blind_id	review_state	confidence	neutral_note
YC6ED58210F577D2	NARROW_VISIBLE_GAP	MEDIUM	A slim clear parchment strip separates the dark forms immediately around the marker.
YC7081F6A02B5DE9	WIDE_VISIBLE_GAP	HIGH	The marker is centered in a broad clear interval between two widely separated dark forms.
YC7821DDBBB7EA5A	NARROW_VISIBLE_GAP	HIGH	Only a thin visible parchment interval separates the dense forms on each side of the marker.
YC796664533AC62A	ORDINARY_VISIBLE_GAP	MEDIUM	The marker lies in a clear moderate interval between neighboring dark forms on the central line.
YC81B97D6A110E91	INK_TOUCH_OR_CROSSING	HIGH	A long dark descending stroke runs into and beneath the marker.
YC8B9C08EC6250B2	WIDE_VISIBLE_GAP	HIGH	The marker lies in a broad blank area to the right of the last visible manuscript strokes.
YC904B9BCE9F420E	INK_TOUCH_OR_CROSSING	HIGH	The marker directly overlays a tall dark manuscript stroke on the upper line.
YC9BECC0A92F7039	INK_TOUCH_OR_CROSSING	HIGH	A dark horizontal and vertical stroke junction is covered by the marker.
YCB25F6D94023626	WIDE_VISIBLE_GAP	HIGH	The marker stands within the same broad blank interval separating the compact left marks from the tall right group.
YCB57483D418B5A0	ORDINARY_VISIBLE_GAP	HIGH	A clear moderate-width parchment interval separates the left form from the next dark group.
YCB7B9CD97FDFC57	NARROW_VISIBLE_GAP	MEDIUM	The marker sits in a slim clear interval immediately before the tall dark strokes.
YCC43F8A57BDF8A6	ORDINARY_VISIBLE_GAP	MEDIUM	A distinct moderate-width parchment interval remains between the nearest dark forms across the marker.
YCC824545881E6A1	WIDE_VISIBLE_GAP	HIGH	The marker lies within a broad unmarked parchment interval between distant stroke groups.
YCCD628EA7DDDE2E	INK_TOUCH_OR_CROSSING	MEDIUM	A small dark manuscript stroke on the upper line reaches the marker and is obscured by it.
YCD779A14DD34595	NARROW_VISIBLE_GAP	MEDIUM	The marker occupies a slim visible interval between the descending left form and the rounded right form.
YCD9C4412535733A	WIDE_VISIBLE_GAP	MEDIUM	A broad blank parchment area extends leftward from the dark forms immediately to the right of the marker.
YCED3A313445D664	INK_TOUCH_OR_CROSSING	HIGH	The marker runs directly through a long sloping manuscript stroke.
YCF3A587FF2797A2	ORDINARY_VISIBLE_GAP	MEDIUM	A clear moderate-width interval separates the ending left strokes from the next dark group at the marker.
YCF696346A5C7BB4	ORDINARY_VISIBLE_GAP	HIGH	The marker stands in a clearly visible moderate interval between the left ending form and the tall right form.
YCFD95DE964DC8C0	NARROW_VISIBLE_GAP	HIGH	A very small parchment interval remains between the curved left form and the following dark stroke.
