world_index	COORDINATE	HOST_SIBLING	HOST_COORD_ADDITIVE	max_three_cell_equivalent_gain_bits
50	-25.806957463067	-46.126960228079	-54.716142559931	-25.806957463067
51	-29.309289520439	-50.016253782121	-62.107768171346	-29.309289520439
52	-16.795090618150	-52.918091356301	-52.495406843237	-16.795090618150
53	-26.087418800898	-59.412762172578	-68.282405842261	-26.087418800898
54	-8.692890037323	-44.609610954346	-36.084725860455	-8.692890037323
55	-20.958316276074	-57.663062847694	-61.403603992554	-20.958316276074
56	-27.944331355133	-59.803691486507	-70.530247710425	-27.944331355133
57	-27.666626484860	-50.335858445744	-60.784709799389	-27.666626484860
58	-30.366035051063	-57.703226863722	-70.851486783570	-30.366035051063
59	-27.743652045413	-62.156030765116	-72.681907679314	-27.743652045413
60	-21.070926114802	-57.993368350056	-61.846519333644	-21.070926114802
61	-30.672630219565	-62.212289750053	-75.667144838404	-30.672630219565
62	-26.731357143883	-28.073544063136	-37.587126075805	-26.731357143883
63	-27.296439403210	-41.353653659809	-51.432317931805	-27.296439403210
64	-34.430258849920	-44.516679899291	-61.729163617997	-34.430258849920
65	-30.852749675424	-50.940279053213	-64.575253597423	-30.852749675424
66	-26.663666484376	-59.987815597944	-69.433706951105	-26.663666484376
67	-28.825355740011	-56.994221712503	-68.601802321299	-28.825355740011
68	-8.290482909245	-65.533583877264	-56.606291655295	-8.290482909245
69	-20.805161554039	-63.501114523048	-67.088500945873	-20.805161554039
70	-23.800223812277	-37.019605132340	-43.602053813403	-23.800223812277
71	-27.384606879396	-41.334535647518	-51.501367395701	-27.384606879396
72	-21.392167171281	-58.418817559169	-62.593209599236	-21.392167171281
73	-29.451909899656	-43.823799521870	-56.057934290312	-29.451909899656
74	-12.025247101315	-46.776271350145	-41.583743320246	-12.025247101315
75	-20.762703877846	-43.222570183038	-46.767498929670	-20.762703877846
76	-23.547387624811	-48.618349354266	-54.947961847863	-23.547387624811
77	-32.281460288166	-56.016209600354	-71.079894757306	-32.281460288166
78	-26.118612997656	-42.638954435309	-51.539792301751	-26.118612997656
79	-15.792875775043	-54.476069524234	-53.051170168063	-15.792875775043
80	-32.842573498044	-44.407938774326	-60.032737141156	-32.842573498044
81	-29.145516208685	-54.752518431361	-66.680259508832	-29.145516208685
82	-32.992268266218	-40.282836392697	-56.057329527701	-32.992268266218
83	-23.999627087430	-55.543849794441	-62.325701750657	-23.999627087430
84	-16.687295897885	-50.030432153156	-49.499952919827	-16.687295897885
85	-25.944388781370	-56.178471850428	-64.905085500583	-25.944388781370
86	-9.316059336680	-55.370325045808	-47.468609251274	-9.316059336680
87	-19.350762813522	-41.136560066787	-43.269547749095	-19.350762813522
88	-32.897515299023	-37.318947882245	-52.998688050054	-32.897515299023
89	-27.374398271494	-39.060438009169	-49.217061149449	-27.374398271494
90	-17.677443264213	-53.127241989786	-53.586910122785	-17.677443264213
91	-20.199782266946	-61.810971818928	-64.792978954660	-20.199782266946
92	-24.021405692672	-54.996898283582	-61.800528845039	-24.021405692672
93	-16.085142498409	-68.685413685429	-67.552781052624	-16.085142498409
94	-12.188758170338	-44.385740977042	-39.356724016166	-12.188758170338
95	-16.760757996431	-54.207804226117	-53.750787091334	-16.760757996431
96	-27.028543537645	-44.377416290194	-54.188184696625	-27.028543537645
97	-18.437137813535	-55.277284423166	-56.496647105487	-18.437137813535
98	-23.558022191816	-41.097409100025	-47.437656160627	-23.558022191816
99	-25.353569648855	-51.367529442011	-59.503323959651	-25.353569648855
100	-15.712263085773	-57.757151203803	-56.251639158362	-15.712263085773
101	-20.024077660025	-71.885217878190	-74.691520407001	-20.024077660025
102	-31.253269524534	-35.946842844396	-49.982337237716	-31.253269524534
103	-25.223322734390	-58.070316231949	-66.075863835124	-25.223322734390
104	-28.671209935010	-49.907420488437	-61.360855292233	-28.671209935010
105	-31.588684013698	-45.955196917419	-60.326105799903	-31.588684013698
106	-37.407973873750	-45.396334394299	-65.586533136834	-37.407973873750
107	-19.571226035934	-38.389175843659	-40.742626748379	-19.571226035934
108	-24.897962929026	-56.580782067305	-64.260969865117	-24.897962929026
109	-25.159761579420	-44.497729833452	-52.439716281657	-25.159761579420
110	-27.385074676003	-45.289789442740	-55.457088987529	-27.385074676003
111	-31.599704283869	-65.590718718906	-79.972647871561	-31.599704283869
112	-28.867352958923	-37.915192812712	-49.564770640420	-28.867352958923
113	-20.317413022083	-44.764643563278	-47.864281454147	-20.317413022083
114	-25.982186387682	-43.491203179274	-52.255614435741	-25.982186387682
115	-32.699112039042	-55.704691410671	-71.186028318499	-32.699112039042
116	-30.709404830419	-47.496417423020	-60.988047122225	-30.709404830419
117	-35.538950653084	-53.532022575785	-71.853198097655	-35.538950653084
118	-32.901338509557	-66.924967499025	-82.608530877368	-32.901338509557
119	-21.366932226037	-60.372379647731	-64.521536742554	-21.366932226037
120	-29.449704016444	-55.028960334924	-67.260889220154	-29.449704016444
121	-34.147740936241	-53.516620834830	-70.446586639857	-34.147740936241
122	-19.514618067076	-51.255286726359	-53.552129662221	-19.514618067076
123	-39.359947542327	-50.241272237421	-72.383444648533	-39.359947542327
124	-21.197995426379	-35.211231444113	-39.191451739278	-21.197995426379
125	-24.999533309021	-39.262249573006	-47.044007750813	-24.999533309021
126	-27.744635846672	-39.377867186853	-49.904727902310	-27.744635846672
127	-19.661308089693	-49.262517625691	-51.706050584170	-19.661308089693
128	-22.285193367834	-38.064652684906	-43.132070921526	-22.285193367834
129	-22.332950025119	-55.791662419847	-60.906837313752	-22.332950025119
130	-27.077540389489	-62.551424849197	-72.411190107472	-27.077540389489
131	-26.628621969016	-48.327153184787	-57.738000022589	-26.628621969016
132	-28.193598391856	-54.251849686857	-65.227672947499	-28.193598391856
133	-25.958626288994	-60.533499995969	-69.274351153749	-25.958626288994
134	-16.827140367584	-40.555937910125	-40.165303146494	-16.827140367584
135	-25.378376888640	-38.821696593871	-46.982298351297	-25.378376888640
136	-23.205500693158	-42.920123771837	-48.907849333781	-23.205500693158
137	-26.996899423731	-48.166708567454	-57.945832859971	-26.996899423731
138	-20.636965943477	-52.375916362368	-55.795107174630	-20.636965943477
139	-27.682035579456	-52.033553086058	-62.497813534299	-27.682035579456
140	-13.339120404664	-51.626752941468	-47.748098214919	-13.339120404664
141	-22.471502704126	-46.262715884070	-51.516443456981	-22.471502704126
142	-21.349920473132	-79.045026985368	-83.177172327285	-21.349920473132
143	-16.753532360293	-54.688694157032	-54.224451386111	-16.753532360293
144	-31.549178294276	-63.461214815566	-77.792617978628	-31.549178294276
145	-24.640355276932	-31.324062672932	-38.746642818650	-24.640355276932
146	-27.867311400057	-46.506349789704	-57.155886058547	-27.867311400057
147	-26.850853885425	-52.101265205350	-61.734343959561	-26.850853885425
148	-23.415533536248	-72.900802153017	-79.098560558051	-23.415533536248
149	-24.576366176246	-51.083006283300	-58.441597328331	-24.576366176246
150	-27.388351436508	-56.173279088908	-66.343855394202	-27.388351436508
151	-25.108723849819	-61.203558087760	-69.094506806365	-25.108723849819
152	-24.063058532525	-56.212657270748	-63.057940672059	-24.063058532525
153	-33.993360574544	-40.862561009348	-57.638146452678	-33.993360574544
154	-32.796863613985	-38.859274445762	-54.438362928533	-32.796863613985
155	-19.511446426707	-67.055635250102	-69.349306545595	-19.511446426707
156	-28.687211771252	-62.034040511190	-73.503477151228	-28.687211771252
157	-24.265061163690	-56.746333070468	-63.793619102944	-24.265061163690
158	-12.395319500613	-49.714980337535	-44.892524706934	-12.395319500613
159	-25.206249965782	-56.400684698830	-64.389159533398	-25.206249965782
160	-24.975921514948	-35.376742831669	-43.134889215403	-24.975921514948
161	-19.971975716983	-42.452004103253	-45.206204689022	-19.971975716983
162	-20.871597295800	-51.555461192069	-55.209283356655	-20.871597295800
163	-26.989315660281	-52.829817020773	-62.601357549840	-26.989315660281
164	-37.686361751543	-44.438746845182	-64.907333465511	-37.686361751543
165	-27.328105684227	-64.618313340020	-74.728643893033	-27.328105684227
166	-18.712068687078	-62.121707975458	-63.616001531322	-18.712068687078
167	-19.105124763584	-59.797019485208	-61.684369117577	-19.105124763584
168	-17.900924215245	-58.438592802595	-59.121741886626	-17.900924215245
169	-24.653569410270	-61.503624866881	-68.939419145937	-24.653569410270
170	-28.829087341969	-44.752775404983	-56.364087615738	-28.829087341969
171	-14.168894038598	-63.057967359677	-60.009086267060	-14.168894038598
172	-36.388009031707	-49.038997076687	-68.209230977179	-36.388009031707
173	-24.232396825614	-39.004196105110	-46.018817799510	-24.232396825614
174	-18.793077966707	-53.056104548431	-54.631407383923	-18.793077966707
175	-23.864477466276	-40.176959719382	-46.823662054444	-23.864477466276
176	-33.072364447009	-27.892607580225	-43.747196896020	-27.892607580225
177	-30.799931591123	-65.579707355955	-79.161863815864	-30.799931591123
178	-38.751514472360	-44.832840873739	-66.366580214885	-38.751514472360
179	-28.107661982317	-42.888871047693	-53.778757898796	-28.107661982317
180	-25.635607223113	-39.714967025060	-48.132799116958	-25.635607223113
181	-17.800775193315	-56.195236124898	-56.778236186999	-17.800775193315
182	-28.429453343803	-60.337462295642	-71.549140508231	-28.429453343803
183	-15.979972830348	-56.325660257043	-55.087857956176	-15.979972830348
184	-24.148021188843	-62.150900464042	-69.081146521671	-24.148021188843
185	-16.262508384021	-54.563283790355	-53.608017043162	-16.262508384021
186	-23.861041334078	-57.156155301886	-63.799421504750	-23.861041334078
187	-25.648421491530	-43.802291943069	-52.232938303384	-25.648421491530
188	-6.397838891037	-59.720575250525	-48.900639010348	-6.397838891037
189	-12.670056905165	-54.525078831067	-49.977360605018	-12.670056905165
190	-38.376809442020	-59.121245252665	-80.280279563470	-38.376809442020
191	-16.636082124841	-63.893945852071	-63.312252845698	-16.636082124841
192	-18.511181221006	-61.764571481156	-63.057977570947	-18.511181221006
193	-15.700133977843	-77.102702664132	-75.585061510761	-15.700133977843
194	-29.309659481285	-56.249021665072	-68.340906015143	-29.309659481285
195	-34.130819236309	-31.023684349392	-47.936728454487	-31.023684349392
196	-30.395213265622	-44.348016564025	-57.525454698433	-30.395213265622
197	-20.548502943423	-62.671780546032	-66.002508358240	-20.548502943423
198	-29.707447990793	-49.215559994657	-61.705232854235	-29.707447990793
199	-24.638727426481	-33.486642037815	-40.907594333082	-24.638727426481
200	-31.173781948290	-60.085075819695	-74.041082636771	-31.173781948290
201	-27.915501864002	-50.483474793763	-61.181201526551	-27.915501864002
202	-31.456843512125	-48.650448801365	-62.889517182276	-31.456843512125
203	-15.064282613690	-58.491636104582	-56.338143587058	-15.064282613690
204	-22.884510135629	-75.090495278975	-80.757230283390	-22.884510135629
205	-20.719738452302	-54.285406099700	-57.787369420788	-20.719738452302
206	-24.513244785271	-50.246819800133	-57.542289454190	-24.513244785271
207	-22.309744260299	-67.164863850259	-72.256832979344	-22.309744260299
208	-21.772601395443	-53.760684665903	-58.315510930131	-21.772601395443
209	-21.406177773148	-43.837053869402	-48.025456511335	-21.406177773148
210	-20.408279533528	-48.692024449217	-51.882528851530	-20.408279533528
211	-17.482613853406	-50.074333318157	-50.339172040349	-17.482613853406
212	-24.119377280574	-49.750065304363	-56.651667453722	-24.119377280574
213	-31.764374480755	-59.043215195712	-73.589814545253	-31.764374480755
214	-25.730900937292	-41.173558084904	-49.686683890981	-25.730900937292
215	-23.403204234348	-53.422633029657	-59.608062132791	-23.403204234348
216	-26.690875603496	-59.320845260890	-68.793945733172	-26.690875603496
217	-20.387352636077	-67.981482849187	-71.151060354049	-20.387352636077
218	-25.479350116463	-60.634868875257	-68.896443860506	-25.479350116463
219	-26.229849716937	-41.796588525695	-50.808663111417	-26.229849716937
220	-43.545151047849	-63.632033316412	-89.959409233047	-43.545151047849
221	-25.960314911939	-32.438352650727	-41.180892431452	-25.960314911939
222	-21.204902463338	-44.015996449042	-48.003123781166	-21.204902463338
223	-18.157331972149	-64.061170097369	-65.000726938304	-18.157331972149
224	-25.957242546560	-61.006564313504	-69.746031728850	-25.957242546560
225	-30.547419456100	-50.192514221065	-63.522158545950	-30.547419456100
226	-25.603327122858	-69.175107632636	-77.560659624280	-25.603327122858
227	-19.931630260950	-52.641344853645	-55.355199983381	-19.931630260950
228	-27.410801130441	-64.181374851904	-74.374400851131	-27.410801130441
229	-15.495584933329	-54.318485678114	-52.596295480229	-15.495584933329
230	-25.780291445223	-47.633499558251	-56.196015872260	-25.780291445223
231	-22.724727980985	-52.586857536233	-58.093810386003	-22.724727980985
232	-22.865321252760	-57.142560571599	-62.790106693145	-22.865321252760
233	-28.368009593779	-60.898770964879	-72.049005427444	-28.368009593779
234	-19.685796835711	-53.476028819108	-55.944050523605	-19.685796835711
235	-22.906867456385	-51.965655808767	-57.654748133938	-22.906867456385
236	-25.657559261937	-45.296492160094	-53.736276290817	-25.657559261937
237	-25.638672944950	-43.824106741873	-52.245004555609	-25.638672944950
238	-31.151641979956	-54.464422135834	-68.398288984576	-31.151641979956
239	-6.177905671104	-58.982065397992	-47.942195937881	-6.177905671104
240	-27.652549227070	-67.022527055157	-77.457301151013	-27.652549227070
241	-23.396624468256	-61.813416727763	-67.992266064805	-23.396624468256
242	-25.445856002115	-62.673935233548	-70.902016104449	-25.445856002115
243	-24.061322128344	-56.204698341635	-63.048245338765	-24.061322128344
244	-17.372059089656	-49.928053106245	-50.082337064687	-17.372059089656
245	-25.182305901708	-46.636975608536	-54.601506379030	-25.182305901708
246	-17.466414547933	-53.022327910047	-53.270967326766	-17.466414547933
247	-24.887133742540	-44.755797029040	-52.425155640365	-24.887133742540
248	-23.235324648685	-67.742583018904	-73.760132536374	-23.235324648685
249	-29.127445297744	-47.394041059040	-59.303711225570	-29.127445297744
250	-19.093874934314	-57.534987051271	-59.411086854371	-19.093874934314
251	-20.382953345827	-62.739217733669	-65.904395948281	-20.382953345827
252	-22.035886624142	-60.342906883202	-65.161018376130	-22.035886624142
253	-19.346024612695	-61.720742076641	-63.848991558122	-19.346024612695
254	-20.581367896698	-57.809152728146	-61.172745493630	-20.581367896698
255	-29.182144545618	-34.982924058619	-46.947293473022	-29.182144545618
256	-22.836847859200	-45.360838899346	-50.979911627332	-22.836847859200
257	-17.057246629100	-43.959632564772	-43.799104062658	-17.057246629100
258	-21.439179953756	-62.622387153883	-66.843791976425	-21.439179953756
259	-21.020274103764	-50.947912867490	-54.750411840040	-21.020274103764
260	-27.369357583447	-39.278101855147	-49.429684307380	-27.369357583447
261	-16.695832880885	-64.824086944814	-64.302144694485	-16.695832880885
262	-29.102821282724	-51.285648735480	-63.170694886990	-29.102821282724
263	-8.711477272725	-51.976543275495	-43.470245417006	-8.711477272725
264	-35.515050137566	-56.977631725243	-75.274906731595	-35.515050137566
265	-25.988672514543	-49.695611453216	-58.466508836545	-25.988672514543
266	-26.562872341162	-40.492608356684	-49.837705566631	-26.562872341162
267	-25.315416730762	-53.637200924336	-61.734842523884	-25.315416730762
268	-21.974908139367	-51.275699952071	-56.032832960224	-21.974908139367
269	-19.876509473104	-54.495917665648	-57.154652007538	-19.876509473104
270	-24.441892196823	-57.093543278937	-64.317660344546	-24.441892196823
271	-29.563519715105	-35.536721872024	-47.882466455914	-29.563519715105
272	-17.429312392405	-57.886644778059	-58.098182039250	-17.429312392405
273	-34.136911474086	-43.232743175970	-60.151879518842	-34.136911474086
274	-26.326354854931	-47.870452257578	-56.979031981294	-26.326354854931
275	-18.746569405071	-58.650545538622	-60.179339812479	-18.746569405071
276	-16.897414149673	-64.121240403423	-63.800879421881	-16.897414149673
277	-16.781195627103	-49.491562097372	-49.054982593261	-16.781195627103
278	-17.861970042001	-65.057649141455	-65.701844052241	-17.861970042001
279	-23.430913371292	-55.055601522643	-61.268739762721	-23.430913371292
280	-29.773315597548	-57.708346567112	-70.263887033445	-29.773315597548
281	-21.307880269458	-49.734536981438	-53.824642119681	-21.307880269458
282	-28.121901875158	-66.365138793267	-77.269265537211	-28.121901875158
283	-33.529881149316	-33.983470150881	-50.295576168983	-33.529881149316
284	-11.833690478026	-48.400979913785	-43.016895260596	-11.833690478026
285	-25.194620887055	-33.604833128346	-41.581678884186	-25.194620887055
286	-31.397663591718	-42.980692644872	-57.160581105376	-31.397663591718
287	-36.793786554885	-57.890499230583	-77.466510654254	-36.793786554885
288	-19.090533828611	-71.367716045350	-73.240474742746	-19.090533828611
289	-20.507352383172	-52.459897136636	-55.749474388594	-20.507352383172
290	-29.408522764046	-59.433763542304	-71.624511175136	-29.408522764046
291	-35.903591698522	-41.008454851579	-59.694271418886	-35.903591698522
292	-31.561731313080	-48.864309946400	-63.208266128265	-31.561731313080
293	-31.399158853315	-42.445010050616	-56.626393772717	-31.399158853315
294	-26.798641730573	-59.146848283960	-68.727714883318	-26.798641730573
295	-24.701618495625	-66.208323346008	-73.692166710419	-24.701618495625
296	-27.723632987635	-46.630275051733	-57.136132908154	-27.723632987635
297	-30.287699505699	-45.897228082513	-58.967152456998	-30.287699505699
298	-22.598404754570	-52.025086530939	-57.405716154294	-22.598404754570
299	-26.132067415263	-41.846941533579	-50.761233817628	-26.132067415263
300	-35.057562960941	-73.493422224101	-91.333210053828	-35.057562960941
301	-25.232085803859	-43.718407228138	-51.732717900783	-25.232085803859
302	-16.409074942773	-47.506287064242	-46.697586875801	-16.409074942773
303	-30.333025764833	-34.400266722615	-47.515517356234	-30.333025764833
304	-16.353549446819	-65.303283822282	-64.439058137887	-16.353549446819
305	-18.943583313479	-73.950348315823	-75.676156498088	-18.943583313479
306	-25.869209763276	-59.853776708206	-68.505211340267	-25.869209763276
307	-35.506605857805	-59.497358517078	-77.786189243669	-35.506605857805
308	-34.866575199253	-53.446971917493	-71.095771985532	-34.866575199253
309	-28.434837160925	-61.907117468517	-73.124179498228	-28.434837160925
310	-31.623961845515	-53.009044076325	-67.415230790625	-31.623961845515
311	-24.347735725945	-56.208387447580	-63.338348042310	-24.347735725945
312	-22.050681673344	-61.915787511360	-66.748694053489	-22.050681673344
313	-27.091934175501	-43.509698018524	-53.383857062811	-27.091934175501
314	-24.724107856912	-57.149272669511	-64.655605395209	-24.724107856912
315	-20.424867903681	-36.667222390216	-39.874315162683	-20.424867903681
316	-30.961562529175	-58.966953958376	-72.710741356337	-30.961562529175
317	-20.368270294883	-42.974373556507	-46.124868720176	-20.368270294883
318	-28.316701311289	-46.970603092162	-58.069529272236	-28.316701311289
319	-42.807418000424	-54.065921389444	-79.655564258654	-42.807418000424
320	-17.739216719837	-59.435272271704	-59.956713860327	-17.739216719837
321	-25.792819040511	-43.435737280612	-52.010781189908	-25.792819040511
322	-28.701931724115	-57.743385073070	-69.227541665971	-28.701931724115
323	-19.743525702957	-67.621640620343	-70.147391192085	-19.743525702957
324	-19.078922817390	-54.334262035093	-56.195409721268	-19.078922817390
325	-27.808101569622	-57.674238495353	-68.264564933761	-27.808101569622
326	-32.261644778417	-61.480127115037	-76.523996762240	-32.261644778417
327	-19.430314555146	-46.658236325304	-48.870775749236	-19.430314555146
328	-16.963315080064	-62.966190492565	-62.711730441415	-16.963315080064
329	-18.945813862725	-62.371997496993	-64.100036228504	-18.945813862725
330	-29.544978930590	-43.066600616950	-55.393804416326	-29.544978930590
331	-16.885808828104	-62.367643909400	-62.035677606290	-16.885808828104
332	-14.952891260227	-54.301348725062	-52.036464854074	-14.952891260227
333	-25.995937644364	-52.098649640404	-60.876812153553	-25.995937644364
334	-23.959577316867	-44.718778331356	-51.460580517008	-23.959577316867
335	-16.215788917862	-68.635450472641	-67.633464259289	-16.215788917862
336	-23.324789500417	-52.715058458982	-58.822072828184	-23.324789500417
337	-21.352470880448	-51.077085472769	-55.211781222002	-21.352470880448
338	-23.953709464341	-58.848937452939	-65.584871786065	-23.953709464341
339	-31.597869873429	-57.053469299717	-71.433564041931	-31.597869873429
340	-28.542268146863	-43.571639111430	-54.896132127078	-28.542268146863
341	-18.977511008084	-48.167618204276	-49.927354081146	-18.977511008084
342	-24.003266356094	-49.868832855163	-56.654324080042	-24.003266356094
343	-30.394003401190	-38.208542299544	-51.384770569520	-30.394003401190
344	-16.938144488082	-48.154642166911	-47.875011523778	-16.938144488082
345	-21.447941098170	-50.551767214588	-54.781933181543	-21.447941098170
346	-23.198081272186	-62.554303834310	-68.534609975282	-23.198081272186
347	-20.610375089529	-64.341301262549	-67.733901220864	-20.610375089529
348	-29.938334926875	-68.917198238151	-81.637758033812	-29.938334926875
349	-35.905485958542	-57.502518168165	-76.190228995492	-35.905485958542
350	-30.312486194327	-46.059552797771	-59.154263860884	-30.312486194327
351	-19.609984934294	-55.516366758635	-57.908576561714	-19.609984934294
352	-22.456563967991	-61.162435760088	-66.401224596864	-22.456563967991
353	-16.072117244870	-53.105356091054	-51.959698204710	-16.072117244870
354	-20.455498823528	-47.644259888134	-50.881983580448	-20.455498823528
355	-28.736675570645	-75.173307623063	-86.692208062494	-28.736675570645
356	-25.067107050960	-56.685033084766	-64.534365004511	-25.067107050960
357	-28.197656158887	-68.988411650319	-79.968292677991	-28.197656158887
358	-12.930929169929	-57.119867884817	-52.833021923532	-12.930929169929
359	-25.567382765777	-73.934838593227	-82.284446227790	-25.567382765777
360	-21.306062136011	-46.411324141015	-50.499611145811	-21.306062136011
361	-14.933461868913	-54.466261961400	-52.181948699098	-14.933461868913
362	-14.961031871373	-42.519039765438	-40.262296505597	-14.961031871373
363	-21.034836438297	-61.911163288529	-65.728224595612	-21.034836438297
364	-28.410777042593	-56.870609004625	-68.063610916005	-28.410777042593
365	-35.439056931414	-50.836967067390	-69.058248867590	-35.439056931414
366	-26.976413749559	-44.030133952614	-53.788772570959	-26.976413749559
367	-24.036769472889	-37.947391358903	-44.766385700577	-24.036769472889
368	-25.412817659639	-40.034379992768	-48.229422521193	-25.412817659639
369	-30.207183790283	-54.865519465683	-67.854928124752	-30.207183790283
370	-24.192171823499	-36.289356191090	-43.263752883375	-24.192171823499
371	-28.381483627947	-55.507211791914	-66.670920288647	-28.381483627947
372	-32.242437210308	-68.509342511373	-83.534004590467	-32.242437210308
373	-22.505968563938	-55.854902762267	-61.143096194991	-22.505968563938
374	-15.835665380356	-72.648616075770	-71.266506324912	-15.835665380356
375	-19.755629241133	-55.815734712597	-58.353588822516	-19.755629241133
376	-19.181489422541	-52.469390281144	-54.433104572471	-19.181489422541
377	-27.294249739303	-47.193876902546	-57.270351510635	-27.294249739303
378	-23.889868729518	-59.849943090775	-66.522036689078	-23.889868729518
379	-28.370615411113	-46.281917114066	-57.434757393965	-28.370615411113
380	-17.959287640821	-47.261617926543	-48.003130436150	-17.959287640821
381	-27.539802573017	-36.941621385068	-47.263648826871	-27.539802573017
382	-14.428240162787	-46.058970047303	-43.269435078876	-14.428240162787
383	-34.320047501935	-49.942738686853	-67.045011057573	-34.320047501935
384	-19.594224174848	-38.583158620987	-40.959607664621	-19.594224174848
385	-27.374313461356	-44.797081603011	-54.953619933154	-27.374313461356
386	-27.805568258413	-42.489760870309	-53.077553997509	-27.805568258413
387	-16.994662518750	-56.306787430128	-56.083674817664	-16.994662518750
388	-26.754528355325	-42.848655716099	-52.385408940210	-26.754528355325
389	-17.813682741473	-51.080930794682	-51.676838404940	-17.813682741473
390	-21.871996389988	-52.916137567886	-57.570358826660	-21.871996389988
391	-30.099916467602	-56.714357872493	-69.596499208881	-30.099916467602
392	-17.252309979568	-39.446409535425	-39.480944383778	-17.252309979568
393	-24.374251382019	-55.691653449908	-62.848129700713	-24.374251382019
394	-24.818077529202	-63.443609253233	-71.043911651220	-24.818077529202
395	-25.847820548642	-50.852756305286	-59.482801722714	-25.847820548642
396	-21.230499151258	-53.112648699451	-57.125372719495	-21.230499151258
397	-13.901516471831	-60.313627817799	-56.997369158415	-13.901516471831
398	-28.870337719052	-58.487399025903	-70.139961613741	-28.870337719052
399	-28.386339665828	-43.949860321881	-55.118424856494	-28.386339665828
400	-29.026391763252	-54.150518696400	-65.959135328437	-29.026391763252
401	-10.775797231855	-45.149457279427	-38.707479380068	-10.775797231855
402	-22.100934886848	-49.743134533715	-54.626294289348	-22.100934886848
403	-22.185758567490	-58.571660272717	-63.539643708993	-22.185758567490
404	-26.246025462077	-52.722214401997	-61.750464732860	-26.246025462077
405	-14.197280074185	-64.361528550405	-61.341033493376	-14.197280074185
406	-25.591500804075	-46.367353813131	-54.741079485992	-25.591500804075
407	-25.777936331992	-53.968792835093	-62.528954035871	-25.777936331992
