collection_id	recipe_id	recipe_ordinal	source_token_count	title_count	opener_count	instruction_count	ingredient_count	tool_count	dish_count	name_count	closer_count	kitchenTip_count	householdTip_count	servingTip_count	time_count	dietetics_count	alternative_count	ref_count	unclear_count
b4	b4.23	24	72	1	0	11	15	1	0	0	1	0	0	0	1	0	1	0	0
b4	b4.24	25	33	1	0	3	4	0	2	0	0	0	0	1	0	0	1	0	0
b4	b4.25	26	59	1	0	10	11	1	0	0	0	0	0	0	0	0	0	0	0
b4	b4.26	27	47	1	1	5	11	0	0	1	1	1	0	0	0	0	0	1	0
b4	b4.27	28	114	2	0	15	18	2	3	0	2	1	0	0	1	0	0	1	0
b4	b4.27.sub.1	29	19	1	0	2	2	1	2	0	1	0	0	0	0	0	0	1	0
b4	b4.28	30	53	1	0	7	8	1	2	0	0	1	0	0	1	0	0	0	0
b4	b4.29	31	40	1	0	6	6	2	1	0	0	0	0	1	0	0	0	0	0
b4	b4.30	32	38	1	0	6	6	2	0	0	1	0	0	0	0	0	1	0	0
b4	b4.31	33	70	1	1	9	10	0	0	0	1	0	0	0	0	0	0	0	0
b4	b4.32	34	204	2	2	18	22	3	5	0	2	2	0	1	0	0	1	0	0
b4	b4.32.sub.1	35	138	1	1	14	15	2	4	0	1	0	0	1	0	0	0	0	0
b4	b4.33	36	76	1	0	10	9	1	2	0	1	0	0	0	0	0	1	0	0
b4	b4.34	37	30	1	0	5	4	0	1	0	1	0	0	0	0	0	0	0	0
b4	b4.35	38	66	1	0	10	7	0	1	0	1	1	0	0	0	0	0	0	0
b4	b4.36	39	58	1	0	7	3	0	0	2	1	0	0	0	0	0	0	0	0
b4	b4.37	40	105	1	0	11	8	1	0	2	1	0	0	0	1	0	0	0	0
b4	b4.38	41	86	1	0	11	8	0	0	2	0	0	0	0	0	0	0	0	0
b4	b4.39	42	86	1	1	8	4	3	3	0	0	1	0	0	0	0	1	0	0
b4	b4.40	43	131	1	0	17	7	1	2	0	0	2	0	1	0	0	0	0	0
b4	b4.41	44	49	1	0	6	5	0	2	0	1	0	0	0	0	0	0	0	0
b4	b4.42	45	51	1	0	6	2	2	2	0	1	0	0	1	0	0	1	0	0
b4	b4.43	46	88	1	0	12	9	4	2	0	0	1	0	0	0	0	0	0	0
b4	b4.44	47	56	1	0	8	6	3	2	0	0	0	0	0	0	0	0	0	0
b4	b4.45	48	31	1	0	5	5	1	0	0	0	0	0	0	0	0	0	0	0
b4	b4.46	49	63	1	1	13	10	0	0	0	1	0	0	0	0	0	0	0	0
b4	b4.47	50	164	1	0	21	18	3	2	0	0	1	0	0	0	0	0	0	0
b4	b4.48	51	70	1	0	9	10	2	0	0	0	0	0	0	0	0	0	1	0
b4	b4.49	52	27	1	0	4	4	1	0	0	0	0	0	0	0	0	0	0	0
b4	b4.50	53	48	1	1	6	7	0	3	0	0	0	0	0	0	0	0	0	0
b4	b4.51	54	69	1	0	12	9	1	1	0	0	0	0	0	0	0	0	0	0
b4	b4.52	55	88	1	0	13	7	3	3	0	0	0	0	0	0	0	1	0	0
b4	b4.53	56	36	1	0	4	3	1	2	0	1	0	0	0	0	0	0	0	0
b4	b4.54	57	32	1	0	5	6	1	1	0	0	0	0	0	0	0	0	0	0
b4	b4.55	58	95	1	0	10	8	6	3	0	0	0	0	1	1	0	2	1	0
b4	b4.56	59	188	1	0	24	18	9	1	0	0	1	0	0	0	0	0	0	0
b4	b4.57	60	63	1	0	10	8	1	1	0	0	0	0	0	0	0	0	0	0
b4	b4.58	61	94	1	0	11	8	5	1	0	0	0	0	0	3	0	0	0	0
b4	b4.59	62	85	1	1	8	10	0	1	0	1	1	0	0	0	0	1	0	0
b4	b4.60	63	54	1	1	8	6	1	1	0	1	0	0	0	0	0	0	0	0
b4	b4.61	64	51	1	0	8	7	0	1	0	1	0	0	0	0	0	0	0	0
b4	b4.62	65	97	1	0	15	10	3	1	0	1	0	0	0	0	0	0	0	0
b4	b4.63	66	145	1	0	14	13	3	3	0	1	2	0	0	1	0	1	0	0
b4	b4.64	67	58	1	0	7	7	0	2	0	1	0	0	0	0	0	1	0	0
b4	b4.65	68	75	1	0	11	7	1	2	0	1	1	0	0	0	0	1	0	0
b4	b4.66	69	36	1	0	4	5	0	2	0	0	1	0	0	0	0	0	1	0
b4	b4.67	70	72	1	0	8	3	3	1	0	1	0	0	0	0	0	0	0	0
b4	b4.68	71	38	1	0	5	5	0	2	0	1	0	0	1	0	0	0	0	0
b4	b4.69	72	49	1	0	7	2	1	3	0	0	0	0	0	1	0	1	0	0
b4	b4.70	73	37	1	0	5	3	0	0	0	1	0	0	0	0	0	0	0	0
b4	b4.71	74	168	1	0	13	16	6	1	0	1	2	0	1	0	0	1	0	0
b4	b4.72	75	38	1	0	5	4	1	0	0	1	0	0	0	0	0	0	0	0
b4	b4.73	76	53	1	0	7	5	0	1	0	0	0	0	0	0	0	1	0	0
b4	b4.74	77	38	1	0	5	5	1	1	0	1	0	0	0	0	0	0	0	0
b4	b4.75	78	212	1	0	23	23	3	2	0	0	1	0	1	0	0	5	0	0
b4	b4.76	79	147	1	0	12	16	7	2	0	0	1	0	3	1	0	2	0	0
b4	b4.77	80	97	1	0	13	11	0	1	0	0	0	0	1	1	0	2	0	0
b4	b4.78	81	89	1	0	11	9	0	1	0	0	2	0	1	0	0	1	0	0
b4	b4.79	82	91	1	0	8	9	0	1	0	0	1	0	1	0	0	1	0	0
b4	b4.80	83	104	1	0	10	9	1	1	0	1	1	0	0	0	0	1	0	0
b4	b4.81	84	26	1	0	2	3	0	0	0	1	1	0	0	0	0	0	0	0
b4	b4.82	85	38	1	0	5	3	0	1	0	1	0	0	0	0	0	0	0	0
b4	b4.83	86	80	1	0	5	9	1	1	0	1	1	0	0	0	0	2	0	0
b4	b4.84	87	64	1	0	9	5	0	0	0	1	0	0	1	0	0	0	0	0
b4	b4.85	88	77	2	1	10	9	2	2	0	1	1	0	0	0	0	2	0	0
b4	b4.85.sub.1	89	25	1	1	1	4	0	1	0	1	1	0	0	0	0	2	0	0
b4	b4.86	90	65	1	0	10	8	1	0	0	1	0	0	0	0	0	0	0	0
b4	b4.87	91	74	1	0	7	10	0	2	0	1	1	0	0	0	0	1	1	0
b4	b4.88	92	74	1	0	9	8	1	0	0	0	1	0	0	1	0	2	0	0
b4	b4.89	93	116	1	0	13	17	4	0	0	1	1	0	0	1	0	2	1	0
b4	b4.90	94	25	1	0	2	5	1	0	0	0	0	0	1	0	0	0	0	0
b4	b4.91	95	54	1	0	5	8	2	2	0	0	1	0	0	0	0	1	0	0
b4	b4.92	96	35	1	0	3	5	0	1	0	0	0	0	0	0	0	0	0	0
b4	b4.93	97	125	1	0	9	16	1	1	0	0	0	0	0	1	2	0	0	0
b4	b4.94	98	65	1	0	8	12	3	0	0	1	0	0	0	1	0	0	0	0
b4	b4.95	99	73	1	0	7	9	2	1	0	0	0	0	1	0	0	0	0	0
b4	b4.96	100	49	1	0	3	5	2	2	0	0	0	0	1	0	0	1	0	0
b4	b4.97	101	52	1	0	9	9	0	0	0	1	0	0	0	0	0	0	0	0
b4	b4.98	102	36	1	0	5	6	3	0	0	1	0	0	0	0	0	0	0	0
b4	b4.99	103	36	1	0	7	8	1	1	1	0	0	0	0	0	0	0	0	0
b4	b4.100	104	37	1	0	5	8	2	0	0	1	0	0	0	0	0	0	0	0
b4	b4.101	105	13	1	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0
b4	b4.102	106	80	1	0	7	12	1	0	0	1	0	1	0	0	0	1	0	0
b4	b4.103	107	42	1	0	3	11	0	0	0	1	1	0	0	0	0	0	0	0
b4	b4.104	108	57	1	0	4	8	1	0	0	2	0	0	0	1	0	1	0	0
b4	b4.105	109	28	1	0	4	7	0	1	0	1	0	0	0	0	0	1	0	0
b4	b4.106	110	46	1	0	5	5	1	1	0	1	0	0	0	0	0	0	0	0
b4	b4.107	111	107	2	1	11	9	7	1	0	1	0	0	1	2	0	0	0	0
b4	b4.107.sub.1	112	47	1	1	5	1	3	0	0	1	0	0	0	1	0	0	0	0
b4	b4.108	113	126	1	0	12	9	3	1	0	0	1	0	1	2	0	1	0	0
b4	b4.109	114	44	1	0	5	8	0	0	0	1	0	0	0	0	0	0	0	0
b4	b4.110	115	39	1	0	5	4	2	1	0	1	0	0	0	0	0	0	0	0
b4	b4.111	116	37	1	0	7	6	0	1	0	1	0	0	0	0	0	0	0	0
b4	b4.112	117	57	1	0	7	7	2	1	0	1	0	0	0	0	0	0	0	0
b4	b4.113	118	63	1	0	8	7	2	0	0	1	0	0	0	0	0	0	0	0
b4	b4.114	119	59	1	0	8	10	2	0	0	1	0	0	0	0	0	0	0	0
b4	b4.115	120	41	1	0	4	7	0	2	0	1	0	0	0	0	0	0	0	0
b4	b4.116	121	47	1	0	6	6	0	2	0	1	0	0	0	0	0	0	0	0
b4	b4.117	122	53	1	0	4	5	0	2	0	0	0	0	0	0	0	1	1	0
b4	b4.119	123	34	1	0	6	4	0	2	0	1	0	0	0	0	0	0	0	0
b4	b4.120	124	29	1	0	5	3	1	1	0	0	0	0	1	0	0	0	0	0
b4	b4.121	125	80	1	0	11	13	2	2	0	1	1	0	0	0	0	0	0	0
b4	b4.122	126	194	1	0	23	16	4	4	2	1	0	0	0	5	0	1	0	0
b4	b4.123	127	97	1	0	13	10	2	1	0	0	0	0	0	0	0	0	0	0
b4	b4.124	128	43	1	0	5	7	0	2	0	0	1	0	0	0	0	0	0	0
b4	b4.125	129	186	1	0	23	16	4	1	0	1	0	0	0	2	0	1	0	0
b4	b4.126	130	38	1	0	5	4	0	1	0	0	0	0	0	0	0	0	0	0
b4	b4.127	131	20	1	0	2	2	0	3	0	0	0	0	0	0	0	1	0	0
b4	b4.128	132	35	1	0	3	4	0	2	0	1	0	0	0	0	0	1	0	0
b4	b4.129	133	64	1	0	7	16	0	2	0	1	1	0	0	0	0	0	0	0
b4	b4.130	134	61	1	0	7	13	1	0	1	1	1	0	1	0	0	1	0	0
b4	b4.131	135	83	1	0	5	9	0	5	0	1	1	1	0	0	0	1	0	0
b4	b4.132	136	34	1	0	4	6	0	2	0	1	0	0	0	0	0	0	0	0
b4	b4.133	137	53	1	0	8	8	0	1	0	1	0	0	0	0	0	0	0	0
b4	b4.134	138	33	1	0	3	6	0	1	1	1	0	0	0	0	0	0	0	0
b4	b4.135	139	46	1	0	6	8	0	2	2	1	0	0	0	0	0	0	0	0
b4	b4.136	140	94	1	0	11	10	2	3	0	0	1	0	0	0	0	2	0	0
b4	b4.137	141	33	1	0	3	4	0	2	0	1	0	0	1	0	0	1	0	0
b4	b4.138	142	34	1	0	4	4	0	0	0	1	0	0	0	0	0	0	0	0
b4	b4.139	143	49	1	0	8	6	0	0	1	1	0	0	0	0	0	0	0	0
b4	b4.140	144	51	1	0	6	7	0	0	1	1	0	0	0	0	0	0	0	0
b4	b4.141	145	46	1	0	8	4	2	1	0	1	0	0	0	0	0	0	0	0
b4	b4.142	146	71	1	0	9	9	3	1	0	1	0	0	0	0	0	1	0	0
b4	b4.143	147	65	1	0	10	7	1	2	0	1	0	0	0	1	0	3	0	0
b4	b4.144	148	152	1	0	17	16	2	1	0	1	0	0	0	1	0	0	0	0
b4	b4.145	149	107	1	0	9	8	6	3	0	1	0	0	1	0	0	1	0	0
b4	b4.146	150	62	1	0	8	8	1	1	0	1	0	0	0	1	0	0	0	0
b4	b4.147	151	80	1	0	6	5	3	1	0	0	1	0	1	0	1	1	0	0
b4	b4.148	152	111	1	0	11	9	3	1	0	0	1	0	1	0	0	0	0	0
b4	b4.149	153	66	1	0	8	7	1	1	0	0	0	0	0	0	0	0	0	0
b4	b4.152	154	47	1	0	6	10	0	2	2	1	0	0	0	0	0	0	0	0
b4	b4.153	155	44	1	0	8	8	0	0	0	1	0	0	0	0	0	0	0	0
b4	b4.154	156	108	1	0	11	12	0	1	0	1	1	0	1	1	0	1	0	0
b4	b4.155	157	74	1	0	6	12	0	2	2	0	2	0	0	0	0	0	0	0
b4	b4.156	158	119	1	0	16	10	0	2	0	0	0	0	1	0	0	0	0	0
b4	b4.157	159	57	1	0	5	8	1	0	0	1	0	0	0	0	0	0	0	0
b4	b4.158	160	95	1	0	12	12	1	0	0	1	0	0	0	0	0	2	0	0
b4	b4.159	161	38	1	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
b4	b4.160	162	100	1	0	12	8	2	3	0	1	0	0	0	0	0	0	0	0
b4	b4.161	163	78	1	0	8	8	0	2	0	1	0	0	0	0	0	0	0	0
b4	b4.162	164	26	1	0	4	4	0	0	0	1	0	0	0	0	0	0	0	0
b4	b4.163	165	46	1	0	5	6	2	0	0	0	1	0	1	0	0	1	0	0
b4	b4.164	166	28	1	0	2	4	0	0	0	0	0	0	1	0	0	0	0	0
b4	b4.165	167	46	1	0	9	8	0	0	0	1	0	0	0	0	0	0	0	0
b4	b4.166	168	54	1	0	8	8	0	0	0	0	0	0	0	0	0	1	0	0
b4	b4.167	169	25	1	0	4	7	0	0	0	0	0	0	0	0	0	1	0	0
b4	b4.168	170	21	1	0	3	4	0	1	0	0	0	0	0	0	0	0	1	0
b4	b4.169	171	41	1	0	7	7	2	0	0	0	0	0	0	0	0	2	0	0
b4	b4.170	172	36	1	0	7	7	1	0	0	0	0	0	0	0	0	1	0	0
b4	b4.172	173	27	1	0	1	7	0	0	0	0	0	0	0	0	0	2	1	0
b4	b4.173	174	43	1	0	5	9	1	0	1	1	0	0	0	0	0	0	0	0
b4	b4.174	175	65	1	0	6	14	0	1	0	0	1	0	0	0	0	0	0	0
b4	b4.175	176	49	1	0	6	6	0	1	0	0	0	0	1	0	0	0	0	0
b4	b4.176	177	74	1	0	9	13	2	1	0	1	0	0	0	0	0	1	0	0
b4	b4.177	178	61	1	0	7	12	0	0	0	0	0	0	0	0	0	0	0	0
b4	b4.178	179	46	1	0	7	10	0	2	0	1	0	0	0	0	0	0	0	0
b4	b4.179	180	26	1	0	3	5	0	2	0	1	0	0	0	0	0	0	0	0
b4	b4.180	181	82	1	0	9	12	0	1	0	1	0	0	0	0	0	1	0	0
b4	b4.181	182	54	1	0	5	9	0	1	0	0	0	0	1	0	0	1	0	0
b4	b4.182	183	94	1	0	12	13	0	0	0	1	0	0	0	0	0	0	0	0
b4	b4.183	184	55	1	0	5	6	0	0	0	1	0	0	0	0	0	0	2	0
b4	b4.185	185	182	1	0	17	20	4	0	0	1	3	0	0	1	1	1	0	0
b4	b4.186	186	24	1	0	4	6	0	1	0	0	0	0	1	0	0	0	0	0
b4	b4.187	187	54	1	0	6	5	0	2	0	0	0	0	0	1	0	0	0	0
b4	b4.188	188	98	1	0	11	13	1	1	0	1	0	0	0	0	0	0	0	0
b4	b4.189	189	241	1	0	32	23	4	1	0	1	1	0	0	0	0	0	0	0
b4	b4.190	190	199	1	0	26	21	5	0	0	1	1	0	0	0	0	2	0	0
b4	b4.191	191	43	1	0	6	6	1	1	0	0	1	0	0	0	0	0	0	0
b4	b4.192	192	62	1	0	7	9	2	1	0	1	0	0	1	0	0	1	0	0
b4	b4.193	193	33	1	0	3	6	0	1	0	0	1	0	1	0	0	2	0	0
b4	b4.196	194	68	1	0	6	12	1	0	0	0	2	0	1	0	0	0	0	0
b4	b4.197	195	83	1	0	13	16	2	1	0	0	0	0	0	0	0	0	0	0
b4	b4.198	196	56	1	0	6	11	1	2	0	0	3	0	0	0	0	0	0	0
b4	b4.199	197	126	1	0	20	25	2	0	0	1	0	0	0	0	0	0	0	0
b4	b4.200	198	70	1	0	10	15	2	0	0	0	0	1	0	0	0	0	0	0
b4	b4.202	199	65	1	1	7	8	1	6	1	1	0	0	0	0	0	0	0	0
b4	b4.203	200	91	1	0	13	10	2	0	0	1	0	0	0	1	0	1	0	0
b4	b4.204	201	18	1	0	1	2	0	1	0	1	0	0	0	0	0	0	1	0
b4	b4.205	202	70	1	0	8	13	2	1	0	1	0	0	0	1	0	0	0	0
b4	b4.206	203	104	1	0	10	7	2	3	0	1	1	0	0	1	0	0	0	0
b4	b4.207	204	151	8	7	13	9	0	7	0	0	0	1	0	1	0	4	0	0
b4	b4.207.sub.1	205	12	1	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0
b4	b4.207.sub.2	206	43	1	0	5	3	0	2	0	0	0	1	0	1	0	1	0	0
b4	b4.207.sub.3	207	20	1	1	2	2	0	2	0	0	0	0	0	0	0	2	0	0
b4	b4.207.sub.4	208	17	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0
b4	b4.207.sub.5	209	17	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
b4	b4.207.sub.6	210	11	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
b4	b4.207.sub.7	211	18	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
b4	b4.208	212	285	1	0	23	22	6	2	0	1	1	1	2	1	0	3	0	0
b4	b4.209	213	92	1	0	12	15	0	1	0	0	1	0	0	0	0	1	0	0
b4	b4.210	214	336	1	0	30	25	10	3	0	1	0	0	1	2	0	3	0	0
b4	b4.211	215	68	1	0	5	6	2	2	0	1	1	0	0	0	0	1	0	0
b4	b4.212	216	50	1	0	7	5	2	2	0	0	0	0	0	0	0	0	0	0
b4	b4.213	217	57	1	0	6	7	0	3	1	0	0	0	1	0	0	0	0	0
b4	b4.214	218	55	1	0	9	5	3	1	0	0	0	0	0	0	0	0	0	0
b4	b4.215	219	51	1	0	7	7	0	2	1	1	0	0	0	0	0	0	0	0
b4	b4.216	220	61	1	0	7	7	2	2	0	0	0	0	0	0	0	0	0	0
b4	b4.217	221	44	1	0	7	5	1	1	0	0	0	0	0	0	0	0	0	0
b4	b4.218	222	37	1	0	6	5	1	1	0	0	0	0	0	0	0	0	0	0
b4	b4.219	223	43	1	0	4	9	0	1	0	0	0	0	0	0	0	1	0	0
b4	b4.220	224	44	1	0	5	8	1	1	0	0	0	0	0	0	0	0	0	0
b4	b4.221	225	78	1	0	10	14	2	2	0	0	1	0	0	0	0	1	0	0
b4	b4.222	226	67	1	0	8	6	1	2	1	0	0	0	0	0	0	0	0	0
b4	b4.223	227	56	1	0	5	9	0	3	0	0	1	0	0	0	0	0	0	0
b4	b4.224	228	110	1	0	17	21	1	3	1	1	1	0	1	1	0	0	0	0
b4	b4.225	229	36	1	0	4	4	2	2	2	1	0	0	0	0	0	0	0	0
b4	b4.226	230	70	1	0	10	15	0	0	0	1	0	0	0	0	0	0	0	0
b4	b4.227	231	66	1	0	7	7	1	2	0	1	0	0	0	1	0	0	0	0
b4	b4.228	232	94	1	0	13	9	6	2	0	1	0	0	0	1	0	0	0	0
b4	b4.229	233	55	1	0	8	6	0	2	0	1	0	0	0	0	0	0	0	0
b4	b4.230	234	58	1	0	8	9	0	1	0	1	0	0	0	0	0	1	0	0
b4	b4.231	235	48	1	0	7	5	0	1	0	1	0	0	0	0	0	0	0	0
b4	b4.232	236	32	1	0	6	3	1	2	0	0	0	0	0	0	0	0	0	0
b4	b4.233	237	30	1	0	5	2	0	2	0	1	0	0	0	0	0	0	0	0
b4	b4.234	238	47	1	0	6	6	0	2	0	1	0	0	0	0	0	0	0	0
b4	b4.235	239	209	1	0	24	20	2	2	2	1	0	0	0	0	0	0	0	0
b4	b4.236	240	105	1	0	9	14	0	1	0	1	3	0	1	0	0	1	0	0
b4	b4.238	241	106	1	0	15	14	0	2	0	0	0	0	0	0	0	0	0	0
b4	b4.239	242	29	1	0	3	3	0	0	0	1	0	0	0	0	0	0	0	0
b4	b4.240	243	91	1	0	10	9	5	1	0	0	0	0	1	0	0	0	0	0
b4	b4.241	244	23	1	0	2	4	0	2	0	0	0	0	0	0	0	0	1	0
b4	b4.242	245	78	1	1	10	15	1	1	0	1	0	0	0	0	0	2	0	0
b4	b4.243	246	54	1	0	5	9	0	0	0	1	0	0	1	0	0	0	0	0
b4	b4.244	247	79	1	0	9	17	1	1	0	1	0	0	0	0	0	1	0	0
b4	b4.245	248	43	1	1	4	4	0	0	0	1	0	0	0	2	0	0	0	0
b4	b4.247	249	143	1	0	16	21	5	1	0	1	0	0	0	2	0	2	0	0
b4	b4.248	250	211	2	1	24	34	5	0	0	1	0	0	1	0	0	0	0	0
b4	b4.248.sub.1	251	110	1	0	12	18	2	0	0	1	0	0	0	0	0	0	0	0
b4	b4.250	252	36	1	0	5	4	1	1	0	0	0	0	0	0	0	0	0	0
b4	b4.251	253	25	1	0	2	4	0	1	0	1	0	0	0	0	0	1	0	0
b4	b4.252	254	27	1	0	2	4	0	1	0	1	0	0	0	0	0	0	0	0
b4	b4.253	255	68	1	0	7	5	2	2	0	1	1	0	0	0	0	0	0	0
b4	b4.254	256	30	1	0	5	4	1	1	0	0	0	0	1	0	0	0	0	0
b4	b4.255	257	22	1	0	2	4	0	1	0	1	0	0	0	0	0	0	0	0
b4	b4.256	258	21	1	0	1	5	0	1	0	0	0	0	1	0	0	0	0	0
b4	b4.257	259	20	1	0	2	2	0	1	0	1	0	0	0	0	0	0	0	0
b4	b4.258	260	44	1	0	4	5	0	2	0	1	0	0	1	0	0	1	0	0
b4	b4.259	261	82	1	0	6	22	0	3	1	1	0	1	1	0	0	1	0	0
b4	b4.260	262	54	1	0	6	3	0	4	1	1	1	1	0	2	0	1	0	0
b4	b4.261	263	35	1	0	4	6	0	3	0	1	0	0	1	0	0	1	0	0
b4	b4.262	264	32	1	0	5	5	0	3	0	0	0	0	1	0	0	1	0	0
b4	b4.263	265	30	1	0	4	4	0	2	0	1	0	0	0	0	0	0	0	0
b4	b4.264	266	45	1	0	6	4	2	1	0	1	0	0	0	0	0	0	0	0
b4	b4.265	267	26	1	0	3	2	0	1	0	0	1	0	0	0	0	0	1	0
b4	b4.266	268	198	1	0	18	16	6	1	0	1	3	0	0	1	0	2	0	0
b4	b4.267	269	176	1	0	19	11	4	0	0	0	2	0	0	0	0	1	0	0
b4	b4.268	270	30	1	0	3	6	0	0	0	1	0	0	1	0	0	0	1	0
b4	b4.269	271	61	1	0	8	5	0	1	0	2	0	0	0	0	0	0	0	0
b6	b6.1	1	57	1	0	5	11	1	0	0	0	0	0	1	0	0	3	0	0
b6	b6.2	2	80	1	0	11	9	6	0	0	0	0	0	1	0	0	0	0	0
b6	b6.3	3	70	1	0	11	10	2	0	0	0	1	0	0	0	0	0	0	0
b6	b6.4	4	67	1	1	8	9	1	0	0	0	0	0	0	1	0	0	0	0
b6	b6.5	5	68	1	1	9	4	2	2	0	0	1	0	1	0	0	0	0	0
b6	b6.6	6	76	1	1	12	12	1	0	0	0	0	0	0	0	0	0	0	0
b6	b6.7	7	106	1	1	10	11	2	2	0	1	0	0	1	1	0	0	0	0
b6	b6.8	8	55	1	1	7	7	0	1	0	1	0	0	0	0	0	0	0	0
b6	b6.9	9	45	1	1	5	9	0	2	0	0	1	0	1	0	0	1	1	0
b6	b6.10	10	31	1	1	4	3	1	0	0	0	0	0	0	0	0	0	0	0
b6	b6.11	11	30	1	0	5	5	2	0	0	0	0	0	0	0	0	0	0	0
b6	b6.12	12	52	1	0	7	6	2	0	0	0	0	0	0	1	0	0	0	0
b6	b6.13	13	51	1	1	9	7	2	0	1	0	0	0	0	0	0	0	0	0
b6	b6.14	14	62	1	1	10	11	1	0	0	0	0	0	0	0	0	0	0	0
b6	b6.15	15	70	1	1	10	5	3	0	1	1	0	0	1	0	0	0	0	0
b6	b6.16	16	98	1	1	15	10	1	0	0	0	0	0	0	0	0	1	0	0
b6	b6.17	17	180	1	1	22	13	10	1	0	1	0	0	1	1	0	0	0	0
b6	b6.18	18	75	1	1	6	8	1	1	0	0	1	1	1	1	0	2	0	0
b6	b6.19	19	111	1	0	16	17	0	1	0	0	0	0	0	0	0	1	0	0
b6	b6.20	20	65	1	1	9	12	2	0	1	1	0	0	0	0	0	2	0	0
b6	b6.21	21	56	1	1	8	7	3	1	1	0	0	0	1	0	0	1	0	0
b6	b6.22	22	70	1	1	11	5	1	2	0	0	0	0	0	0	0	0	0	0
b6	b6.23	23	169	1	1	22	17	6	0	0	1	0	0	0	2	0	1	0	0
b6	b6.24	24	32	1	0	4	5	0	2	0	1	0	0	0	0	0	0	0	0
b6	b6.25	25	25	1	0	4	3	0	2	0	0	0	0	1	0	0	0	0	0
b6	b6.26	26	18	1	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0
b6	b6.27	27	15	1	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0
b6	b6.28	28	15	1	1	2	5	0	0	0	0	0	0	0	0	0	0	0	0
b6	b6.29	29	32	1	1	4	5	0	3	0	0	0	0	1	0	0	1	0	0
b6	b6.30	30	54	1	1	5	6	2	3	0	0	0	0	1	0	0	0	1	0
b6	b6.31	31	32	1	1	3	5	0	3	0	0	0	0	1	0	0	2	0	0
b6	b6.32	32	59	1	1	4	9	0	0	0	0	0	0	1	0	0	1	0	0
b6	b6.33	33	70	1	1	10	8	1	0	1	0	1	0	0	0	0	0	0	0
b6	b6.34	34	9	1	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0
br1	br1.1	1	76	1	1	6	6	5	0	0	1	0	0	0	1	0	1	0	0
br1	br1.2	2	81	1	1	8	3	4	0	0	1	0	0	0	0	0	1	1	0
br1	br1.3	3	130	1	1	11	20	0	1	0	1	0	0	0	0	0	0	0	0
br1	br1.4	4	61	1	1	6	6	1	2	0	1	0	0	0	0	0	1	0	0
br1	br1.5	5	59	1	1	5	10	1	1	0	0	0	0	0	0	0	0	0	0
br1	br1.6	6	115	1	1	13	14	2	0	0	1	0	0	0	0	0	0	0	0
