page	physical_folio	record_id	ordinal_class	ordinal_binary	locus	field_ordinal	field_role	relative_quartile	within_field_position	field_end	local_structure	page_host	wrapper	frame	inner_d	right_family	dy	b3	right_closure	other_compiler	source_token	claim_state
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.7	4	INSTRUCTION_CLAUSE_LIKE	0	MIDDLE	LINE_END	MIDDLE:LINE_END	ok	q	NONE	0	ar	0	0	ar:0:0	NONE:0:ar:0:0	qokar	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.7	4	INSTRUCTION_CLAUSE_LIKE	0	MIDDLE	LINE_END	MIDDLE:LINE_END	lol	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	lol	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.7	4	INSTRUCTION_CLAUSE_LIKE	0	LAST	LINE_END	LAST:LINE_END	oky	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qoky	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.9	5	SHORT_ARGUMENT_LIKE	0	SINGLE	DY	SINGLE:DY	okch	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokchdy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.9	6	INSTRUCTION_CLAUSE_LIKE	0	MIDDLE	DY	MIDDLE:DY	lo	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	lo	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.9	6	INSTRUCTION_CLAUSE_LIKE	0	LAST	DY	LAST:DY	oke	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.9	7	INSTRUCTION_CLAUSE_LIKE	0	FIRST	DY	FIRST:DY	okan	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qokan	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.9	7	INSTRUCTION_CLAUSE_LIKE	0	MIDDLE	DY	MIDDLE:DY	ok	q	NONE	0	ar	0	0	ar:0:0	NONE:0:ar:0:0	qokar	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.9	7	INSTRUCTION_CLAUSE_LIKE	0	LAST	DY	LAST:DY	olche	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	olchedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.10	9	INSTRUCTION_CLAUSE_LIKE	0	MIDDLE	DY	MIDDLE:DY	ot	q	NONE	0	ar	0	0	ar:0:0	NONE:0:ar:0:0	qotar	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.10	9	INSTRUCTION_CLAUSE_LIKE	0	MIDDLE	DY	MIDDLE:DY	ok	q	NONE	0	ain	0	0	ain:0:0	NONE:0:ain:0:0	qokain	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.10	9	INSTRUCTION_CLAUSE_LIKE	0	MIDDLE	DY	MIDDLE:DY	otey	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	otey	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.10	10	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	SINGLE:DY	lche	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	lchedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.13	11	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	SINGLE:DY	pche	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	pchedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.13	12	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	SINGLE:DY	kee	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	keedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.13	13	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	SINGLE:DY	oke	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.13	14	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	SINGLE:DY	oke	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.13	15	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	SINGLE:DY	oke	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.13	16	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	SINGLE:DY	oke	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.13	17	SHORT_ARGUMENT_LIKE	1	FIRST	DY	FIRST:DY	ok	q	NONE	0	ain	0	0	ain:0:0	NONE:0:ain:0:0	qokain	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.13	17	SHORT_ARGUMENT_LIKE	1	LAST	DY	LAST:DY	olshe	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	olshedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.17	18	INSTRUCTION_CLAUSE_LIKE	1	FIRST	DY	FIRST:DY	pched	NONE	NONE	0	ar	0	0	ar:0:0	NONE:0:ar:0:0	pchedar	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.17	18	INSTRUCTION_CLAUSE_LIKE	1	MIDDLE	DY	MIDDLE:DY	lshedary	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	lshedary	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.17	18	INSTRUCTION_CLAUSE_LIKE	1	MIDDLE	DY	MIDDLE:DY	kol	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	kol	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.17	19	SHORT_ARGUMENT_LIKE	1	SINGLE	LINE_END	SINGLE:LINE_END	oka	q	NONE	0	NONE	0	1	NONE:0:1	NONE:0:NONE:0:1	qokam	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.18	21	SHORT_ARGUMENT_LIKE	2	FIRST	DY	FIRST:DY	l	q	O	0	NONE	0	0	NONE:0:0	O:0:NONE:0:0	qol	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.18	22	INSTRUCTION_CLAUSE_LIKE	2	FIRST	LINE_END	FIRST:LINE_END	l	q	O	0	NONE	0	0	NONE:0:0	O:0:NONE:0:0	qol	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.18	22	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	LINE_END	MIDDLE:LINE_END	ot	NONE	NONE	0	ain	0	0	ain:0:0	NONE:0:ain:0:0	otain	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.18	22	INSTRUCTION_CLAUSE_LIKE	2	LAST	LINE_END	LAST:LINE_END	oly	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	oly	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.24	23	INSTRUCTION_CLAUSE_LIKE	2	FIRST	LINE_END	FIRST:LINE_END	ok	q	NONE	0	ain	0	0	ain:0:0	NONE:0:ain:0:0	qokain	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.24	23	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	LINE_END	MIDDLE:LINE_END	olkeey	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	olkeey	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.24	23	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	LINE_END	MIDDLE:LINE_END	olkary	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qolkary	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.24	23	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	LINE_END	MIDDLE:LINE_END	lor	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	lor	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.24	23	INSTRUCTION_CLAUSE_LIKE	2	LAST	LINE_END	LAST:LINE_END	l	NONE	O	0	NONE	0	0	NONE:0:0	O:0:NONE:0:0	ol	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.31	25	INSTRUCTION_CLAUSE_LIKE	2	FIRST	DY	FIRST:DY	okey	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qokey	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.31	25	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	DY	MIDDLE:DY	ok	q	NONE	0	ar	0	0	ar:0:0	NONE:0:ar:0:0	qokar	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.31	26	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	DY	MIDDLE:DY	oked	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qoked	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.31	26	INSTRUCTION_CLAUSE_LIKE	2	LAST	DY	LAST:DY	oke	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.38	28	SHORT_ARGUMENT_LIKE	2	SINGLE	DY	SINGLE:DY	okee	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokeedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.38	29	SHORT_ARGUMENT_LIKE	2	SINGLE	DY	SINGLE:DY	okee	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokeedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.38	30	SHORT_ARGUMENT_LIKE	3	SINGLE	DY	SINGLE:DY	oke	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.38	31	SHORT_ARGUMENT_LIKE	3	SINGLE	DY	SINGLE:DY	oke	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.38	32	SHORT_ARGUMENT_LIKE	3	SINGLE	DY	SINGLE:DY	okee	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokeedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.38	33	SHORT_ARGUMENT_LIKE	3	SINGLE	DY	SINGLE:DY	l	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	ldy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.40	35	SHORT_ARGUMENT_LIKE	3	FIRST	DY	FIRST:DY	ok	q	NONE	0	ain	0	0	ain:0:0	NONE:0:ain:0:0	qokain	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.40	36	SHORT_ARGUMENT_LIKE	3	LAST	DY	LAST:DY	kee	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	keedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.40	37	SHORT_ARGUMENT_LIKE	3	SINGLE	DY	SINGLE:DY	rshe	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	rshedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.43	38	SHORT_ARGUMENT_LIKE	3	SINGLE	DY	SINGLE:DY	yshe	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	yshedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.43	39	SHORT_ARGUMENT_LIKE	3	LAST	DY	LAST:DY	l	NONE	O	0	NONE	1	0	NONE:1:0	O:0:NONE:1:0	oldy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.43	40	RECORD_CLOSER_LIKE	3	FIRST	DY	FIRST:DY	ok	q	NONE	0	ain	0	0	ain:0:0	NONE:0:ain:0:0	qokain	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.43	40	RECORD_CLOSER_LIKE	3	MIDDLE	DY	MIDDLE:DY	ot	NONE	NONE	0	ar	0	0	ar:0:0	NONE:0:ar:0:0	otar	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.43	40	RECORD_CLOSER_LIKE	3	LAST	DY	LAST:DY	l	NONE	O	0	NONE	1	0	NONE:1:0	O:0:NONE:1:0	oldy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R02	LATER	1	f75r.47	1	UNRESOLVED_EDGE_CLASS	0	LAST	DY	LAST:DY	okee	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	okeedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R02	LATER	1	f75r.48	2	SHORT_ARGUMENT_LIKE	1	LAST	LINE_END	LAST:LINE_END	ychey	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	ychey	OPAQUE_COMPILER_CELL_NO_GLOSS
f75r	f75	Q13|f75r|R02	LATER	1	f75r.50	3	SHORT_ARGUMENT_LIKE	2	SINGLE	LINE_END	SINGLE:LINE_END	ychty	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	ychty	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.14	1	UNRESOLVED_EDGE_CLASS	0	FIRST	DY	FIRST:DY	l	q	O	0	NONE	0	0	NONE:0:0	O:0:NONE:0:0	qol	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.14	1	UNRESOLVED_EDGE_CLASS	0	LAST	DY	LAST:DY	oke	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.14	2	SHORT_ARGUMENT_LIKE	0	SINGLE	DY	SINGLE:DY	oke	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.14	3	INSTRUCTION_CLAUSE_LIKE	1	FIRST	DY	FIRST:DY	okaly	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qokaly	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.14	3	INSTRUCTION_CLAUSE_LIKE	1	MIDDLE	DY	MIDDLE:DY	oky	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qoky	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.14	3	INSTRUCTION_CLAUSE_LIKE	1	MIDDLE	DY	MIDDLE:DY	olshty	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	olshty	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.14	3	INSTRUCTION_CLAUSE_LIKE	1	LAST	DY	LAST:DY	oky	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokydy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.39	4	INSTRUCTION_CLAUSE_LIKE	1	FIRST	DY	FIRST:DY	oqokeey	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qoqokeey	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.39	4	INSTRUCTION_CLAUSE_LIKE	1	MIDDLE	DY	MIDDLE:DY	olk	NONE	NONE	0	ain	0	0	ain:0:0	NONE:0:ain:0:0	olkain	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.39	4	INSTRUCTION_CLAUSE_LIKE	1	MIDDLE	DY	MIDDLE:DY	l	q	O	0	NONE	0	0	NONE:0:0	O:0:NONE:0:0	qol	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.39	5	SHORT_ARGUMENT_LIKE	1	FIRST	DY	FIRST:DY	okeor	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qokeor	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.39	6	INSTRUCTION_CLAUSE_LIKE	2	FIRST	LINE_END	FIRST:LINE_END	ok	q	NONE	0	al	0	0	al:0:0	NONE:0:al:0:0	qokal	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.39	6	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	LINE_END	MIDDLE:LINE_END	or	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	or	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.39	6	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	LINE_END	MIDDLE:LINE_END	ok	q	NONE	0	ar	0	0	ar:0:0	NONE:0:ar:0:0	qokar	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.39	6	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	LINE_END	MIDDLE:LINE_END	l	NONE	O	0	NONE	0	0	NONE:0:0	O:0:NONE:0:0	ol	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.39	6	INSTRUCTION_CLAUSE_LIKE	2	LAST	LINE_END	LAST:LINE_END	aiin	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	aiin	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	7	INSTRUCTION_CLAUSE_LIKE	2	FIRST	DY	FIRST:DY	yshey	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	yshey	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	7	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	DY	MIDDLE:DY	ok	q	NONE	0	ar	0	0	ar:0:0	NONE:0:ar:0:0	qokar	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	7	INSTRUCTION_CLAUSE_LIKE	2	LAST	DY	LAST:DY	olche	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	olchedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	8	INSTRUCTION_CLAUSE_LIKE	2	FIRST	DY	FIRST:DY	or	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qor	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	8	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	DY	MIDDLE:DY	oiin	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	oiin	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	8	INSTRUCTION_CLAUSE_LIKE	2	LAST	DY	LAST:DY	okee	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	okeedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	9	INSTRUCTION_CLAUSE_LIKE	3	FIRST	LINE_END	FIRST:LINE_END	okeed	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qokeed	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	9	INSTRUCTION_CLAUSE_LIKE	3	MIDDLE	LINE_END	MIDDLE:LINE_END	okeey	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qokeey	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	9	INSTRUCTION_CLAUSE_LIKE	3	MIDDLE	LINE_END	MIDDLE:LINE_END	okeey	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qokeey	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	9	INSTRUCTION_CLAUSE_LIKE	3	MIDDLE	LINE_END	MIDDLE:LINE_END	otey	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	otey	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	9	INSTRUCTION_CLAUSE_LIKE	3	MIDDLE	LINE_END	MIDDLE:LINE_END	oky	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qoky	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.46	10	INSTRUCTION_CLAUSE_LIKE	3	FIRST	DY	FIRST:DY	ychey	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	ychey	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.46	10	INSTRUCTION_CLAUSE_LIKE	3	MIDDLE	DY	MIDDLE:DY	ot	q	NONE	0	ain	0	0	ain:0:0	NONE:0:ain:0:0	qotain	OPAQUE_COMPILER_CELL_NO_GLOSS
