record_id	page	physical_folio	locus	line_ordinal_in_record	field_count	group_count	raw_template	raw_global_frequency	raw_cross_folio_support	raw_seen_other_folio	host_template	host_global_frequency	host_cross_folio_support	host_seen_other_folio	compiler_template	compiler_global_frequency	compiler_cross_folio_support	compiler_seen_other_folio	counts_template	counts_global_frequency	counts_cross_folio_support	counts_seen_other_folio	coarse_template	coarse_global_frequency	coarse_cross_folio_support	coarse_seen_other_folio
Q13|f76r|R01	f76r	f76	f76r.17	2	3	12	"[""chey|chckh|shey|qeeey|chol|lkain|shedy"",""qokeedy"",""okain|chedy|okeed|qokaloro""]"	1	1	0	"[""y|ckh|ey|eeey|l|lk|e"",""okee"",""ok|y|okeed|okaloro""]"	1	1	0	"[""che:NONE:0:NONE:0:0|ch:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|ch:O:0:NONE:0:0|NONE:NONE:0:ain:0:0|sh:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""NONE:NONE:0:ain:0:0|che:NONE:1:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0""]"	1	1	0	[7,1,4]	1	1	0	"[[""L3P"",""DY""],[""S12"",""DY""],[""L3P"",""LINE_END""]]"	6	5	1
Q13|f76r|R01	f76r	f76	f76r.19	3	6	11	"[""dcheedy"",""qolchey|qokeey|qokeey|chedy|qokar|shedy"",""shedy"",""lshedy"",""qolchedy"",""otedyl""]"	1	1	0	"[""chee"",""olchey|okeey|okeey|y|ok|e"",""e"",""lshe"",""olche"",""otedyl""]"	1	1	0	"[""d:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0|q:NONE:0:ar:0:0|sh:NONE:0:NONE:1:0"",""sh:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0""]"	1	1	0	[1,6,1,1,1,1]	1	1	0	"[[""S12"",""DY""],[""L3P"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""LINE_END""]]"	1	1	0
Q13|f76r|R01	f76r	f76	f76r.30	4	1	12	"[""darchey|cheolchey|shcthy|chedy|qo|qokey|dalaiin|sheeky|qokain|olky|sain|chy""]"	1	1	0	"[""archey|olchey|cthy|y|o|okey|al|eeky|ok|olky|ain|y""]"	1	1	0	"[""d:NONE:0:NONE:0:0|che:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0|q:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|d:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|NONE:NONE:0:NONE:0:0|s:NONE:0:NONE:0:0|ch:NONE:0:NONE:0:0""]"	1	1	0	[12]	3	2	1	"[[""L3P"",""LINE_END""]]"	38	9	1
Q13|f76r|R01	f76r	f76	f76r.38	5	1	6	"[""oteey|lchey|chey|olsheol|qokal|chal""]"	1	1	0	"[""eey|lchey|y|olsheol|ok|al""]"	1	1	0	"[""NONE:OT:0:NONE:0:0|NONE:NONE:0:NONE:0:0|che:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:al:0:0|ch:NONE:0:NONE:0:0""]"	1	1	0	[6]	6	3	1	"[[""L3P"",""LINE_END""]]"	38	9	1
Q13|f76r|R01	f76r	f76	f76r.48	6	4	10	"[""saiin|shckhy|lkeedy"",""qoky|okain|ytain|oteedy"",""okedor|shedy"",""qokal""]"	1	1	0	"[""aiin|ckhy|lkee"",""oky|ok|yt|ee"",""okedor|e"",""ok""]"	1	1	0	"[""s:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0|NONE:NONE:0:ain:0:0|NONE:NONE:0:ain:0:0|NONE:OT:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""q:NONE:0:al:0:0""]"	1	1	0	[3,4,2,1]	1	1	0	"[[""L3P"",""DY""],[""L3P"",""DY""],[""S12"",""DY""],[""S12"",""LINE_END""]]"	1	1	0
Q13|f76r|R01	f76r	f76	f76r.56	7	2	6	"[""qokaiin|ol|shedy"",""qokeey|or|shdy""]"	1	1	0	"[""ok|l|e"",""okeey|or|y""]"	1	1	0	"[""q:NONE:0:aiin:0:0|NONE:O:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|sh:NONE:1:NONE:0:0""]"	1	1	0	[3,3]	4	4	1	"[[""L3P"",""DY""],[""L3P"",""LINE_END""]]"	14	8	1
Q13|f76v|R01	f76v	f76	f76v.6	1	4	10	"[""qotees|olkeey|okeedy"",""qoeeedy"",""chckhey|sheor|aiin|otar|cheedy"",""lchedy""]"	1	1	0	"[""ees|olkeey|okee"",""eee"",""ckhey|eor|aiin|ot|e"",""lche""]"	1	1	0	"[""q:OT:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0"",""q:O:0:NONE:1:0"",""ch:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:ar:0:0|che:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0""]"	1	1	0	[3,1,5,1]	1	1	0	"[[""L3P"",""DY""],[""S12"",""DY""],[""L3P"",""DY""],[""S12"",""DY""]]"	1	1	0
Q13|f76v|R01	f76v	f76	f76v.9	2	1	7	"[""sheor|chey|ral|cheey|r|al|cheedy""]"	1	1	0	"[""eor|y|r|ey|r|al|e""]"	1	1	0	"[""sh:NONE:0:NONE:0:0|che:NONE:0:NONE:0:0|NONE:NONE:0:al:0:0|che:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|che:NONE:0:NONE:1:0""]"	1	1	0	[7]	5	5	1	"[[""L3P"",""DY""]]"	7	4	1
Q13|f76v|R01	f76v	f76	f76v.11	3	7	10	"[""cheor|sheedy"",""daiin|oekeedy"",""qokeey|qokedy"",""oteedy"",""shedy"",""qokedy"",""shedam""]"	1	1	0	"[""or|ee"",""aiin|oekee"",""okeey|oke"",""ee"",""e"",""oke"",""eda""]"	1	1	0	"[""che:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""d:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0"",""NONE:OT:0:NONE:1:0"",""sh:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""sh:NONE:0:NONE:0:1""]"	1	1	0	[2,2,2,1,1,1,1]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""LINE_END""]]"	4	3	1
Q13|f76v|R01	f76v	f76	f76v.13	4	8	11	"[""saiin|sheedy"",""qol|sheedy"",""okeeedy"",""qoteedy"",""chedy|qotedy"",""oleeedy"",""qoteedy"",""lo""]"	1	1	0	"[""aiin|ee"",""l|ee"",""okeee"",""ee"",""y|e"",""oleee"",""ee"",""lo""]"	1	1	0	"[""s:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""q:O:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""q:OT:0:NONE:1:0"",""che:NONE:1:NONE:0:0|q:OT:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""q:OT:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0""]"	1	1	0	[2,2,1,1,2,1,1,1]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""LINE_END""]]"	2	2	1
Q13|f76v|R01	f76v	f76	f76v.14	5	9	10	"[""qokeedy"",""qol|cheedy"",""otedy"",""cthedy"",""otedy"",""qoteedy"",""shcthedy"",""qoeekeedy"",""deedy""]"	1	1	0	"[""okee"",""l|e"",""e"",""cthe"",""e"",""ee"",""cthe"",""oeekee"",""ee""]"	1	1	0	"[""q:NONE:0:NONE:1:0"",""q:O:0:NONE:0:0|che:NONE:0:NONE:1:0"",""NONE:OT:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""NONE:OT:0:NONE:1:0"",""q:OT:0:NONE:1:0"",""sh:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""d:NONE:0:NONE:1:0""]"	1	1	0	[1,2,1,1,1,1,1,1,1]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""]]"	1	1	0
Q13|f76v|R01	f76v	f76	f76v.15	6	3	5	"[""tchedy"",""lsheedy"",""chedal|chedy|checthey""]"	1	1	0	"[""che"",""lshee"",""d|y|cthey""]"	1	1	0	"[""t:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""che:NONE:0:al:0:0|che:NONE:1:NONE:0:0|che:NONE:0:NONE:0:0""]"	1	1	0	[1,1,3]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""L3P"",""LINE_END""]]"	9	6	1
Q13|f76v|R01	f76v	f76	f76v.18	7	4	9	"[""lshey|qockhedy"",""qodeey|qolkeedy"",""qokedy"",""chol|chedchey|daiin|olkedy""]"	1	1	0	"[""lshey|ockhe"",""odeey|olkee"",""oke"",""l|chey|aiin|olke""]"	1	1	0	"[""NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""ch:O:0:NONE:0:0|che:NONE:1:NONE:0:0|d:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0""]"	1	1	0	[2,2,1,4]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""L3P"",""DY""]]"	2	2	1
Q13|f76v|R01	f76v	f76	f76v.22	8	4	12	"[""sol|shey|qotedy"",""chey|dytey|teedy"",""lchey|qokedy"",""chedy|lal|chedy|lchedy""]"	1	1	0	"[""l|ey|e"",""y|ytey|ee"",""lchey|oke"",""y|l|y|lche""]"	1	1	0	"[""s:O:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:OT:0:NONE:1:0"",""che:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|t:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0"",""che:NONE:1:NONE:0:0|NONE:NONE:0:al:0:0|che:NONE:1:NONE:0:0|NONE:NONE:0:NONE:1:0""]"	1	1	0	[3,3,2,4]	1	1	0	"[[""L3P"",""DY""],[""L3P"",""DY""],[""S12"",""DY""],[""L3P"",""DY""]]"	1	1	0
Q13|f76v|R01	f76v	f76	f76v.24	9	2	5	"[""qokeey|lsheey|dal|lchedy"",""olshey""]"	1	1	0	"[""okeey|lsheey|al|lche"",""olshey""]"	1	1	0	"[""q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0""]"	1	1	0	[4,1]	3	3	1	"[[""L3P"",""DY""],[""S12"",""LINE_END""]]"	16	9	1
