stratum	context_mode	axis	held	focal_occurrences	training_occurrences	source_seen	source_seen_fraction	unigram_bits	nuisance_bits	host_bits	gain_bits	gain_per_focal	claim_state
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f35	105	3804	98	0.933333333333	688.476481758374	713.628676261652	747.854858308025	-34.226182046372	-0.325963638537	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f36	75	3834	64	0.853333333333	540.103826724383	591.641631861029	624.986012499501	-33.344380638471	-0.444591741846	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f37	80	3829	67	0.837500000000	584.316088820886	645.548813790544	684.459229504451	-38.910415713908	-0.486380196424	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f38	52	3857	49	0.942307692308	364.413083132694	378.315793021128	400.265393542489	-21.949600521360	-0.422107702334	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f4	82	3827	72	0.878048780488	559.693154064121	603.941038895174	621.188796752479	-17.247757857305	-0.210338510455	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f42	119	3790	105	0.882352941176	880.777297464889	949.741735764451	1004.739861469398	-54.998125704946	-0.462169123571	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f44	94	3815	79	0.840425531915	752.957134912227	831.424624653274	862.526937150864	-31.102312497591	-0.330875664868	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f45	76	3833	68	0.894736842105	551.709071954731	583.736951644713	616.050594816912	-32.313643172199	-0.425179515424	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f47	92	3817	84	0.913043478261	622.266439025271	660.782160463942	694.462857054045	-33.680696590104	-0.366094528153	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f49	153	3756	126	0.823529411765	1153.557409160315	1293.377873591171	1363.878906641412	-70.501033050241	-0.460791065688	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f5	38	3871	36	0.947368421053	256.122337809977	264.111594481686	280.810887770076	-16.699293288390	-0.439455086537	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f51	61	3848	55	0.901639344262	469.778200601401	500.098825310450	524.967626397705	-24.868801087254	-0.407685263725	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f52	49	3860	41	0.836734693878	392.708421318568	435.862484289596	465.632714679028	-29.770230389432	-0.607555722233	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f53	50	3859	38	0.760000000000	423.108640651522	485.147158025039	512.874794657068	-27.727636632029	-0.554552732641	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f54	58	3851	57	0.982758620690	368.990653745891	371.313126993854	386.873772858137	-15.560645864284	-0.268286997660	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f56	86	3823	76	0.883720930233	647.301089217813	695.423510846366	725.611077354945	-30.187566508578	-0.351018215216	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f6	80	3829	72	0.900000000000	566.202576679934	602.703137655696	635.442192999026	-32.739055343330	-0.409238191792	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f7	76	3833	61	0.802631578947	581.796670887014	653.531799547009	695.675643823989	-42.143844276981	-0.554524266802	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f8	128	3781	106	0.828125000000	953.602237304426	1065.823062306832	1127.265608850612	-61.442546543781	-0.480019894873	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f87	90	3819	62	0.688888888889	813.067196189634	960.554731702182	1015.946947790990	-55.392216088808	-0.615469067653	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f9	88	3821	76	0.863636363636	641.676930795244	700.642869761889	735.584837944791	-34.941968182902	-0.397067820260	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f90	83	3826	71	0.855421686747	663.160403863199	729.770417503603	772.801262136559	-43.030844632957	-0.518443911240	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f93	146	3763	121	0.828767123288	1195.392668676618	1322.827499755713	1389.695664959583	-66.868165203870	-0.458001131533	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_A	WHOLE_LINE	HELD_FOLIO	f96	81	3828	63	0.777777777778	707.774082664137	802.820626321330	840.759824112611	-37.939197791282	-0.468385157917	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WINDOW_PM2	HELD_FOLIO	f26	66	1257	55	0.833333333333	482.767556399799	523.067040573209	550.468860222947	-27.401819649738	-0.415179085602	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WINDOW_PM2	HELD_FOLIO	f31	47	1276	35	0.744680851064	343.805796295821	380.424138883615	399.892314879422	-19.468175995807	-0.414216510549	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WINDOW_PM2	HELD_FOLIO	f33	74	1249	63	0.851351351351	456.223688506372	483.370934738443	495.330742637160	-11.959807898716	-0.161619025658	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WINDOW_PM2	HELD_FOLIO	f34	117	1206	96	0.820512820513	853.366619042113	929.195800088587	961.775791664665	-32.579991576078	-0.278461466462	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WINDOW_PM2	HELD_FOLIO	f39	118	1205	99	0.838983050847	778.352728339963	843.004645773969	877.459404591878	-34.454758817910	-0.291989481508	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WINDOW_PM2	HELD_FOLIO	f40	78	1245	69	0.884615384615	505.230591987253	529.364567349308	547.214103152190	-17.849535802881	-0.228840202601	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WINDOW_PM2	HELD_FOLIO	f41	37	1286	25	0.675675675676	322.208705143767	359.253980816858	367.442644010434	-8.188663193577	-0.221315221448	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WINDOW_PM2	HELD_FOLIO	f43	81	1242	65	0.802469135802	583.987958655691	635.880676752632	662.711638469002	-26.830961716370	-0.331246440943	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WINDOW_PM2	HELD_FOLIO	f46	80	1243	69	0.862500000000	541.696716995644	569.558317636398	589.875361772380	-20.317044135982	-0.253963051700	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WINDOW_PM2	HELD_FOLIO	f48	132	1191	98	0.742424242424	1044.566149846005	1152.736547819569	1201.805433301547	-49.068885481977	-0.371733980924	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WINDOW_PM2	HELD_FOLIO	f50	82	1241	63	0.768292682927	597.466141543771	661.828299526841	692.113971362416	-30.285671835575	-0.369337461409	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WINDOW_PM2	HELD_FOLIO	f55	93	1230	80	0.860215053763	581.381908819386	617.613113265180	640.200756569418	-22.587643304237	-0.242877884992	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WINDOW_PM2	HELD_FOLIO	f57	7	1316	6	0.857142857143	60.628186266825	64.876615644887	66.250619836324	-1.374004191438	-0.196286313063	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WINDOW_PM2	HELD_FOLIO	f66	18	1305	11	0.611111111111	152.288863942532	175.405489057661	180.299311369469	-4.893822311808	-0.271879017323	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WINDOW_PM2	HELD_FOLIO	f94	86	1237	76	0.883720930233	612.031959620619	646.198243516396	675.421020202122	-29.222776685726	-0.339799728904	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WINDOW_PM2	HELD_FOLIO	f95	207	1116	174	0.840579710145	1390.525168445811	1462.334062968359	1527.261603270402	-64.927540302042	-0.313659614986	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WINDOW_PM2	HELD_HAND	2	836	487	634	0.758373205742	5853.166068966755	6041.386731789672	6219.323670192750	-177.936938403096	-0.212843227755	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WINDOW_PM2	HELD_HAND	3	293	1030	240	0.819112627986	2022.066588882383	2108.705685312711	2210.654712661540	-101.949027348827	-0.347948898801	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WINDOW_PM2	HELD_HAND	5	194	1129	138	0.711340206186	1579.919752264998	1695.069698001038	1757.004059783787	-61.934361782749	-0.319249287540	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WHOLE_LINE	HELD_FOLIO	f26	66	1257	55	0.833333333333	484.610952681675	524.512423368865	544.070717047133	-19.558293678268	-0.296337783004	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
HERBAL_B	WHOLE_LINE	HELD_FOLIO	f31	47	1276	35	0.744680851064	344.801695727435	379.803158190722	392.487413172341	-12.684254981619	-0.269877765566	REGISTER_OPAQUE_CODEBOOK_NO_LEXEME_OR_MEANING
