edition	open_wrapper	body_wrapper	held_folio	pseudo_gain_bits	counterexample
ZL3b	che	t	f114	-0.007670478478	WEAKEST_HELD_FOLIO
ZL3b	sh	q	f104	-0.184539276946	WEAKEST_HELD_FOLIO
ZL3b	sh	q	f112	0.014576941673	WEAKEST_HELD_FOLIO
ZL3b	sh	d	f106	-0.150546601217	WEAKEST_HELD_FOLIO
ZL3b	sh	d	f115	-0.084941505912	WEAKEST_HELD_FOLIO
ZL3b	sh	s	f106	-0.081195778422	WEAKEST_HELD_FOLIO
ZL3b	sh	s	f104	-0.061785542997	WEAKEST_HELD_FOLIO
ZL3b	sh	ch	f106	-0.184411185600	WEAKEST_HELD_FOLIO
ZL3b	sh	ch	f105	-0.006765663578	WEAKEST_HELD_FOLIO
ZL3b	sh	che	f107	-0.095779914075	WEAKEST_HELD_FOLIO
ZL3b	sh	che	f106	-0.059695937873	WEAKEST_HELD_FOLIO
ZL3b	sh	sh	f112	-0.124406320549	WEAKEST_HELD_FOLIO
ZL3b	sh	sh	f114	-0.069990913074	WEAKEST_HELD_FOLIO
ZL3b	sh	t	f114	-0.055499419950	WEAKEST_HELD_FOLIO
ZL3b	sh	t	f105	-0.042293213511	WEAKEST_HELD_FOLIO
ZL3b	t	q	f114	-0.047326541772	WEAKEST_HELD_FOLIO
ZL3b	t	q	f107	-0.013562761119	WEAKEST_HELD_FOLIO
ZL3b	t	d	f107	-0.043720254751	WEAKEST_HELD_FOLIO
ZL3b	t	d	f115	-0.042742730117	WEAKEST_HELD_FOLIO
ZL3b	t	s	f114	-0.111873642597	WEAKEST_HELD_FOLIO
ZL3b	t	s	f112	-0.037782564187	WEAKEST_HELD_FOLIO
ZL3b	t	ch	f113	-0.058223609346	WEAKEST_HELD_FOLIO
ZL3b	t	ch	f114	-0.009409812127	WEAKEST_HELD_FOLIO
ZL3b	t	che	f112	-0.057676733150	WEAKEST_HELD_FOLIO
ZL3b	t	che	f107	-0.013143488308	WEAKEST_HELD_FOLIO
ZL3b	t	sh	f113	-0.042368479994	WEAKEST_HELD_FOLIO
ZL3b	t	sh	f115	-0.021232337667	WEAKEST_HELD_FOLIO
ZL3b	t	t	f107	-0.030067049887	WEAKEST_HELD_FOLIO
ZL3b	t	t	f114	-0.028327072898	WEAKEST_HELD_FOLIO
IT2a	q	q	f115	0.117770216082	WEAKEST_HELD_FOLIO
IT2a	q	q	f106	0.163817429880	WEAKEST_HELD_FOLIO
IT2a	q	d	f113	-0.104087793167	WEAKEST_HELD_FOLIO
IT2a	q	d	f115	-0.077744571344	WEAKEST_HELD_FOLIO
IT2a	q	s	f115	-0.007278540044	WEAKEST_HELD_FOLIO
IT2a	q	s	f112	0.001675464893	WEAKEST_HELD_FOLIO
IT2a	q	ch	f104	-0.153556439155	WEAKEST_HELD_FOLIO
IT2a	q	ch	f107	-0.025150394366	WEAKEST_HELD_FOLIO
IT2a	q	che	f105	-0.029112052543	WEAKEST_HELD_FOLIO
IT2a	q	che	f106	-0.021741449639	WEAKEST_HELD_FOLIO
IT2a	q	sh	f104	-0.071190601643	WEAKEST_HELD_FOLIO
IT2a	q	sh	f107	-0.067168610349	WEAKEST_HELD_FOLIO
IT2a	q	t	f112	-0.023910034524	WEAKEST_HELD_FOLIO
IT2a	q	t	f104	-0.013212447254	WEAKEST_HELD_FOLIO
IT2a	d	q	f115	-0.082718088076	WEAKEST_HELD_FOLIO
IT2a	d	q	f104	-0.075675007811	WEAKEST_HELD_FOLIO
IT2a	d	d	f115	-0.201213132692	WEAKEST_HELD_FOLIO
IT2a	d	d	f107	0.004820921645	WEAKEST_HELD_FOLIO
IT2a	d	s	f115	-0.075802987197	WEAKEST_HELD_FOLIO
IT2a	d	s	f113	-0.064133463641	WEAKEST_HELD_FOLIO
IT2a	d	ch	f104	-0.061353910764	WEAKEST_HELD_FOLIO
IT2a	d	ch	f107	0.004040237745	WEAKEST_HELD_FOLIO
IT2a	d	che	f112	-0.078058409710	WEAKEST_HELD_FOLIO
IT2a	d	che	f104	-0.053575526876	WEAKEST_HELD_FOLIO
IT2a	d	sh	f106	-0.045051695447	WEAKEST_HELD_FOLIO
IT2a	d	sh	f104	-0.012189126609	WEAKEST_HELD_FOLIO
IT2a	d	t	f106	-0.111189905056	WEAKEST_HELD_FOLIO
IT2a	d	t	f115	-0.047287720853	WEAKEST_HELD_FOLIO
IT2a	s	q	f113	-0.012050381715	WEAKEST_HELD_FOLIO
IT2a	s	q	f114	-0.007700775831	WEAKEST_HELD_FOLIO
IT2a	s	d	f115	-0.037647184509	WEAKEST_HELD_FOLIO
IT2a	s	d	f105	-0.031560678181	WEAKEST_HELD_FOLIO
IT2a	s	s	f105	-0.115555847721	WEAKEST_HELD_FOLIO
IT2a	s	s	f114	-0.057388342768	WEAKEST_HELD_FOLIO
IT2a	s	ch	f113	-0.023767184766	WEAKEST_HELD_FOLIO
IT2a	s	ch	f107	-0.002287601880	WEAKEST_HELD_FOLIO
IT2a	s	che	f105	-0.133683976341	WEAKEST_HELD_FOLIO
IT2a	s	che	f106	0.002171789263	WEAKEST_HELD_FOLIO
IT2a	s	sh	f115	-0.065505368158	WEAKEST_HELD_FOLIO
IT2a	s	sh	f114	-0.012535231883	WEAKEST_HELD_FOLIO
IT2a	s	t	f106	-0.103235338549	WEAKEST_HELD_FOLIO
IT2a	s	t	f114	-0.041267530201	WEAKEST_HELD_FOLIO
IT2a	ch	q	f105	-0.117504258239	WEAKEST_HELD_FOLIO
IT2a	ch	q	f104	-0.084845704551	WEAKEST_HELD_FOLIO
IT2a	ch	d	f106	-0.080613380606	WEAKEST_HELD_FOLIO
IT2a	ch	d	f114	-0.021726871189	WEAKEST_HELD_FOLIO
IT2a	ch	s	f104	-0.214984316154	WEAKEST_HELD_FOLIO
IT2a	ch	s	f115	-0.088620426631	WEAKEST_HELD_FOLIO
IT2a	ch	ch	f115	-0.157013795026	WEAKEST_HELD_FOLIO
IT2a	ch	ch	f114	-0.073280248861	WEAKEST_HELD_FOLIO
IT2a	ch	che	f105	-0.111140992984	WEAKEST_HELD_FOLIO
IT2a	ch	che	f112	-0.056126543965	WEAKEST_HELD_FOLIO
IT2a	ch	sh	f112	-0.025047287799	WEAKEST_HELD_FOLIO
IT2a	ch	sh	f107	-0.005731737243	WEAKEST_HELD_FOLIO
IT2a	ch	t	f107	-0.025924962595	WEAKEST_HELD_FOLIO
IT2a	ch	t	f104	-0.009839981290	WEAKEST_HELD_FOLIO
IT2a	che	q	f107	-0.080979680609	WEAKEST_HELD_FOLIO
IT2a	che	q	f106	0.010726390808	WEAKEST_HELD_FOLIO
IT2a	che	d	f113	-0.017760526891	WEAKEST_HELD_FOLIO
IT2a	che	d	f112	-0.015654353909	WEAKEST_HELD_FOLIO
IT2a	che	s	f106	-0.033775384880	WEAKEST_HELD_FOLIO
IT2a	che	s	f113	-0.021985037312	WEAKEST_HELD_FOLIO
IT2a	che	ch	f104	-0.136344201844	WEAKEST_HELD_FOLIO
IT2a	che	ch	f114	-0.071417161054	WEAKEST_HELD_FOLIO
IT2a	che	che	f106	0.080915444458	WEAKEST_HELD_FOLIO
IT2a	che	che	f107	0.120893662989	WEAKEST_HELD_FOLIO
IT2a	che	sh	f114	-0.021902167357	WEAKEST_HELD_FOLIO
IT2a	che	sh	f113	-0.019152192884	WEAKEST_HELD_FOLIO
IT2a	che	t	f114	-0.026199064040	WEAKEST_HELD_FOLIO
IT2a	che	t	f115	-0.009664474993	WEAKEST_HELD_FOLIO
IT2a	sh	q	f104	-0.234839397936	WEAKEST_HELD_FOLIO
IT2a	sh	q	f112	0.009085028805	WEAKEST_HELD_FOLIO
IT2a	sh	d	f106	-0.137433720221	WEAKEST_HELD_FOLIO
IT2a	sh	d	f115	-0.041518777425	WEAKEST_HELD_FOLIO
IT2a	sh	s	f106	-0.070883831837	WEAKEST_HELD_FOLIO
IT2a	sh	s	f104	-0.050294288374	WEAKEST_HELD_FOLIO
IT2a	sh	ch	f106	-0.210146584232	WEAKEST_HELD_FOLIO
IT2a	sh	ch	f115	0.001287447353	WEAKEST_HELD_FOLIO
IT2a	sh	che	f106	-0.125730406891	WEAKEST_HELD_FOLIO
IT2a	sh	che	f107	-0.116093191370	WEAKEST_HELD_FOLIO
IT2a	sh	sh	f112	-0.133486846054	WEAKEST_HELD_FOLIO
IT2a	sh	sh	f114	-0.031382482287	WEAKEST_HELD_FOLIO
IT2a	sh	t	f114	-0.069646047503	WEAKEST_HELD_FOLIO
IT2a	sh	t	f105	-0.069066528904	WEAKEST_HELD_FOLIO
IT2a	t	q	f105	-0.035862627999	WEAKEST_HELD_FOLIO
IT2a	t	q	f114	-0.034576357619	WEAKEST_HELD_FOLIO
IT2a	t	d	f112	-0.015410756022	WEAKEST_HELD_FOLIO
IT2a	t	d	f104	-0.010871775804	WEAKEST_HELD_FOLIO
IT2a	t	s	f112	-0.065705464473	WEAKEST_HELD_FOLIO
IT2a	t	s	f114	-0.032951913788	WEAKEST_HELD_FOLIO
IT2a	t	ch	f113	-0.037255419168	WEAKEST_HELD_FOLIO
IT2a	t	ch	f114	0.002362527132	WEAKEST_HELD_FOLIO
IT2a	t	che	f112	-0.064582644494	WEAKEST_HELD_FOLIO
IT2a	t	che	f107	-0.016964345554	WEAKEST_HELD_FOLIO
IT2a	t	sh	f113	-0.121371706518	WEAKEST_HELD_FOLIO
IT2a	t	sh	f104	-0.037470528569	WEAKEST_HELD_FOLIO
IT2a	t	t	f114	-0.031931862262	WEAKEST_HELD_FOLIO
IT2a	t	t	f107	-0.016324456628	WEAKEST_HELD_FOLIO
RF1b	q	q	f115	0.069204485111	WEAKEST_HELD_FOLIO
RF1b	q	q	f106	0.167957275611	WEAKEST_HELD_FOLIO
RF1b	q	d	f113	-0.128720099740	WEAKEST_HELD_FOLIO
RF1b	q	d	f115	-0.097720763922	WEAKEST_HELD_FOLIO
RF1b	q	s	f112	0.006175678128	WEAKEST_HELD_FOLIO
RF1b	q	s	f115	0.017897594050	WEAKEST_HELD_FOLIO
RF1b	q	ch	f104	-0.127415501661	WEAKEST_HELD_FOLIO
RF1b	q	ch	f107	-0.017488398760	WEAKEST_HELD_FOLIO
RF1b	q	che	f105	-0.013977520318	WEAKEST_HELD_FOLIO
RF1b	q	che	f106	-0.003000163022	WEAKEST_HELD_FOLIO
RF1b	q	sh	f115	-0.080655001801	WEAKEST_HELD_FOLIO
RF1b	q	sh	f104	-0.074120149946	WEAKEST_HELD_FOLIO
RF1b	q	t	f112	-0.019792114521	WEAKEST_HELD_FOLIO
RF1b	q	t	f106	-0.013866408461	WEAKEST_HELD_FOLIO
RF1b	d	q	f115	-0.061126369878	WEAKEST_HELD_FOLIO
RF1b	d	q	f113	-0.058569150014	WEAKEST_HELD_FOLIO
RF1b	d	d	f115	-0.171392176194	WEAKEST_HELD_FOLIO
RF1b	d	d	f104	-0.007644219431	WEAKEST_HELD_FOLIO
RF1b	d	s	f115	-0.097531497579	WEAKEST_HELD_FOLIO
RF1b	d	s	f113	-0.062230932226	WEAKEST_HELD_FOLIO
RF1b	d	ch	f104	-0.092197182760	WEAKEST_HELD_FOLIO
RF1b	d	ch	f107	0.004488868318	WEAKEST_HELD_FOLIO
RF1b	d	che	f112	-0.082356676542	WEAKEST_HELD_FOLIO
RF1b	d	che	f104	-0.067655111057	WEAKEST_HELD_FOLIO
RF1b	d	sh	f106	-0.031535000204	WEAKEST_HELD_FOLIO
RF1b	d	sh	f104	-0.016209838802	WEAKEST_HELD_FOLIO
RF1b	d	t	f106	-0.103684332057	WEAKEST_HELD_FOLIO
RF1b	d	t	f115	-0.041667779563	WEAKEST_HELD_FOLIO
RF1b	s	q	f115	-0.023000673586	WEAKEST_HELD_FOLIO
RF1b	s	q	f104	-0.013807641113	WEAKEST_HELD_FOLIO
RF1b	s	d	f115	-0.050863021114	WEAKEST_HELD_FOLIO
RF1b	s	d	f112	-0.013297511612	WEAKEST_HELD_FOLIO
RF1b	s	s	f105	-0.080345918496	WEAKEST_HELD_FOLIO
RF1b	s	s	f106	-0.001662775772	WEAKEST_HELD_FOLIO
RF1b	s	ch	f113	-0.016491216657	WEAKEST_HELD_FOLIO
RF1b	s	ch	f107	-0.000501835802	WEAKEST_HELD_FOLIO
RF1b	s	che	f105	-0.071278407655	WEAKEST_HELD_FOLIO
RF1b	s	che	f115	0.001610517094	WEAKEST_HELD_FOLIO
RF1b	s	sh	f115	-0.158247450693	WEAKEST_HELD_FOLIO
RF1b	s	sh	f114	-0.019039876838	WEAKEST_HELD_FOLIO
RF1b	s	t	f106	-0.119438649471	WEAKEST_HELD_FOLIO
RF1b	s	t	f104	-0.019766190291	WEAKEST_HELD_FOLIO
RF1b	ch	q	f105	-0.131109288257	WEAKEST_HELD_FOLIO
RF1b	ch	q	f104	-0.095155516829	WEAKEST_HELD_FOLIO
RF1b	ch	d	f106	-0.097425564746	WEAKEST_HELD_FOLIO
RF1b	ch	d	f114	-0.025548712699	WEAKEST_HELD_FOLIO
RF1b	ch	s	f115	-0.124221995435	WEAKEST_HELD_FOLIO
RF1b	ch	s	f104	-0.110908876754	WEAKEST_HELD_FOLIO
RF1b	ch	ch	f115	-0.196438632462	WEAKEST_HELD_FOLIO
RF1b	ch	ch	f114	-0.092434400084	WEAKEST_HELD_FOLIO
RF1b	ch	che	f105	-0.095248588476	WEAKEST_HELD_FOLIO
RF1b	ch	che	f112	-0.045542590124	WEAKEST_HELD_FOLIO
RF1b	ch	sh	f112	-0.032078873715	WEAKEST_HELD_FOLIO
RF1b	ch	sh	f107	-0.014048164445	WEAKEST_HELD_FOLIO
RF1b	ch	t	f107	-0.035556535545	WEAKEST_HELD_FOLIO
RF1b	ch	t	f104	-0.006370946688	WEAKEST_HELD_FOLIO
RF1b	che	q	f107	-0.065127550310	WEAKEST_HELD_FOLIO
RF1b	che	q	f106	0.009051170195	WEAKEST_HELD_FOLIO
RF1b	che	d	f113	-0.026841551230	WEAKEST_HELD_FOLIO
RF1b	che	d	f112	-0.006051070408	WEAKEST_HELD_FOLIO
RF1b	che	s	f106	-0.049443630776	WEAKEST_HELD_FOLIO
RF1b	che	s	f113	-0.027201359739	WEAKEST_HELD_FOLIO
RF1b	che	ch	f104	-0.238661747279	WEAKEST_HELD_FOLIO
RF1b	che	ch	f114	-0.144454409043	WEAKEST_HELD_FOLIO
RF1b	che	che	f107	0.064688775202	WEAKEST_HELD_FOLIO
RF1b	che	che	f106	0.125092023014	WEAKEST_HELD_FOLIO
RF1b	che	sh	f114	-0.018505553184	WEAKEST_HELD_FOLIO
RF1b	che	sh	f105	-0.017753294542	WEAKEST_HELD_FOLIO
RF1b	che	t	f115	-0.026095070608	WEAKEST_HELD_FOLIO
RF1b	che	t	f114	-0.019886202516	WEAKEST_HELD_FOLIO
RF1b	sh	q	f104	-0.125235106506	WEAKEST_HELD_FOLIO
RF1b	sh	q	f112	0.026226623686	WEAKEST_HELD_FOLIO
RF1b	sh	d	f106	-0.178384379379	WEAKEST_HELD_FOLIO
RF1b	sh	d	f115	-0.089487606913	WEAKEST_HELD_FOLIO
RF1b	sh	s	f106	-0.095058131713	WEAKEST_HELD_FOLIO
RF1b	sh	s	f104	-0.050949627528	WEAKEST_HELD_FOLIO
RF1b	sh	ch	f106	-0.189396023855	WEAKEST_HELD_FOLIO
RF1b	sh	ch	f114	-0.010599486692	WEAKEST_HELD_FOLIO
RF1b	sh	che	f106	-0.084777225531	WEAKEST_HELD_FOLIO
RF1b	sh	che	f107	-0.078692297698	WEAKEST_HELD_FOLIO
RF1b	sh	sh	f112	-0.141157777224	WEAKEST_HELD_FOLIO
RF1b	sh	sh	f105	0.006316999948	WEAKEST_HELD_FOLIO
RF1b	sh	t	f114	-0.052526955499	WEAKEST_HELD_FOLIO
RF1b	sh	t	f105	-0.041673034555	WEAKEST_HELD_FOLIO
RF1b	t	q	f114	-0.076515419150	WEAKEST_HELD_FOLIO
RF1b	t	q	f112	-0.016060275993	WEAKEST_HELD_FOLIO
RF1b	t	d	f113	-0.021443285851	WEAKEST_HELD_FOLIO
RF1b	t	d	f107	-0.019317995058	WEAKEST_HELD_FOLIO
RF1b	t	s	f114	-0.118391259743	WEAKEST_HELD_FOLIO
RF1b	t	s	f112	-0.050576019349	WEAKEST_HELD_FOLIO
RF1b	t	ch	f114	-0.021659395615	WEAKEST_HELD_FOLIO
RF1b	t	ch	f113	-0.019508667053	WEAKEST_HELD_FOLIO
RF1b	t	che	f112	-0.054574315951	WEAKEST_HELD_FOLIO
RF1b	t	che	f107	-0.012438621956	WEAKEST_HELD_FOLIO
RF1b	t	sh	f115	-0.033136765532	WEAKEST_HELD_FOLIO
RF1b	t	sh	f112	-0.023616973366	WEAKEST_HELD_FOLIO
RF1b	t	t	f107	-0.028722746885	WEAKEST_HELD_FOLIO
RF1b	t	t	f114	-0.015821577278	WEAKEST_HELD_FOLIO
