candidate	candidate_aliases	behavior_block	external_axis	loci	feature_loci	feature_positive	feature_negative	axis_positive_without_feature	physical_folios	pooled_risk_difference	informative_strata	eligible_feature_loci	conditional_effect	conditional_z	local_two_sided_p	unhedged_loci	unhedged_conditional_effect	unhedged_local_p	lofo_min_effect	lofo_max_effect	lofo_sign_stable	label	bonferroni_all_p
RATE:R=aiin>=0.10	RATE:R=aiin>=0.10	R	REL_ENCLOSURE	332	65	12	53	25	16	0.0909824258139	5	20	0.207592592593	2.37041981642	0.0177678974558	190	0.416666666667	0.0551855509911	0.110846560847	0.305128205128	1	WEAK	1
RATE:R=ain>=0.10	RATE:R=ain>=0.10	R	REL_ENCLOSURE	332	52	10	42	27	17	0.0958791208791	4	14	0.257936507937	2.32955688768	0.019829583014	190	0.333333333333	0.196705602459	0.179012345679	0.328703703704	1	WEAK	1
RATE:NDY=EOS>=0.10	RATE:NDY=EOS>=0.10;RATE:NF=EOS>=0.10;RATE:NW=EOS>=0.10	NDY	REL_PROXIMITY	332	234	113	121	51	18	-0.0375021803593	5	35	-0.0995238095238	-2.29476433199	0.0217466337633	190	-0.0924873737374	0.020546851725	-0.127083333333	-0.0341666666667	1	WEAK	1
RATE:PF=O>=0.25	RATE:PF=O>=0.25	PF	REL_PROXIMITY	332	9	7	2	157	6	0.291709666323	3	5	0.405333333333	2.2574949003	0.0239771677898	190	0.378787878788	0.0449481095212	0.222222222222	0.62	1	WEAK	1
RATE:W=sh>=0.25	RATE:W=sh>=0.25	W	REL_ARRAY_OR_GROUP	332	31	3	28	32	13	-0.00953809881042	1	2	-0.666666666667	-2.2360679775	0.0253473186775	190	-0.8	0.0455002638964	-0.666666666667	0	1	LIKELY_PAGE_CONFOUND	1
RATE:NDY=EOS>=0.75	RATE:NDY=EOS>=0.75;RATE:NF=EOS>=0.75;RATE:NW=EOS>=0.75	NDY	REL_PROXIMITY	332	13	9	4	155	7	0.20641427538	1	2	-0.416666666667	-2.2360679775	0.0253473186775	190	-0.409090909091	0.0338948535247	-0.416666666667	0	1	LIKELY_PAGE_CONFOUND	1
RATE:P=4>=0.75	RATE:P=4>=0.75	P	REL_PROXIMITY	332	11	8	3	156	7	0.241291418862	1	2	-0.416666666667	-2.2360679775	0.0253473186775	190	-0.409090909091	0.0338948535247	-0.416666666667	0	1	LIKELY_PAGE_CONFOUND	1
RATE:DY=1>=0.75	RATE:DY=1>=0.75	DY	REL_ENCLOSURE	332	28	1	27	36	11	-0.0827067669173	3	7	-0.38835978836	-2.22645945048	0.0259834221776	190	-0.333333333333	0.196705602459	-0.44	-0.343703703704	1	WEAK	1
RATE:R=aiin>=0.10	RATE:R=aiin>=0.10	R	STAR_OR_SKY	332	65	34	31	146	16	-0.0237395563238	2	3	0.466666666667	2.21359436212	0.0268566955075	190	0.433333333333	0.0423302291214	0.3	0.8	1	WEAK	1
RATE:NW=sh>=0.10	RATE:NW=sh>=0.10	NW	WATER_OR_APPARATUS	332	113	18	95	20	18	0.067967834485	3	5	0.366666666667	2.2	0.027806895027	190	0.275	0.116083133739	0.291666666667	0.444444444444	1	WEAK	1
RATE:W=q>=0.25	RATE:W=q>=0.25	W	WATER_OR_APPARATUS	332	123	13	110	25	18	-0.0139261679698	3	5	0.366666666667	2.2	0.027806895027	190	0.275	0.116083133739	0.291666666667	0.444444444444	1	WEAK	1
RATE:NDY=1>=0.10	RATE:NDY=1>=0.10	NDY	REL_EXPLICIT_ATTACHMENT	332	200	41	159	17	19	0.0762121212121	8	52	0.0641142191142	2.19883691866	0.0278895203471	190	0.0485260770975	0.171668831731	0.0425660863959	0.0748316498316	1	WEAK	1
RATE:P=1>=0.25	RATE:P=1>=0.25	P	REL_EXPLICIT_ATTACHMENT	332	127	22	105	36	19	-0.00238140964087	9	32	-0.103977272727	-2.19039973586	0.0284952591689	190	-0.0285714285714	0.643709005677	-0.169421487603	-0.0802507836991	1	WEAK	1
RATE:PW=ch>=0.10	RATE:PW=ch>=0.10	PW	REL_PROXIMITY	332	105	46	59	118	18	-0.081728550451	5	27	-0.125185185185	-2.10778211256	0.0350498407895	190	-0.136153198653	0.0199630418232	-0.137142857143	-0.0833333333333	1	WEAK	1
RATE:PW=q>=0.50	RATE:PW=q>=0.50	PW	REL_PROXIMITY	332	10	7	3	157	7	0.212422360248	1	2	0.68	2.10589235449	0.0352137039496	190	0.666666666667	0.0401738702885	0	0.68	1	LIKELY_PAGE_CONFOUND	1
RATE:W=q>=0.10	RATE:W=q>=0.10	W	REL_ENCLOSURE	332	178	25	153	12	19	0.0625273602802	4	43	0.0961240310078	2.10055797965	0.035679785971	190	0.121212121212	0.227799993988	0.0774509803922	0.112	1	WEAK	1
RATE:R=NONE>=0.50	RATE:R=NONE>=0.50	R	REL_ENCLOSURE	332	279	26	253	11	19	-0.114357205654	4	55	-0.0636363636364	-2.09276829687	0.0363698431709	190	-0.0555555555556	0.196705602459	-0.0765765765766	-0.0428571428571	1	WEAK	1
RATE:R=al>=0.10	RATE:R=al>=0.10	R	REL_ENCLOSURE	332	54	11	43	26	17	0.110178523848	4	17	0.205882352941	2.09276829687	0.0363698431709	190	0.333333333333	0.196705602459	0.125	0.354166666667	1	WEAK	1
RATE:PDY=1>=0.25	RATE:PDY=1>=0.25	PDY	REL_PROXIMITY	332	55	29	26	135	15	0.0399081063341	2	3	0.481111111111	2.05467255632	0.0399106423877	190	0.474747474747	0.0450217480799	0.0833333333333	0.68	1	WEAK	1
RATE:F=NONE>=0.75	RATE:F=NONE>=0.75	F	REL_ENCLOSURE	332	267	27	240	10	19	-0.0527225583405	4	47	-0.0685579196217	-2.02506795566	0.0428603867831	190	-0.190476190476	0.0106033453821	-0.173913043478	-0.00694444444444	1	WEAK	1
RATE:W=NONE>=0.50	RATE:W=NONE>=0.50	W	REL_ENCLOSURE	332	131	10	121	27	18	-0.0579924803464	5	30	-0.133950617284	-2.02163261406	0.0432143201365	190	-0.0833333333333	0.535143452398	-0.152979066023	-0.114035087719	1	WEAK	1
RATE:W=NONE>=0.75	RATE:W=NONE>=0.75	W	REL_ENCLOSURE	332	62	3	59	34	15	-0.0775388291517	3	11	-0.259595959596	-2.00653639924	0.0447990492862	190	-0.333333333333	0.304901788179	-0.46	-0.169444444444	1	WEAK	1
RATE:NW=NONE>=0.50	RATE:NW=NONE>=0.50	NW	STAR_OR_SKY	332	31	19	12	161	13	0.0780195048762	1	1	0.8	2	0.0455002638964	190	0.75	0.0832645166636	0	0.8	1	LIKELY_PAGE_CONFOUND	1
RATE:PW=che>=0.10	RATE:PW=che>=0.10	PW	STAR_OR_SKY	332	47	22	25	158	15	-0.0863008585293	1	1	0.8	2	0.0455002638964	190	0.75	0.0832645166636	0	0.8	1	LIKELY_PAGE_CONFOUND	1
RATE:W=ch>=0.25	RATE:W=ch>=0.25	W	STAR_OR_SKY	332	30	22	8	158	13	0.210154525386	1	1	0.8	2	0.0455002638964	190	0.75	0.0832645166636	0	0.8	1	LIKELY_PAGE_CONFOUND	1
RATE:W=che>=0.10	RATE:W=che>=0.10	W	STAR_OR_SKY	332	51	34	17	146	15	0.14709371293	1	1	0.8	2	0.0455002638964	190	0.75	0.0832645166636	0	0.8	1	LIKELY_PAGE_CONFOUND	1
RATE:W=NONE>=0.25	RATE:W=NONE>=0.25	W	STAR_OR_SKY	332	254	132	122	48	19	-0.0956995760145	1	4	-0.2	-2	0.0455002638964	190	-0.25	0.0832645166636	-0.2	0	1	LIKELY_PAGE_CONFOUND	1
RATE:R=NONE>=0.25	RATE:R=NONE>=0.25	R	WATER_OR_APPARATUS	332	285	29	256	9	19	-0.0897349757372	2	6	-0.222222222222	-2	0.0455002638964	190	-0.2	0.0455002638964	-0.333333333333	-0.166666666667	1	WEAK	1
RATE:DY=0>=0.10	RATE:DY=0>=0.10	DY	REL_ENCLOSURE	332	313	36	277	1	19	0.0623843954935	3	60	0.036975308642	1.96143662745	0.0498281108108	190	0.0555555555556	0.196705602459	0.0268031189084	0.0485714285714	1	WEAK	1
RATE:DY=0>=0.25	RATE:DY=0>=0.25	DY	REL_ENCLOSURE	332	306	36	270	1	19	0.079185520362	3	60	0.036975308642	1.96143662745	0.0498281108108	190	0.0555555555556	0.196705602459	0.0268031189084	0.0485714285714	1	WEAK	1
RATE:NW=q>=0.10	RATE:NW=q>=0.10	NW	WATER_OR_APPARATUS	332	149	17	132	21	18	-0.000660138629112	3	7	-0.238095238095	-1.96116135138	0.0498602037569	190	-0.225	0.198542793687	-0.291666666667	-0.2	1	WEAK	1
RATE:PW=s>=0.10	RATE:PW=s>=0.10	PW	REL_EXPLICIT_ATTACHMENT	332	5	2	3	56	4	0.22874617737	2	3	0.286060606061	1.93933407229	0.0524606725941	190	0.047619047619	0.823063273758	0.04	0.409090909091	1	WEAK	1
RATE:W=ch>=0.10	RATE:W=ch>=0.10	W	REL_PROXIMITY	332	112	57	55	107	16	0.0225649350649	6	31	-0.106451612903	-1.92871665823	0.0537660470665	190	-0.110028860029	0.0385803957693	-0.150724637681	-0.0851851851852	1	WEAK	1
RATE:P=1>=0.25	RATE:P=1>=0.25	P	REL_PROXIMITY	332	127	65	62	99	19	0.0288841943538	3	16	0.164583333333	1.90858802429	0.0563152580207	190	0.124242424242	0.159238426161	0.138888888889	0.191666666667	1	WEAK	1
RATE:NDY=EOS>=0.25	RATE:NDY=EOS>=0.25;RATE:NF=EOS>=0.25;RATE:NW=EOS>=0.25	NDY	REL_PROXIMITY	332	69	40	29	124	16	0.108227255194	4	10	-0.204	-1.90566378262	0.0566938410647	190	-0.185858585859	0.069535045538	-0.228888888889	-0.175	1	WEAK	1
RATE:NW=NONE>=0.50	RATE:NW=NONE>=0.50	NW	REL_PROXIMITY	332	31	16	15	148	13	0.0244346800986	4	4	0.399166666667	1.82406384791	0.0681424202286	190	0.363636363636	0.132939393385	0.305555555556	0.504444444444	1	WEAK	1
RATE:PW=NONE>=0.25	RATE:PW=NONE>=0.25	PW	REL_PROXIMITY	332	276	137	139	27	19	0.0142339544513	5	35	-0.0780952380952	-1.81997672264	0.0687625497963	190	-0.0688131313131	0.0785245074995	-0.102666666667	-0.0466666666667	1	WEAK	1
RATE:W=q>=0.50	RATE:W=q>=0.50	W	REL_EXPLICIT_ATTACHMENT	332	60	8	52	50	18	-0.0504901960784	7	13	-0.174965034965	-1.81830983769	0.0690167900339	190	-0.0349206349206	0.832771485656	-0.2275	-0.146170798898	1	WEAK	1
RATE:F=O>=0.25	RATE:F=O>=0.25	F	REL_ENCLOSURE	332	22	7	15	30	9	0.221407624633	4	13	0.194017094017	1.81000405935	0.0702951576641	190	0.666666666667	0.00215597630363	-0.0597222222222	0.33	0	UNSTABLE	1
RATE:P=4>=0.25	RATE:P=4>=0.25	P	REL_PROXIMITY	332	47	30	17	134	15	0.168122433744	4	7	-0.229047619048	-1.80695595582	0.0707691468177	190	-0.215007215007	0.0805076764699	-0.2675	-0.213333333333	1	WEAK	1
RATE:R=ar>=0.10	RATE:R=ar>=0.10	R	WATER_OR_APPARATUS	332	57	11	46	27	17	0.0948006379585	3	6	0.25	1.8	0.0718606382259	190	0.433333333333	0.0423302291214	0.208333333333	0.291666666667	1	WEAK	1
RATE:R=NONE>=0.10	RATE:R=NONE>=0.10	R	REL_ENCLOSURE	332	300	32	268	5	19	-0.0495833333333	2	34	-0.0571895424837	-1.78949500666	0.0735351309374	190	0	1	-0.0687830687831	-0.0384615384615	1	WEAK	1
RATE:NDY=1>=0.50	RATE:NDY=1>=0.50	NDY	REL_ENCLOSURE	332	16	1	15	36	11	-0.0514240506329	2	4	-0.425	-1.78208422243	0.0747354983059	190	-0.333333333333	0.196705602459	-0.5	-0.4	1	WEAK	1
RATE:F=O>=0.75	RATE:F=O>=0.75	F	REL_ENCLOSURE	332	6	2	4	35	5	0.225971370143	1	2	0.6	1.76930347386	0.0768432440337	190	0.666666666667	0.0401738702885	0	0.6	1	LIKELY_PAGE_CONFOUND	1
RATE:W=NONE>=0.50	RATE:W=NONE>=0.50	W	REL_PROXIMITY	332	131	71	60	93	18	0.0792981656602	6	24	0.121805555556	1.76914964582	0.0768689047864	190	0.115358126722	0.0906412780222	0.0927083333333	0.141578947368	1	WEAK	1
RATE:F=O>=0.50	RATE:F=O>=0.50	F	REL_PROXIMITY	332	14	6	8	158	8	-0.0682839173405	3	8	-0.252083333333	-1.76569106953	0.0774476918552	190	-0.248917748918	0.105649832342	-0.3	-0.138888888889	1	WEAK	1
RATE:W=ch>=0.25	RATE:W=ch>=0.25	W	REL_PROXIMITY	332	30	11	19	153	13	-0.13995584989	2	10	-0.213	-1.7431515873	0.0813071394787	190	-0.212962962963	0.0981552978685	-0.25	-0.208888888889	1	WEAK	1
RATE:PW=NONE>=0.75	RATE:PW=NONE>=0.75	PW	WATER_OR_APPARATUS	332	13	3	10	35	9	0.121051362431	1	1	0.75	1.73205080757	0.0832645166636	190	0.75	0.0832645166636	0	0.75	1	LIKELY_PAGE_CONFOUND	1
RATE:R=aiin>=0.25	RATE:R=aiin>=0.25	R	FIGURE	332	41	22	19	119	15	0.12765065795	1	1	0.75	1.73205080757	0.0832645166636	190	0	1	0	0.75	1	LIKELY_PAGE_CONFOUND	1
RATE:R=al>=0.10	RATE:R=al>=0.10	R	FIGURE	332	54	32	22	109	17	0.200506261657	1	1	0.75	1.73205080757	0.0832645166636	190	0	1	0	0.75	1	LIKELY_PAGE_CONFOUND	1
RATE:R=ar>=0.25	RATE:R=ar>=0.25	R	FIGURE	332	11	9	2	132	7	0.406966864911	1	1	0.75	1.73205080757	0.0832645166636	190	0	1	0	0.75	1	LIKELY_PAGE_CONFOUND	1
RATE:PF=NONE>=0.50	RATE:PF=NONE>=0.50	PF	WATER_OR_APPARATUS	332	310	37	273	1	19	0.0739002932551	1	3	-0.25	-1.73205080757	0.0832645166636	190	-0.25	0.0832645166636	-0.25	0	1	LIKELY_PAGE_CONFOUND	1
RATE:PW=che>=0.10	RATE:PW=che>=0.10	PW	FIGURE	332	47	20	27	121	15	0.000970511384845	1	3	-0.25	-1.73205080757	0.0832645166636	190	0	1	-0.25	0	1	LIKELY_PAGE_CONFOUND	1
RATE:PW=q>=0.10	RATE:PW=q>=0.10	PW	WATER_OR_APPARATUS	332	263	33	230	5	19	0.0530115170552	1	3	-0.25	-1.73205080757	0.0832645166636	190	-0.25	0.0832645166636	-0.25	0	1	LIKELY_PAGE_CONFOUND	1
RATE:R=NONE>=0.10	RATE:R=NONE>=0.10	R	FIGURE	332	300	116	184	25	19	-0.394583333333	1	3	-0.25	-1.73205080757	0.0832645166636	190	0	1	-0.25	0	1	LIKELY_PAGE_CONFOUND	1
RATE:R=NONE>=0.25	RATE:R=NONE>=0.25	R	FIGURE	332	285	110	175	31	19	-0.273609555804	1	3	-0.25	-1.73205080757	0.0832645166636	190	0	1	-0.25	0	1	LIKELY_PAGE_CONFOUND	1
RATE:R=NONE>=0.50	RATE:R=NONE>=0.50	R	FIGURE	332	279	108	171	33	19	-0.23554473524	1	3	-0.25	-1.73205080757	0.0832645166636	190	0	1	-0.25	0	1	LIKELY_PAGE_CONFOUND	1
RATE:P=3>=0.50	RATE:P=3>=0.50	P	REL_PROXIMITY	332	12	4	8	160	9	-0.166666666667	2	2	0.59	1.72561837269	0.0844160918091	190	0.666666666667	0.15729920705	0.5	0.68	1	WEAK	1
RATE:R=NONE>=0.25	RATE:R=NONE>=0.25	R	REL_PROXIMITY	332	285	145	140	19	19	0.104516610676	2	27	0.0659259259259	1.7104092846	0.0871902153294	190	0.0466666666667	0.176090993453	0.0609523809524	0.0833333333333	1	WEAK	1
RATE:NF=NONE>=0.50	RATE:NF=NONE>=0.50	NF	REL_PROXIMITY	332	296	140	156	24	19	-0.193693693694	3	19	0.0675438596491	1.70023086166	0.0890875093858	190	0.0689245395128	0.103966734781	0.0533333333333	0.0833333333333	1	WEAK	1
RATE:F=NONE>=0.75	RATE:F=NONE>=0.75	F	WATER_OR_APPARATUS	332	267	29	238	9	19	-0.0298473062518	2	4	0.291666666667	1.69774937525	0.0895550744136	190	0.133333333333	0.414216178243	0.166666666667	0.666666666667	1	WEAK	1
RATE:R=aiin>=0.25	RATE:R=aiin>=0.25	R	REL_ARRAY_OR_GROUP	332	41	8	33	27	15	0.102338446065	2	2	0.541666666667	1.69245584275	0.0905590926654	190	0.2	0.617075077452	0.333333333333	0.75	1	WEAK	1
RATE:PW=che>=0.10	RATE:PW=che>=0.10	PW	REL_EXPLICIT_ATTACHMENT	332	47	6	41	52	15	-0.0547965658828	6	12	-0.164949494949	-1.68847698866	0.091319702604	190	-0.0514285714286	0.669291126618	-0.267424242424	-0.090303030303	1	WEAK	1
RATE:P=3>=0.25	RATE:P=3>=0.25	P	REL_PROXIMITY	332	50	20	30	144	15	-0.110638297872	3	5	0.324666666667	1.68805427028	0.0914008116434	190	0.474747474747	0.0450217480799	0.280833333333	0.385	1	WEAK	1
RATE:W=q>=0.50	RATE:W=q>=0.50	W	WATER_OR_APPARATUS	332	60	7	53	31	18	0.00269607843137	3	3	0.416666666667	1.68763185139	0.0914819210568	190	0.275	0.350815929406	0.208333333333	0.75	1	WEAK	1
RATE:NW=NONE>=0.50	RATE:NW=NONE>=0.50	NW	REL_ENCLOSURE	332	31	1	30	36	13	-0.0873432643875	3	10	-0.221481481481	-1.68116358591	0.092731144357	190	-0.333333333333	0.479500122187	-0.276851851852	-0.133333333333	1	WEAK	1
RATE:PDY=1>=0.50	RATE:PDY=1>=0.50	PDY	REL_ENCLOSURE	332	8	3	5	34	5	0.270061728395	1	3	0.407407407407	1.67598585061	0.0937409641544	190	0	1	0	0.407407407407	1	LIKELY_PAGE_CONFOUND	1
RATE:PW=q>=0.50	RATE:PW=q>=0.50	PW	REL_ENCLOSURE	332	10	0	10	37	7	-0.114906832298	3	4	-0.389814814815	-1.64174043879	0.100643807248	190	-0.333333333333	0.304901788179	-0.433333333333	-0.353086419753	1	NO_SIGNAL	1
RATE:W=d>=0.25	RATE:W=d>=0.25	W	REL_PROXIMITY	332	41	18	23	146	12	-0.0626938228145	4	12	-0.170555555556	-1.61442606062	0.106435042782	190	-0.162878787879	0.112966100551	-0.220833333333	-0.118333333333	1	NO_SIGNAL	1
RATE:P=2>=0.25	RATE:P=2>=0.25	P	FIGURE	332	167	80	87	61	19	0.109344946471	2	5	0.19	1.61155896639	0.107057945966	190	0.05	0.617075077452	0.05	0.75	1	NO_SIGNAL	1
RATE:F=OT>=0.25	RATE:F=OT>=0.25	F	REL_PROXIMITY	332	36	21	15	143	13	0.100225225225	3	6	0.267222222222	1.60494800995	0.108505246665	190	0.222222222222	0.287617113749	-0.0583333333333	0.360666666667	0	UNSTABLE	1
RATE:F=NONE>=0.75	RATE:F=NONE>=0.75	F	REL_ARRAY_OR_GROUP	332	267	30	237	5	19	0.0354364736387	1	3	0.333333333333	1.58113883008	0.113846298007	190	0.2	0.22067136192	0	0.333333333333	1	LIKELY_PAGE_CONFOUND	1
RATE:W=sh>=0.50	RATE:W=sh>=0.50	W	REL_EXPLICIT_ATTACHMENT	332	14	2	12	56	7	-0.0332434860737	2	3	0.377777777778	1.5784103745	0.114471363367	190	0.3	0.288844366346	-0.2	0.666666666667	0	UNSTABLE	1
RATE:P=1>=0.25	RATE:P=1>=0.25	P	WATER_OR_APPARATUS	332	127	17	110	21	19	0.0314192433263	3	7	0.190476190476	1.56892908111	0.116664464781	190	0.18	0.198542793687	0.166666666667	0.208333333333	1	NO_SIGNAL	1
RATE:PW=NONE>=0.10	RATE:PW=NONE>=0.10	PW	REL_PROXIMITY	332	307	153	154	11	19	0.0583713355049	3	22	-0.0869696969697	-1.55920703889	0.118947385399	190	-0.105263157895	0.0431144467831	-0.277777777778	-0.0568421052632	1	NO_SIGNAL	1
RATE:R=ar>=0.10	RATE:R=ar>=0.10	R	REL_ENCLOSURE	332	57	9	48	28	17	0.0560765550239	4	15	0.16	1.54103776016	0.123307596189	190	0.333333333333	0.196705602459	0.0909090909091	0.288888888889	1	NO_SIGNAL	1
