observation_id	page	physical_folio	locus	group_index	group_count	register	section	currier	hand	record_ordinal	field_ordinal	within_field_position	wrapper	q_flag	local_frame	inner_d	right_family	dy_closure	b3	line_close	paragraph_close	known_label_renderer	page_host	raw_token	previous_page_host	compiler_key	nl_bucket	compiler_bucket	hybrid_bucket	host_length
GDT276:f100v.21:G005	f100v	f100	f100v.21	5	10	OTHER_A	P	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ly	ly	y	"[""OTHER_A"",1,1,""MIDDLE"",""NONE"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	106	230	216	2
GDT276:f100v.21:G006	f100v	f100	f100v.21	6	10	OTHER_A	P	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	araroy	araroy	ly	"[""OTHER_A"",1,1,""MIDDLE"",""NONE"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	130	230	36	6
GDT276:f100v.21:G007	f100v	f100	f100v.21	7	10	OTHER_A	P	A	1	1	1	MIDDLE	NONE	0	NONE	0	ar	0	0	0	0	NONE	ok	okar	araroy	"[""OTHER_A"",1,1,""MIDDLE"",""NONE"",0,""NONE"",""0"",""ar"",""0"",""0"",0,0,""NONE""]"	90	187	128	2
GDT276:f100v.21:G008	f100v	f100	f100v.21	8	10	OTHER_A	P	A	1	1	1	MIDDLE	che	0	NONE	0	al	0	0	0	0	NONE	ee	cheeeal	ok	"[""OTHER_A"",1,1,""MIDDLE"",""che"",0,""NONE"",""0"",""al"",""0"",""0"",0,0,""NONE""]"	164	159	160	2
GDT276:f100v.21:G009	f100v	f100	f100v.21	9	10	OTHER_A	P	A	1	1	1	MIDDLE	che	0	NONE	0	NONE	0	0	0	0	NONE	okeol	cheokeol	ee	"[""OTHER_A"",1,1,""MIDDLE"",""che"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	164	184	85	5
GDT276:f100v.21:G010	f100v	f100	f100v.21	10	10	OTHER_A	P	A	1	1	1	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	orey	orey	okeol	"[""OTHER_A"",1,1,""LAST"",""NONE"",0,""NONE"",""0"",""NONE"",""0"",""0"",1,0,""NONE""]"	31	12	239	4
GDT276:f100v.22:G001	f100v	f100	f100v.22	1	3	OTHER_A	P	A	1	1	1	FIRST	d	0	NONE	0	NONE	0	0	0	0	NONE	aiin	daiin	<LINE_BOS>	"[""OTHER_A"",1,1,""FIRST"",""d"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	129	81	2	4
GDT276:f100v.22:G002	f100v	f100	f100v.22	2	3	OTHER_A	P	A	1	1	1	MIDDLE	che	0	NONE	0	NONE	0	0	0	0	NONE	ky	cheky	aiin	"[""OTHER_A"",1,1,""MIDDLE"",""che"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	202	184	62	2
GDT276:f100v.22:G003	f100v	f100	f100v.22	3	3	OTHER_A	P	A	1	1	1	LAST	ch	0	NONE	0	NONE	0	0	1	1	NONE	ory	chory	ky	"[""OTHER_A"",1,1,""LAST"",""ch"",0,""NONE"",""0"",""NONE"",""0"",""0"",1,1,""NONE""]"	121	146	253	3
GDT276:f102r1.3:G001	f102r1	f102	f102r1.3	1	7	OTHER_A	P	A	1	1	1	FIRST	NONE	0	NONE	0	aiin	0	0	0	0	NONE	pol	polaiin	<LINE_BOS>	"[""OTHER_A"",1,1,""FIRST"",""NONE"",0,""NONE"",""0"",""aiin"",""0"",""0"",0,0,""NONE""]"	129	81	101	3
GDT276:f102r1.3:G002	f102r1	f102	f102r1.3	2	7	OTHER_A	P	A	1	1	1	MIDDLE	sh	0	NONE	0	NONE	0	0	0	0	NONE	octhy	shocthy	pol	"[""OTHER_A"",1,1,""MIDDLE"",""sh"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	3	26	146	5
GDT276:f102r1.3:G003	f102r1	f102	f102r1.3	3	7	OTHER_A	P	A	1	1	1	MIDDLE	q	1	OT	0	NONE	0	0	0	0	NONE	eol	qoteol	octhy	"[""OTHER_A"",1,1,""MIDDLE"",""q"",1,""OT"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	214	51	229	3
GDT276:f102r1.3:G004	f102r1	f102	f102r1.3	4	7	OTHER_A	P	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	loiiin	loiiin	eol	"[""OTHER_A"",1,1,""MIDDLE"",""NONE"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	3	230	144	6
GDT276:f102r1.3:G005	f102r1	f102	f102r1.3	5	7	OTHER_A	P	A	1	1	1	MIDDLE	NONE	0	OT	0	NONE	0	0	0	0	NONE	eeor	oteeor	loiiin	"[""OTHER_A"",1,1,""MIDDLE"",""NONE"",0,""OT"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	202	19	96	4
GDT276:f102r1.3:G006	f102r1	f102	f102r1.3	6	7	OTHER_A	P	A	1	1	1	MIDDLE	NONE	0	NONE	0	ar	0	0	0	0	NONE	cpheod	cpheodar	eeor	"[""OTHER_A"",1,1,""MIDDLE"",""NONE"",0,""NONE"",""0"",""ar"",""0"",""0"",0,0,""NONE""]"	201	187	12	6
GDT276:f102r1.3:G007	f102r1	f102	f102r1.3	7	7	OTHER_A	P	A	1	1	1	LAST	sh	0	NONE	0	aiin	0	0	1	0	NONE	old	sholdaiin	cpheod	"[""OTHER_A"",1,1,""LAST"",""sh"",0,""NONE"",""0"",""aiin"",""0"",""0"",1,0,""NONE""]"	24	143	90	3
GDT276:f102r1.5:G001	f102r1	f102	f102r1.5	1	10	OTHER_A	P	A	1	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	AQAB	ytol	ytol	<LINE_BOS>	"[""OTHER_A"",1,1,""FIRST"",""NONE"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""AQAB""]"	129	210	5	4
GDT276:f102r1.5:G002	f102r1	f102	f102r1.5	2	10	OTHER_A	P	A	1	1	1	MIDDLE	sh	0	NONE	0	NONE	0	0	0	0	AQAB	eol	sheol	ytol	"[""OTHER_A"",1,1,""MIDDLE"",""sh"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""AQAB""]"	3	210	90	3
GDT276:f102r1.5:G003	f102r1	f102	f102r1.5	3	10	OTHER_A	P	A	1	1	1	MIDDLE	sh	0	NONE	0	NONE	0	0	0	0	AQAB	e	she	eol	"[""OTHER_A"",1,1,""MIDDLE"",""sh"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""AQAB""]"	3	210	142	1
GDT276:f102r1.5:G004	f102r1	f102	f102r1.5	4	10	OTHER_A	P	A	1	1	1	MIDDLE	NONE	0	O	0	aiin	0	0	0	0	AQAB	l	olaiin	e	"[""OTHER_A"",1,1,""MIDDLE"",""NONE"",0,""O"",""0"",""aiin"",""0"",""0"",0,0,""AQAB""]"	196	115	113	1
GDT276:f102r1.5:G005	f102r1	f102	f102r1.5	5	10	OTHER_A	P	A	1	1	1	MIDDLE	NONE	0	NONE	0	ain	0	0	0	0	AQAB	or	orain	l	"[""OTHER_A"",1,1,""MIDDLE"",""NONE"",0,""NONE"",""0"",""ain"",""0"",""0"",0,0,""AQAB""]"	67	73	238	2
GDT276:f102r1.5:G006	f102r1	f102	f102r1.5	6	10	OTHER_A	P	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	AQAB	oraroekeol	oraroekeol	or	"[""OTHER_A"",1,1,""MIDDLE"",""NONE"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""AQAB""]"	201	233	13	10
GDT276:f102r1.5:G007	f102r1	f102	f102r1.5	7	10	OTHER_A	P	A	1	1	1	MIDDLE	ch	0	O	0	NONE	0	0	0	0	AQAB	l	chol	oraroekeol	"[""OTHER_A"",1,1,""MIDDLE"",""ch"",0,""O"",""0"",""NONE"",""0"",""0"",0,0,""AQAB""]"	3	91	236	1
GDT276:f102r1.5:G008	f102r1	f102	f102r1.5	8	10	OTHER_A	P	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	AQAB	ekey	ekey	l	"[""OTHER_A"",1,1,""MIDDLE"",""NONE"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""AQAB""]"	67	233	246	4
GDT276:f102r1.5:G009	f102r1	f102	f102r1.5	9	10	OTHER_A	P	A	1	1	1	MIDDLE	q	1	NONE	0	NONE	0	0	0	0	AQAB	okol	qokol	ekey	"[""OTHER_A"",1,1,""MIDDLE"",""q"",1,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""AQAB""]"	73	31	233	4
GDT276:f102r1.5:G010	f102r1	f102	f102r1.5	10	10	OTHER_A	P	A	1	1	1	LAST	d	0	NONE	0	NONE	0	0	1	1	AQAB	ain	dain	okol	"[""OTHER_A"",1,1,""LAST"",""d"",0,""NONE"",""0"",""NONE"",""0"",""0"",1,1,""AQAB""]"	31	220	90	3
GDT276:f102r1.8:G001	f102r1	f102	f102r1.8	1	8	OTHER_A	P	A	1	2	1	FIRST	NONE	0	NONE	0	aiin	0	0	0	0	NONE	pshod	pshodaiin	<LINE_BOS>	"[""OTHER_A"",2,1,""FIRST"",""NONE"",0,""NONE"",""0"",""aiin"",""0"",""0"",0,0,""NONE""]"	221	228	18	5
GDT276:f102r1.8:G002	f102r1	f102	f102r1.8	2	8	OTHER_A	P	A	1	2	1	MIDDLE	q	1	O	0	ar	0	0	0	0	NONE	or	qoorar	pshod	"[""OTHER_A"",2,1,""MIDDLE"",""q"",1,""O"",""0"",""ar"",""0"",""0"",0,0,""NONE""]"	242	184	9	2
GDT276:f102r1.8:G003	f102r1	f102	f102r1.8	3	8	OTHER_A	P	A	1	2	1	MIDDLE	ch	0	NONE	0	NONE	0	0	0	0	NONE	opy	chopy	or	"[""OTHER_A"",2,1,""MIDDLE"",""ch"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	55	95	46	3
GDT276:f102r1.8:G004	f102r1	f102	f102r1.8	4	8	OTHER_A	P	A	1	2	1	MIDDLE	ch	0	NONE	0	NONE	0	0	0	0	NONE	ofol	chofol	opy	"[""OTHER_A"",2,1,""MIDDLE"",""ch"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	21	95	37	4
GDT276:f102r1.8:G005	f102r1	f102	f102r1.8	5	8	OTHER_A	P	A	1	2	1	MIDDLE	d	0	NONE	0	NONE	0	0	0	0	NONE	aiin	daiin	ofol	"[""OTHER_A"",2,1,""MIDDLE"",""d"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	186	90	126	4
GDT276:f102r1.8:G006	f102r1	f102	f102r1.8	6	8	OTHER_A	P	A	1	2	1	MIDDLE	NONE	0	OT	0	NONE	0	0	0	0	NONE	eol	oteol	aiin	"[""OTHER_A"",2,1,""MIDDLE"",""NONE"",0,""OT"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	111	138	191	3
GDT276:f102r1.8:G007	f102r1	f102	f102r1.8	7	8	OTHER_A	P	A	1	2	1	MIDDLE	q	1	OT	0	NONE	0	0	0	0	NONE	eol	qoteol	eol	"[""OTHER_A"",2,1,""MIDDLE"",""q"",1,""OT"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	186	23	221	3
GDT276:f102r1.8:G008	f102r1	f102	f102r1.8	8	8	OTHER_A	P	A	1	2	1	LAST	d	0	NONE	0	NONE	0	0	1	0	NONE	oly	doly	eol	"[""OTHER_A"",2,1,""LAST"",""d"",0,""NONE"",""0"",""NONE"",""0"",""0"",1,0,""NONE""]"	178	219	32	3
GDT276:f102r1.11:G001	f102r1	f102	f102r1.11	1	8	OTHER_A	P	A	1	2	1	FIRST	d	0	NONE	0	NONE	0	0	0	0	NONE	cheo	dcheo	<LINE_BOS>	"[""OTHER_A"",2,1,""FIRST"",""d"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	221	238	68	4
GDT276:f102r1.11:G002	f102r1	f102	f102r1.11	2	8	OTHER_A	P	A	1	2	1	MIDDLE	q	1	NONE	0	NONE	0	0	0	0	NONE	ockhy	qockhy	cheo	"[""OTHER_A"",2,1,""MIDDLE"",""q"",1,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	17	56	255	5
GDT276:f102r1.11:G003	f102r1	f102	f102r1.11	3	8	OTHER_A	P	A	1	2	1	MIDDLE	s	0	O	0	NONE	0	0	0	0	NONE	l	sol	ockhy	"[""OTHER_A"",2,1,""MIDDLE"",""s"",0,""O"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	6	138	146	1
GDT276:f102r1.11:G004	f102r1	f102	f102r1.11	4	8	OTHER_A	P	A	1	2	1	MIDDLE	sh	0	NONE	0	NONE	0	0	0	0	NONE	eey	sheey	l	"[""OTHER_A"",2,1,""MIDDLE"",""sh"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	213	28	81	3
GDT276:f102r1.11:G005	f102r1	f102	f102r1.11	5	8	OTHER_A	P	A	1	2	1	LAST	NONE	0	NONE	0	NONE	1	0	0	0	NONE	okeo	okeody	eey	"[""OTHER_A"",2,1,""LAST"",""NONE"",0,""NONE"",""0"",""NONE"",""1"",""0"",0,0,""NONE""]"	78	90	220	4
GDT276:f102r1.11:G006	f102r1	f102	f102r1.11	6	8	OTHER_A	P	A	1	2	2	FIRST	q	1	NONE	0	NONE	0	0	0	0	NONE	okeodol	qokeodol	okeo	"[""OTHER_A"",2,2,""FIRST"",""q"",1,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	186	219	240	7
GDT276:f102r1.11:G007	f102r1	f102	f102r1.11	7	8	OTHER_A	P	A	1	2	2	MIDDLE	sh	0	NONE	0	NONE	0	0	0	0	NONE	ockhey	shockhey	okeodol	"[""OTHER_A"",2,2,""MIDDLE"",""sh"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	198	114	180	6
GDT276:f102r1.11:G008	f102r1	f102	f102r1.11	8	8	OTHER_A	P	A	1	2	2	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	oleeol	oleeol	ockhey	"[""OTHER_A"",2,2,""LAST"",""NONE"",0,""NONE"",""0"",""NONE"",""0"",""0"",1,0,""NONE""]"	249	164	72	6
GDT276:f102r1.17:G001	f102r1	f102	f102r1.17	1	6	OTHER_A	P	A	1	2	1	FIRST	NONE	0	NONE	0	ar	0	0	0	0	NONE	yd	ydar	<LINE_BOS>	"[""OTHER_A"",2,1,""FIRST"",""NONE"",0,""NONE"",""0"",""ar"",""0"",""0"",0,0,""NONE""]"	221	137	103	2
GDT276:f102r1.17:G002	f102r1	f102	f102r1.17	2	6	OTHER_A	P	A	1	2	1	LAST	NONE	0	NONE	0	NONE	1	0	0	0	NONE	aro	arody	yd	"[""OTHER_A"",2,1,""LAST"",""NONE"",0,""NONE"",""0"",""NONE"",""1"",""0"",0,0,""NONE""]"	51	90	173	3
GDT276:f102r1.17:G003	f102r1	f102	f102r1.17	3	6	OTHER_A	P	A	1	2	2	FIRST	NONE	0	NONE	0	aiin	0	0	0	0	NONE	old	oldaiin	aro	"[""OTHER_A"",2,2,""FIRST"",""NONE"",0,""NONE"",""0"",""aiin"",""0"",""0"",0,0,""NONE""]"	29	36	226	3
GDT276:f102r1.17:G004	f102r1	f102	f102r1.17	4	6	OTHER_A	P	A	1	2	2	LAST	s	0	NONE	0	NONE	1	0	0	0	NONE	o	sody	old	"[""OTHER_A"",2,2,""LAST"",""s"",0,""NONE"",""0"",""NONE"",""1"",""0"",0,0,""NONE""]"	162	239	74	1
GDT276:f102r1.17:G005	f102r1	f102	f102r1.17	5	6	OTHER_A	P	A	1	2	3	FIRST	ch	0	NONE	0	NONE	0	0	0	0	NONE	ockhy	chockhy	o	"[""OTHER_A"",2,3,""FIRST"",""ch"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	116	3	100	5
GDT276:f102r1.17:G006	f102r1	f102	f102r1.17	6	6	OTHER_A	P	A	1	2	3	LAST	NONE	0	NONE	0	NONE	0	0	1	1	NONE	oly	oly	ockhy	"[""OTHER_A"",2,3,""LAST"",""NONE"",0,""NONE"",""0"",""NONE"",""0"",""0"",1,1,""NONE""]"	235	127	76	3
GDT276:f102v1.24:G001	f102v1	f102	f102v1.24	1	4	OTHER_A	P	A	1	1	1	FIRST	NONE	0	NONE	0	aiin	0	0	0	0	NONE	ys	ysaiin	<LINE_BOS>	"[""OTHER_A"",1,1,""FIRST"",""NONE"",0,""NONE"",""0"",""aiin"",""0"",""0"",0,0,""NONE""]"	129	81	101	2
GDT276:f102v1.24:G002	f102v1	f102	f102v1.24	2	4	OTHER_A	P	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ckhey	ckhey	ys	"[""OTHER_A"",1,1,""MIDDLE"",""NONE"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	203	230	11	5
GDT276:f102v1.24:G003	f102v1	f102	f102v1.24	3	4	OTHER_A	P	A	1	1	1	MIDDLE	q	1	O	0	NONE	0	0	0	0	NONE	or	qoor	ckhey	"[""OTHER_A"",1,1,""MIDDLE"",""q"",1,""O"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	73	81	62	2
GDT276:f102v1.24:G004	f102v1	f102	f102v1.24	4	4	OTHER_A	P	A	1	1	1	LAST	che	0	O	0	NONE	0	0	1	1	NONE	l	cheol	or	"[""OTHER_A"",1,1,""LAST"",""che"",0,""O"",""0"",""NONE"",""0"",""0"",1,1,""NONE""]"	139	137	87	1
GDT276:f102v2.39:G001	f102v2	f102	f102v2.39	1	4	OTHER_A	P	A	1	1	1	FIRST	NONE	0	NONE	0	aiin	0	0	0	0	NONE	yot	yotaiin	<LINE_BOS>	"[""OTHER_A"",1,1,""FIRST"",""NONE"",0,""NONE"",""0"",""aiin"",""0"",""0"",0,0,""NONE""]"	129	81	101	3
GDT276:f102v2.39:G002	f102v2	f102	f102v2.39	2	4	OTHER_A	P	A	1	1	1	MIDDLE	che	0	NONE	0	NONE	0	0	0	0	NONE	or	cheor	yot	"[""OTHER_A"",1,1,""MIDDLE"",""che"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	106	184	64	2
GDT276:f102v2.39:G003	f102v2	f102	f102v2.39	3	4	OTHER_A	P	A	1	1	1	MIDDLE	che	0	NONE	0	NONE	0	0	0	0	NONE	ekey	cheekey	or	"[""OTHER_A"",1,1,""MIDDLE"",""che"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	201	184	57	4
GDT276:f102v2.39:G004	f102v2	f102	f102v2.39	4	4	OTHER_A	P	A	1	1	1	LAST	NONE	0	NONE	0	ain	0	0	1	1	NONE	or	orain	ekey	"[""OTHER_A"",1,1,""LAST"",""NONE"",0,""NONE"",""0"",""ain"",""0"",""0"",1,1,""NONE""]"	91	8	88	2
GDT276:f103r.12:G001	f103r	f103	f103r.12	1	9	STARS_RECIPE_B	S	B	3	1	1	FIRST	NONE	0	NONE	0	ain	0	0	0	0	NONE	o	oain	<LINE_BOS>	"[""STARS_RECIPE_B"",1,1,""FIRST"",""NONE"",0,""NONE"",""0"",""ain"",""0"",""0"",0,0,""NONE""]"	53	119	7	1
GDT276:f103r.12:G002	f103r	f103	f103r.12	2	9	STARS_RECIPE_B	S	B	3	1	1	MIDDLE	sh	0	NONE	0	NONE	0	0	0	0	NONE	ey	shey	o	"[""STARS_RECIPE_B"",1,1,""MIDDLE"",""sh"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	215	128	192	2
GDT276:f103r.12:G003	f103r	f103	f103r.12	3	9	STARS_RECIPE_B	S	B	3	1	1	MIDDLE	sh	0	NONE	0	NONE	0	0	0	0	NONE	ckhy	shckhy	ey	"[""STARS_RECIPE_B"",1,1,""MIDDLE"",""sh"",0,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	172	128	31	4
GDT276:f103r.12:G004	f103r	f103	f103r.12	4	9	STARS_RECIPE_B	S	B	3	1	1	MIDDLE	NONE	0	OT	0	NONE	0	0	0	0	NONE	eey	oteey	ckhy	"[""STARS_RECIPE_B"",1,1,""MIDDLE"",""NONE"",0,""OT"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	202	73	219	3
GDT276:f103r.12:G005	f103r	f103	f103r.12	5	9	STARS_RECIPE_B	S	B	3	1	1	MIDDLE	q	1	NONE	0	NONE	0	0	0	0	NONE	okeol	qokeol	eey	"[""STARS_RECIPE_B"",1,1,""MIDDLE"",""q"",1,""NONE"",""0"",""NONE"",""0"",""0"",0,0,""NONE""]"	172	125	99	5
GDT276:f103r.12:G006	f103r	f103	f103r.12	6	9	STARS_RECIPE_B	S	B	3	1	1	LAST	NONE	0	NONE	0	NONE	1	0	0	0	NONE	kee	keedy	okeol	"[""STARS_RECIPE_B"",1,1,""LAST"",""NONE"",0,""NONE"",""0"",""NONE"",""1"",""0"",0,0,""NONE""]"	76	250	23	3
