control_id	representation_view	model	held_folio	groups	held_bits
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f14	28	314.596228343359
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f15	48	396.508378244981
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f16	38	352.709418301388
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f17	40	409.335640629582
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f18	30	252.060355658069
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f19	41	361.648076668107
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f2	39	384.530779380857
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f20	26	226.271846285967
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f21	25	269.709053924219
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f22	41	449.612635285925
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f23	23	176.566307528233
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f24	28	292.945768420356
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f25	15	111.713696733198
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f26	17	169.973740682465
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f27	14	110.203223941344
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f28	34	269.953300831285
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f29	18	149.089695867959
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f3	33	335.325283248804
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f30	37	340.975116722046
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f31	9	111.243339546853
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f32	26	200.005560389668
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f33	11	65.529822627229
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f34	32	351.684534992885
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f35	43	326.703604642110
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f36	33	332.504439641097
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f37	26	286.259890625179
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f38	21	167.707479930735
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f39	27	209.618215063647
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f4	31	270.458594867209
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f40	29	228.337019907810
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f41	10	152.187632850023
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f42	31	293.594579014378
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f43	23	280.658296333693
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f44	17	249.167246760636
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f45	29	253.164509151449
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f46	15	155.430475871039
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f47	34	296.291858982740
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f48	28	271.944433066294
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f49	39	455.929043378084
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f5	12	113.889379221389
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f50	29	309.340795485689
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f51	30	293.514992992820
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f52	21	192.949232236089
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f53	9	102.541377430301
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f54	5	38.980555538162
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f55	18	128.695029060922
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f56	35	314.974480024732
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f58	98	1030.872107178540
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f6	35	291.758097408904
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f66	45	471.292434547357
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f7	28	306.681236520556
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f75	97	839.483094509909
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f76	96	823.218481087005
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f77	121	921.404313012811
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f78	96	742.383014496748
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f79	150	1273.570261698742
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f8	32	375.154913647024
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f80	131	1089.666762400821
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f81	62	524.239757354167
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f82	101	801.588007045703
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f83	131	1042.946624572846
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f85	47	481.649243736164
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f86	161	1511.311628197966
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f87	28	379.225140461898
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f88	34	307.515850867592
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f89	36	340.306448908355
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f9	36	359.274227284475
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f90	8	78.053176036905
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f93	36	474.069190926144
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f94	24	199.836773980275
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f95	58	484.513144648061
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f96	34	366.240073474340
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	COMPRESSED_NATURAL_LANGUAGE	f99	39	367.248389166257
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f1	10	107.108072130066
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f10	32	254.819569994569
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f100	18	201.337476529537
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f102	22	259.658198824399
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f103	102	846.764732346349
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f104	97	818.908659113499
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f105	96	926.705580520577
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f106	105	1027.495582958782
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f107	128	1088.156454680584
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f108	149	1380.872075828664
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f11	11	108.172537918311
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f111	169	1383.281561407749
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f112	107	880.253129223651
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f113	122	1224.899846769692
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f114	140	1448.189409304164
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f115	120	1351.211224880424
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f116	21	147.314907294743
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f13	15	156.044650832069
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f14	28	312.618743534634
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f15	48	360.669417916203
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f16	38	353.045495010269
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f17	40	357.337121980155
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f18	30	226.678902977374
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f19	41	321.159067243206
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f2	39	357.082221998186
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f20	26	198.443018950994
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f21	25	229.540619926509
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f22	41	404.940311335001
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f23	23	178.186809012519
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f24	28	272.252862921792
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f25	15	88.909651056425
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f26	17	170.538291978648
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f27	14	91.811164321152
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f28	34	257.142555507999
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f29	18	137.315264085147
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f3	33	320.031084773201
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f30	37	334.331665550697
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f31	9	117.767886212949
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f32	26	200.734511170390
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f33	11	62.472232624076
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f34	32	354.200430942508
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f35	43	325.293956933979
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f36	33	327.593580872129
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f37	26	279.572489454437
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f38	21	144.496998845106
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f39	27	196.441082095607
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f4	31	249.050378116522
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f40	29	223.727045027680
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f41	10	155.794254209195
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f42	31	276.835114139514
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f43	23	274.702305594906
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f44	17	233.545661475491
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f45	29	256.588100823052
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f46	15	154.047833495541
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f47	34	277.101066784983
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f48	28	269.166460319749
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f49	39	465.463675270086
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f5	12	106.331751704260
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f50	29	295.527894618912
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f51	30	287.558258301823
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f52	21	198.552494613410
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f53	9	93.501266709022
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f54	5	35.503913007930
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f55	18	127.498376678013
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f56	35	298.534998311195
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f58	98	1047.579252751651
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f6	35	254.713590005621
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f66	45	454.605993343748
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f7	28	279.159269984085
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f75	97	777.444904121943
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f76	96	779.339453956406
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f77	121	887.418209947080
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f78	96	725.255569780822
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f79	150	1249.732690813275
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f8	32	349.525870506620
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f80	131	1021.017777709396
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f81	62	500.306636383523
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f82	101	758.368139857023
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f83	131	997.258031668174
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f85	47	461.518728184860
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f86	161	1483.304322583097
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f87	28	365.795437579876
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f88	34	319.505524308964
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f89	36	345.925008120618
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f9	36	342.061222545026
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f90	8	74.471908621933
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f93	36	439.720648269303
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f94	24	203.520904818378
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f95	58	464.516096720676
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f96	34	380.293888946180
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	ABBREVIATION_HEAVY_LANGUAGE	f99	39	366.136062804164
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	LOCAL_CODEBOOK	f1	10	108.792236235384
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	LOCAL_CODEBOOK	f10	32	315.233575549492
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	LOCAL_CODEBOOK	f100	18	213.881322480185
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	LOCAL_CODEBOOK	f102	22	300.749600415498
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	LOCAL_CODEBOOK	f103	102	943.402251984465
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	LOCAL_CODEBOOK	f104	97	961.413190986231
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	LOCAL_CODEBOOK	f105	96	1048.429624074390
VOYNICH_MATCHED_REFERENCE	PUBLISHED_FULL_INVENTORY	LOCAL_CODEBOOK	f106	105	1162.918276732377
