checkpoint_id	phase	status	discovery_pages	holdout_page	images_opened	new_ai_visual_rows	joint_solver_run	result_artifact	notes
GDT002_CKPT010	TARGETED_EXPOSED_DATA_TRANSFER	AQA_NO_TRANSFER_ACA_DIRECTION_REPEATS_BUT_TRANSFER_ONLY_WEAK	f67r2;f75v;f77r;f82r	f84r	0	0	0	gdt002_targeted_transfer_results.json	EXPLORATORY; two CKPT009 predicates fixed; AQA zero effect on exposed f75v/f67r2 layouts; ACA same direction on f77r but p=.6 and negative page-only MDL; pooled signal driven by f82r; f84 sealed; roles UNASSIGNED
GDT002_CKPT011	ACA_REPLICATION_CAPACITY_AUDIT	NO_CLEAN_INDEPENDENT_PAGE_IN_CURRENT_HUMAN_ANNOTATIONS	f57v;f66r;f70v1;f70v2;f71r;f71v;f72r1;f72r2;f72r3;f72v1;f72v2;f72v3;f73r;f73v;f75v;f77r;f77v;f78r;f80r;f81v;f82r;f82v;f83r;f83v;f85v2;f102v1	f84r	0	0	0	gdt002_aca_replication_capacity_result.json	EXPLORATORY; source-only audit of 26 represented pages; only already-used f77r/f82r have two unhedged exclusive states each; f83r best fallback has 2 figure plus 2 hedged mixed rows and exposed formal values; no f84 opening or role claim
GDT002_CKPT012	F83R_DIRECT_VISUAL_TAG_SCOPE_REINSPECTION	F83R_PANEL_TAG_SCOPE_CORRECTED_NO_INDEPENDENT_ACA_CONTRAST	f83r	f84r	1	4	0	gdt002_f83r_direct_visual_result.json	EXPLORATORY; exact official canvas and four fixed crops; lower FIGURE tags describe panel scope rather than local owner; ACA lower 2/2 versus arch 1/2, exact p=.5; no ownership, role, or translation; f84 sealed
GDT002_CKPT013	FALSIFICATION_FIRST_MORPHOLOGY	FORMAL_REUSE_SUPPORTED_SEMANTIC_SLOT_SYSTEM_NOT_SUPPORTED	ALL_NON_F84R_SOURCE_GROUPS	f84r	0	0	0	gdt002_morphology_results.json	EXPLORATORY; fixed AR/OL/DAL/DAR/SY/TE/TEE/DY and d/s/q/o/ot contrasts; free-bound, minimal-pair, density, split-join and visual tests; no joint semantic-role solver; alternate readings not replications; no morpheme meaning, language, or translation
GDT003_CKPT001	FORMAL_PARADIGM_FOURTH_CELL_PREDICTION	NOT_DISTINGUISHABLE_FROM_STRING_STATISTICS	ALL_NON_F84R_STABLE_MANUAL_SOURCE_GROUPS	f84r	0	0	0	gdt003_results.json	EXPLORATORY FORMAL ONLY; 44 complete rectangles; 9/3527 exact novel folio completions; paradigm AP 0.1138 below char KT 0.1148 and whole-group 0.1191; no morpheme, POS, language, meaning, or translation
GDT004_CKPT001	POSTSELECTED_PHYSICAL_MODULE_SHAPE_ATLAS	PASS_POSTSELECTED_PHYSICAL_ATLAS_NO_INDEPENDENT_SLOT_BOUNDARY	f34v;f37v;f43r;f58v;f81v;f82v;f83v;f93v;f114r	f84r	1	9	0	gdt004_module_shape_result.json	EXPLORATORY; nine exact GDT003 folio-held completions physically inspected; recurring q/dy edge sequences are real but fused; 0/17 analytic cuts visibly separator-marked; GDT003 string-null result unchanged; no morpheme, slot, language, meaning, or translation
GDT005_CKPT001	MATCHED_PHYSICAL_CUT_CONTROL	NO_COARSE_PHYSICAL_BOUNDARY_SPECIFICITY	f34v;f37v;f43r;f58v;f81v;f82v;f83v;f93v;f114r	f84r	1	9	0	gdt005_matched_cut_result.json	EXPLORATORY; duplicate audit found this narrow control untested; nine same-line length-matched ordinary groups; proposed cuts 0/17 separators and pseudo-cuts 0/17; microspacing/pen trajectory not scored; no grapheme boundary, morpheme, slot, language, meaning, or translation
GDT006_CKPT001	BLINDED_WITHIN_GROUP_CUT_REVIEW_REGISTERED	REGISTERED_UNSCORED	f34v;f37v;f43r;f58v;f81v;f82v;f83v;f93v;f114r	f84r	1	0	0	GDT006_BLINDED_CUT_REVIEW_METHOD.md	EXPLORATORY; exact GDT005 17 target and 17 control cuts frozen; source-aware no-judgment localizer plus fresh fork_turns=none crop-only reviewer; ordered gap rubric; no grapheme boundary, morpheme, slot, language, meaning, or translation
GDT004_CKPT002	POSTSELECTED_PHYSICAL_MODULE_SHAPE_LOCALIZATION_CORRECTION	PROVENANCE_CORRECTED_TWO_OF_NINE_VISUAL_TARGETS_SECURE	f34v;f37v;f43r;f58v;f81v;f82v;f83v;f93v;f114r	f84r	1	0	0	gdt004_module_shape_result.json	EXPLORATORY CORRECTION; two target boxes wrong, five unresolved, only f114r/f58v secure; former nine-target visual claim withdrawn; no morpheme, slot, language, meaning, or translation
GDT005_CKPT002	MATCHED_PHYSICAL_CUT_LOCALIZATION_CORRECTION	INVALIDATED_NO_MATCHED_LOCALIZATION_CAPACITY	f34v;f37v;f43r;f58v;f81v;f82v;f83v;f93v;f114r	f84r	1	0	0	gdt005_matched_cut_result.json	EXPLORATORY CORRECTION; 3/17 target cuts and 0/17 control cuts securely localized; former 0/17 versus 0/17 matched claim withdrawn; no spacing result or translation
GDT006_CKPT002	BLINDED_WITHIN_GROUP_CUT_REVIEW	STOP_LOCALIZATION_CAPACITY_3_OF_34_NO_BLIND_REVIEW	f34v;f37v;f43r;f58v;f81v;f82v;f83v;f93v;f114r	f84r	1	34	0	gdt006_blinded_cut_result.json	EXPLORATORY; fresh fork_turns=none reviewer stopped before scoring invalid provisional packet; valid packet had no matched localization capacity; 31/34 unresolved, five control cuts inside one STA sign; no spacing effect, grapheme boundary, morpheme, slot, language, meaning, or translation
GDT007_CKPT001	YOLO_APPROXIMATE_PHYSICAL_CUT_DISCOVERY_REGISTERED	REGISTERED_EXPLORATORY_LOCALIZATION_MAY_BE_APPROXIMATE	f34v;f37v;f43r;f58v;f81v;f82v;f83v;f93v;f114r	f84r	0	0	0	GDT007_YOLO_APPROXIMATE_CUT_METHOD.md	EXPLORATORY; user authorized AI-direct best-effort localization and fresh subagent review without confirmation-grade capacity gates; invalid display cuts replaced by nearest actual STA boundary; uncertainty and old GDT006 stop preserved; no grapheme boundary, morpheme, slot, language, meaning, or translation
GDT007_CKPT002	YOLO_APPROXIMATE_PHYSICAL_CUT_DISCOVERY	WEAK_UNSTABLE_TARGET_GAP_LEAD	f34v;f37v;f43r;f58v;f81v;f82v;f83v;f93v;f114r	f84r	1	79	0	gdt007_yolo_result.json	EXPLORATORY; 34 reconciled localization probes plus 45 opaque reviewed crop variants; two AI localizers and two fresh blind AI reviewers; 23/34 marker agreements, reviewer agreement 25/45; agreement-only reviewer-mean target-control +0.4318 with paired p=.1641, driven 75% by two pairs; full individual surfaces include sign reversal; no confirmed boundary, morpheme, slot, language, meaning, or translation
KART001_CKPT001	A65_EXTERNAL_SYSTEM_COMPARATOR_FREEZE	EXTERNAL_COMPARATOR_FROZEN_BEFORE_VOYNICH_SCORING	NONE	f84r	0	0	0	kart001_a65_comparator_manifest.tsv	EXPLORATORY; scholarly A-65 and generic-medieval source audit frozen first; F01-F06 supported, F07 restricted, F08 profile-only, F09-F10 unsupported; no Voynich score, language, origin, authorship, plaintext, or translation
KART001_CKPT002	A65_SYSTEM_COMPARATOR	A65_SYSTEM_MATCH_NOT_ABOVE_GENERIC_MEDIEVAL;A65_DIRECT_TABLE_TRANSFER_FALSIFIED	f67r1-f73v existing source-native circle inventories	f84r	0	0	0	kart001_result.json	EXPLORATORY SYSTEM LEVEL; A-65 cardinality profile 3/4 and 10 arrays, exact control p=.422378 adjusted=.844755; f69v 28+binary topology compatible but specificity unknown; lag14 bottom/near-bottom across all predeclared representations, minimum local permutation p=.674478 adjusted=1; generic medieval explanation wins; no Georgian/Mingrelian language, origin, copying, number, plaintext, meaning, or translation
GDT003_CKPT002	NESTED_HELD_FOLIO_TRANSFORMATION_DISCOVERY_REGISTERED	FROZEN_BEFORE_NESTED_TARGET_SCORING	ALL_NON_F84R_STRICT_SOURCE_GROUPS	f84r	0	0	0	GDT003_NESTED_HELDOUT_METHOD.md	EXPLORATORY FORMAL ONLY; each physical-folio fold discovers affix/replacement strings and algebra from training folios only under a fixed edge-edit grammar; q plus dy/dal/dar is reporting-only and receives no forced inclusion; no morpheme, language, meaning, plaintext, or translation
GDT003_CKPT003	NESTED_HELD_FOLIO_TRANSFORMATION_DISCOVERY	LIMITED/LOCAL COMPOSITION ONLY	ALL_NON_F84R_STRICT_SOURCE_GROUPS	f84r	0	0	1	gdt003_nested_result.json	EXPLORATORY FORMAL ONLY; 102 physical-folio folds discover rules/pairs training-only; broad algebra 925/1017225 exact, AP .007899 versus best string .002828 but precision .000909 and below frozen productivity margin; q plus dy/dal/dar subgroup 25/9754, AP .002866 versus best string .051233; f84r sealed; no morpheme, language, meaning, plaintext, or translation
Q20P001_CKPT001	Q20_SOURCE_NATIVE_PHONEME_MAPPING_REGISTERED	FROZEN_EXTERNAL_PANEL_AND_METHOD_BEFORE_Q20_TARGET_SCORING	f103-f108;f111-f116	f84r	0	0	0	Q20P001_PHONEME_MAPPING_METHOD.md	EXPLORATORY PHONOTACTIC COMPATIBILITY ONLY; ASJP v21 target panel Georgian/Mingrelian/Laz/Svan plus eight controls, strict all-three-reading STA groups, 12 held-folio folds, mapping/search/baselines/stability gates frozen before scoring; no sound, language, word, morpheme, plaintext, meaning, translation, authorship, or origin
Q20P001_CKPT002	Q20_SOURCE_NATIVE_PHONEME_MAPPING	KARTVELIAN_PHONOTACTIC_FIT_NOT_ABOVE_CONTROLS	f103-f108;f111-f116	f84r	0	0	1	q20p001_result.json	EXPLORATORY PHONOTACTIC COMPATIBILITY ONLY; 4,671 strict groups and 19,794 STA members in 12 held-folio folds; Kartvelian mean 5.134389 versus controls 4.679060 bits/member, exact frozen-panel diagnostic p=.977778; best control Basque beats best target Mingrelian; source KT2 and whole-group baselines stronger; best-target frequent-code mapping agreement .325455 with 12/12 unique hashes and 0/6 registered modules stable 9/12; independent validation PASS 27/27; no sound, language, word, morpheme, plaintext, meaning, translation, authorship, or origin
Q20OB001_CKPT001	Q20_OPEN_TO_BODY_PREDICTION_REGISTERED	FROZEN_BEFORE_PAIRING_SCORE	f104;f105;f106;f107;f112;f113;f114;f115	f84r	0	0	0	Q20OB001_OPEN_BODY_METHOD.md	EXPLORATORY STRUCTURAL DEPENDENCE ONLY; 170 clean star-delimited units, 510 alternate-reading rows, eight held-folio folds; one-parameter own-OPEN cache above training KT plus other-BODY held-folio vocabulary, exact-length within-folio OPEN permutations, three predeclared source-native representations and maxT correction frozen before scoring; no recipe, heading, semantic field, language, plaintext, meaning, or translation
Q20OB001_CKPT002	Q20_OPEN_TO_BODY_PREDICTION	OPEN_BODY_DEPENDENCE_NOT_ABOVE_MATCHED_CONTROLS	f104;f105;f106;f107;f112;f113;f114;f115	f84r	0	0	1	q20ob001_result.json	EXPLORATORY STRUCTURAL DEPENDENCE ONLY; 170 units and eight held-folio folds; exact-length permutation capacity ZL/IT/RF 124/126/122; training selects zero local-other-BODY and zero own-OPEN cache weights for MEMBER, FAMILY, and GROUP in every fold and reading; primary gain 0 bits, maxT p=1, 0/8 positive ZL folios; independent validation PASS 17/17; closes only registered direct cache family, no recipe, heading, semantic field, language, plaintext, meaning, or translation
GDT003FP_CKPT001	LANGUAGE_AGNOSTIC_STRUCTURAL_FINGERPRINT_SOURCE_FREEZE	FROZEN_BEFORE_COMPARATOR_SCORING	ALL_NON_F84R_STRICT_SOURCE_GROUPS;EXTERNAL_CORPORA	f84r	0	0	0	gdt003_structural_fingerprint_source_provenance.json	EXPLORATORY FORMAL ONLY; source freeze commit 8b23ce9; 20 corpora at 12x1000 matched tokens; Old Georgian 6093-token low-capacity sensitivity; Middle Armenian 788 tokens/two documents insufficient; modern Kazakh is not Cuman and modern Maltese is not Early Maltese; native surface only, no phoneme, lemma, translation, or meaning
GDT003FP_CKPT002	LANGUAGE_AGNOSTIC_STRUCTURAL_FINGERPRINT_COMPARATOR	STRUCTURAL_NEIGHBORS_ONLY_NOT_LANGUAGE_IDENTIFICATION	ALL_NON_F84R_STRICT_SOURCE_GROUPS;20_MATCHED_EXTERNAL_CORPORA;OLD_GEORGIAN_LOW_CAPACITY	f84r	0	0	1	gdt003_structural_fingerprint_result.json	EXPLORATORY FORMAL ONLY; closest matched corpus Old Italian control distance .291089, then OCS .347233 and modern Adyghe .351919; Voynich matched broad AP .024138 below KT2 .025605 (gain -.001467); literal q plus dy/dal/dar AP .033918 below best string .141488 (gain -.107570); ranking is native-orthography/genre/tokenization sensitive and not language identification; f84r sealed; no phoneme, sound, morphology, meaning, plaintext, or translation
GDT008_CKPT001	HYBRID_PROCEDURAL_REGISTER_THEORY	HPR1_SELECTED_EXPLORATORY_WORLD_MODEL	ALL_NON_F84R_COMPACT_CURRENT_EVIDENCE	f84r	0	0	1	gdt008_result.json	YOLO ABDUCTIVE THEORY ONLY; selects a hybrid abbreviation-rich technical register over pure compressed language and pure notation by transparent post-hoc fit 27.0 versus 18.0/24.0; page-local cores enter line-bounded fields with q scope, d/s/t mode, che carrier, provisional AR/OL anchors, DAL/DAR/SY right states, DY closure and optional join/detach rendering; 13 parses and 10 novel predictions frozen; f84r unopened/unjoined/unscored; functions are speculative and no confirmed language, sound, morpheme, POS, word meaning, plaintext, translation, author, date, or origin follows
GDT009_CKPT001	PROCEDURAL_REFERENCE_STATE_SEMANTIC_BOOTSTRAP	PRS1_SELECTED_EXPLORATORY_SEMANTIC_WORLD	ALL_NON_F84R_MORPHOLOGY_AND_HUMAN_ANNOTATION_EVIDENCE	f84r	0	0	1	gdt009_result.json	YOLO POSTHOC SEMANTIC BOOTSTRAP; selects a procedural reference-state reading with q=current scope, d/s=active/descriptive mode, che=value carrier, AR+OL=association-to-referent, DAL/DAR=configurations, SY=secondary and DY=resolved closure; compares five worlds, publishes 14 counterparsed loci, 10 counterexamples and 10 risky predictions; pure-template null remains close; f84r unopened/unjoined/unscored; no confirmed language, sound, morpheme, POS, dictionary word, plaintext, translation, author, date, or origin
GDT010_CKPT001	HOST_AND_PAGE_MATCHED_RECORD_POSITION	USEFUL_Q_EARLY_DY_LATE_CONSTRAINTS	10890_ALL_READING_EXACT_NON_F84R_MODULE_BEARING_GROUPS	f84r	0	0	1	gdt010_result.json	YOLO FUNCTIONAL CONSTRAINT; 20,000 permutations at host/global, host/folio and primary host/page scopes; after 20-test adjustment q shifts matched forms -.06417 earlier (adjusted p=.001) and DY shifts +.19841 later/+.29730 line-final (both adjusted p=.001), with every leave-one-folio/section direction preserved; d-versus-s weakens to p=.203 within page, SY has only two page strata, and DAR-later-than-DAL is local p=.025 but search-adjusted p=.505; useful decoder skeleton is q EARLY/CURRENT-FRAME + HOST + DY LATE/RESOLUTION, while other meanings remain leads; module-selected universe and pure-template alternative disclosed; f84r sealed; no confirmed language, sound, morpheme, POS, word, plaintext, or translation
GDT011_CKPT001	DISTRIBUTIONAL_FIELD_LAYER_RECOVERY	DISTRIBUTIONAL_FIELD_LAYERS_RECOVERED	10890_ALL_READING_EXACT_NON_F84R_MODULE_BEARING_GROUPS	f84r	0	0	1	gdt011_result.json	YOLO GENERATIVE GRAMMAR; 20,000 host-page permutations and 40-test adjustment recover ENTRY=t/s/d, EARLY_OR_NONFINAL_CARRIER=q/ch/sh/che, LOCAL_OR_UNRESOLVED=o/ot, CLOSURE=DY; six global q-by-DY complete hosts have near-zero mean interaction but zero same-page rectangles; on 419 lines q-only mean precedes DY-only mean 200 times and follows 201 (p=1), so q/DY are field-edge states, not whole-line brackets; supersedes specific d=active/s=state and line-wide scope glosses while retaining a usable field compiler; f84r sealed; no confirmed language, sound, morpheme, POS, word, plaintext, or translation
GDT012_CKPT001	RESIDUAL_CORE_SEMANTIC_ATLAS	RESIDUAL_CORE_VISUAL_LEADS_EXPLORATORY	671_EXACT_ALL_READING_ANNOTATED_NONPROSE_GROUPS_ON_50_NON_F84R_PAGES	f84r	0	0	1	gdt012_result.json	YOLO POSTSELECTED MEANING SEARCH; one recovered prefix and optional DY closure stripped before 1,760 page-conditioned feature/outcome tests; one-sign hosts predict explicit attachment after full adjustment but are likely mechanical indices; strongest reusable-module lead is AR-containing residual host versus enclosure, within-page effect +.5456 over four informative pages/local exact p=.01171, but global adjusted p=1, all-certainty effect +.0604, and physical-folio effect only +.1589/p=.1019 across three folios; provisional AR=bounded/local association, DAL=array/configuration, DAR=position/proximity remain risky prompts with explicit counterexamples; f84r sealed; no confirmed word, morpheme, POS, language, plaintext, or translation
GDT013_CKPT001	LATENT_ROLE_PROPAGATION_AND_RELATIONAL_MICROGRAMMAR	WEAK_ROLE_RANKING_WITH_RELATIONAL_MICROGRAMMAR_LEADS	394_UNHEDGED_ANNOTATED_GROUPS_18_PHYSICAL_FOLIOS_PLUS_NON_F84R_STRICT_PROSE	f84r	0	0	1	gdt013_result.json	YOLO POSTSELECTED ROLE PROPAGATION; leave-one-physical-folio models across eight visual channels find prior best calibrated and source-family best discrimination AP=.46395, only +.00915 above whole-token string and near nuisance AP=.46337; joint field model does not beat whole-token Brier; concrete residual leads: ARO occurs in proximity contexts 9/9 across six folios but within-folio p=.520/register-associated, TAR occurs in enclosure contexts 3/4 across four folios with folio effect +.9004/p=.08025, ED apparatus 3/4/p=.15385, KAL figure 7/9 but confounded; 80 source-family/host anchors sampled across 2,860 prose occurrences for next record-context analysis; f84r sealed; no confirmed word, morpheme, POS, language, plaintext, or translation
GDT014_CKPT001	LOCAL_REFERENCE_MICROGRAMMAR	LOCAL_REFERENCE_STATE_COMPILER_PROVISIONAL	15592_STRICT_ALL_READING_CONFIRMED_PROSE_GROUPS_102_NON_F84R_FOLIOS	f84r	0	0	1	gdt014_result.json	YOLO GENERATIVE REFINEMENT; 52 complete H/oH/otH ladders in prose; AR/OAR/OTAR counts 329/16/102, AL/OAL/OTAL 283/4/93, OL/OOL/OTOL 827/2/69; within 45 shared pages OTAR is +.1282 normalized positions later than AR, permutation p=.00520 and five-test adjusted p=.0260; OTAL same direction +.1037 but adjusted p=.0962, OTOL weak; q occurs 0 times on bare AR/AL and 62 on OTAR/OTAL but this may be ordinary qo orthotactics, not semantics; provisional OT=later/local-qualified field state and AR=local-reference nucleus; f84r sealed; no confirmed word, morpheme, POS, sound, language, plaintext, or translation
GDT015_CKPT001	POST_RESOLUTION_OT_TRANSITION	POST_RESOLUTION_OT_TRANSITION_PROVISIONAL	15592_STRICT_ALL_READING_CONFIRMED_PROSE_GROUPS_102_NON_F84R_FOLIOS	f84r	0	0	1	gdt015_result.json	YOLO POSTHOC SEQUENCE INFERENCE; GDT014-frozen AR/OTAR, AL/OTAL, OL/OTOL pairs compared on previous/next q/DY after core+page+position-quartile matching; pooled OT forms follow a previous DY-closed group with effect +.4764 across 35 strata, 30 observed versus 16.718 expected, exact p=1.82e-6/13-test adjusted p=2.36e-5; AL/OTAL specific effect +.7467 adjusted p=.000564, AR and OL same direction but not family-significant; next-DY and adjacent-q controls do not generalize; pooled test explicitly post-hoc; provisional sequence DY resolution -> OT post-resolution local frame; f84r sealed; no confirmed morpheme, sentence boundary, word, POS, sound, language, plaintext, or translation
GDT016_CKPT001	WHOLE_RECORD_STATE_ASSEMBLER	TRANSFERABLE_RECORD_STATE_GRAMMAR_PROVISIONAL	15592_STRICT_ALL_READING_CONFIRMED_PROSE_GROUPS_2471_LINES_94_PHYSICAL_FOLIOS	f84r	0	0	1	gdt016_result.json	YOLO GENERATIVE ASSEMBLER; priority-based projection into 15 anonymous field states yields 73 recurrent collapsed line templates; leave-one-physical-folio Markov code gains 1167.834 bits over unigram and 1645.510 bits over within-line shuffled held sequences; inherited GDT015 DY_RESOLUTION->OT_AR/AL/OL_LOCAL occurs 69 times versus 44.910 expected, log2 enrichment +.614, one-sided 2000-permutation p=.0004998; the separate 133-transition exploratory atlas has no search-adjusted p<.05; signal likely includes already known line-position grammar and the projection is postselected/lossy; f84r sealed; no confirmed morpheme, sentence syntax, word, POS, sound, language, plaintext, meaning, or translation
GDT017_CKPT001	PREFIX_CONDITIONED_POST_RESOLUTION_OT	POST_RESOLUTION_OT_NOT_REDUCIBLE_TO_Q_PREFIX	15592_STRICT_ALL_READING_CONFIRMED_PROSE_GROUPS_EXACT_AR_AL_OL_PAIRS	f84r	0	0	1	gdt017_result.json	YOLO CONFOUND AUDIT; among 62 exact-host DY->OT transitions 32 target groups are q-prefixed, 28 have no recovered prefix and 2 are ch-prefixed; after conditioning on core, page, line-position quartile and recovered prefix, OT versus bare forms retain previous-DY effect +.59956 across 12 informative strata, 11 observed versus 6.433 expected, exact p=.006867/five-test adjusted p=.03434; no-prefix sensitivity effect +.60215/p=.02083 but adjusted p=.10417, driven mainly by AL/OTAL while AR and OL remain unresolved; relation is not solely dy|qo orthotactics but still postselected formal state evidence, not semantic decoding; f84r sealed; no confirmed morpheme, word, syntax, sound, language, plaintext, meaning, or translation
GDT018_CKPT001	DY_BOUNDARY_FUNCTION	DY_INTERNAL_TRANSITION_NOT_LOCAL_RESET	15592_FROZEN_NON_F84R_GROUP_STATES_13121_INTERNAL_BOUNDARIES_94_PHYSICAL_FOLIOS	f84r	0	0	1	gdt018_result.json	YOLO FUNCTIONAL REFINEMENT using only frozen GDT016 inventory; leave-one-physical-folio position+previous-DY model gains 449.807 bits over position-only on 80/94 folios and retains +66.778 bits after conservative 56-parameter BIC approximation, capturing 92.9% of position+complete-previous-state gain; local-reset prediction is falsified because held post-DY next states are -349.097 log2 bits more line-start-like than non-DY internal continuations and only 25/94 folios favor reset; provisional DY=embedded resolution linker/checkpoint, while newline remains true reset; input contains no f84r row and no canonical transcription is opened; no confirmed morpheme, word, syntax, sound, language, plaintext, meaning, or translation
GDT019_CKPT001	DY_PAYLOAD_CONTINUATION_DECOUPLING	DY_PAYLOAD_NEXT_STATE_DECOUPLED_AT_TESTED_RESOLUTION	2344_POST_DY_BOUNDARIES_84_PHYSICAL_FOLIOS_FROZEN_NON_F84R_STATE_INVENTORY	f84r	0	0	1	gdt019_result.json	YOLO LAYER-SEPARATION SCREEN; leave-one-folio prediction tests position plus previous DY-group q flag, prefix class, AR/AL/OL/ED/KAL core flag/class, length, family initial, exact family and exact host against full next state and Q/OT/DY/carrier targets; no addition has positive BIC-net gain; largest raw binary leads are only +7.061 bits for core-presence->next-Q and +7.260 for long-host->next-carrier, each -15 bits after four-parameter BIC, while exact host/family are much worse; provisional architecture separates DY checkpoint control from its local payload, compatible with hybrid technical register or nonsemantic template; sole input contains no f84r row and no transcription source is opened; no confirmed morpheme, word, syntax, sound, language, plaintext, meaning, or translation
