page_host	classification	events	folios	sections	hands	positions	renderer_tuple_types	empirical_entropy_bits	dominant_renderer_tuple	dominant_share	lofo_host_bits_per_event	lofo_host_top1	lofo_host_top3	lofo_position_bits_per_event	lofo_position_top1	lofo_position_top3	position_gain_bits_per_event	positive_position_folds	position_dominants_json
ey	VARIABLE_RENDERER	82	38	5	5	3	4	1.235115353337	sh|NONE|0|NONE|0|0	0.585365853659	2.196633133467	0.585365853659	0.987804878049	1.517454734054	0.585365853659	0.987804878049	0.679178399414	37	"{""FIRST"":{""events"":6,""share"":0.5,""tuple"":""che|NONE|0|NONE|0|0""},""LAST"":{""events"":6,""share"":0.6666666666666666,""tuple"":""sh|NONE|0|NONE|0|0""},""MIDDLE"":{""events"":70,""share"":0.5857142857142857,""tuple"":""sh|NONE|0|NONE|0|0""}}"
aiin	VARIABLE_RENDERER	436	84	6	5	4	9	1.791748470070	d|NONE|0|NONE|0|0	0.571100917431	2.041159326357	0.571100917431	0.894495412844	1.730926318404	0.571100917431	0.912844036697	0.310233007953	76	"{""FIRST"":{""events"":88,""share"":0.625,""tuple"":""d|NONE|0|NONE|0|0""},""LAST"":{""events"":67,""share"":0.7313432835820896,""tuple"":""d|NONE|0|NONE|0|0""},""MIDDLE"":{""events"":279,""share"":0.5197132616487455,""tuple"":""d|NONE|0|NONE|0|0""},""ONLY"":{""events"":2,""share"":0.5,""tuple"":""NONE|NONE|0|NONE|0|0""}}"
ky	VARIABLE_RENDERER	27	21	5	4	3	5	1.784035672217	che|NONE|0|NONE|0|0	0.555555555556	3.823639580011	0.555555555556	0.888888888889	2.558326422219	0.555555555556	0.962962962963	1.265313157791	20	"{""FIRST"":{""events"":6,""share"":0.6666666666666666,""tuple"":""che|NONE|0|NONE|0|0""},""LAST"":{""events"":2,""share"":1.0,""tuple"":""che|NONE|0|NONE|0|0""},""MIDDLE"":{""events"":19,""share"":0.47368421052631576,""tuple"":""che|NONE|0|NONE|0|0""}}"
ain	VARIABLE_RENDERER	90	48	6	4	4	6	1.868912077409	d|NONE|0|NONE|0|0	0.555555555556	2.776487424275	0.555555555556	0.766666666667	2.170016349581	0.555555555556	0.855555555556	0.606471074695	44	"{""FIRST"":{""events"":27,""share"":0.5555555555555556,""tuple"":""d|NONE|0|NONE|0|0""},""LAST"":{""events"":14,""share"":0.5714285714285714,""tuple"":""d|NONE|0|NONE|0|0""},""MIDDLE"":{""events"":47,""share"":0.5531914893617021,""tuple"":""d|NONE|0|NONE|0|0""},""ONLY"":{""events"":2,""share"":0.5,""tuple"":""d|NONE|0|NONE|0|0""}}"
eo	VARIABLE_RENDERER	38	24	5	4	4	11	2.921130782349	sh|NONE|0|NONE|0|0	0.289473684211	4.747493188325	0.289473684211	0.631578947368	3.363573337713	0.552631578947	0.763157894737	1.383919850612	22	"{""FIRST"":{""events"":4,""share"":0.5,""tuple"":""che|NONE|0|NONE|0|0""},""LAST"":{""events"":16,""share"":0.375,""tuple"":""sh|NONE|0|NONE|1|0""},""MIDDLE"":{""events"":15,""share"":0.7333333333333333,""tuple"":""sh|NONE|0|NONE|0|0""},""ONLY"":{""events"":3,""share"":0.6666666666666666,""tuple"":""sh|NONE|0|NONE|1|0""}}"
air	VARIABLE_RENDERER	43	27	5	4	3	7	1.923082879749	d|NONE|0|NONE|0|0	0.511627906977	3.460001267767	0.511627906977	0.906976744186	2.472373935088	0.511627906977	0.906976744186	0.987627332679	24	"{""FIRST"":{""events"":16,""share"":0.5,""tuple"":""d|NONE|0|NONE|0|0""},""LAST"":{""events"":2,""share"":0.5,""tuple"":""NONE|NONE|0|al|1|0""},""MIDDLE"":{""events"":25,""share"":0.52,""tuple"":""d|NONE|0|NONE|0|0""}}"
ckhy	VARIABLE_RENDERER	72	41	6	4	4	5	1.854740310962	ch|NONE|0|NONE|0|0	0.500000000000	2.918589260623	0.500000000000	0.763888888889	2.162284641598	0.500000000000	0.847222222222	0.756304619025	39	"{""FIRST"":{""events"":10,""share"":0.7,""tuple"":""ch|NONE|0|NONE|0|0""},""LAST"":{""events"":4,""share"":0.5,""tuple"":""NONE|NONE|0|NONE|0|0""},""MIDDLE"":{""events"":57,""share"":0.47368421052631576,""tuple"":""ch|NONE|0|NONE|0|0""},""ONLY"":{""events"":1,""share"":1.0,""tuple"":""NONE|NONE|0|NONE|0|0""}}"
e	VARIABLE_RENDERER	234	42	6	4	4	18	2.495019213408	sh|NONE|0|NONE|1|0	0.500000000000	2.971003830471	0.500000000000	0.764957264957	2.411795693572	0.500000000000	0.811965811966	0.559208136899	35	"{""FIRST"":{""events"":1,""share"":1.0,""tuple"":""sh|NONE|0|NONE|0|0""},""LAST"":{""events"":156,""share"":0.6089743589743589,""tuple"":""sh|NONE|0|NONE|1|0""},""MIDDLE"":{""events"":20,""share"":0.25,""tuple"":""sh|NONE|0|NONE|0|0""},""ONLY"":{""events"":57,""share"":0.38596491228070173,""tuple"":""sh|NONE|0|NONE|1|0""}}"
eey	VARIABLE_RENDERER	86	37	6	3	4	7	1.959605996245	sh|NONE|0|NONE|0|0	0.418604651163	2.936253724385	0.418604651163	0.895348837209	2.337559352303	0.488372093023	0.895348837209	0.598694372082	32	"{""FIRST"":{""events"":20,""share"":0.4,""tuple"":""NONE|OT|0|NONE|0|0""},""LAST"":{""events"":1,""share"":1.0,""tuple"":""sh|NONE|0|NONE|0|0""},""MIDDLE"":{""events"":63,""share"":0.49206349206349204,""tuple"":""sh|NONE|0|NONE|0|0""},""ONLY"":{""events"":2,""share"":1.0,""tuple"":""NONE|OT|0|NONE|0|0""}}"
ol	VARIABLE_RENDERER	56	35	5	4	4	8	1.864131271055	NONE|OT|0|NONE|0|0	0.482142857143	3.173557299154	0.482142857143	0.839285714286	2.466830852781	0.482142857143	0.839285714286	0.706726446373	31	"{""FIRST"":{""events"":20,""share"":0.45,""tuple"":""NONE|OT|0|NONE|0|0""},""LAST"":{""events"":2,""share"":0.5,""tuple"":""NONE|OT|0|NONE|1|0""},""MIDDLE"":{""events"":32,""share"":0.53125,""tuple"":""NONE|OT|0|NONE|0|0""},""ONLY"":{""events"":2,""share"":0.5,""tuple"":""NONE|OT|0|NONE|0|0""}}"
octhy	VARIABLE_RENDERER	20	16	4	4	3	5	1.842737648614	ch|NONE|0|NONE|0|0	0.500000000000	4.300766152671	0.500000000000	0.900000000000	3.258936963370	0.450000000000	0.900000000000	1.041829189301	14	"{""FIRST"":{""events"":3,""share"":0.3333333333333333,""tuple"":""ch|NONE|0|NONE|0|0""},""LAST"":{""events"":2,""share"":1.0,""tuple"":""ch|NONE|0|NONE|0|0""},""MIDDLE"":{""events"":15,""share"":0.4666666666666667,""tuple"":""ch|NONE|0|NONE|0|0""}}"
r	VARIABLE_RENDERER	40	25	5	4	3	7	2.140929400677	NONE|NONE|0|NONE|0|0	0.475000000000	3.782306312388	0.475000000000	0.700000000000	2.975084179408	0.450000000000	0.700000000000	0.807222132979	20	"{""FIRST"":{""events"":2,""share"":0.5,""tuple"":""NONE|NONE|0|NONE|0|0""},""LAST"":{""events"":3,""share"":0.3333333333333333,""tuple"":""NONE|NONE|0|NONE|0|0""},""MIDDLE"":{""events"":35,""share"":0.4857142857142857,""tuple"":""NONE|NONE|0|NONE|0|0""}}"
ee	VARIABLE_RENDERER	103	31	6	5	3	14	2.549277112220	NONE|OT|0|NONE|1|0	0.281553398058	3.446617761682	0.145631067961	0.815533980583	2.766620875343	0.427184466019	0.844660194175	0.679996886339	26	"{""LAST"":{""events"":70,""share"":0.4,""tuple"":""sh|NONE|0|NONE|1|0""},""MIDDLE"":{""events"":5,""share"":0.2,""tuple"":""che|NONE|0|al|0|0""},""ONLY"":{""events"":28,""share"":0.5714285714285714,""tuple"":""q|OT|0|NONE|1|0""}}"
oky	VARIABLE_RENDERER	85	52	5	4	4	7	1.897272580975	q|NONE|0|NONE|0|0	0.458823529412	2.857630324558	0.458823529412	0.917647058824	2.263288773500	0.423529411765	0.917647058824	0.594341551057	47	"{""FIRST"":{""events"":16,""share"":0.75,""tuple"":""q|NONE|0|NONE|0|0""},""LAST"":{""events"":11,""share"":0.2727272727272727,""tuple"":""NONE|NONE|0|NONE|0|0""},""MIDDLE"":{""events"":51,""share"":0.39215686274509803,""tuple"":""q|NONE|0|NONE|0|0""},""ONLY"":{""events"":7,""share"":0.5714285714285714,""tuple"":""q|NONE|0|NONE|0|0""}}"
che	VARIABLE_RENDERER	49	22	4	5	3	10	2.689944672391	t|NONE|0|NONE|1|0	0.306122448980	4.265199023085	0.306122448980	0.530612244898	3.419279581728	0.408163265306	0.653061224490	0.845919441357	14	"{""FIRST"":{""events"":3,""share"":0.3333333333333333,""tuple"":""q|OT|0|aiin|0|0""},""LAST"":{""events"":19,""share"":0.3684210526315789,""tuple"":""NONE|OT|0|NONE|1|0""},""ONLY"":{""events"":27,""share"":0.48148148148148145,""tuple"":""t|NONE|0|NONE|1|0""}}"
al	VARIABLE_RENDERER	157	52	6	5	4	18	2.799612393798	d|NONE|0|NONE|0|0	0.407643312102	3.488880435285	0.407643312102	0.707006369427	3.184107940089	0.407643312102	0.707006369427	0.304772495196	43	"{""FIRST"":{""events"":13,""share"":0.46153846153846156,""tuple"":""d|NONE|0|NONE|0|0""},""LAST"":{""events"":38,""share"":0.39473684210526316,""tuple"":""d|NONE|0|NONE|0|0""},""MIDDLE"":{""events"":97,""share"":0.41237113402061853,""tuple"":""d|NONE|0|NONE|0|0""},""ONLY"":{""events"":9,""share"":0.3333333333333333,""tuple"":""d|NONE|0|NONE|0|0""}}"
otey	VARIABLE_RENDERER	25	16	5	3	2	3	1.158548831890	NONE|NONE|0|NONE|0|0	0.600000000000	3.262556948365	0.600000000000	0.960000000000	2.086405880050	0.400000000000	0.960000000000	1.176151068315	15	"{""FIRST"":{""events"":10,""share"":0.5,""tuple"":""NONE|NONE|0|NONE|0|0""},""MIDDLE"":{""events"":15,""share"":0.6666666666666666,""tuple"":""NONE|NONE|0|NONE|0|0""}}"
ar	VARIABLE_RENDERER	188	58	6	5	4	16	2.777314872434	NONE|NONE|0|NONE|0|0	0.335106382979	3.321326557380	0.335106382979	0.691489361702	2.869821188510	0.398936170213	0.744680851064	0.451505368870	52	"{""FIRST"":{""events"":37,""share"":0.3783783783783784,""tuple"":""d|NONE|0|NONE|0|0""},""LAST"":{""events"":26,""share"":0.38461538461538464,""tuple"":""d|NONE|0|NONE|0|0""},""MIDDLE"":{""events"":121,""share"":0.4380165289256198,""tuple"":""NONE|NONE|0|NONE|0|0""},""ONLY"":{""events"":4,""share"":0.25,""tuple"":""NONE|NONE|0|ar|0|0""}}"
yt	VARIABLE_RENDERER	33	17	5	3	3	6	2.086124151395	NONE|NONE|0|aiin|0|0	0.454545454545	3.977383386969	0.454545454545	0.818181818182	3.161889788002	0.393939393939	0.727272727273	0.815493598967	15	"{""FIRST"":{""events"":10,""share"":0.4,""tuple"":""NONE|NONE|0|aiin|0|0""},""LAST"":{""events"":5,""share"":0.6,""tuple"":""NONE|NONE|0|aiin|0|0""},""MIDDLE"":{""events"":18,""share"":0.4444444444444444,""tuple"":""NONE|NONE|0|aiin|0|0""}}"
an	VARIABLE_RENDERER	21	13	1	2	3	4	1.646441790424	d|NONE|0|NONE|0|0	0.523809523810	3.982310499907	0.523809523810	0.952380952381	2.714925034418	0.380952380952	0.952380952381	1.267385465489	12	"{""FIRST"":{""events"":1,""share"":1.0,""tuple"":""ch|NONE|0|NONE|0|0""},""LAST"":{""events"":9,""share"":0.7777777777777778,""tuple"":""d|NONE|0|NONE|0|0""},""MIDDLE"":{""events"":11,""share"":0.36363636363636365,""tuple"":""ch|NONE|0|NONE|0|0""}}"
yk	VARIABLE_RENDERER	27	19	5	3	3	10	2.754887502163	NONE|NONE|0|aiin|0|0	0.296296296296	4.943026347007	0.111111111111	0.592592592593	4.373241214903	0.370370370370	0.592592592593	0.569785132104	12	"{""FIRST"":{""events"":7,""share"":0.5714285714285714,""tuple"":""NONE|NONE|0|ar|0|0""},""LAST"":{""events"":2,""share"":0.5,""tuple"":""NONE|NONE|0|NONE|1|0""},""MIDDLE"":{""events"":18,""share"":0.3333333333333333,""tuple"":""NONE|NONE|0|aiin|0|0""}}"
chy	VARIABLE_RENDERER	62	32	5	4	3	13	2.828420825198	q|OT|0|NONE|0|0	0.354838709677	4.151538670147	0.354838709677	0.548387096774	3.638556070690	0.354838709677	0.612903225806	0.512982599458	24	"{""FIRST"":{""events"":17,""share"":0.5294117647058824,""tuple"":""q|OT|0|NONE|0|0""},""LAST"":{""events"":5,""share"":0.4,""tuple"":""ch|OT|0|NONE|0|0""},""MIDDLE"":{""events"":40,""share"":0.325,""tuple"":""q|OT|0|NONE|0|0""}}"
eor	VARIABLE_RENDERER	20	17	5	3	2	5	1.860964047444	sh|NONE|0|NONE|0|0	0.500000000000	4.264177595812	0.500000000000	0.900000000000	3.269290920797	0.350000000000	0.850000000000	0.994886675015	13	"{""FIRST"":{""events"":7,""share"":0.42857142857142855,""tuple"":""NONE|OT|0|NONE|0|0""},""MIDDLE"":{""events"":13,""share"":0.5384615384615384,""tuple"":""sh|NONE|0|NONE|0|0""}}"
a	VARIABLE_RENDERER	69	36	6	4	4	14	2.937874637088	d|NONE|0|NONE|0|1	0.289855072464	4.141755073740	0.101449275362	0.637681159420	3.696359461023	0.333333333333	0.637681159420	0.445395612716	29	"{""FIRST"":{""events"":5,""share"":0.4,""tuple"":""d|NONE|0|NONE|0|1""},""LAST"":{""events"":36,""share"":0.3333333333333333,""tuple"":""d|NONE|0|NONE|0|1""},""MIDDLE"":{""events"":21,""share"":0.42857142857142855,""tuple"":""NONE|OT|0|NONE|0|1""},""ONLY"":{""events"":7,""share"":0.2857142857142857,""tuple"":""NONE|OT|0|NONE|0|1""}}"
ockhy	VARIABLE_RENDERER	20	15	3	3	3	6	2.226120746843	q|NONE|0|NONE|0|0	0.350000000000	4.748229321709	0.150000000000	0.650000000000	3.905918605923	0.300000000000	0.700000000000	0.842310715786	10	"{""FIRST"":{""events"":3,""share"":0.3333333333333333,""tuple"":""ch|NONE|0|NONE|0|0""},""LAST"":{""events"":2,""share"":0.5,""tuple"":""NONE|NONE|0|NONE|0|0""},""MIDDLE"":{""events"":15,""share"":0.4,""tuple"":""q|NONE|0|NONE|0|0""}}"
y	VARIABLE_RENDERER	499	78	6	5	4	26	3.432773744141	che|NONE|1|NONE|0|0	0.264529058116	3.687283930843	0.264529058116	0.513026052104	3.576293712570	0.282565130261	0.535070140281	0.110990218273	54	"{""FIRST"":{""events"":75,""share"":0.4,""tuple"":""che|NONE|1|NONE|0|0""},""LAST"":{""events"":73,""share"":0.2328767123287671,""tuple"":""d|NONE|0|NONE|0|0""},""MIDDLE"":{""events"":344,""share"":0.26453488372093026,""tuple"":""che|NONE|1|NONE|0|0""},""ONLY"":{""events"":7,""share"":0.42857142857142855,""tuple"":""che|NONE|1|NONE|0|0""}}"
olk	VARIABLE_RENDERER	41	20	4	3	4	14	3.338186455363	NONE|NONE|0|ain|0|0	0.292682926829	5.117945958280	0.292682926829	0.439024390244	4.481986510729	0.268292682927	0.439024390244	0.635959447551	14	"{""FIRST"":{""events"":8,""share"":0.375,""tuple"":""NONE|NONE|0|ain|0|0""},""LAST"":{""events"":3,""share"":0.3333333333333333,""tuple"":""NONE|NONE|0|aiin|0|0""},""MIDDLE"":{""events"":29,""share"":0.27586206896551724,""tuple"":""NONE|NONE|0|ain|0|0""},""ONLY"":{""events"":1,""share"":1.0,""tuple"":""ch|NONE|0|ar|0|0""}}"
or	VARIABLE_RENDERER	275	78	6	5	4	29	3.491096580620	NONE|NONE|0|NONE|0|0	0.236363636364	3.926428475987	0.050909090909	0.592727272727	3.744430117247	0.265454545455	0.581818181818	0.181998358740	54	"{""FIRST"":{""events"":71,""share"":0.19718309859154928,""tuple"":""NONE|NONE|0|NONE|0|0""},""LAST"":{""events"":17,""share"":0.29411764705882354,""tuple"":""NONE|NONE|0|NONE|0|0""},""MIDDLE"":{""events"":183,""share"":0.30601092896174864,""tuple"":""ch|NONE|0|NONE|0|0""},""ONLY"":{""events"":4,""share"":0.25,""tuple"":""NONE|NONE|0|ain|0|0""}}"
o	VARIABLE_RENDERER	207	67	6	5	4	35	4.334472874588	sh|NONE|0|NONE|0|0	0.164251207729	4.941310373059	0.164251207729	0.275362318841	4.144229128683	0.246376811594	0.589371980676	0.797081244376	61	"{""FIRST"":{""events"":48,""share"":0.3541666666666667,""tuple"":""sh|NONE|0|NONE|0|0""},""LAST"":{""events"":74,""share"":0.24324324324324326,""tuple"":""che|NONE|0|NONE|1|0""},""MIDDLE"":{""events"":73,""share"":0.2328767123287671,""tuple"":""sh|NONE|0|NONE|0|0""},""ONLY"":{""events"":12,""share"":0.4166666666666667,""tuple"":""ch|NONE|0|NONE|1|0""}}"
lk	VARIABLE_RENDERER	30	11	3	2	3	3	1.517915957436	NONE|NONE|0|ain|0|0	0.433333333333	3.621522049120	0.200000000000	1.000000000000	2.355385535573	0.200000000000	1.000000000000	1.266136513548	11	"{""FIRST"":{""events"":1,""share"":1.0,""tuple"":""NONE|NONE|0|aiin|0|0""},""LAST"":{""events"":3,""share"":0.6666666666666666,""tuple"":""NONE|NONE|0|aiin|0|0""},""MIDDLE"":{""events"":26,""share"":0.46153846153846156,""tuple"":""NONE|NONE|0|ain|0|0""}}"
cthy	VARIABLE_RENDERER	100	50	4	4	4	5	1.833687872733	NONE|NONE|0|NONE|0|0	0.410000000000	2.687660632996	0.410000000000	0.900000000000	2.099356641971	0.200000000000	0.890000000000	0.588303991025	45	"{""FIRST"":{""events"":8,""share"":0.5,""tuple"":""ch|NONE|0|NONE|0|0""},""LAST"":{""events"":21,""share"":0.6190476190476191,""tuple"":""NONE|NONE|0|NONE|0|0""},""MIDDLE"":{""events"":70,""share"":0.37142857142857144,""tuple"":""NONE|NONE|0|NONE|0|0""},""ONLY"":{""events"":1,""share"":1.0,""tuple"":""ch|NONE|0|NONE|0|0""}}"
ot	VARIABLE_RENDERER	253	57	6	5	4	22	3.457259948786	NONE|NONE|0|aiin|0|0	0.173913043478	3.909605165469	0.173913043478	0.454545454545	3.717741681043	0.197628458498	0.367588932806	0.191863484426	46	"{""FIRST"":{""events"":53,""share"":0.20754716981132076,""tuple"":""q|NONE|0|aiin|0|0""},""LAST"":{""events"":27,""share"":0.18518518518518517,""tuple"":""NONE|NONE|0|aiin|0|0""},""MIDDLE"":{""events"":163,""share"":0.1901840490797546,""tuple"":""NONE|NONE|0|aiin|0|0""},""ONLY"":{""events"":10,""share"":0.3,""tuple"":""NONE|NONE|0|al|0|0""}}"
