field_id	page	physical_folio	locus	additional_field_index	groups	tokens	residual_hosts	record_states	closer_host	singleton	claim_state
HBF055	f39v	f39	f39v.7	2	2	qokar|sheedy	okar|ee	AR_REFERENCE|DY_RESOLUTION	ee	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF056	f40r	f40	f40r.4	1	5	qokol|okaiin|okar|oky|okoldy	okol|okaiin|okar|oky|okol	OL_STATE|OTHER|AR_REFERENCE|OTHER|DY_RESOLUTION	okol	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF057	f40v	f40	f40v.13	1	1	olfchedy	olfche	DY_RESOLUTION	olfche	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF058	f40v	f40	f40v.13	2	1	qokedy	oke	DY_RESOLUTION	oke	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF059	f40v	f40	f40v.19	1	3	chetar|ofair|arody	tar|ofair|aro	AR_REFERENCE|OTHER|DY_RESOLUTION	aro	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF060	f41r	f41	f41r.11	1	1	chekeedy	kee	DY_RESOLUTION	kee	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF061	f41r	f41	f41r.6	1	2	qokeey|chekedy	okeey|ke	Q_OUTER_STATE|DY_RESOLUTION	ke	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF062	f41r	f41	f41r.6	2	4	ytey|ypchedpy|shepy|shedy	ytey|ypchedpy|epy|e	OTHER|ED_MEDIUM|CARRIER_STATE|DY_RESOLUTION	e	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF063	f41r	f41	f41r.9	1	1	okedy	oke	DY_RESOLUTION	oke	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF064	f41r	f41	f41r.9	2	1	chekedy	ke	DY_RESOLUTION	ke	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF065	f41r	f41	f41r.9	3	2	chedy|chckheody	dy|ckheo	CARRIER_STATE|DY_RESOLUTION	ckheo	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF066	f41v	f41	f41v.2	1	2	qofcheepy|ofchdy	ofcheepy|ofch	Q_OUTER_STATE|DY_RESOLUTION	ofch	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF067	f41v	f41	f41v.2	2	1	cfhekchdy	cfhekch	DY_RESOLUTION	cfhekch	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF068	f41v	f41	f41v.2	3	1	ypchedy	ypche	DY_RESOLUTION	ypche	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF069	f41v	f41	f41v.2	4	2	chepchefy|shdchdy	pchefy|dch	CARRIER_STATE|DY_RESOLUTION	dch	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF070	f43r	f43	f43r.10	1	1	qotedy	ote	DY_RESOLUTION	ote	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF071	f43r	f43	f43r.10	2	1	yfchdy	yfch	DY_RESOLUTION	yfch	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF072	f43r	f43	f43r.10	3	1	qockhhdy	ockhh	DY_RESOLUTION	ockhh	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF073	f43r	f43	f43r.10	4	1	opchdy	opch	DY_RESOLUTION	opch	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF074	f43r	f43	f43r.10	5	2	daiin|qokedy	aiin|oke	ENTRY_STATE|DY_RESOLUTION	oke	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF075	f43r	f43	f43r.10	6	1	dydydy	ydy	DY_RESOLUTION	ydy	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF076	f43r	f43	f43r.2	1	1	ytedy	yte	DY_RESOLUTION	yte	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF077	f43r	f43	f43r.2	2	5	ar|chety|dar|aiir|okaldy	ar|ty|ar|aiir|okal	AR_REFERENCE|CARRIER_STATE|AR_REFERENCE|OTHER|DY_RESOLUTION	okal	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF078	f43r	f43	f43r.2	3	2	daral|otchdy	aral|otch	AR_REFERENCE|DY_RESOLUTION	otch	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF079	f43r	f43	f43r.6	1	3	chedy|daly|cheody	dy|aly|o	CARRIER_STATE|AL_STATE|DY_RESOLUTION	o	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF080	f43r	f43	f43r.9	1	1	qotedy	ote	DY_RESOLUTION	ote	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF081	f43v	f43	f43v.13	1	1	tedy	e	DY_RESOLUTION	e	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF082	f43v	f43	f43v.13	2	1	ckhedy	ckhe	DY_RESOLUTION	ckhe	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF083	f43v	f43	f43v.13	3	3	chekcheey|dy|keody	kcheey|y|keo	CARRIER_STATE|ENTRY_STATE|DY_RESOLUTION	keo	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF084	f43v	f43	f43v.13	4	1	otedy	ote	DY_RESOLUTION	ote	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF085	f43v	f43	f43v.3	1	1	teedy	ee	DY_RESOLUTION	ee	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF086	f43v	f43	f43v.3	2	6	qot|chocthy|chky|oky|chdy|okedy	ot|octhy|ky|oky|dy|oke	Q_OUTER_STATE|CARRIER_STATE|CARRIER_STATE|OTHER|CARRIER_STATE|DY_RESOLUTION	oke	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF087	f43v	f43	f43v.3	3	3	ykaiin|chey|ody	ykaiin|y|o	OTHER|CARRIER_STATE|DY_RESOLUTION	o	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF088	f43v	f43	f43v.7	1	1	ykeody	ykeo	DY_RESOLUTION	ykeo	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF089	f43v	f43	f43v.7	2	1	oykeedy	oykee	DY_RESOLUTION	oykee	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF090	f43v	f43	f43v.7	3	2	chedy|tedy	dy|e	CARRIER_STATE|DY_RESOLUTION	e	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF091	f43v	f43	f43v.8	1	1	oteody	oteo	DY_RESOLUTION	oteo	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF092	f43v	f43	f43v.8	2	2	chedy|chody	dy|o	CARRIER_STATE|DY_RESOLUTION	o	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF093	f43v	f43	f43v.8	3	2	daiin|sheody	aiin|eo	ENTRY_STATE|DY_RESOLUTION	eo	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF094	f46r	f46	f46r.4	1	2	chckhy|qokaldy	ckhy|okal	CARRIER_STATE|DY_RESOLUTION	okal	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF095	f46r	f46	f46r.8	1	1	cthdy	cth	DY_RESOLUTION	cth	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF096	f46v	f46	f46v.4	1	1	chdody	do	DY_RESOLUTION	do	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF097	f46v	f46	f46v.4	2	3	tar|cham|kedy	ar|am|ke	AR_REFERENCE|CARRIER_STATE|DY_RESOLUTION	ke	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF098	f46v	f46	f46v.5	1	1	qokedy	oke	DY_RESOLUTION	oke	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF099	f46v	f46	f46v.5	2	2	chdy|okedy	dy|oke	CARRIER_STATE|DY_RESOLUTION	oke	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF100	f46v	f46	f46v.5	3	4	dykaly|daiin|chedy|okeedy	ykaly|aiin|dy|okee	AL_STATE|ENTRY_STATE|CARRIER_STATE|DY_RESOLUTION	okee	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF101	f48r	f48	f48r.1	1	6	opchey|ckhy|dal|sheodaiin|sheokeol|ykeeody	opchey|ckhy|al|eodaiin|eokeol|ykeeo	OTHER|OTHER|AL_STATE|CARRIER_STATE|OL_STATE|DY_RESOLUTION	ykeeo	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF102	f48r	f48	f48r.1	2	2	olaiin|opaldy	olaiin|opal	OL_STATE|DY_RESOLUTION	opal	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF103	f48r	f48	f48r.3	1	4	she|teoteey|oteodaiin|ody	e|eoteey|oteodaiin|o	CARRIER_STATE|ENTRY_STATE|OTHER|DY_RESOLUTION	o	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF104	f48r	f48	f48r.3	2	3	qoteo|l|kedy	oteo|l|ke	Q_OUTER_STATE|OTHER|DY_RESOLUTION	ke	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF105	f48r	f48	f48r.3	3	5	dol|odal|qotar|opchety|ldy	ol|odal|otar|opchety|l	OL_STATE|AL_STATE|OT_AR_LOCAL|OTHER|DY_RESOLUTION	l	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF106	f48r	f48	f48r.7	1	5	lolkeol|otolches|al|ykeeodam|okedy	lolkeol|otolches|al|ykeeodam|oke	OL_STATE|OT_OL_LOCAL|AL_STATE|OTHER|DY_RESOLUTION	oke	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF107	f48v	f48	f48v.1	1	1	fchedy	fche	DY_RESOLUTION	fche	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF108	f48v	f48	f48v.1	2	3	los|aiin|ykeeedy	los|aiin|ykeee	OTHER|OTHER|DY_RESOLUTION	ykeee	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF109	f48v	f48	f48v.1	3	2	shey|ypchedy	ey|ypche	CARRIER_STATE|DY_RESOLUTION	ypche	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF110	f48v	f48	f48v.2	1	1	otchody	otcho	DY_RESOLUTION	otcho	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF111	f48v	f48	f48v.2	2	2	otar|yotedy	otar|yote	OT_AR_LOCAL|DY_RESOLUTION	yote	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF112	f48v	f48	f48v.2	3	1	cthdy	cth	DY_RESOLUTION	cth	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF113	f48v	f48	f48v.4	1	5	otsh|okeey|ty|otar|alchdy	otsh|okeey|y|otar|alch	OTHER|OTHER|ENTRY_STATE|OT_AR_LOCAL|DY_RESOLUTION	alch	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF114	f48v	f48	f48v.4	2	1	yteedy	ytee	DY_RESOLUTION	ytee	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF115	f48v	f48	f48v.5	1	4	taiin|shed|qokar|otedy	aiin|ed|okar|ote	ENTRY_STATE|ED_MEDIUM|AR_REFERENCE|DY_RESOLUTION	ote	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF116	f48v	f48	f48v.8	1	2	chkey|okedy	key|oke	CARRIER_STATE|DY_RESOLUTION	oke	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF117	f48v	f48	f48v.8	2	1	ykedy	yke	DY_RESOLUTION	yke	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF118	f48v	f48	f48v.8	3	1	oldy	ol	DY_RESOLUTION	ol	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF119	f48v	f48	f48v.9	1	2	okal|otchedy	okal|otche	AL_STATE|DY_RESOLUTION	otche	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF120	f48v	f48	f48v.9	2	3	cheky|oly|loldy	ky|oly|lol	CARRIER_STATE|OL_STATE|DY_RESOLUTION	lol	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF121	f48v	f48	f48v.9	3	2	lol|otchdy	lol|otch	OL_STATE|DY_RESOLUTION	otch	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF122	f48v	f48	f48v.9	4	1	otoldy	otol	DY_RESOLUTION	otol	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF123	f48v	f48	f48v.9	5	2	ytam|otedy	ytam|ote	OTHER|DY_RESOLUTION	ote	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF124	f50r	f50	f50r.3	1	1	okeody	okeo	DY_RESOLUTION	okeo	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF125	f50r	f50	f50r.3	2	1	qokedy	oke	DY_RESOLUTION	oke	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF126	f50r	f50	f50r.3	3	1	chody	o	DY_RESOLUTION	o	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF127	f50r	f50	f50r.3	4	1	kchdy	kch	DY_RESOLUTION	kch	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF128	f50r	f50	f50r.3	5	1	pchdy	pch	DY_RESOLUTION	pch	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF129	f50r	f50	f50r.4	1	2	chedy|qokchdy	dy|okch	CARRIER_STATE|DY_RESOLUTION	okch	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF130	f50r	f50	f50r.5	1	1	qokchdy	okch	DY_RESOLUTION	okch	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF131	f50r	f50	f50r.5	2	4	okar|ar|y|qokchdy	okar|ar|y|okch	AR_REFERENCE|AR_REFERENCE|OTHER|DY_RESOLUTION	okch	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF132	f50v	f50	f50v.1	1	1	qokchdy	okch	DY_RESOLUTION	okch	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF133	f50v	f50	f50v.1	2	1	opchedy	opche	DY_RESOLUTION	opche	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF134	f50v	f50	f50v.2	1	3	qokaly|chdy|keody	okaly|dy|keo	AL_STATE|CARRIER_STATE|DY_RESOLUTION	keo	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF135	f50v	f50	f50v.3	1	1	qokody	oko	DY_RESOLUTION	oko	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF136	f50v	f50	f50v.3	2	5	checkhy|shckhy|dalol|ykeeey|qokedy	ckhy|ckhy|alol|ykeeey|oke	CARRIER_STATE|CARRIER_STATE|AL_STATE|OTHER|DY_RESOLUTION	oke	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF137	f66v	f66	f66v.7	1	1	chody	o	DY_RESOLUTION	o	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF138	f66v	f66	f66v.7	2	1	kotody	koto	DY_RESOLUTION	koto	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF139	f66v	f66	f66v.7	3	1	qotchdy	otch	DY_RESOLUTION	otch	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF140	f66v	f66	f66v.7	4	2	chckhd|ytchdy	ckhd|ytch	CARRIER_STATE|DY_RESOLUTION	ytch	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF141	f66v	f66	f66v.9	1	1	sheody	eo	DY_RESOLUTION	eo	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF142	f94v	f94	f94v.2	1	5	oteey|qekeey|oteey|teedal|ykeedy	oteey|ekeey|oteey|eedal|ykee	OTHER|Q_OUTER_STATE|OTHER|AL_STATE|DY_RESOLUTION	ykee	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF143	f94v	f94	f94v.4	1	3	otar|otchy|kedy	otar|otchy|ke	OT_AR_LOCAL|OTHER|DY_RESOLUTION	ke	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF144	f94v	f94	f94v.4	2	1	qokchdy	okch	DY_RESOLUTION	okch	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF145	f94v	f94	f94v.9	1	1	okeedy	okee	DY_RESOLUTION	okee	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF146	f95r1	f95	f95r1.6	1	2	chcthy|qotchdy	cthy|otch	CARRIER_STATE|DY_RESOLUTION	otch	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF147	f95r1	f95	f95r1.6	2	1	lshedy	lshe	DY_RESOLUTION	lshe	1	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
HBF148	f95r1	f95	f95r1.7	1	6	sheky|chekar|chdain|chdaiin|okar|chetchdy	eky|kar|dain|daiin|okar|tch	CARRIER_STATE|AR_REFERENCE|CARRIER_STATE|CARRIER_STATE|AR_REFERENCE|DY_RESOLUTION	tch	0	FORMAL_ADDITIONAL_FIELD_NOT_SEMANTICS
