host	wrapper	register	o_unit	ot_unit	context_similarity	matched_control_similarity	gain_vs_control	control_units
che	NONE	OTHER_B	f84v|che|O|NONE	f86v3|che|OT|NONE	0.14238410596	0.197989774015	-0.0556056680551	2
che	NONE	STARS_RECIPE_B	f107v|che|O|NONE	f104r|che|OT|NONE	0.285326086957	0.26630723669	0.0190188502667	15
che	NONE	STARS_RECIPE_B	f107v|che|O|NONE	f106r|che|OT|NONE	0.300254452926	0.267434589776	0.03281986315	13
che	NONE	STARS_RECIPE_B	f107v|che|O|NONE	f108v|che|OT|NONE	0.255639097744	0.267434589776	-0.0117954920319	13
che	NONE	STARS_RECIPE_B	f107v|che|O|NONE	f112r|che|OT|NONE	0.312676056338	0.263315407207	0.0493606491313	15
che	NONE	STARS_RECIPE_B	f107v|che|O|NONE	f112v|che|OT|NONE	0.291891891892	0.26630723669	0.0255846552021	15
che	NONE	STARS_RECIPE_B	f107v|che|O|NONE	f113r|che|OT|NONE	0.274406332454	0.26630723669	0.00809909576399	15
che	NONE	STARS_RECIPE_B	f107v|che|O|NONE	f114v|che|OT|NONE	0.271505376344	0.26630723669	0.00519813965425	15
che	NONE	STARS_RECIPE_B	f107v|che|O|NONE	f115v|che|OT|NONE	0.238482384824	0.263315407207	-0.0248330223829	15
che	q	STARS_RECIPE_B	f106r|che|O|q	f104r|che|OT|q	0.272206303725	0.247909798552	0.0242965051731	17
che	q	STARS_RECIPE_B	f106r|che|O|q	f104v|che|OT|q	0.282352941176	0.250648905975	0.0317040352015	20
che	q	STARS_RECIPE_B	f106r|che|O|q	f111r|che|OT|q	0.259803921569	0.268377825235	-0.00857390366683	7
che	q	STARS_RECIPE_B	f106r|che|O|q	f114v|che|OT|q	0.240223463687	0.247909798552	-0.00768633486465	17
che	q	STARS_RECIPE_B	f106r|che|O|q	f115r|che|OT|q	0.217647058824	0.250648905975	-0.0330018471515	20
cheey	NONE	STARS_RECIPE_B	f108r|cheey|O|NONE	f107r|cheey|OT|NONE	0.337209302326	0.283305529178	0.0539037731471	7
cheo	q	STARS_RECIPE_B	f106r|cheo|O|q	f104v|cheo|OT|q	0.282352941176	0.256808327393	0.0255446137833	4
chey	NONE	HERBAL_A	f56v|chey|O|NONE	f20r|chey|OT|NONE	0.170731707317	0.195930735931	-0.0251990286137	5
chey	NONE	HERBAL_A	f56v|chey|O|NONE	f29v|chey|OT|NONE	0.161764705882	0.168043103654	-0.00627839777175	17
chey	NONE	HERBAL_A	f56v|chey|O|NONE	f30v|chey|OT|NONE	0.149253731343	0.168043103654	-0.0187893723108	17
chey	NONE	HERBAL_A	f56v|chey|O|NONE	f47v|chey|OT|NONE	0.2375	0.195930735931	0.0415692640693	5
chey	NONE	HERBAL_A	f56v|chey|O|NONE	f53r|chey|OT|NONE	0.0847457627119	0.114754098361	-0.0300083356488	2
chey	NONE	HERBAL_A	f56v|chey|O|NONE	f54r|chey|OT|NONE	0.271186440678	0.168043103654	0.103143337024	17
chey	NONE	STARS_RECIPE_B	f111r|chey|O|NONE	f113v|chey|OT|NONE	0.220623501199	0.219826898878	0.000796602320646	3
chey	NONE	STARS_RECIPE_B	f111r|chey|O|NONE	f115r|chey|OT|NONE	0.195250659631	0.182519280206	0.012731379425	1
chey	q	STARS_RECIPE_B	f104v|chey|O|q	f114r|chey|OT|q	0.281553398058	0.306319085445	-0.024765687387	2
chey	q	STARS_RECIPE_B	f104v|chey|O|q	f114v|chey|OT|q	0.312703583062	0.306319085445	0.00638449761659	2
chey	q	STARS_RECIPE_B	f104v|chey|O|q	f115v|chey|OT|q	0.266447368421	0.286689419795	-0.0202420513742	1
chey	q	STARS_RECIPE_B	f111r|chey|O|q	f114r|chey|OT|q	0.204081632653	0.205030188727	-0.000948556073949	2
chey	q	STARS_RECIPE_B	f111r|chey|O|q	f114v|chey|OT|q	0.206549118388	0.205030188727	0.0015189296609	2
chey	q	STARS_RECIPE_B	f111r|chey|O|q	f115v|chey|OT|q	0.222811671088	0.207767311298	0.01504435979	4
cho	NONE	HERBAL_A	f20r|cho|O|NONE	f14r|cho|OT|NONE	0.191780821918	0.159796440091	0.0319843818269	22
cho	NONE	HERBAL_A	f20r|cho|O|NONE	f15r|cho|OT|NONE	0.180952380952	0.161265442892	0.0196869380608	13
cho	NONE	HERBAL_A	f20r|cho|O|NONE	f3r|cho|OT|NONE	0.14406779661	0.170286008881	-0.0262182122712	5
cho	NONE	HERBAL_A	f20r|cho|O|NONE	f47r|cho|OT|NONE	0.142857142857	0.159796440091	-0.0169392972338	22
cho	NONE	HERBAL_A	f4v|cho|O|NONE	f14r|cho|OT|NONE	0.180327868852	0.159769372756	0.0205584960961	22
cho	NONE	HERBAL_A	f4v|cho|O|NONE	f15r|cho|OT|NONE	0.159574468085	0.194282314545	-0.03470784646	17
cho	NONE	HERBAL_A	f4v|cho|O|NONE	f3r|cho|OT|NONE	0.165048543689	0.164764739617	0.000283804072716	5
cho	NONE	HERBAL_A	f4v|cho|O|NONE	f47r|cho|OT|NONE	0.15873015873	0.159769372756	-0.00103921402622	22
cho	q	HERBAL_A	f49r|cho|O|q	f29v|cho|OT|q	0.20253164557	0.17514905385	0.0273825917192	33
cho	q	HERBAL_A	f49r|cho|O|q	f5v|cho|OT|q	0.178082191781	0.17514905385	0.00293313793036	33
chol	NONE	HERBAL_A	f49r|chol|O|NONE	f13r|chol|OT|NONE	0.148648648649	0.190208206292	-0.0415595576435	11
chol	NONE	HERBAL_A	f49r|chol|O|NONE	f13v|chol|OT|NONE	0.132530120482	0.190208206292	-0.0576780858103	11
chol	NONE	HERBAL_A	f49r|chol|O|NONE	f17r|chol|OT|NONE	0.12	0.0859649122807	0.0340350877193	2
chol	NONE	HERBAL_A	f49r|chol|O|NONE	f24v|chol|OT|NONE	0.105882352941	0.190208206292	-0.084325853351	11
chol	NONE	HERBAL_A	f49r|chol|O|NONE	f28r|chol|OT|NONE	0.227272727273	0.190208206292	0.0370645209805	11
chol	NONE	HERBAL_A	f49r|chol|O|NONE	f32r|chol|OT|NONE	0.164835164835	0.190208206292	-0.025373041457	11
chol	NONE	HERBAL_A	f49r|chol|O|NONE	f3r|chol|OT|NONE	0.2	0.181818181818	0.0181818181818	1
chol	NONE	HERBAL_A	f49r|chol|O|NONE	f44r|chol|OT|NONE	0.112359550562	0.190208206292	-0.0778486557304	11
chol	NONE	HERBAL_A	f49r|chol|O|NONE	f44v|chol|OT|NONE	0.173469387755	0.220133350716	-0.0466639629611	5
chol	NONE	HERBAL_A	f49r|chol|O|NONE	f47v|chol|OT|NONE	0.25	0.220133350716	0.0298666492838	5
chol	NONE	HERBAL_A	f49r|chol|O|NONE	f4r|chol|OT|NONE	0.197674418605	0.190208206292	0.00746621231246	11
chol	NONE	HERBAL_A	f49r|chol|O|NONE	f56v|chol|OT|NONE	0.186813186813	0.190208206292	-0.00339501947901	11
chol	NONE	HERBAL_A	f49r|chol|O|NONE	f5v|chol|OT|NONE	0.178082191781	0.190208206292	-0.0121260145114	11
chol	NONE	HERBAL_A	f49r|chol|O|NONE	f7r|chol|OT|NONE	0.137931034483	0.190208206292	-0.0522771718094	11
chol	NONE	HERBAL_A	f49r|chol|O|NONE	f90r1|chol|OT|NONE	0.0731707317073	0.190208206292	-0.117037474585	11
chol	NONE	HERBAL_A	f49r|chol|O|NONE	f9r|chol|OT|NONE	0.180722891566	0.190208206292	-0.00948531472593	11
chol	NONE	HERBAL_A	f93r|chol|O|NONE	f13r|chol|OT|NONE	0.0697674418605	0.108090681831	-0.0383232399708	11
chol	NONE	HERBAL_A	f93r|chol|O|NONE	f13v|chol|OT|NONE	0.0729927007299	0.108090681831	-0.0350979811013	11
chol	NONE	HERBAL_A	f93r|chol|O|NONE	f17r|chol|OT|NONE	0.0703125	0.0425614411835	0.0277510588165	2
chol	NONE	HERBAL_A	f93r|chol|O|NONE	f24v|chol|OT|NONE	0.113636363636	0.108090681831	0.00554568180513	11
chol	NONE	HERBAL_A	f93r|chol|O|NONE	f28r|chol|OT|NONE	0.133802816901	0.108090681831	0.0257121350702	11
chol	NONE	HERBAL_A	f93r|chol|O|NONE	f32r|chol|OT|NONE	0.135714285714	0.108090681831	0.0276236038831	11
chol	NONE	HERBAL_A	f93r|chol|O|NONE	f3r|chol|OT|NONE	0.208588957055	0.198285817394	0.0103031396608	2
chol	NONE	HERBAL_A	f93r|chol|O|NONE	f44r|chol|OT|NONE	0.0555555555556	0.108090681831	-0.0525351262757	11
chol	NONE	HERBAL_A	f93r|chol|O|NONE	f44v|chol|OT|NONE	0.183098591549	0.122866921914	0.0602316696349	5
chol	NONE	HERBAL_A	f93r|chol|O|NONE	f47v|chol|OT|NONE	0.135135135135	0.122866921914	0.0122682132208	5
chol	NONE	HERBAL_A	f93r|chol|O|NONE	f4r|chol|OT|NONE	0.130434782609	0.108090681831	0.0223441007775	11
chol	NONE	HERBAL_A	f93r|chol|O|NONE	f56v|chol|OT|NONE	0.15	0.108090681831	0.0419093181688	11
chol	NONE	HERBAL_A	f93r|chol|O|NONE	f5v|chol|OT|NONE	0.103174603175	0.108090681831	-0.00491607865663	11
chol	NONE	HERBAL_A	f93r|chol|O|NONE	f7r|chol|OT|NONE	0.101449275362	0.108090681831	-0.00664140646891	11
chol	NONE	HERBAL_A	f93r|chol|O|NONE	f90r1|chol|OT|NONE	0.0681818181818	0.108090681831	-0.0399088636494	11
chol	NONE	HERBAL_A	f93r|chol|O|NONE	f9r|chol|OT|NONE	0.118518518519	0.108090681831	0.0104278366873	11
chol	q	HERBAL_A	f25v|chol|O|q	f10r|chol|OT|q	0.142857142857	0.139209571664	0.00364757119275	6
chol	q	HERBAL_A	f25v|chol|O|q	f13r|chol|OT|q	0.121951219512	0.159455723437	-0.037504503925	15
chol	q	HERBAL_A	f25v|chol|O|q	f20r|chol|OT|q	0.10447761194	0.139209571664	-0.0347319597241	6
chol	q	HERBAL_A	f25v|chol|O|q	f21r|chol|OT|q	0.181818181818	0.159455723437	0.0223624583809	15
chol	q	HERBAL_A	f25v|chol|O|q	f32r|chol|OT|q	0.135593220339	0.159455723437	-0.0238625030983	15
chol	q	HERBAL_A	f25v|chol|O|q	f45r|chol|OT|q	0.155172413793	0.159455723437	-0.00428330964413	15
chol	q	HERBAL_A	f25v|chol|O|q	f4r|chol|OT|q	0.142857142857	0.159455723437	-0.0165985805801	15
chor	NONE	HERBAL_A	f35r|chor|O|NONE	f13r|chor|OT|NONE	0.0869565217391	0.161826911787	-0.0748703900477	19
chor	NONE	HERBAL_A	f35r|chor|O|NONE	f15r|chor|OT|NONE	0.196078431373	0.176930374526	0.0191480568469	5
chor	NONE	HERBAL_A	f35r|chor|O|NONE	f15v|chor|OT|NONE	0.197368421053	0.161826911787	0.0355415092658	19
chor	NONE	HERBAL_A	f35r|chor|O|NONE	f3r|chor|OT|NONE	0.117647058824	0.156623931624	-0.0389768728004	2
chor	NONE	HERBAL_A	f35r|chor|O|NONE	f56r|chor|OT|NONE	0.12987012987	0.161826911787	-0.0319567819167	19
chor	NONE	HERBAL_A	f35r|chor|O|NONE	f5v|chor|OT|NONE	0.151515151515	0.161826911787	-0.0103117602717	19
chor	NONE	HERBAL_A	f3r|chor|O|NONE	f13r|chor|OT|NONE	0.06	0.128563790002	-0.0685637900024	19
chor	NONE	HERBAL_A	f3r|chor|O|NONE	f15r|chor|OT|NONE	0.204724409449	0.179957480865	0.0247669285839	5
chor	NONE	HERBAL_A	f3r|chor|O|NONE	f15v|chor|OT|NONE	0.173076923077	0.128563790002	0.0445131330745	19
chor	NONE	HERBAL_A	f3r|chor|O|NONE	f35r|chor|OT|NONE	0.117647058824	0.179957480865	-0.0623104220414	5
chor	NONE	HERBAL_A	f3r|chor|O|NONE	f56r|chor|OT|NONE	0.12380952381	0.128563790002	-0.00475426619292	19
chor	NONE	HERBAL_A	f3r|chor|O|NONE	f5v|chor|OT|NONE	0.13829787234	0.128563790002	0.00973408233798	19
chor	NONE	HERBAL_A	f49v|chor|O|NONE	f13r|chor|OT|NONE	0.0970873786408	0.147661662961	-0.0505742843203	19
chor	NONE	HERBAL_A	f49v|chor|O|NONE	f15r|chor|OT|NONE	0.221374045802	0.185540035413	0.0358340103882	5
chor	NONE	HERBAL_A	f49v|chor|O|NONE	f15v|chor|OT|NONE	0.172727272727	0.147661662961	0.0250656097662	19
chor	NONE	HERBAL_A	f49v|chor|O|NONE	f35r|chor|OT|NONE	0.196581196581	0.185540035413	0.0110411611679	5
chor	NONE	HERBAL_A	f49v|chor|O|NONE	f3r|chor|OT|NONE	0.204225352113	0.194444444444	0.00978090766823	1
chor	NONE	HERBAL_A	f49v|chor|O|NONE	f56r|chor|OT|NONE	0.126126126126	0.147661662961	-0.0215355368349	19
chor	NONE	HERBAL_A	f49v|chor|O|NONE	f5v|chor|OT|NONE	0.14	0.147661662961	-0.00766166296106	19
chy	ch	HERBAL_A	f35r|chy|O|ch	f21v|chy|OT|ch	0.156626506024	0.173142370959	-0.0165158649345	2
chy	ch	HERBAL_A	f35r|chy|O|ch	f28r|chy|OT|ch	0.20987654321	0.173142370959	0.0367341722513	2
chy	ch	HERBAL_A	f35r|chy|O|ch	f49r|chy|OT|ch	0.163265306122	0.198753296572	-0.0354879904491	2
chy	ch	HERBAL_A	f35r|chy|O|ch	f7r|chy|OT|ch	0.171052631579	0.173142370959	-0.00208973937965	2
chy	ch	HERBAL_A	f7v|chy|O|ch	f21v|chy|OT|ch	0.19696969697	0.148997419099	0.047972277871	2
chy	ch	HERBAL_A	f7v|chy|O|ch	f28r|chy|OT|ch	0.157142857143	0.148997419099	0.00814543804419	2
chy	ch	HERBAL_A	f7v|chy|O|ch	f35v|chy|OT|ch	0.142857142857	0.115015277172	0.0278418656856	2
chy	ch	HERBAL_A	f7v|chy|O|ch	f49r|chy|OT|ch	0.197530864198	0.115015277172	0.082515587026	2
chy	q	HERBAL_A	f20r|chy|O|q	f10r|chy|OT|q	0.19512195122	0.194793762246	0.000328188973866	10
chy	q	HERBAL_A	f20r|chy|O|q	f10v|chy|OT|q	0.185714285714	0.159049245077	0.0266650406375	18
chy	q	HERBAL_A	f20r|chy|O|q	f11r|chy|OT|q	0.116666666667	0.0688844086022	0.0477822580645	3
chy	q	HERBAL_A	f20r|chy|O|q	f14v|chy|OT|q	0.0869565217391	0.159049245077	-0.0720927233377	18
chy	q	HERBAL_A	f20r|chy|O|q	f15r|chy|OT|q	0.176470588235	0.194793762246	-0.0183231740104	10
chy	q	HERBAL_A	f20r|chy|O|q	f16v|chy|OT|q	0.156626506024	0.159049245077	-0.00242273905269	18
chy	q	HERBAL_A	f20r|chy|O|q	f18v|chy|OT|q	0.175675675676	0.159049245077	0.0166264305989	18
chy	q	HERBAL_A	f20r|chy|O|q	f19r|chy|OT|q	0.15	0.159049245077	-0.00904924507679	18
chy	q	HERBAL_A	f20r|chy|O|q	f19v|chy|OT|q	0.164383561644	0.159049245077	0.00533431656705	18
chy	q	HERBAL_A	f20r|chy|O|q	f21v|chy|OT|q	0.223684210526	0.159049245077	0.0646349654495	18
chy	q	HERBAL_A	f20r|chy|O|q	f22v|chy|OT|q	0.155555555556	0.194793762246	-0.0392382066901	10
chy	q	HERBAL_A	f20r|chy|O|q	f24r|chy|OT|q	0.119047619048	0.159049245077	-0.0400016260292	18
chy	q	HERBAL_A	f20r|chy|O|q	f29v|chy|OT|q	0.185714285714	0.159049245077	0.0266650406375	18
chy	q	HERBAL_A	f20r|chy|O|q	f30r|chy|OT|q	0.183908045977	0.194793762246	-0.0108857162686	10
chy	q	HERBAL_A	f20r|chy|O|q	f32r|chy|OT|q	0.172839506173	0.159049245077	0.0137902610961	18
chy	q	HERBAL_A	f20r|chy|O|q	f32v|chy|OT|q	0.157142857143	0.159049245077	-0.00190638793393	18
chy	q	HERBAL_A	f20r|chy|O|q	f35r|chy|OT|q	0.16091954023	0.194793762246	-0.0338742220158	10
chy	q	HERBAL_A	f20r|chy|O|q	f35v|chy|OT|q	0.220779220779	0.194793762246	0.0259854585336	10
chy	q	HERBAL_A	f20r|chy|O|q	f36r|chy|OT|q	0.148648648649	0.159049245077	-0.0104005964281	18
chy	q	HERBAL_A	f20r|chy|O|q	f37r|chy|OT|q	0.140625	0.159049245077	-0.0184242450768	18
chy	q	HERBAL_A	f20r|chy|O|q	f42v|chy|OT|q	0.209302325581	0.194793762246	0.0145085633357	10
chy	q	HERBAL_A	f20r|chy|O|q	f44r|chy|OT|q	0.12987012987	0.159049245077	-0.0291791152067	18
chy	q	HERBAL_A	f20r|chy|O|q	f4r|chy|OT|q	0.151898734177	0.159049245077	-0.00715051089957	18
chy	q	HERBAL_A	f20r|chy|O|q	f7r|chy|OT|q	0.146666666667	0.159049245077	-0.0123825784101	18
chy	q	HERBAL_A	f20r|chy|O|q	f7v|chy|OT|q	0.2	0.159049245077	0.0409507549232	18
d	NONE	OTHER_B	f75r|d|O|NONE	f82v|d|OT|NONE	0.405594405594	0.341369360144	0.0642250454501	6
d	NONE	OTHER_B	f77v|d|O|NONE	f82v|d|OT|NONE	0.380782918149	0.292930021031	0.0878528971182	4
d	NONE	OTHER_B	f81r|d|O|NONE	f82v|d|OT|NONE	0.292	0.273948849269	0.0180511507315	6
d	NONE	OTHER_B	f86v3|d|O|NONE	f82v|d|OT|NONE	0.142857142857	0.139154898041	0.00370224481652	6
d	NONE	OTHER_B	f86v5|d|O|NONE	f82v|d|OT|NONE	0.186943620178	0.176424888411	0.0105187317673	6
e	q	OTHER_B	f86v3|e|O|q	f75r|e|OT|q	0.149635036496	0.13986013986	0.00977489663621	1
e	q	OTHER_B	f86v3|e|O|q	f76r|e|OT|q	0.141447368421	0.12091503268	0.0205323357413	1
e	q	OTHER_B	f86v3|e|O|q	f76v|e|OT|q	0.19298245614	0.12091503268	0.0720674234606	1
e	q	OTHER_B	f86v3|e|O|q	f77r|e|OT|q	0.174796747967	0.127035602569	0.0477611453989	5
e	q	OTHER_B	f86v3|e|O|q	f77v|e|OT|q	0.181102362205	0.127035602569	0.0540667596362	5
e	q	OTHER_B	f86v3|e|O|q	f79v|e|OT|q	0.139751552795	0.12037037037	0.0193811824247	1
e	q	OTHER_B	f86v3|e|O|q	f80v|e|OT|q	0.160278745645	0.13986013986	0.0204186057845	1
e	q	OTHER_B	f86v3|e|O|q	f82v|e|OT|q	0.142322097378	0.127035602569	0.0152864948097	5
e	q	OTHER_B	f86v3|e|O|q	f83r|e|OT|q	0.191729323308	0.13986013986	0.0518691834481	1
e	q	OTHER_B	f86v3|e|O|q	f84v|e|OT|q	0.148409893993	0.12091503268	0.0274948613132	1
e	q	OTHER_B	f86v6|e|O|q	f75r|e|OT|q	0.23745819398	0.253289473684	-0.0158312797043	1
e	q	OTHER_B	f86v6|e|O|q	f76r|e|OT|q	0.233128834356	0.206060606061	0.0270682282952	1
e	q	OTHER_B	f86v6|e|O|q	f76v|e|OT|q	0.189759036145	0.206060606061	-0.016301569916	1
e	q	OTHER_B	f86v6|e|O|q	f77r|e|OT|q	0.264705882353	0.236968355472	0.0277375268811	5
e	q	OTHER_B	f86v6|e|O|q	f77v|e|OT|q	0.26334519573	0.236968355472	0.0263768402577	5
e	q	OTHER_B	f86v6|e|O|q	f79v|e|OT|q	0.267267267267	0.240356083086	0.0269111841812	1
e	q	OTHER_B	f86v6|e|O|q	f80v|e|OT|q	0.280528052805	0.253289473684	0.0272385791211	1
e	q	OTHER_B	f86v6|e|O|q	f82v|e|OT|q	0.272084805654	0.236968355472	0.0351164501819	5
e	q	OTHER_B	f86v6|e|O|q	f83r|e|OT|q	0.227722772277	0.253289473684	-0.025566701407	1
e	q	OTHER_B	f86v6|e|O|q	f84v|e|OT|q	0.198738170347	0.206060606061	-0.0073224357136	1
e	q	STARS_RECIPE_B	f114r|e|O|q	f106r|e|OT|q	0.205633802817	0.199058380414	0.00657542240259	2
e	q	STARS_RECIPE_B	f114r|e|O|q	f112v|e|OT|q	0.232198142415	0.232483294454	-0.000285152038772	5
e	q	STARS_RECIPE_B	f114r|e|O|q	f113r|e|OT|q	0.251533742331	0.232483294454	0.0190504478777	5
e	q	STARS_RECIPE_B	f114r|e|O|q	f113v|e|OT|q	0.222857142857	0.199058380414	0.0237987624428	2
ed	q	STARS_RECIPE_B	f105v|ed|O|q	f111v|ed|OT|q	0.209549071618	0.197867755822	0.0116813157959	7
ed	q	STARS_RECIPE_B	f105v|ed|O|q	f114r|ed|OT|q	0.254071661238	0.262309150587	-0.00823748934884	17
ed	q	STARS_RECIPE_B	f105v|ed|O|q	f114v|ed|OT|q	0.269480519481	0.262309150587	0.0071713688939	17
ed	q	STARS_RECIPE_B	f114r|ed|O|q	f111v|ed|OT|q	0.204663212435	0.21225753721	-0.00759432477432	7
ee	NONE	OTHER_B	f79v|ee|O|NONE	f66r|ee|OT|NONE	0.192771084337	0.217681105116	-0.0249100207785	9
ee	NONE	OTHER_B	f79v|ee|O|NONE	f75r|ee|OT|NONE	0.355623100304	0.231379014654	0.12424408565	5
ee	NONE	OTHER_B	f79v|ee|O|NONE	f76r|ee|OT|NONE	0.317073170732	0.303469999677	0.0136031710548	7
ee	NONE	OTHER_B	f79v|ee|O|NONE	f76v|ee|OT|NONE	0.26902173913	0.303469999677	-0.0344482605465	7
ee	NONE	OTHER_B	f79v|ee|O|NONE	f77r|ee|OT|NONE	0.31875	0.322425720971	-0.00367572097141	4
ee	NONE	OTHER_B	f79v|ee|O|NONE	f78v|ee|OT|NONE	0.322289156627	0.231379014654	0.090910141973	5
ee	NONE	OTHER_B	f79v|ee|O|NONE	f82v|ee|OT|NONE	0.305135951662	0.322425720971	-0.0172897693098	4
ee	NONE	OTHER_B	f79v|ee|O|NONE	f84v|ee|OT|NONE	0.330459770115	0.303469999677	0.026989770438	7
ee	NONE	OTHER_B	f79v|ee|O|NONE	f86v3|ee|OT|NONE	0.142857142857	0.192870711811	-0.0500135689542	2
ee	NONE	OTHER_B	f86v3|ee|O|NONE	f66r|ee|OT|NONE	0.169491525424	0.182242141351	-0.0127506159269	9
ee	NONE	OTHER_B	f86v3|ee|O|NONE	f75r|ee|OT|NONE	0.143859649123	0.173515104967	-0.0296554558439	2
ee	NONE	OTHER_B	f86v3|ee|O|NONE	f76r|ee|OT|NONE	0.133126934985	0.146198349658	-0.0130714146732	7
ee	NONE	OTHER_B	f86v3|ee|O|NONE	f76v|ee|OT|NONE	0.188356164384	0.146198349658	0.0421578147258	7
ee	NONE	OTHER_B	f86v3|ee|O|NONE	f77r|ee|OT|NONE	0.166023166023	0.130895521279	0.0351276447444	5
ee	NONE	OTHER_B	f86v3|ee|O|NONE	f78v|ee|OT|NONE	0.16	0.173515104967	-0.0135151049667	2
ee	NONE	OTHER_B	f86v3|ee|O|NONE	f79r|ee|OT|NONE	0.169230769231	0.130895521279	0.038335247952	5
ee	NONE	OTHER_B	f86v3|ee|O|NONE	f79v|ee|OT|NONE	0.142857142857	0.135509769343	0.00734737351387	3
ee	NONE	OTHER_B	f86v3|ee|O|NONE	f82v|ee|OT|NONE	0.138686131387	0.130895521279	0.00779061010807	5
ee	NONE	OTHER_B	f86v3|ee|O|NONE	f84v|ee|OT|NONE	0.139534883721	0.146198349658	-0.00666346593679	7
ee	NONE	STARS_RECIPE_B	f106v|ee|O|NONE	f103r|ee|OT|NONE	0.231833910035	0.263343044164	-0.031509134129	13
ee	NONE	STARS_RECIPE_B	f106v|ee|O|NONE	f103v|ee|OT|NONE	0.262548262548	0.259712062733	0.0028361998156	11
ee	NONE	STARS_RECIPE_B	f106v|ee|O|NONE	f104v|ee|OT|NONE	0.305454545455	0.263343044164	0.0421115012909	13
ee	NONE	STARS_RECIPE_B	f106v|ee|O|NONE	f105r|ee|OT|NONE	0.3	0.259712062733	0.0402879372673	11
ee	NONE	STARS_RECIPE_B	f106v|ee|O|NONE	f105v|ee|OT|NONE	0.301470588235	0.263343044164	0.0381275440716	13
ee	NONE	STARS_RECIPE_B	f106v|ee|O|NONE	f107v|ee|OT|NONE	0.286135693215	0.226295966964	0.0598397262512	14
ee	NONE	STARS_RECIPE_B	f106v|ee|O|NONE	f108r|ee|OT|NONE	0.241887905605	0.226295966964	0.0155919386405	14
ee	NONE	STARS_RECIPE_B	f106v|ee|O|NONE	f111r|ee|OT|NONE	0.209497206704	0.226295966964	-0.0167987602603	14
