context_mode	axis	held	focal_occurrences	training_occurrences	source_seen_occurrences	source_seen_fraction	unigram_bits	nuisance_bits	host_bits	gain_bits	ok_y_weight	ok_y_gain_bits	gain_without_ok_y_bits	gain_per_focal	claim_state
WINDOW_PM2	HELD_FOLIO	f116	165	15038	155	0.939393939394	1168.970779854232	1221.613726132947	1301.531731799223	-79.918005666276	1.333333333333	0.681366968933	-80.599372635210	-0.484351549493	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f13	60	15143	50	0.833333333333	505.743114240593	529.457867976810	565.761320180837	-36.303452204026	0	0	-36.303452204026	-0.605057536734	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f14	63	15140	57	0.904761904762	522.913778523800	541.776471039434	580.729013253526	-38.952542214092	0	0	-38.952542214092	-0.618294320859	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f15	110	15093	102	0.927272727273	813.935517437332	824.033029499782	882.936862856775	-58.903833356993	0	0	-58.903833356993	-0.535489394154	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f16	85	15118	76	0.894117647059	700.382583913112	719.477290298090	785.333543460289	-65.856253162200	0	0	-65.856253162200	-0.774779448967	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f17	110	15093	103	0.936363636364	873.042965405773	886.877278819833	958.185299930042	-71.308021110209	0	0	-71.308021110209	-0.648254737366	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f18	77	15126	70	0.909090909091	658.303207559272	674.944731906869	723.121971396450	-48.177239489581	0	0	-48.177239489581	-0.625678434930	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f19	86	15117	77	0.895348837209	678.935617820853	692.516160174577	753.212632549773	-60.696472375197	0	0	-60.696472375197	-0.705772934595	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f2	104	15099	96	0.923076923077	796.576709188396	814.396822034361	875.793587937202	-61.396765902841	0	0	-61.396765902841	-0.590353518297	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f20	108	15095	103	0.953703703704	782.609734202939	776.386492386397	830.630214742516	-54.243722356119	0	0	-54.243722356119	-0.502256688483	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f21	90	15113	79	0.877777777778	717.400806508896	759.948073107143	821.782772353820	-61.834699246677	0	0	-61.834699246677	-0.687052213852	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f22	109	15094	99	0.908256880734	862.109882938323	880.491850425959	938.278675098702	-57.786824672744	1.000000000000	0.556828811446	-58.343653484189	-0.530154354796	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f23	67	15136	61	0.910447761194	515.439737744232	537.404015968084	593.342779325833	-55.938763357750	0	0	-55.938763357750	-0.834906915787	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f24	80	15123	73	0.912500000000	626.027294694468	636.138230707070	686.045810034269	-49.907579327200	0	0	-49.907579327200	-0.623844741590	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f25	39	15164	39	1.000000000000	284.997849709711	271.540198848203	274.549568021512	-3.009369173309	0	0	-3.009369173309	-0.077163312136	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f26	65	15138	62	0.953846153846	523.366152691198	544.003495485860	595.918167595955	-51.914672110095	0	0	-51.914672110095	-0.798687263232	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f27	49	15154	45	0.918367346939	367.682427188993	384.795594916652	428.690422274225	-43.894827357573	0	0	-43.894827357573	-0.895812803216	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f28	82	15121	78	0.951219512195	612.918633185166	608.950885016211	660.311093941815	-51.360208925603	0	0	-51.360208925603	-0.626344011288	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f29	70	15133	68	0.971428571429	488.343920067864	476.118640193354	498.579803441156	-22.461163247802	0.250000000000	0.119840295809	-22.581003543611	-0.320873760683	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f3	137	15066	118	0.861313868613	1152.320483822547	1234.067639409978	1331.347191491966	-97.279552081987	0	0	-97.279552081987	-0.710069723226	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f30	88	15115	79	0.897727272727	731.135154002336	761.001261844659	824.974273809724	-63.973011965065	0	0	-63.973011965065	-0.726966045058	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f31	44	15159	38	0.863636363636	361.942886291662	399.225113662929	425.756295256759	-26.531181593830	0	0	-26.531181593830	-0.602981399860	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f32	77	15126	74	0.961038961039	571.290653090267	558.723019880246	597.383075163855	-38.660055283610	0	0	-38.660055283610	-0.502078640047	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f33	73	15130	72	0.986301369863	476.193216611194	479.579548921610	490.099870039138	-10.520321117528	1.416666666667	0.497866590756	-11.018187708283	-0.144113987911	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f34	117	15086	109	0.931623931624	912.959340804124	959.240912892441	1036.361270393438	-77.120357500997	0.250000000000	0.089378412229	-77.209735913226	-0.659148354709	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f35	100	15103	97	0.970000000000	733.186854671586	724.449527422331	760.639884737996	-36.190357315665	0	0	-36.190357315665	-0.361903573157	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f36	73	15130	62	0.849315068493	578.358360227620	613.898371264509	677.034751795835	-63.136380531326	0	0	-63.136380531326	-0.864881925087	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f37	80	15123	69	0.862500000000	672.327217057658	710.253277442036	778.051817000328	-67.798539558291	0	0	-67.798539558291	-0.847481744479	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f38	51	15152	49	0.960784313725	386.666523661720	392.359860188930	423.263957519259	-30.904097330330	0	0	-30.904097330330	-0.605962692752	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f39	118	15085	112	0.949152542373	832.319465514032	862.911095858782	939.321443751749	-76.410347892967	0.250000000000	0.092244002965	-76.502591895932	-0.647545321127	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f4	80	15123	72	0.900000000000	599.127385220540	619.309395366810	651.189125652487	-31.879730285677	0	0	-31.879730285677	-0.398496628571	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f40	76	15127	74	0.973684210526	529.736695294413	536.259982508327	565.226374131386	-28.966391623059	0	0	-28.966391623059	-0.381136731882	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f41	37	15166	31	0.837837837838	353.733612966202	384.945532258633	404.099001078242	-19.153468819609	0	0	-19.153468819609	-0.517661319449	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f42	119	15084	112	0.941176470588	894.920122065149	912.682076636877	991.653892898214	-78.971816261337	0	0	-78.971816261337	-0.663628708078	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f43	79	15124	72	0.911392405063	624.075190398943	661.381341322402	704.653567095521	-43.272225773119	0	0	-43.272225773119	-0.547749693331	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f44	94	15109	80	0.851063829787	829.540714684455	886.586576060606	941.234883577114	-54.648307516508	0	0	-54.648307516508	-0.581364973580	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f45	74	15129	69	0.932432432432	582.186110338533	593.104807544212	639.481249128807	-46.376441584595	0	0	-46.376441584595	-0.626708670062	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f46	80	15123	78	0.975000000000	578.380650886977	585.255146885036	630.409503946798	-45.154357061762	0.250000000000	0.091311417310	-45.245668479072	-0.564429463272	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f47	91	15112	85	0.934065934066	651.788441246850	656.074410705225	713.863995375523	-57.789584670298	0	0	-57.789584670298	-0.635050380992	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f48	132	15071	123	0.931818181818	1088.919071028769	1128.568701762600	1232.030955558359	-103.462253795759	1.166666666667	0.613098906058	-104.075352701818	-0.783804952998	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f49	153	15050	134	0.875816993464	1241.214808810703	1309.211401604540	1407.615006482407	-98.403604877867	0	0	-98.403604877867	-0.643160816195	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f5	37	15166	35	0.945945945946	279.176903853747	274.774883833939	307.038455318276	-32.263571484337	0	0	-32.263571484337	-0.871988418496	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f50	82	15121	80	0.975609756098	637.026935186536	641.007079345034	692.654138208471	-51.647058863437	0.500000000000	0.195333371962	-51.842392235399	-0.629842181261	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f51	60	15143	56	0.933333333333	493.042388404370	499.583302616984	534.460634940608	-34.877332323625	0	0	-34.877332323625	-0.581288872060	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f52	49	15154	43	0.877551020408	414.373643158014	437.054920077396	479.184268206606	-42.129348129209	0	0	-42.129348129209	-0.859782614882	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f53	49	15154	42	0.857142857143	444.415599136515	479.308053042435	524.029309616579	-44.721256574143	0	0	-44.721256574143	-0.912678705595	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f54	57	15146	57	1.000000000000	388.307327082419	368.914732859954	400.136400772602	-31.221667912648	0.333333333333	0.147992433526	-31.369660346173	-0.547748559871	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f55	93	15110	86	0.924731182796	621.638345255349	658.214055420810	685.691925417064	-27.477869996255	1.583333333333	0.566230885979	-28.044100882234	-0.295460967702	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f56	84	15119	79	0.940476190476	686.253598558278	676.839859430396	727.482094257712	-50.642234827315	0	0	-50.642234827315	-0.602883747944	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f57	7	15196	7	1.000000000000	68.417686635845	68.887316691253	76.472514595638	-7.585197904384	0	0	-7.585197904384	-1.083599700626	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f58	300	14903	250	0.833333333333	2508.247730470610	2825.370549473695	3042.123178738935	-216.752629265241	0.916666666667	0.482413580896	-217.235042846137	-0.722508764217	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f6	78	15125	70	0.897435897436	604.006408964519	608.677044663783	668.488341841300	-59.811297177516	0	0	-59.811297177516	-0.766811502276	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f66	177	15026	159	0.898305084746	1541.976234302083	1610.545538801836	1740.142377528735	-129.596838726899	0	0	-129.596838726899	-0.732185529531	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f7	73	15130	65	0.890410958904	606.565482194375	639.580959980382	692.537098620262	-52.956138639880	0	0	-52.956138639880	-0.725426556711	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f75	377	14826	362	0.960212201592	2582.553209703730	2570.115778205963	2713.553389454392	-143.437611248429	4.333333333333	1.454039848584	-144.891651097013	-0.380471117370	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f76	489	14714	454	0.928425357873	3591.921650921409	3714.894062678129	3927.644983457995	-212.750920779864	2.500000000000	1.063673771087	-213.814594550951	-0.435073457628	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f77	387	14816	374	0.966408268734	2629.024643072240	2602.547885562410	2812.540560228521	-209.992674666111	4.916666666667	1.673100824422	-211.665775490533	-0.542616730403	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f78	344	14859	330	0.959302325581	2451.271015170395	2448.843669396615	2634.480281120102	-185.636611723485	1.750000000000	0.609781176023	-186.246392899508	-0.539641313150	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f79	435	14768	414	0.951724137931	3125.921130360833	3172.361824480824	3383.387774124873	-211.025949644047	5.083333333333	1.586218576158	-212.612168220205	-0.485117125618	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f8	127	15076	111	0.874015748031	1022.856806210464	1109.830910055418	1183.043356052472	-73.212445997054	0	0	-73.212445997054	-0.576475952733	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f80	415	14788	389	0.937349397590	3012.255966050498	3080.151414259281	3288.477360753011	-208.325946493733	2.833333333333	1.079670735587	-209.405617229320	-0.501990232515	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f81	243	14960	231	0.950617283951	1593.050491540516	1603.551811170990	1726.858453184187	-123.306642013198	1.833333333333	0.717972964461	-124.024614977659	-0.507434740795	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f82	310	14893	293	0.945161290323	2238.750449828661	2266.800470504232	2438.288566511833	-171.488096007604	2.083333333333	0.839797515953	-172.327893523556	-0.553187406476	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f83	370	14833	353	0.954054054054	2574.015858239847	2593.825642727622	2762.964450184245	-169.138807456625	2.833333333333	1.047124456123	-170.185931912748	-0.457131912045	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f85	210	14993	192	0.914285714286	1634.337293559294	1708.595309801386	1872.004619542891	-163.409309741507	0.333333333333	0.130358948169	-163.539668689676	-0.778139570198	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f86	512	14691	472	0.921875000000	3982.526846488372	4171.474618026380	4447.024543403492	-275.549925377106	3.333333333333	1.251963877567	-276.801889254673	-0.538183448002	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f87	90	15113	68	0.755555555556	889.010705020413	1015.980004969890	1092.682314163179	-76.702309193289	0	0	-76.702309193289	-0.852247879925	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f88	134	15069	124	0.925373134328	1039.073293977804	1052.199717299557	1155.652867926581	-103.453150627023	0	0	-103.453150627023	-0.772038437515	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f89	145	15058	134	0.924137931034	1136.504567820798	1173.256301287606	1269.559485512366	-96.303184224760	0.500000000000	0.327444108412	-96.630628333172	-0.664159891205	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f9	88	15115	80	0.909090909091	691.312973857760	707.866290325532	750.628178498454	-42.761888172923	1.000000000000	0.421458763526	-43.183346936449	-0.485930547420	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f90	82	15121	74	0.902439024390	688.066031516552	728.323140643429	793.146912057671	-64.823771414242	0	0	-64.823771414242	-0.790533797735	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f93	146	15057	129	0.883561643836	1275.888654434332	1336.677788092418	1442.761921531300	-106.084133438882	0	0	-106.084133438882	-0.726603653691	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f94	85	15118	84	0.988235294118	633.271117255077	636.896854567931	676.800738503767	-39.903883935836	1.000000000000	0.450415154656	-40.354299090492	-0.469457458069	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f95	207	14996	200	0.966183574879	1476.764480214752	1505.987458906157	1610.592611376243	-104.605152470087	5.166666666667	2.051370065036	-106.656522535123	-0.505338900822	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f96	80	15123	67	0.837500000000	768.362570332171	825.504914636239	878.692199431556	-53.187284795317	0	0	-53.187284795317	-0.664841059941	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_FOLIO	f99	171	15032	154	0.900584795322	1488.065092834185	1546.436929816735	1690.679319567097	-144.242389750361	0	0	-144.242389750361	-0.843522747078	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_SECTION	B	3123	12080	2941	0.941722702530	22637.429871207998	22593.369493801132	24011.696407545747	-1418.326913744628	26.416666666667	10.229608297100	-1428.556522041728	-0.454155271772	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_SECTION	C	183	15020	164	0.896174863388	1475.739650145554	1519.147195347714	1646.009254993952	-126.862059646238	0.333333333333	0.139296603300	-127.001356249538	-0.693235298613	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_SECTION	H	5166	10037	4572	0.885017421603	42610.657480712754	43146.369913373826	46350.193383506157	-3203.823470132340	14.166666666667	7.030007270565	-3210.853477402905	-0.620174887753	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_SECTION	P	644	14559	586	0.909937888199	5307.547379697044	5359.469144085684	5822.740547691567	-463.271403605888	0.500000000000	0.242525614834	-463.513929220723	-0.719365533550	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_SECTION	S	5111	10092	4540	0.888280180004	40683.237414816322	41433.795739902438	44351.989648647112	-2918.193908744724	22.416666666667	7.053961798258	-2925.247870542981	-0.570963394393	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_SECTION	T	976	14227	898	0.920081967213	7551.320840252843	7642.841528410061	8190.615488232253	-547.773959822185	5.583333333333	2.267048350447	-550.041008172632	-0.561243811293	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_HAND	1	4528	10675	3913	0.864178445230	38553.133862043287	39557.769662533276	42501.108179325129	-2943.338516791798	3.583333333333	1.669561760752	-2945.008078552551	-0.650030591164	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_HAND	2	4919	10284	4576	0.930270380159	36527.869173268497	36584.779641924528	38837.917261548595	-2253.137619624118	36.083333333333	18.114552960912	-2271.252172585030	-0.458047899903	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_HAND	3	5223	9980	4674	0.894887995405	41176.539446265269	41804.425550428830	44750.240132128260	-2945.814581699439	28.250000000000	14.751236475826	-2960.565818175265	-0.564008152728	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_HAND	5	353	14850	316	0.895184135977	3063.174091755296	3147.914869150383	3410.296145896049	-262.381276745666	1.166666666667	0.495503983272	-262.876780728938	-0.743289735823	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WINDOW_PM2	HELD_HAND	@	180	15023	157	0.872222222222	1569.180860607234	1606.465360389833	1731.654431332651	-125.189070942819	0.333333333333	0.167413256248	-125.356484199066	-0.695494838571	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
