assignment_id	mapping	is_true
A041	f17v->f1v|f44r->f2v|f6r->f3v|f19r->f51r|f90r1->f96v	0
A042	f17v->f1v|f44r->f3v|f6r->f96v|f19r->f51r|f90r1->f2v	0
A043	f17v->f1v|f44r->f3v|f6r->f96v|f19r->f2v|f90r1->f51r	0
A044	f17v->f1v|f44r->f3v|f6r->f51r|f19r->f96v|f90r1->f2v	0
A045	f17v->f1v|f44r->f3v|f6r->f51r|f19r->f2v|f90r1->f96v	0
A046	f17v->f1v|f44r->f3v|f6r->f2v|f19r->f96v|f90r1->f51r	0
A047	f17v->f1v|f44r->f3v|f6r->f2v|f19r->f51r|f90r1->f96v	0
A048	f17v->f51r|f44r->f96v|f6r->f1v|f19r->f2v|f90r1->f3v	0
A049	f17v->f51r|f44r->f96v|f6r->f1v|f19r->f3v|f90r1->f2v	0
A050	f17v->f51r|f44r->f96v|f6r->f2v|f19r->f1v|f90r1->f3v	0
A051	f17v->f51r|f44r->f96v|f6r->f2v|f19r->f3v|f90r1->f1v	0
A052	f17v->f51r|f44r->f96v|f6r->f3v|f19r->f1v|f90r1->f2v	0
A053	f17v->f51r|f44r->f96v|f6r->f3v|f19r->f2v|f90r1->f1v	0
A054	f17v->f51r|f44r->f1v|f6r->f96v|f19r->f2v|f90r1->f3v	0
A055	f17v->f51r|f44r->f1v|f6r->f96v|f19r->f3v|f90r1->f2v	0
A056	f17v->f51r|f44r->f1v|f6r->f2v|f19r->f96v|f90r1->f3v	0
A057	f17v->f51r|f44r->f1v|f6r->f2v|f19r->f3v|f90r1->f96v	0
A058	f17v->f51r|f44r->f1v|f6r->f3v|f19r->f96v|f90r1->f2v	0
A059	f17v->f51r|f44r->f1v|f6r->f3v|f19r->f2v|f90r1->f96v	0
A060	f17v->f51r|f44r->f2v|f6r->f96v|f19r->f1v|f90r1->f3v	0
A061	f17v->f51r|f44r->f2v|f6r->f96v|f19r->f3v|f90r1->f1v	0
A062	f17v->f51r|f44r->f2v|f6r->f1v|f19r->f96v|f90r1->f3v	0
A063	f17v->f51r|f44r->f2v|f6r->f1v|f19r->f3v|f90r1->f96v	0
A064	f17v->f51r|f44r->f2v|f6r->f3v|f19r->f96v|f90r1->f1v	0
A065	f17v->f51r|f44r->f2v|f6r->f3v|f19r->f1v|f90r1->f96v	0
A066	f17v->f51r|f44r->f3v|f6r->f96v|f19r->f1v|f90r1->f2v	0
A067	f17v->f51r|f44r->f3v|f6r->f96v|f19r->f2v|f90r1->f1v	0
A068	f17v->f51r|f44r->f3v|f6r->f1v|f19r->f96v|f90r1->f2v	0
A069	f17v->f51r|f44r->f3v|f6r->f1v|f19r->f2v|f90r1->f96v	0
A070	f17v->f51r|f44r->f3v|f6r->f2v|f19r->f96v|f90r1->f1v	0
A071	f17v->f51r|f44r->f3v|f6r->f2v|f19r->f1v|f90r1->f96v	0
A072	f17v->f2v|f44r->f96v|f6r->f1v|f19r->f51r|f90r1->f3v	0
A073	f17v->f2v|f44r->f96v|f6r->f1v|f19r->f3v|f90r1->f51r	0
A074	f17v->f2v|f44r->f96v|f6r->f51r|f19r->f1v|f90r1->f3v	0
A075	f17v->f2v|f44r->f96v|f6r->f51r|f19r->f3v|f90r1->f1v	0
A076	f17v->f2v|f44r->f96v|f6r->f3v|f19r->f1v|f90r1->f51r	0
A077	f17v->f2v|f44r->f96v|f6r->f3v|f19r->f51r|f90r1->f1v	0
A078	f17v->f2v|f44r->f1v|f6r->f96v|f19r->f51r|f90r1->f3v	0
A079	f17v->f2v|f44r->f1v|f6r->f96v|f19r->f3v|f90r1->f51r	0
A080	f17v->f2v|f44r->f1v|f6r->f51r|f19r->f96v|f90r1->f3v	0
A081	f17v->f2v|f44r->f1v|f6r->f51r|f19r->f3v|f90r1->f96v	0
A082	f17v->f2v|f44r->f1v|f6r->f3v|f19r->f96v|f90r1->f51r	0
A083	f17v->f2v|f44r->f1v|f6r->f3v|f19r->f51r|f90r1->f96v	0
A084	f17v->f2v|f44r->f51r|f6r->f96v|f19r->f1v|f90r1->f3v	0
A085	f17v->f2v|f44r->f51r|f6r->f96v|f19r->f3v|f90r1->f1v	0
A086	f17v->f2v|f44r->f51r|f6r->f1v|f19r->f96v|f90r1->f3v	0
A087	f17v->f2v|f44r->f51r|f6r->f1v|f19r->f3v|f90r1->f96v	0
A088	f17v->f2v|f44r->f51r|f6r->f3v|f19r->f96v|f90r1->f1v	0
A089	f17v->f2v|f44r->f51r|f6r->f3v|f19r->f1v|f90r1->f96v	0
A090	f17v->f2v|f44r->f3v|f6r->f96v|f19r->f1v|f90r1->f51r	0
A091	f17v->f2v|f44r->f3v|f6r->f96v|f19r->f51r|f90r1->f1v	0
A092	f17v->f2v|f44r->f3v|f6r->f1v|f19r->f96v|f90r1->f51r	0
A093	f17v->f2v|f44r->f3v|f6r->f1v|f19r->f51r|f90r1->f96v	0
A094	f17v->f2v|f44r->f3v|f6r->f51r|f19r->f96v|f90r1->f1v	0
A095	f17v->f2v|f44r->f3v|f6r->f51r|f19r->f1v|f90r1->f96v	0
A096	f17v->f3v|f44r->f96v|f6r->f1v|f19r->f51r|f90r1->f2v	0
A097	f17v->f3v|f44r->f96v|f6r->f1v|f19r->f2v|f90r1->f51r	0
A098	f17v->f3v|f44r->f96v|f6r->f51r|f19r->f1v|f90r1->f2v	0
A099	f17v->f3v|f44r->f96v|f6r->f51r|f19r->f2v|f90r1->f1v	0
A100	f17v->f3v|f44r->f96v|f6r->f2v|f19r->f1v|f90r1->f51r	0
A101	f17v->f3v|f44r->f96v|f6r->f2v|f19r->f51r|f90r1->f1v	0
A102	f17v->f3v|f44r->f1v|f6r->f96v|f19r->f51r|f90r1->f2v	0
A103	f17v->f3v|f44r->f1v|f6r->f96v|f19r->f2v|f90r1->f51r	0
A104	f17v->f3v|f44r->f1v|f6r->f51r|f19r->f96v|f90r1->f2v	0
A105	f17v->f3v|f44r->f1v|f6r->f51r|f19r->f2v|f90r1->f96v	0
A106	f17v->f3v|f44r->f1v|f6r->f2v|f19r->f96v|f90r1->f51r	0
A107	f17v->f3v|f44r->f1v|f6r->f2v|f19r->f51r|f90r1->f96v	0
A108	f17v->f3v|f44r->f51r|f6r->f96v|f19r->f1v|f90r1->f2v	0
A109	f17v->f3v|f44r->f51r|f6r->f96v|f19r->f2v|f90r1->f1v	0
A110	f17v->f3v|f44r->f51r|f6r->f1v|f19r->f96v|f90r1->f2v	0
A111	f17v->f3v|f44r->f51r|f6r->f1v|f19r->f2v|f90r1->f96v	0
A112	f17v->f3v|f44r->f51r|f6r->f2v|f19r->f96v|f90r1->f1v	0
A113	f17v->f3v|f44r->f51r|f6r->f2v|f19r->f1v|f90r1->f96v	0
A114	f17v->f3v|f44r->f2v|f6r->f96v|f19r->f1v|f90r1->f51r	0
A115	f17v->f3v|f44r->f2v|f6r->f96v|f19r->f51r|f90r1->f1v	0
A116	f17v->f3v|f44r->f2v|f6r->f1v|f19r->f96v|f90r1->f51r	0
A117	f17v->f3v|f44r->f2v|f6r->f1v|f19r->f51r|f90r1->f96v	0
A118	f17v->f3v|f44r->f2v|f6r->f51r|f19r->f96v|f90r1->f1v	0
A119	f17v->f3v|f44r->f2v|f6r->f51r|f19r->f1v|f90r1->f96v	0
