observation_id	page	physical_folio	locus	group_index	group_count	register	section	currier	hand	record_ordinal	field_ordinal	within_field_position	wrapper	q_flag	local_frame	inner_d	right_family	dy_closure	b3	line_close	paragraph_close	known_label_renderer	page_host	previous_page_host	nl_bucket	compiler_bucket	hybrid_bucket	host_length	control_id	ground_truth_architecture	source_observation_id	source_folio_hash	source_line_hash	source_surface_sha256
GDT276:f102r1.17:G001	f102r1	f102	f102r1.17	1	6	OTHER_A	P	A	1	2	1	FIRST	NONE	0	NONE	0	ar	0	0	0	0	NONE	yd	<LINE_BOS>	221	137	103	2	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f102r1.17:G001	ac5ff7823d632048dd4f	1edb1fbfc45447e12938	fa924b6378dc3b2b73ca1cb27a8810820ca4464d209e404ba4f58ee08413930e
GDT276:f102r1.17:G005	f102r1	f102	f102r1.17	5	6	OTHER_A	P	A	1	2	3	FIRST	ch	0	NONE	0	NONE	0	0	0	0	NONE	ockhy	yd	89	3	9	5	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f102r1.17:G005	ac5ff7823d632048dd4f	1edb1fbfc45447e12938	d433cbf9ef7699fc9c5227427f7aec9476e78cd27fb1f3af3225090f148c76ab
GDT276:f102v1.24:G001	f102v1	f102	f102v1.24	1	4	OTHER_A	P	A	1	1	1	FIRST	NONE	0	NONE	0	aiin	0	0	0	0	NONE	ys	<LINE_BOS>	129	81	101	2	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f102v1.24:G001	ac5ff7823d632048dd4f	3f40e3e30189f4500143	11f5afe2ec4e7277e3d5ed8283179879f7b801a50d99b4e8db825d4045422cd2
GDT276:f102v1.24:G002	f102v1	f102	f102v1.24	2	4	OTHER_A	P	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ckhey	ys	203	230	11	5	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f102v1.24:G002	ac5ff7823d632048dd4f	3f40e3e30189f4500143	d29f0823b38b9a53bcdeee390cee6e4e228b8865dfba821611c254a77f35e60a
GDT276:f102v2.39:G002	f102v2	f102	f102v2.39	2	4	OTHER_A	P	A	1	1	1	MIDDLE	che	0	NONE	0	NONE	0	0	0	0	NONE	or	<LINE_BOS>	96	184	135	2	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f102v2.39:G002	ac5ff7823d632048dd4f	6c73ffa561acf433ee63	846bc211ed5c3dcd48e7c1cb469fc500e7b5d7b843aabe8c4a7becd3363e1b5f
GDT276:f102v2.39:G003	f102v2	f102	f102v2.39	3	4	OTHER_A	P	A	1	1	1	MIDDLE	che	0	NONE	0	NONE	0	0	0	0	NONE	ekey	or	201	184	57	4	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f102v2.39:G003	ac5ff7823d632048dd4f	6c73ffa561acf433ee63	c086f3c6c671c891818d90f8cd0ae5fac287eef7f0cb52ea08e08b9fb1655983
GDT276:f102v2.39:G004	f102v2	f102	f102v2.39	4	4	OTHER_A	P	A	1	1	1	LAST	NONE	0	NONE	0	ain	0	0	1	1	NONE	or	ekey	91	8	88	2	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f102v2.39:G004	ac5ff7823d632048dd4f	6c73ffa561acf433ee63	8f36011786c9746419d92db7683d26c2f543bb1d23aae1f694a2b37d9fdf611a
GDT276:f103r.12:G002	f103r	f103	f103r.12	2	9	STARS_RECIPE_B	S	B	3	1	1	MIDDLE	sh	0	NONE	0	NONE	0	0	0	0	NONE	ey	<LINE_BOS>	251	128	193	2	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f103r.12:G002	0fc3b1d9bd30917d754e	83eae5e0b62cf9142a39	e79e624caf27bdac55539009e7ec3e21ccab515fb2b913735097a65c7ac11b45
GDT276:f103r.12:G005	f103r	f103	f103r.12	5	9	STARS_RECIPE_B	S	B	3	1	1	MIDDLE	q	1	NONE	0	NONE	0	0	0	0	NONE	okeol	ey	172	125	66	5	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f103r.12:G005	0fc3b1d9bd30917d754e	83eae5e0b62cf9142a39	6d67340e43a484c27e5e6eb2598e46c3f3ea9dd056de2030b3f1006890e768ca
GDT276:f103r.12:G008	f103r	f103	f103r.12	8	9	STARS_RECIPE_B	S	B	3	1	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	aiin	okeol	2	158	69	4	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f103r.12:G008	0fc3b1d9bd30917d754e	83eae5e0b62cf9142a39	055eebf60161704640e702e819cc6fdb6f989d50f5e58a5790c735048ffe33dd
GDT276:f103r.21:G001	f103r	f103	f103r.21	1	12	STARS_RECIPE_B	S	B	3	2	1	FIRST	NONE	0	NONE	0	NONE	0	1	0	0	NONE	pchea	<LINE_BOS>	217	208	138	5	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f103r.21:G001	0fc3b1d9bd30917d754e	9bdf3374940c6e59c795	3c20d95689352d59256fbadbbaf194e685a1d723393aa632af10dcb594d4e96e
GDT276:f103r.21:G004	f103r	f103	f103r.21	4	12	STARS_RECIPE_B	S	B	3	2	2	MIDDLE	NONE	0	NONE	0	al	0	0	0	0	NONE	ot	pchea	202	26	147	2	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f103r.21:G004	0fc3b1d9bd30917d754e	9bdf3374940c6e59c795	143a2289a4ba21be4771b82687af1a3225c77fe181aa8f84b9defa4ed3a67817
GDT276:f103r.21:G006	f103r	f103	f103r.21	6	12	STARS_RECIPE_B	S	B	3	2	2	MIDDLE	che	0	NONE	0	NONE	0	0	0	0	NONE	py	ot	110	98	236	2	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f103r.21:G006	0fc3b1d9bd30917d754e	9bdf3374940c6e59c795	0a4d87632009b94511784ab0ae66c62280c8160ad7fe110f9f5b88ddbe7fc738
GDT276:f103r.21:G009	f103r	f103	f103r.21	9	12	STARS_RECIPE_B	S	B	3	2	3	LAST	NONE	0	NONE	0	NONE	1	0	0	0	NONE	pche	py	221	17	227	4	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f103r.21:G009	0fc3b1d9bd30917d754e	9bdf3374940c6e59c795	749cd00d6f6522f12ca67755e76b7b37e03eab638382b7d14371e3d0b3949504
GDT276:f103r.21:G010	f103r	f103	f103r.21	10	12	STARS_RECIPE_B	S	B	3	2	4	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	okaly	pche	149	12	205	5	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f103r.21:G010	0fc3b1d9bd30917d754e	9bdf3374940c6e59c795	452ad129d4dde74e3ced8c63ee3f0f04fd82a44da506a38576e02e3128197522
GDT276:f103r.21:G011	f103r	f103	f103r.21	11	12	STARS_RECIPE_B	S	B	3	2	4	LAST	q	1	NONE	0	NONE	1	0	0	0	NONE	okee	okaly	205	12	39	4	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f103r.21:G011	0fc3b1d9bd30917d754e	9bdf3374940c6e59c795	3f90e24cba089d8733083a228a181ba105f8e72ef126b24d6f5643e9129f7657
GDT276:f103r.21:G012	f103r	f103	f103r.21	12	12	STARS_RECIPE_B	S	B	3	2	5	ONLY	NONE	0	NONE	0	NONE	0	0	1	0	NONE	lor	okee	253	13	189	3	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f103r.21:G012	0fc3b1d9bd30917d754e	9bdf3374940c6e59c795	280f3568fa9691086e4f18148cbe751463ed3eee57f3987ed22121741a49c1fd
GDT276:f103r.23:G002	f103r	f103	f103r.23	2	5	STARS_RECIPE_B	S	B	3	2	1	MIDDLE	sh	0	NONE	0	NONE	0	0	0	0	NONE	eckhy	<LINE_BOS>	7	239	201	5	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f103r.23:G002	0fc3b1d9bd30917d754e	1bf5c3938c61beeb7578	24fc07d67c46e29c4d64c7b7d987d58796d3c6b4be6aacfcc4e6f26e5c566658
GDT276:f103r.23:G004	f103r	f103	f103r.23	4	5	STARS_RECIPE_B	S	B	3	2	2	FIRST	ch	0	NONE	0	NONE	0	0	0	0	NONE	ckhy	eckhy	48	128	166	4	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f103r.23:G004	0fc3b1d9bd30917d754e	1bf5c3938c61beeb7578	f71159fefc6143eebc5d81163b9912ed8a0224425bc46f69977290ca56942773
GDT276:f103r.24:G001	f103r	f103	f103r.24	1	12	STARS_RECIPE_B	S	B	3	3	1	FIRST	t	0	NONE	0	NONE	0	0	0	0	NONE	choky	<LINE_BOS>	96	195	126	5	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f103r.24:G001	0fc3b1d9bd30917d754e	b39acd3d1c8848583999	ef2678a5b9496ae98f98a69d484e48a39c7002759a02761f419c5607168a5cdd
GDT276:f103r.24:G004	f103r	f103	f103r.24	4	12	STARS_RECIPE_B	S	B	3	3	2	FIRST	q	1	NONE	0	al	0	0	0	0	NONE	ok	choky	198	245	174	2	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f103r.24:G004	0fc3b1d9bd30917d754e	b39acd3d1c8848583999	c49a0de75fa331d2aae2fbb828629541f8f04f528e1985bf4e2d58932b181f7e
GDT276:f103r.24:G006	f103r	f103	f103r.24	6	12	STARS_RECIPE_B	S	B	3	3	2	LAST	NONE	0	NONE	0	NONE	1	0	0	0	NONE	opche	ok	146	167	105	5	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f103r.24:G006	0fc3b1d9bd30917d754e	b39acd3d1c8848583999	1e6d074b9d7a10d95582a4b3b23787008425fec1034978f251502a572e8b3d33
GDT276:f103r.24:G007	f103r	f103	f103r.24	7	12	STARS_RECIPE_B	S	B	3	3	3	FIRST	q	1	NONE	0	ain	0	0	0	0	NONE	ot	opche	88	222	238	2	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f103r.24:G007	0fc3b1d9bd30917d754e	b39acd3d1c8848583999	16ac4a6fab74d11ee99ae584c566771a320b927414ba4f29600c8c407ca9e9fa
GDT276:f103r.24:G008	f103r	f103	f103r.24	8	12	STARS_RECIPE_B	S	B	3	3	3	MIDDLE	sh	0	NONE	0	NONE	0	0	0	0	NONE	cthy	ot	104	28	91	4	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f103r.24:G008	0fc3b1d9bd30917d754e	b39acd3d1c8848583999	bedaf19408d474233f9d3c2828b9ab5e862ef78b9fefe31c2abbccf208e04ba1
GDT276:f103r.24:G012	f103r	f103	f103r.24	12	12	STARS_RECIPE_B	S	B	3	3	3	LAST	NONE	0	NONE	0	NONE	0	0	1	1	NONE	oky	cthy	69	102	47	3	VOYNICH_MATCHED_REFERENCE	UNKNOWN_VOYNICH_ARCHITECTURE	GDT276:f103r.24:G012	0fc3b1d9bd30917d754e	b39acd3d1c8848583999	e3a041c293621f940a636fbb2be503ee2daee181d1ab80ee631a78863709bf67
