k	language	seed	mapped_events	mapped_runs	payload_bits	mapping_key_bits	language_selector_bits	common_k_selector_bits	paid_total_bits	matched_null_total_bits	gap_vs_matched_kt_bits	descent_passes	all_pair_swaps_locally_optimal	mapping	mapping_hash
16	latin	19001	7112	4027	35624.332439986014	44.250140469883	2.584962500721	2.000000000000	35673.167542956617	26797.422268825703	8875.745274130913	14	1	l=in|y=sancti|ok=ad|aiin=et|or=qui|ot=de|e=nos|o=ego|ar=me|d=est|al=a|okee=per|okeey=subscripsi|oke=vel|ey=teste|ain=rogatus	3c22dbcf031905889990cc54ae1828792fba23db122cb62b961a05a314d64559
16	latin	19002	7112	4027	35515.230183012114	44.250140469883	2.584962500721	2.000000000000	35564.065285982717	26797.422268825703	8766.643017157014	17	1	l=ad|y=nos|ok=in|aiin=et|or=sancti|ot=de|e=me|o=ego|ar=est|d=per|al=a|okee=qui|okeey=subscripsi|oke=vel|ey=teste|ain=rogatus	8b807fe446e7c0be15982650b12e659f6058595bb4c0378de68ae584d809b7b6
16	latin	19003	7112	4027	35515.230183012114	44.250140469883	2.584962500721	2.000000000000	35564.065285982717	26797.422268825703	8766.643017157014	14	1	l=ad|y=nos|ok=in|aiin=et|or=sancti|ot=de|e=me|o=ego|ar=est|d=per|al=a|okee=qui|okeey=subscripsi|oke=vel|ey=teste|ain=rogatus	8b807fe446e7c0be15982650b12e659f6058595bb4c0378de68ae584d809b7b6
16	middle_high_german	19001	7112	4027	28831.831427618716	44.250140469883	2.584962500721	2.000000000000	28880.666530589318	26797.422268825703	2083.244261763615	9	1	l=in|y=daz|ok=er|aiin=der|or=vn|ot=si|e=die|o=mit|ar=den|d=ir|al=an|okee=da|okeey=ist|oke=ich|ey=d|ain=so	80c1621924b1f647480f2b932654d16a5dccac6dfcaacd73c6b63b425278ae43
16	middle_high_german	19002	7112	4027	28660.104115155518	44.250140469883	2.584962500721	2.000000000000	28708.939218126121	26797.422268825703	1911.516949300418	12	1	l=die|y=in|ok=der|aiin=daz|or=vn|ot=si|e=da|o=er|ar=ist|d=den|al=ir|okee=d|okeey=ich|oke=mit|ey=an|ain=so	5d4eb291a0d7776f2373475a2d12c411a9ed57bfa0b9e86e714d141abd09f320
16	middle_high_german	19003	7112	4027	28696.535615946072	44.250140469883	2.584962500721	2.000000000000	28745.370718916674	26797.422268825703	1947.948450090971	12	1	l=der|y=in|ok=die|aiin=daz|or=vn|ot=er|e=da|o=an|ar=si|d=ir|al=ist|okee=den|okeey=mit|oke=d|ey=ich|ain=so	38f820953f35fcf6d9d91de27b070a225ad3d189bfa67ff2af58e3c02e2a593f
16	middle_french	19001	7112	4027	32641.360398232846	44.250140469883	2.584962500721	2.000000000000	32690.195501203449	26797.422268825703	5892.773232377745	11	1	l=en|y=la|ok=a|aiin=et|or=les|ot=de|e=l|o=le|ar=d|d=que|al=pour|okee=qui|okeey=il|oke=est|ey=qu|ain=roy	bf9132aa5684b74e97f8e14efb39e331b95e1b2155fe19c3602a84ff882cf0bd
16	middle_french	19002	7112	4027	32640.311254301087	44.250140469883	2.584962500721	2.000000000000	32689.146357271689	26797.422268825703	5891.724088445986	11	1	l=les|y=la|ok=a|aiin=et|or=de|ot=en|e=qui|o=le|ar=d|d=que|al=roy|okee=est|okeey=qu|oke=il|ey=l|ain=pour	65b1d2742b4f36f9f8ab2f9a2e0fe5f11fafe6e6b6d203af9e1dfc3d82cd9671
16	middle_french	19003	7112	4027	32695.163065467255	44.250140469883	2.584962500721	2.000000000000	32743.998168437858	26797.422268825703	5946.575899612155	11	1	l=les|y=la|ok=en|aiin=et|or=de|ot=a|e=l|o=le|ar=d|d=que|al=pour|okee=il|okeey=qu|oke=est|ey=roy|ain=qui	2383b8f9668f4e68ffbf1b2e714c2bc9e4b5ac3c2e9d4fc0bcaceda7809ddfeb
16	old_italian_tuscan	19001	7112	4027	30209.009699360256	44.250140469883	2.584962500721	2.000000000000	30257.844802330859	26797.422268825703	3460.422533505156	9	1	l=la|y=e|ok=l|aiin=che|or=si|ot=non|e=di|o=per|ar=mi|d=li|al=io|okee=in|okeey=le|oke=se|ey=a|ain=ch	3d60146813d56537bdb1e3caa9924e5983eecb9685015b68978431a6f3272690
16	old_italian_tuscan	19002	7112	4027	30090.196210367565	44.250140469883	2.584962500721	2.000000000000	30139.031313338168	26797.422268825703	3341.609044512465	15	1	l=la|y=l|ok=e|aiin=che|or=di|ot=si|e=non|o=a|ar=se|d=le|al=per|okee=mi|okeey=io|oke=li|ey=ch|ain=in	733a7253a021990ae31da90e396b3315b4df8136e88e760a6ec95ed1e9a3fbfd
16	old_italian_tuscan	19003	7112	4027	30247.343974582858	44.250140469883	2.584962500721	2.000000000000	30296.179077553461	26797.422268825703	3498.756808727758	10	1	l=la|y=si|ok=che|aiin=e|or=di|ot=l|e=per|o=a|ar=non|d=mi|al=li|okee=ch|okeey=io|oke=le|ey=se|ain=in	276e0e0b7cd62286fdaa56865d78aa5b61304928a51c0bdf3f47faf34e0cc095
16	medieval_czech	19001	7112	4027	31806.176801970651	44.250140469883	2.584962500721	2.000000000000	31855.011904941253	26797.422268825703	5057.589636115550	13	1	l=se|y=to|ok=jest|aiin=a|or=na|ot=v|e=tak|o=k|ar=jeho|d=i|al=s|okee=z|okeey=by|oke=kdyz|ey=tu|ain=neb	6a14c0cfc8baaa4d2cbd97b8ad1ce52c0b2086813f2a6787b6d9442e83cf4a58
16	medieval_czech	19002	7112	4027	31816.591150235719	44.250140469883	2.584962500721	2.000000000000	31865.426253206322	26797.422268825703	5068.003984380619	21	1	l=se|y=jest|ok=to|aiin=a|or=jeho|ot=k|e=i|o=v|ar=s|d=tak|al=tu|okee=z|okeey=kdyz|oke=by|ey=na|ain=neb	d427f0c66ca9a12cc5e5c3d6295ac34d274c6b76d92e9a1eb765dbfdac32bdb9
16	medieval_czech	19003	7112	4027	31860.696813085968	44.250140469883	2.584962500721	2.000000000000	31909.531916056570	26797.422268825703	5112.109647230867	15	1	l=jest|y=jeho|ok=se|aiin=a|or=k|ot=na|e=to|o=i|ar=s|d=v|al=tu|okee=kdyz|okeey=z|oke=by|ey=tak|ain=neb	8153f835be13d58c73477d649dbaf06e6d455b0f3b3ca9f205c3545d69189088
16	old_hungarian	19001	7112	4027	30003.842027753228	44.250140469883	2.584962500721	2.000000000000	30052.677130723830	26797.422268825703	3255.254861898127	11	1	l=o|y=a|ok=e|aiin=es|or=en|ot=ke|e=ne|o=az|ar=te|d=ki|al=meg|okee=ees|okeey=t|oke=hog|ey=nem|ain=uala	1ff2362c41c06d911a56d9c09abea340067099944580739e418b98c93efbde02
16	old_hungarian	19002	7112	4027	29919.073768479069	44.250140469883	2.584962500721	2.000000000000	29967.908871449672	26797.422268825703	3170.486602623969	12	1	l=o|y=ke|ok=a|aiin=es|or=en|ot=e|e=t|o=az|ar=te|d=nem|al=meg|okee=ne|okeey=hog|oke=ki|ey=uala|ain=ees	add12745bfdae30cbd16ceee4b3762b91f3b5618fc4f49de9ccd2f726d90cecd
16	old_hungarian	19003	7112	4027	30107.685380578103	44.250140469883	2.584962500721	2.000000000000	30156.520483548706	26797.422268825703	3359.098214723002	15	1	l=o|y=a|ok=e|aiin=es|or=ke|ot=t|e=en|o=meg|ar=te|d=ki|al=az|okee=ees|okeey=hog|oke=nem|ey=ne|ain=uala	aa400fae27f108bf6807411088a99109967ebb6e770cc33707efccc054793631
32	latin	19001	8922	4117	53774.452374675253	117.663263652360	2.584962500721	2.000000000000	53896.700600828328	40751.676728125698	13145.023872702630	28	1	l=sancti|y=per|ok=quondam|aiin=et|or=est|ot=eius|e=res|o=in|ar=cum|d=nos|al=ego|okee=ad|okeey=ecclesie|oke=vel|ey=casa|ain=si|ee=de|eey=filio|oky=manus|k=ipsa|cthy=terra|ckhy=a|s=dei|chy=loco|a=qui|okol=subscripsi|eol=tibi|eo=me|che=rogatus|air=supra|lche=teste|ol=signum	1e1f8487c2c249d16b138b5fe5357d611323086532fd633f58504f74b9ffc3e8
32	latin	19002	8922	4117	53418.810106777753	117.663263652360	2.584962500721	2.000000000000	53541.058332930828	40751.676728125698	12789.381604805130	35	1	l=et|y=sancti|ok=quondam|aiin=in|or=est|ot=ipsa|e=per|o=ego|ar=cum|d=res|al=casa|okee=manus|okeey=eius|oke=nos|ey=filio|ain=subscripsi|ee=de|eey=ad|oky=dei|k=loco|cthy=terra|ckhy=a|s=qui|chy=vel|a=me|okol=ecclesie|eol=si|eo=rogatus|che=signum|air=supra|lche=teste|ol=tibi	21b60b6ed169263dc340beb5e1098a328e21baa5682e4568ce5f0acef28b21dc
32	latin	19003	8922	4117	53643.637464169151	117.663263652360	2.584962500721	2.000000000000	53765.885690322226	40751.676728125698	13014.208962196528	29	1	l=est|y=in|ok=sancti|aiin=et|or=casa|ot=nos|e=per|o=ego|ar=cum|d=eius|al=qui|okee=quondam|okeey=dei|oke=manus|ey=ipsa|ain=supra|ee=a|eey=ad|oky=loco|k=res|cthy=tibi|ckhy=terra|s=subscripsi|chy=de|a=signum|okol=ecclesie|eol=si|eo=vel|che=rogatus|air=me|lche=teste|ol=filio	b0c5d4418b7fcac72111a771649ec5ff16bc1fe377c78a4462a5e83597b22481
32	middle_high_german	19001	8922	4117	43688.446204816064	117.663263652360	2.584962500721	2.000000000000	43810.694430969139	40751.676728125698	3059.017702843441	22	1	l=die|y=in|ok=der|aiin=daz|or=er|ot=si|e=den|o=vn|ar=des|d=ir|al=ich|okee=mit|okeey=d|oke=di|ey=an|ain=sie|ee=da|eey=sin|oky=man|k=von|cthy=ist|ckhy=dem|s=do|chy=so|a=dar|okol=du|eol=was|eo=zu|che=wir|air=vnd|lche=ze|ol=ein	eff81e1c4951c7c75abd4197bbeb54b516986941194767f06237e75b5dad9eb4
32	middle_high_german	19002	8922	4117	43627.765312274947	117.663263652360	2.584962500721	2.000000000000	43750.013538428022	40751.676728125698	2998.336810302324	30	1	l=der|y=in|ok=daz|aiin=si|or=die|ot=ir|e=ist|o=den|ar=er|d=di|al=da|okee=d|okeey=vn|oke=ein|ey=an|ain=sie|ee=sin|eey=mit|oky=so|k=des|cthy=ich|ckhy=was|s=man|chy=du|a=ze|okol=dem|eol=wir|eo=von|che=vnd|air=do|lche=zu|ol=dar	0b872c6ba64e205f3d342a132d43591393e716e14a45ef245a3ff327e12ba459
32	middle_high_german	19003	8922	4117	43771.561378265367	117.663263652360	2.584962500721	2.000000000000	43893.809604418442	40751.676728125698	3142.132876292744	28	1	l=der|y=die|ok=in|aiin=er|or=daz|ot=ir|e=den|o=vn|ar=d|d=si|al=da|okee=ich|okeey=di|oke=du|ey=ist|ain=man|ee=des|eey=mit|oky=an|k=von|cthy=was|ckhy=sin|s=so|chy=do|a=ze|okol=dem|eol=zu|eo=ein|che=vnd|air=sie|lche=wir|ol=dar	2f6146505c17e8c61c9a7a8b3834268353a483898e526df6e3d30cc34c6a49fb
32	middle_french	19001	8922	4117	48171.573461550550	117.663263652360	2.584962500721	2.000000000000	48293.821687703625	40751.676728125698	7542.144959577927	28	1	l=les|y=la|ok=a|aiin=et|or=en|ot=que|e=nous|o=d|ar=qui|d=se|al=de|okee=ne|okeey=ou|oke=il|ey=y|ain=par|ee=dit|eey=est|oky=pour|k=ce|cthy=l|ckhy=vous|s=bien|chy=au|a=le|okol=ilz|eol=si|eo=du|che=des|air=estoit|lche=qu|ol=roy	731ab22799acd85fbec561e1189f631b5acb9adfb7b4352ffd222a293b3352b0
32	middle_french	19002	8922	4117	48140.715663445546	117.663263652360	2.584962500721	2.000000000000	48262.963889598621	40751.676728125698	7511.287161472923	27	1	l=les|y=en|ok=la|aiin=et|or=d|ot=a|e=ne|o=de|ar=nous|d=l|al=que|okee=se|okeey=si|oke=vous|ey=par|ain=des|ee=qui|eey=est|oky=il|k=ce|cthy=estoit|ckhy=dit|s=bien|chy=y|a=qu|okol=pour|eol=ou|eo=du|che=ilz|air=au|lche=le|ol=roy	b8a80389b579c3c088c98a9518c18ea6210815d487f200673ddcadbb23ff9b6e
32	middle_french	19003	8922	4117	47982.415957326491	117.663263652360	2.584962500721	2.000000000000	48104.664183479566	40751.676728125698	7352.987455353868	31	1	l=les|y=la|ok=a|aiin=et|or=de|ot=en|e=nous|o=que|ar=d|d=est|al=se|okee=vous|okeey=qui|oke=ne|ey=ce|ain=si|ee=il|eey=y|oky=par|k=ou|cthy=dit|ckhy=l|s=bien|chy=au|a=le|okol=ilz|eol=des|eo=du|che=pour|air=estoit|lche=qu|ol=roy	755f9edfb14ad1befbc269fa46100c60d6fa83975e8dd59ab876e36475d3f2fa
32	old_italian_tuscan	19001	8922	4117	46246.527319827765	117.663263652360	2.584962500721	2.000000000000	46368.775545980840	40751.676728125698	5617.098817855142	33	1	l=la|y=che|ok=l|aiin=e|or=di|ot=si|e=piu|o=non|ar=li|d=se|al=per|okee=a|okeey=in|oke=le|ey=da|ain=io|ee=mi|eey=ne|oky=del|k=con|cthy=come|ckhy=un|s=lo|chy=s|a=d|okol=tu|eol=il|eo=ch|che=al|air=ma|lche=de|ol=i	ffd55a163f48446c965d33f5748c014d778277ff1b6c704cbf1e8f6d3218bc3f
32	old_italian_tuscan	19002	8922	4117	46084.428713691799	117.663263652360	2.584962500721	2.000000000000	46206.676939844874	40751.676728125698	5455.000211719176	27	1	l=la|y=di|ok=che|aiin=e|or=non|ot=li|e=si|o=l|ar=le|d=piu|al=mi|okee=al|okeey=lo|oke=del|ey=per|ain=il|ee=da|eey=a|oky=come|k=se|cthy=s|ckhy=tu|s=io|chy=un|a=de|okol=in|eol=i|eo=ne|che=con|air=ma|lche=ch|ol=d	635c42c165da59242bde720d2a04cda5569a34a6ca230cb1e32e447c2dfeb0c3
32	old_italian_tuscan	19003	8922	4117	46094.504163841935	117.663263652360	2.584962500721	2.000000000000	46216.752389995010	40751.676728125698	5465.075661869312	28	1	l=di|y=la|ok=e|aiin=che|or=si|ot=l|e=piu|o=li|ar=non|d=a|al=se|okee=le|okeey=il|oke=al|ey=ch|ain=del|ee=come|eey=lo|oky=da|k=mi|cthy=per|ckhy=s|s=in|chy=ne|a=d|okol=ma|eol=con|eo=tu|che=de|air=io|lche=i|ol=un	3a191e98a1f6b2b26515313b2c212ecd8dc20e0f9e97ed97eedcff2fa4712b98
32	medieval_czech	19001	8922	4117	46714.825098355570	117.663263652360	2.584962500721	2.000000000000	46837.073324508645	40751.676728125698	6085.396596382947	25	1	l=se|y=to|ok=jest|aiin=a|or=na|ot=v|e=tak|o=k|ar=jeho|d=i|al=s|okee=svaty|okeey=by|oke=ze|ey=ten|ain=neb|ee=toho|eey=u|oky=jemu|k=kdyz|cthy=tu|ckhy=take|s=bude|chy=o|a=z|okol=aby|eol=po|eo=do|che=jesto|air=ale|lche=od|ol=jako	17a68fd91c9960334da030b597f0a6f12ffd072000c8b2fe4208b2c41f67c794
32	medieval_czech	19002	8922	4117	46699.612610564931	117.663263652360	2.584962500721	2.000000000000	46821.860836718006	40751.676728125698	6070.184108592308	24	1	l=se|y=jest|ok=to|aiin=a|or=jeho|ot=tak|e=v|o=i|ar=s|d=ze|al=svaty|okee=take|okeey=ten|oke=tu|ey=na|ain=neb|ee=by|eey=k|oky=jemu|k=jako|cthy=po|ckhy=kdyz|s=u|chy=do|a=z|okol=toho|eol=jesto|eo=o|che=aby|air=ale|lche=od|ol=bude	e736b58dbff8b27d831e21f62bcc528b167a685aa20977025888254b78a9bd99
32	medieval_czech	19003	8922	4117	46768.017606376561	117.663263652360	2.584962500721	2.000000000000	46890.265832529636	40751.676728125698	6138.589104403938	25	1	l=jest|y=to|ok=se|aiin=a|or=svaty|ot=na|e=tak|o=s|ar=jeho|d=i|al=k|okee=ze|okeey=u|oke=by|ey=v|ain=neb|ee=toho|eey=kdyz|oky=ten|k=aby|cthy=tu|ckhy=take|s=jemu|chy=z|a=od|okol=o|eol=po|eo=do|che=ale|air=bude|lche=jesto|ol=jako	6be4adccc50681a268db9d9e8350f64b0ac3881628fd3e5962f17cd60e84c39d
32	old_hungarian	19001	8922	4117	45868.554760245017	117.663263652360	2.584962500721	2.000000000000	45990.802986398092	40751.676728125698	5239.126258272394	35	1	l=a|y=o|ok=az|aiin=es|or=ke|ot=en|e=zent|o=e|ar=te|d=meg|al=ne|okee=ha|okeey=ki|oke=nem|ey=vala|ain=hog|ee=de|eey=ez|oky=monda|k=otet|cthy=el|ckhy=v|s=t|chy=ic|a=me|okol=uala|eol=ew|eo=megh|che=hogy|air=ees|lche=at|ol=l	bd69686684bdea639da6b24dd45f7e9777480031b71ec8322a693f6ffa22ab8a
32	old_hungarian	19002	8922	4117	45839.219610533604	117.663263652360	2.584962500721	2.000000000000	45961.467836686679	40751.676728125698	5209.791108560981	27	1	l=a|y=ke|ok=o|aiin=es|or=e|ot=en|e=meg|o=te|ar=ne|d=ki|al=ha|okee=ew|okeey=el|oke=nem|ey=vala|ain=hog|ee=uala|eey=az|oky=otet|k=ic|cthy=v|ckhy=monda|s=zent|chy=megh|a=me|okol=de|eol=hogy|eo=at|che=ees|air=t|lche=ez|ol=l	b273eff94bcd414794b7243e753f10f409b0e21568e91e56826517b526382691
32	old_hungarian	19003	8922	4117	46169.283243833779	117.663263652360	2.584962500721	2.000000000000	46291.531469986854	40751.676728125698	5539.854741861156	27	1	l=a|y=en|ok=e|aiin=o|or=es|ot=te|e=nem|o=ke|ar=az|d=ha|al=meg|okee=el|okeey=hog|oke=ne|ey=vala|ain=zent|ee=ki|eey=v|oky=uala|k=otet|cthy=ic|ckhy=t|s=monda|chy=ez|a=at|okol=de|eol=megh|eo=l|che=ees|air=ew|lche=me|ol=hogy	cd75b7d3a72d253fcfd64bfd4d99e502d81babae35cb994e162b9d1ec82817d4
64	latin	19001	10429	4002	70639.524933143053	295.995143941724	2.584962500721	2.000000000000	70940.105039585498	55350.928665500804	15589.176374084695	72	1	l=sancti|y=in|ok=non|aiin=et|or=est|ot=ab|e=quondam|o=anno|ar=mihi|d=vobis|al=per|okee=loco|okeey=eius|oke=quia|ey=subscripsi|ain=luca|ee=pro|eey=ad|oky=terra|k=ipsa|cthy=omnia|ckhy=res|s=casa|chy=de|a=a|okol=ecclesie|eol=rebus|eo=tibi|che=ego|air=debeamus|lche=dei|ol=nostro|olk=aut|r=mea|ch=qui|okey=nomine|okchy=me|ed=ut|lk=quas|chey=tuis|chor=notarius|yk=dedi|yt=cartula|chol=presbitero|ky=cum|os=vel|opche=rogatus|okeol=ipsius|oly=signum|okch=supra|she=filio|otey=suprascripta|cthol=ecclesia|oiin=presbiter|okche=integrum|okeo=manus|olkee=hanc|eor=episcopus|cth=una|okor=domno|ckhey=si|ockhy=inter|octhy=nos|aiiin=teste	4cb8293ca33588046788ac64fb7b43dda7c7c4bc54cbc54fb1254ae977f1d3f3
64	latin	19002	10429	4002	70695.377541384325	295.995143941724	2.584962500721	2.000000000000	70995.957647826770	55350.928665500804	15645.028982325966	73	1	l=et|y=in|ok=ipsa|aiin=est|or=sancti|ot=res|e=ad|o=de|ar=cum|d=mihi|al=casa|okee=loco|okeey=anno|oke=non|ey=per|ain=ego|ee=quondam|eey=pro|oky=mea|k=omnia|cthy=ecclesia|ckhy=suprascripta|s=terra|chy=eius|a=una|okol=rebus|eol=quia|eo=qui|che=luca|air=vobis|lche=dei|ol=subscripsi|olk=ab|r=dedi|ch=presbiter|okey=cartula|okchy=me|ed=ut|lk=nomine|chey=presbitero|chor=ecclesie|yk=quas|yt=vel|chol=tibi|ky=aut|os=ipsius|opche=notarius|okeol=rogatus|oly=si|okch=supra|she=tuis|otey=integrum|cthol=domno|oiin=filio|okche=hanc|okeo=a|olkee=debeamus|eor=episcopus|cth=inter|okor=nos|ckhey=signum|ockhy=manus|octhy=nostro|aiiin=teste	d9d291d249892c37c77219d91a07e57b88e43baecead798d65206fff146560ad
64	latin	19003	10429	4002	70780.540097951220	295.995143941724	2.584962500721	2.000000000000	71081.120204393665	55350.928665500804	15730.191538892861	69	1	l=et|y=sancti|ok=quondam|aiin=in|or=non|ot=anno|e=ab|o=ego|ar=est|d=res|al=mihi|okee=quia|okeey=eius|oke=quas|ey=ad|ain=ecclesie|ee=pro|eey=per|oky=casa|k=ipsa|cthy=terra|ckhy=loco|s=vobis|chy=de|a=mea|okol=omnia|eol=cartula|eo=qui|che=luca|air=cum|lche=filio|ol=debeamus|olk=subscripsi|r=dedi|ch=notarius|okey=a|okchy=me|ed=rebus|lk=ipsius|chey=aut|chor=ut|yk=ecclesia|yt=vel|chol=tibi|ky=dei|os=tuis|opche=signum|okeol=suprascripta|oly=si|okch=manus|she=rogatus|otey=domno|cthol=presbiter|oiin=presbitero|okche=supra|okeo=hanc|olkee=inter|eor=episcopus|cth=nomine|okor=nos|ckhey=integrum|ockhy=teste|octhy=nostro|aiiin=una	48d48f1ad6e0752dbbf755b7d698c98ea1e5039638251946f9f0e9b7253f3894
64	middle_high_german	19001	10429	4002	58577.922104406665	295.995143941724	2.584962500721	2.000000000000	58878.502210849110	55350.928665500804	3527.573545348307	81	1	l=der|y=in|ok=die|aiin=si|or=daz|ot=den|e=da|o=des|ar=er|d=ir|al=mit|okee=d|okeey=di|oke=sin|ey=ist|ain=vn|ee=ich|eey=an|oky=du|k=dem|cthy=man|ckhy=got|s=was|chy=so|a=ze|okol=zu|eol=vns|eo=wir|che=vnd|air=do|lche=ein|ol=wart|olk=sie|r=vil|ch=also|okey=de|okchy=hat|ed=im|lk=mir|chey=un|chor=unde|yk=wol|yt=her|chol=von|ky=sich|os=niht|opche=uon|okeol=dar|oly=sol|okch=div|she=inde|otey=alle|cthol=ne|oiin=min|okche=dat|okeo=dir|olkee=vnde|eor=ez|cth=iz|okor=als|ckhey=sint|ockhy=en|octhy=deme|aiiin=zv	5fab51c3320ced29e4f8c3c704e912350ccc0da0905f6d6f23d5fa78b2d8f9de
