feature	axis	value	universe_groups	feature_occurrences	observed_postdy	expected_postdy	conditional_effect	exact_p	informative_strata	claim_state
KAL	section	H	5234	46	3	2.333333333333	0.222222222222	0.657407407407	5	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
KAL	section	P	650	2	0	0.333333333333	-0.500000000000	1.000000000000	1	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
KAL	section	S	5156	96	19	10.804621848739	0.318253553147	0.000749714099	24	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
KAL	section	T	982	21	3	3.383333333333	-0.047594412830	1.000000000000	8	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
KAL	currier	A	4895	33	4	1.972222222222	0.349282296651	0.091049382716	6	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
KAL	currier	B	10697	217	45	30.105018674136	0.261242231270	0.000091563738	57	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
KAL	hand	1	4594	16	0	0.666666666667	-0.500000000000	0.555555555556	2	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
KAL	hand	2	5196	121	28	18.305952380952	0.309223933874	0.000685117198	32	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
KAL	hand	3	5267	102	19	10.804621848739	0.318253553147	0.000749714099	24	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
KAL	hand	5	353	11	2	2.300000000000	-0.068376068376	1.000000000000	5	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
KAL	hand	@	182	0	0	0.000000000000	0.000000000000	1.000000000000	0	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
OKAL	section	B	3385	65	17	11.829761904762	0.230556882731	0.028599632154	21	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
OKAL	section	C	185	2	1	0.500000000000	1.000000000000	1.000000000000	1	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
OKAL	section	H	5234	25	2	1.833333333333	0.066666666667	1.000000000000	4	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
OKAL	section	P	650	2	0	0.333333333333	-0.500000000000	1.000000000000	1	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
OKAL	section	S	5156	52	9	6.348412698413	0.158026676757	0.193994359114	18	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
OKAL	section	T	982	9	3	1.566666666667	0.369098712446	0.305050505051	4	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
OKAL	currier	A	4895	15	0	0.833333333333	-0.384615384615	0.555555555556	3	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
OKAL	currier	B	10697	140	32	21.578174603175	0.233737684784	0.002026613498	46	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
OKAL	hand	1	4594	9	0	0.666666666667	-0.500000000000	0.555555555556	2	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
OKAL	hand	2	5196	83	21	14.329761904762	0.254023665956	0.010309216728	26	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
OKAL	hand	3	5267	57	9	6.348412698413	0.158026676757	0.193994359114	18	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
OKAL	hand	5	353	6	2	1.066666666667	0.391608391608	0.555555555556	3	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
OKAL	hand	@	182	0	0	0.000000000000	0.000000000000	1.000000000000	0	WITHIN_REGISTER_DIAGNOSTIC_NOT_INDEPENDENT_REPLICATION
