representation	deletion_type	deleted_id	remaining_pairs	mean_z
HOST_CHAR2	PAIR	GDT151_HP011	37	-0.219729994
HOST_CHAR2	PAIR	GDT151_HP019	37	-0.190774206
HOST_CHAR2	PAIR	GDT151_HP020	37	-0.158630520
HOST_CHAR2	PAIR	MHI001	37	-0.228232015
HOST_CHAR2	PAIR	GDT151_HP001	37	-0.191588544
HOST_CHAR2	PAIR	GDT151_HP002	37	-0.182119976
HOST_CHAR2	PAIR	GDT151_HP003	37	-0.206057610
HOST_CHAR2	PAIR	GDT151_HP008	37	-0.177014861
HOST_CHAR2	PAIR	GDT151_HP009	37	-0.193019406
HOST_CHAR2	PAIR	GDT151_HP010	37	-0.098481737
HOST_CHAR2	PAIR	GDT151_HP012	37	-0.184936095
HOST_CHAR2	PAIR	GDT151_HP013	37	-0.168932776
HOST_CHAR2	PAIR	GDT151_HP014	37	-0.149955364
HOST_CHAR2	PAIR	GDT151_HP015	37	-0.167059542
HOST_CHAR2	PAIR	GDT151_HP018	37	-0.174065343
HOST_CHAR2	PAIR	GDT151_HP022	37	-0.106645190
HOST_CHAR2	PAIR	GDT151_HP023	37	-0.097029156
HOST_CHAR2	PAIR	GDT151_HP024	37	-0.149531124
HOST_CHAR2	PAIR	GDT151_HP025	37	-0.198902702
HOST_CHAR2	PAIR	GDT151_HP026	37	-0.110799563
HOST_CHAR2	PAIR	GDT151_HP027	37	-0.188059799
HOST_CHAR2	PAIR	GDT151_HP028	37	-0.172291302
HOST_CHAR2	PAIR	GDT151_HP029	37	-0.188393638
HOST_CHAR2	PAIR	GDT151_HP030	37	-0.214467003
HOST_CHAR2	PAIR	GDT151_HP031	37	-0.154804330
HOST_CHAR2	PAIR	GDT151_HP032	37	-0.213338402
HOST_CHAR2	PAIR	MHI007	37	-0.203192217
HOST_CHAR2	PAIR	MHI002	37	-0.170080640
HOST_CHAR2	PAIR	MHI003	37	-0.152558280
HOST_CHAR2	PAIR	MHI004	37	-0.186441163
HOST_CHAR2	PAIR	MHI005	37	-0.208669831
HOST_CHAR2	PAIR	MHI006	37	-0.174286182
HOST_CHAR2	PHYSICAL_FOLIO	f1	36	-0.141267169
HOST_CHAR2	PHYSICAL_FOLIO	f10	37	-0.191588544
HOST_CHAR2	PHYSICAL_FOLIO	f100	35	-0.235928205
HOST_CHAR2	PHYSICAL_FOLIO	f101	34	0.139358740
HOST_CHAR2	PHYSICAL_FOLIO	f102	29	-0.338254595
HOST_CHAR2	PHYSICAL_FOLIO	f13	37	-0.182119976
HOST_CHAR2	PHYSICAL_FOLIO	f17	36	-0.201238794
HOST_CHAR2	PHYSICAL_FOLIO	f18	37	-0.191166693
HOST_CHAR2	PHYSICAL_FOLIO	f19	36	-0.167751102
HOST_CHAR2	PHYSICAL_FOLIO	f2	37	-0.174286182
HOST_CHAR2	PHYSICAL_FOLIO	f23	37	-0.214839061
HOST_CHAR2	PHYSICAL_FOLIO	f24	37	-0.177014861
HOST_CHAR2	PHYSICAL_FOLIO	f3	37	-0.203192217
HOST_CHAR2	PHYSICAL_FOLIO	f30	36	-0.114250655
HOST_CHAR2	PHYSICAL_FOLIO	f32	37	-0.219729994
HOST_CHAR2	PHYSICAL_FOLIO	f33	37	-0.184936095
HOST_CHAR2	PHYSICAL_FOLIO	f34	37	-0.168932776
HOST_CHAR2	PHYSICAL_FOLIO	f35	37	-0.149955364
HOST_CHAR2	PHYSICAL_FOLIO	f36	37	-0.167059542
HOST_CHAR2	PHYSICAL_FOLIO	f37	37	-0.190854364
HOST_CHAR2	PHYSICAL_FOLIO	f39	37	-0.228232015
HOST_CHAR2	PHYSICAL_FOLIO	f4	37	-0.097029156
HOST_CHAR2	PHYSICAL_FOLIO	f44	36	-0.150348759
HOST_CHAR2	PHYSICAL_FOLIO	f47	37	-0.190774206
HOST_CHAR2	PHYSICAL_FOLIO	f48	36	-0.143234806
HOST_CHAR2	PHYSICAL_FOLIO	f49	37	-0.106645190
HOST_CHAR2	PHYSICAL_FOLIO	f50	37	-0.208669831
HOST_CHAR2	PHYSICAL_FOLIO	f51	36	-0.159957109
HOST_CHAR2	PHYSICAL_FOLIO	f53	37	-0.198902702
HOST_CHAR2	PHYSICAL_FOLIO	f55	37	-0.110799563
HOST_CHAR2	PHYSICAL_FOLIO	f57	37	-0.188059799
HOST_CHAR2	PHYSICAL_FOLIO	f6	36	-0.220738557
HOST_CHAR2	PHYSICAL_FOLIO	f65	38	-0.175592597
HOST_CHAR2	PHYSICAL_FOLIO	f88	36	-0.212153850
HOST_CHAR2	PHYSICAL_FOLIO	f89	30	-0.175019379
HOST_CHAR2	PHYSICAL_FOLIO	f90	35	-0.214811926
HOST_CHAR2	PHYSICAL_FOLIO	f94	37	-0.214467003
HOST_CHAR2	PHYSICAL_FOLIO	f95	37	-0.228232015
HOST_CHAR2	PHYSICAL_FOLIO	f96	35	-0.187692210
HOST_CHAR2	PHYSICAL_FOLIO	f99	33	-0.148042393
HOST_CHAR3	PAIR	GDT151_HP004	37	-0.184467249
HOST_CHAR3	PAIR	GDT151_HP005	37	-0.146121071
HOST_CHAR3	PAIR	GDT151_HP007	37	-0.200360799
HOST_CHAR3	PAIR	GDT151_HP017	37	-0.185439198
HOST_CHAR3	PAIR	GDT151_HP021	37	-0.158430740
HOST_CHAR3	PAIR	GDT151_HP006	37	-0.153722664
HOST_CHAR3	PAIR	GDT151_HP011	37	-0.211602201
HOST_CHAR3	PAIR	GDT151_HP019	37	-0.176203631
HOST_CHAR3	PAIR	GDT151_HP020	37	-0.145583411
HOST_CHAR3	PAIR	MHI001	37	-0.224304375
HOST_CHAR3	PAIR	GDT151_HP001	37	-0.180968704
HOST_CHAR3	PAIR	GDT151_HP002	37	-0.164381957
HOST_CHAR3	PAIR	GDT151_HP003	37	-0.204243380
HOST_CHAR3	PAIR	GDT151_HP008	37	-0.155525025
HOST_CHAR3	PAIR	GDT151_HP009	37	-0.188537781
HOST_CHAR3	PAIR	GDT151_HP010	37	-0.096081915
HOST_CHAR3	PAIR	GDT151_HP012	37	-0.186277420
HOST_CHAR3	PAIR	GDT151_HP013	37	-0.170522682
HOST_CHAR3	PAIR	GDT151_HP014	37	-0.142441431
HOST_CHAR3	PAIR	GDT151_HP015	37	-0.160848178
HOST_CHAR3	PAIR	GDT151_HP018	37	-0.171442570
HOST_CHAR3	PAIR	GDT151_HP022	37	-0.097892324
HOST_CHAR3	PAIR	GDT151_HP023	37	-0.098084113
HOST_CHAR3	PAIR	GDT151_HP024	37	-0.153338312
HOST_CHAR3	PAIR	GDT151_HP025	37	-0.188033044
HOST_CHAR3	PAIR	GDT151_HP026	37	-0.116293401
HOST_CHAR3	PAIR	GDT151_HP027	37	-0.194215957
HOST_CHAR3	PAIR	GDT151_HP028	37	-0.171263208
HOST_CHAR3	PAIR	GDT151_HP029	37	-0.192596079
HOST_CHAR3	PAIR	GDT151_HP030	37	-0.208684194
HOST_CHAR3	PAIR	GDT151_HP031	37	-0.155974385
HOST_CHAR3	PAIR	GDT151_HP032	37	-0.202261575
HOST_CHAR3	PAIR	MHI007	37	-0.201467749
HOST_CHAR3	PAIR	MHI002	37	-0.168665008
HOST_CHAR3	PAIR	MHI003	37	-0.155432302
HOST_CHAR3	PAIR	MHI004	37	-0.170184615
HOST_CHAR3	PAIR	MHI005	37	-0.198210407
HOST_CHAR3	PAIR	MHI006	37	-0.182224616
HOST_CHAR3	PHYSICAL_FOLIO	f1	36	-0.138233502
HOST_CHAR3	PHYSICAL_FOLIO	f10	37	-0.180968704
HOST_CHAR3	PHYSICAL_FOLIO	f100	35	-0.221920294
HOST_CHAR3	PHYSICAL_FOLIO	f101	34	0.125822593
HOST_CHAR3	PHYSICAL_FOLIO	f102	29	-0.267341583
HOST_CHAR3	PHYSICAL_FOLIO	f13	37	-0.164381957
HOST_CHAR3	PHYSICAL_FOLIO	f17	36	-0.203757853
HOST_CHAR3	PHYSICAL_FOLIO	f18	37	-0.184467249
HOST_CHAR3	PHYSICAL_FOLIO	f19	36	-0.157957298
HOST_CHAR3	PHYSICAL_FOLIO	f2	37	-0.182224616
HOST_CHAR3	PHYSICAL_FOLIO	f23	37	-0.200360799
HOST_CHAR3	PHYSICAL_FOLIO	f24	37	-0.155525025
HOST_CHAR3	PHYSICAL_FOLIO	f3	37	-0.201467749
HOST_CHAR3	PHYSICAL_FOLIO	f30	36	-0.113016697
HOST_CHAR3	PHYSICAL_FOLIO	f32	37	-0.211602201
HOST_CHAR3	PHYSICAL_FOLIO	f33	37	-0.186277420
HOST_CHAR3	PHYSICAL_FOLIO	f34	37	-0.170522682
HOST_CHAR3	PHYSICAL_FOLIO	f35	37	-0.142441431
HOST_CHAR3	PHYSICAL_FOLIO	f36	37	-0.160848178
HOST_CHAR3	PHYSICAL_FOLIO	f37	37	-0.185439198
HOST_CHAR3	PHYSICAL_FOLIO	f39	37	-0.224304375
HOST_CHAR3	PHYSICAL_FOLIO	f4	37	-0.098084113
HOST_CHAR3	PHYSICAL_FOLIO	f44	36	-0.156445628
HOST_CHAR3	PHYSICAL_FOLIO	f47	37	-0.176203631
HOST_CHAR3	PHYSICAL_FOLIO	f48	36	-0.132949887
HOST_CHAR3	PHYSICAL_FOLIO	f49	37	-0.097892324
HOST_CHAR3	PHYSICAL_FOLIO	f50	37	-0.198210407
HOST_CHAR3	PHYSICAL_FOLIO	f51	36	-0.153000572
HOST_CHAR3	PHYSICAL_FOLIO	f53	37	-0.188033044
HOST_CHAR3	PHYSICAL_FOLIO	f55	37	-0.116293401
HOST_CHAR3	PHYSICAL_FOLIO	f57	37	-0.194215957
HOST_CHAR3	PHYSICAL_FOLIO	f6	36	-0.199119115
HOST_CHAR3	PHYSICAL_FOLIO	f65	38	-0.170061254
HOST_CHAR3	PHYSICAL_FOLIO	f88	36	-0.210992395
HOST_CHAR3	PHYSICAL_FOLIO	f89	30	-0.159566122
HOST_CHAR3	PHYSICAL_FOLIO	f90	35	-0.228355571
HOST_CHAR3	PHYSICAL_FOLIO	f94	37	-0.208684194
HOST_CHAR3	PHYSICAL_FOLIO	f95	37	-0.224304375
HOST_CHAR3	PHYSICAL_FOLIO	f96	35	-0.187733728
HOST_CHAR3	PHYSICAL_FOLIO	f99	33	-0.175908439
RAW_CHAR3	PAIR	GDT151_HP004	37	-0.249148285
RAW_CHAR3	PAIR	GDT151_HP005	37	-0.221360126
RAW_CHAR3	PAIR	GDT151_HP007	37	-0.264457240
RAW_CHAR3	PAIR	GDT151_HP017	37	-0.269394120
RAW_CHAR3	PAIR	GDT151_HP021	37	-0.223581660
RAW_CHAR3	PAIR	GDT151_HP006	37	-0.229429781
RAW_CHAR3	PAIR	GDT151_HP011	37	-0.247706708
RAW_CHAR3	PAIR	GDT151_HP019	37	-0.234749748
RAW_CHAR3	PAIR	GDT151_HP020	37	-0.230873966
RAW_CHAR3	PAIR	MHI001	37	-0.272190837
RAW_CHAR3	PAIR	GDT151_HP001	37	-0.237975253
RAW_CHAR3	PAIR	GDT151_HP002	37	-0.229270738
RAW_CHAR3	PAIR	GDT151_HP003	37	-0.274834930
RAW_CHAR3	PAIR	GDT151_HP008	37	-0.237774351
RAW_CHAR3	PAIR	GDT151_HP009	37	-0.263697732
RAW_CHAR3	PAIR	GDT151_HP010	37	-0.153406079
RAW_CHAR3	PAIR	GDT151_HP012	37	-0.244040301
RAW_CHAR3	PAIR	GDT151_HP013	37	-0.240174126
RAW_CHAR3	PAIR	GDT151_HP014	37	-0.205484649
RAW_CHAR3	PAIR	GDT151_HP015	37	-0.219874003
RAW_CHAR3	PAIR	GDT151_HP018	37	-0.232932370
RAW_CHAR3	PAIR	GDT151_HP022	37	-0.169512561
RAW_CHAR3	PAIR	GDT151_HP023	37	-0.159591698
RAW_CHAR3	PAIR	GDT151_HP024	37	-0.221623955
RAW_CHAR3	PAIR	GDT151_HP025	37	-0.262435690
RAW_CHAR3	PAIR	GDT151_HP026	37	-0.171505904
RAW_CHAR3	PAIR	GDT151_HP027	37	-0.241409390
RAW_CHAR3	PAIR	GDT151_HP028	37	-0.232567562
RAW_CHAR3	PAIR	GDT151_HP029	37	-0.248893428
RAW_CHAR3	PAIR	GDT151_HP030	37	-0.271493905
RAW_CHAR3	PAIR	GDT151_HP031	37	-0.222169576
RAW_CHAR3	PAIR	GDT151_HP032	37	-0.258254442
RAW_CHAR3	PAIR	MHI007	37	-0.248428301
RAW_CHAR3	PAIR	MHI002	37	-0.209950575
RAW_CHAR3	PAIR	MHI003	37	-0.233368013
RAW_CHAR3	PAIR	MHI004	37	-0.206113485
RAW_CHAR3	PAIR	MHI005	37	-0.269247342
RAW_CHAR3	PAIR	MHI006	37	-0.246443387
RAW_CHAR3	PHYSICAL_FOLIO	f1	36	-0.229670893
RAW_CHAR3	PHYSICAL_FOLIO	f10	37	-0.237975253
RAW_CHAR3	PHYSICAL_FOLIO	f100	35	-0.272478744
RAW_CHAR3	PHYSICAL_FOLIO	f101	34	0.069632286
RAW_CHAR3	PHYSICAL_FOLIO	f102	29	-0.362194180
RAW_CHAR3	PHYSICAL_FOLIO	f13	37	-0.229270738
RAW_CHAR3	PHYSICAL_FOLIO	f17	36	-0.252269374
RAW_CHAR3	PHYSICAL_FOLIO	f18	37	-0.249148285
RAW_CHAR3	PHYSICAL_FOLIO	f19	36	-0.234815661
RAW_CHAR3	PHYSICAL_FOLIO	f2	37	-0.246443387
RAW_CHAR3	PHYSICAL_FOLIO	f23	37	-0.264457240
RAW_CHAR3	PHYSICAL_FOLIO	f24	37	-0.237774351
RAW_CHAR3	PHYSICAL_FOLIO	f3	37	-0.248428301
RAW_CHAR3	PHYSICAL_FOLIO	f30	36	-0.182707633
RAW_CHAR3	PHYSICAL_FOLIO	f32	37	-0.247706708
RAW_CHAR3	PHYSICAL_FOLIO	f33	37	-0.244040301
RAW_CHAR3	PHYSICAL_FOLIO	f34	37	-0.240174126
RAW_CHAR3	PHYSICAL_FOLIO	f35	37	-0.205484649
RAW_CHAR3	PHYSICAL_FOLIO	f36	37	-0.219874003
RAW_CHAR3	PHYSICAL_FOLIO	f37	37	-0.269394120
RAW_CHAR3	PHYSICAL_FOLIO	f39	37	-0.272190837
RAW_CHAR3	PHYSICAL_FOLIO	f4	37	-0.159591698
RAW_CHAR3	PHYSICAL_FOLIO	f44	36	-0.233270776
RAW_CHAR3	PHYSICAL_FOLIO	f47	37	-0.234749748
RAW_CHAR3	PHYSICAL_FOLIO	f48	36	-0.221096998
RAW_CHAR3	PHYSICAL_FOLIO	f49	37	-0.169512561
RAW_CHAR3	PHYSICAL_FOLIO	f50	37	-0.269247342
RAW_CHAR3	PHYSICAL_FOLIO	f51	36	-0.193636641
RAW_CHAR3	PHYSICAL_FOLIO	f53	37	-0.262435690
RAW_CHAR3	PHYSICAL_FOLIO	f55	37	-0.171505904
RAW_CHAR3	PHYSICAL_FOLIO	f57	37	-0.241409390
RAW_CHAR3	PHYSICAL_FOLIO	f6	36	-0.242582900
RAW_CHAR3	PHYSICAL_FOLIO	f65	38	-0.233035953
RAW_CHAR3	PHYSICAL_FOLIO	f88	36	-0.272080779
RAW_CHAR3	PHYSICAL_FOLIO	f89	30	-0.258380555
RAW_CHAR3	PHYSICAL_FOLIO	f90	35	-0.265576324
RAW_CHAR3	PHYSICAL_FOLIO	f94	37	-0.271493905
RAW_CHAR3	PHYSICAL_FOLIO	f95	37	-0.272190837
RAW_CHAR3	PHYSICAL_FOLIO	f96	35	-0.223803642
RAW_CHAR3	PHYSICAL_FOLIO	f99	33	-0.262809955
HOST_LENGTH	PAIR	GDT151_HP004	37	-0.058742301
HOST_LENGTH	PAIR	GDT151_HP005	37	-0.035899411
HOST_LENGTH	PAIR	GDT151_HP007	37	-0.070775096
HOST_LENGTH	PAIR	GDT151_HP017	37	-0.062850009
HOST_LENGTH	PAIR	GDT151_HP021	37	-0.018984279
HOST_LENGTH	PAIR	GDT151_HP006	37	-0.030551257
HOST_LENGTH	PAIR	GDT151_HP011	37	-0.059763803
HOST_LENGTH	PAIR	GDT151_HP019	37	-0.036842342
HOST_LENGTH	PAIR	GDT151_HP020	37	-0.023568675
HOST_LENGTH	PAIR	MHI001	37	-0.045437944
HOST_LENGTH	PAIR	GDT151_HP001	37	-0.064363339
HOST_LENGTH	PAIR	GDT151_HP002	37	-0.051597312
HOST_LENGTH	PAIR	GDT151_HP003	37	-0.061677210
HOST_LENGTH	PAIR	GDT151_HP008	37	-0.040295855
HOST_LENGTH	PAIR	GDT151_HP009	37	-0.065973704
HOST_LENGTH	PAIR	GDT151_HP010	37	0.049540198
HOST_LENGTH	PAIR	GDT151_HP012	37	-0.047160598
HOST_LENGTH	PAIR	GDT151_HP013	37	-0.040782552
HOST_LENGTH	PAIR	GDT151_HP014	37	0.001040357
HOST_LENGTH	PAIR	GDT151_HP015	37	-0.028440788
HOST_LENGTH	PAIR	GDT151_HP018	37	-0.055300556
HOST_LENGTH	PAIR	GDT151_HP022	37	0.022601614
HOST_LENGTH	PAIR	GDT151_HP023	37	0.041838577
HOST_LENGTH	PAIR	GDT151_HP024	37	-0.003763487
HOST_LENGTH	PAIR	GDT151_HP025	37	-0.071247800
HOST_LENGTH	PAIR	GDT151_HP026	37	0.038928386
HOST_LENGTH	PAIR	GDT151_HP027	37	-0.018968237
HOST_LENGTH	PAIR	GDT151_HP028	37	-0.021182677
HOST_LENGTH	PAIR	GDT151_HP029	37	-0.054246491
HOST_LENGTH	PAIR	GDT151_HP030	37	-0.071314410
HOST_LENGTH	PAIR	GDT151_HP031	37	-0.005447459
HOST_LENGTH	PAIR	GDT151_HP032	37	-0.066612785
HOST_LENGTH	PAIR	MHI007	37	-0.047854617
HOST_LENGTH	PAIR	MHI002	37	-0.005251500
HOST_LENGTH	PAIR	MHI003	37	-0.017294987
HOST_LENGTH	PAIR	MHI004	37	-0.020252742
HOST_LENGTH	PAIR	MHI005	37	-0.095356874
HOST_LENGTH	PAIR	MHI006	37	-0.051051331
HOST_LENGTH	PHYSICAL_FOLIO	f1	36	-0.013205770
HOST_LENGTH	PHYSICAL_FOLIO	f10	37	-0.064363339
HOST_LENGTH	PHYSICAL_FOLIO	f100	35	-0.108316776
HOST_LENGTH	PHYSICAL_FOLIO	f101	34	0.280656899
HOST_LENGTH	PHYSICAL_FOLIO	f102	29	-0.223446465
HOST_LENGTH	PHYSICAL_FOLIO	f13	37	-0.051597312
HOST_LENGTH	PHYSICAL_FOLIO	f17	36	-0.032818304
HOST_LENGTH	PHYSICAL_FOLIO	f18	37	-0.058742301
HOST_LENGTH	PHYSICAL_FOLIO	f19	36	-0.053396504
HOST_LENGTH	PHYSICAL_FOLIO	f2	37	-0.051051331
HOST_LENGTH	PHYSICAL_FOLIO	f23	37	-0.070775096
HOST_LENGTH	PHYSICAL_FOLIO	f24	37	-0.040295855
HOST_LENGTH	PHYSICAL_FOLIO	f3	37	-0.047854617
HOST_LENGTH	PHYSICAL_FOLIO	f30	36	0.019079543
HOST_LENGTH	PHYSICAL_FOLIO	f32	37	-0.059763803
HOST_LENGTH	PHYSICAL_FOLIO	f33	37	-0.047160598
HOST_LENGTH	PHYSICAL_FOLIO	f34	37	-0.040782552
HOST_LENGTH	PHYSICAL_FOLIO	f35	37	0.001040357
HOST_LENGTH	PHYSICAL_FOLIO	f36	37	-0.028440788
HOST_LENGTH	PHYSICAL_FOLIO	f37	37	-0.062850009
HOST_LENGTH	PHYSICAL_FOLIO	f39	37	-0.045437944
HOST_LENGTH	PHYSICAL_FOLIO	f4	37	0.041838577
HOST_LENGTH	PHYSICAL_FOLIO	f44	36	-0.038642550
HOST_LENGTH	PHYSICAL_FOLIO	f47	37	-0.036842342
HOST_LENGTH	PHYSICAL_FOLIO	f48	36	-0.007765444
HOST_LENGTH	PHYSICAL_FOLIO	f49	37	0.022601614
HOST_LENGTH	PHYSICAL_FOLIO	f50	37	-0.095356874
HOST_LENGTH	PHYSICAL_FOLIO	f51	36	0.011286189
HOST_LENGTH	PHYSICAL_FOLIO	f53	37	-0.071247800
HOST_LENGTH	PHYSICAL_FOLIO	f55	37	0.038928386
HOST_LENGTH	PHYSICAL_FOLIO	f57	37	-0.018968237
HOST_LENGTH	PHYSICAL_FOLIO	f6	36	-0.082851459
HOST_LENGTH	PHYSICAL_FOLIO	f65	38	-0.034076402
HOST_LENGTH	PHYSICAL_FOLIO	f88	36	-0.059096915
HOST_LENGTH	PHYSICAL_FOLIO	f89	30	-0.041060904
HOST_LENGTH	PHYSICAL_FOLIO	f90	35	-0.056334099
HOST_LENGTH	PHYSICAL_FOLIO	f94	37	-0.071314410
HOST_LENGTH	PHYSICAL_FOLIO	f95	37	-0.045437944
HOST_LENGTH	PHYSICAL_FOLIO	f96	35	-0.007735084
HOST_LENGTH	PHYSICAL_FOLIO	f99	33	-0.030252229
