relation_id	source_page	target_page	representation	candidate_pages	similarity_or_control_score	true_target_rank	reciprocal_rank	top_three	semantic_role
GDT151_HP012	f33r	f89r1	PAGE_HOST_CHAR3	15	0.193370165746	6	0.166666666667	0	UNASSIGNED
GDT151_HP013	f34v	f99v	PAGE_HOST_CHAR3	15	0.147239263804	11	0.0909090909091	0	UNASSIGNED
GDT151_HP014	f35v	f89r2	PAGE_HOST_CHAR3	15	0.0983606557377	14	0.0714285714286	0	UNASSIGNED
GDT151_HP015	f36r	f102v2	PAGE_HOST_CHAR3	15	0.127388535032	12	0.0833333333333	0	UNASSIGNED
GDT151_HP017	f37v	f102r1	PAGE_HOST_CHAR3	15	0.168831168831	5	0.2	0	UNASSIGNED
GDT151_HP018	f44r	f99v	PAGE_HOST_CHAR3	15	0.164420485175	11	0.0909090909091	0	UNASSIGNED
GDT151_HP019	f47v	f102r2	PAGE_HOST_CHAR3	15	0.202702702703	8	0.125	0	UNASSIGNED
GDT151_HP020	f48r	f89v2	PAGE_HOST_CHAR3	15	0.118181818182	13	0.0769230769231	0	UNASSIGNED
GDT151_HP021	f48v	f89v2	PAGE_HOST_CHAR3	15	0.159836065574	13	0.0769230769231	0	UNASSIGNED
GDT151_HP022	f49r	f101r	PAGE_HOST_CHAR3	15	0.00531914893617	15	0.0666666666667	0	UNASSIGNED
GDT151_HP023	f4v	f101r	PAGE_HOST_CHAR3	15	0.00900900900901	15	0.0666666666667	0	UNASSIGNED
GDT151_HP024	f51r	f99r	PAGE_HOST_CHAR3	15	0.146282973621	14	0.0714285714286	0	UNASSIGNED
GDT151_HP025	f53r	f102r2	PAGE_HOST_CHAR3	15	0.173913043478	5	0.2	0	UNASSIGNED
GDT151_HP026	f55v	f101r	PAGE_HOST_CHAR3	15	0.0104166666667	15	0.0666666666667	0	UNASSIGNED
GDT151_HP027	f57r	f89r1	PAGE_HOST_CHAR3	15	0.0535714285714	3	0.333333333333	1	UNASSIGNED
GDT151_HP028	f90r2	f88r	PAGE_HOST_CHAR3	15	0.226890756303	10	0.1	0	UNASSIGNED
GDT151_HP029	f90v2	f100v	PAGE_HOST_CHAR3	15	0.208	5	0.2	0	UNASSIGNED
GDT151_HP030	f94v	f88v	PAGE_HOST_CHAR3	15	0.314569536424	2	0.5	1	UNASSIGNED
GDT151_HP031	f96v	f99r	PAGE_HOST_CHAR3	15	0.146396396396	14	0.0714285714286	0	UNASSIGNED
GDT151_HP032	f96v	f100r	PAGE_HOST_CHAR3	15	0.25	2	0.5	1	UNASSIGNED
GDT151_HP001	f10v	f89v2	RAW_CHAR3	15	0.204444444444	9	0.111111111111	0	UNASSIGNED
GDT151_HP002	f13v	f100v	RAW_CHAR3	15	0.146428571429	11	0.0909090909091	0	UNASSIGNED
GDT151_HP003	f17v	f99r	RAW_CHAR3	15	0.422727272727	1	1	1	UNASSIGNED
GDT151_HP004	f18v	f102r2	RAW_CHAR3	15	0.17803030303	7	0.142857142857	0	UNASSIGNED
GDT151_HP005	f19r	f102v1	RAW_CHAR3	15	0.136094674556	12	0.0833333333333	0	UNASSIGNED
GDT151_HP006	f1v	f102r1	RAW_CHAR3	15	0.167070217918	11	0.0909090909091	0	UNASSIGNED
GDT151_HP007	f23r	f102r2	RAW_CHAR3	15	0.19587628866	3	0.333333333333	1	UNASSIGNED
GDT151_HP008	f24r	f89v2	RAW_CHAR3	15	0.2	9	0.111111111111	0	UNASSIGNED
GDT151_HP009	f30r	f89r1	RAW_CHAR3	15	0.306818181818	3	0.333333333333	1	UNASSIGNED
GDT151_HP010	f30v	f101r	RAW_CHAR3	15	0.0223463687151	15	0.0666666666667	0	UNASSIGNED
GDT151_HP011	f32v	f102r2	RAW_CHAR3	15	0.213043478261	5	0.2	0	UNASSIGNED
GDT151_HP012	f33r	f89r1	RAW_CHAR3	15	0.192073170732	5	0.2	0	UNASSIGNED
GDT151_HP013	f34v	f99v	RAW_CHAR3	15	0.188796680498	8	0.125	0	UNASSIGNED
GDT151_HP014	f35v	f89r2	RAW_CHAR3	15	0.0957095709571	14	0.0714285714286	0	UNASSIGNED
GDT151_HP015	f36r	f102v2	RAW_CHAR3	15	0.130434782609	12	0.0833333333333	0	UNASSIGNED
GDT151_HP017	f37v	f102r1	RAW_CHAR3	15	0.254269449715	3	0.333333333333	1	UNASSIGNED
GDT151_HP018	f44r	f99v	RAW_CHAR3	15	0.183127572016	11	0.0909090909091	0	UNASSIGNED
GDT151_HP019	f47v	f102r2	RAW_CHAR3	15	0.218461538462	9	0.111111111111	0	UNASSIGNED
GDT151_HP020	f48r	f89v2	RAW_CHAR3	15	0.220779220779	12	0.0833333333333	0	UNASSIGNED
GDT151_HP021	f48v	f89v2	RAW_CHAR3	15	0.14691943128	12	0.0833333333333	0	UNASSIGNED
GDT151_HP022	f49r	f101r	RAW_CHAR3	15	0.0130718954248	15	0.0666666666667	0	UNASSIGNED
GDT151_HP023	f4v	f101r	RAW_CHAR3	15	0.0201005025126	15	0.0666666666667	0	UNASSIGNED
GDT151_HP024	f51r	f99r	RAW_CHAR3	15	0.177858439201	14	0.0714285714286	0	UNASSIGNED
GDT151_HP025	f53r	f102r2	RAW_CHAR3	15	0.216216216216	3	0.333333333333	1	UNASSIGNED
GDT151_HP026	f55v	f101r	RAW_CHAR3	15	0.0113636363636	15	0.0666666666667	0	UNASSIGNED
GDT151_HP027	f57r	f89r1	RAW_CHAR3	15	0.0704697986577	5	0.2	0	UNASSIGNED
GDT151_HP028	f90r2	f88r	RAW_CHAR3	15	0.211229946524	11	0.0909090909091	0	UNASSIGNED
GDT151_HP029	f90v2	f100v	RAW_CHAR3	15	0.228855721393	7	0.142857142857	0	UNASSIGNED
GDT151_HP030	f94v	f88v	RAW_CHAR3	15	0.315476190476	2	0.5	1	UNASSIGNED
GDT151_HP031	f96v	f99r	RAW_CHAR3	15	0.147058823529	13	0.0769230769231	0	UNASSIGNED
GDT151_HP032	f96v	f100r	RAW_CHAR3	15	0.220183486239	3	0.333333333333	1	UNASSIGNED
GDT151_HP001	f10v	f89v2	COMPILER_SIGNATURE	15	0.272727272727	11	0.0909090909091	0	UNASSIGNED
GDT151_HP002	f13v	f100v	COMPILER_SIGNATURE	15	0.274509803922	5	0.2	0	UNASSIGNED
GDT151_HP003	f17v	f99r	COMPILER_SIGNATURE	15	0.515873015873	1	1	1	UNASSIGNED
GDT151_HP004	f18v	f102r2	COMPILER_SIGNATURE	15	0.365384615385	4	0.25	0	UNASSIGNED
GDT151_HP005	f19r	f102v1	COMPILER_SIGNATURE	15	0.2	12	0.0833333333333	0	UNASSIGNED
GDT151_HP006	f1v	f102r1	COMPILER_SIGNATURE	15	0.179487179487	7	0.142857142857	0	UNASSIGNED
GDT151_HP007	f23r	f102r2	COMPILER_SIGNATURE	15	0.416666666667	1	1	1	UNASSIGNED
GDT151_HP008	f24r	f89v2	COMPILER_SIGNATURE	15	0.240740740741	10	0.1	0	UNASSIGNED
GDT151_HP009	f30r	f89r1	COMPILER_SIGNATURE	15	0.410256410256	2	0.5	1	UNASSIGNED
GDT151_HP010	f30v	f101r	COMPILER_SIGNATURE	15	0	15	0.0666666666667	0	UNASSIGNED
GDT151_HP011	f32v	f102r2	COMPILER_SIGNATURE	15	0.291666666667	5	0.2	0	UNASSIGNED
GDT151_HP012	f33r	f89r1	COMPILER_SIGNATURE	15	0.203125	8	0.125	0	UNASSIGNED
GDT151_HP013	f34v	f99v	COMPILER_SIGNATURE	15	0.238636363636	5	0.2	0	UNASSIGNED
GDT151_HP014	f35v	f89r2	COMPILER_SIGNATURE	15	0.122807017544	14	0.0714285714286	0	UNASSIGNED
GDT151_HP015	f36r	f102v2	COMPILER_SIGNATURE	15	0.195652173913	12	0.0833333333333	0	UNASSIGNED
GDT151_HP017	f37v	f102r1	COMPILER_SIGNATURE	15	0.362637362637	2	0.5	1	UNASSIGNED
GDT151_HP018	f44r	f99v	COMPILER_SIGNATURE	15	0.371794871795	5	0.2	0	UNASSIGNED
GDT151_HP019	f47v	f102r2	COMPILER_SIGNATURE	15	0.292307692308	7	0.142857142857	0	UNASSIGNED
GDT151_HP020	f48r	f89v2	COMPILER_SIGNATURE	15	0.314814814815	5	0.2	0	UNASSIGNED
GDT151_HP021	f48v	f89v2	COMPILER_SIGNATURE	15	0.211764705882	8	0.125	0	UNASSIGNED
GDT151_HP022	f49r	f101r	COMPILER_SIGNATURE	15	0.015873015873	15	0.0666666666667	0	UNASSIGNED
GDT151_HP023	f4v	f101r	COMPILER_SIGNATURE	15	0.0263157894737	15	0.0666666666667	0	UNASSIGNED
GDT151_HP024	f51r	f99r	COMPILER_SIGNATURE	15	0.151785714286	14	0.0714285714286	0	UNASSIGNED
GDT151_HP025	f53r	f102r2	COMPILER_SIGNATURE	15	0.361111111111	4	0.25	0	UNASSIGNED
GDT151_HP026	f55v	f101r	COMPILER_SIGNATURE	15	0	15	0.0666666666667	0	UNASSIGNED
GDT151_HP027	f57r	f89r1	COMPILER_SIGNATURE	15	0.107142857143	8	0.125	0	UNASSIGNED
GDT151_HP028	f90r2	f88r	COMPILER_SIGNATURE	15	0.240506329114	11	0.0909090909091	0	UNASSIGNED
GDT151_HP029	f90v2	f100v	COMPILER_SIGNATURE	15	0.19512195122	8	0.125	0	UNASSIGNED
GDT151_HP030	f94v	f88v	COMPILER_SIGNATURE	15	0.267326732673	5	0.2	0	UNASSIGNED
GDT151_HP031	f96v	f99r	COMPILER_SIGNATURE	15	0.160714285714	14	0.0714285714286	0	UNASSIGNED
GDT151_HP032	f96v	f100r	COMPILER_SIGNATURE	15	0.263157894737	5	0.2	0	UNASSIGNED
GDT151_HP001	f10v	f89v2	GROUP_COUNT_PROXIMITY	15	-14	5	0.2	0	UNASSIGNED
GDT151_HP002	f13v	f100v	GROUP_COUNT_PROXIMITY	15	-3	1	1	1	UNASSIGNED
GDT151_HP003	f17v	f99r	GROUP_COUNT_PROXIMITY	15	-17	2	0.5	1	UNASSIGNED
GDT151_HP004	f18v	f102r2	GROUP_COUNT_PROXIMITY	15	-13	2	0.5	1	UNASSIGNED
GDT151_HP005	f19r	f102v1	GROUP_COUNT_PROXIMITY	15	-20	7	0.142857142857	0	UNASSIGNED
GDT151_HP006	f1v	f102r1	GROUP_COUNT_PROXIMITY	15	-44	12	0.0833333333333	0	UNASSIGNED
GDT151_HP007	f23r	f102r2	GROUP_COUNT_PROXIMITY	15	-7	4	0.25	0	UNASSIGNED
GDT151_HP008	f24r	f89v2	GROUP_COUNT_PROXIMITY	15	-25	10	0.1	0	UNASSIGNED
GDT151_HP009	f30r	f89r1	GROUP_COUNT_PROXIMITY	15	0	1	1	1	UNASSIGNED
GDT151_HP010	f30v	f101r	GROUP_COUNT_PROXIMITY	15	-32	11	0.0909090909091	0	UNASSIGNED
GDT151_HP011	f32v	f102r2	GROUP_COUNT_PROXIMITY	15	-4	2	0.5	1	UNASSIGNED
GDT151_HP012	f33r	f89r1	GROUP_COUNT_PROXIMITY	15	-33	9	0.111111111111	0	UNASSIGNED
GDT151_HP013	f34v	f99v	GROUP_COUNT_PROXIMITY	15	-27	10	0.1	0	UNASSIGNED
GDT151_HP014	f35v	f89r2	GROUP_COUNT_PROXIMITY	15	-36	13	0.0769230769231	0	UNASSIGNED
GDT151_HP015	f36r	f102v2	GROUP_COUNT_PROXIMITY	15	-21	8	0.125	0	UNASSIGNED
GDT151_HP017	f37v	f102r1	GROUP_COUNT_PROXIMITY	15	-12	4	0.25	0	UNASSIGNED
GDT151_HP018	f44r	f99v	GROUP_COUNT_PROXIMITY	15	-29	11	0.0909090909091	0	UNASSIGNED
GDT151_HP019	f47v	f102r2	GROUP_COUNT_PROXIMITY	15	-26	8	0.125	0	UNASSIGNED
GDT151_HP020	f48r	f89v2	GROUP_COUNT_PROXIMITY	15	-29	11	0.0909090909091	0	UNASSIGNED
GDT151_HP021	f48v	f89v2	GROUP_COUNT_PROXIMITY	15	-61	12	0.0833333333333	0	UNASSIGNED
GDT151_HP022	f49r	f101r	GROUP_COUNT_PROXIMITY	15	-62	15	0.0666666666667	0	UNASSIGNED
GDT151_HP023	f4v	f101r	GROUP_COUNT_PROXIMITY	15	-37	14	0.0714285714286	0	UNASSIGNED
GDT151_HP024	f51r	f99r	GROUP_COUNT_PROXIMITY	15	-79	15	0.0666666666667	0	UNASSIGNED
GDT151_HP025	f53r	f102r2	GROUP_COUNT_PROXIMITY	15	-9	5	0.2	0	UNASSIGNED
GDT151_HP026	f55v	f101r	GROUP_COUNT_PROXIMITY	15	-38	14	0.0714285714286	0	UNASSIGNED
GDT151_HP027	f57r	f89r1	GROUP_COUNT_PROXIMITY	15	-48	9	0.111111111111	0	UNASSIGNED
GDT151_HP028	f90r2	f88r	GROUP_COUNT_PROXIMITY	15	-48	14	0.0714285714286	0	UNASSIGNED
GDT151_HP029	f90v2	f100v	GROUP_COUNT_PROXIMITY	15	-13	7	0.142857142857	0	UNASSIGNED
GDT151_HP030	f94v	f88v	GROUP_COUNT_PROXIMITY	15	-4	3	0.333333333333	1	UNASSIGNED
GDT151_HP031	f96v	f99r	GROUP_COUNT_PROXIMITY	15	-78	15	0.0666666666667	0	UNASSIGNED
GDT151_HP032	f96v	f100r	GROUP_COUNT_PROXIMITY	15	-4	3	0.333333333333	1	UNASSIGNED
GDT151_HP001	f10v	f89v2	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	3	0.333333333333	1	UNASSIGNED
GDT151_HP002	f13v	f100v	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	8	0.125	0	UNASSIGNED
GDT151_HP003	f17v	f99r	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	5	0.2	0	UNASSIGNED
GDT151_HP004	f18v	f102r2	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	1	1	1	UNASSIGNED
GDT151_HP005	f19r	f102v1	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	14	0.0714285714286	0	UNASSIGNED
GDT151_HP006	f1v	f102r1	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	8	0.125	0	UNASSIGNED
GDT151_HP007	f23r	f102r2	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	1	1	1	UNASSIGNED
GDT151_HP008	f24r	f89v2	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	3	0.333333333333	1	UNASSIGNED
GDT151_HP009	f30r	f89r1	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	5	0.2	0	UNASSIGNED
GDT151_HP010	f30v	f101r	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	3	0.333333333333	1	UNASSIGNED
GDT151_HP011	f32v	f102r2	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	1	1	1	UNASSIGNED
GDT151_HP012	f33r	f89r1	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	5	0.2	0	UNASSIGNED
GDT151_HP013	f34v	f99v	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	8	0.125	0	UNASSIGNED
GDT151_HP014	f35v	f89r2	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	14	0.0714285714286	0	UNASSIGNED
GDT151_HP015	f36r	f102v2	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	14	0.0714285714286	0	UNASSIGNED
GDT151_HP017	f37v	f102r1	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	8	0.125	0	UNASSIGNED
GDT151_HP018	f44r	f99v	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	8	0.125	0	UNASSIGNED
GDT151_HP019	f47v	f102r2	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	1	1	1	UNASSIGNED
GDT151_HP020	f48r	f89v2	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	3	0.333333333333	1	UNASSIGNED
GDT151_HP021	f48v	f89v2	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	3	0.333333333333	1	UNASSIGNED
GDT151_HP022	f49r	f101r	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	3	0.333333333333	1	UNASSIGNED
GDT151_HP023	f4v	f101r	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	3	0.333333333333	1	UNASSIGNED
GDT151_HP024	f51r	f99r	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	5	0.2	0	UNASSIGNED
GDT151_HP025	f53r	f102r2	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	1	1	1	UNASSIGNED
GDT151_HP026	f55v	f101r	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	3	0.333333333333	1	UNASSIGNED
GDT151_HP027	f57r	f89r1	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	5	0.2	0	UNASSIGNED
GDT151_HP028	f90r2	f88r	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	14	0.0714285714286	0	UNASSIGNED
GDT151_HP029	f90v2	f100v	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	8	0.125	0	UNASSIGNED
GDT151_HP030	f94v	f88v	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	14	0.0714285714286	0	UNASSIGNED
GDT151_HP031	f96v	f99r	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	5	0.2	0	UNASSIGNED
GDT151_HP032	f96v	f100r	TARGET_DEGREE_PRIOR	15	LEAVE_SOURCE_OUT_TARGET_DEGREE	14	0.0714285714286	0	UNASSIGNED
