system	instrument_level	stratum	rows	exact_true_host_rate	exact_left_edge_rate	exact_right_edge_rate	exact_edge_span_decomposition_rate	exact_component_boundary_set_rate	component_boundary_precision	component_boundary_recall	component_boundary_f1
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	SURFACE_ONLY	FREQUENT_LEXICAL_ID	5711	0.30309928208720016	0.8023113290141831	0.41603922255296794	0.30309928208720016	0.2379618280511294	1.0	0.5555991627420199	0.7143217559498781
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	SURFACE_ONLY	LITERAL_ESCAPE	9503	0.0	0.0	0.7285067873303167	0.0	0.0	0.8846153846153846	0.06455033054758638	0.12032085561497326
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	VMANUS_ANNOTATION_ASSISTED	ALL_ROWS	15214	0.029840935980018406	0.18765610621795714	0.49526751676087816	0.029840935980018406	0.021559090311555146	0.9951020408163266	0.0778366643253943	0.1443799597299538
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	VMANUS_ANNOTATION_ASSISTED	FREQUENT_COMPILER_MARKED	5588	0.05923407301360057	0.4889047959914102	0.12992125984251968	0.05923407301360057	0.0366857551896922	1.0	0.1456698063840921	0.2542963174421924
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	VMANUS_ANNOTATION_ASSISTED	FREQUENT_LEXICAL_ID	5711	0.07949571003326913	0.4999124496585537	0.14866047977587113	0.07949571003326913	0.057433023988793554	1.0	0.1456698063840921	0.2542963174421924
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	VMANUS_ANNOTATION_ASSISTED	LITERAL_ESCAPE	9503	0.0	0.0	0.7035672945385668	0.0	0.0	0.9461883408071748	0.013159535986029687	0.025958048840499477
SYSTEM_A_V3_UNCHANGED_LITERAL	ORACLE_CEILING	ALL_ROWS	15214	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SYSTEM_A_V3_UNCHANGED_LITERAL	ORACLE_CEILING	FREQUENT_LEXICAL_ID	5711	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SYSTEM_A_V3_UNCHANGED_LITERAL	ORACLE_CEILING	LITERAL_ESCAPE	9503	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SYSTEM_A_V3_UNCHANGED_LITERAL	ORACLE_CEILING	FREQUENT_COMPILER_MARKED	2442	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	ORACLE_CEILING	ALL_ROWS	15214	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	ORACLE_CEILING	FREQUENT_LEXICAL_ID	5711	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	ORACLE_CEILING	LITERAL_ESCAPE	9503	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SYSTEM_B_FACTORIAL_DISTRIBUTED_CONTROL_V3	ORACLE_CEILING	FREQUENT_COMPILER_MARKED	5588	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
