edition	axis	model	held_folio	gain_bits	counterexample
ZL3b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f113	-6.410283041795	WEAKEST_HELD_FOLIO
IT2a	RAYS_8_VS_7	OPEN_WRAPPER7	f114	-4.657675497496	WEAKEST_HELD_FOLIO
IT2a	RAYS_8_VS_7	OPEN_WRAPPER7	f107	-0.993364635660	WEAKEST_HELD_FOLIO
IT2a	RAYS_8_VS_7	OPEN_COMPILER12	f114	-5.269137711744	WEAKEST_HELD_FOLIO
IT2a	RAYS_8_VS_7	OPEN_COMPILER12	f107	-1.363672342866	WEAKEST_HELD_FOLIO
IT2a	RAYS_8_VS_7	BODY_COMPILER12	f113	-5.974234371758	WEAKEST_HELD_FOLIO
IT2a	RAYS_8_VS_7	BODY_COMPILER12	f112	-3.054000118496	WEAKEST_HELD_FOLIO
IT2a	RAYS_8_VS_7	OPEN_BODY_COMPILER24	f113	-3.999462452339	WEAKEST_HELD_FOLIO
IT2a	RAYS_8_VS_7	OPEN_BODY_COMPILER24	f114	-3.121745300603	WEAKEST_HELD_FOLIO
IT2a	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f115	-6.967454930320	WEAKEST_HELD_FOLIO
IT2a	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f112	-5.321790810965	WEAKEST_HELD_FOLIO
IT2a	TAIL_2_VS_1	OPEN_WRAPPER7	f105	-6.631465285954	WEAKEST_HELD_FOLIO
IT2a	TAIL_2_VS_1	OPEN_WRAPPER7	f114	-2.662674986284	WEAKEST_HELD_FOLIO
IT2a	TAIL_2_VS_1	OPEN_COMPILER12	f105	-3.221710770665	WEAKEST_HELD_FOLIO
IT2a	TAIL_2_VS_1	OPEN_COMPILER12	f115	-1.111360454076	WEAKEST_HELD_FOLIO
IT2a	TAIL_2_VS_1	BODY_COMPILER12	f114	-6.626714562380	WEAKEST_HELD_FOLIO
IT2a	TAIL_2_VS_1	BODY_COMPILER12	f105	-4.612871490194	WEAKEST_HELD_FOLIO
IT2a	TAIL_2_VS_1	OPEN_BODY_COMPILER24	f105	-5.675054495681	WEAKEST_HELD_FOLIO
IT2a	TAIL_2_VS_1	OPEN_BODY_COMPILER24	f114	-5.449995892895	WEAKEST_HELD_FOLIO
IT2a	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f105	-9.022927350235	WEAKEST_HELD_FOLIO
IT2a	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f112	-2.791028174858	WEAKEST_HELD_FOLIO
IT2a	COLOR_RED_VS_YEL	OPEN_WRAPPER7	f107	-2.288218102598	WEAKEST_HELD_FOLIO
IT2a	COLOR_RED_VS_YEL	OPEN_WRAPPER7	f113	-1.463151615071	WEAKEST_HELD_FOLIO
IT2a	COLOR_RED_VS_YEL	OPEN_COMPILER12	f107	-3.726153394646	WEAKEST_HELD_FOLIO
IT2a	COLOR_RED_VS_YEL	OPEN_COMPILER12	f115	-2.006494457091	WEAKEST_HELD_FOLIO
IT2a	COLOR_RED_VS_YEL	BODY_COMPILER12	f115	-2.848931150048	WEAKEST_HELD_FOLIO
IT2a	COLOR_RED_VS_YEL	BODY_COMPILER12	f112	-1.492895910971	WEAKEST_HELD_FOLIO
IT2a	COLOR_RED_VS_YEL	OPEN_BODY_COMPILER24	f115	-3.629363581509	WEAKEST_HELD_FOLIO
IT2a	COLOR_RED_VS_YEL	OPEN_BODY_COMPILER24	f104	-3.442126552091	WEAKEST_HELD_FOLIO
IT2a	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f115	-5.967058417369	WEAKEST_HELD_FOLIO
IT2a	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f104	-5.647233422164	WEAKEST_HELD_FOLIO
RF1b	RAYS_8_VS_7	OPEN_WRAPPER7	f114	-2.641892902433	WEAKEST_HELD_FOLIO
RF1b	RAYS_8_VS_7	OPEN_WRAPPER7	f107	-1.237325174791	WEAKEST_HELD_FOLIO
RF1b	RAYS_8_VS_7	OPEN_COMPILER12	f114	-3.645735320417	WEAKEST_HELD_FOLIO
RF1b	RAYS_8_VS_7	OPEN_COMPILER12	f107	-1.754307288928	WEAKEST_HELD_FOLIO
RF1b	RAYS_8_VS_7	BODY_COMPILER12	f113	-4.878548846433	WEAKEST_HELD_FOLIO
RF1b	RAYS_8_VS_7	BODY_COMPILER12	f112	-2.470067568275	WEAKEST_HELD_FOLIO
RF1b	RAYS_8_VS_7	OPEN_BODY_COMPILER24	f113	-2.098134804617	WEAKEST_HELD_FOLIO
RF1b	RAYS_8_VS_7	OPEN_BODY_COMPILER24	f114	-1.772455497662	WEAKEST_HELD_FOLIO
RF1b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f115	-7.357109786345	WEAKEST_HELD_FOLIO
RF1b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f112	-6.320672171865	WEAKEST_HELD_FOLIO
RF1b	TAIL_2_VS_1	OPEN_WRAPPER7	f105	-6.096394086689	WEAKEST_HELD_FOLIO
RF1b	TAIL_2_VS_1	OPEN_WRAPPER7	f114	-2.472628804599	WEAKEST_HELD_FOLIO
RF1b	TAIL_2_VS_1	OPEN_COMPILER12	f105	-3.814111793970	WEAKEST_HELD_FOLIO
RF1b	TAIL_2_VS_1	OPEN_COMPILER12	f115	-0.853300264586	WEAKEST_HELD_FOLIO
RF1b	TAIL_2_VS_1	BODY_COMPILER12	f114	-6.003043825209	WEAKEST_HELD_FOLIO
RF1b	TAIL_2_VS_1	BODY_COMPILER12	f105	-5.557691234902	WEAKEST_HELD_FOLIO
RF1b	TAIL_2_VS_1	OPEN_BODY_COMPILER24	f105	-7.613187638443	WEAKEST_HELD_FOLIO
RF1b	TAIL_2_VS_1	OPEN_BODY_COMPILER24	f114	-5.374194461020	WEAKEST_HELD_FOLIO
RF1b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f105	-8.986402213124	WEAKEST_HELD_FOLIO
RF1b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f112	-3.031326086574	WEAKEST_HELD_FOLIO
RF1b	COLOR_RED_VS_YEL	OPEN_WRAPPER7	f107	-2.413158118496	WEAKEST_HELD_FOLIO
RF1b	COLOR_RED_VS_YEL	OPEN_WRAPPER7	f113	-1.771468703465	WEAKEST_HELD_FOLIO
RF1b	COLOR_RED_VS_YEL	OPEN_COMPILER12	f107	-3.306489216767	WEAKEST_HELD_FOLIO
RF1b	COLOR_RED_VS_YEL	OPEN_COMPILER12	f115	-1.266739196865	WEAKEST_HELD_FOLIO
RF1b	COLOR_RED_VS_YEL	BODY_COMPILER12	f115	-1.992324412285	WEAKEST_HELD_FOLIO
RF1b	COLOR_RED_VS_YEL	BODY_COMPILER12	f114	-1.906949805102	WEAKEST_HELD_FOLIO
RF1b	COLOR_RED_VS_YEL	OPEN_BODY_COMPILER24	f113	-4.418690307384	WEAKEST_HELD_FOLIO
RF1b	COLOR_RED_VS_YEL	OPEN_BODY_COMPILER24	f114	-3.606319922086	WEAKEST_HELD_FOLIO
RF1b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f115	-7.273200805335	WEAKEST_HELD_FOLIO
RF1b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f107	-3.583913077370	WEAKEST_HELD_FOLIO
