path_id	locus	page	section	currier	hand	code	kind	grammar_scope	available_editions	edition_support	unique_path_count	observation_choice_bits	path_sha256	group_count	ivtff_groups_json	clean_fragments_json	separator_path_json	sta_alignment_present
f100r.13|P03	f100r.13	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	ZL3b,IT2a,RF1b	RF1b	3	1.584962500721	5cc826b221b677cb30e302b9956a7119a3bd36428c3b48710719293cc496b78c	8	"[""dsheor"",""cthey"",""qokeey"",""oteey"",""ykeeodain"",""s@221;rarydaiin"",""@152;aiin"",""deeamchol""]"	"[[""dsheor""],[""cthey""],[""qokeey""],[""oteey""],[""ykeeodain""],[""s"",""rarydaiin""],[""aiin""],[""deeamchol""]]"	"[[""LINE_START"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""LINE_END""]]"	0
f100r.14|P01	f100r.14	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	ZL3b,IT2a,RF1b	ZL3b	3	1.584962500721	0183f746123fd622f14ba0fc30e49268f6a666b5768747a2078873f4cbb30396	10	"[""shor"",""chkeey"",""qoteey"",""qokeody"",""qoteold"",""qokeol"",""so"",""raiin"",""otal"",""yk[eee:ech]o""]"	"[[""shor""],[""chkeey""],[""qoteey""],[""qokeody""],[""qoteold""],[""qokeol""],[""so""],[""raiin""],[""otal""],[""ykeeeo""]]"	"[[""LINE_START"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""LINE_END""]]"	0
f100r.14|P02	f100r.14	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	ZL3b,IT2a,RF1b	IT2a	3	1.584962500721	ddb998de1581a943f2ae273ed3c8538ff09d6c78aaa90e53c53ccab211e4ccf6	10	"[""shor"",""chkeey"",""qoteey"",""qokeody"",""qoteold"",""qokeol"",""so"",""raiin"",""otal"",""ykecho""]"	"[[""shor""],[""chkeey""],[""qoteey""],[""qokeody""],[""qoteold""],[""qokeol""],[""so""],[""raiin""],[""otal""],[""ykecho""]]"	"[[""LINE_START"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""LINE_END""]]"	0
f100r.14|P03	f100r.14	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	ZL3b,IT2a,RF1b	RF1b	3	1.584962500721	b6a730bf322cc5308b5029a5c541109e28c6d42fab54bbcea41ea387884fa330	11	"[""shor"",""chkeey"",""qoteey"",""qokeody"",""qoteol"",""d"",""qokeol"",""so"",""raiin"",""otal"",""ykeeeo""]"	"[[""shor""],[""chkeey""],[""qoteey""],[""qokeody""],[""qoteol""],[""d""],[""qokeol""],[""so""],[""raiin""],[""otal""],[""ykeeeo""]]"	"[[""LINE_START"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""UNCERTAIN_SMALL_SPACE""],[""UNCERTAIN_SMALL_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""LINE_END""]]"	0
f100r.15|P01	f100r.15	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	ZL3b,IT2a,RF1b	ZL3b	3	1.584962500721	64cc132a13365ca926c97a14714ef0f1344ebcc5547ee6f637ef8dc735af4d1c	7	"[""dcheor"",""shol"",""qokeeol"",""chor"",""chol"",""qokeeody"",""dareu""]"	"[[""dcheor""],[""shol""],[""qokeeol""],[""chor""],[""chol""],[""qokeeody""],[""dareu""]]"	"[[""LINE_START"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""LINE_END""]]"	0
f100r.15|P02	f100r.15	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	ZL3b,IT2a,RF1b	IT2a	3	1.584962500721	a8f581d878890027f681336b7776dd29dbb8bbec7b06ba517befc2ffdfeb55f5	7	"[""dcheor"",""shol"",""qokeeol"",""chor"",""chol"",""qokeeody"",""dorean""]"	"[[""dcheor""],[""shol""],[""qokeeol""],[""chor""],[""chol""],[""qokeeody""],[""dorean""]]"	"[[""LINE_START"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""LINE_END""]]"	0
f100r.15|P03	f100r.15	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	ZL3b,IT2a,RF1b	RF1b	3	1.584962500721	8dcb82f98922e820391314ffdfc0c57aa4e234a48e8fef72deec87973c4fbdea	7	"[""dcheor"",""shol"",""qokeeol"",""chor"",""chol"",""qokeeody"",""d@221;rea""]"	"[[""dcheor""],[""shol""],[""qokeeol""],[""chor""],[""chol""],[""qokeeody""],[""d"",""rea""]]"	"[[""LINE_START"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""LINE_END""]]"	0
f100r.16|P01	f100r.16	f100r	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	ZL3b,IT2a,RF1b	ZL3b,IT2a,RF1b	1	0.000000000000	2aabd3a80ffe90d51c429841f64bf3972474741f97adeafa8806b01dbd574a62	1	"[""okeeos""]"	"[[""okeeos""]]"	"[[""LINE_START"",""LINE_END""]]"	1
f100r.17|P01	f100r.17	f100r	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	ZL3b,IT2a,RF1b	ZL3b,IT2a,RF1b	1	0.000000000000	6b5ceac1e9b4dc4d6d16bdc80801362fcd11fd0b9c22913bcf2bb3a64fb4fd61	1	"[""shockhey""]"	"[[""shockhey""]]"	"[[""LINE_START"",""LINE_END""]]"	1
f100r.18|P01	f100r.18	f100r	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	ZL3b,IT2a,RF1b	ZL3b,IT2a,RF1b	1	0.000000000000	5eeb20fe13346fb86a632faae45a73b2496efcf85510992d74495d3be8fd1cef	1	"[""orol""]"	"[[""orol""]]"	"[[""LINE_START"",""LINE_END""]]"	1
f100r.19|P01	f100r.19	f100r	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	ZL3b,IT2a,RF1b	ZL3b,IT2a,RF1b	1	0.000000000000	42a3fe0ad733025a37321cd7ca2e9cc7b0451b2fd024a3ede845ec407ac6f974	1	"[""olcheom""]"	"[[""olcheom""]]"	"[[""LINE_START"",""LINE_END""]]"	1
f100r.2|P01	f100r.2	f100r	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	ZL3b,IT2a,RF1b	ZL3b,IT2a,RF1b	1	0.000000000000	e88362f28065244171d906f2ac4385de2ffaf2aba1121ec96acc4ae04dffc8f1	1	"[""sochorcfhy""]"	"[[""sochorcfhy""]]"	"[[""LINE_START"",""LINE_END""]]"	1
f100r.20|P01	f100r.20	f100r	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	ZL3b,IT2a,RF1b	ZL3b,IT2a,RF1b	1	0.000000000000	6ed04d2d9addf52055d480859782a7eaffb12be36ce4c752e34ee3adc5b83b71	1	"[""oteol""]"	"[[""oteol""]]"	"[[""LINE_START"",""LINE_END""]]"	1
f100r.21|P01	f100r.21	f100r	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	ZL3b,IT2a,RF1b	ZL3b,IT2a	2	1.000000000000	52986b8f9304363c94d462aff3419490dfd53911aed2dc71fcb580a8ab5fbada	1	"[""okols""]"	"[[""okols""]]"	"[[""LINE_START"",""LINE_END""]]"	1
f100r.21|P02	f100r.21	f100r	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	ZL3b,IT2a,RF1b	RF1b	2	1.000000000000	a394efe8e078194dbd29ccbcb84d1304c3332ad141caa47a79f0e870cfffce88	1	"[""otols""]"	"[[""otols""]]"	"[[""LINE_START"",""LINE_END""]]"	1
f100r.22|P01	f100r.22	f100r	P	A	1	@P0	P	CONFIRMED_PROSE	ZL3b,IT2a,RF1b	ZL3b	3	1.584962500721	8725cb64d951856733821caa5df5dd81a6bc919329206b92a42d8bb5b1569bb3	9	"[""folshody"",""choldaiin"",""fchod"",""ycheol"",""cphol"",""qotees"",""shey"",""aseso"",""alcfhy""]"	"[[""folshody""],[""choldaiin""],[""fchod""],[""ycheol""],[""cphol""],[""qotees""],[""shey""],[""aseso""],[""alcfhy""]]"	"[[""LINE_START"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""UNCERTAIN_SMALL_SPACE""],[""UNCERTAIN_SMALL_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""UNCERTAIN_SMALL_SPACE""],[""UNCERTAIN_SMALL_SPACE"",""LINE_END""]]"	1
f100r.22|P02	f100r.22	f100r	P	A	1	@P0	P	CONFIRMED_PROSE	ZL3b,IT2a,RF1b	IT2a	3	1.584962500721	8e55d2357ae45f0b2876241d4141abc940a4bb7f9eb3db683ada29f98380d929	9	"[""folshody"",""chol"",""daiin"",""fchodycheol"",""cphol"",""qotees"",""shey"",""oreso"",""alcfhy""]"	"[[""folshody""],[""chol""],[""daiin""],[""fchodycheol""],[""cphol""],[""qotees""],[""shey""],[""oreso""],[""alcfhy""]]"	"[[""LINE_START"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""LINE_END""]]"	1
f100r.22|P03	f100r.22	f100r	P	A	1	@P0	P	CONFIRMED_PROSE	ZL3b,IT2a,RF1b	RF1b	3	1.584962500721	4f69bdaf817f08bd6394303ff05325837d26d663928738dca314e4c99cedda5f	9	"[""folsho"",""dy"",""choldaiin"",""fchodycheol"",""cphol"",""qotees"",""shey"",""@221;seso"",""alcfhy""]"	"[[""folsho""],[""dy""],[""choldaiin""],[""fchodycheol""],[""cphol""],[""qotees""],[""shey""],[""seso""],[""alcfhy""]]"	"[[""LINE_START"",""UNCERTAIN_SMALL_SPACE""],[""UNCERTAIN_SMALL_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""LINE_END""]]"	1
f100r.23|P01	f100r.23	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	ZL3b,IT2a,RF1b	ZL3b	3	1.584962500721	e665a147badff32d826bca2738c276c25eda6aeddb7e5f22e424a20548e2b848	12	"[""soiin"",""chol"",""cphol"",""shol"",""shol"",""qockhol"",""chor"",""chol"",""sho"",""keey"",""{chkhh}y"",""ykeeam""]"	"[[""soiin""],[""chol""],[""cphol""],[""shol""],[""shol""],[""qockhol""],[""chor""],[""chol""],[""sho""],[""keey""],[""y""],[""ykeeam""]]"	"[[""LINE_START"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""LINE_END""]]"	0
f100r.23|P02	f100r.23	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	ZL3b,IT2a,RF1b	IT2a	3	1.584962500721	4bfeb54acc1afaefe35c23a822b2275c83332825eed68fc3055b1b505363006c	12	"[""soiin"",""chol"",""cphol"",""shol"",""shol"",""qockhol"",""chor"",""chol"",""sho"",""keey"",""cckhhy"",""ykeeam""]"	"[[""soiin""],[""chol""],[""cphol""],[""shol""],[""shol""],[""qockhol""],[""chor""],[""chol""],[""sho""],[""keey""],[""cckhhy""],[""ykeeam""]]"	"[[""LINE_START"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""LINE_END""]]"	0
f100r.23|P03	f100r.23	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	ZL3b,IT2a,RF1b	RF1b	3	1.584962500721	95d5c4159b70227e6f52970b29c63e0b76e50a15b083c5a3850f464e061f9d9d	12	"[""soiin"",""chol"",""cphol"",""shol"",""shol"",""qockhol"",""chor"",""chol"",""sho"",""keey"",""c{ckhh}y"",""ykeeam""]"	"[[""soiin""],[""chol""],[""cphol""],[""shol""],[""shol""],[""qockhol""],[""chor""],[""chol""],[""sho""],[""keey""],[""cy""],[""ykeeam""]]"	"[[""LINE_START"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""LINE_END""]]"	0
f100r.24|P01	f100r.24	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	ZL3b,IT2a,RF1b	ZL3b	3	1.584962500721	13371452c29daf0b61c346f19ae919b92815ab449286da43ac1f534c6e394975	10	"[""saiichor"",""sheor"",""qockhody"",""odeor"",""yk"",""sheey"",""cholsheody"",""sai"",""cheol"",""raiin""]"	"[[""saiichor""],[""sheor""],[""qockhody""],[""odeor""],[""yk""],[""sheey""],[""cholsheody""],[""sai""],[""cheol""],[""raiin""]]"	"[[""LINE_START"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""UNCERTAIN_SMALL_SPACE""],[""UNCERTAIN_SMALL_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""LINE_END""]]"	1
f100r.24|P02	f100r.24	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	ZL3b,IT2a,RF1b	IT2a	3	1.584962500721	01f6a71c8abb4ee7ef29970364902f430ecbe53a1abb9bb776ad87241ac79abd	10	"[""saiichor"",""sheor"",""qockhody"",""odeor"",""yksheey"",""chol"",""sheody"",""sai"",""cheol"",""raiin""]"	"[[""saiichor""],[""sheor""],[""qockhody""],[""odeor""],[""yksheey""],[""chol""],[""sheody""],[""sai""],[""cheol""],[""raiin""]]"	"[[""LINE_START"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""LINE_END""]]"	1
f100r.24|P03	f100r.24	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	ZL3b,IT2a,RF1b	RF1b	3	1.584962500721	3c21d9c93b1972799f60fe835b411a75fac43ae85532b5572520aaa4ebf54eee	9	"[""saiichor"",""sheor"",""qockhody"",""odeor"",""yksheey"",""cholsheody"",""sai"",""cheol"",""saiin""]"	"[[""saiichor""],[""sheor""],[""qockhody""],[""odeor""],[""yksheey""],[""cholsheody""],[""sai""],[""cheol""],[""saiin""]]"	"[[""LINE_START"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""DEFINITE_SPACE""],[""DEFINITE_SPACE"",""LINE_END""]]"	1
