held_folio	language_id	panel	train_groups	train_source_members	held_groups	held_source_members	training_phonotactic_bits	mapping_key_bits	held_phonotactic_bits	held_bits_per_member	held_bits_per_member_plus_full_key	random_map_median_bps	random_map_q05_bps	random_map_q95_bps	beats_random_median	best_restart	coordinate_sweeps	coordinate_proposals	retained_mapping_hash	retained_score_exact	global_optimum_claimed
f106	AVAR	UNRELATED_CONTROL	4322	18316	349	1478	100068.411304948	184.654188610	8137.357081198	5.505654317	5.630589492	6.476157509	6.347538921	6.610972163	1	0	4	5040	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78	1	0
f106	BASQUE	UNRELATED_CONTROL	4322	18316	349	1478	77383.312855820	150.117300052	6273.432363011	4.244541518	4.346109380	5.421449758	5.195758931	5.584942664	1	2	3	1944	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a	1	0
f106	TURKISH	UNRELATED_CONTROL	4322	18316	349	1478	84108.257358383	165.058650026	6851.516569154	4.635667503	4.747344533	5.940330336	5.722771567	6.151444008	1	2	6	5184	f62b3ac262e70910a64e720a8ecec1fe83903c1f78b184f12b462ce310cbe806	1	0
f106	GREEK	UNRELATED_CONTROL	4322	18316	349	1478	85872.820892791	167.178822832	7004.189248424	4.738964309	4.852075826	5.944992435	5.767640668	6.103912894	1	0	6	5400	9f8bcce568b0e7f98ed734f88e2a31b486a37c260e51c22ecbab5968ebe4a9b9	1	0
f106	ARABIC_QURANIC	UNRELATED_CONTROL	4322	18316	349	1478	79913.348673821	162.848230418	6424.178786365	4.346535038	4.456716520	5.749081298	5.581107079	5.933531493	1	0	3	2484	2df5b99028c274a7b4fcc27f56607837e97ab41870f3e986e52b0c3bf8609996	1	0
f106	FINNISH	UNRELATED_CONTROL	4322	18316	349	1478	75460.776886997	152.925390484	6127.600425343	4.145873089	4.249340877	5.454662623	5.293473102	5.611997898	1	1	3	2052	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3	1	0
f107	GEORGIAN	KARTVELIAN_TARGET	4223	17901	448	1893	90897.580159429	180.000000000	9460.773110088	4.997767095	5.092854258	6.335996718	6.180334423	6.472180012	1	1	5	5760	0cd69f0df62d7e5e7a492dda54eb74884da9cca721fa2f9e88a59c3bc270b5c9	1	0
f107	MINGRELIAN	KARTVELIAN_TARGET	4223	17901	448	1893	91437.895236809	174.887315825	9491.298734274	5.013892622	5.106278949	6.123198007	5.986262232	6.260985945	1	0	4	4176	b931f953be1976868eba9c2a24e6ee0251afe471b4a2cf54998c79b1a5f92ccc	1	0
f107	LAZ	KARTVELIAN_TARGET	4223	17901	448	1893	93967.473060511	180.000000000	9857.850618495	5.207528060	5.302615224	6.292976640	6.152535269	6.412857824	1	0	4	4608	f55b3163a7bfbf7855db4e8c9762b8300bb077712c78d5bf3fea3d27406f38cd	1	0
f107	SVAN	KARTVELIAN_TARGET	4223	17901	448	1893	94548.121867264	181.598188297	9775.064325730	5.163795206	5.259726632	6.386953498	6.203997272	6.573366194	1	1	3	3564	9799d2443af3a02c9ba1a537a73b5ac506ce2ac57322cd15530e8e6899b8e0a2	1	0
f107	ARMENIAN	UNRELATED_CONTROL	4223	17901	448	1893	90084.834305279	178.351067174	9372.889049432	4.951341283	5.045557378	6.326355602	6.092373617	6.477484363	1	2	5	5580	e625734f20c29e55276bdd4a23d71db339c7a6160c170f26b790178ae1611d54	1	0
f107	CHECHEN	UNRELATED_CONTROL	4223	17901	448	1893	85512.870675412	178.351067174	9130.995720031	4.823558225	4.917774320	6.287215717	6.136238809	6.441344256	1	2	5	5580	f8a952f3416e0fdad562635b9f8e1bba00871d7949355b5377559bf5dfe063b8	1	0
f107	AVAR	UNRELATED_CONTROL	4223	17901	448	1893	93845.470407888	184.654188610	9715.345086839	5.132247801	5.229793595	6.476448137	6.318370617	6.640508666	1	1	5	6300	d5db88fe4d35f348108dd34516a02381177f0d195727a6b52efde7a83e494337	1	0
f107	BASQUE	UNRELATED_CONTROL	4223	17901	448	1893	76156.846031846	150.117300052	8113.230406493	4.285911467	4.365212735	5.415869840	5.180793677	5.616369965	1	2	5	3240	680bdeafdce59ba72f5fff7e8adc41fe566e3529e66fd66c10c3eaa95ad11915	1	0
f107	TURKISH	UNRELATED_CONTROL	4223	17901	448	1893	84869.885338870	165.058650026	8960.705649270	4.733600449	4.820794664	5.973270654	5.719029947	6.146303699	1	0	3	2592	f13d4b6a5d54c37b0da53d3ad5fb1f6b4425286e7bfdefbdbebcd38f2b172ee3	1	0
f107	GREEK	UNRELATED_CONTROL	4223	17901	448	1893	84125.242437383	167.178822832	8758.100247194	4.626571710	4.714885932	5.956544578	5.767542787	6.113353785	1	1	4	3600	de2153546e712af782006bca393f26194ed47a51b814b6cf84c61cfd368df44a	1	0
f107	ARABIC_QURANIC	UNRELATED_CONTROL	4223	17901	448	1893	78858.576448318	162.848230418	8205.870340186	4.334849625	4.420876160	5.758382494	5.584029425	5.912950652	1	0	5	4140	9f47dd8e0f494c027635be8ade29a6a6a56883af0fc0667071132b0e78fa835b	1	0
f107	FINNISH	UNRELATED_CONTROL	4223	17901	448	1893	75903.444793205	152.925390484	7894.315647098	4.170267114	4.251051790	5.459260148	5.243868898	5.607394573	1	1	3	2052	8a660bb7f873c565bea654f54f7346b911dd5084abe83c258b18f0938021f263	1	0
f108	GEORGIAN	KARTVELIAN_TARGET	4202	17705	469	2089	87941.991436310	180.000000000	10147.322899092	4.857502585	4.943668214	6.272625714	6.087314460	6.405227899	1	2	5	5760	395be16593d6d7f66c80c007043e3206164af8f86fe66694d2b7662bb13445c1	1	0
f108	MINGRELIAN	KARTVELIAN_TARGET	4202	17705	469	2089	85974.628359801	174.887315825	9967.877799853	4.771602585	4.855320783	6.072452102	5.953045852	6.240045687	1	0	6	6264	6732694f03819db16010917bead1acdbe3de1b9aa5d854673be9b1cf6503a419	1	0
f108	LAZ	KARTVELIAN_TARGET	4202	17705	469	2089	92784.575353629	180.000000000	10726.859924902	5.134925766	5.221091395	6.264939783	6.122219591	6.404342229	1	2	3	3456	cad6c62c0b8dd2aacc100b76d03dc544d98a04b5fd44913edc50e7b1e07ae214	1	0
f108	SVAN	KARTVELIAN_TARGET	4202	17705	469	2089	92019.991481572	181.598188297	10754.876351053	5.148337171	5.235267850	6.334944778	6.152084941	6.503569827	1	0	6	7128	4e209e7a812d5fea3d5c0e8fbf94ef6e30fe7ddec32111688f3c3f1c0b51bb25	1	0
f108	ARMENIAN	UNRELATED_CONTROL	4202	17705	469	2089	87972.756849208	178.351067174	10150.353842414	4.858953491	4.944329780	6.261581951	6.071421067	6.436397117	1	0	5	5580	f27db361e71b36b9e99690be8d430accc0adf7d001675ecb4bf6ee3e9710d992	1	0
f108	CHECHEN	UNRELATED_CONTROL	4202	17705	469	2089	85272.441516558	178.351067174	10122.755076102	4.845742018	4.931118307	6.208022057	6.035410421	6.371977601	1	1	3	3348	ed0aeb821d44e44946a345f342ec82516ba2931ec6cd5de491db292ddc0d0e60	1	0
f108	AVAR	UNRELATED_CONTROL	4202	17705	469	2089	92812.467323362	184.654188610	10746.596617591	5.144373680	5.232767260	6.405792528	6.282504030	6.565633700	1	0	6	7560	21b984220e8907026df0ed0924e22202dbf16248bf69a32a9cc0055773d6cb11	1	0
f108	BASQUE	UNRELATED_CONTROL	4202	17705	469	2089	76037.784371142	150.117300052	8671.556999013	4.151056486	4.222917328	5.320412248	5.141428818	5.521687826	1	0	5	3240	3cc095c32c4b9d49cb55ca26ee36b993f7854d3fedd52aec4272bdafbac83510	1	0
f108	TURKISH	UNRELATED_CONTROL	4202	17705	469	2089	81551.408126536	165.058650026	9404.079343261	4.501713424	4.580726660	5.873848084	5.650800307	6.068342305	1	0	5	4320	92964a3abb3d6c402030afbb803ff208900755c83a588def36abd1ffecd6c408	1	0
f108	GREEK	UNRELATED_CONTROL	4202	17705	469	2089	82237.783613584	167.178822832	9415.502480223	4.507181656	4.587209815	5.879647882	5.684507400	6.068305929	1	0	4	3600	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc	1	0
f108	ARABIC_QURANIC	UNRELATED_CONTROL	4202	17705	469	2089	78850.507800509	162.848230418	9291.879874908	4.448003770	4.525958882	5.700050663	5.526718533	5.896110400	1	0	4	3312	9e58b7aa7145272bf38a4a98bcc04927410fda442b7e42c22a39082254e6547e	1	0
f108	FINNISH	UNRELATED_CONTROL	4202	17705	469	2089	75112.125331240	152.925390484	8791.175969454	4.208317841	4.281522910	5.399370905	5.268174892	5.582799100	1	2	7	4788	7013712dc7985026165d8cecee1f1b9cfb61955e32a068e0e279495c32df011c	1	0
f111	GEORGIAN	KARTVELIAN_TARGET	4247	18070	424	1724	91845.875683856	180.000000000	8651.693721627	5.018383829	5.122792182	6.389187592	6.230787140	6.513988826	1	2	5	5760	71643fdb1bd44c8214421158b5192cbdb81b87c494d553b024eabd9079ecabd0	1	0
f111	MINGRELIAN	KARTVELIAN_TARGET	4247	18070	424	1724	91759.680270484	174.887315825	8630.482043434	5.006080072	5.107522830	6.182925797	6.010957666	6.351126768	1	1	4	4176	57c01ff747303532123bdde6afd95a402babb02d6fdb520b1a0ae715c0cd3229	1	0
f111	LAZ	KARTVELIAN_TARGET	4247	18070	424	1724	94609.273797564	180.000000000	8902.786616690	5.164029360	5.268437713	6.357758010	6.230624060	6.517205534	1	0	4	4608	c3e5437929a7b93ad620eab241419c864ebe11f1e92d5d4e688c6e87cb8d356b	1	0
f111	SVAN	KARTVELIAN_TARGET	4247	18070	424	1724	95799.552493430	181.598188297	9088.526848313	5.271767313	5.377102689	6.468218011	6.276940069	6.626923415	1	0	5	5940	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b	1	0
f111	ARMENIAN	UNRELATED_CONTROL	4247	18070	424	1724	89474.232380849	178.351067174	8485.692938917	4.922095672	5.025547567	6.390199634	6.166440918	6.555992700	1	0	4	4464	60de943204cdd34c1493f204b318e1e6e5c7097565dbd3c37d55b30c82b1b83d	1	0
f111	CHECHEN	UNRELATED_CONTROL	4247	18070	424	1724	86414.717381921	178.351067174	8238.191010857	4.778533069	4.881984964	6.338141605	6.153969574	6.566326247	1	0	5	5580	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc	1	0
f111	AVAR	UNRELATED_CONTROL	4247	18070	424	1724	94672.981800323	184.654188610	8886.696190881	5.154696166	5.261804164	6.516124844	6.384269768	6.678762719	1	0	8	10080	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382	1	0
f111	BASQUE	UNRELATED_CONTROL	4247	18070	424	1724	77593.108164533	150.117300052	7379.153263885	4.280251313	4.367326313	5.449840855	5.250360320	5.669029508	1	1	4	2592	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3	1	0
f111	TURKISH	UNRELATED_CONTROL	4247	18070	424	1724	84354.157989210	165.058650026	7849.824272718	4.553262339	4.649004016	5.989377146	5.786698869	6.192449417	1	0	4	3456	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211	1	0
f111	GREEK	UNRELATED_CONTROL	4247	18070	424	1724	83818.840302309	167.178822832	7834.445791497	4.544342106	4.641313581	5.996648501	5.795313429	6.166808713	1	0	6	5400	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc	1	0
f111	ARABIC_QURANIC	UNRELATED_CONTROL	4247	18070	424	1724	84029.608014079	162.848230418	8035.861889112	4.661172790	4.755632320	5.801870343	5.603516698	5.927631063	1	1	3	2484	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1	1	0
f111	FINNISH	UNRELATED_CONTROL	4247	18070	424	1724	78725.125403789	152.925390484	7401.703753855	4.293331644	4.382035467	5.507399428	5.300954994	5.701364406	1	0	4	2736	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1	1	0
f112	GEORGIAN	KARTVELIAN_TARGET	4251	18101	420	1693	92520.856117235	180.000000000	8633.103944119	5.099293529	5.205613670	6.404947123	6.223642688	6.559119028	1	0	4	4608	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9	1	0
f112	MINGRELIAN	KARTVELIAN_TARGET	4251	18101	420	1693	91980.006170189	174.887315825	8496.258457179	5.018463353	5.121763599	6.182507077	6.043343950	6.345065232	1	1	4	4176	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04	1	0
f112	LAZ	KARTVELIAN_TARGET	4251	18101	420	1693	94474.035146683	180.000000000	8802.586759439	5.199401512	5.305721654	6.365872384	6.227124138	6.529666560	1	1	5	5760	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e	1	0
f112	SVAN	KARTVELIAN_TARGET	4251	18101	420	1693	96034.191023363	181.598188297	8853.888318381	5.229703673	5.336967813	6.451023964	6.282222819	6.657583677	1	0	6	7128	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b	1	0
f112	ARMENIAN	UNRELATED_CONTROL	4251	18101	420	1693	89884.198979365	178.351067174	8233.900751998	4.863497196	4.968843366	6.390757070	6.169233710	6.561171411	1	2	4	4464	51d60f85872a5b028208f86bbbfd8fa87de43621acae8ecfb6e8abf1e251efe3	1	0
f112	CHECHEN	UNRELATED_CONTROL	4251	18101	420	1693	86499.252678723	178.351067174	8154.443553021	4.816564414	4.921910585	6.350361405	6.156011517	6.539270247	1	0	5	5580	757aaa780de922fadbcd1ddea801c87487a964734f4b9dc82bf61844126e99f6	1	0
f112	AVAR	UNRELATED_CONTROL	4251	18101	420	1693	94682.066340435	184.654188610	8876.997600518	5.243353574	5.352422793	6.518387674	6.345736473	6.710074063	1	0	4	5040	21b984220e8907026df0ed0924e22202dbf16248bf69a32a9cc0055773d6cb11	1	0
f112	BASQUE	UNRELATED_CONTROL	4251	18101	420	1693	74852.549357324	150.117300052	6871.345526032	4.058680169	4.147349572	5.460084938	5.200297939	5.681540983	1	0	4	2592	51a31ae91ce3f8b11fc0cce1a06b0c94b84f085a86092ac5a7a703b1064a44de	1	0
f112	TURKISH	UNRELATED_CONTROL	4251	18101	420	1693	83183.380577617	165.058650026	7774.946210599	4.592407685	4.689902458	6.017095985	5.759598558	6.231103072	1	0	5	4320	00d9008116450a0c919b62e156ed9515fcfdd785a63e29d46f8504e7df739a5e	1	0
f112	GREEK	UNRELATED_CONTROL	4251	18101	420	1693	84204.883686400	167.178822832	7954.919217341	4.698711883	4.797458972	6.012191248	5.814569985	6.199198157	1	2	5	4500	9a410a10c5fd1c803326d4464d99b42709c21969d7e75b89dddb8b9d3b8bc027	1	0
f112	ARABIC_QURANIC	UNRELATED_CONTROL	4251	18101	420	1693	82114.153225340	162.848230418	7712.133735272	4.555306400	4.651495550	5.846654764	5.632996380	6.010260978	1	0	4	3312	0e50750240450a26c9d855ffd93414c12f8882673ae0d2056a2dc55c6440257e	1	0
f112	FINNISH	UNRELATED_CONTROL	4251	18101	420	1693	76672.519843231	152.925390484	7123.398549431	4.207559687	4.297887738	5.514487059	5.323973264	5.698307507	1	1	3	2052	aba062130ff36aa99f49bfbe1f101464883c8ae82260687b6651e77c03039fde	1	0
f113	GEORGIAN	KARTVELIAN_TARGET	4326	18278	345	1516	92549.514063454	180.000000000	7808.292735626	5.150588876	5.269322385	6.286057212	6.169510239	6.428158340	1	0	4	4608	2ff93b496a5558fd2e196d581ae34f78eb6284139e73961ac98050b8af3360cc	1	0
