held_folio	held_lines	held_states	unigram_bits	markov_bits	markov_gain_vs_unigram	shuffled_markov_bits_mean	true_order_gain_vs_shuffle
f4	19	82	229.050664750579	229.002391176232	0.048273574347	235.658035165590	6.655643989358
f40	17	78	230.908451065729	223.833415902945	7.075035162784	233.525808115924	9.692392212979
f41	7	37	119.387153303170	115.626979921428	3.760173381742	116.691096675344	1.064116753916
f42	22	119	368.956689574864	366.235568534498	2.721121040367	369.452079317083	3.216510782585
f43	11	81	231.831736932555	232.248612627392	-0.416875694837	236.882998754896	4.634386127504
f44	18	94	286.707969056590	279.970177985417	6.737791071173	286.232814030304	6.262636044886
f45	13	76	238.801333192122	237.479212353543	1.322120838579	238.611117269555	1.131904916011
f46	10	80	230.595231954824	227.581286375122	3.013945579702	239.624264110978	12.042977735856
f47	16	92	288.893121974962	281.171078701176	7.722043273786	286.080652264117	4.909573562941
f48	15	132	418.231227933128	424.866971612300	-6.635743679172	428.110691517869	3.243719905570
f49	34	153	456.314619512624	452.477800433705	3.836819078919	454.796098994733	2.318298561027
f5	7	38	124.872405313011	128.587168343693	-3.714763030681	127.585810506175	-1.001357837518
f50	9	82	243.888958066246	236.344205846720	7.544752219526	248.310419119125	11.966213272405
f51	11	61	186.347221913204	178.630277105410	7.716944807794	190.604587489201	11.974310383790
f52	10	49	142.578874137171	136.186664655254	6.392209481916	146.037442164544	9.850777509289
f53	11	50	142.877547544278	140.617511684142	2.260035860137	145.069290496956	4.451778812814
f54	11	58	168.555952535208	158.672752832019	9.883199703189	165.989029171735	7.316276339715
f55	12	93	286.736379594272	277.597098508138	9.139281086134	286.139316049780	8.542217541642
f56	22	86	249.978795882278	247.375384290318	2.603411591960	248.583263492483	1.207879202164
f57	1	7	23.110182528172	23.185839265930	-0.075656737758	23.916677495741	0.730838229811
f58	43	301	1035.021441118838	1013.462990856581	21.558450262257	1041.923135321622	28.460144465042
f6	19	80	229.266617858928	219.481677223586	9.784940635342	225.703214380523	6.221537156937
f66	24	177	531.125887006923	509.488339040568	21.637547966355	537.739660232406	28.251321191838
f7	14	76	222.958075083794	216.946976421717	6.011098662077	220.553030086952	3.606053665234
f75	65	387	1181.786473787694	1140.036807179794	41.749666607900	1181.040792267068	41.003985087274
f76	60	490	1469.261081845639	1423.139311839268	46.121770006371	1486.103830955974	62.964519116706
f77	61	390	1205.373340077532	1165.640299166067	39.733040911465	1220.378119117007	54.737819950940
f78	52	346	1030.909410877834	1013.708389774817	17.201021103017	1032.468285423903	18.759895649086
f79	61	439	1307.045485201887	1283.853429819120	23.192055382767	1325.636623889020	41.783194069900
f8	23	129	396.259789678944	388.064637061851	8.195152617093	390.439920535569	2.375283473718
f80	57	419	1324.794618981926	1306.486120141973	18.308498839954	1349.391636709630	42.905516567657
f81	38	246	735.827070701292	726.612819365518	9.214251335775	742.396616515747	15.783797150229
f82	45	314	987.085103689483	961.441486207549	25.643617481934	1003.469504921152	42.028018713603
f83	62	374	1167.730914674309	1114.526534116368	53.204380557941	1177.622878156434	63.096344040066
f84	40	228	673.306542938065	654.459898556894	18.846644381172	674.609971240581	20.150072683687
f85	36	211	646.842300822237	632.852448577188	13.989852245048	655.455577352251	22.603128775063
f86	73	516	1665.096898303364	1636.556166783156	28.540731520208	1692.432400043648	55.876233260492
f87	20	90	272.101946281672	263.485550849694	8.616395431978	274.948840765295	11.463289915601
f88	22	135	395.013728932047	382.438641333271	12.575087598776	399.515454865435	17.076813532164
f89	21	146	457.499251852705	444.203129150469	13.296122702236	464.290417723858	20.087288573389
f9	13	88	247.399892678154	241.921985232229	5.477907445925	248.540332701393	6.618347469164
f90	14	83	267.501608626801	272.102817569123	-4.601208942322	274.869131601480	2.766314032357
f93	33	146	440.488909356325	439.339294776710	1.149614579615	445.739304371859	6.400009595149
f94	14	86	273.041075158520	270.510922969210	2.530152189310	284.045468158895	13.534545189685
f95	27	207	639.612639021236	640.412176229220	-0.799537207984	659.297424550140	18.885248320919
f96	15	81	228.962494011020	226.000354008157	2.962140002863	231.455673202514	5.455319194357
f99	28	172	504.709273204897	498.459806315723	6.249466889174	506.221523928670	7.761717612947
