panel	window	representation	physical_folio	pages	gain_bits
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f46	2	0.411823513504
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f47	2	0.564702028957
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f48	2	0.860524548842
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f49	2	0.417127832154
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f5	2	0.471448777629
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f50	2	0.441710547878
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f51	2	0.294943908414
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f52	2	-0.973690521698
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f53	2	0.68945210363
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f54	2	-0.346658320615
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f55	2	-0.685628301096
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f56	2	0.377088671419
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f6	2	0.130401355126
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f66	1	-0.609745233002
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f7	2	-0.196107560683
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f8	2	-0.504588327633
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f87	2	0.359704775653
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f9	2	0.550765182154
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f90	4	0.683175392767
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f93	2	0.396396376679
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f94	2	0.353916644029
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f95	4	1.01282219188
PRIMARY_8	FIRST_LINE	PAGE_HOST_IDENTITY	f96	2	4.28201048136
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f1	1	2.13772611444
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f10	2	0.0938197521859
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f11	2	0.719201455105
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f13	2	0.290005106339
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f14	2	-0.328273246735
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f15	2	0.0381526549726
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f16	2	1.15683923165
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f17	2	0.933548823806
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f18	2	-1.30997820374
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f19	2	0.399422472341
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f2	2	-0.675605563726
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f20	2	-0.963102100549
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f21	2	-0.16033431035
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f22	2	-0.140393849302
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f23	2	-0.750056257443
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f24	2	0.476594986981
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f25	2	0.583297896121
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f26	2	1.99112440287
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f27	2	-1.58181461212
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f28	2	-0.308570298554
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f29	2	3.01756847656
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f3	2	0.64506108816
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f30	2	0.322062929978
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f31	2	0.113584624934
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f32	2	-0.923240478505
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f33	2	-0.205202089981
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f34	2	-1.45182094938
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f35	2	0.106632517879
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f36	2	0.302713562386
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f37	2	-0.934148781326
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f38	2	1.10026198383
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f39	2	-0.0766435568765
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f4	2	0.258527249173
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f40	2	-0.0583174902339
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f41	2	0.0268675294883
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f42	2	-0.595686673165
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f43	2	-0.871557160023
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f44	2	-0.439276751174
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f45	2	1.86023327792
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f46	2	0.108213586801
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f47	2	0.665251456681
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f48	2	-0.207023024646
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f49	2	0.474983867233
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f5	2	0.355388773231
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f50	2	0.414101323034
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f51	2	0.256853679745
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f52	2	-0.199137671013
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f53	2	0.903762078461
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f54	2	-0.369473344054
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f55	2	-0.684058013432
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f56	2	0.352981830547
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f6	2	0.10222879175
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f66	1	-0.481202457835
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f7	2	-0.121095431411
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f8	2	-0.533272927303
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f87	2	0.337334408113
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f9	2	0.63391264487
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f90	4	-0.14388083817
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f93	2	0.362647406246
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f94	2	0.277090484886
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f95	4	0.865936942026
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_IDENTITY	f96	2	4.23686561207
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f1	1	-0.934783520164
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f10	2	0.68640145964
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f11	2	-0.587349702852
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f13	2	0.58268760464
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f14	2	-0.0188195629352
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f15	2	0.0464764857193
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f16	2	0.139479548179
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f17	2	-0.405132521868
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f18	2	0.105323082747
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f19	2	0.345871289774
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f2	2	-0.0765231795424
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f20	2	-0.633308168686
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f21	2	-0.614729063469
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f22	2	-0.250805516532
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f23	2	-0.869975556455
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f24	2	1.39457738366
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f25	2	0.520479594358
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f26	2	2.33550881882
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f27	2	-1.14313838494
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f28	2	0.67710795389
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f29	2	2.62563930864
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f3	2	0.607549897183
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f30	2	0.3999242012
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f31	2	-0.113118124141
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f32	2	-0.147477669173
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f33	2	-0.93187305953
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f34	2	0.728787645356
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f35	2	0.765042338701
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f36	2	0.0907754424276
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f37	2	0.901982694096
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f38	2	0.636054143993
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f39	2	-0.124298836342
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f4	2	0.603221210337
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f40	2	-0.646419092243
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f41	2	-0.186264726723
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f42	2	-1.05945380755
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f43	2	-1.71893547603
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f44	2	0.447420064011
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f45	2	0.89347608714
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f46	2	0.227011805109
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f47	2	0.337405948371
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f48	2	0.548601565351
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f49	2	-0.44410043722
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f5	2	0.688073824396
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f50	2	-0.383094287609
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f51	2	0.582100845071
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f52	2	-0.841982178115
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f53	2	-0.616625379136
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f54	2	0.407154328713
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f55	2	-0.101392428201
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f56	2	0.438428863496
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f6	2	0.0684984888744
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f66	1	-0.127936910195
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f7	2	0.0986046018749
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f8	2	-0.323267180155
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f87	2	0.28221350259
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f9	2	0.805733982534
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f90	4	0.245329516977
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f93	2	-0.569277137347
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f94	2	0.431983960011
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f95	4	0.913194686313
PRIMARY_8	FIRST_LINE	PAGE_HOST_CHAR3	f96	2	2.42242917608
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f1	1	-0.958308308394
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f10	2	0.769039313138
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f11	2	-0.629498502113
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f13	2	0.782240976024
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f14	2	-0.083206296521
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f15	2	0.021804489778
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f16	2	0.115558001129
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f17	2	-0.536209733191
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f18	2	-0.999395917997
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f19	2	0.419909441592
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f2	2	-0.00632362820852
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f20	2	-0.657620631533
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f21	2	-0.639021309539
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f22	2	-0.278643803155
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f23	2	-0.894014200483
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f24	2	1.27636470092
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f25	2	0.608417988602
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f26	2	2.07578072991
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f27	2	-1.06822933753
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f28	2	0.771008399549
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f29	2	2.50244568235
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f3	2	0.576610148662
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f30	2	0.503422482282
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f31	2	-0.228977566262
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f32	2	-1.07308953521
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f33	2	-0.248782984314
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f34	2	-1.34168496337
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f35	2	0.735431661696
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f36	2	0.067707547097
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f37	2	0.0583549074755
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f38	2	0.844693953363
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f39	2	-0.0561348393853
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f4	2	0.580418048352
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f40	2	-0.855784197334
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f41	2	0.0105413095643
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f42	2	-0.971003359408
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f43	2	-1.61675162783
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f44	2	0.323716989467
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f45	2	1.66642469899
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f46	2	-0.0825315629433
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f47	2	0.43790122581
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f48	2	0.00818785028822
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f49	2	-0.378164351384
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f5	2	0.660786677961
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f50	2	-0.0328960565808
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f51	2	0.456037073143
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f52	2	0.0262664709601
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f53	2	-0.420697536697
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f54	2	0.375170908374
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f55	2	-0.657421031276
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f56	2	0.413629462967
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f6	2	0.147741553976
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f66	1	-0.158172354401
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f7	2	0.176946501906
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f8	2	-0.352393998596
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f87	2	0.258943344544
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f9	2	0.890231214414
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f90	4	-0.634364514528
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f93	2	-0.466850507406
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f94	2	0.433868314746
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f95	4	0.465451107436
CROSS_CURRIER_6	FIRST_LINE	PAGE_HOST_CHAR3	f96	2	2.4859411602
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f1	1	-0.829627546188
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f10	2	0.683281277742
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f11	2	0.0848280713562
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f13	2	0.721301232019
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f14	2	-0.0376256534556
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f15	2	-0.274078543153
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f16	2	-0.629327154825
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f17	2	0.783279804978
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f18	2	0.0734863028408
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f19	2	-0.628739096394
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f2	2	-0.31576082048
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f20	2	-1.12273104791
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f21	2	-0.676892540464
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f22	2	-0.220693258658
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f23	2	-1.21172457508
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f24	2	0.917760815818
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f25	2	0.553185785415
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f26	2	-1.88907803072
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f27	2	-1.43404622707
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f28	2	0.215285740928
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f29	2	4.45736229671
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f3	2	0.308599948869
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f30	2	0.249904107981
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f31	2	-0.186248018233
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f32	2	0.147547738752
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f33	2	0.459728406381
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f34	2	0.585420156859
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f35	2	-0.120202184887
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f36	2	0.225749629297
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f37	2	0.476597621174
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f38	2	1.02931569009
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f39	2	0.103319901946
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f4	2	0.2162787988
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f40	2	0.668252024237
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f41	2	-0.355393332393
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f42	2	2.9992162449
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f43	2	-2.17282951955
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f44	2	-0.098277326445
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f45	2	0.463971323724
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f46	2	0.397495811566
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f47	2	0.196404326631
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f48	2	0.239137737783
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f49	2	-0.742761778254
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f5	2	0.547038802879
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f50	2	-0.708473427419
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f51	2	0.172129728858
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f52	2	-0.884393934606
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f53	2	-0.220168735032
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f54	2	-0.0759321373265
PRIMARY_8	FIRST_LINE	RAW_CHAR3	f55	2	-1.27599788418
