operation	eligible_cells	base_families	sections	hands	held_base_predictions	held_base_weight	held_base_fractional_mse_gain	held_base_mean_cosine	held_base_positive_dot_rate	held_base_and_section_predictions	held_base_and_section_weight	held_base_and_section_fractional_mse_gain	held_base_and_section_mean_cosine	held_base_and_section_positive_dot_rate	held_base_and_hand_predictions	held_base_and_hand_weight	held_base_and_hand_fractional_mse_gain	held_base_and_hand_mean_cosine	held_base_and_hand_positive_dot_rate	dominant_delta_dimensions	maxT_p	label	claim_state
L3:P3:k>o	4	3	3	2	2	5.000000000000	0.460516329001	0.697516499698	1.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	right_family=NONE:+0.4190/+0.4242|dy_closure=0:-0.3383/-0.2438|dy_closure=1:+0.3383/+0.2438|right_family=ain:-0.2155/-0.2708	0.035121951220	WEAK	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L3:P2:k>r	5	3	4	3	2	5.000000000000	0.429868870318	0.677882923321	1.000000000000	2	5.000000000000	0.319788257339	0.685449843667	1.000000000000	1	2.000000000000	0.546261862378	0.739116799477	1.000000000000	wrapper=q:-0.2711/-0.3195|right_family=NONE:-0.2481/-0.2135|local_frame=NONE:-0.1557/-0.1144|dy_closure=0:-0.1471/-0.0624	0.039024390244	INTERESTING_EXPLORATORY	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L2:P1:o>y	15	4	5	3	15	113.000000000000	0.423473677692	0.707010677190	1.000000000000	15	113.000000000000	0.355566830197	0.694511344166	1.000000000000	15	113.000000000000	0.364612467607	0.667618064872	1.000000000000	wrapper=q:-0.2875/-0.2839|wrapper=NONE:+0.1671/+0.1634|local_frame=NONE:-0.0686/-0.0721|right_family=air:+0.0581/+0.0554	0.040975609756	INTERESTING_EXPLORATORY	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L2:P1:e>l	6	5	2	2	6	20.000000000000	0.397662925099	0.654182340862	1.000000000000	4	13.000000000000	0.276243743065	0.593577211329	1.000000000000	4	13.000000000000	0.276243743065	0.593577211329	1.000000000000	wrapper=NONE:+0.5521/+0.5227|wrapper=sh:-0.3525/-0.3277|right_family=NONE:-0.2023/-0.2031|wrapper=che:-0.1575/-0.1690	0.049756097561	INTERESTING_EXPLORATORY	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L3:P3:o>y	17	9	4	3	17	88.000000000000	0.394670714658	0.658302605568	1.000000000000	17	88.000000000000	0.342901965670	0.662810688265	1.000000000000	17	88.000000000000	0.384304341397	0.676018020084	1.000000000000	dy_closure=0:+0.3549/+0.3508|dy_closure=1:-0.3549/-0.3508|right_family=NONE:+0.1722/+0.1726|b3=0:+0.1335/+0.1406	0.049756097561	INTERESTING_EXPLORATORY	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L3:P1:e>k	13	6	4	3	13	46.000000000000	0.380843735084	0.652196742816	1.000000000000	13	46.000000000000	0.333947040989	0.619248481235	1.000000000000	13	46.000000000000	0.304331497221	0.599697426401	1.000000000000	wrapper=NONE:+0.3364/+0.3256|wrapper=sh:-0.2900/-0.2714|local_frame=NONE:+0.1959/+0.2128|local_frame=OT:-0.1775/-0.1889	0.052682926829	WEAK	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L2:P2:k>s	11	4	5	4	11	56.000000000000	0.374439291690	0.655397570206	1.000000000000	11	56.000000000000	0.296538342636	0.617096348373	1.000000000000	9	50.000000000000	0.324883797334	0.639392125253	1.000000000000	right_family=NONE:+0.5980/+0.4524|right_family=aiin:-0.3213/-0.1947|wrapper=NONE:-0.2689/-0.0908|wrapper=che:+0.1833/+0.2247	0.053658536585	WEAK	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L2:P1:e>y	6	3	3	3	6	15.000000000000	0.343975995775	0.613516623486	1.000000000000	3	6.000000000000	-0.132252307933	0.421796972836	1.000000000000	4	8.000000000000	0.156223378405	0.516066602416	1.000000000000	wrapper=NONE:+0.4953/+0.4532|wrapper=sh:-0.2531/-0.1573|right_family=aiin:+0.2123/+0.2115|right_family=NONE:-0.1822/-0.2267	0.067317073171	WEAK	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L3:P1:c>s	8	3	4	5	2	23.000000000000	0.308807564225	0.591200493318	1.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	local_frame=OT:-0.3667/-0.1559|local_frame=NONE:+0.2774/+0.1297|wrapper=q:-0.2097/-0.0972|wrapper=d:+0.1864/+0.1498	0.080975609756	WEAK	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L2:P2:o>y	10	4	5	5	10	70.000000000000	0.228501953805	0.543826196352	1.000000000000	6	29.000000000000	0.138826278127	0.494693363084	1.000000000000	5	16.000000000000	-0.262818242362	0.398470277390	1.000000000000	dy_closure=0:+0.4472/+0.2031|dy_closure=1:-0.4472/-0.2031|local_frame=NONE:+0.2534/+0.0705|local_frame=OT:-0.2217/-0.0511	0.118048780488	WEAK	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L3:P3:d>s	6	3	4	3	6	20.000000000000	0.134681489063	0.400787701647	0.700000000000	6	20.000000000000	0.090802282501	0.350143043072	0.700000000000	5	18.000000000000	0.107091767486	0.368394009217	0.888888888889	right_family=NONE:+0.1993/+0.1976|right_family=al:-0.0979/-0.0897|right_family=aiin:-0.0769/-0.0811|wrapper=sh:-0.0719/-0.0644	0.166829268293	WEAK	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L3:P3:k>s	4	3	2	2	2	4.000000000000	0.081028749748	0.490715533636	1.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	right_family=NONE:+0.4825/+0.5195|right_family=ain:-0.2365/-0.2844|wrapper=sh:-0.2104/-0.0268|local_frame=NONE:-0.1446/-0.1946	0.214634146341	WEAK	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L3:P2:k>l	8	3	5	3	2	9.000000000000	0.045512533717	0.427187064258	1.000000000000	2	9.000000000000	-0.171640969361	0.387797316431	1.000000000000	2	9.000000000000	-0.144566824938	0.389580388229	1.000000000000	dy_closure=0:-0.2295/-0.0423|dy_closure=1:+0.2295/+0.0423|wrapper=q:-0.2104/-0.3612|b3=0:+0.1837/-0.0233	0.240000000000	WEAK	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L3:P1:a>o	13	8	4	3	13	59.000000000000	0.019193008216	0.303241467070	0.762711864407	13	59.000000000000	-0.024439384481	0.304629836043	0.762711864407	13	59.000000000000	-0.045521259628	0.274938083676	0.762711864407	wrapper=d:-0.1810/-0.1807|wrapper=NONE:+0.1279/+0.1313|wrapper=s:-0.0780/-0.0798|wrapper=q:+0.0479/+0.0461	0.258536585366	WEAK	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L2:P2:k>t	19	4	6	5	19	162.000000000000	-0.001972604791	0.256547650424	0.876543209877	19	162.000000000000	-0.002281604458	0.278872656059	0.895061728395	19	162.000000000000	0.030502500853	0.280068876366	0.882716049383	wrapper=q:-0.1493/-0.0523|wrapper=NONE:+0.1472/+0.0941|right_family=aiin:-0.0965/-0.1042|right_family=al:+0.0659/+0.0965	0.365853658537	NO_SIGNAL	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L3:P1:e>y	5	4	2	2	5	10.000000000000	-0.017021530321	0.416734182370	0.800000000000	1	2.000000000000	0.048345845689	0.812251367245	1.000000000000	1	2.000000000000	0.048345845689	0.812251367245	1.000000000000	wrapper=sh:-0.2115/-0.2248|wrapper=NONE:+0.1975/+0.2287|wrapper=che:-0.0865/-0.0894|wrapper=ch:+0.0739/+0.0623	0.383414634146	NO_SIGNAL	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L3:P3:l>r	12	6	4	3	12	61.000000000000	-0.150614363670	0.015120332819	0.360655737705	12	61.000000000000	-0.246093569525	-0.002792274071	0.508196721311	12	61.000000000000	-0.245958832329	-0.001440452186	0.508196721311	dy_closure=0:+0.0523/+0.0743|dy_closure=1:-0.0523/-0.0743|right_family=NONE:-0.0309/+0.0031|wrapper=NONE:-0.0303/-0.0413	0.512195121951	NO_SIGNAL	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L3:P2:l>r	10	6	4	3	10	36.000000000000	-0.171835742130	-0.069374479326	0.333333333333	10	36.000000000000	-0.168765814077	0.027456748414	0.361111111111	10	36.000000000000	-0.180064789074	0.031019885034	0.361111111111	wrapper=ch:+0.0661/+0.0597|wrapper=NONE:-0.0609/-0.0461|wrapper=sh:+0.0308/+0.0391|wrapper=q:-0.0298/-0.0252	0.534634146341	NO_SIGNAL	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L2:P1:l>o	8	4	3	2	8	45.000000000000	-0.180136971357	0.219930650807	1.000000000000	7	25.000000000000	-0.194838651491	0.292082744441	1.000000000000	7	25.000000000000	-0.229670854318	0.265168081725	1.000000000000	wrapper=q:+0.4490/+0.2527|wrapper=NONE:-0.3191/-0.0656|b3=0:+0.0726/+0.1447|b3=1:-0.0726/-0.1447	0.543414634146	NO_SIGNAL	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L2:P1:a>l	4	3	2	2	2	4.000000000000	-0.202905446915	0.118079841533	0.500000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	right_family=NONE:-0.2493/-0.2846|right_family=aiin:+0.2428/+0.1033|wrapper=NONE:+0.2123/+0.1509|b3=0:-0.1697/-0.1299	0.560975609756	NO_SIGNAL	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L2:P1:e>k	10	3	5	4	10	64.000000000000	-0.235887771125	0.463804154149	1.000000000000	7	47.000000000000	-0.042406467532	0.521045812973	1.000000000000	6	39.000000000000	0.053836724073	0.555845982719	1.000000000000	wrapper=sh:-0.3777/-0.3435|wrapper=NONE:+0.1704/+0.2581|right_family=NONE:-0.1411/-0.2025|wrapper=che:+0.0991/+0.0757	0.596097560976	NO_SIGNAL	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L3:P2:k>t	10	5	4	3	10	36.000000000000	-0.249874016561	-0.064150501071	0.277777777778	10	36.000000000000	-0.395414064405	-0.074397861993	0.194444444444	10	36.000000000000	-0.410404612574	-0.080374693123	0.194444444444	dy_closure=0:-0.1026/-0.0972|dy_closure=1:+0.1026/+0.0972|b3=0:+0.0592/+0.0607|b3=1:-0.0592/-0.0607	0.618536585366	NO_SIGNAL	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L2:P1:e>o	9	3	4	3	9	33.000000000000	-0.287773376294	0.373215781378	1.000000000000	9	33.000000000000	-0.379187446849	0.343931991118	1.000000000000	9	33.000000000000	-0.333526006639	0.367141565504	1.000000000000	wrapper=che:-0.2035/-0.1585|local_frame=NONE:+0.1841/+0.2059|wrapper=q:+0.1414/+0.2137|wrapper=NONE:+0.1352/+0.2345	0.656585365854	NO_SIGNAL	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L3:P3:e>o	4	3	3	3	2	6.000000000000	-0.311041632205	0.190641168228	1.000000000000	1	2.000000000000	-4.437399570196	0.261013033105	1.000000000000	1	2.000000000000	-4.437399570196	0.261013033105	1.000000000000	dy_closure=0:+0.2528/+0.0408|dy_closure=1:-0.2528/-0.0408|wrapper=NONE:+0.1319/+0.0846|right_family=NONE:+0.1103/+0.2835	0.680975609756	NO_SIGNAL	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L3:P3:d>k	4	4	2	2	4	8.000000000000	-0.347744724404	-0.014555311089	0.500000000000	1	2.000000000000	-0.460664264426	0.082622528877	1.000000000000	1	2.000000000000	-0.460664264426	0.082622528877	1.000000000000	right_family=ain:+0.1565/+0.1565|right_family=ar:-0.1269/-0.1269|right_family=NONE:-0.1135/-0.1135|local_frame=OT:-0.1038/-0.1038	0.709268292683	NO_SIGNAL	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L3:P1:k>p	5	3	3	3	2	5.000000000000	-0.565471034585	0.250836034661	0.400000000000	2	5.000000000000	-1.522852059058	0.108355226162	0.400000000000	2	5.000000000000	-1.522852059058	0.108355226162	0.400000000000	right_family=al:-0.1150/+0.0083|right_family=ar:+0.0850/+0.0310|right_family=aiin:+0.0850/+0.1413|right_family=NONE:-0.0750/-0.1736	0.868292682927	NO_SIGNAL	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L3:P2:k>p	4	3	2	2	2	5.000000000000	-0.728582540101	0.225224674867	0.400000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	wrapper=q:-0.1652/-0.2040|wrapper=NONE:+0.1567/-0.0074|right_family=NONE:-0.1397/-0.3193|b3=0:+0.0806/-0.0582	0.920000000000	NO_SIGNAL	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L2:P2:k>l	8	3	5	3	2	4.000000000000	-0.740783142273	0.333221475676	1.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	right_family=NONE:+0.6493/+0.7860|right_family=aiin:-0.2428/-0.4088|wrapper=NONE:-0.2123/-0.0238|dy_closure=0:-0.1769/-0.0667	0.921951219512	NO_SIGNAL	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L2:P1:a>o	17	3	6	5	17	180.000000000000	-1.320176067733	0.392864493972	0.972222222222	14	143.000000000000	-1.282369864973	0.349295009375	0.965034965035	14	139.000000000000	-1.245852468460	0.364132151265	0.964028776978	wrapper=d:-0.3016/-0.3600|local_frame=NONE:-0.2744/-0.6464|local_frame=OT:+0.2597/+0.6107|wrapper=NONE:+0.1597/+0.1533	0.981463414634	NO_SIGNAL	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L2:P2:l>r	18	3	6	5	18	156.000000000000	-1.592924820110	0.075220195171	0.660256410256	15	121.000000000000	-1.574949724253	0.063371255093	0.561983471074	15	120.000000000000	-1.600835662499	0.069432767430	0.583333333333	local_frame=NONE:+0.2900/+0.5849|local_frame=OT:-0.2678/-0.5457|wrapper=q:-0.0865/-0.1749|dy_closure=0:+0.0575/+0.0701	0.987317073171	NO_SIGNAL	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
L3:P3:r>s	4	3	3	2	2	4.000000000000	-3.973827406110	0.148662549593	0.500000000000	1	2.000000000000	-1.422298318440	0.297325099186	1.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	wrapper=NONE:-0.0833/-0.1555|wrapper=d:+0.0833/+0.0291|b3=0:+0.0000/-0.0295|b3=1:+0.0000/+0.0295	1.000000000000	NO_SIGNAL	HELD_BASE_SUBSTITUTION_VECTOR_NO_MORPHOLOGY_OR_MEANING
