edition	axis	model	rows	positives	held_folios	gain_bits	selector_paid_gain_bits	positive_folios	mean_brier_gain	mean_ap_gain	null_median_bits	local_p	max_15_p
ZL3b	COLOR_RED_VS_YEL	OPEN_WRAPPER7	150	83	7	-8.561049451709	-12.467940047318	1	-0.017231502977	-0.032955699239	-3.632658639185	0.939467903344	1.000000000000
ZL3b	COLOR_RED_VS_YEL	OPEN_COMPILER12	150	83	7	-7.947911184788	-11.854801780396	0	-0.016472602004	-0.010824681829	-6.377547830981	0.649743714913	1.000000000000
ZL3b	COLOR_RED_VS_YEL	BODY_COMPILER12	150	83	7	-9.337102342860	-13.243992938469	1	-0.018395461778	-0.033645937781	-8.231889968520	0.618501342446	1.000000000000
ZL3b	COLOR_RED_VS_YEL	OPEN_BODY_COMPILER24	150	83	7	-18.207815910082	-22.114706505690	0	-0.035528501178	-0.034724064216	-13.595607276742	0.783988284110	1.000000000000
ZL3b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	150	83	7	-20.958637043044	-24.865527638652	2	-0.037530840593	-0.028317522338	-22.915372804357	0.391017817916	1.000000000000
IT2a	RAYS_8_VS_7	OPEN_WRAPPER7	149	66	7	3.201524935484	-0.705365660124	4	0.006826727204	0.032971083272	-0.953532859030	0.105198926043	0.450329509397
IT2a	RAYS_8_VS_7	OPEN_COMPILER12	149	66	7	-1.878443343656	-5.785333939265	3	-0.001530743256	0.022079523338	-4.760302690816	0.210397852087	0.937759336100
IT2a	RAYS_8_VS_7	BODY_COMPILER12	149	66	7	2.008699197092	-1.898191398516	5	0.020272537191	-0.013917059302	0.417845302591	0.385892116183	0.570417378570
IT2a	RAYS_8_VS_7	OPEN_BODY_COMPILER24	149	66	7	1.637476454672	-2.269414140936	3	0.019724976016	-0.007654203897	-0.486590044595	0.361728093727	0.615328288992
IT2a	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	149	66	7	-11.000456745148	-14.907347340757	3	-0.004374178272	-0.074514956497	-7.515494121723	0.719794971931	1.000000000000
IT2a	TAIL_2_VS_1	OPEN_WRAPPER7	155	22	7	-11.545000908366	-15.451891503974	2	-0.012067718264	-0.097824848792	-6.917331965749	0.998047351721	1.000000000000
IT2a	TAIL_2_VS_1	OPEN_COMPILER12	155	22	7	-5.204855521359	-9.111746116968	2	-0.006996410161	-0.044736004085	-7.571621114450	0.232365145228	0.997559189651
IT2a	TAIL_2_VS_1	BODY_COMPILER12	155	22	7	-15.539721729387	-19.446612324996	1	-0.012841227174	0.003520152974	-10.608954129803	0.889431291189	1.000000000000
IT2a	TAIL_2_VS_1	OPEN_BODY_COMPILER24	155	22	7	-15.414412620015	-19.321303215624	1	-0.013144727822	-0.008688442371	-15.200049611535	0.521845252624	1.000000000000
IT2a	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	155	22	7	-14.224759436261	-18.131650031869	2	-0.009498039400	-0.027471820441	-15.170858051972	0.425677324872	1.000000000000
IT2a	COLOR_RED_VS_YEL	OPEN_WRAPPER7	150	83	7	-8.144171183168	-12.051061778777	0	-0.016824458390	-0.021385779926	-3.307941302526	0.948742982670	0.999755918965
IT2a	COLOR_RED_VS_YEL	OPEN_COMPILER12	150	83	7	-10.605105937946	-14.511996533555	1	-0.022279989334	-0.028124046607	-4.858604801766	0.947278496461	1.000000000000
IT2a	COLOR_RED_VS_YEL	BODY_COMPILER12	150	83	7	-8.287751136215	-12.194641731824	1	-0.016771942933	-0.058114508672	-5.904796520696	0.785452770320	1.000000000000
IT2a	COLOR_RED_VS_YEL	OPEN_BODY_COMPILER24	150	83	7	-19.875169226338	-23.782059821946	0	-0.040534634290	-0.072227307531	-10.080196086659	0.979253112033	1.000000000000
IT2a	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	150	83	7	-15.194242946183	-19.101133541792	2	-0.028513568985	0.010990147425	-19.462351607029	0.259458140103	1.000000000000
RF1b	RAYS_8_VS_7	OPEN_WRAPPER7	149	66	7	4.123744982588	0.216854386980	4	0.009214089777	-0.005131817802	1.671527495337	0.227727605565	0.475225774957
RF1b	RAYS_8_VS_7	OPEN_COMPILER12	149	66	7	0.010377820452	-3.896512775156	3	0.002299474099	0.017925155359	-2.449364299804	0.242860629729	0.898218208445
RF1b	RAYS_8_VS_7	BODY_COMPILER12	149	66	7	3.137109747660	-0.769780847948	5	0.022193355940	-0.018735227179	0.434154497302	0.318525750549	0.585550402734
RF1b	RAYS_8_VS_7	OPEN_BODY_COMPILER24	149	66	7	4.195773593298	0.288882997689	3	0.022720739522	-0.016679461495	0.404890841977	0.268489138394	0.467171100805
RF1b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	149	66	7	-18.609618382830	-22.516508978438	2	-0.015897738931	-0.105180032465	-13.752971800812	0.766658530632	1.000000000000
RF1b	TAIL_2_VS_1	OPEN_WRAPPER7	155	22	7	-9.968710930572	-13.875601526180	1	-0.009729001319	-0.081273027754	-5.679327078058	0.995850622407	1.000000000000
RF1b	TAIL_2_VS_1	OPEN_COMPILER12	155	22	7	-5.018924965035	-8.925815560644	2	-0.005923306766	-0.038851681653	-5.946710468216	0.373443983402	0.999511837930
RF1b	TAIL_2_VS_1	BODY_COMPILER12	155	22	7	-14.814239852229	-18.721130447838	2	-0.011787862601	0.015135138411	-10.805851479085	0.862826458384	1.000000000000
RF1b	TAIL_2_VS_1	OPEN_BODY_COMPILER24	155	22	7	-16.977604126199	-20.884494721807	1	-0.014231298744	-0.012008141204	-15.316370505523	0.638027825238	1.000000000000
RF1b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	155	22	7	-12.123978190232	-16.030868785841	2	-0.007691928310	-0.001483336330	-14.480300836526	0.322186966073	1.000000000000
RF1b	COLOR_RED_VS_YEL	OPEN_WRAPPER7	150	83	7	-7.127980717646	-11.034871313255	1	-0.014507905156	-0.034663805137	-3.215585572374	0.897974127410	1.000000000000
RF1b	COLOR_RED_VS_YEL	OPEN_COMPILER12	150	83	7	-8.802183894980	-12.709074490589	0	-0.018056693390	-0.025717156434	-5.390720198134	0.804491091042	1.000000000000
RF1b	COLOR_RED_VS_YEL	BODY_COMPILER12	150	83	7	-9.407738872820	-13.314629468429	1	-0.018772347686	-0.058311028235	-6.260588227336	0.819868196241	1.000000000000
RF1b	COLOR_RED_VS_YEL	OPEN_BODY_COMPILER24	150	83	7	-20.644290362750	-24.551180958359	0	-0.040277066007	-0.075849811780	-11.256678079308	0.961923358555	1.000000000000
RF1b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	150	83	7	-10.773392655979	-14.680283251588	4	-0.020301055737	0.014386885146	-21.585990977528	0.063461069075	1.000000000000
