target	feature	target_classes	feature_levels	held_bits	position_baseline_bits	raw_gain_bits	selector_paid_gain_bits	bic_extra_parameters	bic_penalty_bits	bic_net_gain_bits	claim_state
NEXT_Q	HOST_LENGTH_BIN	2	5	1441.182202310693	1434.682969837535	-6.499232473159	-9.821160568046	16	89.558054835378	-96.057287308537	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_Q	FAMILY_INITIAL	2	12	1459.994555077054	1434.682969837535	-25.311585239519	-28.633513334406	44	246.284650797289	-271.596236036808	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_Q	EXACT_FAMILY	2	353	1680.178069442795	1434.682969837535	-245.495099605261	-248.817027700148	1408	7881.108825513263	-8126.603925118523	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_Q	EXACT_HOST	2	355	1691.653293997497	1434.682969837535	-256.970324159963	-260.292252254850	1416	7925.887852930952	-8182.858177090915	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_OT_LOCAL	POSITION_ONLY	2	1	449.718294792683	449.718294792683	0.000000000000	-3.321928094887	0	0.000000000000	0.000000000000	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_OT_LOCAL	Q_FLAG	2	2	453.034638233621	449.718294792683	-3.316343440938	-6.638271535825	4	22.389513708844	-25.705857149782	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_OT_LOCAL	PREFIX_CLASS	2	8	463.647333634795	449.718294792683	-13.929038842112	-17.250966937000	28	156.726595961911	-170.655634804024	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_OT_LOCAL	HAS_CANDIDATE_CORE	2	2	458.974249252587	449.718294792683	-9.255954459905	-12.577882554792	4	22.389513708844	-31.645468168749	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_OT_LOCAL	CORE_CLASS	2	5	463.231293345510	449.718294792683	-13.512998552827	-16.834926647715	16	89.558054835378	-103.071053388205	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_OT_LOCAL	LONG_HOST	2	2	454.406291829466	449.718294792683	-4.687997036783	-8.009925131670	4	22.389513708844	-27.077510745627	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_OT_LOCAL	HOST_LENGTH_BIN	2	5	464.805029585503	449.718294792683	-15.086734792820	-18.408662887708	16	89.558054835378	-104.644789628198	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_OT_LOCAL	FAMILY_INITIAL	2	12	470.657548505311	449.718294792683	-20.939253712628	-24.261181807516	44	246.284650797289	-267.223904509918	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_OT_LOCAL	EXACT_FAMILY	2	353	870.777936378528	449.718294792683	-421.059641585845	-424.381569680733	1408	7881.108825513263	-8302.168467099107	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_OT_LOCAL	EXACT_HOST	2	355	880.407802703051	449.718294792683	-430.689507910368	-434.011436005255	1416	7925.887852930952	-8356.577360841320	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_DY	POSITION_ONLY	2	1	2106.468099102178	2106.468099102178	0.000000000000	-3.321928094887	0	0.000000000000	0.000000000000	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_DY	Q_FLAG	2	2	2105.334450038599	2106.468099102178	1.133649063579	-2.188279031308	4	22.389513708844	-21.255864645265	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_DY	PREFIX_CLASS	2	8	2128.603645584074	2106.468099102178	-22.135546481896	-25.457474576784	28	156.726595961911	-178.862142443808	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_DY	HAS_CANDIDATE_CORE	2	2	2107.629148708832	2106.468099102178	-1.161049606654	-4.482977701542	4	22.389513708844	-23.550563315499	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_DY	CORE_CLASS	2	5	2116.211023670151	2106.468099102178	-9.742924567973	-13.064852662860	16	89.558054835378	-99.300979403351	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_DY	LONG_HOST	2	2	2109.543294933798	2106.468099102178	-3.075195831620	-6.397123926507	4	22.389513708844	-25.464709540465	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_DY	HOST_LENGTH_BIN	2	5	2107.772509370791	2106.468099102178	-1.304410268613	-4.626338363500	16	89.558054835378	-90.862465103991	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_DY	FAMILY_INITIAL	2	12	2141.253027766376	2106.468099102178	-34.784928664199	-38.106856759086	44	246.284650797289	-281.069579461488	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_DY	EXACT_FAMILY	2	353	2304.229874673689	2106.468099102178	-197.761775571511	-201.083703666399	1408	7881.108825513263	-8078.870601084775	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_DY	EXACT_HOST	2	355	2315.114465996782	2106.468099102178	-208.646366894604	-211.968294989491	1416	7925.887852930952	-8134.534219825557	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_CARRIER	POSITION_ONLY	2	1	1210.122868223846	1210.122868223846	0.000000000000	-3.321928094887	0	0.000000000000	0.000000000000	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_CARRIER	Q_FLAG	2	2	1214.035784430968	1210.122868223846	-3.912916207122	-7.234844302009	4	22.389513708844	-26.302429915966	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_CARRIER	PREFIX_CLASS	2	8	1238.250979512383	1210.122868223846	-28.128111288537	-31.450039383424	28	156.726595961911	-184.854707250448	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_CARRIER	HAS_CANDIDATE_CORE	2	2	1213.325083551313	1210.122868223846	-3.202215327467	-6.524143422354	4	22.389513708844	-25.591729036311	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_CARRIER	CORE_CLASS	2	5	1213.836898040841	1210.122868223846	-3.714029816995	-7.035957911882	16	89.558054835378	-93.272084652373	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_CARRIER	LONG_HOST	2	2	1202.862521081218	1210.122868223846	7.260347142629	3.938419047741	4	22.389513708844	-15.129166566216	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_CARRIER	HOST_LENGTH_BIN	2	5	1213.268058815775	1210.122868223846	-3.145190591929	-6.467118686816	16	89.558054835378	-92.703245427307	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_CARRIER	FAMILY_INITIAL	2	12	1238.595195781471	1210.122868223846	-28.472327557625	-31.794255652512	44	246.284650797289	-274.756978354914	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_CARRIER	EXACT_FAMILY	2	353	1496.136964088572	1210.122868223846	-286.014095864726	-289.336023959613	1408	7881.108825513263	-8167.122921377988	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
NEXT_CARRIER	EXACT_HOST	2	355	1484.157972300045	1210.122868223846	-274.035104076198	-277.357032171086	1416	7925.887852930952	-8199.922957007151	EXPLORATORY_PAYLOAD_DEPENDENCY_SCREEN
