page_host	occurrences	folios	pages	raw_surface_types	wrapper_types	right_family_types	dominant_abstract_role	dominant_purity	held_folio_predictions	host_lookup_correct	placement_baseline_correct	host_accuracy	placement_accuracy	host_increment	wrappers	right_families	example_surfaces	priority_status	claim_state
o	5	4	5	3	2	1	INSTRUCTION_CLAUSE_LIKE	1.000000000000	5	5	5	1.000000000000	1.000000000000	0.000000000000	q|sh	NONE	qo|qody|shody	WRAPPER_LIMITED_STABLE	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
okch	5	4	4	1	1	1	SHORT_ARGUMENT_LIKE	1.000000000000	5	5	5	1.000000000000	1.000000000000	0.000000000000	q	NONE	qokchdy	WRAPPER_LIMITED_STABLE	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
olkee	9	6	7	3	3	1	SHORT_ARGUMENT_LIKE	0.888888888889	9	8	9	0.888888888889	1.000000000000	-0.111111111111	NONE|q|s	NONE	olkeedy|qolkeedy|solkeedy	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
y	130	9	18	12	7	1	INSTRUCTION_CLAUSE_LIKE	0.876923076923	130	114	126	0.876923076923	0.969230769231	-0.092307692308	NONE|ch|che|d|q|s|sh	NONE	chdy|chedy|chey|chy|dy|dym|oty|qoty|shdy|shy|sy|y	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
aiin	40	9	17	4	4	1	INSTRUCTION_CLAUSE_LIKE	0.875000000000	40	35	39	0.875000000000	0.975000000000	-0.100000000000	NONE|d|s|t	NONE	aiin|daiin|saiin|taiin	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
eey	24	8	12	4	4	1	INSTRUCTION_CLAUSE_LIKE	0.875000000000	24	21	23	0.875000000000	0.958333333333	-0.083333333333	NONE|q|sh|t	NONE	oteey|qoteey|sheey|teey	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
olkeey	8	7	8	3	3	1	INSTRUCTION_CLAUSE_LIKE	0.875000000000	8	7	8	0.875000000000	1.000000000000	-0.125000000000	NONE|q|s	NONE	olkeey|qolkeey|solkeey	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
ok	173	9	18	12	3	6	INSTRUCTION_CLAUSE_LIKE	0.872832369942	173	151	168	0.872832369942	0.971098265896	-0.098265895954	NONE|che|q	NONE|aiin|ain|air|al|ar	cheokain|okaiin|okain|okair|okal|okar|qok|qokaiin|qokain|qokair|qokal|qokar	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
d	14	6	8	11	4	5	INSTRUCTION_CLAUSE_LIKE	0.857142857143	14	12	13	0.857142857143	0.928571428571	-0.071428571429	NONE|ch|che|s	NONE|aiin|ain|al|ar	chdal|ched|chedaiin|chedain|chedal|chedar|d|odaiin|odal|otdal|sodar	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
she	7	5	7	4	4	1	SHORT_ARGUMENT_LIKE	0.857142857143	7	6	7	0.857142857143	1.000000000000	-0.142857142857	NONE|d|s|t	NONE	dshedy|otshedy|sshedy|tshedy	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
ain	20	8	12	4	4	1	INSTRUCTION_CLAUSE_LIKE	0.850000000000	20	17	19	0.850000000000	0.950000000000	-0.100000000000	d|s|sh|t	NONE	dain|sain|shain|tain	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
aiiin	6	3	5	3	3	1	INSTRUCTION_CLAUSE_LIKE	0.833333333333	6	5	5	0.833333333333	0.833333333333	0.000000000000	NONE|d|t	NONE	aiiin|daiiin|taiiin	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
chey	6	4	4	5	4	1	INSTRUCTION_CLAUSE_LIKE	0.833333333333	6	5	6	0.833333333333	1.000000000000	-0.166666666667	NONE|che|q|t	NONE	chedchey|otchey|qochey|qotchey|tchey	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
ckh	6	4	5	5	3	2	INSTRUCTION_CLAUSE_LIKE	0.833333333333	6	5	6	0.833333333333	1.000000000000	-0.166666666667	NONE|ch|che	NONE|al	chckh|chckhal|chckhdy|checkhdy|ckhdy	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
olshey	6	4	6	2	2	1	INSTRUCTION_CLAUSE_LIKE	0.833333333333	6	5	6	0.833333333333	1.000000000000	-0.166666666667	NONE|q	NONE	olshey|qolshey	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
okeey	40	9	17	2	2	1	INSTRUCTION_CLAUSE_LIKE	0.825000000000	40	33	39	0.825000000000	0.975000000000	-0.150000000000	NONE|q	NONE	okeey|qokeey	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
ot	67	9	16	11	3	4	INSTRUCTION_CLAUSE_LIKE	0.805970149254	67	54	66	0.805970149254	0.985074626866	-0.179104477612	NONE|q|s	aiin|ain|al|ar	otaiin|otain|otal|otaldy|otar|qotaiin|qotain|qotal|qotaldy|qotar|sotaiin	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
lche	20	7	9	1	1	1	SHORT_ARGUMENT_LIKE	0.800000000000	20	16	20	0.800000000000	1.000000000000	-0.200000000000	NONE	NONE	lchedy	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
kee	5	4	4	2	2	1	SHORT_ARGUMENT_LIKE	0.800000000000	5	4	5	0.800000000000	1.000000000000	-0.200000000000	NONE|ch	NONE	chkeedy|keedy	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
lchey	5	4	5	1	1	1	INSTRUCTION_CLAUSE_LIKE	0.800000000000	5	4	5	0.800000000000	1.000000000000	-0.200000000000	NONE	NONE	lchey	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
olol	5	5	5	1	1	1	INSTRUCTION_CLAUSE_LIKE	0.800000000000	5	4	5	0.800000000000	1.000000000000	-0.200000000000	NONE	NONE	olol	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
s	5	4	5	3	3	2	INSTRUCTION_CLAUSE_LIKE	0.800000000000	5	4	4	0.800000000000	0.800000000000	0.000000000000	NONE|che|q	NONE|ain	ches|qsain|s	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
yt	5	5	5	4	2	3	INSTRUCTION_CLAUSE_LIKE	0.800000000000	5	4	5	0.800000000000	1.000000000000	-0.200000000000	NONE|d	aiin|ain|al	dytain|ytaiin|ytain|ytal	PROVISIONAL	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
ar	26	9	14	8	7	2	INSTRUCTION_CLAUSE_LIKE	0.769230769231	26	20	24	0.769230769231	0.923076923077	-0.153846153846	NONE|ch|che|d|s|sh|t	NONE|al	ar|char|chear|dar|sar|saral|shar|tar	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
eckhy	8	4	5	1	1	1	INSTRUCTION_CLAUSE_LIKE	0.750000000000	8	6	7	0.750000000000	0.875000000000	-0.125000000000	sh	NONE	sheckhy	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
olshe	8	4	5	3	3	1	SHORT_ARGUMENT_LIKE	0.750000000000	8	6	8	0.750000000000	1.000000000000	-0.250000000000	NONE|d|s	NONE	dolshedy|olshedy|solshedy	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
or	34	8	14	9	6	3	INSTRUCTION_CLAUSE_LIKE	0.735294117647	34	25	32	0.735294117647	0.941176470588	-0.205882352941	NONE|che|d|q|s|sh	NONE|aiin|ain	cheor|dor|or|oraiin|orain|qor|qoraiin|shor|sor	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
l	151	9	18	20	8	5	INSTRUCTION_CLAUSE_LIKE	0.728476821192	151	110	140	0.728476821192	0.927152317881	-0.198675496689	NONE|ch|che|d|q|s|sh|t	NONE|aiin|ain|al|ar	cheol|chl|chol|dl|dol|doldy|laiin|lal|lar|ldy|ol|olaiin	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
oly	11	5	7	3	3	1	INSTRUCTION_CLAUSE_LIKE	0.727272727273	11	8	10	0.727272727273	0.909090909091	-0.181818181818	NONE|che|q	NONE	cheoly|oly|qoly	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
otey	11	7	8	2	2	1	INSTRUCTION_CLAUSE_LIKE	0.727272727273	11	8	10	0.727272727273	0.909090909091	-0.181818181818	NONE|q	NONE	otey|qotey	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
lshe	7	5	5	1	1	1	SHORT_ARGUMENT_LIKE	0.714285714286	7	5	7	0.714285714286	1.000000000000	-0.285714285714	NONE	NONE	lshedy	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
ol	7	4	5	2	2	1	INSTRUCTION_CLAUSE_LIKE	0.714285714286	7	5	6	0.714285714286	0.857142857143	-0.142857142857	NONE|q	NONE	otol|qotol	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
oke	58	9	16	3	2	2	SHORT_ARGUMENT_LIKE	0.706896551724	58	41	57	0.706896551724	0.982758620690	-0.275862068966	NONE|q	NONE|ar	okedy|qokear|qokedy	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
k	17	8	10	9	4	4	INSTRUCTION_CLAUSE_LIKE	0.705882352941	17	12	13	0.705882352941	0.764705882353	-0.058823529412	NONE|ch|che|s	aiin|ain|air|ar	chekar|chkaiin|chkain|chkar|kaiin|kain|kair|kar|skar	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
al	50	8	15	10	7	2	INSTRUCTION_CLAUSE_LIKE	0.700000000000	50	35	48	0.700000000000	0.960000000000	-0.260000000000	NONE|ch|che|d|s|sh|t	NONE|aiin	al|chal|cheal|dal|dalaiin|daldy|sal|saldy|shal|tal	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
lol	10	7	9	2	1	1	INSTRUCTION_CLAUSE_LIKE	0.700000000000	10	7	10	0.700000000000	1.000000000000	-0.300000000000	NONE	NONE	lol|loldy	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
olche	16	8	13	3	3	1	SHORT_ARGUMENT_LIKE	0.687500000000	16	11	15	0.687500000000	0.937500000000	-0.250000000000	NONE|q|s	NONE	olchedy|qolchedy|solchedy	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
okee	58	9	16	2	2	1	SHORT_ARGUMENT_LIKE	0.672413793103	58	39	57	0.672413793103	0.982758620690	-0.310344827586	NONE|q	NONE	okeedy|qokeedy	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
ykee	6	5	6	2	2	1	SHORT_ARGUMENT_LIKE	0.666666666667	6	2	6	0.333333333333	1.000000000000	-0.666666666667	NONE|d	NONE	dykeedy|ykeedy	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
ee	46	9	16	7	5	1	SHORT_ARGUMENT_LIKE	0.652173913043	46	30	46	0.652173913043	1.000000000000	-0.347826086957	NONE|d|q|sh|t	NONE	deedy|oteedy|qeedy|qoeedy|qoteedy|sheedy|teedy	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
ckhe	8	4	5	2	2	1	SHORT_ARGUMENT_LIKE	0.625000000000	8	3	8	0.375000000000	1.000000000000	-0.625000000000	ch|sh	NONE	chckhedy|shckhedy	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
ky	8	6	7	2	2	1	INSTRUCTION_CLAUSE_LIKE	0.625000000000	8	5	8	0.625000000000	1.000000000000	-0.375000000000	che|sh	NONE	cheky|shky	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
olke	8	6	7	1	1	1	SHORT_ARGUMENT_LIKE	0.625000000000	8	1	8	0.125000000000	1.000000000000	-0.875000000000	NONE	NONE	olkedy	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
oky	23	9	13	3	2	1	INSTRUCTION_CLAUSE_LIKE	0.608695652174	23	14	23	0.608695652174	1.000000000000	-0.391304347826	NONE|q	NONE	oky|qoky|qokydy	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
ed	10	4	5	7	4	4	INSTRUCTION_CLAUSE_LIKE	0.600000000000	10	6	10	0.600000000000	1.000000000000	-0.400000000000	che|q|sh|t	NONE|aiin|al|ar	cheedar|qotedaiin|qotedar|shed|shedal|shedaldy|tedal	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
okol	10	5	7	5	4	1	SHORT_ARGUMENT_LIKE	0.600000000000	10	6	10	0.600000000000	1.000000000000	-0.400000000000	NONE|q|s|t	NONE	okol|qokol|qokoldy|sokol|tokol	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
aly	5	4	5	2	2	1	INSTRUCTION_CLAUSE_LIKE	0.600000000000	5	3	5	0.600000000000	1.000000000000	-0.400000000000	d|s	NONE	daly|saly	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
e	113	9	17	7	5	3	SHORT_ARGUMENT_LIKE	0.539823008850	113	61	110	0.539823008850	0.973451327434	-0.433628318584	NONE|che|q|sh|t	NONE|al|ar	cheedy|otedy|qotedy|sheal|shear|shedy|tedy	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
lo	6	5	6	2	1	1	INSTRUCTION_CLAUSE_LIKE	0.500000000000	6	0	6	0.000000000000	1.000000000000	-1.000000000000	NONE	NONE	lo|lom	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
okaly	6	6	6	2	2	1	INSTRUCTION_CLAUSE_LIKE	0.500000000000	6	0	6	0.000000000000	1.000000000000	-1.000000000000	NONE|q	NONE	okaly|qokaly	WEAK	OPAQUE_ADDRESS_CANDIDATE_NO_GLOSS
