edition	axis	model	held_folio	held_rows	positives	gain_bits	brier_nuisance	brier_model	ap_nuisance	ap_model
ZL3b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f115	24	20	-6.088754889536	0.369073913530	0.401602932350	0.931251355583	0.868935903577
ZL3b	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f104	26	1	0.738301952756	0.049182718982	0.051599911428	0.062500000000	0.166666666667
ZL3b	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f105	20	11	-4.607461107238	0.396729044160	0.433726512600	0.657944321760	0.594438671845
ZL3b	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f107	15	0	0.072793175050	0.003419819305	0.004012949578	0.000000000000	0.000000000000
ZL3b	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f112	13	2	0.566281107184	0.135751209479	0.144228460941	0.176923076923	0.267857142857
ZL3b	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f113	31	1	0.270994307608	0.032308304298	0.032378936471	0.032258064516	0.083333333333
ZL3b	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f114	25	6	-2.609505425572	0.194720554983	0.213479759651	0.284872534873	0.268121498385
ZL3b	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f115	25	1	0.450082516449	0.057219611804	0.060277708952	1.000000000000	1.000000000000
ZL3b	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f104	26	1	1.644181287241	0.049182718982	0.044089880170	0.062500000000	0.333333333333
ZL3b	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f105	20	11	-2.923565258725	0.396729044160	0.395567149699	0.657944321760	0.722523554876
ZL3b	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f107	15	0	-0.108468757777	0.003419819305	0.007558754746	0.000000000000	0.000000000000
ZL3b	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f112	13	2	-1.937531667065	0.135751209479	0.148486362747	0.176923076923	0.146464646465
ZL3b	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f113	31	1	1.943786484736	0.032308304298	0.029757442683	0.032258064516	0.333333333333
ZL3b	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f114	25	6	-6.436139689510	0.194720554983	0.208209249517	0.284872534873	0.289969474969
ZL3b	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f115	25	1	1.159764846638	0.057219611804	0.050010632513	1.000000000000	1.000000000000
ZL3b	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f104	26	1	-1.165990778451	0.049182718982	0.074352239349	0.062500000000	0.125000000000
ZL3b	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f105	20	11	-7.863638813803	0.396729044160	0.421195044964	0.657944321760	0.764674214674
ZL3b	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f107	15	0	0.039583233798	0.003419819305	0.005344815206	0.000000000000	0.000000000000
ZL3b	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f112	13	2	0.506745833301	0.135751209479	0.134228040320	0.176923076923	0.266666666667
ZL3b	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f113	31	1	1.114163392129	0.032308304298	0.031238442380	0.032258064516	0.142857142857
ZL3b	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f114	25	6	-1.508154952521	0.194720554983	0.202658747224	0.284872534873	0.288027544351
ZL3b	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f115	25	1	1.911773145876	0.057219611804	0.047609761051	1.000000000000	0.500000000000
ZL3b	TAIL_2_VS_1	OPEN_COMPILER12	f104	26	1	0.464082202211	0.049182718982	0.048237000576	0.062500000000	0.083333333333
ZL3b	TAIL_2_VS_1	OPEN_COMPILER12	f105	20	11	-3.966600318542	0.396729044160	0.418887033223	0.657944321760	0.681954367442
ZL3b	TAIL_2_VS_1	OPEN_COMPILER12	f107	15	0	-0.184003786911	0.003419819305	0.004597361192	0.000000000000	0.000000000000
ZL3b	TAIL_2_VS_1	OPEN_COMPILER12	f112	13	2	-0.993483210266	0.135751209479	0.151418776104	0.176923076923	0.196428571429
ZL3b	TAIL_2_VS_1	OPEN_COMPILER12	f113	31	1	0.412823976586	0.032308304298	0.032069340068	0.032258064516	0.050000000000
ZL3b	TAIL_2_VS_1	OPEN_COMPILER12	f114	25	6	-0.848591343744	0.194720554983	0.199726689788	0.284872534873	0.263487438487
ZL3b	TAIL_2_VS_1	OPEN_COMPILER12	f115	25	1	-1.160818400730	0.057219611804	0.074890399979	1.000000000000	0.250000000000
ZL3b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f104	26	1	-0.638008205150	0.049182718982	0.062956642302	0.062500000000	0.066666666667
ZL3b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f105	20	11	-9.761364604701	0.396729044160	0.425434136623	0.657944321760	0.711414973915
ZL3b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f107	15	0	-2.283906910693	0.003419819305	0.035149974995	0.000000000000	0.000000000000
ZL3b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f112	13	2	-2.664918360633	0.135751209479	0.150648932585	0.176923076923	0.132478632479
ZL3b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f113	31	1	0.777663842810	0.032308304298	0.031986402847	0.032258064516	0.100000000000
ZL3b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f114	25	6	-1.836853444058	0.194720554983	0.203820802357	0.284872534873	0.377807486631
ZL3b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f115	25	1	2.671859867943	0.057219611804	0.043350841926	1.000000000000	0.200000000000
ZL3b	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f104	26	14	-2.419692734205	0.249492341764	0.269759551898	0.717990994513	0.616267357759
ZL3b	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f105	20	11	-5.935047873619	0.268258756153	0.334851113529	0.544171982988	0.472423743814
ZL3b	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f107	15	8	-1.134603385799	0.194716584123	0.220202378054	1.000000000000	0.676625457875
ZL3b	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f112	13	7	1.603228864645	0.184067957633	0.149806468489	1.000000000000	0.909353741497
ZL3b	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f113	31	16	0.184260388804	0.306802685386	0.301594198929	0.470993141491	0.642138700449
ZL3b	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f114	25	13	-1.144426950723	0.260922558735	0.272456931671	0.491813477134	0.600893371136
ZL3b	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f115	20	14	0.191816410826	0.242043321890	0.242343499253	0.662195344338	0.849231658373
ZL3b	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f104	26	14	-4.682482136963	0.249492341764	0.305218180970	0.717990994513	0.548167941089
ZL3b	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f105	20	11	-1.001805236605	0.268258756153	0.278360017893	0.544171982988	0.574468572910
ZL3b	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f107	15	8	-4.235846512411	0.194716584123	0.284405964246	1.000000000000	0.572997835498
ZL3b	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f112	13	7	-0.366191841884	0.184067957633	0.197988443742	1.000000000000	0.888528138528
ZL3b	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f113	31	16	-4.863542540487	0.306802685386	0.343557075526	0.470993141491	0.448287125277
ZL3b	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f114	25	13	-8.137735051634	0.260922558735	0.338264453327	0.491813477134	0.480757551627
ZL3b	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f115	20	14	-8.779733003677	0.242043321890	0.349987250650	0.662195344338	0.587112931297
ZL3b	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f104	26	14	-3.372211579720	0.249492341764	0.287383107811	0.717990994513	0.564119845116
ZL3b	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f105	20	11	-2.454478082888	0.268258756153	0.299855856256	0.544171982988	0.639303751804
ZL3b	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f107	15	8	-3.187149868776	0.194716584123	0.257697704937	1.000000000000	0.780281177156
ZL3b	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f112	13	7	1.281113750385	0.184067957633	0.153410838614	1.000000000000	0.873639455782
ZL3b	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f113	31	16	0.475219823844	0.306802685386	0.303444082446	0.470993141491	0.579121745512
ZL3b	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f114	25	13	-4.834425478866	0.260922558735	0.321339548099	0.491813477134	0.501529834899
ZL3b	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f115	20	14	-5.067273153186	0.242043321890	0.304466546116	0.662195344338	0.581521903633
ZL3b	COLOR_RED_VS_YEL	OPEN_COMPILER12	f104	26	14	-1.271042029241	0.249492341764	0.264460031552	0.717990994513	0.638284497948
ZL3b	COLOR_RED_VS_YEL	OPEN_COMPILER12	f105	20	11	-0.566639272640	0.268258756153	0.275068571238	0.544171982988	0.619850968292
ZL3b	COLOR_RED_VS_YEL	OPEN_COMPILER12	f107	15	8	-2.809299807466	0.194716584123	0.257567541638	1.000000000000	0.603438228438
ZL3b	COLOR_RED_VS_YEL	OPEN_COMPILER12	f112	13	7	-1.060243274328	0.184067957633	0.211322815615	1.000000000000	0.784353741497
ZL3b	COLOR_RED_VS_YEL	OPEN_COMPILER12	f113	31	16	-0.018624314569	0.306802685386	0.304532592522	0.470993141491	0.573918066749
ZL3b	COLOR_RED_VS_YEL	OPEN_COMPILER12	f114	25	13	-0.512940710022	0.260922558735	0.267315201618	0.491813477134	0.595079864394
ZL3b	COLOR_RED_VS_YEL	OPEN_COMPILER12	f115	20	14	-1.709121776521	0.242043321890	0.269993989618	0.662195344338	0.757924469322
ZL3b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f104	26	14	-3.496661238917	0.249492341764	0.290302147509	0.717990994513	0.613160521056
ZL3b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f105	20	11	0.356778803121	0.268258756153	0.253545908838	0.544171982988	0.732368389187
ZL3b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f107	15	8	-3.474731224193	0.194716584123	0.269945602110	1.000000000000	0.672050865801
ZL3b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f112	13	7	1.231604600920	0.184067957633	0.158787606483	1.000000000000	0.968253968254
ZL3b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f113	31	16	-6.410283041795	0.306802685386	0.352873990187	0.470993141491	0.428372616520
ZL3b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f114	25	13	-1.736809905336	0.260922558735	0.278724480537	0.491813477134	0.568341588686
ZL3b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f115	20	14	-7.428535036844	0.242043321890	0.351532266246	0.662195344338	0.634895581653
IT2a	RAYS_8_VS_7	OPEN_HOST_CHAR3_HASH32	f104	24	15	-2.144520319549	0.359242116760	0.371792810900	0.552040836165	0.644332845168
IT2a	RAYS_8_VS_7	OPEN_HOST_CHAR3_HASH32	f105	20	3	-7.248567568284	0.302233345158	0.392191708546	0.400000000000	0.209617180205
IT2a	RAYS_8_VS_7	OPEN_HOST_CHAR3_HASH32	f107	13	7	0.705196048757	0.258634966497	0.239187355165	0.675283446712	0.749542124542
IT2a	RAYS_8_VS_7	OPEN_HOST_CHAR3_HASH32	f112	12	2	0.545458284930	0.302410886257	0.282826305288	0.190909090909	0.625000000000
IT2a	RAYS_8_VS_7	OPEN_HOST_CHAR3_HASH32	f113	31	11	3.912985791700	0.466200672462	0.424814412455	0.473724916245	0.529319693660
IT2a	RAYS_8_VS_7	OPEN_HOST_CHAR3_HASH32	f114	25	8	-4.004352037986	0.224067705129	0.278049730499	0.634917686480	0.390541932483
IT2a	RAYS_8_VS_7	OPEN_HOST_CHAR3_HASH32	f115	24	20	-2.442750628010	0.365563800109	0.376589100286	0.931251355583	0.867176444986
IT2a	RAYS_8_VS_7	BODY_HOST_CHAR3_HASH32	f104	24	15	3.693212095959	0.359242116760	0.313826647245	0.552040836165	0.687213832717
IT2a	RAYS_8_VS_7	BODY_HOST_CHAR3_HASH32	f105	20	3	2.845965204393	0.302233345158	0.261313206897	0.400000000000	0.335353535354
IT2a	RAYS_8_VS_7	BODY_HOST_CHAR3_HASH32	f107	13	7	-2.541637818785	0.258634966497	0.283933306328	0.675283446712	0.661988011988
IT2a	RAYS_8_VS_7	BODY_HOST_CHAR3_HASH32	f112	12	2	-3.284395667822	0.302410886257	0.376913915953	0.190909090909	0.162500000000
IT2a	RAYS_8_VS_7	BODY_HOST_CHAR3_HASH32	f113	31	11	-0.602047335690	0.466200672462	0.457052461189	0.473724916245	0.644588744589
IT2a	RAYS_8_VS_7	BODY_HOST_CHAR3_HASH32	f114	25	8	-12.924722078921	0.224067705129	0.297876763682	0.634917686480	0.329135101010
IT2a	RAYS_8_VS_7	BODY_HOST_CHAR3_HASH32	f115	24	20	-0.644617964143	0.365563800109	0.354349890679	0.931251355583	0.846228333369
IT2a	RAYS_8_VS_7	OPEN_BODY_HOST_CHAR3_HASH32	f104	24	15	0.114346931831	0.359242116760	0.346940412141	0.552040836165	0.564301380631
IT2a	RAYS_8_VS_7	OPEN_BODY_HOST_CHAR3_HASH32	f105	20	3	3.953197986684	0.302233345158	0.236509653722	0.400000000000	0.306349206349
IT2a	RAYS_8_VS_7	OPEN_BODY_HOST_CHAR3_HASH32	f107	13	7	-1.726391084091	0.258634966497	0.280751246534	0.675283446712	0.652603349032
IT2a	RAYS_8_VS_7	OPEN_BODY_HOST_CHAR3_HASH32	f112	12	2	-3.103084558631	0.302410886257	0.365131312342	0.190909090909	0.183333333333
IT2a	RAYS_8_VS_7	OPEN_BODY_HOST_CHAR3_HASH32	f113	31	11	-0.485497614884	0.466200672462	0.449470458750	0.473724916245	0.548228661840
IT2a	RAYS_8_VS_7	OPEN_BODY_HOST_CHAR3_HASH32	f114	25	8	-2.800399050940	0.224067705129	0.263722626686	0.634917686480	0.451176948052
IT2a	RAYS_8_VS_7	OPEN_BODY_HOST_CHAR3_HASH32	f115	24	20	-10.322905096600	0.365563800109	0.417260798330	0.931251355583	0.795191604575
IT2a	RAYS_8_VS_7	OPEN_COMPILER12	f104	24	15	2.618592232489	0.359242116760	0.325882975095	0.552040836165	0.589462999448
IT2a	RAYS_8_VS_7	OPEN_COMPILER12	f105	20	3	2.060471140990	0.302233345158	0.273410508274	0.400000000000	0.488095238095
IT2a	RAYS_8_VS_7	OPEN_COMPILER12	f107	13	7	-1.363672342866	0.258634966497	0.285743554638	0.675283446712	0.673299319728
IT2a	RAYS_8_VS_7	OPEN_COMPILER12	f112	12	2	-0.155227630357	0.302410886257	0.307007920357	0.190909090909	0.583333333333
IT2a	RAYS_8_VS_7	OPEN_COMPILER12	f113	31	11	0.601059506605	0.466200672462	0.448113680996	0.473724916245	0.529510307223
IT2a	RAYS_8_VS_7	OPEN_COMPILER12	f114	25	8	-5.269137711744	0.224067705129	0.294150275952	0.634917686480	0.432804559571
IT2a	RAYS_8_VS_7	OPEN_COMPILER12	f115	24	20	-0.370528538774	0.365563800109	0.365822687300	0.931251355583	0.900834526035
IT2a	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f104	24	15	0.499650061761	0.359242116760	0.350630819515	0.552040836165	0.548371720872
IT2a	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f105	20	3	2.765097745407	0.302233345158	0.262376454265	0.400000000000	0.197619047619
IT2a	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f107	13	7	-3.744945892306	0.258634966497	0.319885423087	0.675283446712	0.596764346764
IT2a	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f112	12	2	-5.321790810965	0.302410886257	0.410429411461	0.190909090909	0.182539682540
IT2a	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f113	31	11	4.122082931057	0.466200672462	0.410923885582	0.473724916245	0.565866440323
IT2a	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f114	25	8	-2.353095849782	0.224067705129	0.252148495090	0.634917686480	0.356565656566
IT2a	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f115	24	20	-6.967454930320	0.365563800109	0.389507296794	0.931251355583	0.858607355491
IT2a	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f104	26	1	0.361111049134	0.054083825225	0.061262593381	0.050000000000	0.142857142857
IT2a	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f105	20	11	-6.048073380140	0.400021239802	0.441720633842	0.527108490924	0.619889706253
IT2a	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f107	15	0	-0.186904593673	0.003400607655	0.006048562241	0.000000000000	0.000000000000
IT2a	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f112	13	2	1.382483922733	0.133973720965	0.123326163870	0.211111111111	0.333333333333
IT2a	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f113	31	1	0.315511962748	0.032646204728	0.032522965692	0.032258064516	0.066666666667
IT2a	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f114	25	6	-3.700245267276	0.196603828890	0.220111167845	0.307137408739	0.293275957726
IT2a	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f115	25	1	-0.028784003965	0.056736533623	0.065710386832	0.500000000000	0.500000000000
IT2a	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f104	26	1	2.147107229181	0.054083825225	0.046228665354	0.050000000000	0.333333333333
IT2a	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f105	20	11	-1.184615343900	0.400021239802	0.371286663752	0.527108490924	0.741930584036
IT2a	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f107	15	0	-0.182651983038	0.003400607655	0.008653510982	0.000000000000	0.000000000000
IT2a	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f112	13	2	-1.054128715569	0.133973720965	0.143159866995	0.211111111111	0.226190476190
IT2a	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f113	31	1	1.738075610384	0.032646204728	0.030694274719	0.032258064516	0.166666666667
IT2a	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f114	25	6	-3.414026825777	0.196603828890	0.213027204746	0.307137408739	0.275098965362
IT2a	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f115	25	1	1.188644807097	0.056736533623	0.052343621788	0.500000000000	0.333333333333
IT2a	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f104	26	1	-0.693795550577	0.054083825225	0.073932265313	0.050000000000	0.090909090909
IT2a	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f105	20	11	-7.334473449557	0.400021239802	0.421030636774	0.527108490924	0.708188774277
IT2a	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f107	15	0	-0.192096427677	0.003400607655	0.007992073664	0.000000000000	0.000000000000
IT2a	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f112	13	2	0.633290811385	0.133973720965	0.130487321961	0.211111111111	0.366666666667
IT2a	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f113	31	1	0.981700938406	0.032646204728	0.031580664522	0.032258064516	0.083333333333
IT2a	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f114	25	6	-1.715765921873	0.196603828890	0.206894013858	0.307137408739	0.301851851852
IT2a	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f115	25	1	1.348366898213	0.056736533623	0.054848316728	0.500000000000	0.200000000000
IT2a	TAIL_2_VS_1	OPEN_COMPILER12	f104	26	1	0.575324923902	0.054083825225	0.052429652644	0.050000000000	0.062500000000
IT2a	TAIL_2_VS_1	OPEN_COMPILER12	f105	20	11	-3.221710770665	0.400021239802	0.418039384048	0.527108490924	0.647265274598
IT2a	TAIL_2_VS_1	OPEN_COMPILER12	f107	15	0	-0.095381245678	0.003400607655	0.004178855219	0.000000000000	0.000000000000
IT2a	TAIL_2_VS_1	OPEN_COMPILER12	f112	13	2	-1.096765990643	0.133973720965	0.150815143309	0.211111111111	0.182539682540
IT2a	TAIL_2_VS_1	OPEN_COMPILER12	f113	31	1	0.558057577227	0.032646204728	0.032557424075	0.032258064516	0.041666666667
IT2a	TAIL_2_VS_1	OPEN_COMPILER12	f114	25	6	-0.813019561426	0.196603828890	0.200910577944	0.307137408739	0.280982089806
IT2a	TAIL_2_VS_1	OPEN_COMPILER12	f115	25	1	-1.111360454076	0.056736533623	0.073998951509	0.500000000000	0.142857142857
IT2a	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f104	26	1	-0.127112240104	0.054083825225	0.061361696929	0.050000000000	0.066666666667
IT2a	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f105	20	11	-9.022927350235	0.400021239802	0.422218694686	0.527108490924	0.679608184213
IT2a	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f107	15	0	-2.224788217731	0.003400607655	0.032673806331	0.000000000000	0.000000000000
IT2a	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f112	13	2	-2.791028174858	0.133973720965	0.149399525521	0.211111111111	0.139423076923
IT2a	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f113	31	1	0.990324415552	0.032646204728	0.032077358256	0.032258064516	0.071428571429
