world	HERBAL_A__WINDOW_PM2_gain_per_focal	HERBAL_A__WHOLE_LINE_gain_per_focal	HERBAL_B__WINDOW_PM2_gain_per_focal	HERBAL_B__WHOLE_LINE_gain_per_focal	STARS_RECIPE_B__WINDOW_PM2_gain_per_focal	STARS_RECIPE_B__WHOLE_LINE_gain_per_focal	PHARMA_A__WINDOW_PM2_gain_per_focal	PHARMA_A__WHOLE_LINE_gain_per_focal	BIOLOGICAL_B__WINDOW_PM2_gain_per_focal	BIOLOGICAL_B__WHOLE_LINE_gain_per_focal	max10_null_centered	claim_state
10	-0.475013768214	-0.418048655887	-0.320025646291	-0.276279352722	-0.484181656726	-0.394522557732	-0.235337607694	-0.213663334222	-0.401904431644	-0.328619784169	0.015812926690	REGISTER_FOCAL_ID_ALIGNMENT_NULL
11	-0.468919884831	-0.429110167444	-0.314189460045	-0.273142412987	-0.483103535925	-0.391160100808	-0.223798463555	-0.212392112652	-0.423385034709	-0.333064130987	0.004761591098	REGISTER_FOCAL_ID_ALIGNMENT_NULL
12	-0.477767419439	-0.425803951058	-0.319192534919	-0.273322052746	-0.477430393456	-0.396733134802	-0.214842463631	-0.209475949799	-0.403070308135	-0.327422746005	0.014647050198	REGISTER_FOCAL_ID_ALIGNMENT_NULL
13	-0.476418971864	-0.430759394802	-0.327020622347	-0.274383231935	-0.482285854905	-0.389871857500	-0.223862549012	-0.208254706619	-0.416620952112	-0.335883426977	0.005436519418	REGISTER_FOCAL_ID_ALIGNMENT_NULL
14	-0.475913300522	-0.428215955202	-0.315530205049	-0.274990107866	-0.480940614494	-0.403274735689	-0.224013032481	-0.213051190713	-0.428193692716	-0.320650337028	0.010496414884	REGISTER_FOCAL_ID_ALIGNMENT_NULL
15	-0.474382147362	-0.431571990750	-0.314820513389	-0.276146049322	-0.486585846325	-0.398897829494	-0.224676175400	-0.210203571844	-0.421976228993	-0.330536550987	0.000610200925	REGISTER_FOCAL_ID_ALIGNMENT_NULL
16	-0.478447978195	-0.421259734925	-0.313102356292	-0.277201093793	-0.474471601758	-0.396020285169	-0.216876770025	-0.200620613540	-0.407293570210	-0.336723605135	0.010423788124	REGISTER_FOCAL_ID_ALIGNMENT_NULL
17	-0.470988687826	-0.425941450620	-0.316100148524	-0.274763600077	-0.484776363308	-0.400655359967	-0.223228493687	-0.211164027046	-0.401086600495	-0.331059199325	0.016630757839	REGISTER_FOCAL_ID_ALIGNMENT_NULL
18	-0.481871211391	-0.436152770865	-0.312700720278	-0.282960576499	-0.484553966364	-0.401155853529	-0.210556472655	-0.214991928574	-0.418190731902	-0.324849972417	0.009861613987	REGISTER_FOCAL_ID_ALIGNMENT_NULL
19	-0.472383504824	-0.433369926955	-0.322897786294	-0.272521627014	-0.482142279580	-0.393327189356	-0.218855447737	-0.197764331735	-0.422903501546	-0.332348916261	0.012234606344	REGISTER_FOCAL_ID_ALIGNMENT_NULL
20	-0.454316061685	-0.425931850991	-0.313892302134	-0.279224274057	-0.485236354029	-0.393965455073	-0.234094617591	-0.213871970241	-0.422347220512	-0.329975559490	0.019365414245	REGISTER_FOCAL_ID_ALIGNMENT_NULL
21	-0.477245722022	-0.422686946410	-0.321085439061	-0.278121158367	-0.486206636073	-0.395212556256	-0.227270202632	-0.207065017724	-0.424251069181	-0.325158587169	0.006147976857	REGISTER_FOCAL_ID_ALIGNMENT_NULL
22	-0.474920202501	-0.435367745210	-0.321841876075	-0.279101849031	-0.486221864309	-0.394745278919	-0.218203741107	-0.215086860848	-0.421559466556	-0.337224735357	0.002214345534	REGISTER_FOCAL_ID_ALIGNMENT_NULL
23	-0.467717340722	-0.425043944903	-0.311242928295	-0.276961577100	-0.485901968276	-0.391527078112	-0.199199990297	-0.206508780973	-0.410558949302	-0.336846195848	0.021218096344	REGISTER_FOCAL_ID_ALIGNMENT_NULL
24	-0.474622062190	-0.437408896216	-0.323339480999	-0.274674565227	-0.482843732595	-0.394682000303	-0.228556259224	-0.206232597289	-0.428675338481	-0.345219544169	0.003766340789	REGISTER_FOCAL_ID_ALIGNMENT_NULL
25	-0.461422271164	-0.428422399124	-0.312505552322	-0.264401934449	-0.485110145689	-0.391549877676	-0.225182290677	-0.220365564956	-0.422076340362	-0.327754244722	0.012259204765	REGISTER_FOCAL_ID_ALIGNMENT_NULL
26	-0.467214434361	-0.429173791375	-0.299572978135	-0.275819034224	-0.483280454459	-0.396708590330	-0.201932440828	-0.210961480259	-0.417540260711	-0.339369588070	0.018485645813	REGISTER_FOCAL_ID_ALIGNMENT_NULL
27	-0.469109009722	-0.433914000478	-0.328255478328	-0.268540144254	-0.481779482713	-0.391054257560	-0.201746813866	-0.213995491654	-0.430879145190	-0.333597214160	0.018671272776	REGISTER_FOCAL_ID_ALIGNMENT_NULL
28	-0.480327343616	-0.427634547724	-0.312610796698	-0.272863997041	-0.474532634090	-0.398879937713	-0.210714320027	-0.210834928588	-0.416204438582	-0.329691963866	0.009703766614	REGISTER_FOCAL_ID_ALIGNMENT_NULL
29	-0.482329620730	-0.423198989113	-0.307800166221	-0.272783091684	-0.483658527095	-0.396367632187	-0.232602725845	-0.207089181016	-0.424821842588	-0.329984905710	0.007373503906	REGISTER_FOCAL_ID_ALIGNMENT_NULL
30	-0.479627938971	-0.434369873527	-0.316599426356	-0.275742895805	-0.484079666778	-0.398327146067	-0.211144590504	-0.201184335177	-0.418799778827	-0.331476448591	0.009273496138	REGISTER_FOCAL_ID_ALIGNMENT_NULL
31	-0.476237467076	-0.429685325276	-0.314776834901	-0.285796624676	-0.479809632482	-0.385971402149	-0.194267065306	-0.223253162423	-0.409722629696	-0.334188930347	0.026151021335	REGISTER_FOCAL_ID_ALIGNMENT_NULL
32	-0.480470832860	-0.429753386903	-0.322042652508	-0.270148020451	-0.481883357175	-0.392577423524	-0.236071726929	-0.214839813526	-0.412327872083	-0.327750373232	0.005389486251	REGISTER_FOCAL_ID_ALIGNMENT_NULL
33	-0.474004103604	-0.428377432843	-0.306881382084	-0.268795458567	-0.482882549343	-0.395083976457	-0.210689136344	-0.211156262139	-0.412735119374	-0.337090811588	0.009728950297	REGISTER_FOCAL_ID_ALIGNMENT_NULL
34	-0.481762391103	-0.427286580307	-0.316011916592	-0.273692059177	-0.472916124488	-0.401952929961	-0.200051309992	-0.202680618503	-0.418240631171	-0.334754710702	0.020366776649	REGISTER_FOCAL_ID_ALIGNMENT_NULL
35	-0.478026286481	-0.429961691125	-0.319852654497	-0.275423518578	-0.483306236289	-0.395322254269	-0.225563678377	-0.209943950549	-0.402198086598	-0.318127247530	0.015519271736	REGISTER_FOCAL_ID_ALIGNMENT_NULL
36	-0.464517508797	-0.431519887632	-0.307858859559	-0.272265475210	-0.477495905780	-0.395118831299	-0.217300286467	-0.206040500409	-0.430025864928	-0.333239107104	0.009163967132	REGISTER_FOCAL_ID_ALIGNMENT_NULL
37	-0.474516241304	-0.427949812671	-0.314736801799	-0.266439090032	-0.490381539655	-0.399544660472	-0.225008319225	-0.206756156823	-0.414441998662	-0.327237745137	0.007616333744	REGISTER_FOCAL_ID_ALIGNMENT_NULL
38	-0.475550929364	-0.424870613754	-0.317558396027	-0.279474839126	-0.478353124886	-0.398362351292	-0.229660577329	-0.202284449254	-0.403518176230	-0.327437970385	0.014199182104	REGISTER_FOCAL_ID_ALIGNMENT_NULL
39	-0.472680988527	-0.433492356183	-0.324243876613	-0.267034438819	-0.480838327669	-0.404660280740	-0.218500987676	-0.209429860086	-0.423479356971	-0.335236670242	0.007020984957	REGISTER_FOCAL_ID_ALIGNMENT_NULL
40	-0.477661461022	-0.433410823314	-0.320012616747	-0.275842348384	-0.480519756549	-0.395587760875	-0.226780162241	-0.205428885133	-0.398661106349	-0.331726631231	0.019056251985	REGISTER_FOCAL_ID_ALIGNMENT_NULL
41	-0.477590377948	-0.429294746903	-0.306721282437	-0.268754433827	-0.476865052695	-0.398466181727	-0.232554338342	-0.201317833619	-0.415179165805	-0.333419627524	0.008681104459	REGISTER_FOCAL_ID_ALIGNMENT_NULL
42	-0.478622959815	-0.430592639480	-0.316840734992	-0.278190651540	-0.478551010597	-0.400934305058	-0.229497371620	-0.209760508932	-0.423087594318	-0.333473477627	0.003032130549	REGISTER_FOCAL_ID_ALIGNMENT_NULL
43	-0.467562734301	-0.425674633642	-0.318645966073	-0.269002419608	-0.488317358242	-0.397452806877	-0.214666979978	-0.209773856143	-0.402423932729	-0.337445507711	0.015293425605	REGISTER_FOCAL_ID_ALIGNMENT_NULL
44	-0.474406380580	-0.434641327189	-0.322438321478	-0.266236322827	-0.484804776341	-0.397857483576	-0.222100503510	-0.224153722218	-0.408638636640	-0.334049321108	0.009078721694	REGISTER_FOCAL_ID_ALIGNMENT_NULL
45	-0.479351299590	-0.431833445567	-0.306062987243	-0.283272227486	-0.473822263739	-0.396811868058	-0.207547945544	-0.210877679429	-0.416312299630	-0.322286735577	0.012870141098	REGISTER_FOCAL_ID_ALIGNMENT_NULL
46	-0.471020302013	-0.426127002686	-0.299374689636	-0.274601704383	-0.471951915927	-0.396909506695	-0.229012215043	-0.206271321683	-0.419062153162	-0.334789607204	0.015798980491	REGISTER_FOCAL_ID_ALIGNMENT_NULL
47	-0.475046582121	-0.419257800120	-0.304657076562	-0.273071812509	-0.481891918786	-0.399681384963	-0.226584064431	-0.199729832172	-0.420576602422	-0.322078914177	0.010516593564	REGISTER_FOCAL_ID_ALIGNMENT_NULL
48	-0.468944708753	-0.433197518383	-0.309990790832	-0.267954795176	-0.485206331657	-0.393997257156	-0.217211591436	-0.207358701595	-0.410992815710	-0.329601364446	0.006724542624	REGISTER_FOCAL_ID_ALIGNMENT_NULL
49	-0.479424189342	-0.426112533109	-0.305956637821	-0.273890896442	-0.479719593202	-0.394766039335	-0.216978502154	-0.205517630853	-0.420630006519	-0.322089615299	0.009217032306	REGISTER_FOCAL_ID_ALIGNMENT_NULL
50	-0.463782053367	-0.430714385694	-0.310144131786	-0.279681383212	-0.478915208557	-0.398532781534	-0.210126518702	-0.194604243642	-0.420995074003	-0.328219480765	0.015394694436	REGISTER_FOCAL_ID_ALIGNMENT_NULL
51	-0.480058928499	-0.430409028468	-0.312269758361	-0.279119702992	-0.469729868846	-0.394774183602	-0.218745881990	-0.199262163015	-0.431544380595	-0.330035317517	0.011853272299	REGISTER_FOCAL_ID_ALIGNMENT_NULL
52	-0.479720481854	-0.428895002306	-0.308721023269	-0.271492093995	-0.471517210430	-0.401390493899	-0.225994997747	-0.201718527440	-0.422503812904	-0.331469966815	0.010065930715	REGISTER_FOCAL_ID_ALIGNMENT_NULL
53	-0.484643920450	-0.421398369451	-0.320591244613	-0.280776748633	-0.476117862521	-0.396979240017	-0.224442079249	-0.216898062868	-0.421854254871	-0.339586266459	0.007436553816	REGISTER_FOCAL_ID_ALIGNMENT_NULL
54	-0.461462369648	-0.428635322607	-0.324677652775	-0.281057116874	-0.469276222281	-0.394993738015	-0.223652801070	-0.204004569265	-0.423819741218	-0.331830576618	0.012306918864	REGISTER_FOCAL_ID_ALIGNMENT_NULL
55	-0.478619288274	-0.427376891996	-0.318822167139	-0.269075522957	-0.480356101547	-0.399014942664	-0.223070545357	-0.210545213853	-0.436470671257	-0.341030039482	0.004979900819	REGISTER_FOCAL_ID_ALIGNMENT_NULL
56	-0.471370279660	-0.429818957686	-0.319105406779	-0.269224746525	-0.487583027717	-0.389621004977	-0.225568298905	-0.199226708175	-0.423472167751	-0.341068197868	0.010772229904	REGISTER_FOCAL_ID_ALIGNMENT_NULL
57	-0.474434008400	-0.434988957060	-0.319471839384	-0.274351882246	-0.463501294553	-0.395381548508	-0.210480070301	-0.208892803307	-0.408168573017	-0.334362669183	0.018081846593	REGISTER_FOCAL_ID_ALIGNMENT_NULL
58	-0.471601615611	-0.431875368104	-0.308769022898	-0.271724118567	-0.484209284175	-0.401058810284	-0.228231301701	-0.205771627881	-0.426680371665	-0.330422263453	0.006404647228	REGISTER_FOCAL_ID_ALIGNMENT_NULL
59	-0.476417178264	-0.430687618622	-0.328026933560	-0.283353857533	-0.474228046778	-0.393131564479	-0.227695287140	-0.215106565418	-0.406580894313	-0.332061960008	0.011136464021	REGISTER_FOCAL_ID_ALIGNMENT_NULL
60	-0.478727869292	-0.429904555603	-0.317884561974	-0.278411305962	-0.493264512363	-0.400082630154	-0.213592324883	-0.207418814394	-0.414053841116	-0.327237964432	0.006825761759	REGISTER_FOCAL_ID_ALIGNMENT_NULL
61	-0.476063209129	-0.429285436156	-0.317743486618	-0.274257518662	-0.483611587785	-0.397603728790	-0.222119307868	-0.216331427966	-0.422363752538	-0.322986403442	0.008160348470	REGISTER_FOCAL_ID_ALIGNMENT_NULL
62	-0.471533531318	-0.427126014200	-0.317711130468	-0.269096200792	-0.475600430288	-0.389655185470	-0.213293836702	-0.207521485579	-0.415302291019	-0.325036233102	0.007124249939	REGISTER_FOCAL_ID_ALIGNMENT_NULL
63	-0.478365874791	-0.430254315831	-0.311387443491	-0.274676440003	-0.489146867245	-0.390865609020	-0.204958805130	-0.211290636494	-0.425987403149	-0.325995119431	0.015459281511	REGISTER_FOCAL_ID_ALIGNMENT_NULL
64	-0.479318840216	-0.425484732659	-0.320770372287	-0.269559707736	-0.485634262086	-0.398727860347	-0.224562539062	-0.211210758498	-0.411715597629	-0.324798249111	0.006348502801	REGISTER_FOCAL_ID_ALIGNMENT_NULL
65	-0.469678293532	-0.418754660849	-0.314568033625	-0.266568739532	-0.473520354843	-0.398553429901	-0.235905385828	-0.214696727219	-0.409551217606	-0.338549097983	0.010080262418	REGISTER_FOCAL_ID_ALIGNMENT_NULL
66	-0.464921833052	-0.423514912433	-0.315527026349	-0.278920347299	-0.492243110786	-0.395707937740	-0.217461859672	-0.212435892429	-0.426712519703	-0.333994212592	0.008759642877	REGISTER_FOCAL_ID_ALIGNMENT_NULL
67	-0.480728630373	-0.437668977514	-0.318513699748	-0.269131730077	-0.474395981641	-0.390949952390	-0.223014967116	-0.207501895193	-0.424078901619	-0.335087651209	0.007187159504	REGISTER_FOCAL_ID_ALIGNMENT_NULL
68	-0.481071616190	-0.425925231693	-0.321875157517	-0.279602829156	-0.484726958188	-0.399837440529	-0.206069098330	-0.208345915262	-0.432130713031	-0.323936071123	0.014348988311	REGISTER_FOCAL_ID_ALIGNMENT_NULL
69	-0.477270354536	-0.428371571567	-0.320605275892	-0.281777591486	-0.485517176959	-0.403280721146	-0.235199714012	-0.208385053261	-0.417041536580	-0.333837100448	0.001613884817	REGISTER_FOCAL_ID_ALIGNMENT_NULL
70	-0.464192075598	-0.428491027492	-0.314994593126	-0.268920145072	-0.486170682528	-0.397503850251	-0.207057151293	-0.203918702286	-0.412862927961	-0.327654733732	0.013360935348	REGISTER_FOCAL_ID_ALIGNMENT_NULL
71	-0.472497723337	-0.430062684318	-0.309268563851	-0.271330700108	-0.466924712730	-0.397667815120	-0.212279297271	-0.202708494507	-0.410769796026	-0.327554446838	0.014658428415	REGISTER_FOCAL_ID_ALIGNMENT_NULL
72	-0.476188735871	-0.426707558404	-0.320123041101	-0.276028052485	-0.469347934336	-0.394040999288	-0.225201110918	-0.201759870874	-0.412598254498	-0.339447956632	0.012235206809	REGISTER_FOCAL_ID_ALIGNMENT_NULL
73	-0.475397099319	-0.433629693933	-0.307479255882	-0.275268457869	-0.476438235403	-0.393031250069	-0.223507747165	-0.201153296117	-0.420775971895	-0.322449542032	0.008845641961	REGISTER_FOCAL_ID_ALIGNMENT_NULL
74	-0.472367286938	-0.432520664000	-0.321882863650	-0.268039903807	-0.478042394675	-0.393970839590	-0.213767328519	-0.202615923520	-0.427898639408	-0.324583389284	0.007383014559	REGISTER_FOCAL_ID_ALIGNMENT_NULL
75	-0.478587549945	-0.429864653729	-0.319873118735	-0.275602400419	-0.478676019184	-0.394210681997	-0.237410764563	-0.206257989649	-0.421733517798	-0.330326937285	0.003740948429	REGISTER_FOCAL_ID_ALIGNMENT_NULL
76	-0.484558817264	-0.428495601781	-0.311593433574	-0.275627096045	-0.471381324217	-0.391828569687	-0.216187022999	-0.213667524954	-0.434228112416	-0.325897496365	0.010201816928	REGISTER_FOCAL_ID_ALIGNMENT_NULL
77	-0.475894316289	-0.430104943685	-0.314588132087	-0.268163093515	-0.483440716695	-0.389988196134	-0.232214707574	-0.202187220304	-0.411293693638	-0.330958162010	0.007811717774	REGISTER_FOCAL_ID_ALIGNMENT_NULL
78	-0.481489056074	-0.427054811920	-0.315682190050	-0.270628512908	-0.484898591438	-0.395670618320	-0.206161783010	-0.207461812042	-0.422413527339	-0.336175129152	0.014256303631	REGISTER_FOCAL_ID_ALIGNMENT_NULL
79	-0.480883543306	-0.431846826166	-0.302218075423	-0.274627507046	-0.485608024121	-0.390134914457	-0.225671682378	-0.202709689155	-0.409414947441	-0.330922761930	0.012955594703	REGISTER_FOCAL_ID_ALIGNMENT_NULL
80	-0.459516169910	-0.434506872129	-0.323019102760	-0.278204978514	-0.482768146906	-0.391512270352	-0.199772965032	-0.206657104330	-0.404999375132	-0.332023462404	0.020645121610	REGISTER_FOCAL_ID_ALIGNMENT_NULL
81	-0.478779286429	-0.427092396230	-0.328326673652	-0.282031197377	-0.484430066683	-0.389464213710	-0.231289281321	-0.213117466039	-0.421651301554	-0.334199557456	0.005844163208	REGISTER_FOCAL_ID_ALIGNMENT_NULL
82	-0.464785973167	-0.423789076510	-0.330531458605	-0.276301181208	-0.491992845616	-0.399063111225	-0.217220205577	-0.213790895895	-0.411291305398	-0.324962842684	0.008895502763	REGISTER_FOCAL_ID_ALIGNMENT_NULL
83	-0.474840971737	-0.424612316054	-0.314419589448	-0.278003123800	-0.481216467383	-0.385413840220	-0.236067780954	-0.216846461512	-0.420411482892	-0.326948595467	0.009894536698	REGISTER_FOCAL_ID_ALIGNMENT_NULL
84	-0.470645469153	-0.422470235342	-0.326128619741	-0.276022243847	-0.475294803056	-0.397404153529	-0.216310829223	-0.199162370503	-0.429003125144	-0.337190639972	0.010836567576	REGISTER_FOCAL_ID_ALIGNMENT_NULL
85	-0.478711161708	-0.428673249553	-0.313355091237	-0.274982078143	-0.490397357670	-0.392868035061	-0.227720859276	-0.196832338475	-0.411770173847	-0.328318463532	0.013166599603	REGISTER_FOCAL_ID_ALIGNMENT_NULL
86	-0.469743097124	-0.424610859437	-0.314974339259	-0.280552922563	-0.472638207593	-0.397922784488	-0.233846968854	-0.212561177101	-0.410696858097	-0.330909932839	0.008944933553	REGISTER_FOCAL_ID_ALIGNMENT_NULL
87	-0.475042599714	-0.432562561300	-0.306325162868	-0.277149878523	-0.485229710385	-0.391320948238	-0.231876581695	-0.203945295091	-0.403824629070	-0.331446159544	0.013892729264	REGISTER_FOCAL_ID_ALIGNMENT_NULL
88	-0.480657855417	-0.427502886985	-0.308518549711	-0.272195604274	-0.477820822822	-0.393189719062	-0.222316007864	-0.205674945710	-0.424941096862	-0.329450768859	0.006655120416	REGISTER_FOCAL_ID_ALIGNMENT_NULL
89	-0.462570863368	-0.430124480325	-0.320220000930	-0.268718409881	-0.465740665765	-0.387602837254	-0.234765651963	-0.211907827747	-0.422090138133	-0.331582160547	0.015842475380	REGISTER_FOCAL_ID_ALIGNMENT_NULL
90	-0.472927203061	-0.433192780665	-0.311899770758	-0.279346213959	-0.491652881947	-0.394565290083	-0.212651054313	-0.201790573641	-0.415790950381	-0.339885651965	0.008208364438	REGISTER_FOCAL_ID_ALIGNMENT_NULL
91	-0.474779949286	-0.426131451440	-0.330258263055	-0.272578727936	-0.483199271817	-0.397465670784	-0.209783494774	-0.209155153408	-0.413294577366	-0.333330832073	0.010634591868	REGISTER_FOCAL_ID_ALIGNMENT_NULL
92	-0.470264512763	-0.429491730665	-0.318474771681	-0.266053412153	-0.478704788033	-0.399644100025	-0.209368386301	-0.210998997383	-0.417078995602	-0.331650169064	0.011049700340	REGISTER_FOCAL_ID_ALIGNMENT_NULL
93	-0.475134904196	-0.422254186405	-0.310707925837	-0.270345793360	-0.489985980335	-0.397664979734	-0.232324601770	-0.220617597819	-0.416254392516	-0.332354455362	0.006580736862	REGISTER_FOCAL_ID_ALIGNMENT_NULL
94	-0.473282123315	-0.422630984048	-0.316050576646	-0.273358279781	-0.479615546805	-0.400252846811	-0.225097288539	-0.202527877141	-0.425868679710	-0.329005403462	0.007471060937	REGISTER_FOCAL_ID_ALIGNMENT_NULL
95	-0.475843707898	-0.427329090503	-0.311468918258	-0.277728381587	-0.478390977432	-0.397568512499	-0.225541272696	-0.201098805012	-0.418469790382	-0.333581284907	0.008900133067	REGISTER_FOCAL_ID_ALIGNMENT_NULL
96	-0.475944698821	-0.426273749071	-0.312339799474	-0.274885723089	-0.484747357755	-0.390804468898	-0.211711446463	-0.215652445185	-0.407600338159	-0.331506007749	0.010117020174	REGISTER_FOCAL_ID_ALIGNMENT_NULL
97	-0.467243394659	-0.420937339042	-0.309731489995	-0.277500026142	-0.485458491771	-0.396831176400	-0.216514851488	-0.201942946056	-0.422529764915	-0.340716199004	0.008055992023	REGISTER_FOCAL_ID_ALIGNMENT_NULL
98	-0.473481969972	-0.436595404036	-0.298219336538	-0.278259231414	-0.478254966618	-0.401688369487	-0.223778412805	-0.225605244556	-0.426937526710	-0.333368716496	0.016954333588	REGISTER_FOCAL_ID_ALIGNMENT_NULL
99	-0.477881163799	-0.435279292290	-0.316300491181	-0.272454937573	-0.480920459448	-0.395238055666	-0.214071374281	-0.210710355382	-0.413995743848	-0.334081658196	0.006346712361	REGISTER_FOCAL_ID_ALIGNMENT_NULL
100	-0.470513614346	-0.422700082123	-0.327603065871	-0.271552208740	-0.483314608103	-0.397352161275	-0.226289946604	-0.211667848590	-0.418694737368	-0.337396383174	0.006134841145	REGISTER_FOCAL_ID_ALIGNMENT_NULL
101	-0.464676053832	-0.428504284335	-0.318054773062	-0.281091819938	-0.484660974107	-0.391047819472	-0.208861242237	-0.212395943564	-0.415121251012	-0.329169147738	0.011556844405	REGISTER_FOCAL_ID_ALIGNMENT_NULL
102	-0.481251908449	-0.428359241856	-0.310301271092	-0.276029881025	-0.483013605958	-0.399349547859	-0.215249549281	-0.226488073386	-0.414308685450	-0.332005586546	0.005168537360	REGISTER_FOCAL_ID_ALIGNMENT_NULL
103	-0.474791511982	-0.433162923625	-0.312560552610	-0.276958781028	-0.475494870395	-0.397848434708	-0.215906074415	-0.212349135110	-0.436325288827	-0.328853932681	0.006088270750	REGISTER_FOCAL_ID_ALIGNMENT_NULL
104	-0.475060577110	-0.426781409938	-0.306967448295	-0.270071324936	-0.482773037357	-0.406110917512	-0.216622964702	-0.213399700568	-0.412429372529	-0.338730945206	0.008206221831	REGISTER_FOCAL_ID_ALIGNMENT_NULL
105	-0.472618576447	-0.436799089415	-0.309849954035	-0.269733707666	-0.473096470560	-0.389964882406	-0.232656077296	-0.210386177252	-0.426879242638	-0.326148156977	0.008486670585	REGISTER_FOCAL_ID_ALIGNMENT_NULL
106	-0.478413757082	-0.425699289545	-0.323066816594	-0.279169649382	-0.479938581323	-0.391790865530	-0.200097895881	-0.211507725128	-0.411122454055	-0.330964349419	0.020320190761	REGISTER_FOCAL_ID_ALIGNMENT_NULL
107	-0.471683510142	-0.433536678625	-0.318345033806	-0.273524981026	-0.492491504302	-0.397467291876	-0.220981588962	-0.214643017451	-0.428357466343	-0.331225138104	0.001997965788	REGISTER_FOCAL_ID_ALIGNMENT_NULL
108	-0.474744995028	-0.428254035932	-0.319168872933	-0.265450492067	-0.470264784731	-0.396722045374	-0.223684800733	-0.203671307324	-0.429047152150	-0.333658928533	0.011318356414	REGISTER_FOCAL_ID_ALIGNMENT_NULL
109	-0.471353384738	-0.432966117814	-0.328536922168	-0.269966456293	-0.482640689523	-0.400752112982	-0.230586944169	-0.221384251580	-0.422113820849	-0.325596303815	0.005550448098	REGISTER_FOCAL_ID_ALIGNMENT_NULL
110	-0.480585794128	-0.426891674908	-0.316397364526	-0.271481207428	-0.480421305342	-0.396620188883	-0.228443956500	-0.218919557443	-0.418295165626	-0.334324781670	0.002574216348	REGISTER_FOCAL_ID_ALIGNMENT_NULL
111	-0.466197198879	-0.423207940154	-0.321656105683	-0.268115121567	-0.477717580646	-0.393786406752	-0.232758269279	-0.213266919356	-0.398740468322	-0.333903185354	0.018976890012	REGISTER_FOCAL_ID_ALIGNMENT_NULL
112	-0.462252824525	-0.430352729171	-0.325700949637	-0.276779818817	-0.483704358013	-0.399960591314	-0.202619972987	-0.220926775990	-0.413350580172	-0.328697707512	0.017798113655	REGISTER_FOCAL_ID_ALIGNMENT_NULL
113	-0.468608212890	-0.430977392189	-0.304593807702	-0.266312404147	-0.468577559948	-0.395850805354	-0.220950195156	-0.218291583038	-0.402906202337	-0.330759107462	0.014811155996	REGISTER_FOCAL_ID_ALIGNMENT_NULL
