variant	page	score	direction
PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	f79v	0.833333333333	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	f80r	0.777777777778	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	f82v	0.200000000000	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	f83r	0.500000000000	Q_EARLIER
PAGE_HOST_PAGE_RIGHT_CLOSURE_WITHIN_FIELD_POSITION	f75r	0.000000000000	TIE
PAGE_HOST_PAGE_RIGHT_CLOSURE_WITHIN_FIELD_POSITION	f75v	0.500000000000	Q_EARLIER
PAGE_HOST_PAGE_RIGHT_CLOSURE_WITHIN_FIELD_POSITION	f77r	0.400000000000	Q_EARLIER
PAGE_HOST_PAGE_RIGHT_CLOSURE_WITHIN_FIELD_POSITION	f77v	0.500000000000	Q_EARLIER
PAGE_HOST_PAGE_RIGHT_CLOSURE_WITHIN_FIELD_POSITION	f79r	-0.333333333333	Q_LATER
PAGE_HOST_PAGE_RIGHT_CLOSURE_WITHIN_FIELD_POSITION	f79v	0.833333333333	Q_EARLIER
PAGE_HOST_PAGE_RIGHT_CLOSURE_WITHIN_FIELD_POSITION	f80r	0.777777777778	Q_EARLIER
PAGE_HOST_PAGE_RIGHT_CLOSURE_WITHIN_FIELD_POSITION	f82v	0.200000000000	Q_EARLIER
PAGE_HOST_PAGE_RIGHT_CLOSURE_WITHIN_FIELD_POSITION	f83r	0.500000000000	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_FIELD_END	f75r	0.750000000000	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_FIELD_END	f75v	-0.500000000000	Q_LATER
PAGE_HOST_PAGE_OTHER_COMPILER_FIELD_END	f77r	0.428571428571	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_FIELD_END	f77v	1.166666666667	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_FIELD_END	f79r	0.571428571429	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_FIELD_END	f79v	2.480952380952	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_FIELD_END	f80r	0.964285714286	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_FIELD_END	f82v	0.750000000000	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_FIELD_END	f83r	0.833333333333	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	f75r	0.000000000000	TIE
PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	f75v	0.000000000000	TIE
PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	f77r	0.600000000000	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	f77v	0.000000000000	TIE
PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	f79r	0.400000000000	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	f79v	0.933333333333	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	f80r	0.166666666667	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	f82v	0.000000000000	TIE
PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	f83r	0.500000000000	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_RELATIVE_QUARTILE	f75r	0.000000000000	TIE
PAGE_HOST_PAGE_OTHER_COMPILER_RELATIVE_QUARTILE	f75v	0.000000000000	TIE
PAGE_HOST_PAGE_OTHER_COMPILER_RELATIVE_QUARTILE	f77r	0.333333333333	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_RELATIVE_QUARTILE	f77v	0.666666666667	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_RELATIVE_QUARTILE	f79r	0.166666666667	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_RELATIVE_QUARTILE	f79v	1.100000000000	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_RELATIVE_QUARTILE	f80r	1.000000000000	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_RELATIVE_QUARTILE	f82v	0.250000000000	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_RELATIVE_QUARTILE	f83r	1.166666666667	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_ROLE	f75r	0.000000000000	TIE
PAGE_HOST_PAGE_OTHER_COMPILER_ROLE	f75v	0.500000000000	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_ROLE	f77r	0.200000000000	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_ROLE	f77v	0.916666666667	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_ROLE	f79r	0.500000000000	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_ROLE	f79v	1.800000000000	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_ROLE	f80r	0.300000000000	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_ROLE	f82v	0.428571428571	Q_EARLIER
PAGE_HOST_PAGE_OTHER_COMPILER_ROLE	f83r	0.833333333333	Q_EARLIER
