held_folio	held_internal_boundaries	held_post_dy_boundaries	position_bits	position_plus_dy_bits	position_plus_previous_state_bits	previous_state_bits	dy_gain_vs_position	post_dy_start_vs_internal_log2_likelihood
f58	258	14	876.619485561477	870.885507831544	877.276223234137	869.618722467382	5.733977729933	-2.412917423262
f6	61	0	173.923878933003	169.328189138988	169.699045977065	167.783358667682	4.595689794016	0.000000000000
f66	153	52	456.308865045386	443.123557443587	447.179476835014	444.055581623489	13.185307601799	-14.698540675133
f7	62	2	183.049946738535	179.084003281226	177.411919389427	176.712568180708	3.965943457309	0.343893448192
f75	322	95	978.979443415394	956.168316715495	957.895587453548	942.754305894657	22.811126699900	-5.312506686774
f76	430	140	1267.338116366403	1239.528524632147	1236.438439685355	1243.313716327868	27.809591734256	-19.602939742466
f77	329	107	1009.672708630845	995.502846634747	992.921848763008	979.171208006896	14.169861996098	-16.710111753230
f78	294	105	869.180889217241	858.678801604939	857.974067492830	855.783766239464	10.502087612302	-12.886167255654
f79	378	82	1126.286934516106	1114.678381312865	1115.434724404312	1110.208120083407	11.608553203241	-3.632382349338
f8	106	2	326.121670250931	318.535661411783	322.569090057527	320.441910835697	7.586008839148	-0.821699224526
f80	362	57	1147.260100529040	1140.521154430613	1147.696299416317	1136.949349516108	6.738946098427	-6.870653303769
f81	208	54	616.498367148313	610.225170135570	615.044244296411	607.812123591000	6.273197012743	-15.684263716154
f82	269	73	840.245608362961	832.114742467701	829.265745588034	825.329596080322	8.130865895259	-17.882621349888
f83	312	92	954.939040455432	930.736259083436	935.869923741622	924.228981275927	24.202781371996	-16.712255337235
f84	188	69	545.008752591169	530.319036636168	529.378651495452	530.889544742364	14.689715955001	-0.439902669315
f85	175	52	527.820094679687	528.648209371800	531.370594616151	522.047371537467	-0.828114692113	-6.272343243738
f86	443	63	1402.768821895613	1410.804113010049	1398.338747304948	1392.126333632843	-8.035291114437	-16.066509677676
f87	70	7	211.317105673844	210.315335884308	211.150660756605	211.406615992544	1.001769789536	0.508822672178
f88	113	13	323.293765841497	321.023615865204	315.429644977826	316.645561342589	2.270149976292	-0.320038666716
f89	125	18	381.861582597263	382.860376547027	377.179604433909	379.360304433021	-0.998793949764	-2.463574804628
f9	75	3	211.598926051069	208.780338967911	210.171890230532	211.099379145762	2.818587083158	1.542439834868
f90	69	4	224.905590083489	224.582944901622	230.527738835135	228.729383210984	0.322645181866	2.087846712164
f93	113	10	353.303331128680	356.353176810464	351.990308399470	348.715914720395	-3.049845681784	-2.975172348395
f94	72	11	216.376488497325	215.092114839598	214.522020449271	212.950104325206	1.284373657728	-13.020636041631
f95	180	33	550.598387617129	558.285874797714	565.880846602257	561.140033450093	-7.687487180585	-13.168674741198
f96	66	6	182.525598793041	179.792412434429	182.577767957419	183.756993406318	2.733186358612	-1.191186392499
f99	144	12	424.902527851816	427.042032100976	426.521928200547	419.266727758540	-2.139504249160	0.814102796984
