host	register	wrapper	frame	pair_type	left_unit	right_unit	left_right_family	right_right_family	context_similarity	matched_control_similarity	gain_vs_control	control_units
a	HERBAL_B	NONE	OT	SAME_RIGHT_FAMILY	f34v|a|NONE|NONE|OT	f48v|a|NONE|NONE|OT	NONE	NONE	0.121495327103	0.101851851852	0.019643475251	1
a	HERBAL_B	NONE	OT	SAME_RIGHT_FAMILY	f43v|a|NONE|NONE|OT	f48v|a|NONE|NONE|OT	NONE	NONE	0.196261682243	0.171677718231	0.0245839640125	2
a	HERBAL_B	ch	NONE	SAME_RIGHT_FAMILY	f33v|a|NONE|ch|NONE	f39r|a|NONE|ch|NONE	NONE	NONE	0.323943661972	0.161644652827	0.162299009145	12
a	HERBAL_B	ch	NONE	SAME_RIGHT_FAMILY	f33v|a|NONE|ch|NONE	f46v|a|NONE|ch|NONE	NONE	NONE	0.2	0.161644652827	0.0383553471728	12
a	HERBAL_B	ch	NONE	SAME_RIGHT_FAMILY	f33v|a|NONE|ch|NONE	f95v1|a|NONE|ch|NONE	NONE	NONE	0.204819277108	0.237041528013	-0.0322222509051	8
a	HERBAL_B	ch	NONE	SAME_RIGHT_FAMILY	f39r|a|NONE|ch|NONE	f46v|a|NONE|ch|NONE	NONE	NONE	0.25	0.184722214163	0.065277785837	11
a	HERBAL_B	ch	NONE	SAME_RIGHT_FAMILY	f39r|a|NONE|ch|NONE	f95v1|a|NONE|ch|NONE	NONE	NONE	0.246753246753	0.248357722443	-0.00160447568961	8
a	HERBAL_B	ch	NONE	SAME_RIGHT_FAMILY	f46v|a|NONE|ch|NONE	f95v1|a|NONE|ch|NONE	NONE	NONE	0.211267605634	0.142196347993	0.069071257641	10
a	HERBAL_B	d	NONE	SAME_RIGHT_FAMILY	f33v|a|NONE|d|NONE	f34r|a|NONE|d|NONE	NONE	NONE	0.21568627451	0.201999611726	0.0136866627839	2
a	HERBAL_B	d	NONE	SAME_RIGHT_FAMILY	f33v|a|NONE|d|NONE	f46v|a|NONE|d|NONE	NONE	NONE	0.2	0.142399267399	0.0576007326007	4
a	HERBAL_B	d	NONE	SAME_RIGHT_FAMILY	f34r|a|NONE|d|NONE	f46v|a|NONE|d|NONE	NONE	NONE	0.25	0.146758013789	0.103241986211	4
a	OTHER_A	d	NONE	SAME_RIGHT_FAMILY	f58v|a|NONE|d|NONE	f88v|a|NONE|d|NONE	NONE	NONE	0.141104294479	0.116279069767	0.0248252247111	1
a	OTHER_A	d	NONE	SAME_RIGHT_FAMILY	f58v|a|NONE|d|NONE	f89r1|a|NONE|d|NONE	NONE	NONE	0.185430463576	0.116279069767	0.0691513938087	1
a	OTHER_A	d	NONE	SAME_RIGHT_FAMILY	f88v|a|NONE|d|NONE	f89r1|a|NONE|d|NONE	NONE	NONE	0.185567010309	0.122807017544	0.0627599927654	1
a	OTHER_B	NONE	OT	SAME_RIGHT_FAMILY	f75r|a|NONE|NONE|OT	f86v5|a|NONE|NONE|OT	NONE	NONE	0.169014084507	0.310316741358	-0.141302656851	5
a	OTHER_B	d	NONE	SAME_RIGHT_FAMILY	f76v|a|NONE|d|NONE	f78r|a|NONE|d|NONE	NONE	NONE	0.28813559322	0.263513513514	0.0246220797068	1
a	OTHER_B	d	NONE	SAME_RIGHT_FAMILY	f76v|a|NONE|d|NONE	f78v|a|NONE|d|NONE	NONE	NONE	0.297376093294	0.235172088827	0.0622040044679	4
a	OTHER_B	d	NONE	SAME_RIGHT_FAMILY	f76v|a|NONE|d|NONE	f79r|a|NONE|d|NONE	NONE	NONE	0.244897959184	0.266989730204	-0.0220917710201	6
a	OTHER_B	d	NONE	SAME_RIGHT_FAMILY	f76v|a|NONE|d|NONE	f84v|a|NONE|d|NONE	NONE	NONE	0.352601156069	0.311239193084	0.0413619629858	1
a	OTHER_B	d	NONE	SAME_RIGHT_FAMILY	f76v|a|NONE|d|NONE	f86v5|a|NONE|d|NONE	NONE	NONE	0.214092140921	0.235172088827	-0.0210799479052	4
a	OTHER_B	d	NONE	SAME_RIGHT_FAMILY	f78r|a|NONE|d|NONE	f79r|a|NONE|d|NONE	NONE	NONE	0.217228464419	0.256555195203	-0.0393267307832	6
a	OTHER_B	d	NONE	SAME_RIGHT_FAMILY	f78r|a|NONE|d|NONE	f84v|a|NONE|d|NONE	NONE	NONE	0.335766423358	0.273592251736	0.0621741716215	4
a	OTHER_B	d	NONE	SAME_RIGHT_FAMILY	f78r|a|NONE|d|NONE	f86v5|a|NONE|d|NONE	NONE	NONE	0.14950166113	0.220503762652	-0.0710021015229	3
a	OTHER_B	d	NONE	SAME_RIGHT_FAMILY	f78v|a|NONE|d|NONE	f79r|a|NONE|d|NONE	NONE	NONE	0.326530612245	0.305995537184	0.0205350750605	6
a	OTHER_B	d	NONE	SAME_RIGHT_FAMILY	f78v|a|NONE|d|NONE	f84v|a|NONE|d|NONE	NONE	NONE	0.33850931677	0.278104131748	0.0604051850225	4
a	OTHER_B	d	NONE	SAME_RIGHT_FAMILY	f78v|a|NONE|d|NONE	f86v5|a|NONE|d|NONE	NONE	NONE	0.191304347826	0.278969027576	-0.0876646797495	3
a	OTHER_B	d	NONE	SAME_RIGHT_FAMILY	f79r|a|NONE|d|NONE	f84v|a|NONE|d|NONE	NONE	NONE	0.323717948718	0.250888209643	0.0728297390745	4
a	OTHER_B	d	NONE	SAME_RIGHT_FAMILY	f79r|a|NONE|d|NONE	f86v5|a|NONE|d|NONE	NONE	NONE	0.205521472393	0.27469742766	-0.0691759552673	4
a	OTHER_B	d	NONE	SAME_RIGHT_FAMILY	f84v|a|NONE|d|NONE	f86v5|a|NONE|d|NONE	NONE	NONE	0.182561307902	0.266160315223	-0.0835990073208	4
a	STARS_RECIPE_B	NONE	NONE	SAME_RIGHT_FAMILY	f103r|a|NONE|NONE|NONE	f105v|a|NONE|NONE|NONE	NONE	NONE	0.175925925926	0.248614859045	-0.0726889331187	7
a	STARS_RECIPE_B	NONE	NONE	SAME_RIGHT_FAMILY	f103r|a|NONE|NONE|NONE	f108v|a|NONE|NONE|NONE	NONE	NONE	0.352564102564	0.301831609484	0.0507324930799	2
a	STARS_RECIPE_B	NONE	NONE	SAME_RIGHT_FAMILY	f103r|a|NONE|NONE|NONE	f111r|a|NONE|NONE|NONE	NONE	NONE	0.303370786517	0.305106829417	-0.00173604290031	6
a	STARS_RECIPE_B	NONE	NONE	SAME_RIGHT_FAMILY	f103r|a|NONE|NONE|NONE	f112v|a|NONE|NONE|NONE	NONE	NONE	0.308970099668	0.225690354177	0.0832797454907	7
a	STARS_RECIPE_B	NONE	NONE	SAME_RIGHT_FAMILY	f103r|a|NONE|NONE|NONE	f114v|a|NONE|NONE|NONE	NONE	NONE	0.209090909091	0.225690354177	-0.0165994450862	7
a	STARS_RECIPE_B	NONE	NONE	SAME_RIGHT_FAMILY	f105v|a|NONE|NONE|NONE	f108v|a|NONE|NONE|NONE	NONE	NONE	0.198275862069	0.212089162312	-0.0138133002435	2
a	STARS_RECIPE_B	NONE	NONE	SAME_RIGHT_FAMILY	f105v|a|NONE|NONE|NONE	f111r|a|NONE|NONE|NONE	NONE	NONE	0.179948586118	0.200984330846	-0.0210357447278	6
a	STARS_RECIPE_B	NONE	NONE	SAME_RIGHT_FAMILY	f105v|a|NONE|NONE|NONE	f112v|a|NONE|NONE|NONE	NONE	NONE	0.250803858521	0.261842535625	-0.0110386771039	7
a	STARS_RECIPE_B	NONE	NONE	SAME_RIGHT_FAMILY	f105v|a|NONE|NONE|NONE	f114v|a|NONE|NONE|NONE	NONE	NONE	0.266881028939	0.261842535625	0.00503849331413	7
a	STARS_RECIPE_B	NONE	NONE	SAME_RIGHT_FAMILY	f108v|a|NONE|NONE|NONE	f111r|a|NONE|NONE|NONE	NONE	NONE	0.381215469613	0.289300037528	0.0919154320854	4
a	STARS_RECIPE_B	NONE	NONE	SAME_RIGHT_FAMILY	f108v|a|NONE|NONE|NONE	f112v|a|NONE|NONE|NONE	NONE	NONE	0.369426751592	0.228623914151	0.140802837441	7
a	STARS_RECIPE_B	NONE	NONE	SAME_RIGHT_FAMILY	f108v|a|NONE|NONE|NONE	f114v|a|NONE|NONE|NONE	NONE	NONE	0.225352112676	0.228623914151	-0.00327180147515	7
a	STARS_RECIPE_B	NONE	NONE	SAME_RIGHT_FAMILY	f111r|a|NONE|NONE|NONE	f112v|a|NONE|NONE|NONE	NONE	NONE	0.300275482094	0.214317323449	0.0859581586442	7
a	STARS_RECIPE_B	NONE	NONE	SAME_RIGHT_FAMILY	f111r|a|NONE|NONE|NONE	f114v|a|NONE|NONE|NONE	NONE	NONE	0.204545454545	0.214317323449	-0.00977186890402	7
a	STARS_RECIPE_B	NONE	NONE	SAME_RIGHT_FAMILY	f112v|a|NONE|NONE|NONE	f114v|a|NONE|NONE|NONE	NONE	NONE	0.260061919505	0.266845238176	-0.00678331867148	6
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f103v|a|NONE|NONE|OT	f104v|a|NONE|NONE|OT	NONE	NONE	0.247386759582	0.27964344942	-0.0322566898377	3
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f103v|a|NONE|NONE|OT	f105r|a|NONE|NONE|OT	NONE	NONE	0.261363636364	0.28342163145	-0.0220579950859	5
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f103v|a|NONE|NONE|OT	f107v|a|NONE|NONE|OT	NONE	NONE	0.263157894737	0.255087397064	0.00807049767298	5
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f103v|a|NONE|NONE|OT	f108r|a|NONE|NONE|OT	NONE	NONE	0.284403669725	0.255087397064	0.0293162726609	5
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f103v|a|NONE|NONE|OT	f108v|a|NONE|NONE|OT	NONE	NONE	0.312080536913	0.247866833163	0.0642137037498	4
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f103v|a|NONE|NONE|OT	f111r|a|NONE|NONE|OT	NONE	NONE	0.277286135693	0.255087397064	0.0221987386294	5
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f103v|a|NONE|NONE|OT	f112v|a|NONE|NONE|OT	NONE	NONE	0.349442379182	0.19696969697	0.152472682212	2
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f103v|a|NONE|NONE|OT	f114v|a|NONE|NONE|OT	NONE	NONE	0.230769230769	0.19696969697	0.0337995337995	2
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f104v|a|NONE|NONE|OT	f105r|a|NONE|NONE|OT	NONE	NONE	0.265517241379	0.245298307334	0.0202189340455	7
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f104v|a|NONE|NONE|OT	f107v|a|NONE|NONE|OT	NONE	NONE	0.262872628726	0.22796880592	0.0349038228061	5
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f104v|a|NONE|NONE|OT	f108r|a|NONE|NONE|OT	NONE	NONE	0.289772727273	0.22796880592	0.0618039213525	5
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f104v|a|NONE|NONE|OT	f108v|a|NONE|NONE|OT	NONE	NONE	0.231884057971	0.246846147724	-0.0149620897526	4
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f104v|a|NONE|NONE|OT	f111r|a|NONE|NONE|OT	NONE	NONE	0.212987012987	0.22796880592	-0.0149817929332	5
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f104v|a|NONE|NONE|OT	f112v|a|NONE|NONE|OT	NONE	NONE	0.310231023102	0.26667794746	0.0435530756426	2
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f104v|a|NONE|NONE|OT	f114v|a|NONE|NONE|OT	NONE	NONE	0.313725490196	0.26667794746	0.0470475427364	2
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f105r|a|NONE|NONE|OT	f107v|a|NONE|NONE|OT	NONE	NONE	0.249291784703	0.237511340126	0.0117804445762	5
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f105r|a|NONE|NONE|OT	f108r|a|NONE|NONE|OT	NONE	NONE	0.239884393064	0.237511340126	0.00237305293725	5
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f105r|a|NONE|NONE|OT	f108v|a|NONE|NONE|OT	NONE	NONE	0.253918495298	0.228550697377	0.0253677979207	4
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f105r|a|NONE|NONE|OT	f111r|a|NONE|NONE|OT	NONE	NONE	0.255681818182	0.237511340126	0.0181704780555	5
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f105r|a|NONE|NONE|OT	f112v|a|NONE|NONE|OT	NONE	NONE	0.296167247387	0.221161616162	0.0750056312251	2
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f105r|a|NONE|NONE|OT	f114v|a|NONE|NONE|OT	NONE	NONE	0.256666666667	0.221161616162	0.0355050505051	2
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f107v|a|NONE|NONE|OT	f108r|a|NONE|NONE|OT	NONE	NONE	0.281553398058	0.274061094777	0.00749230328128	4
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f107v|a|NONE|NONE|OT	f108v|a|NONE|NONE|OT	NONE	NONE	0.256926952141	0.261966679285	-0.00503972714417	4
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f107v|a|NONE|NONE|OT	f111r|a|NONE|NONE|OT	NONE	NONE	0.24367816092	0.274061094777	-0.0303829338574	4
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f107v|a|NONE|NONE|OT	f112v|a|NONE|NONE|OT	NONE	NONE	0.297520661157	0.222955145119	0.0745655160383	2
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f107v|a|NONE|NONE|OT	f114v|a|NONE|NONE|OT	NONE	NONE	0.269333333333	0.222955145119	0.0463781882146	2
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f108r|a|NONE|NONE|OT	f111r|a|NONE|NONE|OT	NONE	NONE	0.339240506329	0.284689450132	0.0545510561971	4
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f108r|a|NONE|NONE|OT	f112v|a|NONE|NONE|OT	NONE	NONE	0.338192419825	0.226902173913	0.111290245912	2
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f108r|a|NONE|NONE|OT	f114v|a|NONE|NONE|OT	NONE	NONE	0.247311827957	0.226902173913	0.0204096540439	2
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f108v|a|NONE|NONE|OT	f111r|a|NONE|NONE|OT	NONE	NONE	0.381215469613	0.299887527731	0.081327941882	4
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f108v|a|NONE|NONE|OT	f112v|a|NONE|NONE|OT	NONE	NONE	0.369426751592	0.183473389356	0.185953362237	2
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f108v|a|NONE|NONE|OT	f114v|a|NONE|NONE|OT	NONE	NONE	0.225352112676	0.183473389356	0.0418787233203	2
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f111r|a|NONE|NONE|OT	f112v|a|NONE|NONE|OT	NONE	NONE	0.300275482094	0.187979539642	0.112295942452	2
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f111r|a|NONE|NONE|OT	f114v|a|NONE|NONE|OT	NONE	NONE	0.204545454545	0.187979539642	0.0165659149035	2
a	STARS_RECIPE_B	NONE	OT	SAME_RIGHT_FAMILY	f112v|a|NONE|NONE|OT	f114v|a|NONE|NONE|OT	NONE	NONE	0.260061919505	0.228971962617	0.0310899568878	2
a	STARS_RECIPE_B	ch	NONE	SAME_RIGHT_FAMILY	f106r|a|NONE|ch|NONE	f112r|a|NONE|ch|NONE	NONE	NONE	0.307462686567	0.237119393762	0.0703432928054	11
a	STARS_RECIPE_B	ch	NONE	SAME_RIGHT_FAMILY	f106r|a|NONE|ch|NONE	f112v|a|NONE|ch|NONE	NONE	NONE	0.295321637427	0.254675362952	0.040646274475	13
a	STARS_RECIPE_B	ch	NONE	SAME_RIGHT_FAMILY	f106r|a|NONE|ch|NONE	f116r|a|NONE|ch|NONE	NONE	NONE	0.259259259259	0.238434498584	0.0208247606753	4
a	STARS_RECIPE_B	ch	NONE	SAME_RIGHT_FAMILY	f106v|a|NONE|ch|NONE	f112r|a|NONE|ch|NONE	NONE	NONE	0.310469314079	0.260955500312	0.0495138137672	11
a	STARS_RECIPE_B	ch	NONE	SAME_RIGHT_FAMILY	f106v|a|NONE|ch|NONE	f112v|a|NONE|ch|NONE	NONE	NONE	0.277777777778	0.295431122699	-0.017653344921	13
a	STARS_RECIPE_B	ch	NONE	SAME_RIGHT_FAMILY	f106v|a|NONE|ch|NONE	f116r|a|NONE|ch|NONE	NONE	NONE	0.237918215613	0.246093148765	-0.00817493315152	4
a	STARS_RECIPE_B	ch	NONE	SAME_RIGHT_FAMILY	f112r|a|NONE|ch|NONE	f116r|a|NONE|ch|NONE	NONE	NONE	0.345724907063	0.288687634621	0.0570372724418	6
a	STARS_RECIPE_B	ch	NONE	SAME_RIGHT_FAMILY	f112v|a|NONE|ch|NONE	f116r|a|NONE|ch|NONE	NONE	NONE	0.310714285714	0.27901281741	0.0317014683046	6
