held_book	rule_layer	context	support	source_types	output	probability
Band2	ABBREVIATION_PROPENSITY	S3:ben:9_PLUS	5115	120	ABBREVIATE	0.9627638780297108
Band2	ABBREVIATION_PROPENSITY	PS:di:die:1_3	4976	1	ABBREVIATE	0.00010046212577858148
Band2	ABBREVIATION_PROPENSITY	S3:die:1_3	4976	1	ABBREVIATE	0.00010046212577858148
Band2	ABBREVIATION_PROPENSITY	S2:as:1_3	4888	6	ABBREVIATE	0.00010227040294538761
Band2	ABBREVIATION_PROPENSITY	P2:da:6_8	4885	90	ABBREVIATE	0.37423250102333194
Band2	ABBREVIATION_PROPENSITY	P2:al:1_3	4858	6	ABBREVIATE	0.00010290183165260341
Band2	ABBREVIATION_PROPENSITY	PS:de:der:1_3	4854	1	ABBREVIATE	0.13419155509783728
Band2	ABBREVIATION_PROPENSITY	S3:der:1_3	4854	1	ABBREVIATE	0.13419155509783728
Band2	ABBREVIATION_PROPENSITY	S2:ls:1_3	4824	2	ABBREVIATE	0.00010362694300518135
Band2	ABBREVIATION_PROPENSITY	PS:al:als:1_3	4822	1	ABBREVIATE	0.00010366991499066971
Band2	ABBREVIATION_PROPENSITY	S3:als:1_3	4822	1	ABBREVIATE	0.00010366991499066971
Band2	ABBREVIATION_PROPENSITY	S3:sen:6_8	4789	128	ABBREVIATE	0.4353862212943633
Band2	ABBREVIATION_PROPENSITY	S2:en:1_3	4767	10	ABBREVIATE	0.034081375838926176
Band2	ABBREVIATION_PROPENSITY	P2:vv:4_5	4645	58	ABBREVIATE	0.047890658631080496
Band2	ABBREVIATION_PROPENSITY	PS:ha:ben:4_5	4579	1	ABBREVIATE	0.8505458515283842
Band2	ABBREVIATION_PROPENSITY	P2:da:4_5	4577	38	ABBREVIATE	0.6558540847531673
Band2	ABBREVIATION_PROPENSITY	PS:da:das:1_3	4529	1	ABBREVIATE	0.00011037527593818985
Band2	ABBREVIATION_PROPENSITY	S3:das:1_3	4529	1	ABBREVIATE	0.00011037527593818985
Band2	ABBREVIATION_PROPENSITY	P2:ʒu:1_3	4360	5	ABBREVIATE	0.0005732630130703967
Band2	ABBREVIATION_PROPENSITY	PS:ʒu:ʒu:1_3	4186	1	ABBREVIATE	0.00011941724385001195
Band2	ABBREVIATION_PROPENSITY	S3:ʒu:1_3	4186	1	ABBREVIATE	0.00011941724385001195
Band2	ABBREVIATION_PROPENSITY	P2:et:1_3	4122	5	ABBREVIATE	0.000606354596167839
Band2	ABBREVIATION_PROPENSITY	P2:he:6_8	4084	146	ABBREVIATE	0.7115055079559364
Band2	ABBREVIATION_PROPENSITY	S2:rn:4_5	4042	48	ABBREVIATE	0.8950037101162504
Band2	ABBREVIATION_PROPENSITY	S3:den:6_8	4029	134	ABBREVIATE	0.5981389578163772
Band2	ABBREVIATION_PROPENSITY	P2:we:4_5	4022	50	ABBREVIATE	0.5710912254536415
Band2	ABBREVIATION_PROPENSITY	S2:es:1_3	4020	6	ABBREVIATE	0.00012434717731907486
Band2	ABBREVIATION_PROPENSITY	PS:et:etc:1_3	3971	1	ABBREVIATE	0.0006294058408862034
Band2	ABBREVIATION_PROPENSITY	S2:tc:1_3	3971	1	ABBREVIATE	0.0006294058408862034
Band2	ABBREVIATION_PROPENSITY	S3:etc:1_3	3971	1	ABBREVIATE	0.0006294058408862034
Band2	ABBREVIATION_PROPENSITY	S2:ht:4_5	3829	41	ABBREVIATE	0.00013054830287206266
Band2	ABBREVIATION_PROPENSITY	P2:cʒ:1_3	3824	5	ABBREVIATE	0.00013071895424836603
Band2	ABBREVIATION_PROPENSITY	P2:ve:9_PLUS	3822	303	ABBREVIATE	0.9119801203243526
Band2	ABBREVIATION_PROPENSITY	PS:de:den:1_3	3784	1	ABBREVIATE	0.037120211360634085
Band2	ABBREVIATION_PROPENSITY	S3:den:1_3	3784	1	ABBREVIATE	0.037120211360634085
Band2	ABBREVIATION_PROPENSITY	S3:len:6_8	3704	53	ABBREVIATE	0.6284750337381916
Band2	ABBREVIATION_PROPENSITY	P2:eẅ:4_5	3673	12	ABBREVIATE	0.6027490473598258
Band2	ABBREVIATION_PROPENSITY	S3:ten:9_PLUS	3587	405	ABBREVIATE	0.854654403567447
Band2	ABBREVIATION_PROPENSITY	P2:se:4_5	3560	51	ABBREVIATE	0.006037629879247402
Band2	ABBREVIATION_PROPENSITY	S2:in:1_3	3536	7	ABBREVIATE	0.010602205258693808
Band2	ABBREVIATION_PROPENSITY	PS:de:des:1_3	3511	1	ABBREVIATE	0.00014236902050113895
Band2	ABBREVIATION_PROPENSITY	S3:des:1_3	3511	1	ABBREVIATE	0.00014236902050113895
Band2	ABBREVIATION_PROPENSITY	P2:ha:1_3	3422	8	ABBREVIATE	0.00014607069821793748
Band2	ABBREVIATION_PROPENSITY	PS:vn:ern:6_8	3373	2	ABBREVIATE	0.9752519264967398
Band2	ABBREVIATION_PROPENSITY	P2:be:6_8	3291	295	ABBREVIATE	0.2832624544349939
Band2	ABBREVIATION_PROPENSITY	S3:hen:9_PLUS	3233	410	ABBREVIATE	0.8282312925170068
Band2	ABBREVIATION_PROPENSITY	S3:uch:4_5	3171	9	ABBREVIATE	0.00015762925598991173
Band2	ABBREVIATION_PROPENSITY	S3:ger:6_8	3153	54	ABBREVIATE	0.8181674064679771
Band2	ABBREVIATION_PROPENSITY	P2:ew:1_3	3149	4	ABBREVIATE	0.18142857142857144
Band2	ABBREVIATION_PROPENSITY	P2:bu:6_8	3126	26	ABBREVIATE	0.8041253597697474
Band2	ABBREVIATION_PROPENSITY	P2:mi:1_3	3046	2	ABBREVIATE	0.00016409583196586806
Band2	ABBREVIATION_PROPENSITY	S2:ch:6_8	3009	246	ABBREVIATE	0.3274086378737541
Band2	ABBREVIATION_PROPENSITY	S2:in:4_5	2996	39	ABBREVIATE	0.0018351685018351686
Band2	ABBREVIATION_PROPENSITY	S2:it:1_3	2992	6	ABBREVIATE	0.0001670564650851988
Band2	ABBREVIATION_PROPENSITY	PS:mi:mit:1_3	2980	1	ABBREVIATE	0.0001677289500167729
Band2	ABBREVIATION_PROPENSITY	S3:mit:1_3	2980	1	ABBREVIATE	0.0001677289500167729
Band2	ABBREVIATION_PROPENSITY	S2:nn:4_5	2955	29	ABBREVIATE	0.33169824086603517
Band2	ABBREVIATION_PROPENSITY	P2:ge:4_5	2902	67	ABBREVIATE	0.5261798139855323
Band2	ABBREVIATION_PROPENSITY	S3:gen:4_5	2878	29	ABBREVIATE	0.6670718999652657
Band2	ABBREVIATION_PROPENSITY	S3:ein:4_5	2850	16	ABBREVIATE	0.001578393546124167
Band2	ABBREVIATION_PROPENSITY	S3:gen:6_8	2776	193	ABBREVIATE	0.5803024846957148
Band2	ABBREVIATION_PROPENSITY	P2:vn:4_5	2764	20	ABBREVIATE	0.7267631103074141
Band2	ABBREVIATION_PROPENSITY	P2:au:4_5	2728	10	ABBREVIATE	0.00018321729571271528
Band2	ABBREVIATION_PROPENSITY	P2:he:4_5	2717	52	ABBREVIATE	0.7603016924208977
Band2	ABBREVIATION_PROPENSITY	P2:ew:4_5	2714	15	ABBREVIATE	0.8432780847145488
Band2	ABBREVIATION_PROPENSITY	P2:ge:9_PLUS	2693	385	ABBREVIATE	0.598181143281366
Band2	ABBREVIATION_PROPENSITY	S2:it:9_PLUS	2691	104	ABBREVIATE	0.762815750371471
Band2	ABBREVIATION_PROPENSITY	P2:wo:1_3	2660	3	ABBREVIATE	0.00018789928598271326
Band2	ABBREVIATION_PROPENSITY	S3:eit:9_PLUS	2655	100	ABBREVIATE	0.7671310240963856
Band2	ABBREVIATION_PROPENSITY	S2:em:1_3	2635	7	ABBREVIATE	0.17735204855842185
Band2	ABBREVIATION_PROPENSITY	S3:ser:4_5	2630	8	ABBREVIATE	0.7367920942607373
Band2	ABBREVIATION_PROPENSITY	P2:vv:6_8	2610	212	ABBREVIATE	0.27096897740329373
Band2	ABBREVIATION_PROPENSITY	PS:de:dem:1_3	2600	1	ABBREVIATE	0.17935409457900808
Band2	ABBREVIATION_PROPENSITY	S3:dem:1_3	2600	1	ABBREVIATE	0.17935409457900808
Band2	ABBREVIATION_PROPENSITY	PS:vn:ser:4_5	2596	1	ABBREVIATE	0.7433577204466693
Band2	ABBREVIATION_PROPENSITY	S3:der:4_5	2586	21	ABBREVIATE	0.635678391959799
Band2	ABBREVIATION_PROPENSITY	P2:er:1_3	2579	8	ABBREVIATE	0.0017441860465116279
Band2	ABBREVIATION_PROPENSITY	PS:er:er:1_3	2543	1	ABBREVIATE	0.0013757861635220125
Band2	ABBREVIATION_PROPENSITY	S3:er:1_3	2543	1	ABBREVIATE	0.0013757861635220125
Band2	ABBREVIATION_PROPENSITY	PS:au:uch:4_5	2536	1	ABBREVIATE	0.00019708316909735908
Band2	ABBREVIATION_PROPENSITY	PS:cʒ:cʒu:1_3	2525	1	ABBREVIATE	0.0001979414093428345
Band2	ABBREVIATION_PROPENSITY	S3:cʒu:1_3	2525	1	ABBREVIATE	0.0001979414093428345
Band2	ABBREVIATION_PROPENSITY	S2:ch:9_PLUS	2503	353	ABBREVIATE	0.47384185303514376
Band2	ABBREVIATION_PROPENSITY	P2:gn:6_8	2496	8	ABBREVIATE	0.7098518221866239
Band2	ABBREVIATION_PROPENSITY	S2:ey:1_3	2456	7	ABBREVIATE	0.0002035002035002035
Band2	ABBREVIATION_PROPENSITY	S2:et:6_8	2452	251	ABBREVIATE	0.0515695067264574
Band2	ABBREVIATION_PROPENSITY	S2:ir:4_5	2439	7	ABBREVIATE	0.00020491803278688525
Band2	ABBREVIATION_PROPENSITY	PS:vv:vir:4_5	2432	1	ABBREVIATE	0.0002055076037813399
Band2	ABBREVIATION_PROPENSITY	S3:vir:4_5	2432	1	ABBREVIATE	0.0002055076037813399
Band2	ABBREVIATION_PROPENSITY	P2:ni:4_5	2430	11	ABBREVIATE	0.0022624434389140274
Band2	ABBREVIATION_PROPENSITY	PS:we:gen:4_5	2419	1	ABBREVIATE	0.7192148760330579
Band2	ABBREVIATION_PROPENSITY	PS:se:ein:4_5	2377	1	ABBREVIATE	0.00021026072329688813
Band2	ABBREVIATION_PROPENSITY	S2:mb:6_8	2351	22	ABBREVIATE	0.5780187074829932
Band2	ABBREVIATION_PROPENSITY	P2:in:1_3	2340	1	ABBREVIATE	0.016018795386586928
Band2	ABBREVIATION_PROPENSITY	PS:in:in:1_3	2340	1	ABBREVIATE	0.016018795386586928
Band2	ABBREVIATION_PROPENSITY	S3:in:1_3	2340	1	ABBREVIATE	0.016018795386586928
Band2	ABBREVIATION_PROPENSITY	P2:be:1_3	2302	10	ABBREVIATE	0.00021710811984368216
Band2	ABBREVIATION_PROPENSITY	S3:ich:6_8	2280	113	ABBREVIATE	0.4188952213941254
Band2	ABBREVIATION_PROPENSITY	S2:um:4_5	2245	8	ABBREVIATE	0.9525823686553874
Band2	ABBREVIATION_PROPENSITY	S3:ich:9_PLUS	2241	237	ABBREVIATE	0.5238626226583407
Band2	ABBREVIATION_PROPENSITY	S2:at:1_3	2239	6	ABBREVIATE	0.0002232142857142857
Band2	ABBREVIATION_PROPENSITY	P2:wi:6_8	2236	60	ABBREVIATE	0.5594546267322307
Band2	ABBREVIATION_PROPENSITY	P2:we:6_8	2229	81	ABBREVIATE	0.613677130044843
Band2	ABBREVIATION_PROPENSITY	S3:rer:4_5	2180	10	ABBREVIATE	0.9883081155433288
Band2	ABBREVIATION_PROPENSITY	S2:er:9_PLUS	2172	588	ABBREVIATE	0.7480441785549931
Band2	ABBREVIATION_PROPENSITY	PS:ve:ben:9_PLUS	2146	7	ABBREVIATE	0.995575221238938
Band2	ABBREVIATION_PROPENSITY	P2:ve:6_8	2145	196	ABBREVIATE	0.7919384902143523
Band2	ABBREVIATION_PROPENSITY	P2:se:6_8	2136	89	ABBREVIATE	0.582826392138512
Band2	ABBREVIATION_PROPENSITY	S3:tum:4_5	2127	2	ABBREVIATE	0.9997650375939849
Band2	ABBREVIATION_PROPENSITY	P2:al:4_5	2109	18	ABBREVIATE	0.08127962085308058
Band2	ABBREVIATION_PROPENSITY	P2:an:6_8	2099	115	ABBREVIATE	0.5464285714285714
Band2	ABBREVIATION_PROPENSITY	P2:li:6_8	2099	42	ABBREVIATE	0.7892857142857143
Band2	ABBREVIATION_PROPENSITY	S3:ern:4_5	2099	19	ABBREVIATE	0.8683333333333333
Band2	ABBREVIATION_PROPENSITY	PS:bu:ger:6_8	2093	1	ABBREVIATE	0.8445558739255015
Band2	ABBREVIATION_PROPENSITY	PS:da:tum:4_5	2091	1	ABBREVIATE	0.9997609942638623
Band2	ABBREVIATION_PROPENSITY	P2:jm:1_3	2088	3	ABBREVIATE	0.020344662517951174
Band2	ABBREVIATION_PROPENSITY	S2:st:4_5	2073	75	ABBREVIATE	0.23649951783992285
Band2	ABBREVIATION_PROPENSITY	P2:sc:6_8	2058	146	ABBREVIATE	0.2673627974745022
Band2	ABBREVIATION_PROPENSITY	S2:jm:1_3	2052	2	ABBREVIATE	0.00024354603019970775
Band2	ABBREVIATION_PROPENSITY	PS:jm:jm:1_3	2045	1	ABBREVIATE	0.00024437927663734115
Band2	ABBREVIATION_PROPENSITY	S3:jm:1_3	2045	1	ABBREVIATE	0.00024437927663734115
Band2	ABBREVIATION_PROPENSITY	S2:rs:6_8	2030	163	ABBREVIATE	0.7949286065977351
Band2	ABBREVIATION_PROPENSITY	S3:ers:6_8	2014	153	ABBREVIATE	0.8012406947890819
Band2	ABBREVIATION_PROPENSITY	S2:ol:1_3	2001	4	ABBREVIATE	0.00024975024975024975
Band2	ABBREVIATION_PROPENSITY	S3:men:6_8	1971	72	ABBREVIATE	0.8597870182555781
Band2	ABBREVIATION_PROPENSITY	S3:ren:6_8	1967	76	ABBREVIATE	0.8559451219512195
Band2	ABBREVIATION_PROPENSITY	P2:so:1_3	1956	3	ABBREVIATE	0.0002554931016862545
Band2	ABBREVIATION_PROPENSITY	PS:ha:hat:1_3	1950	1	ABBREVIATE	0.00025627883136852895
Band2	ABBREVIATION_PROPENSITY	S3:hat:1_3	1950	1	ABBREVIATE	0.00025627883136852895
Band2	ABBREVIATION_PROPENSITY	S3:hen:6_8	1944	123	ABBREVIATE	0.5971722365038561
Band2	ABBREVIATION_PROPENSITY	P2:di:6_8	1938	42	ABBREVIATE	0.3298091799896854
Band2	ABBREVIATION_PROPENSITY	P2:jn:1_3	1845	3	ABBREVIATE	0.00027085590465872155
Band2	ABBREVIATION_PROPENSITY	P2:si:1_3	1839	5	ABBREVIATE	0.0002717391304347826
Band2	ABBREVIATION_PROPENSITY	S2:an:1_3	1836	10	ABBREVIATE	0.0008165487207403375
Band2	ABBREVIATION_PROPENSITY	PS:jn:jn:1_3	1834	1	ABBREVIATE	0.00027247956403269756
Band2	ABBREVIATION_PROPENSITY	S2:jn:1_3	1834	1	ABBREVIATE	0.00027247956403269756
Band2	ABBREVIATION_PROPENSITY	S3:jn:1_3	1834	1	ABBREVIATE	0.00027247956403269756
Band2	ABBREVIATION_PROPENSITY	PS:be:bey:1_3	1832	1	ABBREVIATE	0.00027277686852154935
Band2	ABBREVIATION_PROPENSITY	S3:bey:1_3	1832	1	ABBREVIATE	0.00027277686852154935
Band2	ABBREVIATION_PROPENSITY	PS:si:sie:1_3	1820	1	ABBREVIATE	0.0002745744096650192
Band2	ABBREVIATION_PROPENSITY	S3:sie:1_3	1820	1	ABBREVIATE	0.0002745744096650192
Band2	ABBREVIATION_PROPENSITY	S3:cht:4_5	1812	17	ABBREVIATE	0.0002757859900717044
Band2	ABBREVIATION_PROPENSITY	S2:bt:4_5	1778	18	ABBREVIATE	0.0002810567734682406
Band2	ABBREVIATION_PROPENSITY	PS:wo:wol:1_3	1772	1	ABBREVIATE	0.0002820078962210942
Band2	ABBREVIATION_PROPENSITY	S3:wol:1_3	1772	1	ABBREVIATE	0.0002820078962210942
Band2	ABBREVIATION_PROPENSITY	P2:fr:6_8	1768	73	ABBREVIATE	0.5644431882419446
Band2	ABBREVIATION_PROPENSITY	S3:ber:6_8	1763	33	ABBREVIATE	0.6743197278911565
Band2	ABBREVIATION_PROPENSITY	S2:rg:9_PLUS	1762	222	ABBREVIATE	0.8017583664208735
Band2	ABBREVIATION_PROPENSITY	P2:la:6_8	1745	77	ABBREVIATE	0.3645475372279496
Band2	ABBREVIATION_PROPENSITY	PS:so:so:1_3	1728	1	ABBREVIATE	0.0002891844997108155
Band2	ABBREVIATION_PROPENSITY	S2:so:1_3	1728	1	ABBREVIATE	0.0002891844997108155
Band2	ABBREVIATION_PROPENSITY	S3:so:1_3	1728	1	ABBREVIATE	0.0002891844997108155
Band2	ABBREVIATION_PROPENSITY	S3:enn:4_5	1708	6	ABBREVIATE	0.05939145699239321
Band2	ABBREVIATION_PROPENSITY	P2:od:4_5	1694	1	ABBREVIATE	0.6563421828908554
Band2	ABBREVIATION_PROPENSITY	PS:od:der:4_5	1694	1	ABBREVIATE	0.6563421828908554
Band2	ABBREVIATION_PROPENSITY	P2:de:9_PLUS	1674	34	ABBREVIATE	0.9382089552238806
Band2	ABBREVIATION_PROPENSITY	PS:ha:abt:4_5	1666	1	ABBREVIATE	0.00029994001199760045
Band2	ABBREVIATION_PROPENSITY	S3:abt:4_5	1666	1	ABBREVIATE	0.00029994001199760045
Band2	ABBREVIATION_PROPENSITY	S3:iht:4_5	1659	3	ABBREVIATE	0.00030120481927710846
Band2	ABBREVIATION_PROPENSITY	S2:st:1_3	1656	4	ABBREVIATE	0.003922751961375981
Band2	ABBREVIATION_PROPENSITY	PS:ni:iht:4_5	1655	1	ABBREVIATE	0.00030193236714975844
Band2	ABBREVIATION_PROPENSITY	S2:ft:9_PLUS	1633	105	ABBREVIATE	0.5841493268053856
Band2	ABBREVIATION_PROPENSITY	P2:is:1_3	1609	1	ABBREVIATE	0.00031055900621118014
Band2	ABBREVIATION_PROPENSITY	PS:is:ist:1_3	1609	1	ABBREVIATE	0.00031055900621118014
Band2	ABBREVIATION_PROPENSITY	S3:ist:1_3	1609	1	ABBREVIATE	0.00031055900621118014
Band2	ABBREVIATION_PROPENSITY	S2:rt:6_8	1604	115	ABBREVIATE	0.3728971962616822
Band2	ABBREVIATION_PROPENSITY	S2:ew:1_3	1584	3	ABBREVIATE	0.0003154574132492114
Band2	ABBREVIATION_PROPENSITY	PS:ew:ew:1_3	1582	1	ABBREVIATE	0.0003158559696778269
Band2	ABBREVIATION_PROPENSITY	S3:ew:1_3	1582	1	ABBREVIATE	0.0003158559696778269
Band2	ABBREVIATION_PROPENSITY	P2:sa:4_5	1578	26	ABBREVIATE	0.014882837238758708
Band2	ABBREVIATION_PROPENSITY	P2:he:1_3	1577	10	ABBREVIATE	0.4096958174904943
Band2	ABBREVIATION_PROPENSITY	S3:ben:6_8	1577	82	ABBREVIATE	0.8450570342205324
Band2	ABBREVIATION_PROPENSITY	P2:wö:6_8	1567	15	ABBREVIATE	0.3867984693877551
Band2	ABBREVIATION_PROPENSITY	PS:ew:ewr:1_3	1564	1	ABBREVIATE	0.36517571884984024
Band2	ABBREVIATION_PROPENSITY	S2:wr:1_3	1564	1	ABBREVIATE	0.36517571884984024
Band2	ABBREVIATION_PROPENSITY	S3:ewr:1_3	1564	1	ABBREVIATE	0.36517571884984024
Band2	ABBREVIATION_PROPENSITY	PS:de:ben:9_PLUS	1554	4	ABBREVIATE	0.9591639871382637
Band2	ABBREVIATION_PROPENSITY	PS:he:ren:6_8	1544	3	ABBREVIATE	0.9776699029126213
Band2	ABBREVIATION_PROPENSITY	S2:so:4_5	1532	2	ABBREVIATE	0.00032615786040443573
Band2	ABBREVIATION_PROPENSITY	PS:al:lso:4_5	1531	1	ABBREVIATE	0.00032637075718015666
Band2	ABBREVIATION_PROPENSITY	S3:lso:4_5	1531	1	ABBREVIATE	0.00032637075718015666
Band2	ABBREVIATION_PROPENSITY	P2:er:9_PLUS	1529	90	ABBREVIATE	0.8022875816993464
Band2	ABBREVIATION_PROPENSITY	S2:de:4_5	1525	41	ABBREVIATE	0.07044560943643513
Band2	ABBREVIATION_PROPENSITY	P2:eẅ:1_3	1495	2	ABBREVIATE	0.0030080213903743314
Band2	ABBREVIATION_PROPENSITY	PS:eẅ:eẅr:1_3	1466	1	ABBREVIATE	0.003067484662576687
Band2	ABBREVIATION_PROPENSITY	S2:ẅr:1_3	1466	1	ABBREVIATE	0.003067484662576687
Band2	ABBREVIATION_PROPENSITY	S3:eẅr:1_3	1466	1	ABBREVIATE	0.003067484662576687
Band2	ABBREVIATION_PROPENSITY	P2:au:1_3	1449	4	ABBREVIATE	0.0003448275862068965
Band2	ABBREVIATION_PROPENSITY	S2:de:6_8	1443	68	ABBREVIATE	0.521814404432133
Band2	ABBREVIATION_PROPENSITY	S2:ab:1_3	1441	5	ABBREVIATE	0.00034674063800277393
Band2	ABBREVIATION_PROPENSITY	PS:au:auf:1_3	1438	1	ABBREVIATE	0.00034746351633078526
Band2	ABBREVIATION_PROPENSITY	S2:uf:1_3	1438	1	ABBREVIATE	0.00034746351633078526
Band2	ABBREVIATION_PROPENSITY	S3:auf:1_3	1438	1	ABBREVIATE	0.00034746351633078526
Band2	ABBREVIATION_PROPENSITY	P2:fr:9_PLUS	1428	114	ABBREVIATE	0.6847445766270119
Band2	ABBREVIATION_PROPENSITY	P2:re:6_8	1428	83	ABBREVIATE	0.36913925822253324
Band2	ABBREVIATION_PROPENSITY	P2:ha:6_8	1424	105	ABBREVIATE	0.34210526315789475
Band2	ABBREVIATION_PROPENSITY	PS:eẅ:ẅch:4_5	1409	1	ABBREVIATE	0.0003546099290780142
Band2	ABBREVIATION_PROPENSITY	S3:ẅch:4_5	1409	1	ABBREVIATE	0.0003546099290780142
Band2	ABBREVIATION_PROPENSITY	S2:re:4_5	1403	34	ABBREVIATE	0.8465099715099715
Band2	ABBREVIATION_PROPENSITY	P2:de:4_5	1394	23	ABBREVIATE	0.008243727598566309
Band2	ABBREVIATION_PROPENSITY	PS:ha:hab:1_3	1391	1	ABBREVIATE	0.00035919540229885057
Band2	ABBREVIATION_PROPENSITY	S3:hab:1_3	1391	1	ABBREVIATE	0.00035919540229885057
Band2	ABBREVIATION_PROPENSITY	S2:an:4_5	1384	30	ABBREVIATE	0.062454873646209386
Band2	ABBREVIATION_PROPENSITY	S3:och:4_5	1370	7	ABBREVIATE	0.00036469730123997083
Band2	CHARACTER_EMISSION	C:e	294571	13064	e	0.7447440515189886
Band2	CHARACTER_EMISSION	C:n	207701	9060	n	0.8189079494080433
Band2	CHARACTER_EMISSION	C:r	150824	8201	r	0.7050469421312258
Band2	CHARACTER_EMISSION	CE:e:RIGHT	117686	7358	e	0.6323266998623456
Band2	CHARACTER_EMISSION	CE:n:RIGHT	112204	5716	n	0.726016897793305
