operation_A	operation_B	A_inferred_class	B_inferred_class	applicable_hosts	algebra_equal_hosts	algebra_unequal_hosts	A_base_edge_rate	B_base_edge_rate	A_after_B_rate	B_after_A_rate	A_after_B_over_base_ratio	B_after_A_over_base_ratio	complete_rectangles	ZL3b_complete_rectangles	IT2a_complete_rectangles	RF1b_complete_rectangles	three_cell_rectangles	two_cell_rectangles	completion_rate_given_three	random_graph_mean	random_graph_max	random_graph_inclusive_p	interaction_class	claim_state
APPEND_DY	FINAL_DAR_TO_DY	RIGHT_EDGE	RIGHT_EDGE	0	0	76	0.04483386436049158	0.8351648351648352	0.039473684210526314	0	0.8804434945231097	0.0	0	0	0	0	0	76	0	0.0	0	1.0	ORDER_DEPENDENT	FORMAL_INTERACTION_NO_SLOT_MEANING
APPEND_DAL	APPEND_DAR	RIGHT_EDGE	RIGHT_EDGE	4394	0	53	0.008192990441511151	0.007510241238051889	0.0	0.0	0.0	0.0	0	0	0	0	16	37	0	0.0	0	1.0	ORDER_DEPENDENT	FORMAL_INTERACTION_NO_SLOT_MEANING
APPEND_DAL	FINAL_DAL_TO_DAR	RIGHT_EDGE	RIGHT_EDGE	73	0	34	0.008192990441511151	0.4657534246575342	0.0	0.4444444444444444	0.0	0.954248366013072	0	0	0	0	1	33	0	0.0	0	1.0	ORDER_DEPENDENT	FORMAL_INTERACTION_NO_SLOT_MEANING
APPEND_DAL	FINAL_DAL_TO_DY	RIGHT_EDGE	RIGHT_EDGE	73	0	61	0.008192990441511151	0.8356164383561644	0.0	0.9444444444444444	0.0	1.1302367941712204	0	0	0	0	1	60	0	0.0	0	1.0	ORDER_DEPENDENT	FORMAL_INTERACTION_NO_SLOT_MEANING
APPEND_DAL	FINAL_DAR_TO_DY	RIGHT_EDGE	RIGHT_EDGE	0	0	76	0.008192990441511151	0.8351648351648352	0.0	0	0.0	0.0	0	0	0	0	0	76	0	0.0	0	1.0	ORDER_DEPENDENT	FORMAL_INTERACTION_NO_SLOT_MEANING
APPEND_DAR	FINAL_DAL_TO_DAR	RIGHT_EDGE	RIGHT_EDGE	0	0	34	0.007510241238051889	0.4657534246575342	0.0	0	0.0	0.0	0	0	0	0	0	34	0	0.0	0	1.0	ORDER_DEPENDENT	FORMAL_INTERACTION_NO_SLOT_MEANING
APPEND_DAR	FINAL_DAL_TO_DY	RIGHT_EDGE	RIGHT_EDGE	0	0	61	0.007510241238051889	0.8356164383561644	0.0	0	0.0	0.0	0	0	0	0	0	61	0	0.0	0	1.0	ORDER_DEPENDENT	FORMAL_INTERACTION_NO_SLOT_MEANING
APPEND_DAR	FINAL_DAR_TO_DY	RIGHT_EDGE	RIGHT_EDGE	91	0	76	0.007510241238051889	0.8351648351648352	0.0	0.8787878787878788	0.0	1.0522328548644337	0	0	0	0	0	76	0	0.0	0	1.0	ORDER_DEPENDENT	FORMAL_INTERACTION_NO_SLOT_MEANING
FINAL_DAL_TO_DAR	FINAL_DAL_TO_DY	RIGHT_EDGE	RIGHT_EDGE	0	0	61	0.4657534246575342	0.8356164383561644	0	0	0.0	0.0	0	0	0	0	34	27	0	0.0	0	1.0	ORDER_DEPENDENT	FORMAL_INTERACTION_NO_SLOT_MEANING
FINAL_DAL_TO_DAR	FINAL_DAR_TO_DY	RIGHT_EDGE	RIGHT_EDGE	0	0	0	0.4657534246575342	0.8351648351648352	0	1.0	0.0	1.1973684210526316	0	0	0	0	0	0	0	0.0	0	1.0	INSUFFICIENT_DATA	FORMAL_INTERACTION_NO_SLOT_MEANING
FINAL_DAL_TO_DY	FINAL_DAR_TO_DY	RIGHT_EDGE	RIGHT_EDGE	0	0	0	0.8356164383561644	0.8351648351648352	0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0	1.0	INSUFFICIENT_DATA	FORMAL_INTERACTION_NO_SLOT_MEANING
