panel	reading_mode	representation	descriptor_token	positive_loci	gain_bits	positive_gain_folios
ALL_GDT095_TOKENS	AVERAGED	EDGE_ONLY	round	1	-5.02586669373	1
ALL_GDT095_TOKENS	AVERAGED	EDGE_ONLY	root	23	-5.13436269127	2
ALL_GDT095_TOKENS	AVERAGED	EDGE_ONLY	shaped	1	-6.30198170568	1
ALL_GDT095_TOKENS	AVERAGED	EDGE_ONLY	serrated	2	-7.81463998528	1
ALL_GDT095_TOKENS	AVERAGED	EDGE_ONLY	flower	8	-11.6485948658	1
ALL_GDT095_TOKENS	AVERAGED	EDGE_ONLY	light	24	-14.5021761167	2
ALL_GDT095_TOKENS	AVERAGED	EDGE_ONLY	dark	28	-17.8334886547	2
ALL_GDT095_TOKENS	AVERAGED	EDGE_ONLY	leaf	26	-18.3028333987	2
ALL_GDT095_TOKENS	AVERAGED	EDGE_STRIPPED_CHAR3	light	24	5.30362267118	3
ALL_GDT095_TOKENS	AVERAGED	EDGE_STRIPPED_CHAR3	level	0	4.76129754116	6
ALL_GDT095_TOKENS	AVERAGED	EDGE_STRIPPED_CHAR3	ground	0	3.67920409021	6
ALL_GDT095_TOKENS	AVERAGED	EDGE_STRIPPED_CHAR3	base	0	0.792793493503	2
ALL_GDT095_TOKENS	AVERAGED	EDGE_STRIPPED_CHAR3	many	1	0.164523597959	5
ALL_GDT095_TOKENS	AVERAGED	EDGE_STRIPPED_CHAR3	edge	1	-0.0076473883227	4
ALL_GDT095_TOKENS	AVERAGED	EDGE_STRIPPED_CHAR3	round	1	-0.434059563127	3
ALL_GDT095_TOKENS	AVERAGED	EDGE_STRIPPED_CHAR3	shaped	1	-0.913664759597	2
ALL_GDT095_TOKENS	AVERAGED	EDGE_STRIPPED_CHAR3	stalk	0	-1.03044987754	3
ALL_GDT095_TOKENS	AVERAGED	EDGE_STRIPPED_CHAR3	serrated	2	-1.86210612297	3
ALL_GDT095_TOKENS	AVERAGED	EDGE_STRIPPED_CHAR3	dark	28	-2.21388282746	3
ALL_GDT095_TOKENS	AVERAGED	EDGE_STRIPPED_CHAR3	finger	0	-2.29043844842	1
ALL_GDT095_TOKENS	AVERAGED	EDGE_STRIPPED_CHAR3	root	23	-2.94436274662	2
ALL_GDT095_TOKENS	AVERAGED	EDGE_STRIPPED_CHAR3	bulb	1	-3.45747039835	2
ALL_GDT095_TOKENS	AVERAGED	EDGE_STRIPPED_CHAR3	leaf	26	-4.60673767552	1
ALL_GDT095_TOKENS	AVERAGED	EDGE_STRIPPED_CHAR3	large	3	-4.83895341088	2
ALL_GDT095_TOKENS	AVERAGED	EDGE_STRIPPED_CHAR3	stem	15	-5.99821430565	1
ALL_GDT095_TOKENS	AVERAGED	EDGE_STRIPPED_CHAR3	coloured	3	-7.1332333095	2
ALL_GDT095_TOKENS	AVERAGED	EDGE_STRIPPED_CHAR3	flower	8	-14.2352305224	2
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_CHAR3	level	0	4.63951958109	6
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_CHAR3	ground	0	3.52397169492	6
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_CHAR3	root	23	1.08377876304	2
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_CHAR3	many	1	0.414557626932	5
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_CHAR3	light	24	0.114303528967	2
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_CHAR3	base	0	-0.215565004145	2
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_CHAR3	round	1	-0.345148948936	4
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_CHAR3	edge	1	-0.469944474496	4
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_CHAR3	bulb	1	-0.777948689779	3
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_CHAR3	large	3	-0.990683858511	3
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_CHAR3	leaf	26	-1.58329031304	2
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_CHAR3	serrated	2	-1.67295881144	4
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_CHAR3	stalk	0	-1.69082090888	2
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_CHAR3	finger	0	-2.42559808016	0
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_CHAR3	shaped	1	-2.52990097516	1
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_CHAR3	coloured	3	-4.11288517892	2
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_CHAR3	dark	28	-6.98553350936	2
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_CHAR3	flower	8	-7.25759971983	2
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_CHAR3	stem	15	-10.4447128402	3
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_PLUS_COMPILER_ACTIVE	level	0	3.22766711068	6
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_PLUS_COMPILER_ACTIVE	ground	0	2.38059376803	6
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_PLUS_COMPILER_ACTIVE	root	23	2.03340531643	3
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_PLUS_COMPILER_ACTIVE	light	24	1.18598697154	3
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_PLUS_COMPILER_ACTIVE	many	1	0.642782053882	5
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_PLUS_COMPILER_ACTIVE	round	1	-0.148890295872	4
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_PLUS_COMPILER_ACTIVE	large	3	-0.191521933168	4
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_PLUS_COMPILER_ACTIVE	bulb	1	-0.237503360294	3
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_PLUS_COMPILER_ACTIVE	edge	1	-1.0424186947	2
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_PLUS_COMPILER_ACTIVE	base	0	-1.22537585516	1
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_PLUS_COMPILER_ACTIVE	stalk	0	-1.35370690941	1
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_PLUS_COMPILER_ACTIVE	serrated	2	-1.57390278548	4
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_PLUS_COMPILER_ACTIVE	coloured	3	-1.71572134851	4
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_PLUS_COMPILER_ACTIVE	finger	0	-1.88804412209	0
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_PLUS_COMPILER_ACTIVE	shaped	1	-2.65567846498	1
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_PLUS_COMPILER_ACTIVE	stem	15	-4.00000531979	3
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_PLUS_COMPILER_ACTIVE	leaf	26	-5.18828264457	1
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_PLUS_COMPILER_ACTIVE	dark	28	-6.06825762709	1
ALL_GDT095_TOKENS	AVERAGED	PAGE_HOST_PLUS_COMPILER_ACTIVE	flower	8	-6.4122673447	2
ALL_GDT095_TOKENS	AVERAGED	RAW_CHAR3	level	0	2.94748496837	4
ALL_GDT095_TOKENS	AVERAGED	RAW_CHAR3	ground	0	2.50746624962	4
ALL_GDT095_TOKENS	AVERAGED	RAW_CHAR3	light	24	1.07339227249	3
ALL_GDT095_TOKENS	AVERAGED	RAW_CHAR3	root	23	0.174750237019	2
ALL_GDT095_TOKENS	AVERAGED	RAW_CHAR3	many	1	0.103410437824	4
ALL_GDT095_TOKENS	AVERAGED	RAW_CHAR3	bulb	1	0.0409271106503	5
ALL_GDT095_TOKENS	AVERAGED	RAW_CHAR3	stalk	0	-0.0574706150913	4
ALL_GDT095_TOKENS	AVERAGED	RAW_CHAR3	round	1	-0.384191525923	3
ALL_GDT095_TOKENS	AVERAGED	RAW_CHAR3	finger	0	-0.405699398511	1
ALL_GDT095_TOKENS	AVERAGED	RAW_CHAR3	shaped	1	-0.728366156411	4
ALL_GDT095_TOKENS	AVERAGED	RAW_CHAR3	serrated	2	-1.44530308395	4
ALL_GDT095_TOKENS	AVERAGED	RAW_CHAR3	edge	1	-1.5220476653	3
ALL_GDT095_TOKENS	AVERAGED	RAW_CHAR3	large	3	-1.61210629283	4
ALL_GDT095_TOKENS	AVERAGED	RAW_CHAR3	base	0	-1.69812533006	2
ALL_GDT095_TOKENS	AVERAGED	RAW_CHAR3	flower	8	-3.39955207971	2
ALL_GDT095_TOKENS	AVERAGED	RAW_CHAR3	stem	15	-3.76637638683	1
ALL_GDT095_TOKENS	AVERAGED	RAW_CHAR3	leaf	26	-3.807024003	2
ALL_GDT095_TOKENS	AVERAGED	RAW_CHAR3	dark	28	-4.28504827631	1
ALL_GDT095_TOKENS	AVERAGED	RAW_CHAR3	coloured	3	-4.52449165014	2
ALL_GDT095_TOKENS	AVERAGED	RESIDUAL_HOST_CHAR3	level	0	4.4814505695	6
ALL_GDT095_TOKENS	AVERAGED	RESIDUAL_HOST_CHAR3	ground	0	3.74183535169	6
ALL_GDT095_TOKENS	AVERAGED	RESIDUAL_HOST_CHAR3	many	1	0.439904807742	5
ALL_GDT095_TOKENS	AVERAGED	RESIDUAL_HOST_CHAR3	round	1	0.0174655611266	4
ALL_GDT095_TOKENS	AVERAGED	RESIDUAL_HOST_CHAR3	light	24	-0.342125814781	4
ALL_GDT095_TOKENS	AVERAGED	RESIDUAL_HOST_CHAR3	bulb	1	-0.54356283864	3
ALL_GDT095_TOKENS	AVERAGED	RESIDUAL_HOST_CHAR3	stalk	0	-0.600649724733	3
ALL_GDT095_TOKENS	AVERAGED	RESIDUAL_HOST_CHAR3	root	23	-0.818805425533	1
ALL_GDT095_TOKENS	AVERAGED	RESIDUAL_HOST_CHAR3	finger	0	-1.16362486862	1
ALL_GDT095_TOKENS	AVERAGED	RESIDUAL_HOST_CHAR3	serrated	2	-1.22705924265	4
ALL_GDT095_TOKENS	AVERAGED	RESIDUAL_HOST_CHAR3	edge	1	-1.25061530845	3
ALL_GDT095_TOKENS	AVERAGED	RESIDUAL_HOST_CHAR3	base	0	-1.43977047585	1
ALL_GDT095_TOKENS	AVERAGED	RESIDUAL_HOST_CHAR3	large	3	-1.60147092112	3
ALL_GDT095_TOKENS	AVERAGED	RESIDUAL_HOST_CHAR3	shaped	1	-1.89734079856	1
ALL_GDT095_TOKENS	AVERAGED	RESIDUAL_HOST_CHAR3	leaf	26	-2.73844462796	2
ALL_GDT095_TOKENS	AVERAGED	RESIDUAL_HOST_CHAR3	coloured	3	-3.6754193618	2
ALL_GDT095_TOKENS	AVERAGED	RESIDUAL_HOST_CHAR3	flower	8	-3.88537740859	2
ALL_GDT095_TOKENS	AVERAGED	RESIDUAL_HOST_CHAR3	dark	28	-5.22224668476	2
ALL_GDT095_TOKENS	AVERAGED	RESIDUAL_HOST_CHAR3	stem	15	-6.09945339301	2
ALL_GDT095_TOKENS	AVERAGED	STA_FAMILY_CHAR3	level	0	6.38538303461	6
ALL_GDT095_TOKENS	AVERAGED	STA_FAMILY_CHAR3	ground	0	4.84360636771	6
ALL_GDT095_TOKENS	AVERAGED	STA_FAMILY_CHAR3	flower	8	2.2529353647	3
ALL_GDT095_TOKENS	AVERAGED	STA_FAMILY_CHAR3	bulb	1	1.41827564536	3
ALL_GDT095_TOKENS	AVERAGED	STA_FAMILY_CHAR3	many	1	0.13580605968	4
ALL_GDT095_TOKENS	AVERAGED	STA_FAMILY_CHAR3	round	1	-0.176016167684	4
ALL_GDT095_TOKENS	AVERAGED	STA_FAMILY_CHAR3	serrated	2	-0.683197492166	5
ALL_GDT095_TOKENS	AVERAGED	STA_FAMILY_CHAR3	stalk	0	-1.37926140381	1
ALL_GDT095_TOKENS	AVERAGED	STA_FAMILY_CHAR3	finger	0	-2.3975023861	0
ALL_GDT095_TOKENS	AVERAGED	STA_FAMILY_CHAR3	edge	1	-2.45469100571	3
ALL_GDT095_TOKENS	AVERAGED	STA_FAMILY_CHAR3	shaped	1	-2.9992219336	2
ALL_GDT095_TOKENS	AVERAGED	STA_FAMILY_CHAR3	coloured	3	-3.35045051674	3
ALL_GDT095_TOKENS	AVERAGED	STA_FAMILY_CHAR3	large	3	-4.4885800012	3
ALL_GDT095_TOKENS	AVERAGED	STA_FAMILY_CHAR3	base	0	-5.03415439352	1
ALL_GDT095_TOKENS	AVERAGED	STA_FAMILY_CHAR3	root	23	-6.49693577847	1
ALL_GDT095_TOKENS	AVERAGED	STA_FAMILY_CHAR3	dark	28	-8.26058449663	2
ALL_GDT095_TOKENS	AVERAGED	STA_FAMILY_CHAR3	light	24	-9.37965899719	1
ALL_GDT095_TOKENS	AVERAGED	STA_FAMILY_CHAR3	leaf	26	-11.292415069	2
ALL_GDT095_TOKENS	AVERAGED	STA_FAMILY_CHAR3	stem	15	-13.2425020341	2
ALL_GDT095_TOKENS	IT2a	COMPILER_ACTIVE	light	24	2.61048152678	3
ALL_GDT095_TOKENS	IT2a	COMPILER_ACTIVE	large	3	-0.186355436442	4
ALL_GDT095_TOKENS	IT2a	COMPILER_ACTIVE	bulb	1	-0.365090901374	5
ALL_GDT095_TOKENS	IT2a	COMPILER_ACTIVE	many	1	-0.739152239369	4
ALL_GDT095_TOKENS	IT2a	COMPILER_ACTIVE	flower	8	-1.10558505518	3
ALL_GDT095_TOKENS	IT2a	COMPILER_ACTIVE	finger	0	-1.1948348724	3
ALL_GDT095_TOKENS	IT2a	COMPILER_ACTIVE	stalk	0	-1.55261452744	2
ALL_GDT095_TOKENS	IT2a	COMPILER_ACTIVE	edge	1	-1.75006388821	4
ALL_GDT095_TOKENS	IT2a	COMPILER_ACTIVE	base	0	-1.78045113128	2
ALL_GDT095_TOKENS	IT2a	COMPILER_ACTIVE	shaped	1	-2.89304424197	3
ALL_GDT095_TOKENS	IT2a	COMPILER_ACTIVE	serrated	2	-3.22191501117	3
ALL_GDT095_TOKENS	IT2a	COMPILER_ACTIVE	root	23	-3.54458055785	2
ALL_GDT095_TOKENS	IT2a	COMPILER_ACTIVE	round	1	-3.73743833913	3
ALL_GDT095_TOKENS	IT2a	COMPILER_ACTIVE	level	0	-3.92858088736	2
ALL_GDT095_TOKENS	IT2a	COMPILER_ACTIVE	ground	0	-4.4347799016	2
ALL_GDT095_TOKENS	IT2a	COMPILER_ACTIVE	coloured	3	-4.75092886842	2
ALL_GDT095_TOKENS	IT2a	COMPILER_ACTIVE	stem	15	-8.51828350948	1
ALL_GDT095_TOKENS	IT2a	COMPILER_ACTIVE	leaf	26	-9.91570988436	2
ALL_GDT095_TOKENS	IT2a	COMPILER_ACTIVE	dark	28	-12.9584818704	2
ALL_GDT095_TOKENS	IT2a	EDGE_ONLY	edge	1	1.02548246793	3
ALL_GDT095_TOKENS	IT2a	EDGE_ONLY	base	0	0.619362928376	3
ALL_GDT095_TOKENS	IT2a	EDGE_ONLY	many	1	-0.473325517825	3
ALL_GDT095_TOKENS	IT2a	EDGE_ONLY	stem	15	-0.76748935295	2
ALL_GDT095_TOKENS	IT2a	EDGE_ONLY	large	3	-1.07641633881	5
ALL_GDT095_TOKENS	IT2a	EDGE_ONLY	finger	0	-1.86468980069	1
ALL_GDT095_TOKENS	IT2a	EDGE_ONLY	ground	0	-2.32987452278	2
ALL_GDT095_TOKENS	IT2a	EDGE_ONLY	stalk	0	-2.427955317	1
ALL_GDT095_TOKENS	IT2a	EDGE_ONLY	bulb	1	-2.60955831707	4
ALL_GDT095_TOKENS	IT2a	EDGE_ONLY	coloured	3	-4.21985614104	3
ALL_GDT095_TOKENS	IT2a	EDGE_ONLY	level	0	-5.02008444776	1
ALL_GDT095_TOKENS	IT2a	EDGE_ONLY	shaped	1	-5.88518091848	0
ALL_GDT095_TOKENS	IT2a	EDGE_ONLY	round	1	-6.60906792802	2
ALL_GDT095_TOKENS	IT2a	EDGE_ONLY	root	23	-9.07353875934	2
ALL_GDT095_TOKENS	IT2a	EDGE_ONLY	serrated	2	-9.80667836126	1
ALL_GDT095_TOKENS	IT2a	EDGE_ONLY	flower	8	-12.0404411659	3
ALL_GDT095_TOKENS	IT2a	EDGE_ONLY	dark	28	-16.8604585801	2
ALL_GDT095_TOKENS	IT2a	EDGE_ONLY	light	24	-19.2214852837	1
ALL_GDT095_TOKENS	IT2a	EDGE_ONLY	leaf	26	-29.4868369223	1
ALL_GDT095_TOKENS	IT2a	EDGE_STRIPPED_CHAR3	light	24	9.31895696025	3
ALL_GDT095_TOKENS	IT2a	EDGE_STRIPPED_CHAR3	level	0	4.46624984535	6
ALL_GDT095_TOKENS	IT2a	EDGE_STRIPPED_CHAR3	ground	0	3.15299831949	6
ALL_GDT095_TOKENS	IT2a	EDGE_STRIPPED_CHAR3	round	1	1.13059515357	4
ALL_GDT095_TOKENS	IT2a	EDGE_STRIPPED_CHAR3	many	1	0.441544235517	5
ALL_GDT095_TOKENS	IT2a	EDGE_STRIPPED_CHAR3	serrated	2	0.177356744452	3
ALL_GDT095_TOKENS	IT2a	EDGE_STRIPPED_CHAR3	base	0	-0.404345301461	3
ALL_GDT095_TOKENS	IT2a	EDGE_STRIPPED_CHAR3	shaped	1	-0.538137863476	1
ALL_GDT095_TOKENS	IT2a	EDGE_STRIPPED_CHAR3	stalk	0	-1.20491332569	2
ALL_GDT095_TOKENS	IT2a	EDGE_STRIPPED_CHAR3	dark	28	-1.85985146794	3
ALL_GDT095_TOKENS	IT2a	EDGE_STRIPPED_CHAR3	finger	0	-2.19389469925	1
ALL_GDT095_TOKENS	IT2a	EDGE_STRIPPED_CHAR3	edge	1	-2.80325534626	3
ALL_GDT095_TOKENS	IT2a	EDGE_STRIPPED_CHAR3	bulb	1	-2.97450903362	4
ALL_GDT095_TOKENS	IT2a	EDGE_STRIPPED_CHAR3	large	3	-2.97972087502	2
ALL_GDT095_TOKENS	IT2a	EDGE_STRIPPED_CHAR3	root	23	-4.89205666792	1
ALL_GDT095_TOKENS	IT2a	EDGE_STRIPPED_CHAR3	leaf	26	-6.95669850984	1
ALL_GDT095_TOKENS	IT2a	EDGE_STRIPPED_CHAR3	coloured	3	-7.86666655055	1
ALL_GDT095_TOKENS	IT2a	EDGE_STRIPPED_CHAR3	stem	15	-7.97565590203	1
ALL_GDT095_TOKENS	IT2a	EDGE_STRIPPED_CHAR3	flower	8	-15.1743121698	1
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_CHAR3	level	0	4.49378045023	6
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_CHAR3	ground	0	3.16712105506	6
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_CHAR3	light	24	1.14351884511	2
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_CHAR3	round	1	0.704368175997	5
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_CHAR3	many	1	0.262734592552	5
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_CHAR3	serrated	2	-0.567115532929	4
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_CHAR3	edge	1	-0.657756834678	4
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_CHAR3	large	3	-0.814107527969	5
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_CHAR3	base	0	-0.963344432919	2
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_CHAR3	bulb	1	-1.26894613253	3
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_CHAR3	coloured	3	-2.3415015703	2
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_CHAR3	leaf	26	-2.81817674109	1
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_CHAR3	stalk	0	-3.14960683475	1
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_CHAR3	finger	0	-3.67429339212	0
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_CHAR3	root	23	-3.88233232326	1
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_CHAR3	shaped	1	-4.50686222375	0
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_CHAR3	dark	28	-7.76879715927	3
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_CHAR3	flower	8	-12.9115357992	2
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_CHAR3	stem	15	-18.7223367718	2
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_PLUS_COMPILER_ACTIVE	level	0	2.96916479279	5
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_PLUS_COMPILER_ACTIVE	ground	0	1.93335349083	5
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_PLUS_COMPILER_ACTIVE	light	24	1.12881670893	1
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_PLUS_COMPILER_ACTIVE	many	1	0.494622597351	5
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_PLUS_COMPILER_ACTIVE	root	23	0.205485736007	2
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_PLUS_COMPILER_ACTIVE	round	1	0.0973569400398	4
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_PLUS_COMPILER_ACTIVE	large	3	-0.27856569042	5
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_PLUS_COMPILER_ACTIVE	edge	1	-0.409362360728	2
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_PLUS_COMPILER_ACTIVE	bulb	1	-0.869802051969	4
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_PLUS_COMPILER_ACTIVE	serrated	2	-1.24942775642	4
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_PLUS_COMPILER_ACTIVE	base	0	-1.39923885849	1
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_PLUS_COMPILER_ACTIVE	stalk	0	-1.78426699789	1
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_PLUS_COMPILER_ACTIVE	coloured	3	-1.88386501002	3
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_PLUS_COMPILER_ACTIVE	finger	0	-2.30157285924	1
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_PLUS_COMPILER_ACTIVE	shaped	1	-3.20725630029	0
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_PLUS_COMPILER_ACTIVE	leaf	26	-3.9751658425	1
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_PLUS_COMPILER_ACTIVE	dark	28	-6.45675328112	3
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_PLUS_COMPILER_ACTIVE	stem	15	-8.9218739762	1
ALL_GDT095_TOKENS	IT2a	PAGE_HOST_PLUS_COMPILER_ACTIVE	flower	8	-11.2795001431	2
ALL_GDT095_TOKENS	IT2a	RAW_CHAR3	level	0	3.11285447636	4
ALL_GDT095_TOKENS	IT2a	RAW_CHAR3	ground	0	2.31201529365	4
ALL_GDT095_TOKENS	IT2a	RAW_CHAR3	light	24	2.03728148095	3
ALL_GDT095_TOKENS	IT2a	RAW_CHAR3	many	1	0.0984043672595	4
ALL_GDT095_TOKENS	IT2a	RAW_CHAR3	round	1	-0.291841724609	3
ALL_GDT095_TOKENS	IT2a	RAW_CHAR3	stalk	0	-0.385620519147	2
ALL_GDT095_TOKENS	IT2a	RAW_CHAR3	large	3	-0.561656853857	5
ALL_GDT095_TOKENS	IT2a	RAW_CHAR3	finger	0	-0.731254144681	1
ALL_GDT095_TOKENS	IT2a	RAW_CHAR3	bulb	1	-0.957144302969	4
ALL_GDT095_TOKENS	IT2a	RAW_CHAR3	edge	1	-1.24889138211	2
ALL_GDT095_TOKENS	IT2a	RAW_CHAR3	base	0	-1.29357425072	1
ALL_GDT095_TOKENS	IT2a	RAW_CHAR3	serrated	2	-1.30651150988	4
ALL_GDT095_TOKENS	IT2a	RAW_CHAR3	shaped	1	-1.37186362728	4
ALL_GDT095_TOKENS	IT2a	RAW_CHAR3	root	23	-1.61154669086	2
ALL_GDT095_TOKENS	IT2a	RAW_CHAR3	flower	8	-4.14348930459	3
ALL_GDT095_TOKENS	IT2a	RAW_CHAR3	coloured	3	-4.78903017122	3
ALL_GDT095_TOKENS	IT2a	RAW_CHAR3	leaf	26	-5.95339371411	2
ALL_GDT095_TOKENS	IT2a	RAW_CHAR3	dark	28	-6.98783298713	1
ALL_GDT095_TOKENS	IT2a	RAW_CHAR3	stem	15	-7.32195359447	2
ALL_GDT095_TOKENS	IT2a	RESIDUAL_HOST_CHAR3	level	0	4.22007401273	6
ALL_GDT095_TOKENS	IT2a	RESIDUAL_HOST_CHAR3	ground	0	3.1370088837	6
ALL_GDT095_TOKENS	IT2a	RESIDUAL_HOST_CHAR3	round	1	0.871374100843	5
ALL_GDT095_TOKENS	IT2a	RESIDUAL_HOST_CHAR3	many	1	0.442497460914	5
