scope	endpoint_panel	representation	physical_folio	eligible_loci	gain_bits
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f101	10	-17.4401168577
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f102	6	-4.89539165532
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f88	1	-2.1945139165
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f89	3	2.81389890311
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f99	7	1.05744579958
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f100	4	1.99680481739
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f101	10	-23.8755732495
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f102	6	-4.12592596016
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f88	1	-0.885700723606
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f89	3	1.58757987484
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f99	7	6.63694855235
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f100	4	2.02745680081
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f101	10	-8.08199119614
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f102	6	-0.814671387704
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f88	1	-0.538072754372
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f89	3	3.54833761201
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f99	7	5.60907719278
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f100	3	0.192791361897
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f101	10	-14.6107997259
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f102	5	-19.790609965
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f88	1	-2.31337151216
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f89	3	4.23314647617
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f99	5	-0.183659118981
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	f100	3	-0.765045900598
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	f101	10	-21.9937079813
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	f102	5	-11.3268687646
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	f88	1	-0.762138726807
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	f89	3	2.8674249834
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	f99	5	2.64060742326
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	f100	3	-0.618340194785
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	f101	10	-3.35710833874
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	f102	5	-5.25420087387
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	f88	1	-0.294457287611
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	f89	3	5.29199749687
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	f99	5	1.82607666642
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f100	3	-0.107362780823
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f101	10	-17.4401168577
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f102	5	-6.26571431694
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f88	1	-2.1945139165
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f89	3	2.81389890311
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f99	5	0.289334224267
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f100	3	-0.258174663253
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f101	10	-23.8755732495
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f102	5	-3.55261637365
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f88	1	-0.885700723606
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f89	3	1.58757987484
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f99	5	4.8341822857
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	RAW_CHAR3	f100	3	-1.21630410091
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	RAW_CHAR3	f101	10	-8.08199119614
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	RAW_CHAR3	f102	5	-1.3630705373
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	RAW_CHAR3	f88	1	-0.538072754372
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	RAW_CHAR3	f89	3	3.54833761201
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	RAW_CHAR3	f99	5	4.77592710301
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f101	7	-11.6427076333
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f102	3	-10.8685001939
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f88	1	-2.31337151216
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f89	1	0.77412391508
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f99	3	0.673621426256
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	f101	7	-13.8980318296
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	f102	3	-0.000860076922584
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	f88	1	-0.762138726807
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	f89	1	-0.653177080363
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	f99	3	-0.0588930450892
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	f101	7	-2.87591553726
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	f102	3	-2.28468183252
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	f88	1	-0.294457287611
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	f89	1	-0.344121417848
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	f99	3	-0.506951522439
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f101	7	-13.8147789441
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f102	3	-6.72989105923
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f88	1	-2.1945139165
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f89	1	0.188231966133
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f99	3	-0.276939342588
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f101	7	-15.2530011242
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f102	3	0.772017218272
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f88	1	-0.885700723606
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f89	1	-0.921946443381
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f99	3	2.15348591949
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f101	7	-5.96880312016
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f102	3	0.575793485433
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f88	1	-0.538072754372
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f89	1	-0.671133296797
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f99	3	1.85433241019
ZL3b_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f100	2	1.05784647668
ZL3b_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f101	8	-12.4923515819
ZL3b_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f102	6	-10.7826221281
ZL3b_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f88	1	-3.18435910443
ZL3b_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f89	2	2.47835178458
ZL3b_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f99	4	-0.699086373135
ZL3b_GE1	ALL_19	PAGE_HOST_CHAR3	f100	2	-0.765045900598
ZL3b_GE1	ALL_19	PAGE_HOST_CHAR3	f101	8	-18.1300451322
ZL3b_GE1	ALL_19	PAGE_HOST_CHAR3	f102	6	-15.4987541161
ZL3b_GE1	ALL_19	PAGE_HOST_CHAR3	f88	1	-6.51791507025
ZL3b_GE1	ALL_19	PAGE_HOST_CHAR3	f89	2	3.03575813947
ZL3b_GE1	ALL_19	PAGE_HOST_CHAR3	f99	4	-5.11234405312
ZL3b_GE1	ALL_19	RAW_CHAR3	f100	2	-0.482086841676
ZL3b_GE1	ALL_19	RAW_CHAR3	f101	8	-1.29245969777
ZL3b_GE1	ALL_19	RAW_CHAR3	f102	6	-7.02952531611
ZL3b_GE1	ALL_19	RAW_CHAR3	f88	1	-0.69656765196
ZL3b_GE1	ALL_19	RAW_CHAR3	f89	2	1.56496385631
ZL3b_GE1	ALL_19	RAW_CHAR3	f99	4	-5.07136567014
ZL3b_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f100	2	1.46452727806
ZL3b_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f101	8	-13.7995925858
ZL3b_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f102	6	0.905696488662
ZL3b_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f88	1	-3.24961374122
ZL3b_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f89	2	1.12478771928
ZL3b_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f99	4	-0.833230010857
ZL3b_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f100	2	-0.258174663253
ZL3b_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f101	8	-19.3417695483
ZL3b_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f102	6	-4.03129524305
ZL3b_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f88	1	-6.93652394634
ZL3b_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f89	2	1.25878163773
ZL3b_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f99	4	-0.748841533145
ZL3b_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f100	2	-0.910292612953
ZL3b_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f101	8	-4.97696855397
ZL3b_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f102	6	-3.29852909517
ZL3b_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f88	1	-0.77749046556
ZL3b_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f89	2	0.513073067131
ZL3b_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f99	4	-1.40758579016
IT2a_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f100	3	0.192791361897
IT2a_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f101	8	-16.5985046654
IT2a_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f102	3	-4.07192653508
IT2a_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f88	1	-2.20239380823
IT2a_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f89	3	3.99556775009
IT2a_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f99	4	1.61519796889
IT2a_GE1	ALL_19	PAGE_HOST_CHAR3	f100	3	-0.765045900598
IT2a_GE1	ALL_19	PAGE_HOST_CHAR3	f101	8	-27.232151238
IT2a_GE1	ALL_19	PAGE_HOST_CHAR3	f102	3	-8.80944390643
IT2a_GE1	ALL_19	PAGE_HOST_CHAR3	f88	1	-2.0680441333
IT2a_GE1	ALL_19	PAGE_HOST_CHAR3	f89	3	2.96884975962
IT2a_GE1	ALL_19	PAGE_HOST_CHAR3	f99	4	-4.87797074853
IT2a_GE1	ALL_19	RAW_CHAR3	f100	3	-0.618340194785
IT2a_GE1	ALL_19	RAW_CHAR3	f101	8	-11.1816591036
IT2a_GE1	ALL_19	RAW_CHAR3	f102	3	-2.09552767361
IT2a_GE1	ALL_19	RAW_CHAR3	f88	1	0.844504762825
IT2a_GE1	ALL_19	RAW_CHAR3	f89	3	4.47357319008
IT2a_GE1	ALL_19	RAW_CHAR3	f99	4	-6.0057398818
IT2a_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f100	3	-0.107362780823
IT2a_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f101	8	-18.5723863966
IT2a_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f102	3	-0.60432552771
IT2a_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f88	1	-1.63714216504
IT2a_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f89	3	2.41648840528
IT2a_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f99	4	1.37051610874
IT2a_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f100	3	-0.258174663253
IT2a_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f101	8	-28.0345670124
IT2a_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f102	3	-3.29449375244
IT2a_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f88	1	-1.12600133698
IT2a_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f89	3	1.15329715049
IT2a_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f99	4	-1.74935304549
IT2a_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f100	3	-1.21630410091
IT2a_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f101	8	-15.199902143
IT2a_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f102	3	0.75032459194
IT2a_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f88	1	0.38027783901
IT2a_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f89	3	3.36879625796
IT2a_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f99	4	-2.22008908585
RF1b_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f100	1	-3.05478044981
RF1b_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f101	9	-17.2948843523
RF1b_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f102	6	-12.4056505529
RF1b_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f88	1	-3.18435910443
RF1b_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f89	2	2.62848526129
RF1b_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f99	7	1.25166080279
RF1b_GE1	ALL_19	PAGE_HOST_CHAR3	f100	1	2.69859296186
RF1b_GE1	ALL_19	PAGE_HOST_CHAR3	f101	9	-27.8815200761
RF1b_GE1	ALL_19	PAGE_HOST_CHAR3	f102	6	-17.7584571755
RF1b_GE1	ALL_19	PAGE_HOST_CHAR3	f88	1	-6.51791507025
RF1b_GE1	ALL_19	PAGE_HOST_CHAR3	f89	2	-0.0669083798516
RF1b_GE1	ALL_19	PAGE_HOST_CHAR3	f99	7	7.57119712466
RF1b_GE1	ALL_19	RAW_CHAR3	f100	1	3.53533120339
RF1b_GE1	ALL_19	RAW_CHAR3	f101	9	-7.53428648676
RF1b_GE1	ALL_19	RAW_CHAR3	f102	6	-2.5205724202
RF1b_GE1	ALL_19	RAW_CHAR3	f88	1	-0.69656765196
RF1b_GE1	ALL_19	RAW_CHAR3	f89	2	3.98401756828
RF1b_GE1	ALL_19	RAW_CHAR3	f99	7	4.59734548256
RF1b_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f100	1	-2.95987836869
RF1b_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f101	9	-20.1840387183
RF1b_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f102	6	-1.01830128623
RF1b_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f88	1	-3.24961374122
RF1b_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f89	2	2.25733914531
RF1b_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	f99	7	5.26732671588
RF1b_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f100	1	2.25497948064
RF1b_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f101	9	-30.5970621138
RF1b_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f102	6	-5.15992084025
RF1b_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f88	1	-6.93652394634
RF1b_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f89	2	-0.105484487237
RF1b_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	f99	7	10.2981923657
RF1b_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f100	1	3.24376090171
RF1b_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f101	9	-12.2033782005
RF1b_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f102	6	1.34387589815
RF1b_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f88	1	-0.77749046556
RF1b_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f89	2	3.13041150884
RF1b_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	f99	7	6.12537173058
