corpus_id	world	eligible_cases	op_predictions	op_fractional_mse_gain	position_fractional_mse_gain	top_operation_fractional_mse_gain	collisions
IFORAL_1395_1411_GRAPHEMATIC	169	425	31	-0.549680747292	-0.024291677178	0.129827184312	27
IFORAL_1395_1411_GRAPHEMATIC	170	455	63	-0.393633163874	-0.014241053814	0.417453171782	27
IFORAL_1395_1411_GRAPHEMATIC	171	467	53	-0.963548633580	-0.036789016562	0.176133976643	32
IFORAL_1395_1411_GRAPHEMATIC	172	445	36	-0.675621095234	-0.015559035878	0.130602288039	32
IFORAL_1395_1411_GRAPHEMATIC	173	506	52	-0.509548477999	-0.039859066472	0.105466787934	29
IFORAL_1395_1411_GRAPHEMATIC	174	446	30	-0.220267083364	0.006910281229	0.263113302496	22
IFORAL_1395_1411_GRAPHEMATIC	175	445	17	-0.721259674039	-0.031321757771	-0.208491246413	30
IFORAL_1395_1411_GRAPHEMATIC	176	439	13	-0.565233472424	-0.004112730762	0.109188923094	27
IFORAL_1395_1411_GRAPHEMATIC	177	441	31	-0.407455586299	-0.014256346172	0.155258578858	25
IFORAL_1395_1411_GRAPHEMATIC	178	435	18	-0.306986670957	-0.025594535454	-0.084121955745	29
IFORAL_1395_1411_GRAPHEMATIC	179	460	42	-0.541670632619	-0.035864528815	-0.057081041402	30
IFORAL_1395_1411_GRAPHEMATIC	180	488	28	-0.523279964525	-0.032906977387	0.323388676990	28
IFORAL_1395_1411_GRAPHEMATIC	181	438	24	-0.398533072539	-0.024214787055	-0.185533435771	31
IFORAL_1395_1411_GRAPHEMATIC	182	445	38	-0.631597952191	-0.034251662362	-0.160838687043	24
IFORAL_1395_1411_GRAPHEMATIC	183	473	31	-0.574653209733	-0.032290998673	0.151482936266	31
IFORAL_1395_1411_GRAPHEMATIC	184	460	22	-0.493619911171	-0.024112809434	-0.223244974640	30
IFORAL_1395_1411_GRAPHEMATIC	185	486	52	-0.376976979323	-0.019382131923	0.226497408427	27
IFORAL_1395_1411_GRAPHEMATIC	186	407	34	-0.393014807905	-0.012812639200	0.004383986389	28
IFORAL_1395_1411_GRAPHEMATIC	187	457	22	0.107044039419	-0.030474508268	0.447090554565	17
IFORAL_1395_1411_GRAPHEMATIC	188	480	42	-0.660216908010	-0.037224718085	-0.048548771934	31
IFORAL_1395_1411_GRAPHEMATIC	189	462	47	-0.541382106356	-0.032585602976	-0.077856581876	28
IFORAL_1395_1411_GRAPHEMATIC	190	467	27	-0.443370277180	-0.025251286201	0.084728238578	26
IFORAL_1395_1411_GRAPHEMATIC	191	463	88	-0.457740060100	-0.027563818522	0.129030930803	33
IFORAL_1395_1411_GRAPHEMATIC	192	479	48	-0.333830432800	-0.032620726844	0.236658856130	28
IFORAL_1395_1411_GRAPHEMATIC	193	418	7	-0.535480597452	-0.020696510990	-0.182599277689	35
IFORAL_1395_1411_GRAPHEMATIC	194	469	20	-0.474279020650	-0.020363006332	-0.092582778498	22
IFORAL_1395_1411_GRAPHEMATIC	195	501	40	-0.482577746343	-0.018125457270	0.121695816258	32
IFORAL_1395_1411_GRAPHEMATIC	196	455	12	-0.268245025659	-0.049309334262	0.108720543643	29
IFORAL_1395_1411_GRAPHEMATIC	197	492	19	-0.723641814971	-0.032088364394	-0.151273981708	33
IFORAL_1395_1411_GRAPHEMATIC	198	473	36	-0.767949505466	-0.020856846515	-0.284920372980	29
IFORAL_1395_1411_GRAPHEMATIC	199	466	31	-0.517361620207	-0.044670919497	0.167654354701	23
IFORAL_1395_1411_GRAPHEMATIC	200	464	46	-0.570733520890	-0.040520822421	0.095119856072	25
IFORAL_1395_1411_GRAPHEMATIC	201	473	16	-0.345882772780	-0.015904015731	0.202186538292	27
IFORAL_1395_1411_GRAPHEMATIC	202	439	33	-0.785901738995	-0.018551287259	-0.105108718187	31
IFORAL_1395_1411_GRAPHEMATIC	203	435	51	-0.319760935684	-0.033295748858	0.572135930269	36
IFORAL_1395_1411_GRAPHEMATIC	204	472	22	-0.382219136873	-0.020268244233	0.021704714395	25
IFORAL_1395_1411_GRAPHEMATIC	205	449	17	-0.502727760822	-0.033748457335	0.018484962555	32
IFORAL_1395_1411_GRAPHEMATIC	206	471	46	-0.569771915388	-0.025526111441	0.192559852651	34
IFORAL_1395_1411_GRAPHEMATIC	207	445	5	-0.464806361571	-0.023887462418	-0.464806361571	30
IFORAL_1395_1411_GRAPHEMATIC	208	428	23	-0.485425962730	-0.036187326270	0.058388373178	24
IFORAL_1395_1411_GRAPHEMATIC	209	433	16	-0.602159378100	-0.030309363568	-0.007006408447	31
IFORAL_1395_1411_GRAPHEMATIC	210	416	17	-0.608843388752	-0.043020434605	-0.140629523705	25
IFORAL_1395_1411_GRAPHEMATIC	211	413	11	0.062155339947	-0.025821127963	0.155795471548	26
IFORAL_1395_1411_GRAPHEMATIC	212	497	22	-0.330470747047	-0.032067219471	0.285099188538	18
IFORAL_1395_1411_GRAPHEMATIC	213	473	18	-0.531640026996	-0.022902514128	0.113683830611	26
IFORAL_1395_1411_GRAPHEMATIC	214	464	4	-1.027320282933	-0.054675774623	-0.876991516802	23
IFORAL_1395_1411_GRAPHEMATIC	215	445	10	-0.359348075111	-0.030367238846	0.150445130232	33
IFORAL_1395_1411_GRAPHEMATIC	216	462	24	-0.313280065743	-0.029981520344	0.097312809813	33
IFORAL_1395_1411_GRAPHEMATIC	217	446	16	-0.315127031757	-0.031078550145	-0.095669854646	33
IFORAL_1395_1411_GRAPHEMATIC	218	463	20	-0.609860968339	-0.012267127982	-0.125667688546	35
IFORAL_1395_1411_GRAPHEMATIC	219	498	39	-0.511352629077	-0.037243485320	-0.097167839145	26
IFORAL_1395_1411_GRAPHEMATIC	220	458	27	-0.789002565713	-0.033490876623	0.254289482233	30
IFORAL_1395_1411_GRAPHEMATIC	221	441	24	-0.541615531510	-0.033085857299	-0.084679251043	27
IFORAL_1395_1411_GRAPHEMATIC	222	477	33	-0.379570744472	-0.024492114164	-0.015888342337	17
IFORAL_1395_1411_GRAPHEMATIC	223	454	50	-0.493466131246	-0.033274646438	0.390835171506	24
IFORAL_1395_1411_GRAPHEMATIC	224	473	43	-0.432499214768	-0.023719913831	0.021446451988	29
IFORAL_1395_1411_GRAPHEMATIC	225	506	47	-0.708211918920	-0.038775460756	0.107458675216	29
IFORAL_1395_1411_GRAPHEMATIC	226	457	29	-0.503103933120	-0.022003710076	0.252476184930	22
IFORAL_1395_1411_GRAPHEMATIC	227	475	30	-0.265535229659	-0.035571930932	0.341306239098	22
IFORAL_1395_1411_GRAPHEMATIC	228	455	15	-0.532360102038	-0.031269429827	0.007063905161	33
IFORAL_1395_1411_GRAPHEMATIC	229	446	18	-0.700813079182	-0.035055297613	0.033962332529	22
IFORAL_1395_1411_GRAPHEMATIC	230	452	17	-0.265422766805	-0.011398876322	0.604667602994	28
IFORAL_1395_1411_GRAPHEMATIC	231	437	22	-0.250065097887	-0.021704960003	0.153900734614	31
IFORAL_1395_1411_GRAPHEMATIC	232	451	22	-0.561592218737	-0.032377389568	-0.153440826102	40
IFORAL_1395_1411_GRAPHEMATIC	233	490	26	-0.265918854236	-0.036804880360	0.277545947245	17
IFORAL_1395_1411_GRAPHEMATIC	234	466	17	-0.521001954749	-0.022652106917	-0.078167228109	29
IFORAL_1395_1411_GRAPHEMATIC	235	484	67	-0.623996409347	-0.036211300065	-0.069190203857	25
IFORAL_1395_1411_GRAPHEMATIC	236	486	66	-0.499356557289	-0.034615017039	-0.126216954999	24
IFORAL_1395_1411_GRAPHEMATIC	237	447	18	-0.689211596461	-0.029234961672	-0.036155796781	30
IFORAL_1395_1411_GRAPHEMATIC	238	458	39	-0.581071499179	-0.027581025787	-0.138563827316	23
IFORAL_1395_1411_GRAPHEMATIC	239	447	9	0.054734139952	-0.031146088777	0.123643236776	30
IFORAL_1395_1411_GRAPHEMATIC	240	436	19	-0.408921995432	-0.022988542727	-0.074083775174	28
IFORAL_1395_1411_GRAPHEMATIC	241	466	32	-0.533441922901	-0.041412877095	0.001612053019	24
IFORAL_1395_1411_GRAPHEMATIC	242	445	40	-0.372235206933	-0.023951076047	-0.059106222124	33
IFORAL_1395_1411_GRAPHEMATIC	243	491	54	-0.284057403553	-0.012097960890	0.135475956010	33
IFORAL_1395_1411_GRAPHEMATIC	244	466	36	-0.381735973827	-0.039949369533	0.205415141125	26
IFORAL_1395_1411_GRAPHEMATIC	245	475	49	-0.493342483283	-0.018484836136	0.022670002652	29
IFORAL_1395_1411_GRAPHEMATIC	246	438	24	-0.363181141461	-0.030507246488	0.048120205009	30
IFORAL_1395_1411_GRAPHEMATIC	247	469	47	-0.314700317785	-0.024339623148	0.412314402178	27
IFORAL_1395_1411_GRAPHEMATIC	248	466	49	-0.488935248910	-0.027090091989	-0.074041865833	22
IFORAL_1395_1411_GRAPHEMATIC	249	435	31	-0.535281608129	-0.016902318503	-0.023714980753	26
IFORAL_1395_1411_GRAPHEMATIC	250	460	30	-0.788991338489	-0.003502355048	-0.063969926208	21
IFORAL_1395_1411_GRAPHEMATIC	251	440	44	-0.530848110718	-0.035322029717	0.053590644909	18
IFORAL_1395_1411_GRAPHEMATIC	252	441	30	-0.336578311565	-0.040976662947	0.111838182660	19
IFORAL_1395_1411_GRAPHEMATIC	253	450	41	-0.517802815540	-0.015156776166	0.052320528947	28
IFORAL_1395_1411_GRAPHEMATIC	254	493	89	-0.424520509606	-0.034555667594	0.227840946439	31
