event_id_sha256	cell_id	physical_folio	page	locus	section	register	line_first	t_choice_withheld
af3c5c8212c60b80c090	ae3233044008b7e5e98a	f77	f77r	f77r.14	B	OTHER_B	0	WITHHELD_UNTIL_SCORING
92c35dcc66833f781438	ae3233044008b7e5e98a	f77	f77r	f77r.40	B	OTHER_B	0	WITHHELD_UNTIL_SCORING
1d123799ee626aba2378	ae3233044008b7e5e98a	f78	f78v	f78v.25	B	OTHER_B	1	WITHHELD_UNTIL_SCORING
1074e93d687df57e9c5c	ae3233044008b7e5e98a	f82	f82v	f82v.9	B	OTHER_B	0	WITHHELD_UNTIL_SCORING
23a567f121310fe0966f	c10aec6d4dd877ec8bd8	f100	f100v	f100v.21	P	OTHER_A	0	WITHHELD_UNTIL_SCORING
cc4a9ca58febb274ba33	c10aec6d4dd877ec8bd8	f112	f112v	f112v.13	S	STARS_RECIPE_B	0	WITHHELD_UNTIL_SCORING
cf7bcb25b64cbf1fe1cf	c10aec6d4dd877ec8bd8	f19	f19v	f19v.8	H	HERBAL_A	1	WITHHELD_UNTIL_SCORING
d8ed8453b2df15cc5c80	c10aec6d4dd877ec8bd8	f2	f2r	f2r.8	H	HERBAL_A	0	WITHHELD_UNTIL_SCORING
ff038bd712ea4cb18f15	c10aec6d4dd877ec8bd8	f20	f20r	f20r.10	H	HERBAL_A	0	WITHHELD_UNTIL_SCORING
4eda6a9071d4aaa99db7	c10aec6d4dd877ec8bd8	f56	f56r	f56r.8	H	HERBAL_A	0	WITHHELD_UNTIL_SCORING
75057c7838d43f440993	c10aec6d4dd877ec8bd8	f88	f88v	f88v.8	P	OTHER_A	0	WITHHELD_UNTIL_SCORING
350c9f1a6e75e0408086	d225b7a7b95da7aee437	f105	f105v	f105v.37	S	STARS_RECIPE_B	0	WITHHELD_UNTIL_SCORING
38477fa22ea28ea159e6	d225b7a7b95da7aee437	f81	f81v	f81v.24	B	OTHER_B	0	WITHHELD_UNTIL_SCORING
d05483dbf527f23e48b6	d225b7a7b95da7aee437	f86	f86v3	f86v3.21	C	OTHER_B	0	WITHHELD_UNTIL_SCORING
386b2872bf438cf3a49c	d225b7a7b95da7aee437	f94	f94v	f94v.4	H	HERBAL_B	1	WITHHELD_UNTIL_SCORING
a91273739796758a4c8a	d225b7a7b95da7aee437	f95	f95r1	f95r1.9	H	HERBAL_B	1	WITHHELD_UNTIL_SCORING
0659294f8935df778e6c	d4a31dbcf1ed6d9e5aa9	f103	f103r	f103r.42	S	STARS_RECIPE_B	1	WITHHELD_UNTIL_SCORING
805a3024eac71b6a7df4	d4a31dbcf1ed6d9e5aa9	f103	f103r	f103r.53	S	STARS_RECIPE_B	1	WITHHELD_UNTIL_SCORING
f4116b823e40391a2e50	d4a31dbcf1ed6d9e5aa9	f111	f111r	f111r.23	S	STARS_RECIPE_B	1	WITHHELD_UNTIL_SCORING
cce2513ffb66cb87fc24	d4a31dbcf1ed6d9e5aa9	f42	f42v	f42v.2	H	HERBAL_A	1	WITHHELD_UNTIL_SCORING
d47aeca7e285de8e6c18	d4a31dbcf1ed6d9e5aa9	f79	f79v	f79v.21	B	OTHER_B	1	WITHHELD_UNTIL_SCORING
16de223a27e315270bc3	d4a31dbcf1ed6d9e5aa9	f82	f82r	f82r.26	B	OTHER_B	1	WITHHELD_UNTIL_SCORING
6dc0bd0f0df73f6dbd8e	d4a31dbcf1ed6d9e5aa9	f86	f86v5	f86v5.32	T	OTHER_B	1	WITHHELD_UNTIL_SCORING
