unit_id	edition	page	physical_folio	star_ordinal	open_locus	body1_locus	tail_loci	open_groups	body1_groups	tail_groups	open_compiler_sha256	body1_compiler_sha256	tail_compiler_sha256
578b304254e4a5919859	ZL3b	f105r	f105	8	f105r.28	f105r.29	f105r.30	11	12	10	e1a311e082a655d4c79ef76abbed43c5237870e4cfcdc1997e69414bb3638a33	17d6edddda56ffc09b0c21ffe704fd1a9bd37e89efa728a8b5925431ba0c7b5c	b11d178d83568bb17c146f2cb5921cc2718edbd41f6e8a1599276f2ccb2f33b4
e85e6baacbb48d34d69f	ZL3b	f105r	f105	9	f105r.31	f105r.32	f105r.33|f105r.34	13	11	22	382647fba3d83a6423997f2be09c6893e73a289e5754974fbfafd742181a55db	9601e258929ac9b2ca2c3c8844ff68288f4b79d491ced0ad2501a7c8f4cc607f	eb894a198b17d9ee58fcded604fa9071576ac2f1deea6288bfed3b3472313233
c190249e22b3007cc208	ZL3b	f105r	f105	10	f105r.35	f105r.36	f105r.37	12	11	4	d6625ad4353ec42f8e3cb65fe8773c8808b95d9ab289280d1ce716cb45b28046	4f8c92f671ac7a54356be43c5808fd3103230cfc844186244e9c2fe2f72fad8a	0e7b1724b4d1a5fc1736c90c848f562bcceb141aeaaaddf268a4ec6d4be5c925
36658c918cd5c3987ef3	ZL3b	f105v	f105	1	f105v.1	f105v.2	f105v.3|f105v.4	9	12	19	ce24f0d007a047773fbca68e48b5c5060d64102b20277dd01da2f65fd8f91de5	832bbfeeb5ab0c9811c007c63f3a597b67b010d002c0ce48a94921426b71a3ed	3243116c19cf7574d7f90690e6b59fe9a4147895ea3e7d3b08a0b5f4f1dcc282
023c4735fe7b4d9c5a3b	ZL3b	f105v	f105	2	f105v.5	f105v.6	f105v.7	10	13	7	5053b06a4166091e37f709ea1196d7fbcbb7880776e00e4f35efc4c8b94c7af8	a26092f5278b72b88bf3f91516b9a7a29b12e5c7fc0f4a5a41ce4eb0d0cfe8b5	8649e0f27a62830eaeff9221e0641b2f7baef459036f7e64b9236ec3effcaf45
b0ad74b9016cc87d9493	ZL3b	f105v	f105	3	f105v.8	f105v.9	f105v.10|f105v.11|f105v.12|f105v.13	11	14	48	cd0acae34bdd77cb809747bf9dcb10f415fcd411427a75843865e2b2fe81f60c	4f08a7e23fc88ad665aed0bd3e5c5a254370699d02d9854961bbd9359d0cdd66	c855c5839472b26dde254fe91baba5589695407a928e826bdb9b8c3b8b28e1cc
f0dc171bae41c1fa61ad	ZL3b	f105v	f105	4	f105v.14	f105v.15	f105v.16|f105v.17	10	13	22	3acf3c4d3ff242609b93eb5fb01b3ddec5a2e4615537c91bb7c1619ccec5841b	a6f7a22b64bd8f82e39cf2126b269cc22a81b18b902c3c4c830333f01fb4554e	5c9c3934180753673185597e6a78452c64bac8b6592e59e14a9d984210f45683
d13044ddd75212bb6e2a	ZL3b	f105v	f105	6	f105v.20	f105v.21	f105v.22	11	11	6	2331f740470445b070ed4ac60e12cc000233916d6114644faf387513ab1591d5	8a4337b29238337a3ed56d62c0bcd7c26e73a8c11ee3add8d24cdb67f8d1423e	2f5d50cf45fb0e437dea0fbcac147939323b7faa3073f17587140a715b86be9d
ffee775b800db66d3690	ZL3b	f105v	f105	8	f105v.25	f105v.26	f105v.27|f105v.28	11	12	17	3c0d34891c06b0af7853b0dffb9593916b526e6774c438208ee267a59de52af4	da3b91efd48f9cc79e0c8ca46b31360ada51b1cf7a34b96b27b32c6ac9e80fb7	987da616a95e211f350f8fe394f81398225cc0c299d63b0177c216b64a748988
88ef7d1c351dadc1aefd	ZL3b	f105v	f105	9	f105v.29	f105v.30	f105v.31	11	12	9	3451e1aa875b972554295984784f71fad40d86e0fde7326eeca8e6a9dec4e0a5	dce07fcd18b06a31b5fe5ccc42f860c23731cb4dad33f527a12f95b236be230b	119f615bd7c7801daad3693d01e669ead12258e5169d5162101a14b206bb97b9
1a45c5601ccb355253c4	ZL3b	f105v	f105	10	f105v.32	f105v.33	f105v.34|f105v.35|f105v.36|f105v.37|f105v.38	10	13	49	1da7e1ee9b9c808705decbc4d3dbe981c87f9a0d710f47af34adf94a64b1065d	ce12dcfa8b3ca43bd7b06f006dadab039c599c5e81b39d69095453a51a6584b1	d06de190ca5304b66645c5c04ba57bb1799d6ee9ea5d08cd90c214813cf4fc1a
3894c48503f031c6368c	ZL3b	f106r	f106	1	f106r.1	f106r.2	f106r.3	11	12	6	603650d77edde44c576d91e3544b2e4ddc7e301cac343a2f06488ab38b3e5ce6	c2b37d62b562599f3fd089a7d9d9203b8c8c2229f81d76e92955b632f1e3fcd6	c23cdbe25d0f380d03516629142cdcb8af2e83f7c643b58f4e71a0499df305ae
128586296603ed16bc03	ZL3b	f106r	f106	2	f106r.4	f106r.5	f106r.6|f106r.7	10	11	18	bbba1b45b63e6e3305ea449743401969bc12aed757759e83dcc47e1d9adb2c9d	44d4fc4c4704fee6f2f41c6b6f5d303d1f1d2843eaef6fd6aefec34a36096d4e	a0f46e06c25ddb0a366b66791f1e8344b7df6784cae584ead68e7365eee72e0f
9139ccdb3e2b89b68aa8	ZL3b	f106r	f106	4	f106r.10	f106r.11	f106r.12	9	12	5	4eea38976f5e89682bd708b0cf8d41b4c54af18b97c61c79417a6adaa41f68f7	873970747d2ce48d3a8dcaf15589a26de75c97c8540e552c33505390d8248369	1c77f1680123e2d7d983477e1228179fc6d7022dc43026d1af5d2881b597b8f6
279468dd32d2a31406a2	ZL3b	f106r	f106	6	f106r.15	f106r.16	f106r.17	10	12	6	60596b99b229eddd1a588c47041ab6451b69b1577229eff3d0e6c1c788b6b7d8	23d0c3b5b6f81a9c63f4d138f92af1a1ff08828b4ac07b500ab1cd5852efda92	1b23aae935488f88de9b9dbaee6d0f3953aafb9e6a9f67d0c0b9f581b3bdab44
b01097f3f1ad8bdaca2f	ZL3b	f106r	f106	7	f106r.18	f106r.19	f106r.20|f106r.21	11	10	16	52dde4e8ace75a3e7d56d6816119012f6ee88f114462ebf4e7a3392c676d3290	638eee38bd6fdea6277479fccb4ec8354c91135231ec647fce228b2621c5a231	8a4df5dc52283d421d9a8f752fff586ecb7576c10a1b572c50c21f427e6b9d73
eddd60dcf7764e1f164b	ZL3b	f106r	f106	9	f106r.24	f106r.25	f106r.26	9	11	2	a9d0e8dda0ccabda08224c3858462e2f1b9a5aa9190962e2afe6adf184a15879	3808bbfccd688700938f31877b1accf3734fe61d37d86c29e2cfeaa41120ca44	38c9710341a629dcae730116d0614986acd2dc5d6cb6b7948dc0e21e1500dc4b
d09caa2d33f03abc063e	ZL3b	f106r	f106	14	f106r.38	f106r.39	f106r.40|f106r.41	11	11	17	8379b5a38309fbf31cb3c3a5315a10b2e01e7482c0ebd14879f544030ff53601	8273d72b4fd81ef4306c685750bc08fef238b0347c2eadea2ac80332edc712b3	4fd824f0525c333fa073dd9aa50c0f6d7213702ff0d6c43b5cdc40144bdfdf75
33b8e6459c81282b7504	ZL3b	f106r	f106	15	f106r.42	f106r.43	f106r.44|f106r.45|f106r.46|f106r.47	10	11	36	0c8740ad498184408806d6f9d6da8b464ea207ba29605d441ee2939e9b239ce7	277d86f347175eebc6332cfd3454e7af59fa1672391b5e063fee8f2df3620ba7	f97bb906aa9272294defbb7f417a3c10005086f4f3b31b7ef496c0c43ad84b22
eeabe6c531a492300e0d	ZL3b	f107v	f107	1	f107v.1	f107v.2	f107v.3|f107v.4	11	13	20	a6e53a9fc85475b035674d960961ef17b764a0b3255a31e1d6ccfe147ca66924	94ea7c1ab6cc54f51f43ca12314d1e7b8bd9641100738a54f97afbb07d7d178f	f0f40195ecffa3af0d2d28b9a56df6ba185ca8cbd41d7ade6f0f9200675d8609
ef768d9858f0321f9b2c	ZL3b	f107v	f107	2	f107v.5	f107v.6	f107v.7	11	11	4	7d0a46d81377e45b60a2b6e8919b00dec115172a41b6af44e4c2ea301c760875	1a73af95e8b696bb5e4f3d91e99c0f259c9d522c5dab80da82ca5b06ca23ad6b	056dbfda2ec2a0057f3b4b45f5bba5e71fe8d87898c18083ab69d17154b7dc5a
3f44b486b638e6a9e265	ZL3b	f107v	f107	3	f107v.8	f107v.9	f107v.10	9	12	7	c9484c129dced1e2eae39aabbefd433f1b4318d1e9aae3f633ed987e4f552555	9e2c5ca5bd46e161ddbeac63935f33ada5761682fe12795b60ec80dcababee46	33da023ce8a958b7ab4539df17ef771b8a9cf633bd4567b25a2318c3ae7b6dc7
7997dc9193101e3b972a	ZL3b	f107v	f107	4	f107v.11	f107v.12	f107v.13|f107v.14|f107v.15	10	11	29	9c8cca6c31950f46bc67e16b7e0a707480b99416c4d432360bb377cacb351973	6837538e9de3989ee71196ec4096c3d83b8c3708a0bbc1cb098bb1237bcdb96b	014be760e6eb3b26e9b35e3dd2c84eebdd997d0e6068828104ebed75af211137
815c947dbc0259999872	ZL3b	f107v	f107	5	f107v.16	f107v.17	f107v.18|f107v.19	10	11	16	bd49080aa476da4354405628a464e23947276ead47bd773db3634fde2fd79f90	62d375a1bd2ba8ecc97539769f7640be33daa40358b5fb11e1b43ffc1d4a9d3b	38bf24ea333496282f77f680ace5ce3768d80539496673fcee9a32e77dc07256
ffa80919cf3c855b7bd1	ZL3b	f107v	f107	6	f107v.20	f107v.21	f107v.22	10	12	6	7ff52ea5fa39f4442338105021d328778a29d5e809c1d489fd18fa860bbb69cd	260b182ad94fe881eb8d421be943f96fa35a3c4a0ca49e801dc77bb3e07d4a9f	9e2196b7ba7f10397057413c52ebb756f70d3fee6f5441ba0c0f6e22e6be72f7
ee71075cae29e25eaa83	ZL3b	f107v	f107	8	f107v.25	f107v.26	f107v.27|f107v.28	12	12	16	d16107cf81e4e6259dcbcf9c64ff97e53bcccfa0fb5781d71da8281542a177b7	f71d42799484f1836145eb4be9454caa35c8efe4d50edbc4d7b558110b48caa3	20fcc62754da5cf7ec5cc0319d204b9c521ea06fc27ffb17813ec9f8b166c8cb
62c22e096de69ff681ac	ZL3b	f107v	f107	9	f107v.29	f107v.30	f107v.31	9	11	8	8be47129cddf4d53d518a36c540f939d687f65fc409eab1f566ed0c8980ba314	b7812f39d0a97bdc0ee05173a6f3048c3d31408615d3f0d815b0c0903b0310de	c05566070d49092f28fbf7ddfe5472ccbb546e438e1f10b5112ca3e86ddf9afe
051627006f27becf964a	ZL3b	f107v	f107	10	f107v.32	f107v.33	f107v.34	9	11	6	81dd7c052f203ad78d0bf1d9d5461711f942593e38c8993b109518bd5267664b	75172635eeb20512fff7f95352cfa369335b0e832e53213d9e4a27628d85dbc7	40eb19a33bc120722a80dd9c2276e0621c8ea65af79cc1d8b1706bac5f0f2eb9
817cfb5b023bd7406e51	ZL3b	f107v	f107	12	f107v.37	f107v.38	f107v.39|f107v.40	11	9	16	0c455fb738ee521b098b59c0818c9842abf8ee69a6c3bfb8f419df39ae883b91	e310e9a3ef7cb5326694f96197b197c036d4d6b65a8ffda465f276e420ff37c4	921c9d0b5d83e8edb0a7da984f724fea68da9f5f30965bf41c0e79dcdb55aaf9
5695a88cefa311dc9a3a	ZL3b	f107v	f107	15	f107v.45	f107v.46	f107v.47|f107v.48|f107v.49	10	10	29	5649026993afeab1e1b464276bb1d7fa15f80a1c0475a150b915d6e831514bb3	4842aa96524a32995a16d465e7c1415f8fc70e47c980d73ea6bad5d962d1e54d	1dc7edfb524f50649871392dc39f75c6bdac63f599eb172f7f97f1676e2235e3
95a53050d22dd122076e	ZL3b	f112v	f112	1	f112v.1	f112v.2	f112v.3|f112v.4|f112v.5|f112v.6	10	9	34	490aa29334e38ba2ebfe2125f25bfbdee6f15de80aab6bf821c308778d44186d	67e31e5090775320cb18ec020f7680dccb18355db08b483e77a55ced7cdc1c4e	6292e5454ea3dc25ee3fe1e053b6afd630e31b243000f135c80bc1ec5af543d2
9d88571a63c1339ca49c	ZL3b	f112v	f112	2	f112v.7	f112v.8	f112v.9|f112v.10	8	9	12	080a54c3897f6499478435f4b8c670321f5d03ed45555cb8a13e12ebabadbde7	ca24eb1b662fee52d9a7d0a6b2abf8cdb9c7953909a7cd66c4bfacc4e90d6741	6d684ec61d2ef4d23390f5cfe3f55c0609f24cea7558513a74e7dcdee77de3cc
b78a8f8306bf74d1c17e	ZL3b	f112v	f112	3	f112v.11	f112v.12	f112v.13|f112v.14	10	9	16	8a93456195c5c18ce96d36b9187d520598a186c260e20cc60d6328f41166a099	3ac2016162b943d72ba44d49b6679e869fe843fe20ac22d3f05fe9479da592ee	194d75803a9394405815c3ee3ed81d0ee9b276bcb9159cb4845cf6f347960b10
311b6895f20a8a43e0bd	ZL3b	f112v	f112	4	f112v.15	f112v.16	f112v.17|f112v.18|f112v.19	9	9	28	1c9ec457c9a9302adcd04af1f140bdd5318817282c1cd67e2af2720cc5c9b824	ec3b9513c520bca6a27dfec6198fb9a997d7631ded962004a41b746f21c1bb56	1da757c867a95d3ead1543a95889f296740ea13e0fb2f79446873c511c2a7ceb
e13cb328027befbcc0b3	ZL3b	f112v	f112	5	f112v.20	f112v.21	f112v.22	8	10	6	6ad811bfb967566c688d49fbdf5b5a284b580c264d46c99efb8fec76212cd480	5314e2879f06defc44c527fe6f0d878a047e60ae0174c7381b947bb008d083fd	7c81c4ee62c8c81bd2058120fa8247d0c02b3979e752ed036f809c2104a6f58a
4a6dc16d0a5c5265f6dd	ZL3b	f112v	f112	6	f112v.23	f112v.24	f112v.25|f112v.26	9	9	18	aa54698a3b6cfb3788d180613da3c249f68df0b2a5e9c5942a7e18dc524d8261	7486fb0b55b3aeb76b8c046be236a8899c7a0098cc8fd04a58a94e75f8ae250e	0630ef7be4146566a8bd3c84875260b5759c93b172e9ed27dee2a2468bee8eb2
c03058e62c9703393cab	ZL3b	f112v	f112	7	f112v.27	f112v.28	f112v.29	10	11	7	3ecce4fde0d2279de6f17f43db4317d0a4d2b917098ef66c2829e2a34c2d2b22	b76e9525008ce955cf373ef026885a0fbe3087c85339b3262a75c816359c3244	c810a6684218f316868ca3105106f1109ce27b4cb50b48d0461d32070d4d408c
f3d4af5e7f2dd962bd2b	ZL3b	f112v	f112	9	f112v.32	f112v.33	f112v.34|f112v.35	11	10	14	75bc36b54158c8aff809026e683c58071b13ba1c670f1b494074ffa112c3d1d5	28ccf64fae59bef7c2e19baea8f3b3323377c3ad066686dc67ebea8382cd11f4	385e92b442cdbc9a54b406935e6adf36906c08e47fb5e5e61f99fd9739418a78
a4b18173902b31428d9a	ZL3b	f112v	f112	10	f112v.36	f112v.37	f112v.38	10	11	12	15b44b95b8410533b3d69056d3ae8e4c2b618466f7e5cd8f3ec1a4e5dc6861ee	5c505d1e42f1b44c5a6800213198d3f7c98dac135770d6c4aeb29e44b2dbc0ed	5d6b5e9c8bfd76d1f1a6abc8c438d7998cd21af5e461bc75cd06881481178156
97331153808f494c31b4	ZL3b	f112v	f112	11	f112v.39	f112v.40	f112v.41	9	11	4	2e651978937c52a9b86a3266e994e8787414aee007863d535b54b76fe3b90ede	dd3a441b524dd4e826c9c6d01f22543401abae33a4cd389224aa69aa56355be9	80cd3213527ad9106a42452a584d4010e93b2f8dbb0bb10bd2e3c897060ab47d
eab104a993d7f99a6e2e	ZL3b	f112v	f112	12	f112v.42	f112v.43	f112v.44	10	12	9	bc7684985e1a34441efbbee1a07b9cd2fd5fa8d85d0d97846fab429b111f06b3	67eed9a97ccc28a11d95cc2401b7a2fafaa78fe6df9abc9ab8527e0dd8a3cd09	54dade9bf0256d5cafeb74a811a99b318660e89c7a0f0d773cf2400bfba21ed6
44ba116863f466bc662e	ZL3b	f112v	f112	13	f112v.45	f112v.46	f112v.47	10	12	9	fb4974c5753c5a547b1468cbd4a8402aa2436ee861753c1194b21f33f53ff5a5	1f327abce16af8aeb7fc8cd5bac4727a8071dac3aa20ccc94f4b3f6d5430784e	b994e483ca7c3f5f3b8f1fc659b85b595696e6da4f350e76245881cb56910414
59c0bfb41fe088ed764f	ZL3b	f113r	f113	1	f113r.1	f113r.2	f113r.3	11	13	5	761b08c7a2441c3ca4ee4d682eb0ee7e1516fbbee035cd1ca752d17dd4d48c46	6aaed41b50c93119dab5a70789400fd4a0d6aa8e285c9b85486fdfe669f62ac0	3e9264a3076e2a9c5d93d139ba63adaf94759a1955bc0c8a22e72e149c348ed9
0e5daaece5de508cf40b	ZL3b	f113r	f113	2	f113r.4	f113r.5	f113r.6|f113r.7	12	13	24	ee8111f7138fa80eb860cbece3b96bfa4c841d5de7015455e064931a83b01f60	c1c99767fb71aa01a345469f19f796908cd862e03e5264dc1a6ecfa1efe1b122	a00261b9b89dbed4e6c048190b7b0dfbf5d5f7342584ab89f2e484c004901979
e8fb7e64ca3ec05999fd	ZL3b	f113r	f113	4	f113r.10	f113r.11	f113r.12	12	14	10	92c7eb3f9159511e7330ea9b4bf0617a179078a09aead8a0f760253084b6d05f	62e6e461e9fe80e66f53a86ea497df71c8a04f64dac3866b15d77e609e7874b2	775ce080c64aea49827f50d7a30058071e30dd1ba32c4d00e8ed066949974376
19fec5900f58c4c3d9f5	ZL3b	f113r	f113	5	f113r.13	f113r.14	f113r.15	12	13	5	20259ec35747c970f71e3a17a3eb68cefa612059a309fb3d1c3d83a145246e81	5c240faaf217972c790f591dc65d2da6befb93299a04a52e9b054cd39e9a5836	82f5d7e066f434367e1e8170047fad2a93b5a9d696bf5d1fc310e06d6ffdd138
fe35ed0867f9ce618099	ZL3b	f113r	f113	6	f113r.16	f113r.17	f113r.18|f113r.19	11	13	16	efabb6f6350b93d8afbcbd612ccfee5414c6aa70eb38935d39c505213d4f2075	2fb15363ec2520d499f0e2de335e822cb295b80a546f4b0b5181e32cc316e87a	c4cd09dd3929327a86558a49efc11da035e55d6cbd0f5c83bc61a76b867c7812
