representation	language	seed	physical_lines	events	active_source_signs	payload_bits	key_bits	language_selector_bits	common_overhead_bits	paid_total_bits	gap_vs_matched_kt_bits	bits_per_event	passes	all_pair_swaps_locally_optimal	active_mapping	mapping_hash
RAW_VISIBLE	old_italian_tuscan	18902	2430	91924	20	439241.031763238658	78.890100230687	2.584962500721	6.000000000000	439328.506825970078	269540.979044953710	4.779257939450	25	1	a>dc>pd>ae>tf>sg>lh>oi>hk>ul>em>gn>wo>rp>mq>fr>qs>nt>jx>zy>i	221648df9160cc97abe29b26dab2487d6f2d6fae9cc333fcebd8a14b4f1866b9
RAW_VISIBLE	old_italian_tuscan	18903	2430	91924	20	410031.597098834463	78.890100230687	2.584962500721	6.000000000000	410119.072161565884	240331.544380549487	4.461501590026	22	1	a>ac>cd>de>hf>gg>zh>ri>tk>ml>nm>vn>oo>up>bq>lr>is>ft>sx>py>e	73e6a70fa83b26c18622fa4588b5a6024a850aa6b5eade375470a3b994ed6520
RAW_VISIBLE	medieval_czech	18901	2430	91924	20	410569.122469974041	78.890100230687	2.584962500721	6.000000000000	410656.597532705462	240869.069751689065	4.467349087645	21	1	a>ac>nd>te>kf>pg>uh>ii>ck>sl>zm>rn>ho>ep>dq>jr>ms>lt>vx>by>o	dca7345e99ae9e88dd62cabc8a6812d0d20c353fac8943fdca7554a153508c83
RAW_VISIBLE	medieval_czech	18902	2430	91924	20	399523.855063423282	78.890100230687	2.584962500721	6.000000000000	399611.330126154702	229823.802345138305	4.347192573497	20	1	a>ec>ad>te>sf>jg>rh>ni>kk>dl>mm>cn>yo>ip>pq>vr>ls>ot>zx>by>u	b65707dd080177891963019c02fc7066f23ba7b722fdf167dc0af9c1d7578c71
RAW_VISIBLE	medieval_czech	18903	2430	91924	20	426140.710103458026	78.890100230687	2.584962500721	6.000000000000	426228.185166189447	256440.657385173050	4.636745411059	31	1	a>lc>pd>se>rf>dg>nh>oi>ak>el>im>yn>mo>cp>zq>vr>us>kt>hx>by>t	fa73f6a7e23078576a973bc4586db439b2fd7233063426039664d78c65b08d6b
RAW_VISIBLE	old_hungarian	18901	2430	91924	20	403844.766590005835	78.890100230687	2.584962500721	6.000000000000	403932.241652737255	234144.713871720858	4.394197833566	18	1	a>oc>td>ge>nf>ug>bh>ai>ck>ll>mm>kn>zo>ep>iq>fr>ss>ht>rx>dy>y	4309125c0744437af3f3331369e673fd1f41efb9c0e30e857395c32f040a71ef
RAW_VISIBLE	old_hungarian	18902	2430	91924	20	377367.135516112205	78.890100230687	2.584962500721	6.000000000000	377454.610578843625	207667.082797827228	4.106159551138	24	1	a>oc>id>be>sf>hg>wh>ui>lk>gl>nm>dn>yo>ep>zq>mr>cs>tt>rx>ky>a	dccfb63ebe1203c687529f6b21b2f6c3577a1af008cf25b646083718671f73c1
RAW_VISIBLE	old_hungarian	18903	2430	91924	20	366416.025332177931	78.890100230687	2.584962500721	6.000000000000	366503.500394909352	196715.972613892955	3.987027331218	29	1	a>oc>id>he>tf>zg>yh>ui>nk>rl>sm>gn>co>ep>kq>fr>ds>mt>lx>by>a	e26523fe73660cc6b58bd0ba67aa7bf475a99f77d14e9dbbb9c8618df8bdaa89
RESIDUAL_HOST	latin	18901	2430	72455	20	336677.453053352132	78.890100230687	2.584962500721	6.000000000000	336764.928116083553	193330.390679697070	4.647918406129	20	1	a>ac>gd>le>uf>pg>qh>ri>nk>tl>sm>bn>oo>ep>dq>xr>ms>ft>cx>vy>i	51d24385893c723188f109b1fc41336ddac811ca14ae7f78349e0fef6f6d81ee
RESIDUAL_HOST	latin	18902	2430	72455	20	365337.465570880682	78.890100230687	2.584962500721	6.000000000000	365424.940633612103	221990.403197225620	5.043474441151	23	1	a>tc>fd>se>nf>pg>dh>vi>uk>al>im>rn>mo>cp>hq>wr>os>yt>lx>xy>e	a8b6d3b84858b72e097a2cb3f7b9cef9731a0332cdafdfbfd7dc4aa50cbea933
RESIDUAL_HOST	latin	18903	2430	72455	20	354053.619514319405	78.890100230687	2.584962500721	6.000000000000	354141.094577050826	210706.557140664343	4.887738521524	15	1	a>ec>fd>ne>gf>vg>hh>di>sk>rl>tm>bn>io>ap>cq>pr>ms>ut>lx>qy>o	b3cd72804d187f10ebf95bd0151c637e702e40b2eb42d7a70aa712bfab0d9ec6
RESIDUAL_HOST	middle_high_german	18901	2430	72455	20	316223.655146717851	78.890100230687	2.584962500721	6.000000000000	316311.130209449271	172876.592773062788	4.365621837133	24	1	a>tc>ld>ve>nf>gg>oh>ai>uk>il>rm>hn>mo>ep>cq>wr>zs>dt>yx>by>s	fa97f88bb7878a5bae875d1bae67fb1d3761e3f5b16125a2adbf4b51f2b5364b
RESIDUAL_HOST	middle_high_german	18902	2430	72455	20	323892.513447976846	78.890100230687	2.584962500721	6.000000000000	323979.988510708266	180545.451074321783	4.471464888699	19	1	a>dc>cd>le>tf>jg>gh>hi>uk>nl>am>mn>ro>ip>vq>wr>zs>ot>sx>by>e	bea882af448e7ed9c0402f8cde27b6eebe719f1468a6d32cab29cb0d04bb7ef9
RESIDUAL_HOST	middle_high_german	18903	2430	72455	20	332732.130184666603	78.890100230687	2.584962500721	6.000000000000	332819.605247398023	189385.067811011540	4.593466361844	18	1	a>sc>vd>ye>uf>hg>lh>ni>ek>il>om>mn>ro>dp>kq>zr>cs>gt>ax>py>t	14605259f354f1dffedeaadf56546a12c7fcfdea6d09f8ab63c865cbeaea8b2b
RESIDUAL_HOST	middle_french	18901	2430	72455	20	356195.567935238010	78.890100230687	2.584962500721	6.000000000000	356283.042997969431	212848.505561582948	4.917300986791	17	1	a>ac>dd>xe>if>fg>ch>vi>bk>tl>nm>un>zo>ep>mq>wr>ss>rt>gx>py>l	795911d61d84f49df1a7fe151be906de01c6f1a5e3c5eeb61739bc680479c52f
RESIDUAL_HOST	middle_french	18902	2430	72455	20	348908.352514502360	78.890100230687	2.584962500721	6.000000000000	348995.827577233780	205561.290140847297	4.816725244320	21	1	a>dc>hd>ye>cf>pg>th>mi>ok>al>em>zn>no>lp>gq>jr>is>xt>ux>ry>s	374ab0066acbe027788810109b72d4daa0b8d88997136ecc078c6407b1d35836
RESIDUAL_HOST	middle_french	18903	2430	72455	20	346354.824708764907	78.890100230687	2.584962500721	6.000000000000	346442.299771496328	203007.762335109845	4.781482296204	18	1	a>uc>jd>le>nf>pg>mh>ki>sk>ol>em>rn>io>cp>hq>wr>ys>dt>ax>vy>t	0ad36ac954ec31e797f235c54cf23b26f00c0c06b23a15d6b4dd88cb3bef793c
RESIDUAL_HOST	old_italian_tuscan	18901	2430	72455	20	309008.893592816195	78.890100230687	2.584962500721	6.000000000000	309096.368655547616	165661.831219161133	4.266046079022	24	1	a>ec>dd>ce>tf>bg>hh>ui>sk>vl>lm>gn>io>ap>pq>fr>ns>mt>rx>zy>o	36b318712e8b7e0899a4f098c4fbd773b1f4c80b9db5a03941df8c2dd17c70b5
RESIDUAL_HOST	old_italian_tuscan	18902	2430	72455	20	353718.474466250686	78.890100230687	2.584962500721	6.000000000000	353805.949528982106	210371.412092595623	4.883112960168	16	1	a>dc>nd>se>mf>bg>ch>ti>hk>ul>am>kn>ro>lp>fq>wr>es>qt>ox>gy>i	006ce3ee691819031a4bbe1ace144b00981eeb0e4aa77b1a11a073bbff423c40
RESIDUAL_HOST	old_italian_tuscan	18903	2430	72455	20	316912.790651408141	78.890100230687	2.584962500721	6.000000000000	317000.265714139561	173565.728277753078	4.375133057955	21	1	a>ec>fd>ve>tf>cg>bh>gi>sk>ul>lm>dn>io>ap>pq>qr>ns>mt>rx>zy>o	9c188437f757ad6f620438216f9723169ee47bf632429e7a17a27153aa9d5e61
RESIDUAL_HOST	medieval_czech	18901	2430	72455	20	320341.847444150015	78.890100230687	2.584962500721	6.000000000000	320429.322506881435	176994.785070494952	4.422459768227	27	1	a>ac>rd>ke>sf>bg>uh>ii>nk>dl>vm>mn>yo>op>pq>hr>ls>ct>tx>zy>e	7553d9e46abc35105332904b0d9b25aa8f7e6602eaa66254540e10e9c8740256
RESIDUAL_HOST	medieval_czech	18902	2430	72455	20	360288.938443639374	78.890100230687	2.584962500721	6.000000000000	360376.413506370794	216941.876069984311	4.973796335745	20	1	a>tc>rd>ze>sf>hg>kh>bi>uk>al>im>ln>mo>vp>jq>pr>os>gt>yx>cy>e	643be7e042b952c87d46977f2446d96b0fd14431691ced5043b6d92d86ab91ff
RESIDUAL_HOST	medieval_czech	18903	2430	72455	20	347956.555854500271	78.890100230687	2.584962500721	6.000000000000	348044.030917231692	204609.493480845209	4.803588860910	18	1	a>nc>vd>ze>of>dg>lh>ri>ak>tl>em>cn>mo>sp>kq>wr>is>pt>yx>hy>u	6bab1f24a5b667855451be8b461e11c28418d475e6dbb0da4d79455980ce508f
RESIDUAL_HOST	old_hungarian	18901	2430	72455	20	303184.396048191527	78.890100230687	2.584962500721	6.000000000000	303271.871110922948	159837.333674536465	4.185658285983	21	1	a>ac>id>he>tf>zg>bh>ci>gk>ml>lm>dn>yo>ep>kq>rr>ns>ut>sx>wy>o	67a421e9f056fc47fa885f42775b65a093495d65a53c35c5f37af64d17f8049d
RESIDUAL_HOST	old_hungarian	18902	2430	72455	20	322808.362581525929	78.890100230687	2.584962500721	6.000000000000	322895.837644257350	179461.300207870867	4.456501796208	23	1	a>nc>zd>he>lf>pg>mh>yi>ek>ul>om>kn>so>tp>cq>qr>is>vt>wx>dy>a	f6f0b1446f449c3f615af1edb2ee2d0cbeb0134cc675d78bcc36fa2dd5d54d43
RESIDUAL_HOST	old_hungarian	18903	2430	72455	20	318213.247537363728	78.890100230687	2.584962500721	6.000000000000	318300.722600095149	174866.185163708666	4.393081534747	17	1	a>nc>fd>le>uf>rg>gh>ii>ek>tl>ym>kn>so>ap>mq>zr>cs>ht>dx>by>o	08eb2004b2ed53dbeea63579426619a4ffe32a177dfad56c93f88d752eecae9d
PAGE_HOST	latin	18901	2430	60023	20	302199.109096564527	78.890100230687	2.584962500721	6.000000000000	302286.584159295948	173543.239259002206	5.036179200628	17	1	a>dc>rd>ne>if>bg>lh>ui>gk>tl>am>hn>oo>ep>fq>pr>ms>qt>cx>jy>s	46a32c153d58b68779e211b5539546079ecaf84215deebc5ba6e64aac83c9d8a
PAGE_HOST	latin	18902	2430	60023	20	324076.022249785194	78.890100230687	2.584962500721	6.000000000000	324163.497312516614	195420.152412222873	5.400654704239	22	1	a>tc>id>re>ef>fg>gh>ni>uk>ol>am>wn>mo>cp>vq>kr>hs>dt>lx>py>s	84c999a324da0c6ba68f5dd5b53f0165d3f0c5f816038f9546a9e311e3f80657
PAGE_HOST	latin	18903	2430	60023	20	289532.662764207460	78.890100230687	2.584962500721	6.000000000000	289620.137826938881	160876.792926645139	4.825152655264	23	1	a>uc>od>ne>if>dg>qh>ri>hk>tl>sm>ln>bo>ep>pq>gr>ms>ft>cx>jy>a	33c1dee05eb9bd2f6dfdc96df7f030826f9b1f50751da927f9405335ea26e5e1
PAGE_HOST	middle_high_german	18901	2430	60023	20	264676.868656485982	78.890100230687	2.584962500721	6.000000000000	264764.343719217402	136020.998818923661	4.411048160192	21	1	a>vc>od>me>if>dg>hh>li>uk>rl>sm>fn>ao>ep>wq>br>ns>ct>zx>gy>t	624ccec21c8eeacda1fef64b6c08838088a0cb72999fe93ed49294ad91dd3cb3
PAGE_HOST	middle_high_german	18902	2430	60023	20	259896.024324086757	78.890100230687	2.584962500721	6.000000000000	259983.499386818177	131240.154486524407	4.331397953898	17	1	a>dc>od>ze>tf>lg>gh>si>uk>rl>nm>yn>ao>ip>mq>wr>cs>vt>hx>py>e	951c8ef3992f4a5395eeabe1cc018e3c7f0cd292ced12c628f8b8b2e5030a226
PAGE_HOST	middle_high_german	18903	2430	60023	20	266874.602514529775	78.890100230687	2.584962500721	6.000000000000	266962.077577261196	138218.732676967455	4.447663022129	19	1	a>vc>ad>he>sf>zg>ch>mi>fk>il>nm>gn>to>ep>dq>wr>rs>ut>lx>by>o	b1b1e7cef51264c88ccee6339b53e091ce64eef555bf40664826923ac67dbb28
PAGE_HOST	middle_french	18901	2430	60023	20	280417.935379137052	78.890100230687	2.584962500721	6.000000000000	280505.410441868473	151762.065541574731	4.673298742846	18	1	a>pc>ad>ye>cf>vg>rh>ii>ok>nl>lm>hn>zo>ep>mq>xr>us>dt>tx>gy>s	e5dc29647efb702f5bec449b169b6fc5fe1a202b12512ab1ca965869f9766113
PAGE_HOST	middle_french	18902	2430	60023	20	283270.483863593021	78.890100230687	2.584962500721	6.000000000000	283357.958926324442	154614.614026030700	4.720822999955	28	1	a>dc>od>te>cf>bg>fh>ni>uk>al>ym>zn>ro>lp>hq>wr>es>mt>ix>py>s	53a10d4662a0be1fb6fea29fb19637388e1d1313c3805aafff7483d066498146
PAGE_HOST	middle_french	18903	2430	60023	20	277691.938060431625	78.890100230687	2.584962500721	6.000000000000	277779.413123163045	149036.068222869304	4.627882863622	28	1	a>mc>rd>le>nf>bg>gh>ei>ok>il>am>xn>to>dp>pq>qr>ys>ct>ux>jy>s	a8c8a1061a06b31e5a2724fd0bfa7ba85a686348f3b19804564af8cfc66a4b53
PAGE_HOST	old_italian_tuscan	18901	2430	60023	20	271803.632105515746	78.890100230687	2.584962500721	6.000000000000	271891.107168247167	143147.762267953425	4.529782036357	22	1	a>ec>td>me>if>vg>ph>ri>bk>nl>lm>fn>zo>ap>sq>gr>ds>ct>ux>xy>o	8fc8a2619c96ce0b361dadd8d26570ae9b048a7ac28fe83d3f1dd6ab2a1e9234
PAGE_HOST	old_italian_tuscan	18902	2430	60023	20	275348.740705535340	78.890100230687	2.584962500721	6.000000000000	275436.215768266760	146692.870867973019	4.588844539064	28	1	a>mc>cd>le>nf>vg>fh>ui>hk>il>em>bn>po>dp>sq>zr>as>tt>rx>gy>o	10434fe43f8521947a453adc86c677781c6cc15d4a682584c80fc2db17c648ac
PAGE_HOST	old_italian_tuscan	18903	2430	60023	20	261825.763481410599	78.890100230687	2.584962500721	6.000000000000	261913.238544142019	133169.893643848249	4.363547949022	19	1	a>uc>cd>de>tf>hg>fh>ii>bk>ll>nm>gn>eo>ap>sq>pr>ms>vt>rx>zy>o	9b3df089f1b04e31c4ddd07b01a4488aa1a96d153100ca63c1c9d2f3f93db3f1
PAGE_HOST	medieval_czech	18901	2430	60023	20	281997.279637068743	78.890100230687	2.584962500721	6.000000000000	282084.754699800164	153341.409799506422	4.699611060757	20	1	a>sc>rd>ue>kf>bg>ch>ii>zk>tl>vm>mn>eo>op>pq>hr>ns>lt>dx>gy>a	b2458d2bf3f3c84981a47623d9d09f9ff66c115de6d745b0f3275d9d844ed2e8
PAGE_HOST	medieval_czech	18902	2430	60023	20	287799.850985390018	78.890100230687	2.584962500721	6.000000000000	287887.326048121438	159143.981147827697	4.796283525451	19	1	a>nc>rd>ke>sf>hg>lh>bi>ak>ul>om>qn>mo>tp>vq>wr>is>ct>yx>zy>e	4b682b2c3181006fe318a4935a32842d47ef4a64bdbb76ae0dde7280b0ac3db0
PAGE_HOST	medieval_czech	18903	2430	60023	20	285426.512689724041	78.890100230687	2.584962500721	6.000000000000	285513.987752455461	156770.642852161720	4.756743044374	18	1	a>nc>od>ze>uf>bg>ch>ri>ak>tl>im>xn>mo>sp>pq>lr>ys>dt>kx>vy>e	5a139fae35483aae18c23964f294e384a022d144b9a660cfc4b85f00555b53c0
PAGE_HOST	old_hungarian	18901	2430	60023	20	249784.967344058183	78.890100230687	2.584962500721	6.000000000000	249872.442406789603	121129.097506495847	4.162944911231	22	1	a>ic>od>he>tf>rg>ch>li>mk>wl>sm>dn>yo>ep>zq>kr>gs>ut>nx>by>a	2958fca5b3a09367363cd20b23b19fbe13676cde75bd12179e120f0dd727a590
PAGE_HOST	old_hungarian	18902	2430	60023	20	267165.510862810595	78.890100230687	2.584962500721	6.000000000000	267252.985925542016	138509.641025248275	4.452509636732	24	1	a>mc>gd>le>tf>dg>ch>yi>uk>al>om>qn>so>hp>vq>jr>is>nt>wx>ky>e	ab0dec08d491830d28ea7f38269da3cbeaeb96fca4b69173a031880763f4b307
PAGE_HOST	old_hungarian	18903	2430	60023	20	260173.800692338176	78.890100230687	2.584962500721	6.000000000000	260261.275755069597	131517.930854775826	4.336025786033	21	1	a>yc>id>de>ef>rg>bh>ui>ok>zl>lm>wn>ko>ap>hq>gr>ns>mt>tx>vy>s	96da0af92e39b19c9bd857b5e7446fe67b285f6d3789e02e65b0eaa67b85af91
