edition	field_id	page	physical_folio	star_ordinal	record_scope	line_depth	field_index	field_group_count	group_bucket	depth_bucket	is_record_final	abstract_role	first_page_host	host_other_folio_count	host_recurrent_other_2plus	ends_dy	ends_b3	compiler_components	compiler_density	p_instruction	p_short_argument	p_closer
ZL3b	ZL3b|f104r.6|F05	f104r	f104	2	BODY	1	5	2	2	1	0	SHORT_ARGUMENT_LIKE	ot	7	1	0	1	4	2.000000000	0.380703991	0.619137638	0.000158371
ZL3b	ZL3b|f104r.7|F01	f104r	f104	2	BODY	2	1	4	4+	2	0	INSTRUCTION_CLAUSE_LIKE	chodees	0	0	1	0	6	1.500000000	0.952319410	0.047169075	0.000511516
ZL3b	ZL3b|f104r.7|F02	f104r	f104	2	BODY	2	2	2	2	2	0	SHORT_ARGUMENT_LIKE	d	7	1	1	0	5	2.500000000	0.362020128	0.637119401	0.000860472
ZL3b	ZL3b|f104r.7|F03	f104r	f104	2	BODY	2	3	5	4+	2	0	INSTRUCTION_CLAUSE_LIKE	y	7	1	0	1	7	1.400000000	0.982305878	0.014845394	0.002848728
ZL3b	ZL3b|f104r.8|F01	f104r	f104	2	BODY	3	1	2	2	3+	0	SHORT_ARGUMENT_LIKE	o	7	1	1	0	1	0.500000000	0.343986782	0.649709413	0.006303805
ZL3b	ZL3b|f104r.8|F02	f104r	f104	2	BODY	3	2	1	1	3+	0	SHORT_ARGUMENT_LIKE	lkee	1	0	1	0	1	1.000000000	0.029958338	0.967342053	0.002699609
ZL3b	ZL3b|f104r.8|F03	f104r	f104	2	BODY	3	3	1	1	3+	0	SHORT_ARGUMENT_LIKE	lkeo	0	0	1	0	1	1.000000000	0.028930707	0.962339398	0.008729895
ZL3b	ZL3b|f104r.8|F04	f104r	f104	2	BODY	3	4	8	4+	3+	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	0	0	12	1.500000000	0.833768348	0.000861972	0.165369680
ZL3b	ZL3b|f104r.9|F01	f104r	f104	2	BODY	4	1	5	4+	3+	1	RECORD_CLOSER_LIKE	ycheeoy	0	0	0	1	5	1.000000000	0.446717733	0.007811094	0.545471173
ZL3b	ZL3b|f104r.10|F01	f104r	f104	3	OPEN	0	1	10	4+	0	0	INSTRUCTION_CLAUSE_LIKE	l	7	1	1	0	9	0.900000000	0.999862193	0.000127202	0.000010605
ZL3b	ZL3b|f104r.10|F02	f104r	f104	3	OPEN	0	2	2	2	0	0	SHORT_ARGUMENT_LIKE	olfor	0	0	0	0	1	0.500000000	0.463598912	0.536116609	0.000284479
ZL3b	ZL3b|f104r.11|F01	f104r	f104	3	BODY	1	1	2	2	1	0	SHORT_ARGUMENT_LIKE	otodchy	0	0	1	0	1	0.500000000	0.424755149	0.563762783	0.011482068
ZL3b	ZL3b|f104r.11|F02	f104r	f104	3	BODY	1	2	6	4+	1	1	RECORD_CLOSER_LIKE	ok	7	1	1	0	8	1.333333333	0.397300277	0.001701512	0.600998211
ZL3b	ZL3b|f104r.12|F01	f104r	f104	4	OPEN	0	1	2	2	0	0	UNRESOLVED_EDGE_CLASS	shdol	0	0	1	0	4	2.000000000	0.484288042	0.515704801	0.000007157
ZL3b	ZL3b|f104r.12|F02	f104r	f104	4	OPEN	0	2	9	4+	0	0	INSTRUCTION_CLAUSE_LIKE	okoeey	1	0	0	1	8	0.888888889	0.999706212	0.000286132	0.000007656
ZL3b	ZL3b|f104r.13|F01	f104r	f104	4	BODY	1	1	7	4+	1	0	INSTRUCTION_CLAUSE_LIKE	olcheol	0	0	1	0	9	1.285714286	0.998538832	0.001435902	0.000025266
ZL3b	ZL3b|f104r.13|F02	f104r	f104	4	BODY	1	2	1	1	1	0	SHORT_ARGUMENT_LIKE	okeeo	2	1	1	0	1	1.000000000	0.043195918	0.956787002	0.000017080
ZL3b	ZL3b|f104r.13|F03	f104r	f104	4	BODY	1	3	2	2	1	0	SHORT_ARGUMENT_LIKE	da	1	0	0	0	5	2.500000000	0.408939470	0.590639525	0.000421005
ZL3b	ZL3b|f104r.14|F01	f104r	f104	4	BODY	2	1	10	4+	2	0	INSTRUCTION_CLAUSE_LIKE	aiin	7	1	0	0	12	1.200000000	0.998572067	0.000195177	0.001232756
ZL3b	ZL3b|f104r.15|F01	f104r	f104	4	BODY	3	1	3	3	3+	0	INSTRUCTION_CLAUSE_LIKE	or	7	1	1	0	6	2.000000000	0.800326432	0.179121476	0.020552092
ZL3b	ZL3b|f104r.15|F02	f104r	f104	4	BODY	3	2	2	2	3+	0	SHORT_ARGUMENT_LIKE	ok	7	1	1	0	2	1.000000000	0.331156192	0.570091298	0.098752510
ZL3b	ZL3b|f104r.15|F03	f104r	f104	4	BODY	3	3	3	3	3+	1	RECORD_CLOSER_LIKE	ok	7	1	0	0	5	1.666666667	0.282959867	0.069816301	0.647223832
ZL3b	ZL3b|f104r.16|F01	f104r	f104	5	OPEN	0	1	2	2	0	0	UNRESOLVED_EDGE_CLASS	ocheocthey	0	0	1	0	2	1.000000000	0.480238909	0.519754589	0.000006502
ZL3b	ZL3b|f104r.16|F02	f104r	f104	5	OPEN	0	2	7	4+	0	0	INSTRUCTION_CLAUSE_LIKE	ykeeodey	0	0	1	0	6	0.857142857	0.998648848	0.001343013	0.000008139
ZL3b	ZL3b|f104r.16|F03	f104r	f104	5	OPEN	0	3	1	1	0	0	SHORT_ARGUMENT_LIKE	o	7	1	1	0	2	2.000000000	0.046329764	0.953666218	0.000004018
ZL3b	ZL3b|f104r.17|F01	f104r	f104	5	BODY	1	1	1	1	1	0	SHORT_ARGUMENT_LIKE	ykeeshe	0	0	1	0	1	1.000000000	0.043322099	0.956667823	0.000010078
ZL3b	ZL3b|f104r.17|F02	f104r	f104	5	BODY	1	2	1	1	1	0	SHORT_ARGUMENT_LIKE	olkeeo	1	0	1	0	1	1.000000000	0.040642009	0.959327266	0.000030726
ZL3b	ZL3b|f104r.17|F03	f104r	f104	5	BODY	1	3	4	4+	1	0	INSTRUCTION_CLAUSE_LIKE	otey	3	1	1	0	7	1.750000000	0.956232937	0.042758685	0.001008378
ZL3b	ZL3b|f104r.17|F04	f104r	f104	5	BODY	1	4	2	2	1	0	SHORT_ARGUMENT_LIKE	oteechy	0	0	1	0	2	1.000000000	0.381360730	0.615219400	0.003419870
ZL3b	ZL3b|f104r.17|F05	f104r	f104	5	BODY	1	5	2	2	1	0	SHORT_ARGUMENT_LIKE	ok	7	1	1	0	2	1.000000000	0.363567183	0.617598043	0.018834773
ZL3b	ZL3b|f104r.18|F01	f104r	f104	5	BODY	2	1	1	1	2	0	SHORT_ARGUMENT_LIKE	cheeokeo	0	0	1	0	2	2.000000000	0.032318065	0.949137898	0.018544037
ZL3b	ZL3b|f104r.18|F02	f104r	f104	5	BODY	2	2	5	4+	2	1	RECORD_CLOSER_LIKE	ok	7	1	1	0	8	1.600000000	0.413644414	0.006368746	0.579986840
ZL3b	ZL3b|f104r.19|F01	f104r	f104	6	OPEN	0	1	6	4+	0	0	INSTRUCTION_CLAUSE_LIKE	o	7	1	1	0	9	1.500000000	0.996960608	0.003033098	0.000006294
ZL3b	ZL3b|f104r.19|F02	f104r	f104	6	OPEN	0	2	6	4+	0	0	INSTRUCTION_CLAUSE_LIKE	okeey	6	1	0	0	3	0.500000000	0.996674613	0.003310754	0.000014633
ZL3b	ZL3b|f104r.20|F01	f104r	f104	6	BODY	1	1	3	3	1	0	INSTRUCTION_CLAUSE_LIKE	sheoy	0	0	1	0	4	1.333333333	0.853468569	0.146457340	0.000074091
ZL3b	ZL3b|f104r.20|F02	f104r	f104	6	BODY	1	2	4	4+	1	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	1	0	7	1.750000000	0.961413552	0.038311955	0.000274493
ZL3b	ZL3b|f104r.20|F03	f104r	f104	6	BODY	1	3	5	4+	1	0	INSTRUCTION_CLAUSE_LIKE	eekan	0	0	0	1	2	0.400000000	0.986670045	0.012020622	0.001309334
ZL3b	ZL3b|f104r.21|F01	f104r	f104	6	BODY	2	1	1	1	2	0	SHORT_ARGUMENT_LIKE	shee	0	0	1	0	2	2.000000000	0.037327575	0.961347424	0.001325001
ZL3b	ZL3b|f104r.21|F02	f104r	f104	6	BODY	2	2	3	3	2	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	1	0	4	1.333333333	0.716422611	0.162881147	0.120696243
ZL3b	ZL3b|f104r.21|F03	f104r	f104	6	BODY	2	3	1	1	2	1	SHORT_ARGUMENT_LIKE	ar	6	1	0	0	2	2.000000000	0.028579091	0.823246541	0.148174367
ZL3b	ZL3b|f104r.22|F01	f104r	f104	7	OPEN	0	1	5	4+	0	0	INSTRUCTION_CLAUSE_LIKE	shed	1	0	1	0	5	1.000000000	0.990982792	0.009011089	0.000006120
ZL3b	ZL3b|f104r.22|F02	f104r	f104	7	OPEN	0	2	2	2	0	0	SHORT_ARGUMENT_LIKE	okor	3	1	1	0	3	1.500000000	0.461696863	0.538291711	0.000011425
ZL3b	ZL3b|f104r.22|F03	f104r	f104	7	OPEN	0	3	5	4+	0	0	INSTRUCTION_CLAUSE_LIKE	opch	4	1	0	1	6	1.200000000	0.989596786	0.010378476	0.000024738
ZL3b	ZL3b|f104r.23|F01	f104r	f104	7	BODY	1	1	4	4+	1	0	INSTRUCTION_CLAUSE_LIKE	l	7	1	1	0	5	1.250000000	0.961944429	0.037976274	0.000079297
ZL3b	ZL3b|f104r.23|F02	f104r	f104	7	BODY	1	2	4	4+	1	0	INSTRUCTION_CLAUSE_LIKE	okeed	2	1	1	0	5	1.250000000	0.959355420	0.040387589	0.000256991
ZL3b	ZL3b|f104r.23|F03	f104r	f104	7	BODY	1	3	5	4+	1	0	INSTRUCTION_CLAUSE_LIKE	chor	1	0	0	0	4	0.800000000	0.986628524	0.012525116	0.000846360
ZL3b	ZL3b|f104r.24|F01	f104r	f104	7	BODY	2	1	9	4+	2	0	INSTRUCTION_CLAUSE_LIKE	aiin	7	1	1	0	8	0.888888889	0.997318859	0.000393200	0.002287941
ZL3b	ZL3b|f104r.24|F02	f104r	f104	7	BODY	2	2	1	1	2	0	SHORT_ARGUMENT_LIKE	oka	5	1	0	1	2	2.000000000	0.034343979	0.962840122	0.002815899
ZL3b	ZL3b|f104r.25|F01	f104r	f104	7	BODY	3	1	11	4+	3+	0	INSTRUCTION_CLAUSE_LIKE	ar	6	1	0	1	11	1.000000000	0.929738571	0.000114565	0.070146864
ZL3b	ZL3b|f104r.26|F01	f104r	f104	7	BODY	4	1	4	4+	3+	1	RECORD_CLOSER_LIKE	ar	6	1	1	0	5	1.250000000	0.359982463	0.019533874	0.620483663
ZL3b	ZL3b|f104r.27|F01	f104r	f104	8	OPEN	0	1	11	4+	0	0	INSTRUCTION_CLAUSE_LIKE	pched	3	1	0	0	13	1.181818182	0.999923110	0.000070647	0.000006243
ZL3b	ZL3b|f104r.28|F01	f104r	f104	8	BODY	1	1	15	4+	1	0	INSTRUCTION_CLAUSE_LIKE	olchee	0	0	0	1	7	0.466666667	0.999962157	0.000011068	0.000026775
ZL3b	ZL3b|f104r.29|F01	f104r	f104	8	BODY	2	1	2	2	2	0	SHORT_ARGUMENT_LIKE	ysheod	1	0	1	0	3	1.500000000	0.436788345	0.562215906	0.000995749
ZL3b	ZL3b|f104r.29|F02	f104r	f104	8	BODY	2	2	1	1	2	0	SHORT_ARGUMENT_LIKE	ytee	2	1	1	0	1	1.000000000	0.040640387	0.955319990	0.004039623
ZL3b	ZL3b|f104r.29|F03	f104r	f104	8	BODY	2	3	5	4+	2	1	RECORD_CLOSER_LIKE	ed	5	1	0	0	4	0.800000000	0.368614583	0.004800045	0.626585372
ZL3b	ZL3b|f104r.30|F01	f104r	f104	9	OPEN	0	1	8	4+	0	0	INSTRUCTION_CLAUSE_LIKE	okeeo	2	1	1	0	4	0.500000000	0.999448997	0.000546744	0.000004259
ZL3b	ZL3b|f104r.30|F02	f104r	f104	9	OPEN	0	2	1	1	0	0	SHORT_ARGUMENT_LIKE	otech	1	0	1	0	1	1.000000000	0.050109603	0.949888023	0.000002374
ZL3b	ZL3b|f104r.30|F03	f104r	f104	9	OPEN	0	3	2	2	0	0	SHORT_ARGUMENT_LIKE	opcheof	0	0	0	0	2	1.000000000	0.444475373	0.555490480	0.000034147
ZL3b	ZL3b|f104r.31|F01	f104r	f104	9	BODY	1	1	7	4+	1	0	INSTRUCTION_CLAUSE_LIKE	okeeo	2	1	1	0	3	0.428571429	0.998374928	0.001542920	0.000082152
ZL3b	ZL3b|f104r.31|F02	f104r	f104	9	BODY	1	2	3	3	1	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	0	1	6	2.000000000	0.834181927	0.165198032	0.000620040
ZL3b	ZL3b|f104r.32|F01	f104r	f104	9	BODY	2	1	1	1	2	0	SHORT_ARGUMENT_LIKE	ysheeo	2	1	1	0	1	1.000000000	0.037873855	0.961803920	0.000322226
ZL3b	ZL3b|f104r.32|F02	f104r	f104	9	BODY	2	2	10	4+	2	0	INSTRUCTION_CLAUSE_LIKE	octh	0	0	0	0	12	1.200000000	0.991694442	0.000205200	0.008100357
ZL3b	ZL3b|f104r.33|F01	f104r	f104	9	BODY	3	1	2	2	3+	0	SHORT_ARGUMENT_LIKE	okchechy	0	0	1	0	2	1.000000000	0.331156192	0.570091298	0.098752510
ZL3b	ZL3b|f104r.33|F02	f104r	f104	9	BODY	3	2	8	4+	3+	1	INSTRUCTION_CLAUSE_LIKE	okchd	2	1	0	0	6	0.750000000	0.522445699	0.000476033	0.477078268
ZL3b	ZL3b|f104r.34|F01	f104r	f104	10	OPEN	0	1	2	2	0	0	INSTRUCTION_CLAUSE_LIKE	pchol	0	0	1	0	1	0.500000000	0.500814694	0.499170280	0.000015025
ZL3b	ZL3b|f104r.34|F02	f104r	f104	10	OPEN	0	2	1	1	0	0	SHORT_ARGUMENT_LIKE	okeshe	0	0	1	0	2	2.000000000	0.050758536	0.949227148	0.000014316
ZL3b	ZL3b|f104r.34|F03	f104r	f104	10	OPEN	0	3	5	4+	0	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	1	0	9	1.800000000	0.988323209	0.010648970	0.001027821
ZL3b	ZL3b|f104r.34|F04	f104r	f104	10	OPEN	0	4	3	3	0	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	0	0	4	1.333333333	0.805458344	0.158018718	0.036522938
ZL3b	ZL3b|f104r.35|F01	f104r	f104	10	BODY	1	1	8	4+	1	1	RECORD_CLOSER_LIKE	yshoiin	0	0	0	0	11	1.375000000	0.481968253	0.000382508	0.517649239
ZL3b	ZL3b|f104r.36|F01	f104r	f104	11	OPEN	0	1	1	1	0	0	SHORT_ARGUMENT_LIKE	psheo	1	0	1	0	1	1.000000000	0.056891773	0.943106168	0.000002059
ZL3b	ZL3b|f104r.36|F02	f104r	f104	11	OPEN	0	2	9	4+	0	0	INSTRUCTION_CLAUSE_LIKE	ot	7	1	0	1	12	1.333333333	0.999696410	0.000281585	0.000022005
ZL3b	ZL3b|f104r.37|F01	f104r	f104	11	BODY	1	1	7	4+	1	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	1	0	11	1.571428571	0.998365472	0.001453205	0.000181322
ZL3b	ZL3b|f104r.37|F02	f104r	f104	11	BODY	1	2	3	3	1	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	0	0	4	1.333333333	0.836439672	0.159924542	0.003635785
ZL3b	ZL3b|f104r.38|F01	f104r	f104	11	BODY	2	1	4	4+	2	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	1	0	3	0.750000000	0.903066753	0.040223926	0.056709321
ZL3b	ZL3b|f104r.38|F02	f104r	f104	11	BODY	2	2	1	1	2	1	SHORT_ARGUMENT_LIKE	ch	5	1	1	0	3	3.000000000	0.029947656	0.801879269	0.168173075
ZL3b	ZL3b|f104r.39|F01	f104r	f104	12	OPEN	0	1	4	4+	0	0	INSTRUCTION_CLAUSE_LIKE	pcholor	0	0	1	0	1	0.250000000	0.969981858	0.030009177	0.000008964
ZL3b	ZL3b|f104r.39|F02	f104r	f104	12	OPEN	0	2	5	4+	0	0	INSTRUCTION_CLAUSE_LIKE	ot	7	1	1	0	8	1.600000000	0.990458018	0.009524669	0.000017314
ZL3b	ZL3b|f104r.39|F03	f104r	f104	12	OPEN	0	3	2	2	0	0	SHORT_ARGUMENT_LIKE	ot	7	1	0	0	2	1.000000000	0.444505803	0.555440750	0.000053448
ZL3b	ZL3b|f104r.40|F01	f104r	f104	12	BODY	1	1	11	4+	1	0	INSTRUCTION_CLAUSE_LIKE	olkeeos	0	0	0	0	7	0.636363636	0.999799265	0.000094806	0.000105929
ZL3b	ZL3b|f104r.41|F01	f104r	f104	12	BODY	2	1	7	4+	2	0	INSTRUCTION_CLAUSE_LIKE	eey	6	1	1	0	9	1.285714286	0.997376410	0.001668009	0.000955582
ZL3b	ZL3b|f104r.41|F02	f104r	f104	12	BODY	2	2	3	3	2	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	0	0	3	1.000000000	0.812754204	0.174084903	0.013160893
ZL3b	ZL3b|f104r.42|F01	f104r	f104	12	BODY	3	1	2	2	3+	0	SHORT_ARGUMENT_LIKE	y	7	1	1	0	1	0.500000000	0.345695521	0.573638930	0.080665550
ZL3b	ZL3b|f104r.42|F02	f104r	f104	12	BODY	3	2	1	1	3+	1	SHORT_ARGUMENT_LIKE	olk	2	1	0	0	2	2.000000000	0.028579091	0.823246541	0.148174367
ZL3b	ZL3b|f104r.43|F01	f104r	f104	13	OPEN	0	1	3	3	0	0	INSTRUCTION_CLAUSE_LIKE	sheodl	0	0	1	0	5	1.666666667	0.875906002	0.124082016	0.000011983
ZL3b	ZL3b|f104r.43|F02	f104r	f104	13	OPEN	0	2	1	1	0	0	SHORT_ARGUMENT_LIKE	ykch	0	0	1	0	1	1.000000000	0.050785780	0.949209920	0.000004300
ZL3b	ZL3b|f104r.43|F03	f104r	f104	13	OPEN	0	3	1	1	0	0	SHORT_ARGUMENT_LIKE	pche	1	0	1	0	1	1.000000000	0.046301445	0.953682189	0.000016366
ZL3b	ZL3b|f104r.43|F04	f104r	f104	13	OPEN	0	4	1	1	0	0	SHORT_ARGUMENT_LIKE	okee	7	1	1	0	2	2.000000000	0.042492765	0.957414474	0.000092761
ZL3b	ZL3b|f104r.43|F05	f104r	f104	13	OPEN	0	5	5	4+	0	0	INSTRUCTION_CLAUSE_LIKE	eey	6	1	0	0	5	1.000000000	0.982196959	0.012158122	0.005644919
ZL3b	ZL3b|f104r.44|F01	f104r	f104	13	BODY	1	1	10	4+	1	0	INSTRUCTION_CLAUSE_LIKE	okcheochy	0	0	0	1	12	1.200000000	0.962196462	0.000194517	0.037609021
ZL3b	ZL3b|f104r.45|F01	f104r	f104	13	BODY	2	1	11	4+	2	1	INSTRUCTION_CLAUSE_LIKE	aiin	7	1	0	0	8	0.727272727	0.585535785	0.000068920	0.414395295
ZL3b	ZL3b|f104v.1|F01	f104v	f104	1	OPEN	0	1	2	2	0	0	UNRESOLVED_EDGE_CLASS	pchdoiin	0	0	1	0	1	0.500000000	0.480238909	0.519754589	0.000006502
ZL3b	ZL3b|f104v.1|F02	f104v	f104	1	OPEN	0	2	3	3	0	0	INSTRUCTION_CLAUSE_LIKE	or	7	1	1	0	2	0.666666667	0.861881430	0.138103171	0.000015400
ZL3b	ZL3b|f104v.1|F03	f104v	f104	1	OPEN	0	3	7	4+	0	0	INSTRUCTION_CLAUSE_LIKE	l	7	1	0	1	9	1.285714286	0.998542578	0.001439399	0.000018023
ZL3b	ZL3b|f104v.2|F01	f104v	f104	1	BODY	1	1	6	4+	1	0	INSTRUCTION_CLAUSE_LIKE	yched	3	1	1	1	9	1.500000000	0.996087599	0.003856304	0.000056097
ZL3b	ZL3b|f104v.2|F02	f104v	f104	1	BODY	1	2	4	4+	1	0	INSTRUCTION_CLAUSE_LIKE	ar	6	1	0	1	4	1.000000000	0.959355420	0.040387589	0.000256991
ZL3b	ZL3b|f104v.3|F01	f104v	f104	1	BODY	2	1	8	4+	2	0	INSTRUCTION_CLAUSE_LIKE	d	7	1	1	0	12	1.500000000	0.998687339	0.000771358	0.000541303
ZL3b	ZL3b|f104v.3|F02	f104v	f104	1	BODY	2	2	4	4+	2	0	INSTRUCTION_CLAUSE_LIKE	ot	7	1	0	0	6	1.500000000	0.950286289	0.044934836	0.004778874
ZL3b	ZL3b|f104v.4|F01	f104v	f104	1	BODY	3	1	1	1	3+	0	SHORT_ARGUMENT_LIKE	ee	7	1	1	0	3	3.000000000	0.034343979	0.962840122	0.002815899
ZL3b	ZL3b|f104v.4|F02	f104v	f104	1	BODY	3	2	10	4+	3+	0	INSTRUCTION_CLAUSE_LIKE	d	7	1	1	0	19	1.900000000	0.922948040	0.000207390	0.076844570
ZL3b	ZL3b|f104v.5|F01	f104v	f104	1	BODY	4	1	6	4+	3+	1	RECORD_CLOSER_LIKE	cheol	1	0	0	0	7	1.166666667	0.458111063	0.002431764	0.539457173
ZL3b	ZL3b|f104v.6|F01	f104v	f104	2	OPEN	0	1	8	4+	0	0	INSTRUCTION_CLAUSE_LIKE	lchd	0	0	1	0	11	1.375000000	0.999465463	0.000529079	0.000005458
ZL3b	ZL3b|f104v.6|F02	f104v	f104	2	OPEN	0	2	2	2	0	0	SHORT_ARGUMENT_LIKE	ok	7	1	1	0	4	2.000000000	0.467399672	0.532575327	0.000025001
ZL3b	ZL3b|f104v.6|F03	f104v	f104	2	OPEN	0	3	2	2	0	0	SHORT_ARGUMENT_LIKE	cpheo	0	0	1	0	1	0.500000000	0.443643153	0.556257761	0.000099086
ZL3b	ZL3b|f104v.6|F04	f104v	f104	2	OPEN	0	4	1	1	0	0	SHORT_ARGUMENT_LIKE	a	4	1	1	0	3	3.000000000	0.042492765	0.957414474	0.000092761
ZL3b	ZL3b|f104v.7|F01	f104v	f104	2	BODY	1	1	3	3	1	0	INSTRUCTION_CLAUSE_LIKE	o	7	1	1	0	2	0.666666667	0.824708479	0.167789984	0.007501537
ZL3b	ZL3b|f104v.7|F02	f104v	f104	2	BODY	1	2	7	4+	1	0	INSTRUCTION_CLAUSE_LIKE	ey	4	1	1	0	7	1.000000000	0.945288766	0.001721122	0.052990112
ZL3b	ZL3b|f104v.7|F03	f104v	f104	2	BODY	1	3	3	3	1	1	RECORD_CLOSER_LIKE	y	7	1	0	0	5	1.666666667	0.271229832	0.062807495	0.665962673
ZL3b	ZL3b|f104v.8|F01	f104v	f104	3	OPEN	0	1	2	2	0	0	UNRESOLVED_EDGE_CLASS	chodls	0	0	1	0	3	1.500000000	0.469022160	0.530972582	0.000005259
