scope	endpoint_panel	representation	worlds	seed	observed_gain_bits	local_inclusive_p	max_three_inclusive_p	preserves
ZL3b_GE1	ALL_19	PAGE_HOST_CHAR3	10000	136001	-42.9883461328	0.230676932307	0.0741925807419	TARGET_PHYSICAL_FOLIO;COMPLETE_19_TOKEN_VECTOR;FORMAL_PREDICTIONS
ZL3b_GE1	ALL_19	RAW_CHAR3	10000	136001	-13.0070413214	0.0697930206979	0.0741925807419	TARGET_PHYSICAL_FOLIO;COMPLETE_19_TOKEN_VECTOR;FORMAL_PREDICTIONS
ZL3b_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	10000	136001	-14.3874248519	0.016098390161	0.015498450155	TARGET_PHYSICAL_FOLIO;COMPLETE_19_TOKEN_VECTOR;FORMAL_PREDICTIONS
ZL3b_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	10000	136001	-30.0578232964	0.0535946405359	0.015498450155	TARGET_PHYSICAL_FOLIO;COMPLETE_19_TOKEN_VECTOR;FORMAL_PREDICTIONS
ZL3b_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	10000	136001	-10.8577934507	0.011798820118	0.015498450155	TARGET_PHYSICAL_FOLIO;COMPLETE_19_TOKEN_VECTOR;FORMAL_PREDICTIONS
IT2a_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	10000	136001	-17.0692679279	0.01899810019	0.115388461154	TARGET_PHYSICAL_FOLIO;COMPLETE_19_TOKEN_VECTOR;FORMAL_PREDICTIONS
IT2a_GE1	ALL_19	PAGE_HOST_CHAR3	10000	136001	-40.7838061672	0.303669633037	0.115388461154	TARGET_PHYSICAL_FOLIO;COMPLETE_19_TOKEN_VECTOR;FORMAL_PREDICTIONS
IT2a_GE1	ALL_19	RAW_CHAR3	10000	136001	-14.5831889009	0.111688831117	0.115388461154	TARGET_PHYSICAL_FOLIO;COMPLETE_19_TOKEN_VECTOR;FORMAL_PREDICTIONS
IT2a_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	10000	136001	-17.1342123561	0.011598840116	0.027097290271	TARGET_PHYSICAL_FOLIO;COMPLETE_19_TOKEN_VECTOR;FORMAL_PREDICTIONS
IT2a_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	10000	136001	-33.3092926601	0.0783921607839	0.027097290271	TARGET_PHYSICAL_FOLIO;COMPLETE_19_TOKEN_VECTOR;FORMAL_PREDICTIONS
IT2a_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	10000	136001	-14.1368966409	0.024297570243	0.027097290271	TARGET_PHYSICAL_FOLIO;COMPLETE_19_TOKEN_VECTOR;FORMAL_PREDICTIONS
RF1b_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	10000	136001	-32.0595283953	0.446855314469	0.003799620038	TARGET_PHYSICAL_FOLIO;COMPLETE_19_TOKEN_VECTOR;FORMAL_PREDICTIONS
RF1b_GE1	ALL_19	PAGE_HOST_CHAR3	10000	136001	-41.9550106152	0.369463053695	0.003799620038	TARGET_PHYSICAL_FOLIO;COMPLETE_19_TOKEN_VECTOR;FORMAL_PREDICTIONS
RF1b_GE1	ALL_19	RAW_CHAR3	10000	136001	1.3652676953	0.003799620038	0.003799620038	TARGET_PHYSICAL_FOLIO;COMPLETE_19_TOKEN_VECTOR;FORMAL_PREDICTIONS
RF1b_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	10000	136001	-19.8871662532	0.131586841316	0.000399960004	TARGET_PHYSICAL_FOLIO;COMPLETE_19_TOKEN_VECTOR;FORMAL_PREDICTIONS
RF1b_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	10000	136001	-30.2458195412	0.0919908009199	0.000399960004	TARGET_PHYSICAL_FOLIO;COMPLETE_19_TOKEN_VECTOR;FORMAL_PREDICTIONS
RF1b_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	10000	136001	0.862551373181	0.000399960004	0.000399960004	TARGET_PHYSICAL_FOLIO;COMPLETE_19_TOKEN_VECTOR;FORMAL_PREDICTIONS
