side	page	physical_folio	locus	selected_group_index	selected_group_count	family_surface	family_1_key	family_2_key	source_view	claim_state
LABEL_FINAL	f100v	f100	f100v.7	1	1	AQKBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f100v	f100	f100v.8	1	1	BKBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f100v	f100	f100v.9	1	1	BABCA	A	CA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f102r1	f102	f102r1.2	1	1	AQABKABAC	C	AC	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f102r2	f102	f102r2.21	1	1	QABBACAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f102v1	f102	f102v1.16	1	1	APKABBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f102v1	f102	f102v1.18	1	1	APKBACB	B	CB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f102v1	f102	f102v1.3	1	1	AQJABA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f102v1	f102	f102v1.6	1	1	APKAQK	K	QK	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f102v2	f102	f102v2.1	1	1	PACLABC	C	BC	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f102v2	f102	f102v2.10	1	1	AQABA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f102v2	f102	f102v2.11	1	1	KJAC	C	AC	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f102v2	f102	f102v2.12	1	1	AQACAKA	A	KA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f102v2	f102	f102v2.13	1	1	APKA	A	KA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f102v2	f102	f102v2.14	1	1	CACAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f102v2	f102	f102v2.15	1	1	ABCABAC	C	AC	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f102v2	f102	f102v2.27	1	1	AQKACAG	G	AG	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f102v2	f102	f102v2.28	1	1	AQAUA	A	UA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f102v2	f102	f102v2.3	1	1	ACAC	C	AC	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f102v2	f102	f102v2.5	1	1	CAKA	A	KA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f102v2	f102	f102v2.8	1	1	AQACA	A	CA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.18	1	1	AQLA	A	LA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.19	1	1	CACAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.20	1	1	BAQAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.21	1	1	BACAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.24	1	1	BABQAC	C	AC	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.25	1	1	DAQAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.26	1	1	BBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.27	1	1	ACA	A	CA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.28	1	1	AQA	A	QA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.29	1	1	BKA	A	KA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.30	1	1	BACA	A	CA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.31	1	1	BAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.32	1	1	BABBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.33	1	1	DAQJB	B	JB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.34	1	1	CQAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.35	1	1	AQJBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.36	1	1	ABQKA	A	KA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.37	1	1	AQABA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.50	2	2	APAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.51	2	2	BAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.52	1	1	ABAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.53	1	1	AQJBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.54	1	1	AQJBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.55	1	1	AQKA	A	KA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f75v	f75	f75v.56	1	1	DAQJBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f77r	f77	f77r.1	1	1	BACKBAC	C	AC	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f77r	f77	f77r.2	1	1	ABQKC	C	KC	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f77r	f77	f77r.3	1	1	AQJBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f77r	f77	f77r.4	1	1	AQACQ	Q	CQ	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f77r	f77	f77r.49	1	1	AQKBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f77r	f77	f77r.5	1	1	AQAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f77r	f77	f77r.6	1	1	BKBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f77r	f77	f77r.7	1	1	CACAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f77r	f77	f77r.8	1	1	BAQJBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f77v	f77	f77v.1	1	2	AQAF	F	AF	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f77v	f77	f77v.2	2	2	LJBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f77v	f77	f77v.3	1	1	ABQKBAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f77v	f77	f77v.4	1	1	AQABAC	C	AC	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f77v	f77	f77v.44	1	1	AQABA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f78r	f78	f78r.1	1	1	AQKBBBBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f78r	f78	f78r.2	1	1	AQKBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f78r	f78	f78r.45	1	1	BKJBABA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f78r	f78	f78r.47	1	1	AQACAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f80r	f80	f80r.2	1	1	ABKBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f80r	f80	f80r.3	1	1	AQABA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f80r	f80	f80r.4	1	1	AQABA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f80r	f80	f80r.6	1	1	APAC	C	AC	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f80r	f80	f80r.7	1	1	ABQA	A	QA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f80r	f80	f80r.8	1	1	AQABLJBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f82r	f82	f82r.35	1	1	BACAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f82r	f82	f82r.36	1	1	AQAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f82r	f82	f82r.40	1	1	CACACB	B	CB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f82r	f82	f82r.42	1	1	CAQABA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f82r	f82	f82r.43	1	1	BABAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f82r	f82	f82r.44	1	1	ABAG	G	AG	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f82v	f82	f82v.1	1	1	AQJKBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f82v	f82	f82v.2	1	1	AQJBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f82v	f82	f82v.39	1	1	ABQKBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f82v	f82	f82v.4	1	1	AQJBAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f82v	f82	f82v.40	1	1	AQABKA	A	KA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f82v	f82	f82v.41	1	1	AQAF	F	AF	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f82v	f82	f82v.43	1	1	AQJBAC	C	AC	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f82v	f82	f82v.44	1	1	AQAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f82v	f82	f82v.46	1	1	ABQAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f82v	f82	f82v.48	1	1	AQKBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f83r	f83	f83r.45	1	1	KQACAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f83r	f83	f83r.46	1	1	ABCAG	G	AG	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f83r	f83	f83r.51	1	1	BACABCA	A	CA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f83v	f83	f83v.10	1	1	AQACKA	A	KA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f83v	f83	f83v.35	1	1	AQAG	G	AG	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f83v	f83	f83v.9	1	1	ABABACA	A	CA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f88r	f88	f88r.1	1	1	AQACKJQA	A	QA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f88r	f88	f88r.12	1	1	AQABBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f88r	f88	f88r.13	1	1	ACAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f88r	f88	f88r.14	1	1	BACA	A	CA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f88r	f88	f88r.15	1	1	AQAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f88r	f88	f88r.16	1	1	CACACA	A	CA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f88r	f88	f88r.23	1	1	APACQABAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f88r	f88	f88r.25	1	1	APABBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f88r	f88	f88r.3	1	1	ACABB	B	BB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f88r	f88	f88r.4	1	1	ABBAC	C	AC	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f88r	f88	f88r.5	1	1	AQAQA	A	QA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f88r	f88	f88r.6	1	1	AQABA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f88v	f88	f88v.11	1	1	AQACAB	B	AB	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f88v	f88	f88v.13	1	1	KJACBA	A	BA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f88v	f88	f88v.14	1	1	AQAG	G	AG	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
LABEL_FINAL	f88v	f88	f88v.2	1	1	KJAUA	A	UA	GDT012_ANNOTATED_SOURCE_NATIVE_FAMILY	SOURCE_NATIVE_TERMINAL_KEY_CANDIDATE_NOT_MEANING
