corpus	book_or_ms	record_id	line_id	expanded_diplomatic
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0022	dem künig
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0023	Graf fridrich von Otingen hofmeıſter
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0024	vj
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0025	fridrich Ochſen
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0026	Der Stat Augſpurg
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0027	Der Stat cʒu Tachaw
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0028	vij
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0029	Biſchof von Meintʒe
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0030	hern frıdrıchen herren ʒu heÿdeck
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0031	Dem künige
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0032	hern Heinrich Reuſʒen von plawen herren cʒu Grenwtʒ / vnd hauptman cʒu Pernaw
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0033	vııȷ
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0034	hern frıdrich herren cʒu haydeck
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0035	hern Albrecht von Egloſtein
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0036	Ein vercʒeihbrief gen Eberhart von Roſemberg ſeniori. vnd peter Rügkel et vlrich ſcheffer
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0037	hern haupten Marſchalk
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0038	ıx
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0039	der Stat Eyſtet
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0040	hertʒog Ernſte
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0041	Der Stat Meintʒ
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0042	x
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0043	hern Frıdrıchen her cʒu heıdecke
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0044	Coſtänctʒ
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0045	Rafenſpurg
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0046	xȷ
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0047	Biſchof cʒu Meintʒ
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0048	Burgrafen Johan
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0049	der Stat cʒu cʒwickaw
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0050	Rotempurg
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0051	xıȷ
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0052	der Stat cʒu cʒwickaw
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0053	hern Balthaſar von Moſpach Tumherre cʒu wircʒpurg
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0054	hern Conrad herren cʒu Pickenpach
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0055	Steffan Geyrn vnd Jacob Schenken
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0056	xııȷ
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0057	kunig
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0058	xıııȷ
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0059	hern Rabann Bẏſchof cʒu Speyr . hern fridrich Schenken . herren cʒu limpurgk et hern hanſen von hirſ
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0060	horn
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0061	Byſchoff cʒu wircʒburg
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0062	xv
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0063	C . Swarcʒemberger . hanſen Camrer
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0064	Moricʒ Awracher etc
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0065	Peter Scheppern / Steffan kolern gen frankfurt / in der vaſtenmeſſe
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0066	Elſpethen von Beÿrn Burgrefynn cʒu Nüremberg
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0067	Der Stat cʒu Jngelſtat
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0068	hern Johanſen Biſchof cʒu vvirtʒburg
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0069	Burgraf frıdrıchen
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0070	Biſchof cʒu Bamberg
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0071	Heinrich fronhofer / vnd Moritʒen Awracher
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0072	Albrecht vom Eglofſtein lantrichter cʒu Awrbach
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0073	Biſchof cʒu wırtʒburg /
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0074	Berthold Abbt cʒu hailſprunnen
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0075	Altman kempnater lantrichter cʒu Sultʒbach
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0076	Burggraf Johanſen
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0077	vveiſʒemburg der Stat
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0078	Hertʒog Stephan
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0079	Gemainen Steten des punds in Swaben als die ÿetʒunden cʒu vlm bey einander ſein
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0080	Hertʒog vvilhelm von Beyern
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0081	Fritʒen von Seldeneck
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0082	vvılhelm von Mayental dem eltern vnſers herren Burggraf Johanſen hofmeiſter
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0083	kunige
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0084	Biſchof cʒu Speÿr
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0085	hern fridrich Schencken
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0086	hern Hanſen von hirſʒhoꝛn
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0087	der Stat lübeck
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0088	Hertʒog Ernſt von Öſterreich
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0089	Der Stat Bamberg
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0090	C Tuchſeſʒen von pumerſfelden
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0091	Rotemburg
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0092	Stephan Geyr vnd Jacob Schencken
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0093	Newenſtat an der aÿſch
NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0094	Hertʒog fridrich von Oſterreıch
NUREMBERG	Band2	NB_B2_R000002	NB_B2_R000002_L0001	V̈llein Müllner von Gemünd
NUREMBERG	Band2	NB_B2_R000002	NB_B2_R000002_L0002	Els VVitbelein ſein Sweſter
NUREMBERG	Band2	NB_B2_R000002	NB_B2_R000002_L0003	der Öheim von Gemünd
NUREMBERG	Band2	NB_B2_R000002	NB_B2_R000002_L0004	der popp doſelbſt
NUREMBERG	Band2	NB_B2_R000002	NB_B2_R000002_L0005	fricʒ Peter
NUREMBERG	Band2	NB_B2_R000002	NB_B2_R000002_L0006	der künlein /
NUREMBERG	Band2	NB_B2_R000002	NB_B2_R000002_L0007	Heincʒ VVindemberger v̈berreiter
NUREMBERG	Band2	NB_B2_R000002	NB_B2_R000002_L0008	Hans Gumpemperger Ritter
NUREMBERG	Band2	NB_B2_R000002	NB_B2_R000002_L0009	Seıcʒ Marſchalk
NUREMBERG	Band2	NB_B2_R000002	NB_B2_R000002_L0010	vvielant Swelher
NUREMBERG	Band2	NB_B2_R000003	NB_B2_R000003_L0001	Eʒ ſind Burgermeiſter woꝛden her Peter haller
NUREMBERG	Band2	NB_B2_R000003	NB_B2_R000003_L0002	vnd her Anthoni Derrer feria ıııȷ̃ poſt doꝛothee virginis
NUREMBERG	Band2	NB_B2_R000003	NB_B2_R000003_L0003	Anno M occcc octauo $ $
NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0001	Rotemburg
NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0002	Lıeben freunde vns iſt in lantmanſweiſe fürkumen / vvie daʒ
NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0003	eın Rihtıgung cʒwiſchen vnſeren herren ~ den Burggrafen etc vnd
NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0004	ewr troffen vnd gemacht ſeẏ woꝛden nach dem vnd vnſer freunde
NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0005	von euch geſcheyden ſein / Rogamus / daʒ Jr vns eẏgentlich verſchriben
NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0006	ob dem alſo ſey oder
NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0007	wiſſen laſſet / wıe eʒ darümb noch geſtalt ſeẏ / vnd ob man
NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0008	ſyder ıchts anders darein getragen hab / dann ver do als vnſer
NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0009	freunde dabey geweſen ſein vnd das gelaſſen haben / das
NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0010	wollen etc / Datum ferıa vȷ̃ ın die Scolaſtice virginis
NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0001	Bẏſſchoff von Meincʒ
NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0002	Gnedıger herre / vns iſt fürbraht woꝛden / vvie daʒ der
NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0003	Seicʒ Grafe vnſer Burger in ewrem geleyte beẏ Fran
NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0004	cʒwiſchen Frankfurt vnd Meincʒe gefangen vnd hinvveg
NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0005	gefürt ſeẏ woꝛden / Rogamus / daʒ Jr von ewrn fürſtenlıch gnad
NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0006	gnediklich
NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0007	vnd fürdrung darcʒu wenden wöllet durch vnſer willigen
NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0008	dinſte willen / daʒ der egenante vnſer Burger ledig werde
NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0009	Als etc / das wöllen etc datum
NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0001	Schencken
NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0002	hern Conrad herren cʒu her Erpach vnd
NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0003	Tumherren cʒu Meincʒ .
NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0004	Edler herre . vns ıſt fürbraht woꝛden / vvie daʒ der S Graf vnſer
NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0005	ın vnſers herren ~ von Meincʒ geleyte cʒwiſchen Frankfurt vnd Meincʒ
NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0006	gefangen vnd hinvveg gefürt ſey worden Rogamus / daʒ Jr durch vnſer
NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0007	denſelben vnſern herren von Meincʒ von vnſern wegen fleyklichen biten vnd v
NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0008	ewr günſt vnd fürdrung gen ſeinen gnaden beweiſen
NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0009	wöllet / ob der vorgenante vnſer Burger ledig werden möht
NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0010	Als etc das wöllen etc
NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0011	Dem Edeln herren / hern Conrad herren cʒu Pickenbach
NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0012	vnd Burgrafen cʒu Miltenberg ſimiliter
NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0013	hannemann A Eͣchtern vicʒtume
NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0014	cʒu Aſſchaffemburg eciam ſimiliter
NUREMBERG	Band2	NB_B2_R000007	NB_B2_R000007_L0001	Hern Hartungen vom Eglofſtein
NUREMBERG	Band2	NB_B2_R000007	NB_B2_R000007_L0002	pfleger cʒum Rat
NUREMBERG	Band2	NB_B2_R000007	NB_B2_R000007_L0003	Lıeber her hartung / vns hat fürgelegt Peter Haller
NUREMBERG	Band2	NB_B2_R000007	NB_B2_R000007_L0004	vnſer lieber Burger / vvie daʒ Jr Jn auf dıe lantſchrannen
NUREMBERG	Band2	NB_B2_R000007	NB_B2_R000007_L0005	gen Awrbach geladen habt / Nu laſſen wir ewr erberkeit
NUREMBERG	Band2	NB_B2_R000007	NB_B2_R000007_L0006	wiſſen / daʒ derſelb vnſer Burger yecʒunden langcʒeite
NUREMBERG	Band2	NB_B2_R000007	NB_B2_R000007_L0007	vnd des lantfrıds
NUREMBERG	Band2	NB_B2_R000007	NB_B2_R000007_L0008	ın vnſerm dınſte auſʒgeweſen iſt / vnd als Er dann nu
NUREMBERG	Band2	NB_B2_R000007	NB_B2_R000007_L0009	des vordern tags herheim kame / do haben wir Jn das cʒu
NUREMBERG	Band2	NB_B2_R000007	NB_B2_R000007_L0010	Burgermeiſter genomen / Alſo daʒ Er gar vil nötlicher
NUREMBERG	Band2	NB_B2_R000007	NB_B2_R000007_L0011	ſache in ſeinem BurgermeiſterAmpt / dıe vns anligen
NUREMBERG	Band2	NB_B2_R000007	NB_B2_R000007_L0012	ſind cʒ cʒu ſchicken vnd auſʒerichten hat / Dauon wir ſein
NUREMBERG	Band2	NB_B2_R000007	NB_B2_R000007_L0013	cʒu mal v̈bel geraten mügen / Darümb Rogamus Daʒ Jr
NUREMBERG	Band2	NB_B2_R000007	NB_B2_R000007_L0014	durch vnſern willen / dieſelben klag auf der egenanten lantschrannen
NUREMBERG	Band2	NB_B2_R000007	NB_B2_R000007_L0015	aufſchieben wöllet / biʒ auf das nehſt lantgeriht / das
NUREMBERG	Band2	NB_B2_R000007	NB_B2_R000007_L0016	nach Mitvaſten ſein wi wırdet / So derſelb vnſer Burger
NUREMBERG	Band2	NB_B2_R000007	NB_B2_R000007_L0017	ledig geſein mag / ſich gen ew cʒu verantvvurten Als etc
NUREMBERG	Band2	NB_B2_R000007	NB_B2_R000007_L0018	Antvvurt
NUREMBERG	Band2	NB_B2_R000007	NB_B2_R000007_L0019	das wöllen etc Datum ın dıe Scolaſtice virginis
NUREMBERG	Band2	NB_B2_R000008	NB_B2_R000008_L0001	Oſwalden des Erharten vettern dıener von Nuremberg
NUREMBERG	Band2	NB_B2_R000008	NB_B2_R000008_L0002	Vnſer freuntſchaft beuoꝛ / lieber Oſwald / v̈mb das gelt als der
NUREMBERG	Band2	NB_B2_R000008	NB_B2_R000008_L0003	danyden
NUREMBERG	Band2	NB_B2_R000008	NB_B2_R000008_L0004	ıſt worden darv̈mb
NUREMBERG	Band2	NB_B2_R000008	NB_B2_R000008_L0005	Steinlein bote herauftruge das Jm eingeneͣet ward als du wol
NUREMBERG	Band2	NB_B2_R000008	NB_B2_R000008_L0006	waiſʒt als man vns geſagt hat / vnd das der Chuncʒ Pfincʒing
NUREMBERG	Band2	NB_B2_R000008	NB_B2_R000008_L0007	dem egenanten Steinlein hıe oben genomen hat / Begern wir von dir
NUREMBERG	Band2	NB_B2_R000008	NB_B2_R000008_L0008	daʒ du vns verſchrıben wiſſen laſſeſt wieuil deſſelben gelts
NUREMBERG	Band2	NB_B2_R000008	NB_B2_R000008_L0009	geweſen ſeẏ / vnd wer auch alls dabey gelt gehabt hab / vnd
NUREMBERG	Band2	NB_B2_R000008	NB_B2_R000008_L0010	wieuil yederman dabey des sey / Das wöllen wir dır gern
NUREMBERG	Band2	NB_B2_R000008	NB_B2_R000008_L0011	dancken / Datum Sabbato ante valentini Anno Octauo
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0001	Recipimus Cutis
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0002	Dem hochwirdıgen fürsten vnd herren hern Raban
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0003	Byſſchof cʒu Speyr etc vnd den Edeln herren hern
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0004	Fridrichen Schencken herren cʒu lympurg etc vnd hern
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0005	Johann vom Hirſhorn / detur
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0006	Hochwirdiger Fürſt vnd gnedıgen lıeben herren / vns haben vnſer lieb
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0007	Burger vnd Ratgeſellen / Mertein vnd Peter dẏ haller wılhelm
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0008	Mendell vnd Sebolt Pfincʒing wol geſagt / vvie daʒ Jr in gen vnſers
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0009	gnedıgen herren ~ des Roͦmiſchen künigs gnaden gar gewegen / vnd
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0010	fürderlich geweſen ſeit / als von des cʒolls wegen / den vnſer herre ~
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0011	von wircʒburg / von den vnſern cʒu haben vnd cʒe nemen maint
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0012	wider vnſer brief vnd freẏheit / Darauff Jr Jn von deſſelben
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0013	vnſers herren ~ des künigs wegen gnedıklichen geantvvurt habt / daʒ
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0014	wir vnd dẏ vnſern deſſelben cʒolls v̈berhaben ſein vnd des niht
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0015	geben ſüllen / des wir ewrn gnaden mit gancʒem fleiſʒ dancken
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0016	vnd bıten ewr hochwirdıkeit vnd edell fleiſʒklichen / daʒ Jr vns aber
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0017	gnedıgen
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0018	fürbaʒ aber ewr gnade / günſt vnd fürdrung gen ~ vnſerm herren ~
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0019	dem künig / günſtiklichen beweıſen wöllet / daʒ vns von ſeinen
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0020	gnaden ein brief werde / daʒ wir vnd dẏ vnſern deſſelben cʒolls
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0021	v̈berhaben werden / nach auſweẏſung vnſerr brief / vnd freẏheit Als wir
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0022	des vnſers herren ~ des künigs gnaden / vnd auch ewrer hochwirdikeit vnd edell beſunder
NUREMBERG	Band2	NB_B2_R000009	NB_B2_R000009_L0023	wol getrawen / das begern wir allcʒeit williklichen ʒu verdienen datum valen
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0001	hern Fridrich Schencken herren cʒu Limpurg
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0002	vnd hauptmann des Lantfrıds cʒu Franken
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0003	ewr edell
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0004	Edler herre / Als Jr vns geſchriben ha b t / von der ijC gulden
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0005	wegen / als wir cʒu wircʒburg an der Rechnunge des lantfrids
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0006	angelegt ſein worden / Alſo haben wir dieſelben ıȷC gulden ewrm
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0007	Caplan der vns ewr quittancʒen darümb von ewrn wegen
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0008	braht vnd geantvvurt hat / von ewrn wegen / gerıcht vnd
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0009	becʒalt vvann wo wir ewrn gnaden lıeb vnd dinſte
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0010	beweiſen mohten das des wern wir willig vnd teten das
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0011	allcʒeit gern / Als Auch als Conrad vnſer Burger Conraden
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0012	Molitor vnd hans Camrer vnſer diener yecʒunden cʒu ewrn
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0013	gnaden kumen Auch ſchicken wir cʒu ewrn gnaden vnſern
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0014	Burger Conraden Molitor vnd hanſen Camrer vnſern diener
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0015	von des cʒolls wegen / als vnſer herre von wircʒburg
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0016	von vnſer vns vnd den vnſern cʒuhaben vnd cʒenemen
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0017	maint / wider vnſer brief vnd freẏheit / vnd bıten
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0018	ewr edell mit gancʒem fleiſſe / daʒ Jr vvaʒ ſie darümb
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0019	an ewr edel bringen von vnſern wegen / daʒ Jn ewr
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0020	gnade darẏnne geraten vnd fürderllichen ſein wölle durh
NUREMBERG	Band2	NB_B2_R000010	NB_B2_R000010_L0021	vnſern willen / Als etc / das wöllen etc
NUREMBERG	Band2	NB_B2_R000011	NB_B2_R000011_L0001	oder waʒ Jr von
NUREMBERG	Band2	NB_B2_R000011	NB_B2_R000011_L0002	Jm vernomen habt
NUREMBERG	Band2	NB_B2_R000011	NB_B2_R000011_L0003	F Ochſen Schultheiſʒ
NUREMBERG	Band2	NB_B2_R000011	NB_B2_R000011_L0004	cʒu Bamberg
NUREMBERG	Band2	NB_B2_R000011	NB_B2_R000011_L0005	Lieber her Schultheiſʒ / vns haben ~ die vnſern die nach dem dyeb
NUREMBERG	Band2	NB_B2_R000011	NB_B2_R000011_L0006	vnd ſchedlichen manne n wegen nehſt beẏ ew cʒu Bamberg kumen
NUREMBERG	Band2	NB_B2_R000011	NB_B2_R000011_L0007	ſein / wol geſagt / vvie daʒ Jr Jn ın denſelben iren ſachen gar
NUREMBERG	Band2	NB_B2_R000011	NB_B2_R000011_L0008	fürderlıchen vnd gewegen ſeit geweſen / des wir ewrer erberkeit
NUREMBERG	Band2	NB_B2_R000011	NB_B2_R000011_L0009	fleiſʒıklichen dancken / Auch haben ſıe vns geſagt / vvie daʒ ew
NUREMBERG	Band2	NB_B2_R000011	NB_B2_R000011_L0010	alles
NUREMBERG	Band2	NB_B2_R000011	NB_B2_R000011_L0011	derſelb dyeb in geheim wol geſagt hab / vvaʒ Er alles getan vnd
NUREMBERG	Band2	NB_B2_R000011	NB_B2_R000011_L0012	an ewrm brief alſuerre ew das
NUREMBERG	Band2	NB_B2_R000011	NB_B2_R000011_L0013	fugllich ſey
