boundary_id	locus	page	physical_folio	section	currier	register	boundary_index	line_groups	position_quartile	dy	left_token	right_token	left_root	right_root	left_host	right_host	left_compiler	right_compiler	left_host_len_bucket	right_host_len_bucket	stratum	page_host_joint_gain_vs_pre_bits	page_host_interaction_logodds
f100v.21:1	f100v.21	f100v	f100	P	A	OTHER_A	1	10	0	0	soral	okor	oral	okor	or	okor	s|D0|NONE|al|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	0	1	f100|OTHER_A|P0|L0|R1	0.0172036756819	-0.509236215323
f100v.21:2	f100v.21	f100v	f100	P	A	OTHER_A	2	10	0	0	okor	ol	okor	ol	okor	l	NONE|D0|NONE|NONE|DY0|B30	NONE|D0|O|NONE|DY0|B30	1	0	f100|OTHER_A|P0|L1|R0	0.026057924344	-0.186916772246
f100v.21:3	f100v.21	f100v	f100	P	A	OTHER_A	3	10	0	0	ol	choy	ol	oy	l	y	NONE|D0|O|NONE|DY0|B30	ch|D0|O|NONE|DY0|B30	0	0	f100|OTHER_A|P0|L0|R0	0.0477127184297	-0.356850121304
f100v.21:4	f100v.21	f100v	f100	P	A	OTHER_A	4	10	1	0	choy	ly	oy	ly	y	ly	ch|D0|O|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	0	0	f100|OTHER_A|P1|L0|R0	-1.07032082218	2.94048525295
f100v.21:5	f100v.21	f100v	f100	P	A	OTHER_A	5	10	1	0	ly	araroy	ly	araroy	ly	araroy	NONE|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	0	2	f100|OTHER_A|P1|L0|R2	-0.718214487374	-0.270302613047
f100v.21:6	f100v.21	f100v	f100	P	A	OTHER_A	6	10	2	0	araroy	okar	araroy	okar	araroy	ok	NONE|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|ar|DY0|B30	2	0	f100|OTHER_A|P2|L2|R0	-0.257381395749	0.0516838119723
f100v.21:7	f100v.21	f100v	f100	P	A	OTHER_A	7	10	2	0	okar	cheeeal	okar	eeal	ok	ee	NONE|D0|NONE|ar|DY0|B30	che|D0|NONE|al|DY0|B30	0	0	f100|OTHER_A|P2|L0|R0	-0.0115117509856	-1.12931775766
f100v.21:8	f100v.21	f100v	f100	P	A	OTHER_A	8	10	3	0	cheeeal	cheokeol	eeal	okeol	ee	okeol	che|D0|NONE|al|DY0|B30	che|D0|NONE|NONE|DY0|B30	0	1	f100|OTHER_A|P3|L0|R1	-0.362074122846	0.40546381243
f100v.21:9	f100v.21	f100v	f100	P	A	OTHER_A	9	10	3	0	cheokeol	orey	okeol	orey	okeol	orey	che|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	1	1	f100|OTHER_A|P3|L1|R1	-1.2832270977	2.60342886492
f100v.22:1	f100v.22	f100v	f100	P	A	OTHER_A	1	3	0	0	daiin	cheky	aiin	ky	aiin	ky	d|D0|NONE|NONE|DY0|B30	che|D0|NONE|NONE|DY0|B30	1	0	f100|OTHER_A|P0|L1|R0	0.0993955581302	-1.13906143148
f100v.22:2	f100v.22	f100v	f100	P	A	OTHER_A	2	3	2	0	cheky	chory	ky	ory	ky	ory	che|D0|NONE|NONE|DY0|B30	ch|D0|NONE|NONE|DY0|B30	0	1	f100|OTHER_A|P2|L0|R1	-0.419264815196	2.78053402165
f102r1.11:1	f102r1.11	f102r1	f102	P	A	OTHER_A	1	8	0	0	dcheo	qockhy	cheo	ockhy	cheo	ockhy	d|D0|NONE|NONE|DY0|B30	q|D0|NONE|NONE|DY0|B30	1	1	f102|OTHER_A|P0|L1|R1	0.378447082804	-0.109177648205
f102r1.11:2	f102r1.11	f102r1	f102	P	A	OTHER_A	2	8	0	0	qockhy	sol	ockhy	ol	ockhy	l	q|D0|NONE|NONE|DY0|B30	s|D0|O|NONE|DY0|B30	1	0	f102|OTHER_A|P0|L1|R0	-0.0119827559155	0.544957820571
f102r1.11:3	f102r1.11	f102r1	f102	P	A	OTHER_A	3	8	1	0	sol	sheey	ol	eey	l	eey	s|D0|O|NONE|DY0|B30	sh|D0|NONE|NONE|DY0|B30	0	1	f102|OTHER_A|P1|L0|R1	-0.1382519663	1.27443535465
f102r1.11:4	f102r1.11	f102r1	f102	P	A	OTHER_A	4	8	1	0	sheey	okeody	eey	okeo	eey	okeo	sh|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY1|B30	1	1	f102|OTHER_A|P1|L1|R1	-0.0137214649425	-0.941349007841
f102r1.11:5	f102r1.11	f102r1	f102	P	A	OTHER_A	5	8	2	1	okeody	qokeodol	okeo	okeodol	okeo	okeodol	NONE|D0|NONE|NONE|DY1|B30	q|D0|NONE|NONE|DY0|B30	1	2	f102|OTHER_A|P2|L1|R2	0.298699141274	2.40426608941
f102r1.11:6	f102r1.11	f102r1	f102	P	A	OTHER_A	6	8	2	0	qokeodol	shockhey	okeodol	ockhey	okeodol	ockhey	q|D0|NONE|NONE|DY0|B30	sh|D0|NONE|NONE|DY0|B30	2	2	f102|OTHER_A|P2|L2|R2	0.240717604743	-0.571950704361
f102r1.11:7	f102r1.11	f102r1	f102	P	A	OTHER_A	7	8	3	0	shockhey	oleeol	ockhey	oleeol	ockhey	oleeol	sh|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	2	2	f102|OTHER_A|P3|L2|R2	0.58521190733	-0.785949208842
f102r1.17:1	f102r1.17	f102r1	f102	P	A	OTHER_A	1	6	0	0	ydar	arody	ydar	aro	yd	aro	NONE|D0|NONE|ar|DY0|B30	NONE|D0|NONE|NONE|DY1|B30	0	1	f102|OTHER_A|P0|L0|R1	0.295884377659	2.34107904454
f102r1.17:2	f102r1.17	f102r1	f102	P	A	OTHER_A	2	6	0	1	arody	oldaiin	aro	oldaiin	aro	old	NONE|D0|NONE|NONE|DY1|B30	NONE|D0|NONE|aiin|DY0|B30	1	1	f102|OTHER_A|P0|L1|R1	-0.927277400663	0.328086213503
f102r1.17:3	f102r1.17	f102r1	f102	P	A	OTHER_A	3	6	1	0	oldaiin	sody	oldaiin	o	old	o	NONE|D0|NONE|aiin|DY0|B30	s|D0|NONE|NONE|DY1|B30	1	0	f102|OTHER_A|P1|L1|R0	-0.295507081176	1.44587905849
f102r1.17:4	f102r1.17	f102r1	f102	P	A	OTHER_A	4	6	2	1	sody	chockhy	o	ockhy	o	ockhy	s|D0|NONE|NONE|DY1|B30	ch|D0|NONE|NONE|DY0|B30	0	1	f102|OTHER_A|P2|L0|R1	-3.57658176158	-3.28800060909
f102r1.17:5	f102r1.17	f102r1	f102	P	A	OTHER_A	5	6	3	0	chockhy	oly	ockhy	oly	ockhy	oly	ch|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	1	1	f102|OTHER_A|P3|L1|R1	0.064236988033	0.286342212241
f102r1.3:1	f102r1.3	f102r1	f102	P	A	OTHER_A	1	7	0	0	polaiin	shocthy	polaiin	octhy	pol	octhy	NONE|D0|NONE|aiin|DY0|B30	sh|D0|NONE|NONE|DY0|B30	1	1	f102|OTHER_A|P0|L1|R1	0.240972128019	-0.771696791485
f102r1.3:2	f102r1.3	f102r1	f102	P	A	OTHER_A	2	7	0	0	shocthy	qoteol	octhy	oteol	octhy	eol	sh|D0|NONE|NONE|DY0|B30	q|D0|OT|NONE|DY0|B30	1	1	f102|OTHER_A|P0|L1|R1	-0.0435198145273	2.4132968837
f102r1.3:3	f102r1.3	f102r1	f102	P	A	OTHER_A	3	7	1	0	qoteol	loiiin	oteol	loiiin	eol	loiiin	q|D0|OT|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	1	2	f102|OTHER_A|P1|L1|R2	0.0376937516391	2.08044271402
f102r1.3:4	f102r1.3	f102r1	f102	P	A	OTHER_A	4	7	2	0	loiiin	oteeor	loiiin	oteeor	loiiin	eeor	NONE|D0|NONE|NONE|DY0|B30	NONE|D0|OT|NONE|DY0|B30	2	1	f102|OTHER_A|P2|L2|R1	-0.0179770270028	0.201755261733
f102r1.3:5	f102r1.3	f102r1	f102	P	A	OTHER_A	5	7	2	0	oteeor	cpheodar	oteeor	cpheodar	eeor	cpheod	NONE|D0|OT|NONE|DY0|B30	NONE|D0|NONE|ar|DY0|B30	1	2	f102|OTHER_A|P2|L1|R2	-1.11886339103	4.69313338726
f102r1.3:6	f102r1.3	f102r1	f102	P	A	OTHER_A	6	7	3	0	cpheodar	sholdaiin	cpheodar	oldaiin	cpheod	old	NONE|D0|NONE|ar|DY0|B30	sh|D0|NONE|aiin|DY0|B30	2	1	f102|OTHER_A|P3|L2|R1	-0.308882140894	2.33665075927
f102r1.5:1	f102r1.5	f102r1	f102	P	A	OTHER_A	1	10	0	0	ytol	sheol	ytol	eol	ytol	eol	NONE|D0|NONE|NONE|DY0|B30	sh|D0|NONE|NONE|DY0|B30	1	1	f102|OTHER_A|P0|L1|R1	0.190824141508	-2.18774907739
f102r1.5:2	f102r1.5	f102r1	f102	P	A	OTHER_A	2	10	0	0	sheol	she	eol	e	eol	e	sh|D0|NONE|NONE|DY0|B30	sh|D0|NONE|NONE|DY0|B30	1	0	f102|OTHER_A|P0|L1|R0	0.0533535974687	-2.63606296217
f102r1.5:3	f102r1.5	f102r1	f102	P	A	OTHER_A	3	10	0	0	she	olaiin	e	olaiin	e	l	sh|D0|NONE|NONE|DY0|B30	NONE|D0|O|aiin|DY0|B30	0	0	f102|OTHER_A|P0|L0|R0	-0.59230994195	1.03577546159
f102r1.5:4	f102r1.5	f102r1	f102	P	A	OTHER_A	4	10	1	0	olaiin	orain	olaiin	orain	l	or	NONE|D0|O|aiin|DY0|B30	NONE|D0|NONE|ain|DY0|B30	0	0	f102|OTHER_A|P1|L0|R0	0.0499846288623	-0.0547659157768
f102r1.5:5	f102r1.5	f102r1	f102	P	A	OTHER_A	5	10	1	0	orain	oraroekeol	orain	oraroekeol	or	oraroekeol	NONE|D0|NONE|ain|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	0	3	f102|OTHER_A|P1|L0|R3	-1.45239041355	2.42154568168
f102r1.5:6	f102r1.5	f102r1	f102	P	A	OTHER_A	6	10	2	0	oraroekeol	chol	oraroekeol	ol	oraroekeol	l	NONE|D0|NONE|NONE|DY0|B30	ch|D0|O|NONE|DY0|B30	3	0	f102|OTHER_A|P2|L3|R0	0.0312530475314	0.00617720520561
f102r1.5:7	f102r1.5	f102r1	f102	P	A	OTHER_A	7	10	2	0	chol	ekey	ol	ekey	l	ekey	ch|D0|O|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	0	1	f102|OTHER_A|P2|L0|R1	-0.608951638572	3.45746780161
f102r1.5:8	f102r1.5	f102r1	f102	P	A	OTHER_A	8	10	3	0	ekey	qokol	ekey	okol	ekey	okol	NONE|D0|NONE|NONE|DY0|B30	q|D0|NONE|NONE|DY0|B30	1	1	f102|OTHER_A|P3|L1|R1	0.0371318877597	-0.564641713672
f102r1.5:9	f102r1.5	f102r1	f102	P	A	OTHER_A	9	10	3	0	qokol	dain	okol	ain	okol	ain	q|D0|NONE|NONE|DY0|B30	d|D0|NONE|NONE|DY0|B30	1	1	f102|OTHER_A|P3|L1|R1	0.0344783930666	1.7170401345
f102r1.8:1	f102r1.8	f102r1	f102	P	A	OTHER_A	1	8	0	0	pshodaiin	qoorar	pshodaiin	oorar	pshod	or	NONE|D0|NONE|aiin|DY0|B30	q|D0|O|ar|DY0|B30	1	0	f102|OTHER_A|P0|L1|R0	-0.492051725822	2.51927761941
f102r1.8:2	f102r1.8	f102r1	f102	P	A	OTHER_A	2	8	0	0	qoorar	chopy	oorar	opy	or	opy	q|D0|O|ar|DY0|B30	ch|D0|NONE|NONE|DY0|B30	0	1	f102|OTHER_A|P0|L0|R1	-0.104165231599	0.0715098186221
f102r1.8:3	f102r1.8	f102r1	f102	P	A	OTHER_A	3	8	1	0	chopy	chofol	opy	ofol	opy	ofol	ch|D0|NONE|NONE|DY0|B30	ch|D0|NONE|NONE|DY0|B30	1	1	f102|OTHER_A|P1|L1|R1	0.97153614213	-0.0779876996247
f102r1.8:4	f102r1.8	f102r1	f102	P	A	OTHER_A	4	8	1	0	chofol	daiin	ofol	aiin	ofol	aiin	ch|D0|NONE|NONE|DY0|B30	d|D0|NONE|NONE|DY0|B30	1	1	f102|OTHER_A|P1|L1|R1	0.0277908167073	1.87875094813
f102r1.8:5	f102r1.8	f102r1	f102	P	A	OTHER_A	5	8	2	0	daiin	oteol	aiin	oteol	aiin	eol	d|D0|NONE|NONE|DY0|B30	NONE|D0|OT|NONE|DY0|B30	1	1	f102|OTHER_A|P2|L1|R1	0.0417194357117	0.564337773657
f102r1.8:6	f102r1.8	f102r1	f102	P	A	OTHER_A	6	8	2	0	oteol	qoteol	oteol	oteol	eol	eol	NONE|D0|OT|NONE|DY0|B30	q|D0|OT|NONE|DY0|B30	1	1	f102|OTHER_A|P2|L1|R1	0.190824141508	-2.18774907739
f102r1.8:7	f102r1.8	f102r1	f102	P	A	OTHER_A	7	8	3	0	qoteol	doly	oteol	oly	eol	oly	q|D0|OT|NONE|DY0|B30	d|D0|NONE|NONE|DY0|B30	1	1	f102|OTHER_A|P3|L1|R1	-0.370507579338	2.88437239283
f102v1.24:1	f102v1.24	f102v1	f102	P	A	OTHER_A	1	4	0	0	ysaiin	ckhey	ysaiin	ckhey	ys	ckhey	NONE|D0|NONE|aiin|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	0	1	f102|OTHER_A|P0|L0|R1	-0.0358355909967	1.01345738509
f102v1.24:2	f102v1.24	f102v1	f102	P	A	OTHER_A	2	4	1	0	ckhey	qoor	ckhey	oor	ckhey	or	NONE|D0|NONE|NONE|DY0|B30	q|D0|O|NONE|DY0|B30	1	0	f102|OTHER_A|P1|L1|R0	-0.00225303513327	1.08413741299
f102v1.24:3	f102v1.24	f102v1	f102	P	A	OTHER_A	3	4	2	0	qoor	cheol	oor	ol	or	l	q|D0|O|NONE|DY0|B30	che|D0|O|NONE|DY0|B30	0	0	f102|OTHER_A|P2|L0|R0	0.0260271273115	-0.204455246807
f102v2.39:1	f102v2.39	f102v2	f102	P	A	OTHER_A	1	4	0	0	yotaiin	cheor	yotaiin	or	yot	or	NONE|D0|NONE|aiin|DY0|B30	che|D0|NONE|NONE|DY0|B30	1	0	f102|OTHER_A|P0|L1|R0	-0.194067062529	3.37616567432
f102v2.39:2	f102v2.39	f102v2	f102	P	A	OTHER_A	2	4	1	0	cheor	cheekey	or	ekey	or	ekey	che|D0|NONE|NONE|DY0|B30	che|D0|NONE|NONE|DY0|B30	0	1	f102|OTHER_A|P1|L0|R1	0.256515094278	0.187225905882
f102v2.39:3	f102v2.39	f102v2	f102	P	A	OTHER_A	3	4	2	0	cheekey	orain	ekey	orain	ekey	or	che|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|ain|DY0|B30	1	0	f102|OTHER_A|P2|L1|R0	-0.00225303513327	1.08413741299
f103r.12:1	f103r.12	f103r	f103	S	B	STARS_RECIPE_B	1	9	0	0	oain	shey	oain	ey	o	ey	NONE|D0|NONE|ain|DY0|B30	sh|D0|NONE|NONE|DY0|B30	0	0	f103|STARS_RECIPE_B|P0|L0|R0	0.470301584765	-0.655272679528
f103r.12:2	f103r.12	f103r	f103	S	B	STARS_RECIPE_B	2	9	0	0	shey	shckhy	ey	ckhy	ey	ckhy	sh|D0|NONE|NONE|DY0|B30	sh|D0|NONE|NONE|DY0|B30	0	1	f103|STARS_RECIPE_B|P0|L0|R1	-0.0446607211989	0.830275389508
f103r.12:3	f103r.12	f103r	f103	S	B	STARS_RECIPE_B	3	9	1	0	shckhy	oteey	ckhy	oteey	ckhy	eey	sh|D0|NONE|NONE|DY0|B30	NONE|D0|OT|NONE|DY0|B30	1	1	f103|STARS_RECIPE_B|P1|L1|R1	0.053566702825	0.577167651565
f103r.12:4	f103r.12	f103r	f103	S	B	STARS_RECIPE_B	4	9	1	0	oteey	qokeol	oteey	okeol	eey	okeol	NONE|D0|OT|NONE|DY0|B30	q|D0|NONE|NONE|DY0|B30	1	1	f103|STARS_RECIPE_B|P1|L1|R1	0.0325036037827	-0.582471655448
f103r.12:5	f103r.12	f103r	f103	S	B	STARS_RECIPE_B	5	9	2	0	qokeol	keedy	okeol	kee	okeol	kee	q|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY1|B30	1	1	f103|STARS_RECIPE_B|P2|L1|R1	0.011374875747	-2.23649569254
f103r.12:6	f103r.12	f103r	f103	S	B	STARS_RECIPE_B	6	9	2	1	keedy	shar	kee	ar	kee	ar	NONE|D0|NONE|NONE|DY1|B30	sh|D0|NONE|NONE|DY0|B30	1	0	f103|STARS_RECIPE_B|P2|L1|R0	-0.275200632167	-0.711344903498
f103r.12:7	f103r.12	f103r	f103	S	B	STARS_RECIPE_B	7	9	3	0	shar	aiin	ar	aiin	ar	aiin	sh|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	0	1	f103|STARS_RECIPE_B|P3|L0|R1	0.0162721928245	1.16164282108
f103r.12:8	f103r.12	f103r	f103	S	B	STARS_RECIPE_B	8	9	3	0	aiin	otedy	aiin	ote	aiin	e	NONE|D0|NONE|NONE|DY0|B30	NONE|D0|OT|NONE|DY1|B30	1	0	f103|STARS_RECIPE_B|P3|L1|R0	-0.0187595747289	-0.239913333647
f103r.21:1	f103r.21	f103r	f103	S	B	STARS_RECIPE_B	1	12	0	0	pcheam	sokedy	pcheam	oke	pchea	oke	NONE|D0|NONE|NONE|DY0|B31	s|D0|NONE|NONE|DY1|B30	1	1	f103|STARS_RECIPE_B|P0|L1|R1	-0.264620214023	-0.967869642406
f103r.21:2	f103r.21	f103r	f103	S	B	STARS_RECIPE_B	2	12	0	1	sokedy	dalkar	oke	alkar	oke	alk	s|D0|NONE|NONE|DY1|B30	d|D0|NONE|ar|DY0|B30	1	1	f103|STARS_RECIPE_B|P0|L1|R1	-2.92178287747	-0.191997049948
f103r.21:3	f103r.21	f103r	f103	S	B	STARS_RECIPE_B	3	12	0	0	dalkar	otal	alkar	otal	alk	ot	d|D0|NONE|ar|DY0|B30	NONE|D0|NONE|al|DY0|B30	1	0	f103|STARS_RECIPE_B|P0|L1|R0	0.0710371118448	-0.547291947338
f103r.21:4	f103r.21	f103r	f103	S	B	STARS_RECIPE_B	4	12	1	0	otal	qokal	otal	okal	ot	ok	NONE|D0|NONE|al|DY0|B30	q|D0|NONE|al|DY0|B30	0	0	f103|STARS_RECIPE_B|P1|L0|R0	-0.150786693194	1.25575380634
f103r.21:5	f103r.21	f103r	f103	S	B	STARS_RECIPE_B	5	12	1	0	qokal	chepy	okal	py	ok	py	q|D0|NONE|al|DY0|B30	che|D0|NONE|NONE|DY0|B30	0	0	f103|STARS_RECIPE_B|P1|L0|R0	0.760602009006	1.45182745841
f103r.21:6	f103r.21	f103r	f103	S	B	STARS_RECIPE_B	6	12	1	0	chepy	okedy	py	oke	py	oke	che|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY1|B30	0	1	f103|STARS_RECIPE_B|P1|L0|R1	-0.665919846991	-0.0811542453505
f103r.21:7	f103r.21	f103r	f103	S	B	STARS_RECIPE_B	7	12	2	1	okedy	qoky	oke	oky	oke	oky	NONE|D0|NONE|NONE|DY1|B30	q|D0|NONE|NONE|DY0|B30	1	1	f103|STARS_RECIPE_B|P2|L1|R1	0.109715209389	0.771043976618
f103r.21:8	f103r.21	f103r	f103	S	B	STARS_RECIPE_B	8	12	2	0	qoky	pchedy	oky	pche	oky	pche	q|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY1|B30	1	1	f103|STARS_RECIPE_B|P2|L1|R1	-1.15380732405	4.58418621038
f103r.21:9	f103r.21	f103r	f103	S	B	STARS_RECIPE_B	9	12	2	1	pchedy	okaly	pche	okaly	pche	okaly	NONE|D0|NONE|NONE|DY1|B30	NONE|D0|NONE|NONE|DY0|B30	1	1	f103|STARS_RECIPE_B|P2|L1|R1	0.707293840383	0.607085153852
f103r.21:10	f103r.21	f103r	f103	S	B	STARS_RECIPE_B	10	12	3	0	okaly	qokeedy	okaly	okee	okaly	okee	NONE|D0|NONE|NONE|DY0|B30	q|D0|NONE|NONE|DY1|B30	1	1	f103|STARS_RECIPE_B|P3|L1|R1	-0.319213002061	-0.0846056159603
f103r.21:11	f103r.21	f103r	f103	S	B	STARS_RECIPE_B	11	12	3	1	qokeedy	lor	okee	lor	okee	lor	q|D0|NONE|NONE|DY1|B30	NONE|D0|NONE|NONE|DY0|B30	1	1	f103|STARS_RECIPE_B|P3|L1|R1	-0.729875593469	-1.66508190975
f103r.23:1	f103r.23	f103r	f103	S	B	STARS_RECIPE_B	1	5	0	0	daiin	sheckhy	aiin	eckhy	aiin	eckhy	d|D0|NONE|NONE|DY0|B30	sh|D0|NONE|NONE|DY0|B30	1	1	f103|STARS_RECIPE_B|P0|L1|R1	-0.608777683758	3.85581108259
f103r.23:2	f103r.23	f103r	f103	S	B	STARS_RECIPE_B	2	5	1	0	sheckhy	lchedy	eckhy	lche	eckhy	lche	sh|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY1|B30	1	1	f103|STARS_RECIPE_B|P1|L1|R1	-0.0190947900373	-0.751374893448
f103r.23:3	f103r.23	f103r	f103	S	B	STARS_RECIPE_B	3	5	2	1	lchedy	chckhy	lche	ckhy	lche	ckhy	NONE|D0|NONE|NONE|DY1|B30	ch|D0|NONE|NONE|DY0|B30	1	1	f103|STARS_RECIPE_B|P2|L1|R1	0.0365589671876	-0.597980027837
f103r.23:4	f103r.23	f103r	f103	S	B	STARS_RECIPE_B	4	5	3	0	chckhy	shol	ckhy	ol	ckhy	l	ch|D0|NONE|NONE|DY0|B30	sh|D0|O|NONE|DY0|B30	1	0	f103|STARS_RECIPE_B|P3|L1|R0	-0.0114254216982	0.53350761433
f103r.24:1	f103r.24	f103r	f103	S	B	STARS_RECIPE_B	1	12	0	0	tchoky	okeal	choky	okeal	choky	oke	t|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|al|DY0|B30	1	1	f103|STARS_RECIPE_B|P0|L1|R1	0.00631273094121	-1.28437792227
f103r.24:2	f103r.24	f103r	f103	S	B	STARS_RECIPE_B	2	12	0	0	okeal	shedy	okeal	e	oke	e	NONE|D0|NONE|al|DY0|B30	sh|D0|NONE|NONE|DY1|B30	1	0	f103|STARS_RECIPE_B|P0|L1|R0	-0.613902261399	0.23485710771
f103r.24:3	f103r.24	f103r	f103	S	B	STARS_RECIPE_B	3	12	0	1	shedy	qokal	e	okal	e	ok	sh|D0|NONE|NONE|DY1|B30	q|D0|NONE|al|DY0|B30	0	0	f103|STARS_RECIPE_B|P0|L0|R0	0.128720877641	0.798264170738
f103r.24:4	f103r.24	f103r	f103	S	B	STARS_RECIPE_B	4	12	1	0	qokal	oty	okal	oty	ok	y	q|D0|NONE|al|DY0|B30	NONE|D0|OT|NONE|DY0|B30	0	0	f103|STARS_RECIPE_B|P1|L0|R0	0.0216195156674	-0.653657142825
f103r.24:5	f103r.24	f103r	f103	S	B	STARS_RECIPE_B	5	12	1	0	oty	opchedy	oty	opche	y	opche	NONE|D0|OT|NONE|DY0|B30	NONE|D0|NONE|NONE|DY1|B30	0	1	f103|STARS_RECIPE_B|P1|L0|R1	0.0578544033965	-1.91650091206
f103r.24:6	f103r.24	f103r	f103	S	B	STARS_RECIPE_B	6	12	1	1	opchedy	qotain	opche	otain	opche	ot	NONE|D0|NONE|NONE|DY1|B30	q|D0|NONE|ain|DY0|B30	1	0	f103|STARS_RECIPE_B|P1|L1|R0	0.0724199046398	1.1259415093
