edition	axis	model	worlds	true_gain_bits	null_mean_bits	null_median_bits	null_q95_bits	local_p	max_15_p
IT2a	TAIL_2_VS_1	OPEN_COMPILER12	4096	-5.204855521359	-7.576179751462	-7.571621114450	-2.289568525119	0.232365145228	0.997559189651
IT2a	TAIL_2_VS_1	BODY_COMPILER12	4096	-15.539721729387	-10.743057884102	-10.608954129803	-4.825934396878	0.889431291189	1.000000000000
IT2a	TAIL_2_VS_1	OPEN_BODY_COMPILER24	4096	-15.414412620015	-15.227476897446	-15.200049611535	-7.699343669844	0.521845252624	1.000000000000
IT2a	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	4096	-14.224759436261	-15.307616160133	-15.170858051972	-7.143856343230	0.425677324872	1.000000000000
IT2a	COLOR_RED_VS_YEL	OPEN_WRAPPER7	4096	-8.144171183168	-3.299741242438	-3.307941302526	1.614148102475	0.948742982670	0.999755918965
IT2a	COLOR_RED_VS_YEL	OPEN_COMPILER12	4096	-10.605105937946	-4.841473417302	-4.858604801766	1.112258166945	0.947278496461	1.000000000000
IT2a	COLOR_RED_VS_YEL	BODY_COMPILER12	4096	-8.287751136215	-5.874486432418	-5.904796520696	-0.762535292333	0.785452770320	1.000000000000
IT2a	COLOR_RED_VS_YEL	OPEN_BODY_COMPILER24	4096	-19.875169226338	-10.071114798724	-10.080196086659	-2.047761592213	0.979253112033	1.000000000000
IT2a	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	4096	-15.194242946183	-19.466031938059	-19.462351607029	-8.800343142374	0.259458140103	1.000000000000
RF1b	RAYS_8_VS_7	OPEN_WRAPPER7	4096	4.123744982588	1.708878878666	1.671527495337	7.213774545767	0.227727605565	0.475225774957
RF1b	RAYS_8_VS_7	OPEN_COMPILER12	4096	0.010377820452	-2.459270487707	-2.449364299804	3.690805470197	0.242860629729	0.898218208445
RF1b	RAYS_8_VS_7	BODY_COMPILER12	4096	3.137109747660	0.392732842320	0.434154497302	9.427789743956	0.318525750549	0.585550402734
RF1b	RAYS_8_VS_7	OPEN_BODY_COMPILER24	4096	4.195773593298	0.400529403043	0.404890841977	10.070346166898	0.268489138394	0.467171100805
RF1b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	4096	-18.609618382830	-13.879052120762	-13.752971800812	-3.190483143762	0.766658530632	1.000000000000
RF1b	TAIL_2_VS_1	OPEN_WRAPPER7	4096	-9.968710930572	-5.681809337673	-5.679327078058	-2.971657805782	0.995850622407	1.000000000000
RF1b	TAIL_2_VS_1	OPEN_COMPILER12	4096	-5.018924965035	-5.957855868235	-5.946710468216	-1.306150520039	0.373443983402	0.999511837930
RF1b	TAIL_2_VS_1	BODY_COMPILER12	4096	-14.814239852229	-10.902443192355	-10.805851479085	-5.113548391916	0.862826458384	1.000000000000
RF1b	TAIL_2_VS_1	OPEN_BODY_COMPILER24	4096	-16.977604126199	-15.455490161750	-15.316370505523	-8.308013676284	0.638027825238	1.000000000000
RF1b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	4096	-12.123978190232	-14.549866483947	-14.480300836526	-6.231845470473	0.322186966073	1.000000000000
RF1b	COLOR_RED_VS_YEL	OPEN_WRAPPER7	4096	-7.127980717646	-3.286982560319	-3.215585572374	1.511181255986	0.897974127410	1.000000000000
RF1b	COLOR_RED_VS_YEL	OPEN_COMPILER12	4096	-8.802183894980	-5.495456348359	-5.390720198134	0.537401751901	0.804491091042	1.000000000000
RF1b	COLOR_RED_VS_YEL	BODY_COMPILER12	4096	-9.407738872820	-6.204380386385	-6.260588227336	-0.524246070745	0.819868196241	1.000000000000
RF1b	COLOR_RED_VS_YEL	OPEN_BODY_COMPILER24	4096	-20.644290362750	-11.278687537819	-11.256678079308	-2.536097249397	0.961923358555	1.000000000000
RF1b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	4096	-10.773392655979	-21.550740297515	-21.585990977528	-9.974903640500	0.063461069075	1.000000000000
