formal_feature	herbal_b_groups	stars_recipe_b_groups	herbal_b_folios	stars_recipe_b_folios	context_cosine	semantic_role	herbal_b_wrapper_q	herbal_b_wrapper_d	herbal_b_wrapper_ch_family	herbal_b_wrapper_none	herbal_b_right_present	herbal_b_right_aiin	herbal_b_right_ar_al	herbal_b_dy	herbal_b_b3	herbal_b_line_entry	herbal_b_line_final	herbal_b_position_quartile	herbal_b_prev_dy	herbal_b_next_q	herbal_b_next_dy	stars_recipe_b_wrapper_q	stars_recipe_b_wrapper_d	stars_recipe_b_wrapper_ch_family	stars_recipe_b_wrapper_none	stars_recipe_b_right_present	stars_recipe_b_right_aiin	stars_recipe_b_right_ar_al	stars_recipe_b_dy	stars_recipe_b_b3	stars_recipe_b_line_entry	stars_recipe_b_line_final	stars_recipe_b_position_quartile	stars_recipe_b_prev_dy	stars_recipe_b_next_q	stars_recipe_b_next_dy	rank_by_context_cosine
khy	28	52	10	12	0.942501527953	UNASSIGNED	-0.273831515287	-0.715551068615	1.59225955516	-0.55980865477	-0.121285174358	-0.0665021193982	-0.0633805124349	-0.472217605058	-0.107601419369	-0.501205125279	-0.0640145632716	-0.0647818870738	-0.116196996669	0.0155346747849	-0.033246743976	-0.629517725367	-0.209767150613	1.88478220562	-0.893230088457	-0.194935875993	-0.0402286655215	-0.15029579214	-0.713773837504	-0.108563499847	-0.501430023169	-0.0676625621335	-0.0803609089716	0.0586768990114	0.126459017606	-0.0334573611592	11
ee$	27	283	11	12	0.93318746102	UNASSIGNED	0.0689067734619	-0.459929491813	-0.0168622589777	0.0936241531544	-0.436531468133	-0.222142930337	-0.283530440211	1.70410970066	-0.102190089469	-0.0923293338347	-0.318719827555	-0.204681854889	0.292941506593	0.281456435374	0.0106649392466	0.498598760349	-0.189321427802	-0.203688486167	-0.0574912804766	-0.415064778614	-0.233310437316	-0.135659255671	1.74069862912	-0.099924112397	-0.0922695365151	-0.122068262526	-0.0655229990371	0.139469213487	0.558542662976	0.168821574518	12
ckh	46	89	15	12	0.929100115463	UNASSIGNED	-0.216284117071	-0.533421412133	1.2144335559	-0.436440302218	-0.0933916130119	-0.00546480110938	-0.0961354887148	-0.0369462539323	0.0113944739975	-0.500270299859	-0.0898458546952	-0.062974863026	-0.0211924086563	-0.097322784813	0.0268762245465	-0.415269619924	-0.218495728568	1.7690860245	-0.944769553417	-0.03734710566	0.0263057448077	-0.00150283835331	-0.402709738463	-0.0241523966964	-0.541881061028	-0.0474798148433	0.000179335241917	0.0273028756866	0.0829887505269	-0.0261008204883	13
ok$	95	320	13	12	0.918405515886	UNASSIGNED	0.572835554407	-0.241848836883	-0.344966006212	0.0653272884894	1.19084729506	0.621199979274	0.721945753855	-0.168372381405	-0.0587712150338	-0.253931719813	-0.0886862965914	0.174823645654	0.158991822723	0.025246209871	-0.0320464842688	0.788009968933	-0.107308753219	-0.392275966338	-0.148287425655	1.10004170857	0.691829895813	0.271502155122	-0.223337860972	-0.0351880982406	-0.0767828938203	-0.12242177359	-0.106708342322	0.166036535021	-0.134912997668	0.0177012663716	14
oke	60	465	14	12	0.91427111989	UNASSIGNED	0.948866019709	-0.386921401497	-0.408440441925	-0.0851820906273	-0.0598451379009	-0.121036859661	0.0761309772054	0.772477644173	-0.131481377983	-0.275198158011	-0.105707573269	-0.0361098664136	0.224645380401	0.0227503565642	0.25821083685	1.06223244994	-0.262313136471	-0.242234063401	-0.389373987882	-0.0467407776387	-0.025149380051	-0.0282796414998	0.435119395325	-0.0922318702853	-0.360014097006	-0.156779583859	0.0171309924724	0.297767564495	0.0761300167031	0.0661725435125	15
kee	40	477	13	12	0.909845056368	UNASSIGNED	0.355517083655	-0.224404850767	-0.201505317904	0.101870854242	-0.106500269775	-0.100410705904	0.0302507020849	0.418112479305	0.0148148111098	-0.108715846253	-0.155617699694	-0.0377322861612	0.0400470279644	0.141408972093	-0.0254605423794	0.533614016281	-0.219105050931	-0.174500136327	-0.0795598446746	-0.0724820694638	-0.0427658294658	-0.0167494416827	0.412719961342	-0.0960814666563	-0.272646936062	-0.123948162135	-0.020871041685	0.100469104275	0.113701298076	-0.000253709307877	16
^d$	29	130	13	11	0.908888605649	UNASSIGNED	0.172017760542	-0.171209459818	-0.0263503281364	-0.151967721559	1.41937624367	1.18676104956	0.420379641384	-0.472394301733	-0.281986379583	0.180431327773	0.144466169108	0.127840336796	0.00881735057107	0.0464391683785	-0.105500794431	0.139330857334	-0.112204195396	0.325011086939	-0.286545255406	1.49188145376	0.746434104481	0.805224396934	-0.385993870208	-0.251383098588	-0.0309781940111	-0.10307272719	-0.0483784848404	0.0736114561135	-0.176278430119	0.0856771345525	17
^ok	214	956	15	12	0.898866056102	UNASSIGNED	0.759061520561	-0.320172342552	-0.362168304219	-0.00763795075599	0.459702709635	0.202672427715	0.327666118801	0.117382297417	0.0520021040148	-0.288414968628	0.00166282287678	0.14459385806	0.215633821606	-0.00910943099996	0.0665405444927	0.971776938134	-0.220150791674	-0.281682476425	-0.319915755152	0.307427852172	0.213862917679	0.0519752405194	0.139306111396	0.010042621588	-0.283661171727	-0.100619271938	0.0120166512417	0.257280120317	6.88093354056e-05	0.0536302941153	18
^e$	31	135	10	12	0.898661663109	UNASSIGNED	0.236216438615	-0.224193061343	-0.285512430353	-0.039318229487	-0.394484564972	-0.218464091641	-0.238819537631	1.75585274323	-0.298967665606	-0.0255553437875	-0.109504809653	-0.413017806004	0.560938376408	0.313457104506	0.267699943812	0.0409408993381	-0.0577458140474	0.02071976392	-0.049516873728	-0.364644213117	-0.315090586312	-0.00996833357763	1.7608839793	-0.281983706795	-0.130573821139	-0.156877084556	0.080042191237	0.0700925591062	0.569506658891	0.0494476856533	19
^or	56	92	12	12	0.892912206184	UNASSIGNED	-0.301987790933	-0.190278957122	0.0659323863221	0.203228826518	-0.952161307195	-0.399690643068	-0.680997997821	-0.251658255275	0.0304236121235	0.051893441103	-0.0343567239617	-0.160125389671	-0.069233873095	-0.0900691166926	-0.123156215802	-0.399595875723	-0.0500807119713	0.104297491647	0.148813096829	-0.706529652495	-0.402172735493	-0.396378839564	-0.28369789393	0.0795084521654	0.353371609817	0.174216661094	-0.0559604940624	-0.214115152495	-0.22863315564	-0.20484274903	20
^ai	85	356	14	12	0.890219255451	UNASSIGNED	-0.203292746434	1.40705735487	-0.349675079394	-0.283749979961	-0.136800192262	-0.0596531019095	-0.0979478324398	-0.59623211348	-0.166804682848	0.1160235516	-0.155905406564	-0.0725533140025	-0.146342086516	-0.191440116921	-0.0477055783186	-0.529054381262	0.974073757077	-0.244665868029	-0.0755537426598	-0.287631035467	-0.101132761666	-0.177821531242	-0.681052683868	-0.0993539385723	0.433550182847	-0.0736176145448	-0.20122912495	-0.329694209502	-0.304343336154	-0.155089191998	21
okc	19	79	9	10	0.889519529321	UNASSIGNED	1.11342742421	-0.250681656704	-0.332981304021	-0.337411906999	-0.138455258562	-0.097825989084	-0.0218472305845	0.826136184131	-0.0150007580059	-0.274091201117	0.143422364292	0.142557293213	0.535045053075	-0.019735200363	0.0995208772291	0.905631602198	-0.22912587339	-0.0705652482271	-0.457913914813	-0.0551942055005	0.0676564861134	-0.0931076444216	0.519105916598	-0.0103097036364	-0.493519001431	-0.0593796278539	0.084104058612	0.247235737085	0.33644893415	0.0611829310399	22
che	57	476	13	12	0.881000792945	UNASSIGNED	-0.153053035767	-0.0236536279194	-0.130116524432	0.091192550531	-0.00172055140904	0.000137851318872	-0.00398512502177	0.603277935361	-0.170638711679	0.465001036005	-0.0657994506032	-0.308634343033	-0.00462157150182	0.167827343881	-0.141780596389	-0.0935970612646	0.0441161601605	-0.205698694886	0.202986441828	0.0139245845824	0.030026889456	-0.00916565933697	0.61456368737	-0.062518022009	0.215061566174	-0.102890103495	-0.0986682463686	-0.012089183459	0.226092997776	0.0319211655349	23
^k$	31	54	9	12	0.878867569879	UNASSIGNED	-0.0977168705393	-0.286265534088	-0.100507184767	0.351316148453	1.69082787262	0.492581903255	1.32990966021	-0.356920812462	-0.308035131892	-0.151896863663	-0.351556628425	-0.103551501141	0.0751384059774	-0.278318513584	-0.249016548368	-0.0832161218835	0.00607483187875	-0.804055922284	0.684052637617	1.78635335434	0.887307961943	0.742008959557	-0.414602121336	-0.254434559518	-0.0166061321246	-0.0748392620819	-0.156573545292	-0.185138864102	-0.238636030732	-0.0501445666732	24
ey$	66	566	15	12	0.876187103911	UNASSIGNED	0.0185486283292	-0.20171780186	0.321993037857	-0.216791317909	-0.226017770929	-0.0907736110965	-0.146080431066	-0.495060960842	-0.121207228564	-0.0165081012485	0.0468046258191	-0.0315270538217	0.0642477575913	0.0680234305295	-0.096215786654	0.140837487955	-0.10440272875	0.251659182458	-0.20384972228	-0.351709512496	-0.127881553356	-0.204048440871	-0.476510240675	-0.138361951278	-0.165984614668	-0.164719692014	-0.127386940174	-0.0249958383287	0.228820348366	-0.075727806789	25
^ar	59	155	14	12	0.866837641164	UNASSIGNED	-0.302011666695	0.987160473445	-0.312332747783	-0.0933971019666	-0.776011477539	-0.39727142314	-0.467754406218	-0.36702286275	0.148855445026	0.0990052482358	0.404895773904	0.16470247064	-0.0952012271182	-0.0532649767275	-0.171110580161	-0.601765042569	0.451207937708	-0.0344790372867	0.062718094113	-1.00096748074	-0.554430030994	-0.373891836202	-0.263539671054	0.0641772487773	0.23735525345	0.306354972325	0.153893241234	-0.229018491406	-0.223708011958	-0.118268377248	26
^ek	12	14	8	8	0.866506119129	UNASSIGNED	-0.0407219231523	-0.406532147006	1.69442909774	-1.01966357746	-0.100775188765	0.115951918204	-0.127260212594	-0.430024301893	-0.274885328509	-0.574680281223	-0.367713511004	-0.187189619108	-0.0462047781353	-0.199799999254	0.169302956317	0.357284654257	-0.26166889256	1.15395432526	-0.97484787809	0.0571289476335	-0.218928261038	0.135478539689	-0.221391839864	-0.103159696953	-0.238348319612	-0.00976192460267	-0.12191268048	-0.00639739478982	0.110357251663	0.584006606943	27
hd$	10	35	7	9	0.863583735721	UNASSIGNED	-0.0398070240602	-0.351751365382	0.0529089037475	0.00496036848259	1.50373838069	0.587057997566	0.845457391	-0.749370217285	-0.0979737007263	1.41584196885	-0.34005692815	-0.41926445264	-0.310418581491	-0.368812939688	0.172413082809	-0.00948039237864	0.0945714894666	-0.122594052211	-0.037519780137	1.0360370938	0.22702238839	0.575187799101	-0.673344703577	-0.143316915759	0.389804421706	0.118577409078	0.00188744100524	-0.0926614714923	-0.353299408329	0.239168952725	28
ot$	31	207	10	12	0.862396874274	UNASSIGNED	0.173516029816	-0.359466493328	-0.413973295564	0.511548218024	1.21855483452	0.0184717384173	1.62785066184	-0.331916250703	-0.043638314219	-0.0763653312511	-0.0719735850802	-0.0351162405639	0.351212233158	-0.104153249273	0.00947070041179	0.236428337972	-0.127277522386	-0.424947996836	0.320785840899	1.1540488757	0.502462022307	0.678636673658	-0.261789196509	-0.0345271189887	-0.206492808239	-0.0165547573224	0.259116702854	0.201108639268	-0.123072412305	-0.0185140003029	29
od$	10	54	5	9	0.859000124754	UNASSIGNED	-0.413273436017	-0.305092320774	-0.202292687645	0.137567472186	1.63245033098	2.08927653036	0	-0.778938790313	-0.133003795961	0.969848899251	-0.219158831434	-0.343873791135	-0.579548672911	-0.0875976676576	0.332610866652	-0.353728516934	-0.160553533716	0.0752208213727	0.0226525108153	1.22604628966	0.576724241611	0.404295015656	-0.635280667514	-0.137500663343	0.881138518783	-0.0391565591048	-0.364234181169	-0.108355035738	-0.0654362528072	0.0246582828104	30
^ch	41	149	14	11	0.858581939662	UNASSIGNED	-0.102557342367	0.28534604311	-0.289028251087	-0.563218747529	-0.384491773167	-0.0833315371769	-0.374299979007	0.898745739969	-0.26665250358	0.997858898989	-0.422408903599	-0.709508262712	-0.232424333049	0.11297633793	0.0121351906506	0.153980961809	0.454615669696	-0.257351776509	-0.419529550887	-0.115089706102	-0.0437189064515	-0.0663346849511	0.441157985437	-0.151916882312	0.568505772444	-0.179198257826	-0.218718659539	-0.0850320570411	0.405388092551	-0.0269704448417	31
aii	72	251	14	12	0.854856400757	UNASSIGNED	-0.201362054995	1.19328135651	-0.310181234999	-0.213102724502	-0.0980558651905	-0.0195108875338	-0.0988224707866	-0.514555264139	-0.0554524548555	0.0602765392288	-0.126905774421	-0.0428618573331	-0.113847099611	-0.189017133897	0.00737492863901	-0.49537596272	0.728003783654	-0.142330320665	0.0105109368286	-0.227606558314	-0.0686271236539	-0.13147751229	-0.715112512652	-0.0133134230071	0.219290834007	-0.0500194975174	-0.0656773056831	-0.314064566911	-0.298239317998	-0.0812744626124	32
^pc	13	64	8	12	0.853481620862	UNASSIGNED	-0.267371145995	-0.260905249127	0.197567495376	0.259145575108	0.355326785398	0.204370334223	0.204000849689	0.351360331721	-0.0767976472536	1.14253270714	-0.262301031192	-0.513036409589	-0.0423415642554	0.0966268459834	-0.0185819583546	-0.549160323191	-0.204118361594	0.0394907904953	0.565575649687	0.502075335744	0.0979591448203	0.429158810266	0.122112260312	0.206369840931	0.897998762892	-0.146803718457	-0.202291454609	-0.0335178643131	-0.011809822237	0.163917443112	33
ar$	51	138	14	12	0.852602186897	UNASSIGNED	-0.309014168958	0.985884198323	-0.312053726197	-0.14100016538	-0.857092318005	-0.424615123141	-0.529103880913	-0.345923188199	-0.106946854271	0.180729789363	0.116244747149	-0.00915949540478	-0.134512970091	-0.0853557330574	-0.124769077171	-0.611170285168	0.400130803734	-0.0470152955879	0.108788981742	-0.91511114935	-0.52300914733	-0.276243422578	-0.274163686915	-0.0483728068602	0.377576864692	0.0828881771198	0.00710109669284	-0.220247724187	-0.198474759303	-0.107345977621	34
ky$	41	63	12	12	0.848289469882	UNASSIGNED	-0.0614818418041	-0.460219271866	0.886432649281	-0.298408806881	-0.490350820354	-0.252271443282	-0.299226485795	-0.590127699397	-0.349241166886	-0.361195665944	-0.232816242105	-0.0279113883624	-0.10415703599	0.0117710114073	-0.0320459030582	0.123823831979	-0.291910106856	0.453649270682	-0.27713030354	-0.555520970093	-0.267395386205	-0.309686419576	-0.529390856512	-0.197185650122	-0.184689777145	0.177809037598	0.0344809254219	0.194447149	-0.17962105858	-0.0666968945828	35
^ot	41	279	10	12	0.844861488624	UNASSIGNED	0.0442188253211	-0.307529248801	-0.375003214346	0.554989480536	0.967119344761	0.0625603841784	1.19627770848	-0.276013479292	-0.0740001014671	-0.0966259763591	-0.0159652231054	0.0678968893997	0.258537240846	-0.0802310721327	-0.0554042146812	0.301239526587	-0.156590600612	-0.391156100917	0.242815023972	0.849307298248	0.366332852267	0.494436793743	-0.28392222723	0.0306139012329	-0.287957493941	0.0683421459451	0.321173656957	0.280721041069	-0.100340005946	-0.0566406932014	36
eo$	27	145	11	10	0.841312517107	UNASSIGNED	-0.188442922842	-0.37672736423	0.181876147503	0.240130461665	-0.333386568044	-0.0963138651177	-0.295812344619	0.913660229133	-0.0926167443031	0.436903849736	-0.240975170197	-0.345329411686	-0.206868873973	-0.0650043877566	-0.0664750029853	0.0325788342196	-0.127814842102	0.138772430099	-0.12870867978	-0.488726708796	-0.295997025779	-0.18367526862	0.818748054526	-0.0503750951662	0.169960203186	-0.228028508438	-0.288080078488	0.0124544210401	0.154936776243	-0.0306190315335	37
he$	40	260	12	12	0.840466847583	UNASSIGNED	-0.169086077683	0.320717942645	-0.19131078717	0.0800476124293	-0.153025554386	-0.128256371753	-0.0548672937465	1.60016604792	-0.244623407725	0.741053878894	-0.233601727269	-0.543800253572	-0.171849185206	0.401452591809	-0.0161634561089	-0.0596828314546	-0.0923001106294	-0.249511118979	0.272947871771	-0.195692348002	-0.0888188236784	-0.0957844150745	1.75395870345	-0.141607958026	0.00964891994898	-0.0621994329705	-0.0227082951216	0.0858312017874	0.413790122795	0.161609914061	38
kch	34	134	12	12	0.838504790221	UNASSIGNED	0.495165348549	-0.242593981142	-0.173275171721	-0.038978596875	-0.174423094191	-0.110632731191	-0.0779816907648	0.805290606446	-0.16918321426	-0.0504318500128	-0.00818852706173	-0.0600472859243	0.372147986237	-0.0835168537115	0.0604978639926	0.341474992566	-0.191232366531	-0.036166746678	-0.0758002113569	-0.0682684038523	0.0139984329046	-0.0675551306018	0.594861837265	-0.0476819161566	-0.373528354095	-0.132470416528	0.0264848667138	0.146236002385	0.151847438861	0.059613144393	39
in$	80	303	14	12	0.834888150867	UNASSIGNED	-0.191376785095	1.43607416017	-0.32659495574	-0.287569820076	-0.128590147136	-0.0519148415995	-0.0925410909787	-0.558953806376	-0.158398666815	0.0932028506061	-0.156016333176	-0.0746837800431	-0.101395592035	-0.185459707098	-0.0157353032077	-0.473651609962	0.807984340605	-0.173630423801	-0.0836893115093	-0.278399566861	-0.0783809558625	-0.183668942462	-0.728839239077	-0.138667870308	0.416104944338	-0.151694547398	-0.26095862916	-0.357138137396	-0.29531683699	-0.145215184635	40
iin	68	239	14	12	0.828863888673	UNASSIGNED	-0.20170601708	1.24830066976	-0.313101629437	-0.25239594804	-0.101264983036	-0.0239319929761	-0.0982980309069	-0.521687938247	-0.0587143639647	0.0945442947519	-0.147344517181	-0.0962301077744	-0.0784828393231	-0.186064235516	0.0212504172032	-0.471160668729	0.69149306108	-0.158290671758	0.00954312081914	-0.248277861797	-0.0661206580707	-0.15975485916	-0.739486708037	-0.0865959694171	0.265405503967	-0.0956801525581	-0.120543717317	-0.339944442935	-0.299650197143	-0.0873539812196	41
or$	65	186	12	12	0.824754121644	UNASSIGNED	-0.305140000208	-0.211321739766	-0.00628116663237	0.170111455223	-0.788776283325	-0.352101813986	-0.538277939558	-0.321954031637	-0.0808673434194	0.196024400652	-0.125664892923	-0.255102555289	-0.0884301424954	-0.0415621554557	-0.110177470378	-0.253879636762	-0.181757297977	0.0900389280551	0.183737099326	-0.41429066803	-0.185224243958	-0.275453872157	-0.477597879728	-0.0979892886223	0.208082281216	0.0619532378599	-0.0093070997447	-0.0900961680945	-0.354920227692	-0.138983415239	42
^eo	24	105	9	12	0.819322058911	UNASSIGNED	-0.17597109035	-0.394763174148	0.949074365356	-0.562761280059	-0.188769032691	0.168039023084	-0.330147887221	-0.0657858551765	-0.144405025875	0.284593528975	-0.105486342169	-0.45339197061	-0.33219687602	-0.0215857157237	0.0748557899054	-0.346048011238	-0.26351179723	1.26981734699	-0.667284899171	-0.533228108316	-0.3567500935	-0.233851831639	0.163971356595	-0.206030881263	-0.102157578277	-0.291230701272	-0.32193174035	-0.034805682311	0.240816953121	0.302973774496	43
ch$	51	76	11	11	0.815876873811	UNASSIGNED	0.357248996016	-0.0536306147333	-0.105469035184	-0.127526477078	-0.430663450357	-0.20187259672	-0.262030624663	1.65478283442	-0.164188587904	0.00332880643491	-0.0800360422437	-0.0466875978395	0.14712720013	0.121258172212	0.270360033124	0.11063317313	-0.185510969894	-0.210413176843	0.18439213292	0.0428214098131	-0.156435512004	0.308126411034	1.34827256514	-0.0884628355545	-0.172849320288	0.0983918899255	0.329821069799	0.100310305196	0.105740697483	0.0041835627773	44
kol	10	19	5	9	0.812078143854	UNASSIGNED	0.641171995088	-0.726249366324	-0.481311224998	0.530447474267	-0.0990834444899	-0.0601679647004	-0.0202800844691	-0.0947770950758	-0.0452091810248	-0.598307406518	-0.290585888786	0.389086396782	0.511677442576	-0.251180411283	0.170197515536	0.734198646458	-0.526731514566	-0.256555770428	0.0347912211987	-0.276266876672	-0.0726326220103	-0.165587490049	-0.314217227643	-0.0457538871515	-0.461247136933	-0.0530379214148	0.329366904361	0.345441632171	-0.234593891964	0.727070950143	45
^o$	37	99	14	12	0.800905406129	UNASSIGNED	0.046377386444	0.00663674615627	0.105004198377	-0.136179490385	-0.267503512039	-0.158148409246	-0.178322869027	1.38115037088	-0.258471667498	0.200835106717	-0.303683481659	-0.252181038416	-0.117710533486	0.0220610160899	-0.0371759734189	0.187823759221	-0.03753765217	0.037000302546	-0.160629699625	-0.100227210939	-0.0745305646567	-0.0993557331931	0.497131352716	-0.0695782091196	0.255795250745	-0.0902835497534	-0.337164644077	0.105081355784	0.190440153693	0.135590965856	46
^of	10	12	7	7	0.795676627912	UNASSIGNED	0.564613370811	-0.315057435509	-0.25192003788	0.0485174709355	0.611369954246	-0.0223869151098	0.390798684318	0.0458232346028	-0.0574521465041	-0.399828960373	0.301671788873	0.391141153109	-0.0708664959671	-0.259038396769	0.322048808008	0.5137300481	-0.171298164817	-0.318306367981	0.0174328418314	0.65836638896	0.120568055105	0.890914674276	0.254075758514	-0.100394854119	-0.249263658342	0.351141272017	0.553926567035	0.268236229494	-0.347802744229	-0.304181520758	47
^yt	28	36	11	10	0.793952305992	UNASSIGNED	-0.312268264157	-0.239558336938	-0.284774691894	0.710924857464	0.062072747412	0.10601130192	0.0343707153787	0.488777912614	0.293967864586	0.231347624437	0.00548538284608	0.0718816138489	0.0650136522638	0.00407510606802	0.133879591073	-0.672005991521	-0.0768417272181	-0.179810128708	0.801206375126	0.246639993881	0.166345311892	0.179014758877	0.569544809891	0.0950060852384	0.82095543994	-0.0575532780475	-0.21697701357	-0.120388113344	0.265124202427	-0.193379280957	48
^l$	53	189	12	12	0.793248640687	UNASSIGNED	-0.0935646176562	-0.0616878662115	-0.65868151033	0.598620224098	-0.195290650633	-0.0203709161167	-0.111562772732	-0.178555993196	-0.316695629005	0.0842699474872	-0.12985526706	-0.215690741157	0.0457022505654	-0.0463820574504	-0.0346468195515	0.000305012622773	0.0869661450948	-0.425938531304	0.291150137651	-0.389975469335	-0.159831491187	-0.215654938571	-0.376944010765	-0.262881704281	0.133171638904	-0.155796167977	-0.180553424678	-0.0607345869916	-0.373808045304	-0.0972340034356	49
