stratum_id	observation_id	page	locus	wrapper	source_surface_sha256	physical_folio	group_count	page_host	local_frame	inner_d	right_family	dy_closure	b3	register	section	currier	hand	group_index	previous_observation_id	previous_dy_closure	preceded_by_dy	line_start
G306S4DEE3DB01821	GDT276:f113v.7:G012	f113v	f113v.7	NONE	81dbfac74ddebd048240b470fa1ced2cc677100ae23b7ee8ed54a8b29f31310c	f113	12	e	OT	0	al	0	0	STARS_RECIPE_B	S	B	3	12	GDT276:f113v.7:G011	0	0	0
G306S4DEE3DB01821	GDT276:f111v.20:G004	f111v	f111v.20	q	3b495209a40f4f8bfff9c2e6cfd83d0869f996f2f268d1f687a8afdcc0bb9a1e	f111	11	e	OT	0	al	0	0	STARS_RECIPE_B	S	B	3	4	GDT276:f111v.20:G003	0	0	0
G306S4DEE3DB01821	GDT276:f113v.38:G010	f113v	f113v.38	q	3b495209a40f4f8bfff9c2e6cfd83d0869f996f2f268d1f687a8afdcc0bb9a1e	f113	10	e	OT	0	al	0	0	STARS_RECIPE_B	S	B	3	10	GDT276:f113v.38:G009	0	0	0
G306SA7ED0EA6BFB7	GDT276:f114v.21:G008	f114v	f114v.21	NONE	7d540684e7b1647fdcf395242fd28994a666e114e3c9e20f949e77f10558c4f7	f114	10	ed	OT	0	al	0	0	STARS_RECIPE_B	S	B	3	8	GDT276:f114v.21:G007	1	1	0
G306SA7ED0EA6BFB7	GDT276:f111v.5:G011	f111v	f111v.5	q	0b899021ab29a8868fd8bdd9974cec6e67ba4677fffb22a25bb9c8bbf87ddd22	f111	12	ed	OT	0	al	0	0	STARS_RECIPE_B	S	B	3	11	GDT276:f111v.5:G010	1	1	0
G306S9625780E15C1	GDT276:f108r.26:G010	f108r	f108r.26	NONE	77bc0123d72bc24051dafd84f3d4642add140cda0ba20dbeee5120f9cf79b0e2	f108	11	ed	OT	0	ar	0	0	STARS_RECIPE_B	S	B	3	10	GDT276:f108r.26:G009	0	0	0
G306S9625780E15C1	GDT276:f108v.1:G010	f108v	f108v.1	NONE	77bc0123d72bc24051dafd84f3d4642add140cda0ba20dbeee5120f9cf79b0e2	f108	12	ed	OT	0	ar	0	0	STARS_RECIPE_B	S	B	3	10	GDT276:f108v.1:G009	0	0	0
G306S9625780E15C1	GDT276:f114v.1:G009	f114v	f114v.1	q	1f8d05ac27e37716aacc41422d5306dcd8153bddac016cb7b68451e65d876087	f114	10	ed	OT	0	ar	0	0	STARS_RECIPE_B	S	B	3	9	GDT276:f114v.1:G008	1	1	0
G306S4E41AF41A008	GDT276:f116r.8:G007	f116r	f116r.8	NONE	80c7696bb2010c6537d34db1c9528f72a97ecccd21a75e55fe6144a1fbd83b3a	f116	10	eed	OT	0	ar	0	0	STARS_RECIPE_B	S	B	3	7	GDT276:f116r.8:G006	1	1	0
G306S4E41AF41A008	GDT276:f113v.13:G009	f113v	f113v.13	q	24877c951da5399de41b1b851b856c3893eb9e4d1fb8b2d601e29d22d0f1c646	f113	12	eed	OT	0	ar	0	0	STARS_RECIPE_B	S	B	3	9	GDT276:f113v.13:G008	0	0	0
G306S604D81CAC5C2	GDT276:f105r.15:G009	f105r	f105r.15	NONE	eab4b847ab7ec9c69da8676965d9d416cb6c2afb8eb49ad9d2871e361cb4dd10	f105	12	eeol	OT	0	NONE	0	0	STARS_RECIPE_B	S	B	3	9	GDT276:f105r.15:G008	0	0	0
G306S604D81CAC5C2	GDT276:f113v.26:G004	f113v	f113v.26	q	d8df46e5b5255288309837ac1bd1ed135d777a41741cfc9d07dd3d2e7d476493	f113	13	eeol	OT	0	NONE	0	0	STARS_RECIPE_B	S	B	3	4	GDT276:f113v.26:G003	0	0	0
G306SE565D66FA920	GDT276:f106v.5:G002	f106v	f106v.5	NONE	dcb0b0cf20d53f29f4c9016f03a24db6b7c73bb3fbfc1e3b24874049cb09e02c	f106	12	eey	O	0	NONE	0	0	STARS_RECIPE_B	S	B	3	2	GDT276:f106v.5:G001	0	0	0
G306SE565D66FA920	GDT276:f105r.21:G003	f105r	f105r.21	q	5629b5caea68b03690bfaa860e97cf67043bf8ea7325c4571faa809f5c44bb2d	f105	11	eey	O	0	NONE	0	0	STARS_RECIPE_B	S	B	3	3	GDT276:f105r.21:G002	1	1	0
G306S4D423D67329A	GDT276:f104r.37:G007	f104r	f104r.37	NONE	3511cffefd9fa78ec240e8117b10f5d5f4b6c3d365c660b6d01505ec8659087c	f104	10	eo	OT	0	NONE	1	0	STARS_RECIPE_B	S	B	3	7	GDT276:f104r.37:G006	0	0	0
G306S4D423D67329A	GDT276:f112v.31:G004	f112v	f112v.31	NONE	3511cffefd9fa78ec240e8117b10f5d5f4b6c3d365c660b6d01505ec8659087c	f112	5	eo	OT	0	NONE	1	0	STARS_RECIPE_B	S	B	3	4	GDT276:f112v.31:G003	0	0	0
G306S4D423D67329A	GDT276:f115v.6:G008	f115v	f115v.6	NONE	3511cffefd9fa78ec240e8117b10f5d5f4b6c3d365c660b6d01505ec8659087c	f115	10	eo	OT	0	NONE	1	0	STARS_RECIPE_B	S	B	3	8	GDT276:f115v.6:G007	0	0	0
G306S4D423D67329A	GDT276:f114v.2:G002	f114v	f114v.2	q	6f35c30203897c32528b59aef7a0af61b86152a0515007378ce38d4f41a024e3	f114	11	eo	OT	0	NONE	1	0	STARS_RECIPE_B	S	B	3	2	GDT276:f114v.2:G001	0	0	0
G306SBAE2289B586A	GDT276:f111r.17:G001	f111r	f111r.17	NONE	827f800ff9db9dcf6efca46065df3e844b1d1de8f28281e20ddc390c08c95c0f	f111	12	es	OT	0	NONE	0	0	STARS_RECIPE_B	S	B	3	1	NONE	NA	0	1
G306SBAE2289B586A	GDT276:f106r.36:G005	f106r	f106r.36	q	8d45f95a9a449f86f5375d0a64c0f8245c152a7e85f51bfcc2f9ba407c57aab7	f106	10	es	OT	0	NONE	0	0	STARS_RECIPE_B	S	B	3	5	GDT276:f106r.36:G004	1	1	0
G306S2675E2585EA8	GDT276:f113r.3:G002	f113r	f113r.3	NONE	c81c26a2d3dd4de0b9917daa327f9dbd5833a3a6646ef775a3ca386d50d31d2e	f113	5	o	NONE	0	al	0	0	STARS_RECIPE_B	S	B	3	2	GDT276:f113r.3:G001	0	0	0
G306S2675E2585EA8	GDT276:f108r.28:G003	f108r	f108r.28	q	c8d0e37275555274941de57958deee46155a6ce453cb033ff7f499248b38d43b	f108	5	o	NONE	0	al	0	0	STARS_RECIPE_B	S	B	3	3	GDT276:f108r.28:G002	0	0	0
G306S46F3F8024224	GDT276:f22v.13:G001	f22v	f22v.13	NONE	a4bf0366a430b8186f7560784dea310ba3a5d61bd647c434831d44e48cd552d4	f22	3	okch	NONE	0	ain	0	0	HERBAL_A	H	A	1	1	NONE	NA	0	1
G306S46F3F8024224	GDT276:f44v.2:G003	f44v	f44v.2	q	2f3e329f6cb62d95dd1ee3877d7cfccc5775d694a2ec6dd348282f41cd61b51e	f44	9	okch	NONE	0	ain	0	0	HERBAL_A	H	A	1	3	GDT276:f44v.2:G002	0	0	0
G306S581966BD9893	GDT276:f112r.25:G004	f112r	f112r.25	NONE	294e3971568385999dadf7aa983f75900f91c126443113d1e9c8ba4e953f8e7b	f112	11	okchd	NONE	0	NONE	0	0	STARS_RECIPE_B	S	B	3	4	GDT276:f112r.25:G003	0	0	0
G306S581966BD9893	GDT276:f113r.30:G010	f113r	f113r.30	q	705ef4a6ed6fd0c5635aba2331b274e50903a7708dc30fe4e1ea3fbed30f10e3	f113	11	okchd	NONE	0	NONE	0	0	STARS_RECIPE_B	S	B	3	10	GDT276:f113r.30:G009	1	1	0
G306SA8DA9C0AF918	GDT276:f45r.11:G003	f45r	f45r.11	NONE	6f2bbf69d010accfddecf4ff2f30e4465b7abe69feec5ae6bf29ace7c7da83f5	f45	5	okcho	NONE	0	NONE	0	0	HERBAL_A	H	A	1	3	GDT276:f45r.11:G002	0	0	0
G306SA8DA9C0AF918	GDT276:f56v.8:G003	f56v	f56v.8	q	d37c683bf758b113ed0c9cc6d11d52481af925cdba280df69eafee86b5c47c0e	f56	5	okcho	NONE	0	NONE	0	0	HERBAL_A	H	A	1	3	GDT276:f56v.8:G002	0	0	0
G306SA8DA9C0AF918	GDT276:f7r.4:G001	f7r	f7r.4	q	d37c683bf758b113ed0c9cc6d11d52481af925cdba280df69eafee86b5c47c0e	f7	7	okcho	NONE	0	NONE	0	0	HERBAL_A	H	A	1	1	NONE	NA	0	1
G306SA8DA9C0AF918	GDT276:f93r.30:G002	f93r	f93r.30	q	d37c683bf758b113ed0c9cc6d11d52481af925cdba280df69eafee86b5c47c0e	f93	3	okcho	NONE	0	NONE	0	0	HERBAL_A	H	A	1	2	GDT276:f93r.30:G001	0	0	0
G306SA8DA9C0AF918	GDT276:f9v.8:G003	f9v	f9v.8	q	d37c683bf758b113ed0c9cc6d11d52481af925cdba280df69eafee86b5c47c0e	f9	5	okcho	NONE	0	NONE	0	0	HERBAL_A	H	A	1	3	GDT276:f9v.8:G002	0	0	0
G306S7EAEC13A3F9F	GDT276:f111r.23:G009	f111r	f111r.23	NONE	c51615d333c011833b843b59faea2f02b602fec9bb14c253b37e40f3db29ee29	f111	10	okeche	NONE	0	NONE	1	0	STARS_RECIPE_B	S	B	3	9	GDT276:f111r.23:G008	0	0	0
G306S7EAEC13A3F9F	GDT276:f111r.23:G010	f111r	f111r.23	q	28e419072e81398147a257638248ff8a69de742b5b5841775985e34373c6e3e8	f111	10	okeche	NONE	0	NONE	1	0	STARS_RECIPE_B	S	B	3	10	GDT276:f111r.23:G009	1	1	0
G306SB99AAB2AE07C	GDT276:f108r.36:G001	f108r	f108r.36	NONE	6b4d09965e0f86819713cccb6161262de9f7ad5a637ca9f1d7dfce9c33ff6f29	f108	9	okechy	NONE	0	NONE	0	0	STARS_RECIPE_B	S	B	3	1	NONE	NA	0	1
G306SB99AAB2AE07C	GDT276:f111r.41:G004	f111r	f111r.41	q	4c56980c332a0bdc0ba5eb26439dc3c5797b4eb2026ece5eefdf1ae2dfd29122	f111	10	okechy	NONE	0	NONE	0	0	STARS_RECIPE_B	S	B	3	4	GDT276:f111r.41:G003	1	1	0
G306S1EEA8A99D93E	GDT276:f108r.17:G002	f108r	f108r.17	NONE	d5fb4b7dc6b0c0eda279809b7974439348b79a0c68748e7868f5d79abcce906e	f108	10	oked	NONE	0	aiin	0	0	STARS_RECIPE_B	S	B	3	2	GDT276:f108r.17:G001	0	0	0
G306S1EEA8A99D93E	GDT276:f112v.37:G006	f112v	f112v.37	q	c24ef427d4face777475a759ea88ce6ffbcc338920b26fa1d3e4e70b26cc7eea	f112	11	oked	NONE	0	aiin	0	0	STARS_RECIPE_B	S	B	3	6	GDT276:f112v.37:G005	1	1	0
G306SF12AFEEC0662	GDT276:f76r.17:G011	f76r	f76r.17	NONE	c5263bf83a465946fe3a507fd4e32f94ca584a626b9af305317b6791a20c8ba5	f76	12	okeed	NONE	0	NONE	0	0	OTHER_B	T	B	2	11	GDT276:f76r.17:G010	0	0	0
G306SF12AFEEC0662	GDT276:f76r.3:G004	f76r	f76r.3	q	280448df81eec86917529b3882b379c260d187c9cf1c780be7cf492213e1f35e	f76	13	okeed	NONE	0	NONE	0	0	OTHER_B	T	B	2	4	GDT276:f76r.3:G003	0	0	0
G306SEF80800DA9A1	GDT276:f76v.13:G005	f76v	f76v.13	NONE	0925bc6687ae96f6408f9cc9eb7677e75ea877915916b246ef514099572d6f28	f76	11	okeee	NONE	0	NONE	1	0	OTHER_B	B	B	2	5	GDT276:f76v.13:G004	1	1	0
G306SEF80800DA9A1	GDT276:f82r.23:G007	f82r	f82r.23	q	5673b97c65914cc5646cc06083f852b1b01797945edf1a88f8edd15205788a6b	f82	9	okeee	NONE	0	NONE	1	0	OTHER_B	B	B	2	7	GDT276:f82r.23:G006	0	0	0
G306S8B65CA0EA59D	GDT276:f105r.15:G008	f105r	f105r.15	NONE	dc12d53aa20f092ba48260a0db51f21b2978e13a04d66577dd77affac6386b67	f105	12	okeeol	NONE	0	NONE	0	0	STARS_RECIPE_B	S	B	3	8	GDT276:f105r.15:G007	0	0	0
G306S8B65CA0EA59D	GDT276:f113r.16:G008	f113r	f113r.16	q	5f7b3f1552b83d7e65d520945993b0b62b82b2c13e553181a770a79a18863ec9	f113	11	okeeol	NONE	0	NONE	0	0	STARS_RECIPE_B	S	B	3	8	GDT276:f113r.16:G007	0	0	0
G306S2ED346D1F4BF	GDT276:f3v.3:G001	f3v	f3v.3	NONE	02a0775af56099b3190fbb9cd6d70db1a7ca19e544aa766dc3b2d0b158a03ad7	f3	7	oko	NONE	0	NONE	0	1	HERBAL_A	H	A	1	1	NONE	NA	0	1
G306S2ED346D1F4BF	GDT276:f6r.6:G005	f6r	f6r.6	NONE	02a0775af56099b3190fbb9cd6d70db1a7ca19e544aa766dc3b2d0b158a03ad7	f6	7	oko	NONE	0	NONE	0	1	HERBAL_A	H	A	1	5	GDT276:f6r.6:G004	0	0	0
G306S2ED346D1F4BF	GDT276:f6v.8:G004	f6v	f6v.8	q	f54f6d3c6829947ca45a0ce0454cb2e8d9d313e1d6a6b5b16337fa149e9df307	f6	4	oko	NONE	0	NONE	0	1	HERBAL_A	H	A	1	4	GDT276:f6v.8:G003	0	0	0
G306SFB60EADD20B3	GDT276:f114r.15:G004	f114r	f114r.15	NONE	16819f87d97f4c2e51bdd97b842c41feea177ce85a27702f5cb7490682a61392	f114	14	okod	NONE	0	NONE	0	0	STARS_RECIPE_B	S	B	3	4	GDT276:f114r.15:G003	0	0	0
G306SFB60EADD20B3	GDT276:f114v.15:G005	f114v	f114v.15	q	f8eb0501f3f5e6f7259048e42d5e593f3692ffa1ebcb29cc8477b7c1ebe4d610	f114	11	okod	NONE	0	NONE	0	0	STARS_RECIPE_B	S	B	3	5	GDT276:f114v.15:G004	0	0	0
G306SB1E0C02AED08	GDT276:f9r.2:G006	f9r	f9r.2	NONE	50c2426db2bb5e66a935cb84c47fc0fdd5641869e1ea8d418f33459e298d2e46	f9	9	okoiin	NONE	0	NONE	0	0	HERBAL_A	H	A	1	6	GDT276:f9r.2:G005	0	0	0
G306SB1E0C02AED08	GDT276:f21r.5:G004	f21r	f21r.5	q	9dc5374b337ef73b33dcc1338d55aeb22d7cafe35c95925b258999e35deb55f4	f21	8	okoiin	NONE	0	NONE	0	0	HERBAL_A	H	A	1	4	GDT276:f21r.5:G003	0	0	0
G306SB1E0C02AED08	GDT276:f35r.13:G001	f35r	f35r.13	q	9dc5374b337ef73b33dcc1338d55aeb22d7cafe35c95925b258999e35deb55f4	f35	7	okoiin	NONE	0	NONE	0	0	HERBAL_A	H	A	1	1	NONE	NA	0	1
G306S610046C52EA2	GDT276:f99r.30:G004	f99r	f99r.30	NONE	c92ff18ca0767d620903fb72131d2a4108cb4bba1ba82a1338666c92e8f46ac0	f99	9	okoly	NONE	0	NONE	0	0	OTHER_A	P	A	1	4	GDT276:f99r.30:G003	0	0	0
G306S610046C52EA2	GDT276:f99r.30:G006	f99r	f99r.30	q	ba853a36dc9ae2f035bc5da5d86c5e3af178ff9962b2190ab90c081cf6bad8ec	f99	9	okoly	NONE	0	NONE	0	0	OTHER_A	P	A	1	6	GDT276:f99r.30:G005	1	1	0
G306SE0033A0B4051	GDT276:f113r.32:G004	f113r	f113r.32	NONE	4bcab4206f0ee84b2a565a829d2631e3350775b56d5320d4039ea42dd74c4ef8	f113	11	okshe	NONE	0	NONE	1	0	STARS_RECIPE_B	S	B	3	4	GDT276:f113r.32:G003	0	0	0
G306SE0033A0B4051	GDT276:f111v.20:G009	f111v	f111v.20	q	47266bf1bdfe3956b02119de2101c78a98b876c52a68d6532fa7c34f910774c7	f111	11	okshe	NONE	0	NONE	1	0	STARS_RECIPE_B	S	B	3	9	GDT276:f111v.20:G008	0	0	0
G306SA415941B833B	GDT276:f77r.28:G004	f77r	f77r.28	NONE	350f76a815a7f26be21c4f005dcaa6088bf0417a615fd585243d109187875820	f77	6	olchee	NONE	0	NONE	1	0	OTHER_B	B	B	2	4	GDT276:f77r.28:G003	0	0	0
G306SA415941B833B	GDT276:f77r.16:G006	f77r	f77r.16	q	97dca06d11f6c52f81b395870f8e9daab72a470eebce1380b02632d73fb418d0	f77	8	olchee	NONE	0	NONE	1	0	OTHER_B	B	B	2	6	GDT276:f77r.16:G005	1	1	0
G306S8B8074AE75BE	GDT276:f34v.4:G006	f34v	f34v.4	NONE	5a1727a6a3f2b4b9ed76e9f7dd735be92629dd495a4290588382707aa42701f2	f34	10	old	NONE	0	ar	0	0	HERBAL_B	H	B	2	6	GDT276:f34v.4:G005	0	0	0
G306S8B8074AE75BE	GDT276:f34v.4:G007	f34v	f34v.4	q	31cce84d32d86c38f197577d6321e64ff423ca06e6914f61245e4807676004d4	f34	10	old	NONE	0	ar	0	0	HERBAL_B	H	B	2	7	GDT276:f34v.4:G006	0	0	0
G306S32DC039C8894	GDT276:f79v.10:G005	f79v	f79v.10	NONE	70cd612e43407eb4f2b165884cfbc9e23640af2b7e93f83014abd040d08d612c	f79	7	olky	NONE	0	NONE	0	0	OTHER_B	B	B	2	5	GDT276:f79v.10:G004	0	0	0
G306S32DC039C8894	GDT276:f81v.21:G006	f81v	f81v.21	q	c66e859ed9fcf2198a6fdc4a1dfcada5712d746fef61f84156291e116f102cec	f81	9	olky	NONE	0	NONE	0	0	OTHER_B	B	B	2	6	GDT276:f81v.21:G005	0	0	0
G306S83670B068847	GDT276:f76v.24:G005	f76v	f76v.24	NONE	07eb63470befd545ff87a864c54fddc2eafbeed5f188835a4d384bf4be930248	f76	5	olshey	NONE	0	NONE	0	0	OTHER_B	B	B	2	5	GDT276:f76v.24:G004	1	1	0
G306S83670B068847	GDT276:f79r.18:G002	f79r	f79r.18	NONE	07eb63470befd545ff87a864c54fddc2eafbeed5f188835a4d384bf4be930248	f79	10	olshey	NONE	0	NONE	0	0	OTHER_B	B	B	2	2	GDT276:f79r.18:G001	0	0	0
G306S83670B068847	GDT276:f79v.13:G003	f79v	f79v.13	NONE	07eb63470befd545ff87a864c54fddc2eafbeed5f188835a4d384bf4be930248	f79	9	olshey	NONE	0	NONE	0	0	OTHER_B	B	B	2	3	GDT276:f79v.13:G002	0	0	0
G306S83670B068847	GDT276:f80v.34:G004	f80v	f80v.34	NONE	07eb63470befd545ff87a864c54fddc2eafbeed5f188835a4d384bf4be930248	f80	9	olshey	NONE	0	NONE	0	0	OTHER_B	B	B	2	4	GDT276:f80v.34:G003	0	0	0
G306S83670B068847	GDT276:f81r.21:G005	f81r	f81r.21	NONE	07eb63470befd545ff87a864c54fddc2eafbeed5f188835a4d384bf4be930248	f81	7	olshey	NONE	0	NONE	0	0	OTHER_B	B	B	2	5	GDT276:f81r.21:G004	0	0	0
G306S83670B068847	GDT276:f80r.36:G008	f80r	f80r.36	q	44178939e8b9e01272b0adec5654597eaffc82bf781d4437bf4182b5424c9d3e	f80	11	olshey	NONE	0	NONE	0	0	OTHER_B	B	B	2	8	GDT276:f80r.36:G007	0	0	0
G306SCF21494FE885	GDT276:f79r.26:G002	f79r	f79r.26	NONE	4713f4ebe4770a1b9d5d331109b21b5182ca472034ea38efd4ff4158377bccba	f79	8	oltee	NONE	0	NONE	1	0	OTHER_B	B	B	2	2	GDT276:f79r.26:G001	0	0	0
G306SCF21494FE885	GDT276:f83v.19:G002	f83v	f83v.19	q	af7c9e206ddcf419a33ad88af1f6a824356102fad87736166660122d619511df	f83	9	oltee	NONE	0	NONE	1	0	OTHER_B	B	B	2	2	GDT276:f83v.19:G001	1	1	0
G306S98970873FCA8	GDT276:f85r1.3:G003	f85r1	f85r1.3	NONE	23fc83071eb213c463dec0a07aa1b8ace335f6e0900bf2009be2e29f6a5de191	f85	11	opcheey	NONE	0	NONE	0	0	OTHER_B	T	B	2	3	GDT276:f85r1.3:G002	1	1	0
G306S98970873FCA8	GDT276:f86v5.7:G007	f86v5	f86v5.7	q	8264365773c030736df610036461d67d2b99775d3fabfcd289739800fb504227	f86	9	opcheey	NONE	0	NONE	0	0	OTHER_B	T	B	2	7	GDT276:f86v5.7:G006	1	1	0
G306S337D7BA82C8B	GDT276:f93v.1:G005	f93v	f93v.1	NONE	f6df1ee04560b90f5a6619915a4698bf93186d1ab48b3291656379b570cfbec3	f93	9	opor	NONE	0	NONE	0	0	HERBAL_A	H	A	1	5	GDT276:f93v.1:G004	1	1	0
G306S337D7BA82C8B	GDT276:f42r.13:G001	f42r	f42r.13	q	6fba1b7a38afd88352e18da27731ba143df011cdf3117c1921fe402dcd722583	f42	9	opor	NONE	0	NONE	0	0	HERBAL_A	H	A	1	1	NONE	NA	0	1
G306S6C37638251CB	GDT276:f105v.7:G003	f105v	f105v.7	NONE	fc5a58ff3ce84a4add99305292842896e09a3d08f75232c8b15e7a1dcee2c6a9	f105	7	ot	NONE	0	air	0	0	STARS_RECIPE_B	S	B	3	3	GDT276:f105v.7:G002	0	0	0
G306S6C37638251CB	GDT276:f106r.44:G009	f106r	f106r.44	NONE	fc5a58ff3ce84a4add99305292842896e09a3d08f75232c8b15e7a1dcee2c6a9	f106	10	ot	NONE	0	air	0	0	STARS_RECIPE_B	S	B	3	9	GDT276:f106r.44:G008	0	0	0
G306S6C37638251CB	GDT276:f114r.15:G002	f114r	f114r.15	NONE	fc5a58ff3ce84a4add99305292842896e09a3d08f75232c8b15e7a1dcee2c6a9	f114	14	ot	NONE	0	air	0	0	STARS_RECIPE_B	S	B	3	2	GDT276:f114r.15:G001	1	1	0
G306S6C37638251CB	GDT276:f104r.39:G010	f104r	f104r.39	q	efab7f9b5c259b7f38ab16a802928d5cb61db56c1e9815f380172da6dd9ebe3e	f104	11	ot	NONE	0	air	0	0	STARS_RECIPE_B	S	B	3	10	GDT276:f104r.39:G009	1	1	0
G306SE92500FDE60D	GDT276:f78v.26:G009	f78v	f78v.26	NONE	c41e80aa5cfd2640672fdb0b668e7c72533abe6a83042c7d4d58063dfd600e66	f78	9	ot	NONE	0	al	1	0	OTHER_B	B	B	2	9	GDT276:f78v.26:G008	1	1	0
G306SE92500FDE60D	GDT276:f83v.3:G006	f83v	f83v.3	q	62c59533969142d8d82166e4df515b261bf22425140ab9f42d29ea91fb60880e	f83	10	ot	NONE	0	al	1	0	OTHER_B	B	B	2	6	GDT276:f83v.3:G005	1	1	0
G306SD5790F3A3E41	GDT276:f3v.7:G002	f3v	f3v.7	NONE	467c7a8c8aa791ee45ff6e54452409d3d2c49b17c01d540c2f34d563645992e8	f3	5	otcha	NONE	0	NONE	0	1	HERBAL_A	H	A	1	2	GDT276:f3v.7:G001	0	0	0
G306SD5790F3A3E41	GDT276:f3r.2:G004	f3r	f3r.2	q	37943e7b23ad2c4096be90f21bfedf21420949acdb82c98ccd1788b384224d48	f3	5	otcha	NONE	0	NONE	0	1	HERBAL_A	H	A	1	4	GDT276:f3r.2:G003	0	0	0
G306S9B1B0E830466	GDT276:f107v.2:G009	f107v	f107v.2	NONE	0b5ddae208efddc82105e44f3c09796148b182bfbd09bcca6e9343c19428f703	f107	13	oteos	NONE	0	NONE	0	0	STARS_RECIPE_B	S	B	3	9	GDT276:f107v.2:G008	0	0	0
G306S9B1B0E830466	GDT276:f107r.2:G002	f107r	f107r.2	q	ecc78ead7e855791858ed1ed469af2c0d6f545579efee8381fee745146891f39	f107	13	oteos	NONE	0	NONE	0	0	STARS_RECIPE_B	S	B	3	2	GDT276:f107r.2:G001	0	0	0
G306S522AF7BAA397	GDT276:f42v.3:G009	f42v	f42v.3	NONE	6cdf5de49e90e2c7f56671da98ef7ddcc9848bf2a14eabd34c4e77b73f2840a7	f42	9	otoy	NONE	0	NONE	0	0	HERBAL_A	H	A	1	9	GDT276:f42v.3:G008	0	0	0
G306S522AF7BAA397	GDT276:f3v.1:G003	f3v	f3v.1	q	5ba88c840f2155300d72455be6896c48b026399d1645be7cfc0cad11a66521fa	f3	8	otoy	NONE	0	NONE	0	0	HERBAL_A	H	A	1	3	GDT276:f3v.1:G002	0	0	0
G306S9FAA4C1C939A	GDT276:f23v.9:G001	f23v	f23v.9	NONE	e25d0ecd02a3fadbbe8351c64bbd5c7044e303c3f11e7aa8a548fc3e97502d4b	f23	10	shy	OT	0	NONE	0	0	HERBAL_A	H	A	1	1	NONE	NA	0	1
G306S9FAA4C1C939A	GDT276:f19r.1:G003	f19r	f19r.1	q	1ecc3645cccc9997ee23fd8678fd716644e809a13c53ae2835a8909d869da3b5	f19	9	shy	OT	0	NONE	0	0	HERBAL_A	H	A	1	3	GDT276:f19r.1:G002	0	0	0
