site_id	corpus	book_or_ms	record_id	line_id	site_index_in_record	surface_span_bare	expanded_span	editorially_inserted
ASECD0FDFBC4788C	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0005	7	Conr	Conrad	ad
AS432ECF5B6A60B0	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0005	8	Schenke	Schenken	n
AS85B253B1E8E4DD	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0005	9	vo	von	n
ASEDBAE4FCFB2F7C	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0007	10	hn	hern	er
ASD6044AB313EFDC	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0007	11	Conr	Conrad	ad
AS10ADA4043B3ABD	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0008	12	vicʒt	vicʒtum	um
AS69674F734D707D	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0009	13	hn	hern	er
AS324704851AE8EB	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0009	14	hart	hartung	ung
ASB05AA1660F62C0	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0009	15	vo	von	n
AS7249A751E08C10	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0009	16	Eglofſt	Eglofſtein	ein
ASBE98B7B9EE888D	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0009	17	pfleg	pfleger	er
AS86A6B78AA7D293	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0010	18	Oſwald	Oſwalden	en
AS5D965DB25C8E1C	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0010	19	Erh	Erhart	art
AS74A98BB928D205	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0010	20	vettn	vettern	er
ASA9872DA6A3F5BB	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0010	21	dien	diener	er
AS3C77D009B6F9F9	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0011	22	hn	hern	er
AS7107162902FCD3	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0011	23	R	Raban	aban
ASCE28586CBEA0EE	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0012	24	hn	hern	er
AS8510BDE1123EF8	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0012	25	fr	fridrich	idrich
AS0B3740A8A94A4F	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0012	26	Schenke	Schenken	n
AS3BA489439F431D	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0012	27	hauptma	hauptman	n
AS73110D4DD5912A	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0012	28	lantfr	lantfried	ied
ASA36F3E08C06DBC	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0013	29	ij	ij	NONE
AS299078E3A4D9B6	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0014	30	f	fridrich	ridrich
ASE79F277DC448F1	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0014	31	Ochſe	Ochſen	n
ASB9788365EA081A	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0014	32	Schulth	Schultheiſʒ	eiſʒ
ASB2D20C9CF82F74	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0014	33	Bambg	Bamberg	er
AS3D0BCCFCFEE0F4	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0015	34	foꝛ	foꝛma	ma
AS380DEC1D074D5D	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0015	35	priuacois	priuacionis	in
ASE2931216492684	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0015	36	alıcuı	alıcuıus	us
AS4E346AFA6DD4D4	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0017	37	Epſcopo	Epiſcopo	i
AS356EA317BCA538	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0017	38	Bambergen	Bambergenſis	ſis
AS5B0602921C11AC	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0017	39	Hanſ	Hanſen	en
AS157D686F9019E2	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0017	40	Struperg	Struperger	er
ASB86B979E5DC0A5	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0018	41	d	der	er
AS4BDB96FFEA7E26	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0020	42	Schenk	Schenken	en
ASD31F4E0707A15E	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0021	43	hn	hern	er
AS35BD966931A99C	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0021	44	Raban	Rabann	n
ASA3EF237CC3CC2D	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0021	45	Biſch	Biſchof	of
AS729FDC813F84E1	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0022	46	de	dem	m
ASDFBAD82FFB956B	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0023	47	f	fridrich	ridrich
ASAEB3FD33D9EEE0	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0023	48	Oting	Otingen	en
ASD35C1D75A76FF3	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0023	49	hofmeıſt	hofmeıſter	er
AS2535C25053AB22	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0025	50	f	fridrich	ridrich
ASA10DF8D8278E36	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0026	51	Augſpg	Augſpurg	ur
ASFE77F799CF59A8	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0030	52	hn	hern	er
ASA6157122732702	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0030	53	frıdrıchn	frıdrıchen	e
AS8F746C95FED54E	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0030	54	hren	herren	er
AS1E4CC9C40F5447	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0032	55	hn	hern	er
ASF247E90BE97606	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0032	56	Heinr	Heinrich	ich
ASD90584CA0C54D8	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0032	57	Reuſʒe	Reuſʒen	n
AS53DE919A6DD7C0	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0032	58	vo	von	n
ASDE8EFBD2B8EA9D	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0032	59	plawe	plawen	n
AS9643D2D3980A59	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0032	60	hren	herren	er
AS8F541E785B8D07	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0032	61	Grewtʒ	Grenwtʒ	n
ASF0A5D1399710D8	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0032	62	hauptma	hauptman	n
ASB69E317BC61585	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0034	63	hn	hern	er
AS94CE38FE6BAD60	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0034	64	frıdr	frıdrich	ich
AS20633D49FA0615	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0035	65	hn	hern	er
AS903654882B4FBD	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0035	66	Albr	Albrecht	echt
AS1C1B9650437C72	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0036	67	vcʒeihbr	vercʒeihbrief	erief
AS2994E23E31E835	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0036	68	Eb	Eberhart	erhart
AS82A471A9CB5EF6	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0036	69	Roſembg	Roſemberg	er
AS7F3589EBD14774	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0036	70	ſe	ſeni	ni
AS2091630C5A3052	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0036	71	or	ori	i
AS5C7F508D80D864	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0036	72	vlr	vlrich	ich
AS6FD0A12E93F94F	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0037	73	hn	hern	er
ASEAB2F4F5456EE2	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0043	74	hn	hern	er
AS0818CD753ACE25	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0043	75	Frıdrıchn	Frıdrıchen	e
AS82253CB59BC573	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0043	76	h	her	er
ASDA15E9BFD01534	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0048	77	Burgraf	Burgrafen	en
ASE03341C41E7CC6	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0048	78	Joh	Johan	an
ASAB87F0F73DC48D	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0052	79	d	der	er
ASF61BDB928AA5DC	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0053	80	hn	hern	er
ASBA0195F974EC40	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0053	81	Tumhre	Tumherre	er
AS21F3892460307C	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0054	82	hn	hern	er
AS26895567712C17	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0054	83	Conr	Conrad	ad
AS8846AE45B27205	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0054	84	hren	herren	er
AS84EE11A30886F1	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0059	85	hn	hern	er
AS00B1645B839DD5	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0059	86	Raban	Rabann	n
AS8ABCF14AEBE092	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0059	87	hn	hern	er
AS363CCB53E1C901	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0059	88	f	fridrich	ridrich
ASC96EB548940AC8	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0059	89	hren	herren	er
AS26C113326329E7	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0059	90	hn	hern	er
ASB82F4C49E31000	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0059	91	hanſe	hanſen	n
ASB4F2984BF26002	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0059	92	vo	von	n
ASAAD3C93D3F8600	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0063	93	Swarcʒemberg	Swarcʒemberger	er
ASEBA4C4B8D37D22	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0063	94	Camr	Camrer	er
ASCF35CE22AEC758	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0065	95	Pet	Peter	er
AS7BC7299B7D0DEB	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0066	96	Elſpethe	Elſpethen	n
AS6F405836E20120	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0066	97	Nür	Nüremberg	emberg
ASCEB9A9CFF8AC68	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0068	98	hn	hern	er
AS0C80F11A5EB745	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0068	99	vvirtʒbg	vvirtʒburg	ur
ASD3F3A7768E3424	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0069	100	frıdrıch	frıdrıchen	en
ASE59477EA66DDEC	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0070	101	Bambg	Bamberg	er
AS20A4ADD8D3085A	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0071	102	Heinr	Heinrich	ich
ASC6AEF61746C9EE	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0071	103	Moritʒe	Moritʒen	n
AS29A85B5156849B	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0071	104	Awrach	Awracher	er
ASEF3970307383A7	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0072	105	Albr	Albrecht	echt
ASC2AD73689D524F	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0072	106	lantricht	lantrichter	er
ASD6591DB2E858F3	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0074	107	hailſprunen	hailſprunnen	n
ASB4C25BC250E34F	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0075	108	lantricht	lantrichter	er
AS05550B64C409D8	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0077	109	vveiſʒembg	vveiſʒemburg	ur
AS38057EC488B664	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0077	110	d	der	er
AS9AEF9C1E83E545	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0079	111	Gemaine	Gemainen	n
AS167A967E6C00C7	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0079	112	Swabn	Swaben	e
AS3B18A6B9B40349	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0079	113	ÿetʒund	ÿetʒunden	en
AS842353FA382736	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0079	114	einand	einander	er
ASAEAB0DC085EA81	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0080	115	Beyn	Beyern	er
AS37E2E377986C0C	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0082	116	vo	von	n
AS361F71CBFA7430	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0082	117	de	dem	m
AS486F1ADFCBD83B	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0082	118	eltn	eltern	er
ASB0B1E863B1112D	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0082	119	vnſs	vnſers	er
AS72226F76121F99	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0082	120	hre	herren	ern
AS625B87B20A16BF	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0082	121	Burg	Burggraf	graf
ASED8C9F196F004B	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0082	122	Johanſ	Johanſen	en
AS83E04CC6155CE6	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0082	123	hofmeiſt	hofmeiſter	er
ASE8965E5542CC6C	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0085	124	hn	hern	er
AS1978BBF41B1A82	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0085	125	f	fridrich	ridrich
AS25B6FF6C5B4405	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0085	126	Schencke	Schencken	n
AS6872B478C06D42	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0086	127	hn	hern	er
AS2EFF0DE77E06F9	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0086	128	vo	von	n
AS9FDCC138295A89	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0088	129	vo	von	n
ASF3D4577C6491B7	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0088	130	Öſtreich	Öſterreich	er
ASBECBF1A21D3F95	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0089	131	Bambg	Bamberg	er
ASD42452570D77B9	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0090	132	Tuchſeſʒe	Tuchſeſʒen	n
AS3CDB8437D55D57	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0090	133	vo	von	n
AS46FCE4A0810F61	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0090	134	pumerſfeld	pumerſfelden	en
ASD0D3F989182C5B	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0092	135	Schencke	Schencken	n
ASF627EAF137FAE3	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0093	136	d	der	er
AS9B6D00A49004FB	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0094	137	fr	fridrich	idrich
AS6D7422CF187CA6	NUREMBERG	Band2	NB_B2_R000001	NB_B2_R000001_L0094	138	vo	von	n
AS1FFF4250EF6CEF	NUREMBERG	Band2	NB_B2_R000002	NB_B2_R000002_L0007	1	VVindemberg	VVindemberger	er
AS4EAF547F907D47	NUREMBERG	Band2	NB_B2_R000002	NB_B2_R000002_L0007	2	v̈berreit	v̈berreiter	er
ASFBBB1D9306FF66	NUREMBERG	Band2	NB_B2_R000002	NB_B2_R000002_L0008	3	Gumpemperg	Gumpemperger	er
ASE530789BBA4ADE	NUREMBERG	Band2	NB_B2_R000002	NB_B2_R000002_L0008	4	Ritt	Ritter	er
ASAA33376AA65C0A	NUREMBERG	Band2	NB_B2_R000003	NB_B2_R000003_L0002	1	feia	feria	r
AS8F2F4635150BF1	NUREMBERG	Band2	NB_B2_R000003	NB_B2_R000003_L0002	2	p	poſt	oſt
ASE3F1F0AEAC4E4A	NUREMBERG	Band2	NB_B2_R000003	NB_B2_R000003_L0002	3	virgis	virginis	in
AS14F67E6BBB5C45	NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0001	1	Rotembg	Rotemburg	ur
AS7412E0F2CB22F6	NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0002	2	Lıebn	Lıeben	e
AS8D388139594058	NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0003	3	vnſere	vnſeren	n
AS56CB2FEB9337B4	NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0003	4	hren	herren	er
AS05B8CE97A1FD5B	NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0003	5	de	den	n
AS60D455E7AD989F	NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0004	6	ew	ewr	r
AS092B680E3530A7	NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0004	7	d	dem	em
AS138AAB424CE518	NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0004	8	vnſ	vnſer	er
ASD858A90E0EF71A	NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0005	9	Ro	Rogamus	gamus
AS902BB0F5F1B03C	NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0005	10	vſchr	verſchriben	eriben
ASEFFA5C18376ACD	NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0008	11	dan	dann	n
AS046715FD1AD522	NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0008	12	v	ver	er
AS457C3F54082111	NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0008	13	vnſr	vnſer	e
AS6F70A213C72A0D	NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0009	14	habn	haben	e
ASEF055908C8F791	NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0010	15	Dat	Datum	um
AS72051E65E80BAA	NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0010	16	feıa	ferıa	r
AS68A80D39A0C1D2	NUREMBERG	Band2	NB_B2_R000004	NB_B2_R000004_L0010	17	virgis	virginis	in
AS28498A17E99BF9	NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0002	1	hre	herre	er
ASAA0591CF47E41C	NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0003	2	vnſ	vnſer	er
AS3B25D640A6951D	NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0004	3	cʒwiſchn	cʒwiſchen	e
ASB1A0B8C01BBEBC	NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0005	4	woꝛde	woꝛden	n
AS74CD8E075854CA	NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0005	5	Ro	Rogamus	gamus
AS3D5D2A417DAF6B	NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0005	6	ewn	ewrn	r
AS474BF0901194DB	NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0007	7	fürdrug	fürdrung	n
AS1C9049BAC6F588	NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0007	8	vnſr	vnſer	e
AS6A00508185D104	NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0007	9	willige	willigen	n
ASC8E1E90A288D03	NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0008	10	eg	egenante	enante
ASC2516FCB4FC775	NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0008	11	vnſ	vnſer	er
ASC21448049C463C	NUREMBERG	Band2	NB_B2_R000005	NB_B2_R000005_L0009	12	dat	datum	um
ASF1FEA1B7F67641	NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0001	1	Schencke	Schencken	n
AS5E8CDA316AF17E	NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0002	2	hn	hern	er
ASF9070A7D6078DF	NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0002	3	Conr	Conrad	ad
AS7A1CA3206C0685	NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0002	4	hren	herren	er
ASFCFBF2689EAD10	NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0003	5	Tumhren	Tumherren	er
AS16E1C305F6D924	NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0004	6	hre	herre	er
AS9DA93F23F58844	NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0004	7	woꝛde	woꝛden	n
AS70269EE81BBF0F	NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0004	8	vnſ	vnſer	er
ASF4728324B3576C	NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0005	9	vnſs	vnſers	er
ASC35112C4CF5606	NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0005	10	hren	herren	er
ASEB17257A39290A	NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0005	11	cʒwiſchn	cʒwiſchen	e
AS46EB7262869397	NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0005	12	Fr	Frankfurt	ankfurt
ASEAC52E71F43F90	NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0006	13	gefange	gefangen	n
ASEB6F820D97E8A5	NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0006	14	worde	worden	n
AS019EB700A91C70	NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0006	15	Ro	Rogamus	gamus
AS1BA80C46236905	NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0006	16	d	durch	urch
ASB54746525EC689	NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0006	17	vnſ	vnſer	er
ASD41A5C9DF42006	NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0007	18	denſ	denſelben	elben
AS2B52AF654AA6A4	NUREMBERG	Band2	NB_B2_R000006	NB_B2_R000006_L0007	19	vnſn	vnſern	er
