scope	identity_level	identity	occurrences	fields	pages	folios	instruction	argument	closer	unresolved	dominant_role	dominant_purity	cross_folio
Q13	RAW_TOKEN	ched	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	chedaiin	2	2	1	1	1	1	0	0	INSTRUCTION_CLAUSE_LIKE	0.5	0
Q13	RAW_TOKEN	chedain	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	chedal	2	2	2	2	2	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	1
Q13	RAW_TOKEN	chedar	2	2	2	2	2	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	1
Q13	RAW_TOKEN	chedchey	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	chedchy	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	chedy	57	51	16	9	50	5	2	0	INSTRUCTION_CLAUSE_LIKE	0.877192982456	1
Q13	RAW_TOKEN	cheedar	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	cheedy	10	10	5	4	6	4	0	0	INSTRUCTION_CLAUSE_LIKE	0.6	1
Q13	RAW_TOKEN	cheeety	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	cheekey	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	cheeky	2	2	2	1	2	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	cheeol	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	chees	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	cheey	12	12	7	6	11	1	0	0	INSTRUCTION_CLAUSE_LIKE	0.916666666667	1
Q13	RAW_TOKEN	chekar	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	cheky	6	6	5	5	5	1	0	0	INSTRUCTION_CLAUSE_LIKE	0.833333333333	1
Q13	RAW_TOKEN	cheokain	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	cheol	5	5	4	3	5	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	1
Q13	RAW_TOKEN	cheolchey	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	cheolkain	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	cheoltain	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	cheoly	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	cheor	4	4	3	3	3	1	0	0	INSTRUCTION_CLAUSE_LIKE	0.75	1
Q13	RAW_TOKEN	ches	3	3	3	3	2	0	1	0	INSTRUCTION_CLAUSE_LIKE	0.666666666667	1
Q13	RAW_TOKEN	chety	2	2	2	2	2	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	1
Q13	RAW_TOKEN	chey	29	28	14	8	27	1	1	0	INSTRUCTION_CLAUSE_LIKE	0.931034482759	1
Q13	RAW_TOKEN	chkaiin	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	chkain	3	3	3	3	2	0	1	0	INSTRUCTION_CLAUSE_LIKE	0.666666666667	1
Q13	RAW_TOKEN	chkar	1	1	1	1	0	0	1	0	RECORD_CLOSER_LIKE	1	0
Q13	RAW_TOKEN	chkeedy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	chkeey	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	chl	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	chldaiin	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	chol	5	5	5	4	4	1	0	0	INSTRUCTION_CLAUSE_LIKE	0.8	1
Q13	RAW_TOKEN	cholchey	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	cholkaiin	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	cholo	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	chy	3	3	3	3	3	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	1
Q13	RAW_TOKEN	ckhdy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	cthdy	2	2	2	1	0	2	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	cthedy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	cther	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	cthor	2	2	2	2	2	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	1
Q13	RAW_TOKEN	d	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	daiiin	2	2	2	2	1	0	1	0	INSTRUCTION_CLAUSE_LIKE	0.5	1
Q13	RAW_TOKEN	daiin	19	18	12	7	17	1	1	0	INSTRUCTION_CLAUSE_LIKE	0.894736842105	1
Q13	RAW_TOKEN	dain	9	9	6	4	6	2	1	0	INSTRUCTION_CLAUSE_LIKE	0.666666666667	1
Q13	RAW_TOKEN	dainy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	dair	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	dairydy	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	dal	22	20	9	7	16	5	1	0	INSTRUCTION_CLAUSE_LIKE	0.727272727273	1
Q13	RAW_TOKEN	dalaiin	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	dalchdy	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	dalched	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	dalchedy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	daldy	2	2	2	2	0	2	0	0	SHORT_ARGUMENT_LIKE	1	1
Q13	RAW_TOKEN	dalky	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	dalom	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	dalshdy	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	daly	4	4	4	4	2	2	0	0	INSTRUCTION_CLAUSE_LIKE	0.5	1
Q13	RAW_TOKEN	dam	2	2	2	2	1	1	0	0	INSTRUCTION_CLAUSE_LIKE	0.5	1
Q13	RAW_TOKEN	dar	8	8	7	5	5	3	0	0	INSTRUCTION_CLAUSE_LIKE	0.625	1
Q13	RAW_TOKEN	darchey	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	dasy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	dchdy	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	dchedy	3	3	3	3	0	3	0	0	SHORT_ARGUMENT_LIKE	1	1
Q13	RAW_TOKEN	dcheedy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	dchol	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	dchy	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	deedy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	dkedy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	dkeey	1	1	1	1	0	0	1	0	RECORD_CLOSER_LIKE	1	0
Q13	RAW_TOKEN	dl	2	2	1	1	2	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	dol	4	4	4	4	3	1	0	0	INSTRUCTION_CLAUSE_LIKE	0.75	1
Q13	RAW_TOKEN	doldy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	dolshedy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	dor	2	2	2	2	1	1	0	0	INSTRUCTION_CLAUSE_LIKE	0.5	1
Q13	RAW_TOKEN	dshedy	4	4	4	4	0	4	0	0	SHORT_ARGUMENT_LIKE	1	1
Q13	RAW_TOKEN	dsheol	2	2	2	2	2	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	1
Q13	RAW_TOKEN	dshey	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	dshor	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	dy	12	11	10	6	10	2	0	0	INSTRUCTION_CLAUSE_LIKE	0.833333333333	1
Q13	RAW_TOKEN	dychedy	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	dykaiin	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	dykeedy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	dym	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	dytain	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	dytey	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	eeedy	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	ekedy	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	eses	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	fchedy	2	2	2	2	1	1	0	0	INSTRUCTION_CLAUSE_LIKE	0.5	1
Q13	RAW_TOKEN	kaiin	1	1	1	1	0	0	1	0	RECORD_CLOSER_LIKE	1	0
Q13	RAW_TOKEN	kain	7	6	5	5	7	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	1
Q13	RAW_TOKEN	kair	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	kar	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	kchedy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	kchey	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	kechdy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	kechey	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	kedy	4	4	3	2	0	4	0	0	SHORT_ARGUMENT_LIKE	1	1
Q13	RAW_TOKEN	keedy	4	4	3	3	1	3	0	0	SHORT_ARGUMENT_LIKE	0.75	1
Q13	RAW_TOKEN	keeol	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	keey	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	key	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	kol	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	kolkedy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	kshdy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	kshedy	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	ksheol	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	laiin	2	2	1	1	1	1	0	0	INSTRUCTION_CLAUSE_LIKE	0.5	0
Q13	RAW_TOKEN	lal	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	lam	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	lar	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	lcheckhedy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	lcheckhy	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	lched	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	lchedal	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	lchedar	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	lchedy	20	20	9	7	4	16	0	0	SHORT_ARGUMENT_LIKE	0.8	1
Q13	RAW_TOKEN	lcheey	2	2	2	2	2	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	1
Q13	RAW_TOKEN	lcheol	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	lchey	5	5	5	4	4	1	0	0	INSTRUCTION_CLAUSE_LIKE	0.8	1
Q13	RAW_TOKEN	lchl	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	lchy	2	2	2	1	1	1	0	0	INSTRUCTION_CLAUSE_LIKE	0.5	0
Q13	RAW_TOKEN	ldalor	1	1	1	1	0	0	1	0	RECORD_CLOSER_LIKE	1	0
Q13	RAW_TOKEN	ldy	4	4	4	4	2	2	0	0	INSTRUCTION_CLAUSE_LIKE	0.5	1
Q13	RAW_TOKEN	lkain	3	3	3	3	3	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	1
Q13	RAW_TOKEN	lkar	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	lkchey	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	lkedy	2	2	2	2	1	1	0	0	INSTRUCTION_CLAUSE_LIKE	0.5	1
Q13	RAW_TOKEN	lkeedy	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	lky	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	lo	3	3	3	3	1	2	0	0	SHORT_ARGUMENT_LIKE	0.666666666667	1
Q13	RAW_TOKEN	lochedy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	lol	9	9	8	7	6	3	0	0	INSTRUCTION_CLAUSE_LIKE	0.666666666667	1
Q13	RAW_TOKEN	loldy	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	lolom	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	lols	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	loly	2	2	2	2	1	1	0	0	INSTRUCTION_CLAUSE_LIKE	0.5	1
Q13	RAW_TOKEN	lom	3	3	3	2	2	1	0	0	INSTRUCTION_CLAUSE_LIKE	0.666666666667	1
Q13	RAW_TOKEN	lor	2	2	2	2	1	1	0	0	INSTRUCTION_CLAUSE_LIKE	0.5	1
Q13	RAW_TOKEN	los	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	lpchdy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	lr	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	ls	2	2	2	2	2	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	1
Q13	RAW_TOKEN	lsan	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	lshckhy	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	lsheckhedy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	lsheckhy	1	1	1	1	0	0	1	0	RECORD_CLOSER_LIKE	1	0
Q13	RAW_TOKEN	lshedary	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	lshedy	7	7	5	5	2	5	0	0	SHORT_ARGUMENT_LIKE	0.714285714286	1
Q13	RAW_TOKEN	lsheedy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	lshees	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	lsheey	4	4	3	3	4	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	1
Q13	RAW_TOKEN	lshety	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	lshey	2	2	2	2	1	1	0	0	INSTRUCTION_CLAUSE_LIKE	0.5	1
Q13	RAW_TOKEN	lsho	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	ltaiin	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	ltain	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	lteey	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	ly	3	3	3	2	2	1	0	0	INSTRUCTION_CLAUSE_LIKE	0.666666666667	1
Q13	RAW_TOKEN	octheol	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	odaiin	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	odal	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	oekeedy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	ofchdy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	ofchedy	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	oiiin	2	2	2	2	2	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	1
Q13	RAW_TOKEN	oiiiny	1	1	1	1	0	0	1	0	RECORD_CLOSER_LIKE	1	0
Q13	RAW_TOKEN	oiin	2	2	2	2	2	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	1
Q13	RAW_TOKEN	oin	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	okaiin	10	10	7	6	10	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	1
Q13	RAW_TOKEN	okain	12	11	8	5	10	2	0	0	INSTRUCTION_CLAUSE_LIKE	0.833333333333	1
Q13	RAW_TOKEN	okair	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	okal	3	3	3	3	3	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	1
Q13	RAW_TOKEN	okalchy	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	okalol	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	okaly	2	2	2	2	1	1	0	0	INSTRUCTION_CLAUSE_LIKE	0.5	1
Q13	RAW_TOKEN	okar	2	2	2	1	1	1	0	0	INSTRUCTION_CLAUSE_LIKE	0.5	0
Q13	RAW_TOKEN	okchd	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	okchedy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	okchey	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	okedor	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	okedy	4	4	4	4	2	2	0	0	INSTRUCTION_CLAUSE_LIKE	0.5	1
Q13	RAW_TOKEN	okeed	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	okeedy	7	7	6	5	5	1	0	1	INSTRUCTION_CLAUSE_LIKE	0.714285714286	1
Q13	RAW_TOKEN	okeeedy	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	okeeol	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	okeey	4	4	4	4	4	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	1
Q13	RAW_TOKEN	okeshey	1	1	1	1	0	1	0	0	SHORT_ARGUMENT_LIKE	1	0
Q13	RAW_TOKEN	okey	2	2	2	2	2	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	1
Q13	RAW_TOKEN	okiin	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	okol	2	2	2	2	2	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	1
Q13	RAW_TOKEN	oky	2	2	2	2	0	2	0	0	SHORT_ARGUMENT_LIKE	1	1
Q13	RAW_TOKEN	ol	62	53	15	8	53	4	5	0	INSTRUCTION_CLAUSE_LIKE	0.854838709677	1
Q13	RAW_TOKEN	olaiin	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	olaiiny	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	olain	1	1	1	1	1	0	0	0	INSTRUCTION_CLAUSE_LIKE	1	0
Q13	RAW_TOKEN	olchedy	8	8	6	5	3	4	1	0	SHORT_ARGUMENT_LIKE	0.5	1
