edition	axis	model	held_folio	gain_bits	counterexample
ZL3b	TAIL_2_VS_1	OPEN_COMPILER12	f105	-3.966600318542	WEAKEST_HELD_FOLIO
ZL3b	TAIL_2_VS_1	OPEN_COMPILER12	f115	-1.160818400730	WEAKEST_HELD_FOLIO
ZL3b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f105	-9.761364604701	WEAKEST_HELD_FOLIO
ZL3b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f112	-2.664918360633	WEAKEST_HELD_FOLIO
ZL3b	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f105	-5.935047873619	WEAKEST_HELD_FOLIO
ZL3b	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f104	-2.419692734205	WEAKEST_HELD_FOLIO
ZL3b	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f115	-8.779733003677	WEAKEST_HELD_FOLIO
ZL3b	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f114	-8.137735051634	WEAKEST_HELD_FOLIO
ZL3b	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f115	-5.067273153186	WEAKEST_HELD_FOLIO
ZL3b	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f114	-4.834425478866	WEAKEST_HELD_FOLIO
ZL3b	COLOR_RED_VS_YEL	OPEN_COMPILER12	f107	-2.809299807466	WEAKEST_HELD_FOLIO
ZL3b	COLOR_RED_VS_YEL	OPEN_COMPILER12	f115	-1.709121776521	WEAKEST_HELD_FOLIO
ZL3b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f115	-7.428535036844	WEAKEST_HELD_FOLIO
ZL3b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f113	-6.410283041795	WEAKEST_HELD_FOLIO
IT2a	RAYS_8_VS_7	OPEN_HOST_CHAR3_HASH32	f105	-7.248567568284	WEAKEST_HELD_FOLIO
IT2a	RAYS_8_VS_7	OPEN_HOST_CHAR3_HASH32	f114	-4.004352037986	WEAKEST_HELD_FOLIO
IT2a	RAYS_8_VS_7	BODY_HOST_CHAR3_HASH32	f114	-12.924722078921	WEAKEST_HELD_FOLIO
IT2a	RAYS_8_VS_7	BODY_HOST_CHAR3_HASH32	f112	-3.284395667822	WEAKEST_HELD_FOLIO
IT2a	RAYS_8_VS_7	OPEN_BODY_HOST_CHAR3_HASH32	f115	-10.322905096600	WEAKEST_HELD_FOLIO
IT2a	RAYS_8_VS_7	OPEN_BODY_HOST_CHAR3_HASH32	f112	-3.103084558631	WEAKEST_HELD_FOLIO
IT2a	RAYS_8_VS_7	OPEN_COMPILER12	f114	-5.269137711744	WEAKEST_HELD_FOLIO
IT2a	RAYS_8_VS_7	OPEN_COMPILER12	f107	-1.363672342866	WEAKEST_HELD_FOLIO
IT2a	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f115	-6.967454930320	WEAKEST_HELD_FOLIO
IT2a	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f112	-5.321790810965	WEAKEST_HELD_FOLIO
IT2a	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f105	-6.048073380140	WEAKEST_HELD_FOLIO
IT2a	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f114	-3.700245267276	WEAKEST_HELD_FOLIO
IT2a	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f114	-3.414026825777	WEAKEST_HELD_FOLIO
IT2a	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f105	-1.184615343900	WEAKEST_HELD_FOLIO
IT2a	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f105	-7.334473449557	WEAKEST_HELD_FOLIO
IT2a	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f114	-1.715765921873	WEAKEST_HELD_FOLIO
IT2a	TAIL_2_VS_1	OPEN_COMPILER12	f105	-3.221710770665	WEAKEST_HELD_FOLIO
IT2a	TAIL_2_VS_1	OPEN_COMPILER12	f115	-1.111360454076	WEAKEST_HELD_FOLIO
IT2a	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f105	-9.022927350235	WEAKEST_HELD_FOLIO
IT2a	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f112	-2.791028174858	WEAKEST_HELD_FOLIO
IT2a	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f114	-3.133578345307	WEAKEST_HELD_FOLIO
IT2a	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f105	-2.594422278311	WEAKEST_HELD_FOLIO
IT2a	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f114	-6.088480720336	WEAKEST_HELD_FOLIO
IT2a	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f115	-4.966280290536	WEAKEST_HELD_FOLIO
IT2a	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f114	-4.921202138788	WEAKEST_HELD_FOLIO
IT2a	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f104	-4.029413501013	WEAKEST_HELD_FOLIO
IT2a	COLOR_RED_VS_YEL	OPEN_COMPILER12	f107	-3.726153394646	WEAKEST_HELD_FOLIO
IT2a	COLOR_RED_VS_YEL	OPEN_COMPILER12	f115	-2.006494457091	WEAKEST_HELD_FOLIO
IT2a	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f115	-5.967058417369	WEAKEST_HELD_FOLIO
IT2a	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f104	-5.647233422164	WEAKEST_HELD_FOLIO
RF1b	RAYS_8_VS_7	OPEN_HOST_CHAR3_HASH32	f115	-4.454296273060	WEAKEST_HELD_FOLIO
RF1b	RAYS_8_VS_7	OPEN_HOST_CHAR3_HASH32	f105	-2.761119020174	WEAKEST_HELD_FOLIO
RF1b	RAYS_8_VS_7	BODY_HOST_CHAR3_HASH32	f114	-7.942808084888	WEAKEST_HELD_FOLIO
RF1b	RAYS_8_VS_7	BODY_HOST_CHAR3_HASH32	f107	-5.338145195021	WEAKEST_HELD_FOLIO
RF1b	RAYS_8_VS_7	OPEN_BODY_HOST_CHAR3_HASH32	f115	-6.512801629623	WEAKEST_HELD_FOLIO
RF1b	RAYS_8_VS_7	OPEN_BODY_HOST_CHAR3_HASH32	f112	-3.043676086231	WEAKEST_HELD_FOLIO
RF1b	RAYS_8_VS_7	OPEN_COMPILER12	f114	-3.645735320417	WEAKEST_HELD_FOLIO
RF1b	RAYS_8_VS_7	OPEN_COMPILER12	f107	-1.754307288928	WEAKEST_HELD_FOLIO
RF1b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f115	-7.357109786345	WEAKEST_HELD_FOLIO
RF1b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f112	-6.320672171865	WEAKEST_HELD_FOLIO
RF1b	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f105	-3.015402212513	WEAKEST_HELD_FOLIO
RF1b	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f114	-2.489520537580	WEAKEST_HELD_FOLIO
RF1b	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f114	-2.286984034275	WEAKEST_HELD_FOLIO
RF1b	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f105	-2.005800701425	WEAKEST_HELD_FOLIO
RF1b	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f105	-6.571769921122	WEAKEST_HELD_FOLIO
RF1b	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f104	-1.135574500445	WEAKEST_HELD_FOLIO
RF1b	TAIL_2_VS_1	OPEN_COMPILER12	f105	-3.814111793970	WEAKEST_HELD_FOLIO
RF1b	TAIL_2_VS_1	OPEN_COMPILER12	f115	-0.853300264586	WEAKEST_HELD_FOLIO
RF1b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f105	-8.986402213124	WEAKEST_HELD_FOLIO
RF1b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f112	-3.031326086574	WEAKEST_HELD_FOLIO
RF1b	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f105	-4.992373586442	WEAKEST_HELD_FOLIO
RF1b	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f114	-1.523166483494	WEAKEST_HELD_FOLIO
RF1b	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f115	-6.547799415338	WEAKEST_HELD_FOLIO
RF1b	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f113	-5.252936597894	WEAKEST_HELD_FOLIO
RF1b	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f105	-2.942472332885	WEAKEST_HELD_FOLIO
RF1b	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f115	-2.682601404389	WEAKEST_HELD_FOLIO
RF1b	COLOR_RED_VS_YEL	OPEN_COMPILER12	f107	-3.306489216767	WEAKEST_HELD_FOLIO
RF1b	COLOR_RED_VS_YEL	OPEN_COMPILER12	f115	-1.266739196865	WEAKEST_HELD_FOLIO
RF1b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f115	-7.273200805335	WEAKEST_HELD_FOLIO
RF1b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f107	-3.583913077370	WEAKEST_HELD_FOLIO
