edition	open_wrapper	body_wrapper	held_folio	pseudo_gain_bits	positive_gain
ZL3b	q	t	f115	0.002596010923	1
ZL3b	d	q	f104	-0.069307836768	0
ZL3b	d	q	f105	-0.017251011552	0
ZL3b	d	q	f106	-0.012892546525	0
ZL3b	d	q	f107	-0.000924552426	0
ZL3b	d	q	f112	0.000791172646	1
ZL3b	d	q	f113	-0.080996989388	0
ZL3b	d	q	f114	-0.005838104180	0
ZL3b	d	q	f115	-0.068826721197	0
ZL3b	d	d	f104	0.017078682928	1
ZL3b	d	d	f105	0.870938750867	1
ZL3b	d	d	f106	0.308443599185	1
ZL3b	d	d	f107	0.010269258085	1
ZL3b	d	d	f112	0.121566588018	1
ZL3b	d	d	f113	0.206968251602	1
ZL3b	d	d	f114	1.118267226783	1
ZL3b	d	d	f115	-0.207994378541	0
ZL3b	d	s	f104	0.019094871052	1
ZL3b	d	s	f105	0.021906244123	1
ZL3b	d	s	f106	0.014663102331	1
ZL3b	d	s	f107	-0.004823431938	0
ZL3b	d	s	f112	0.027568882503	1
ZL3b	d	s	f113	-0.059592907754	0
ZL3b	d	s	f114	0.027788339590	1
ZL3b	d	s	f115	-0.125015403840	0
ZL3b	d	ch	f104	-0.057117078739	0
ZL3b	d	ch	f105	0.159708463741	1
ZL3b	d	ch	f106	0.081624823457	1
ZL3b	d	ch	f107	0.011160147012	1
ZL3b	d	ch	f112	-0.008319770798	0
ZL3b	d	ch	f113	0.138719774014	1
ZL3b	d	ch	f114	0.079957619310	1
ZL3b	d	ch	f115	0.031967156482	1
ZL3b	d	che	f104	-0.059820254008	0
ZL3b	d	che	f105	0.005149413416	1
ZL3b	d	che	f106	-0.008979701665	0
ZL3b	d	che	f107	0.011219623932	1
ZL3b	d	che	f112	-0.077772370119	0
ZL3b	d	che	f113	0.012160140263	1
ZL3b	d	che	f114	-0.004911593091	0
ZL3b	d	che	f115	-0.014512249657	0
ZL3b	d	sh	f104	-0.032049156667	0
ZL3b	d	sh	f105	0.037102631476	1
ZL3b	d	sh	f106	-0.008029993277	0
ZL3b	d	sh	f107	0.003084020816	1
ZL3b	d	sh	f112	0.015866071208	1
ZL3b	d	sh	f113	0.054175693668	1
ZL3b	d	sh	f114	-0.016107801513	0
ZL3b	d	sh	f115	0.027998767742	1
ZL3b	d	t	f104	0.003920080131	1
ZL3b	d	t	f105	-0.025170316356	0
ZL3b	d	t	f106	-0.175933169468	0
ZL3b	d	t	f107	-0.007136663561	0
ZL3b	d	t	f112	0.012278164534	1
ZL3b	d	t	f113	-0.008411393709	0
ZL3b	d	t	f114	0.006980505356	1
ZL3b	d	t	f115	-0.042965155249	0
ZL3b	s	q	f104	0.018620193820	1
ZL3b	s	q	f105	0.003583644808	1
ZL3b	s	q	f106	0.024956586754	1
ZL3b	s	q	f107	0.024352460934	1
ZL3b	s	q	f112	0.007366150870	1
ZL3b	s	q	f113	-0.027652351843	0
ZL3b	s	q	f114	-0.007987818448	0
ZL3b	s	q	f115	0.024682033339	1
ZL3b	s	d	f104	0.018972207034	1
ZL3b	s	d	f105	-0.026993225678	0
ZL3b	s	d	f106	0.011155257087	1
ZL3b	s	d	f107	0.000159878029	1
ZL3b	s	d	f112	0.017209744316	1
ZL3b	s	d	f113	-0.006061341090	0
ZL3b	s	d	f114	0.003895064421	1
ZL3b	s	d	f115	-0.033167898521	0
ZL3b	s	s	f104	0.004897566581	1
ZL3b	s	s	f105	-0.063163084627	0
ZL3b	s	s	f106	-0.014120452402	0
ZL3b	s	s	f107	-0.000068934894	0
ZL3b	s	s	f112	0.010458756131	1
ZL3b	s	s	f113	0.010304863224	1
ZL3b	s	s	f114	-0.022757023908	0
ZL3b	s	s	f115	-0.012487359257	0
ZL3b	s	ch	f104	0.000649865642	1
ZL3b	s	ch	f105	0.013037538700	1
ZL3b	s	ch	f106	0.002175863906	1
ZL3b	s	ch	f107	-0.000794162686	0
ZL3b	s	ch	f112	0.001686142867	1
ZL3b	s	ch	f113	-0.013828032141	0
ZL3b	s	ch	f114	0.003954127438	1
ZL3b	s	ch	f115	0.004642751223	1
ZL3b	s	che	f104	0.112479155735	1
ZL3b	s	che	f105	-0.124931241401	0
ZL3b	s	che	f106	0.047902225559	1
ZL3b	s	che	f107	0.044984345694	1
ZL3b	s	che	f112	0.048840015365	1
ZL3b	s	che	f113	0.028824731331	1
ZL3b	s	che	f114	0.021516436570	1
ZL3b	s	che	f115	0.040847618040	1
ZL3b	s	sh	f104	0.001508485245	1
ZL3b	s	sh	f105	0.023593650945	1
ZL3b	s	sh	f106	-0.131324181454	0
ZL3b	s	sh	f107	-0.008936471448	0
ZL3b	s	sh	f112	0.010305046621	1
ZL3b	s	sh	f113	0.030006155923	1
ZL3b	s	sh	f114	0.005389485509	1
ZL3b	s	sh	f115	-0.039301422006	0
ZL3b	s	t	f104	-0.021440685838	0
ZL3b	s	t	f105	-0.023943509713	0
ZL3b	s	t	f106	-0.146454824841	0
ZL3b	s	t	f107	-0.001458348076	0
ZL3b	s	t	f112	0.036937442197	1
ZL3b	s	t	f113	0.029777361755	1
ZL3b	s	t	f114	-0.025706329127	0
ZL3b	s	t	f115	0.036284156010	1
ZL3b	ch	q	f104	-0.096073754407	0
ZL3b	ch	q	f105	-0.108362202818	0
ZL3b	ch	q	f106	0.000993306891	1
ZL3b	ch	q	f107	0.044813236931	1
ZL3b	ch	q	f112	0.091466441203	1
ZL3b	ch	q	f113	0.052885214098	1
ZL3b	ch	q	f114	0.013331426849	1
ZL3b	ch	q	f115	0.063776483486	1
ZL3b	ch	d	f104	-0.001376993195	0
ZL3b	ch	d	f105	0.005803771266	1
ZL3b	ch	d	f106	-0.054833966130	0
ZL3b	ch	d	f107	-0.005315181823	0
ZL3b	ch	d	f112	-0.013647157695	0
ZL3b	ch	d	f113	-0.015494851411	0
ZL3b	ch	d	f114	-0.015510106304	0
ZL3b	ch	d	f115	-0.016625145648	0
ZL3b	ch	s	f104	-0.144244464153	0
ZL3b	ch	s	f105	0.008963456988	1
ZL3b	ch	s	f106	0.018937506177	1
ZL3b	ch	s	f107	-0.025386712393	0
ZL3b	ch	s	f112	-0.003804917505	0
ZL3b	ch	s	f113	-0.010583482051	0
ZL3b	ch	s	f114	-0.005316557709	0
ZL3b	ch	s	f115	-0.206551539482	0
ZL3b	ch	ch	f104	0.151070090056	1
ZL3b	ch	ch	f105	0.213147298033	1
ZL3b	ch	ch	f106	0.046582560053	1
ZL3b	ch	ch	f107	0.037024706251	1
ZL3b	ch	ch	f112	0.147356916511	1
ZL3b	ch	ch	f113	0.198975524570	1
ZL3b	ch	ch	f114	-0.086262558495	0
ZL3b	ch	ch	f115	-0.240038624696	0
ZL3b	ch	che	f104	0.007127822923	1
ZL3b	ch	che	f105	-0.099143716547	0
ZL3b	ch	che	f106	-0.007862988176	0
ZL3b	ch	che	f107	0.011839188537	1
ZL3b	ch	che	f112	-0.046512046221	0
ZL3b	ch	che	f113	0.020456731458	1
ZL3b	ch	che	f114	0.002432707120	1
ZL3b	ch	che	f115	0.029828327704	1
ZL3b	ch	sh	f104	0.069689093158	1
ZL3b	ch	sh	f105	0.038466503596	1
ZL3b	ch	sh	f106	0.027282067015	1
ZL3b	ch	sh	f107	-0.003309520040	0
ZL3b	ch	sh	f112	-0.043788162557	0
ZL3b	ch	sh	f113	0.112062461654	1
ZL3b	ch	sh	f114	0.053835804346	1
ZL3b	ch	sh	f115	0.032246175787	1
ZL3b	ch	t	f104	-0.010005049871	0
ZL3b	ch	t	f105	0.039886338365	1
ZL3b	ch	t	f106	0.224310947760	1
ZL3b	ch	t	f107	-0.025751665895	0
ZL3b	ch	t	f112	0.043473644997	1
ZL3b	ch	t	f113	0.009226118950	1
ZL3b	ch	t	f114	0.001966623585	1
ZL3b	ch	t	f115	0.053604001717	1
ZL3b	che	q	f104	0.112113993590	1
ZL3b	che	q	f105	0.109014267512	1
ZL3b	che	q	f106	0.028338984127	1
ZL3b	che	q	f107	-0.082098789542	0
ZL3b	che	q	f112	0.045797144051	1
ZL3b	che	q	f113	0.094873854033	1
ZL3b	che	q	f114	0.062693623599	1
ZL3b	che	q	f115	0.083208791485	1
ZL3b	che	d	f104	0.070093313575	1
ZL3b	che	d	f105	0.087420716262	1
ZL3b	che	d	f106	0.035016839020	1
ZL3b	che	d	f107	0.006785256657	1
ZL3b	che	d	f112	-0.013903741334	0
ZL3b	che	d	f113	-0.024029627237	0
ZL3b	che	d	f114	0.022292700209	1
ZL3b	che	d	f115	-0.023858446465	0
ZL3b	che	s	f104	0.035123321526	1
ZL3b	che	s	f105	0.002740687970	1
ZL3b	che	s	f106	-0.056156863130	0
ZL3b	che	s	f107	0.007934238945	1
ZL3b	che	s	f112	0.021222731345	1
ZL3b	che	s	f113	-0.023634665122	0
ZL3b	che	s	f114	0.007755353425	1
ZL3b	che	s	f115	0.041541610896	1
ZL3b	che	ch	f104	-0.173710619610	0
ZL3b	che	ch	f105	0.023024137575	1
ZL3b	che	ch	f106	-0.035061102182	0
ZL3b	che	ch	f107	-0.034915750621	0
ZL3b	che	ch	f112	0.007559627209	1
ZL3b	che	ch	f113	-0.007407887033	0
ZL3b	che	ch	f114	-0.119485612183	0
ZL3b	che	ch	f115	0.000607924523	1
ZL3b	che	che	f104	1.430944091504	1
ZL3b	che	che	f105	0.173151150147	1
ZL3b	che	che	f106	0.086260766896	1
ZL3b	che	che	f107	0.008352134262	1
ZL3b	che	che	f112	0.195388151820	1
ZL3b	che	che	f113	0.201194553042	1
ZL3b	che	che	f114	0.449265323600	1
ZL3b	che	che	f115	0.593442692066	1
ZL3b	che	sh	f104	-0.000227472389	0
ZL3b	che	sh	f105	-0.004679429097	0
ZL3b	che	sh	f106	-0.001224090784	0
ZL3b	che	sh	f107	-0.003555021815	0
ZL3b	che	sh	f112	-0.000440718465	0
ZL3b	che	sh	f113	-0.056261650628	0
ZL3b	che	sh	f114	-0.045692007874	0
ZL3b	che	sh	f115	-0.003668022574	0
ZL3b	che	t	f104	0.089074565985	1
ZL3b	che	t	f105	0.033909259216	1
ZL3b	che	t	f106	0.268175508661	1
ZL3b	che	t	f107	0.019293035342	1
ZL3b	che	t	f112	0.021983626192	1
ZL3b	che	t	f113	0.044921742666	1
ZL3b	che	t	f114	-0.007670478478	0
ZL3b	che	t	f115	-0.010084487720	0
ZL3b	sh	q	f104	-0.184539276946	0
ZL3b	sh	q	f105	0.064644974769	1
ZL3b	sh	q	f106	0.226768676530	1
ZL3b	sh	q	f107	0.096491801069	1
ZL3b	sh	q	f112	0.014576941673	1
ZL3b	sh	q	f113	0.200678330066	1
ZL3b	sh	q	f114	0.126317798454	1
ZL3b	sh	q	f115	0.283622608504	1
ZL3b	sh	d	f104	-0.008437663053	0
ZL3b	sh	d	f105	-0.007519770375	0
ZL3b	sh	d	f106	-0.150546601217	0
ZL3b	sh	d	f107	0.001293118286	1
ZL3b	sh	d	f112	0.001878668702	1
ZL3b	sh	d	f113	-0.007365213388	0
ZL3b	sh	d	f114	0.000634164634	1
ZL3b	sh	d	f115	-0.084941505912	0
ZL3b	sh	s	f104	-0.061785542997	0
ZL3b	sh	s	f105	0.019952940665	1
ZL3b	sh	s	f106	-0.081195778422	0
ZL3b	sh	s	f107	-0.001034901230	0
ZL3b	sh	s	f112	-0.049405830946	0
ZL3b	sh	s	f113	0.001569187290	1
ZL3b	sh	s	f114	0.004599877910	1
ZL3b	sh	s	f115	0.008716360518	1
ZL3b	sh	ch	f104	0.027306049472	1
ZL3b	sh	ch	f105	-0.006765663578	0
ZL3b	sh	ch	f106	-0.184411185600	0
ZL3b	sh	ch	f107	-0.002680011034	0
ZL3b	sh	ch	f112	0.013251336873	1
ZL3b	sh	ch	f113	0.011699183796	1
ZL3b	sh	ch	f114	0.007035909973	1
ZL3b	sh	ch	f115	0.012412287612	1
ZL3b	sh	che	f104	0.009958783358	1
ZL3b	sh	che	f105	0.002635592753	1
ZL3b	sh	che	f106	-0.059695937873	0
ZL3b	sh	che	f107	-0.095779914075	0
ZL3b	sh	che	f112	0.002062411220	1
ZL3b	sh	che	f113	0.009806715701	1
ZL3b	sh	che	f114	0.005460250535	1
ZL3b	sh	che	f115	0.005928649285	1
ZL3b	sh	sh	f104	0.099984211041	1
ZL3b	sh	sh	f105	-0.000206527612	0
ZL3b	sh	sh	f106	0.041364207886	1
ZL3b	sh	sh	f107	0.074449934236	1
ZL3b	sh	sh	f112	-0.124406320549	0
ZL3b	sh	sh	f113	0.159020965168	1
ZL3b	sh	sh	f114	-0.069990913074	0
ZL3b	sh	sh	f115	0.092284525928	1
ZL3b	sh	t	f104	-0.017376620650	0
ZL3b	sh	t	f105	-0.042293213511	0
ZL3b	sh	t	f106	1.204382381236	1
ZL3b	sh	t	f107	0.070120615216	1
ZL3b	sh	t	f112	0.242964269222	1
ZL3b	sh	t	f113	0.079291301168	1
ZL3b	sh	t	f114	-0.055499419950	0
ZL3b	sh	t	f115	-0.000240324239	0
ZL3b	t	q	f104	0.003664534693	1
ZL3b	t	q	f105	0.015389096844	1
ZL3b	t	q	f106	-0.013185727697	0
ZL3b	t	q	f107	-0.013562761119	0
ZL3b	t	q	f112	-0.011544206615	0
ZL3b	t	q	f113	0.003407641285	1
ZL3b	t	q	f114	-0.047326541772	0
ZL3b	t	q	f115	0.009248141556	1
ZL3b	t	d	f104	0.011912913059	1
ZL3b	t	d	f105	-0.028890815077	0
ZL3b	t	d	f106	0.004898943402	1
ZL3b	t	d	f107	-0.043720254751	0
ZL3b	t	d	f112	0.015826410003	1
ZL3b	t	d	f113	0.012781778048	1
ZL3b	t	d	f114	0.006091904702	1
ZL3b	t	d	f115	-0.042742730117	0
ZL3b	t	s	f104	0.011070018620	1
ZL3b	t	s	f105	0.019837286495	1
ZL3b	t	s	f106	-0.013007209871	0
ZL3b	t	s	f107	0.006728904046	1
ZL3b	t	s	f112	-0.037782564187	0
ZL3b	t	s	f113	-0.014245815497	0
ZL3b	t	s	f114	-0.111873642597	0
ZL3b	t	s	f115	-0.021581860364	0
ZL3b	t	ch	f104	0.028405807827	1
ZL3b	t	ch	f105	0.058550278727	1
ZL3b	t	ch	f106	0.028020114514	1
ZL3b	t	ch	f107	0.015999215997	1
ZL3b	t	ch	f112	0.023977626879	1
ZL3b	t	ch	f113	-0.058223609346	0
ZL3b	t	ch	f114	-0.009409812127	0
ZL3b	t	ch	f115	0.007568695847	1
ZL3b	t	che	f104	0.019355128022	1
ZL3b	t	che	f105	-0.009185442961	0
ZL3b	t	che	f106	0.012664747422	1
ZL3b	t	che	f107	-0.013143488308	0
ZL3b	t	che	f112	-0.057676733150	0
ZL3b	t	che	f113	-0.004459403654	0
ZL3b	t	che	f114	0.003473137377	1
ZL3b	t	che	f115	0.006329841547	1
ZL3b	t	sh	f104	-0.008948997031	0
ZL3b	t	sh	f105	-0.003388531451	0
ZL3b	t	sh	f106	0.000351308052	1
ZL3b	t	sh	f107	-0.005665759060	0
ZL3b	t	sh	f112	-0.009165856099	0
ZL3b	t	sh	f113	-0.042368479994	0
ZL3b	t	sh	f114	0.000074278263	1
ZL3b	t	sh	f115	-0.021232337667	0
ZL3b	t	t	f104	-0.001797825288	0
ZL3b	t	t	f105	0.045631004593	1
ZL3b	t	t	f106	0.214451980930	1
ZL3b	t	t	f107	-0.030067049887	0
ZL3b	t	t	f112	0.034763824552	1
ZL3b	t	t	f113	0.018753458424	1
ZL3b	t	t	f114	-0.028327072898	0
ZL3b	t	t	f115	0.042874243102	1
IT2a	q	q	f104	0.367290980743	1
IT2a	q	q	f105	0.336852311365	1
IT2a	q	q	f106	0.163817429880	1
IT2a	q	q	f107	0.219016276450	1
IT2a	q	q	f112	0.243814525596	1
IT2a	q	q	f113	0.302305541120	1
IT2a	q	q	f114	0.212882247451	1
IT2a	q	q	f115	0.117770216082	1
IT2a	q	d	f104	-0.021044082574	0
IT2a	q	d	f105	0.265923656528	1
IT2a	q	d	f106	0.071582629233	1
IT2a	q	d	f107	0.094808170672	1
IT2a	q	d	f112	-0.017975824271	0
IT2a	q	d	f113	-0.104087793167	0
IT2a	q	d	f114	0.138386210774	1
IT2a	q	d	f115	-0.077744571344	0
IT2a	q	s	f104	0.315389889570	1
IT2a	q	s	f105	0.194773403503	1
IT2a	q	s	f106	0.021793502628	1
IT2a	q	s	f107	0.103689532039	1
IT2a	q	s	f112	0.001675464893	1
IT2a	q	s	f113	0.128865260053	1
IT2a	q	s	f114	0.216718535434	1
IT2a	q	s	f115	-0.007278540044	0
IT2a	q	ch	f104	-0.153556439155	0
IT2a	q	ch	f105	0.194772681908	1
IT2a	q	ch	f106	0.105061433569	1
IT2a	q	ch	f107	-0.025150394366	0
IT2a	q	ch	f112	0.008980530177	1
IT2a	q	ch	f113	0.082903009403	1
IT2a	q	ch	f114	0.188447082725	1
IT2a	q	ch	f115	-0.006548661830	0
IT2a	q	che	f104	0.046233415212	1
IT2a	q	che	f105	-0.029112052543	0
IT2a	q	che	f106	-0.021741449639	0
IT2a	q	che	f107	0.010522325995	1
IT2a	q	che	f112	0.012320392668	1
IT2a	q	che	f113	0.028022564017	1
IT2a	q	che	f114	0.033163027889	1
IT2a	q	che	f115	0.001801839882	1
IT2a	q	sh	f104	-0.071190601643	0
IT2a	q	sh	f105	-0.027657021146	0
IT2a	q	sh	f106	-0.038585895083	0
IT2a	q	sh	f107	-0.067168610349	0
IT2a	q	sh	f112	-0.002190087424	0
IT2a	q	sh	f113	-0.000460803416	0
IT2a	q	sh	f114	-0.000175945305	0
IT2a	q	sh	f115	-0.048995487459	0
IT2a	q	t	f104	-0.013212447254	0
IT2a	q	t	f105	0.001203995238	1
IT2a	q	t	f106	-0.007685569226	0
IT2a	q	t	f107	0.012587490386	1
IT2a	q	t	f112	-0.023910034524	0
IT2a	q	t	f113	-0.000280378614	0
IT2a	q	t	f114	0.016500295540	1
IT2a	q	t	f115	0.001296594658	1
IT2a	d	q	f104	-0.075675007811	0
IT2a	d	q	f105	-0.020704430223	0
IT2a	d	q	f106	-0.034439042696	0
IT2a	d	q	f107	0.003138589737	1
IT2a	d	q	f112	0.000497180890	1
IT2a	d	q	f113	-0.074502609730	0
IT2a	d	q	f114	-0.001053760548	0
IT2a	d	q	f115	-0.082718088076	0
IT2a	d	d	f104	0.092232968230	1
IT2a	d	d	f105	0.783172837510	1
IT2a	d	d	f106	0.224934668274	1
IT2a	d	d	f107	0.004820921645	1
IT2a	d	d	f112	0.070122990625	1
IT2a	d	d	f113	0.239153471224	1
IT2a	d	d	f114	0.993904621688	1
IT2a	d	d	f115	-0.201213132692	0
IT2a	d	s	f104	0.008358004519	1
IT2a	d	s	f105	0.020766544485	1
IT2a	d	s	f106	0.013389982538	1
IT2a	d	s	f107	-0.016202737605	0
IT2a	d	s	f112	0.020902075070	1
IT2a	d	s	f113	-0.064133463641	0
IT2a	d	s	f114	0.016085707293	1
IT2a	d	s	f115	-0.075802987197	0
IT2a	d	ch	f104	-0.061353910764	0
IT2a	d	ch	f105	0.164347499939	1
IT2a	d	ch	f106	0.094772699700	1
IT2a	d	ch	f107	0.004040237745	1
IT2a	d	ch	f112	0.010793118015	1
IT2a	d	ch	f113	0.163712799449	1
IT2a	d	ch	f114	0.062604640725	1
IT2a	d	ch	f115	0.030505170379	1
IT2a	d	che	f104	-0.053575526876	0
IT2a	d	che	f105	0.012001021978	1
IT2a	d	che	f106	-0.005080255369	0
IT2a	d	che	f107	0.016452740844	1
IT2a	d	che	f112	-0.078058409710	0
IT2a	d	che	f113	0.012952662939	1
IT2a	d	che	f114	-0.010342834197	0
IT2a	d	che	f115	-0.026035380912	0
IT2a	d	sh	f104	-0.012189126609	0
IT2a	d	sh	f105	0.025033067734	1
IT2a	d	sh	f106	-0.045051695447	0
IT2a	d	sh	f107	0.003661432663	1
IT2a	d	sh	f112	0.018301364511	1
IT2a	d	sh	f113	0.050959164740	1
IT2a	d	sh	f114	0.049178782626	1
IT2a	d	sh	f115	0.018091711954	1
IT2a	d	t	f104	0.004578253201	1
IT2a	d	t	f105	-0.008023813347	0
IT2a	d	t	f106	-0.111189905056	0
IT2a	d	t	f107	-0.005655513453	0
IT2a	d	t	f112	0.018211260207	1
IT2a	d	t	f113	-0.001462380245	0
IT2a	d	t	f114	0.022972021305	1
IT2a	d	t	f115	-0.047287720853	0
IT2a	s	q	f104	0.020297550113	1
IT2a	s	q	f105	0.013403135187	1
IT2a	s	q	f106	-0.002170169760	0
IT2a	s	q	f107	0.025037949302	1
IT2a	s	q	f112	0.017618403397	1
IT2a	s	q	f113	-0.012050381715	0
IT2a	s	q	f114	-0.007700775831	0
IT2a	s	q	f115	0.022521356056	1
IT2a	s	d	f104	0.008585073525	1
IT2a	s	d	f105	-0.031560678181	0
IT2a	s	d	f106	0.000909776273	1
IT2a	s	d	f107	0.000922288116	1
IT2a	s	d	f112	0.013014210133	1
IT2a	s	d	f113	-0.003383598888	0
IT2a	s	d	f114	0.001823227776	1
IT2a	s	d	f115	-0.037647184509	0
IT2a	s	s	f104	0.020168483550	1
IT2a	s	s	f105	-0.115555847721	0
IT2a	s	s	f106	-0.003424776205	0
IT2a	s	s	f107	0.004164807054	1
IT2a	s	s	f112	0.076055080100	1
IT2a	s	s	f113	0.014393869110	1
IT2a	s	s	f114	-0.057388342768	0
IT2a	s	s	f115	-0.015326909680	0
IT2a	s	ch	f104	0.009786634710	1
IT2a	s	ch	f105	0.023227962455	1
IT2a	s	ch	f106	0.001790412593	1
IT2a	s	ch	f107	-0.002287601880	0
IT2a	s	ch	f112	0.010449127527	1
IT2a	s	ch	f113	-0.023767184766	0
IT2a	s	ch	f114	0.013867474987	1
IT2a	s	ch	f115	0.005863886159	1
IT2a	s	che	f104	0.064894785491	1
IT2a	s	che	f105	-0.133683976341	0
IT2a	s	che	f106	0.002171789263	1
IT2a	s	che	f107	0.032754604974	1
IT2a	s	che	f112	0.042567809684	1
IT2a	s	che	f113	0.020095989879	1
IT2a	s	che	f114	0.027578558862	1
IT2a	s	che	f115	0.009941370333	1
IT2a	s	sh	f104	0.046602615600	1
IT2a	s	sh	f105	0.045296920708	1
IT2a	s	sh	f106	0.003808894834	1
IT2a	s	sh	f107	-0.006325225516	0
IT2a	s	sh	f112	0.011530695253	1
IT2a	s	sh	f113	0.066637379291	1
IT2a	s	sh	f114	-0.012535231883	0
IT2a	s	sh	f115	-0.065505368158	0
IT2a	s	t	f104	0.001428845481	1
IT2a	s	t	f105	-0.035997398899	0
IT2a	s	t	f106	-0.103235338549	0
IT2a	s	t	f107	0.002025514020	1
IT2a	s	t	f112	0.071839588213	1
IT2a	s	t	f113	0.046337596387	1
IT2a	s	t	f114	-0.041267530201	0
IT2a	s	t	f115	0.055593851852	1
IT2a	ch	q	f104	-0.084845704551	0
IT2a	ch	q	f105	-0.117504258239	0
IT2a	ch	q	f106	0.001182696843	1
IT2a	ch	q	f107	0.045243727498	1
IT2a	ch	q	f112	0.068816934791	1
IT2a	ch	q	f113	0.048992221182	1
IT2a	ch	q	f114	0.006948166321	1
IT2a	ch	q	f115	0.038215683622	1
IT2a	ch	d	f104	0.002540234410	1
IT2a	ch	d	f105	-0.000870418418	0
IT2a	ch	d	f106	-0.080613380606	0
IT2a	ch	d	f107	0.003110604934	1
IT2a	ch	d	f112	-0.000262009323	0
IT2a	ch	d	f113	-0.007331121147	0
IT2a	ch	d	f114	-0.021726871189	0
IT2a	ch	d	f115	-0.005670646856	0
IT2a	ch	s	f104	-0.214984316154	0
IT2a	ch	s	f105	0.005763303895	1
IT2a	ch	s	f106	0.022375866885	1
IT2a	ch	s	f107	-0.030829362540	0
IT2a	ch	s	f112	-0.009226517870	0
IT2a	ch	s	f113	0.021211980635	1
IT2a	ch	s	f114	0.009606059176	1
IT2a	ch	s	f115	-0.088620426631	0
IT2a	ch	ch	f104	0.172010279752	1
IT2a	ch	ch	f105	0.195490528114	1
IT2a	ch	ch	f106	0.042584224091	1
IT2a	ch	ch	f107	0.040760362070	1
IT2a	ch	ch	f112	0.157127491161	1
IT2a	ch	ch	f113	0.237836269967	1
IT2a	ch	ch	f114	-0.073280248861	0
IT2a	ch	ch	f115	-0.157013795026	0
IT2a	ch	che	f104	0.006288912807	1
IT2a	ch	che	f105	-0.111140992984	0
IT2a	ch	che	f106	-0.007070996705	0
IT2a	ch	che	f107	0.007936416628	1
IT2a	ch	che	f112	-0.056126543965	0
IT2a	ch	che	f113	0.023926268210	1
IT2a	ch	che	f114	0.002476973461	1
IT2a	ch	che	f115	0.032668591179	1
IT2a	ch	sh	f104	0.038159689528	1
IT2a	ch	sh	f105	0.018389183087	1
IT2a	ch	sh	f106	0.021427385925	1
IT2a	ch	sh	f107	-0.005731737243	0
IT2a	ch	sh	f112	-0.025047287799	0
IT2a	ch	sh	f113	0.056954437351	1
IT2a	ch	sh	f114	-0.001071496933	0
IT2a	ch	sh	f115	0.028014920963	1
IT2a	ch	t	f104	-0.009839981290	0
IT2a	ch	t	f105	0.024104027867	1
IT2a	ch	t	f106	0.199315753689	1
IT2a	ch	t	f107	-0.025924962595	0
IT2a	ch	t	f112	0.038700197076	1
IT2a	ch	t	f113	-0.000187478814	0
IT2a	ch	t	f114	0.010746523533	1
IT2a	ch	t	f115	0.050128020265	1
