candidate_id	evidence_panel	source_page	target_page	source_physical_folio	target_physical_folio	relation_class	component	assertion_strength	primary_provenance	primary_source_url	human_statement_sha256	cross_source_corroborated	corroboration_id	corroboration_independence	local_query_locus	local_ownership_tier	scoring_status_prior	selected_from_voynich_text	semantic_role	relation_class_distinct_pair_replications	evidence_priority_score	evidence_priority_rank
GDT151_HP001	HERBAL_TO_PHARMA	f10v	f89v2	f10	f89	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q02/index.html#f10v	585ee6d5e9ebea0193d14b4e4af658f268d07bc91f0093dbe09c2e7269910dd4	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	11
GDT151_HP002	HERBAL_TO_PHARMA	f13v	f100v	f13	f100	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q02/index.html#f13v	d8ee8b19caef5d3c7e577be765a2fb98cf64a91054b823ab6e767b04942a9a94	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	12
GDT151_HP003	HERBAL_TO_PHARMA	f17v	f99r	f17	f99	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q03/index.html#f17v	7009846ddf0ff79066354012807b24ba121bce35aeb102e2bba5b6e244c9a86a	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	13
GDT151_HP008	HERBAL_TO_PHARMA	f24r	f89v2	f24	f89	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q03/index.html#f24r	3e807f30afba3739c3ee555f42afb78d9b0968e285801f523ab13eca81be4910	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	14
GDT151_HP009	HERBAL_TO_PHARMA	f30r	f89r1	f30	f89	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q04/index.html#f30r	c46746a8b28b4781e11581e6bdd0a492df0ea428d5bd0c109414c21a01d97fcb	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	15
GDT151_HP010	HERBAL_TO_PHARMA	f30v	f101r	f30	f101	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q04/index.html#f30v	fd69e352e8e5593b729f32b20a695f1f45a47dc4cffe97e994b88e0d72ba09f5	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	16
GDT151_HP012	HERBAL_TO_PHARMA	f33r	f89r1	f33	f89	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q05/index.html#f33r	fa7a1ea0af213266f65d97669dc267b1383c0f552037650519d83b4570688ae4	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	17
GDT151_HP013	HERBAL_TO_PHARMA	f34v	f99v	f34	f99	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q05/index.html#f34v	15d6f2ff89e43aefdca62f64ed458a64405d40f560e380d6e8db4d2502bc49f0	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	18
GDT151_HP014	HERBAL_TO_PHARMA	f35v	f89r2	f35	f89	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q05/index.html#f35v	4e7852a1cf44c5d9c652513782674ac5545ba899b12ae1a50aac96ba9b61532a	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	19
GDT151_HP015	HERBAL_TO_PHARMA	f36r	f102v2	f36	f102	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q05/index.html#f36r	9a3a4befe2b988426faf2b32f44c64a578e3b98cc62dc31d93c38ac3c9fe2226	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	20
GDT151_HP016	HERBAL_TO_PHARMA	f37r	f101v	f37	f101	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q05/index.html#f37r	1c571494ea6bad2aba60f5be0d0fb73b0985a50bd394b8b2ab7756631b07c888	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	UNSCORED_NO_FORMAL_PAGE_BAG	0	UNASSIGNED	23	4	21
GDT151_HP018	HERBAL_TO_PHARMA	f44r	f99v	f44	f99	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q06/index.html#f44r	9f4fb2378f6a60ac356300e8fc98b2cecad6e74c9c18009fbec3142b80a87d21	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	22
GDT151_HP022	HERBAL_TO_PHARMA	f49r	f101r	f49	f101	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q07/index.html#f49r	1841d331f7be26caab3a343bdeb4a6b68d53895ddd063b6ae5f5c4e9a4bbb419	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	23
GDT151_HP023	HERBAL_TO_PHARMA	f4v	f101r	f4	f101	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q01/index.html#f4v	18c3c66940f35a24255072bab5c47ae4bb615994e4b200eeeb03de699e8893c3	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	24
GDT151_HP024	HERBAL_TO_PHARMA	f51r	f99r	f51	f99	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q07/index.html#f51r	762a5196c97d6d7f81503a257e3685c1a90ff2fbdc237b5390819912edaa7ba4	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	25
GDT151_HP025	HERBAL_TO_PHARMA	f53r	f102r2	f53	f102	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q07/index.html#f53r	c3016ac80398e002038f3403e8bc2ac2818866c0bdc7485feda84da553d0816e	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	26
GDT151_HP026	HERBAL_TO_PHARMA	f55v	f101r	f55	f101	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q07/index.html#f55v	46d6033cefe459ef0898985a3461b58506f74a1c8e6e23137d8b7b8772d4d147	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	27
GDT151_HP027	HERBAL_TO_PHARMA	f57r	f89r1	f57	f89	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q08/index.html#f57r	5ebd70da463f2098a15d228ae02ba48ce8788083d981128ad1b39f9b37de01c0	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	28
GDT151_HP028	HERBAL_TO_PHARMA	f90r2	f88r	f90	f88	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q15/index.html#f90r2	067c9d1bc53b19ce2b051b705dad7e554b389e74bb948f01ee2fd8d59ffe3fc4	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	29
GDT151_HP029	HERBAL_TO_PHARMA	f90v2	f100v	f90	f100	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q15/index.html#f90v2	f5f1d34245d887f944eb29ffef5cb431ec21809bf47942206a66a1d1fa7a8ade	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	30
GDT151_HP030	HERBAL_TO_PHARMA	f94v	f88v	f94	f88	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q17/index.html#f94v	38f70c4d10e6a2b73989d27fec233670ce23cb28df94983c6669fe2ebb42c33e	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	31
GDT151_HP031	HERBAL_TO_PHARMA	f96v	f99r	f96	f99	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q17/index.html#f96v	6487573e52b20aaebdab3eb62fd4fe7e5bc59a209cb9e2837269c57628a3cac6	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	32
GDT151_HP032	HERBAL_TO_PHARMA	f96v	f100r	f96	f100	PLANT_FRAGMENT_SIMILARITY	WHOLE_PLANT_OR_FRAGMENT	SIMILARITY_ONLY	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q17/index.html#f96v	6487573e52b20aaebdab3eb62fd4fe7e5bc59a209cb9e2837269c57628a3cac6	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SCORED_COMPLETE_PHARMA_PAGE_BAG	0	UNASSIGNED	23	4	33
MHI007	INTERNAL_HERBAL	f90r1	f3v	f90	f3	COMPONENT_SIMILARITY	BULBS	STRONG	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q15/index.html#f90r1	1fef80ad4a1fffff02bff0084e4af426cbf394c5b016bcd0cfeef759e7b1c306	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	ELIGIBLE_SOURCE_BLIND_PANEL	0	UNASSIGNED	1	4	34
MHI008	INTERNAL_HERBAL	f65r	f57r	f65	f57	COMPONENT_SIMILARITY	ROOTS_AND_LEAVES	STRONG	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q08/index.html#f65r	223b392db0630168ca6608f2617abc11b77b6a76d7f91cbe2868bd0541b62dda	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	EXCLUDE_HELD_LEXICAL_TARGET	0	UNASSIGNED	1	4	35
MHI002	INTERNAL_HERBAL	f17v	f96v	f17	f96	WHOLE_PLANT_SIMILARITY	WHOLE_PLANT	WEAK	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q03/index.html#f17v	178cd2a102e615e7c0d55a0b3c122f3722e36ba00cf6fc6dbe48e38023cb073a	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	ELIGIBLE_SOURCE_BLIND_PANEL	0	UNASSIGNED	2	3	36
MHI003	INTERNAL_HERBAL	f44r	f1v	f44	f1	WHOLE_PLANT_SIMILARITY	WHOLE_PLANT	WEAK	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q06/index.html#f44r	715e2ad8c7a2a23f8fb8b40939dbde9e468fcf9a54aae58301ff5165767fa710	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	ELIGIBLE_SOURCE_BLIND_PANEL	0	UNASSIGNED	2	3	37
MHI004	INTERNAL_HERBAL	f6r	f51r	f6	f51	COMPONENT_SIMILARITY	LEAVES	MODERATE	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q01/index.html#f6r	058663f10cf20e9b95724d8e07fa6df3cf998c331984190a2b0b1769c5670acb	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	ELIGIBLE_SOURCE_BLIND_PANEL	0	UNASSIGNED	2	3	38
MHI005	INTERNAL_HERBAL	f50r	f6r	f50	f6	COMPONENT_SIMILARITY	LEAVES	MODERATE	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q07/index.html#f50r	6c295fe533e95a4772228ff741d9a14930b75a8096bb1d555d30fd9a4c63bebe	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	SEPARATE_CROSS_METADATA_RELATION	0	UNASSIGNED	2	3	39
MHI006	INTERNAL_HERBAL	f19r	f2v	f19	f2	COMPONENT_SIMILARITY	FLOWER	MODERATE	EXISTING_HUMAN_ANNOTATION_VOYNICH_NU	https://www.voynich.nu/q03/index.html#f19r	cf077192574cc320a9b5e98061be7f32f50def2c8440d1d019a4d94d614ba2d1	0	NONE	ONE_SOURCE_ONLY	NONE	WHOLE_PAGE_ONLY	ELIGIBLE_SOURCE_BLIND_PANEL	0	UNASSIGNED	1	2	40
