page	physical_folio	record_id	ordinal_class	ordinal_binary	locus	field_ordinal	field_role	relative_quartile	within_field_position	field_end	page_host	wrapper	source_token	claim_state
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.7	4	INSTRUCTION_CLAUSE_LIKE	0	MIDDLE	LINE_END	lol	NONE	lol	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.7	4	INSTRUCTION_CLAUSE_LIKE	0	LAST	LINE_END	oky	q	qoky	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.9	5	SHORT_ARGUMENT_LIKE	0	SINGLE	DY	okch	q	qokchdy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.9	6	INSTRUCTION_CLAUSE_LIKE	0	MIDDLE	DY	lo	NONE	lo	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.9	6	INSTRUCTION_CLAUSE_LIKE	0	LAST	DY	oke	q	qokedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.9	7	INSTRUCTION_CLAUSE_LIKE	0	FIRST	DY	okan	q	qokan	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.9	7	INSTRUCTION_CLAUSE_LIKE	0	MIDDLE	DY	ok	q	qokar	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.9	7	INSTRUCTION_CLAUSE_LIKE	0	LAST	DY	olche	NONE	olchedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.10	9	INSTRUCTION_CLAUSE_LIKE	0	MIDDLE	DY	ot	q	qotar	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.10	9	INSTRUCTION_CLAUSE_LIKE	0	MIDDLE	DY	ok	q	qokain	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.10	9	INSTRUCTION_CLAUSE_LIKE	0	MIDDLE	DY	otey	NONE	otey	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.10	10	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	lche	NONE	lchedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.13	11	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	pche	NONE	pchedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.13	12	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	kee	NONE	keedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.13	13	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	oke	q	qokedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.13	14	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	oke	q	qokedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.13	15	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	oke	q	qokedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.13	16	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	oke	q	qokedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.13	17	SHORT_ARGUMENT_LIKE	1	FIRST	DY	ok	q	qokain	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.13	17	SHORT_ARGUMENT_LIKE	1	LAST	DY	olshe	NONE	olshedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.17	18	INSTRUCTION_CLAUSE_LIKE	1	FIRST	DY	pched	NONE	pchedar	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.17	18	INSTRUCTION_CLAUSE_LIKE	1	MIDDLE	DY	lshedary	NONE	lshedary	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.17	18	INSTRUCTION_CLAUSE_LIKE	1	MIDDLE	DY	kol	NONE	kol	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.17	19	SHORT_ARGUMENT_LIKE	1	SINGLE	LINE_END	oka	q	qokam	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.18	21	SHORT_ARGUMENT_LIKE	2	FIRST	DY	l	q	qol	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.18	22	INSTRUCTION_CLAUSE_LIKE	2	FIRST	LINE_END	l	q	qol	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.18	22	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	LINE_END	ot	NONE	otain	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.18	22	INSTRUCTION_CLAUSE_LIKE	2	LAST	LINE_END	oly	NONE	oly	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.24	23	INSTRUCTION_CLAUSE_LIKE	2	FIRST	LINE_END	ok	q	qokain	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.24	23	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	LINE_END	olkeey	NONE	olkeey	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.24	23	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	LINE_END	olkary	q	qolkary	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.24	23	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	LINE_END	lor	NONE	lor	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.24	23	INSTRUCTION_CLAUSE_LIKE	2	LAST	LINE_END	l	NONE	ol	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.31	25	INSTRUCTION_CLAUSE_LIKE	2	FIRST	DY	okey	q	qokey	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.31	25	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	DY	ok	q	qokar	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.31	26	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	DY	oked	q	qoked	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.31	26	INSTRUCTION_CLAUSE_LIKE	2	LAST	DY	oke	q	qokedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.38	28	SHORT_ARGUMENT_LIKE	2	SINGLE	DY	okee	q	qokeedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.38	29	SHORT_ARGUMENT_LIKE	2	SINGLE	DY	okee	q	qokeedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.38	30	SHORT_ARGUMENT_LIKE	3	SINGLE	DY	oke	q	qokedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.38	31	SHORT_ARGUMENT_LIKE	3	SINGLE	DY	oke	q	qokedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.38	32	SHORT_ARGUMENT_LIKE	3	SINGLE	DY	okee	q	qokeedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.38	33	SHORT_ARGUMENT_LIKE	3	SINGLE	DY	l	NONE	ldy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.40	35	SHORT_ARGUMENT_LIKE	3	FIRST	DY	ok	q	qokain	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.40	36	SHORT_ARGUMENT_LIKE	3	LAST	DY	kee	NONE	keedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.40	37	SHORT_ARGUMENT_LIKE	3	SINGLE	DY	rshe	NONE	rshedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.43	38	SHORT_ARGUMENT_LIKE	3	SINGLE	DY	yshe	NONE	yshedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.43	39	SHORT_ARGUMENT_LIKE	3	LAST	DY	l	NONE	oldy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.43	40	RECORD_CLOSER_LIKE	3	FIRST	DY	ok	q	qokain	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.43	40	RECORD_CLOSER_LIKE	3	MIDDLE	DY	ot	NONE	otar	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R01	EARLIER	0	f75r.43	40	RECORD_CLOSER_LIKE	3	LAST	DY	l	NONE	oldy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R02	LATER	1	f75r.47	1	UNRESOLVED_EDGE_CLASS	0	LAST	DY	okee	NONE	okeedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R02	LATER	1	f75r.48	2	SHORT_ARGUMENT_LIKE	1	LAST	LINE_END	ychey	NONE	ychey	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75r	f75	Q13|f75r|R02	LATER	1	f75r.50	3	SHORT_ARGUMENT_LIKE	2	SINGLE	LINE_END	ychty	NONE	ychty	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.14	1	UNRESOLVED_EDGE_CLASS	0	FIRST	DY	l	q	qol	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.14	1	UNRESOLVED_EDGE_CLASS	0	LAST	DY	oke	q	qokedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.14	2	SHORT_ARGUMENT_LIKE	0	SINGLE	DY	oke	q	qokedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.14	3	INSTRUCTION_CLAUSE_LIKE	1	FIRST	DY	okaly	q	qokaly	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.14	3	INSTRUCTION_CLAUSE_LIKE	1	MIDDLE	DY	oky	q	qoky	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.14	3	INSTRUCTION_CLAUSE_LIKE	1	MIDDLE	DY	olshty	NONE	olshty	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.14	3	INSTRUCTION_CLAUSE_LIKE	1	LAST	DY	oky	q	qokydy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.39	4	INSTRUCTION_CLAUSE_LIKE	1	FIRST	DY	oqokeey	q	qoqokeey	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.39	4	INSTRUCTION_CLAUSE_LIKE	1	MIDDLE	DY	olk	NONE	olkain	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.39	4	INSTRUCTION_CLAUSE_LIKE	1	MIDDLE	DY	l	q	qol	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.39	5	SHORT_ARGUMENT_LIKE	1	FIRST	DY	okeor	q	qokeor	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.39	6	INSTRUCTION_CLAUSE_LIKE	2	FIRST	LINE_END	ok	q	qokal	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.39	6	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	LINE_END	or	NONE	or	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.39	6	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	LINE_END	ok	q	qokar	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.39	6	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	LINE_END	l	NONE	ol	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.39	6	INSTRUCTION_CLAUSE_LIKE	2	LAST	LINE_END	aiin	NONE	aiin	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	7	INSTRUCTION_CLAUSE_LIKE	2	FIRST	DY	yshey	NONE	yshey	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	7	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	DY	ok	q	qokar	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	7	INSTRUCTION_CLAUSE_LIKE	2	LAST	DY	olche	NONE	olchedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	8	INSTRUCTION_CLAUSE_LIKE	2	FIRST	DY	or	q	qor	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	8	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	DY	oiin	NONE	oiin	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	8	INSTRUCTION_CLAUSE_LIKE	2	LAST	DY	okee	NONE	okeedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	9	INSTRUCTION_CLAUSE_LIKE	3	FIRST	LINE_END	okeed	q	qokeed	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	9	INSTRUCTION_CLAUSE_LIKE	3	MIDDLE	LINE_END	okeey	q	qokeey	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	9	INSTRUCTION_CLAUSE_LIKE	3	MIDDLE	LINE_END	okeey	q	qokeey	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	9	INSTRUCTION_CLAUSE_LIKE	3	MIDDLE	LINE_END	otey	NONE	otey	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.45	9	INSTRUCTION_CLAUSE_LIKE	3	MIDDLE	LINE_END	oky	q	qoky	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.46	10	INSTRUCTION_CLAUSE_LIKE	3	FIRST	DY	ychey	NONE	ychey	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.46	10	INSTRUCTION_CLAUSE_LIKE	3	MIDDLE	DY	ot	q	qotain	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.46	10	INSTRUCTION_CLAUSE_LIKE	3	LAST	DY	oke	q	qokedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.46	11	SHORT_ARGUMENT_LIKE	3	SINGLE	DY	oke	q	qokedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.46	12	RECORD_CLOSER_LIKE	3	FIRST	DY	lsheckhy	NONE	lsheckhy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.46	12	RECORD_CLOSER_LIKE	3	MIDDLE	DY	ok	q	qokain	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.46	12	RECORD_CLOSER_LIKE	3	LAST	DY	olche	NONE	olchedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.60	1	SHORT_ARGUMENT_LIKE	0	SINGLE	DY	kolke	NONE	kolkedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.60	2	SHORT_ARGUMENT_LIKE	0	SINGLE	DY	oke	q	qokedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.60	3	SHORT_ARGUMENT_LIKE	1	FIRST	DY	oky	q	qoky	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.60	3	SHORT_ARGUMENT_LIKE	1	LAST	DY	lpch	NONE	lpchdy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.60	4	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	ch	q	qotchdy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.60	5	SHORT_ARGUMENT_LIKE	1	SINGLE	LINE_END	lol	NONE	lol	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.67	6	SHORT_ARGUMENT_LIKE	2	SINGLE	DY	ykee	NONE	ykeedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.67	7	INSTRUCTION_CLAUSE_LIKE	2	FIRST	LINE_END	ok	q	qokain	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.67	7	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	LINE_END	ot	NONE	otain	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.69	8	SHORT_ARGUMENT_LIKE	2	FIRST	DY	okeshey	NONE	okeshey	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.69	8	SHORT_ARGUMENT_LIKE	2	LAST	DY	olke	NONE	olkedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.69	9	SHORT_ARGUMENT_LIKE	3	SINGLE	DY	olke	NONE	olkedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.69	10	SHORT_ARGUMENT_LIKE	3	FIRST	LINE_END	l	q	qol	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.70	11	SHORT_ARGUMENT_LIKE	3	FIRST	DY	okey	q	qokey	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.70	11	SHORT_ARGUMENT_LIKE	3	LAST	DY	olche	NONE	olchedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.70	12	RECORD_CLOSER_LIKE	3	FIRST	LINE_END	otey	NONE	otey	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.70	12	RECORD_CLOSER_LIKE	3	LAST	LINE_END	orol	NONE	orol	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.11	1	SHORT_ARGUMENT_LIKE	0	SINGLE	DY	ee	q	qoteedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.11	2	SHORT_ARGUMENT_LIKE	0	FIRST	DY	ok	q	qokaiin	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.11	4	SHORT_ARGUMENT_LIKE	0	LAST	DY	okee	q	qokeedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.11	5	SHORT_ARGUMENT_LIKE	0	SINGLE	DY	ee	NONE	oteedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.14	7	INSTRUCTION_CLAUSE_LIKE	0	LAST	DY	ee	q	qoteedy	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.14	8	SHORT_ARGUMENT_LIKE	0	FIRST	DY	ok	q	qokaiin	OPAQUE_CONSTRUCTIONAL_OCCURRENCE_NO_GLOSS
