artifact	fold_id	operation_A	operation_B	base_X	A_X	B_X	predicted_fourth	target_present	claim_state	semantic_role
gdt003_nested_correct_predictions.tsv	f115	PREFIX_REPLACE:c>pc	SUFFIX_REPLACE:iin>in	cheodaiin	pcheodaiin	cheodain	pcheodain	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f115	PREFIX_ADD:p	SUFFIX_REPLACE:dar>ody	chdar	pchdar	chody	pchody	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f115	PREFIX_REPLACE:ch>q	SUFFIX_REPLACE:edy>ey	chepchedy	qepchedy	chepchey	qepchey	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f17	PREFIX_ADD:op	SUFFIX_ADD:dy	chor	opchor	chordy	opchordy	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f30	PREFIX_ADD:che	SUFFIX_REPLACE:ar>chy	par	chepar	pchy	chepchy	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f36	PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:ody>or	opchody	qopchody	opchor	qopchor	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f40	PREFIX_REPLACE:c>pc	SUFFIX_REPLACE:iin>in	chedaiin	pchedaiin	chedain	pchedain	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f41	PREFIX_REPLACE:pc>s	SUFFIX_REPLACE:ar>ey	pchedar	shedar	pchedey	shedey	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f51	PREFIX_ADD:p	SUFFIX_REPLACE:ain>al	chodain	pchodain	chodal	pchodal	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f52	PREFIX_REPLACE:op>ot	SUFFIX_ADD:dy	opchor	otchor	opchordy	otchordy	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f58	PREFIX_ADD:che	SUFFIX_REPLACE:edy>ey	pchedy	chepchedy	pchey	chepchey	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f6	PREFIX_ADD:ch	SUFFIX_REPLACE:edy>ol	opchedy	chopchedy	opchol	chopchol	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f67	PREFIX_REPLACE:d>op	SUFFIX_ADD:dy	dchol	opchol	dcholdy	opcholdy	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f68	PREFIX_ADD:op	SUFFIX_REPLACE:ar>ol	cheear	opcheear	cheeol	opcheeol	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f8	PREFIX_ADD:p	SUFFIX_REPLACE:hdy>hy	chdy	pchdy	chy	pchy	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f80	PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:ar>ol	opchear	qopchear	opcheol	qopcheol	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f83	PREFIX_ADD:che	SUFFIX_REPLACE:chy>ol	pchy	chepchy	pol	chepol	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f85	PREFIX_ADD:p	SUFFIX_REPLACE:ar>eey	chedar	pchedar	chedeey	pchedeey	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f86	PREFIX_ADD:qop	SUFFIX_REPLACE:dy>ody	cheedy	qopcheedy	cheeody	qopcheeody	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f86	PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:edy>ey	opcheedy	qopcheedy	opcheey	qopcheey	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f89	PREFIX_ADD:o	SUFFIX_REPLACE:ol>or	pcheol	opcheol	pcheor	opcheor	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f89	PREFIX_ADD:qo	SUFFIX_ADD:y	pchol	qopchol	pcholy	qopcholy	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f9	PREFIX_REPLACE:ol>y	SUFFIX_REPLACE:dy>ey	olpchedy	ypchedy	olpcheey	ypcheey	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f93	PREFIX_ADD:o	SUFFIX_REPLACE:eor>ody	pcheor	opcheor	pchody	opchody	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f94	PREFIX_ADD:y	SUFFIX_REPLACE:iin>ir	pchdaiin	ypchdaiin	pchdair	ypchdair	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f95	PREFIX_ADD:che	SUFFIX_REPLACE:ar>dy	pchar	chepchar	pchdy	chepchdy	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f96	PREFIX_ADD:cho	SUFFIX_ADD:cho	p	chop	pcho	chopcho	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f113	PREFIX_ADD:q	SUFFIX_REPLACE:dy>ody	opchdy	qopchdy	opchody	qopchody	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f36	PREFIX_ADD:q	SUFFIX_REPLACE:dy>or	opchdy	qopchdy	opchor	qopchor	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f80	PREFIX_ADD:q	SUFFIX_REPLACE:dy>ol	opchedy	qopchedy	opcheol	qopcheol	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_correct_predictions.tsv	f86	PREFIX_ADD:q	SUFFIX_REPLACE:dy>ey	opchedy	qopchedy	opcheey	qopcheey	1	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f112	PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:edy>ol	qopcheedy	ypcheedy	qopcheol	ypcheol	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f114	PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:edy>ol	qopcheedy	ypcheedy	qopcheol	ypcheol	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f20	PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:edy>ol	qopcheedy	ypcheedy	qopcheol	ypcheol	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f77	PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:edy>ol	qopcheedy	ypcheedy	qopcheol	ypcheol	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f79	PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:edy>ol	qopcheedy	ypcheedy	qopcheol	ypcheol	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f1	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f10	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f102	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f106	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f11	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f115	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f116	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f14	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f15	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f2	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f20	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f28	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f3	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f30	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f32	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f35	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f37	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f39	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f4	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f43	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f45	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f49	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f5	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f50	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f53	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f56	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f58	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f66	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f68	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f7	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f70	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f71	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f76	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f77	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f80	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f82	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f93	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f95	PREFIX_ADD:qo	SUFFIX_REPLACE:iin>in	pchedaiin	qopchedaiin	pchedain	qopchedain	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f1	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f10	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f100	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f101	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f102	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f103	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f104	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f105	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f106	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f107	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f108	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f11	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f112	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f113	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f114	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f115	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f116	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f13	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f14	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f15	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f16	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f17	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f18	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f19	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f2	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f20	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f21	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f22	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f23	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f24	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f25	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f26	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f27	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f28	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f29	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f3	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f30	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
