core	feature	template	hb_count	sb_count	hb_folios	sb_folios	total_folios	classification
daiin	neighbor_field_context	BOL||CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION	0	2	0	2	2	SECTION_SPECIFIC_RECURRENT
daiin	neighbor_field_context	BOL||EOL	0	2	0	2	2	SECTION_SPECIFIC_RECURRENT
daiin	neighbor_field_context	BOL||CLOSED|LEN_2|OTHER>DY_RESOLUTION	0	1	0	1	1	SINGLETON
daiin	neighbor_field_context	BOL||CLOSED|LEN_2|Q_OUTER_STATE>DY_RESOLUTION	0	1	0	1	1	SINGLETON
daiin	neighbor_field_context	BOL||OPEN|LEN_4PLUS|Q_OUTER_STATE>AR_REFERENCE	0	1	0	1	1	SINGLETON
daiin	neighbor_field_context	CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION||CLOSED|LEN_2|CARRIER_STATE>DY_RESOLUTION	0	1	0	1	1	SINGLETON
daiin	neighbor_field_context	CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION||CLOSED|LEN_4PLUS|ED_MEDIUM>DY_RESOLUTION	0	1	0	1	1	SINGLETON
daiin	neighbor_field_context	CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION||OPEN|LEN_2|CARRIER_STATE>CARRIER_STATE	1	0	1	0	1	SINGLETON
daiin	neighbor_field_context	CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION||OPEN|LEN_3|OTHER>OL_STATE	0	1	0	1	1	SINGLETON
daiin	neighbor_field_context	CLOSED|LEN_2|CARRIER_STATE>DY_RESOLUTION||CLOSED|LEN_2|CARRIER_STATE>DY_RESOLUTION	0	1	0	1	1	SINGLETON
daiin	neighbor_field_context	CLOSED|LEN_2|OTHER>DY_RESOLUTION||EOL	1	0	1	0	1	SINGLETON
daiin	neighbor_field_context	CLOSED|LEN_2|Q_OUTER_STATE>DY_RESOLUTION||CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION	0	1	0	1	1	SINGLETON
daiin	neighbor_field_context	CLOSED|LEN_3|ENTRY_STATE>DY_RESOLUTION||EOL	1	0	1	0	1	SINGLETON
daiin	neighbor_field_context	CLOSED|LEN_3|OL_STATE>DY_RESOLUTION||EOL	0	1	0	1	1	SINGLETON
daiin	neighbor_field_context	CLOSED|LEN_3|OTHER>DY_RESOLUTION||EOL	1	0	1	0	1	SINGLETON
daiin	neighbor_field_context	CLOSED|LEN_3|Q_OUTER_STATE>DY_RESOLUTION||EOL	1	0	1	0	1	SINGLETON
dam	target_state	CARRIER_STATE	4	4	3	2	5	CROSS_SECTION_CROSS_FOLIO
dam	wrapper	ch	4	3	3	2	5	CROSS_SECTION_CROSS_FOLIO
dam	wrapper	che	0	1	0	1	1	SINGLETON
dam	field_position	OPEN_FIELD_END	2	3	2	2	4	CROSS_SECTION_CROSS_FOLIO
dam	field_position	FIELD_INTERNAL	2	1	2	1	3	CROSS_SECTION_CROSS_FOLIO
dam	field_role	OPEN|LEN_3|OPEN_FIELD_END|CARRIER_STATE	1	2	1	1	2	CROSS_SECTION_CROSS_FOLIO
dam	field_role	OPEN|LEN_4PLUS|FIELD_INTERNAL|CARRIER_STATE	2	1	2	1	3	CROSS_SECTION_CROSS_FOLIO
dam	field_role	OPEN|LEN_4PLUS|OPEN_FIELD_END|CARRIER_STATE	1	1	1	1	2	CROSS_SECTION_CROSS_FOLIO
dam	previous_state	AL_STATE	1	1	1	1	2	CROSS_SECTION_CROSS_FOLIO
dam	previous_state	CARRIER_STATE	1	1	1	1	2	CROSS_SECTION_CROSS_FOLIO
dam	previous_state	AR_REFERENCE	1	0	1	0	1	SINGLETON
dam	previous_state	OL_STATE	0	1	0	1	1	SINGLETON
dam	previous_state	OT_AL_LOCAL	1	0	1	0	1	SINGLETON
dam	previous_state	OT_AR_LOCAL	0	1	0	1	1	SINGLETON
dam	next_state	EOS	2	3	2	2	4	CROSS_SECTION_CROSS_FOLIO
dam	next_state	AR_REFERENCE	0	1	0	1	1	SINGLETON
dam	next_state	CARRIER_STATE	1	0	1	0	1	SINGLETON
dam	next_state	Q_OUTER_STATE	1	0	1	0	1	SINGLETON
dam	previous_field_shape	BOL	3	2	2	2	4	CROSS_SECTION_CROSS_FOLIO
dam	previous_field_shape	CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION	0	1	0	1	1	SINGLETON
dam	previous_field_shape	CLOSED|LEN_2|AR_REFERENCE>DY_RESOLUTION	1	0	1	0	1	SINGLETON
dam	previous_field_shape	CLOSED|LEN_4PLUS|OTHER>DY_RESOLUTION	0	1	0	1	1	SINGLETON
dam	next_field_shape	EOL	4	4	3	2	5	CROSS_SECTION_CROSS_FOLIO
dam	micro_context	CARRIER_STATE>TARGET[CARRIER_STATE]>EOS	1	1	1	1	2	CROSS_SECTION_CROSS_FOLIO
dam	micro_context	AL_STATE>TARGET[CARRIER_STATE]>AR_REFERENCE	0	1	0	1	1	SINGLETON
dam	micro_context	AL_STATE>TARGET[CARRIER_STATE]>CARRIER_STATE	1	0	1	0	1	SINGLETON
dam	micro_context	AR_REFERENCE>TARGET[CARRIER_STATE]>EOS	1	0	1	0	1	SINGLETON
dam	micro_context	OL_STATE>TARGET[CARRIER_STATE]>EOS	0	1	0	1	1	SINGLETON
dam	micro_context	OT_AL_LOCAL>TARGET[CARRIER_STATE]>Q_OUTER_STATE	1	0	1	0	1	SINGLETON
dam	micro_context	OT_AR_LOCAL>TARGET[CARRIER_STATE]>EOS	0	1	0	1	1	SINGLETON
dam	masked_field_template	CARRIER_STATE>OL_STATE>TARGET[CARRIER_STATE]>OPEN	0	1	0	1	1	SINGLETON
dam	masked_field_template	ENTRY_STATE>AL_STATE>CARRIER_STATE>CARRIER_STATE>TARGET[CARRIER_STATE]>OPEN	1	0	1	0	1	SINGLETON
dam	masked_field_template	ENTRY_STATE>AL_STATE>TARGET[CARRIER_STATE]>CARRIER_STATE>CARRIER_STATE>OPEN	1	0	1	0	1	SINGLETON
dam	masked_field_template	ENTRY_STATE>AR_REFERENCE>OL_STATE>OT_AR_LOCAL>TARGET[CARRIER_STATE]>OPEN	0	1	0	1	1	SINGLETON
dam	masked_field_template	ENTRY_STATE>CARRIER_STATE>CARRIER_STATE>OL_STATE>ENTRY_STATE>CARRIER_STATE>OTHER>ENTRY_STATE>OT_AL_LOCAL>TARGET[CARRIER_STATE]>Q_OUTER_STATE>OPEN	1	0	1	0	1	SINGLETON
dam	masked_field_template	ENTRY_STATE>CARRIER_STATE>TARGET[CARRIER_STATE]>OPEN	0	1	0	1	1	SINGLETON
dam	masked_field_template	OL_STATE>AR_REFERENCE>TARGET[CARRIER_STATE]>OPEN	1	0	1	0	1	SINGLETON
dam	masked_field_template	OTHER>OTHER>OTHER>CARRIER_STATE>OTHER>AL_STATE>TARGET[CARRIER_STATE]>AR_REFERENCE>OPEN	0	1	0	1	1	SINGLETON
dam	neighbor_field_context	BOL||EOL	3	2	2	2	4	CROSS_SECTION_CROSS_FOLIO
dam	neighbor_field_context	CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION||EOL	0	1	0	1	1	SINGLETON
dam	neighbor_field_context	CLOSED|LEN_2|AR_REFERENCE>DY_RESOLUTION||EOL	1	0	1	0	1	SINGLETON
dam	neighbor_field_context	CLOSED|LEN_4PLUS|OTHER>DY_RESOLUTION||EOL	0	1	0	1	1	SINGLETON
okam	target_state	OTHER	5	3	5	3	8	CROSS_SECTION_CROSS_FOLIO
okam	target_state	Q_OUTER_STATE	1	5	1	5	6	CROSS_SECTION_CROSS_FOLIO
okam	target_state	CARRIER_STATE	0	1	0	1	1	SINGLETON
okam	target_state	DY_RESOLUTION	0	1	0	1	1	SINGLETON
okam	wrapper	NONE	5	3	5	3	8	CROSS_SECTION_CROSS_FOLIO
okam	wrapper	q	1	6	1	6	7	CROSS_SECTION_CROSS_FOLIO
okam	wrapper	ch	0	1	0	1	1	SINGLETON
okam	field_position	OPEN_FIELD_END	5	3	5	3	8	CROSS_SECTION_CROSS_FOLIO
okam	field_position	FIELD_INTERNAL	0	3	0	3	3	SECTION_SPECIFIC_RECURRENT
okam	field_position	SINGLE	1	2	1	2	3	CROSS_SECTION_CROSS_FOLIO
okam	field_position	FIELD_CLOSE	0	1	0	1	1	SINGLETON
okam	field_position	FIELD_START	0	1	0	1	1	SINGLETON
okam	field_role	OPEN|LEN_4PLUS|OPEN_FIELD_END|OTHER	3	1	3	1	4	CROSS_SECTION_CROSS_FOLIO
okam	field_role	CLOSED|LEN_4PLUS|FIELD_INTERNAL|OTHER	0	2	0	2	2	SECTION_SPECIFIC_RECURRENT
okam	field_role	OPEN|LEN_1|SINGLE|Q_OUTER_STATE	0	2	0	2	2	SECTION_SPECIFIC_RECURRENT
okam	field_role	OPEN|LEN_4PLUS|OPEN_FIELD_END|Q_OUTER_STATE	1	1	1	1	2	CROSS_SECTION_CROSS_FOLIO
okam	field_role	CLOSED|LEN_4PLUS|FIELD_CLOSE|DY_RESOLUTION	0	1	0	1	1	SINGLETON
okam	field_role	CLOSED|LEN_4PLUS|FIELD_INTERNAL|CARRIER_STATE	0	1	0	1	1	SINGLETON
okam	field_role	OPEN|LEN_1|SINGLE|OTHER	1	0	1	0	1	SINGLETON
okam	field_role	OPEN|LEN_2|OPEN_FIELD_END|OTHER	1	0	1	0	1	SINGLETON
okam	field_role	OPEN|LEN_3|FIELD_START|Q_OUTER_STATE	0	1	0	1	1	SINGLETON
okam	field_role	OPEN|LEN_3|OPEN_FIELD_END|Q_OUTER_STATE	0	1	0	1	1	SINGLETON
okam	previous_state	DY_RESOLUTION	1	3	1	3	4	CROSS_SECTION_CROSS_FOLIO
okam	previous_state	OTHER	2	2	2	1	3	CROSS_SECTION_CROSS_FOLIO
okam	previous_state	CARRIER_STATE	1	2	1	2	3	CROSS_SECTION_CROSS_FOLIO
okam	previous_state	AR_REFERENCE	2	0	2	0	2	SECTION_SPECIFIC_RECURRENT
okam	previous_state	OL_STATE	0	2	0	2	2	SECTION_SPECIFIC_RECURRENT
okam	previous_state	Q_OUTER_STATE	0	1	0	1	1	SINGLETON
okam	next_state	EOS	6	6	6	5	11	CROSS_SECTION_CROSS_FOLIO
okam	next_state	CARRIER_STATE	0	2	0	2	2	SECTION_SPECIFIC_RECURRENT
okam	next_state	AL_STATE	0	1	0	1	1	SINGLETON
okam	next_state	OL_STATE	0	1	0	1	1	SINGLETON
okam	previous_field_shape	BOL	2	4	2	3	5	CROSS_SECTION_CROSS_FOLIO
okam	previous_field_shape	CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION	1	1	1	1	2	CROSS_SECTION_CROSS_FOLIO
okam	previous_field_shape	CLOSED|LEN_4PLUS|OL_STATE>DY_RESOLUTION	1	1	1	1	2	CROSS_SECTION_CROSS_FOLIO
okam	previous_field_shape	CLOSED|LEN_2|AR_REFERENCE>DY_RESOLUTION	0	1	0	1	1	SINGLETON
okam	previous_field_shape	CLOSED|LEN_2|OTHER>DY_RESOLUTION	0	1	0	1	1	SINGLETON
okam	previous_field_shape	CLOSED|LEN_3|ENTRY_STATE>DY_RESOLUTION	1	0	1	0	1	SINGLETON
okam	previous_field_shape	CLOSED|LEN_3|OL_STATE>DY_RESOLUTION	0	1	0	1	1	SINGLETON
okam	previous_field_shape	CLOSED|LEN_4PLUS|CARRIER_STATE>DY_RESOLUTION	1	0	1	0	1	SINGLETON
okam	previous_field_shape	CLOSED|LEN_4PLUS|ED_MEDIUM>DY_RESOLUTION	0	1	0	1	1	SINGLETON
okam	next_field_shape	EOL	6	7	6	6	12	CROSS_SECTION_CROSS_FOLIO
okam	next_field_shape	CLOSED|LEN_2|OTHER>DY_RESOLUTION	0	1	0	1	1	SINGLETON
okam	next_field_shape	OPEN|LEN_1|OT_AR_LOCAL>OT_AR_LOCAL	0	1	0	1	1	SINGLETON
okam	next_field_shape	OPEN|LEN_3|OTHER>ENTRY_STATE	0	1	0	1	1	SINGLETON
okam	micro_context	OTHER>TARGET[OTHER]>EOS	2	1	2	1	3	CROSS_SECTION_CROSS_FOLIO
okam	micro_context	AR_REFERENCE>TARGET[OTHER]>EOS	2	0	2	0	2	SECTION_SPECIFIC_RECURRENT
okam	micro_context	CARRIER_STATE>TARGET[Q_OUTER_STATE]>EOS	1	1	1	1	2	CROSS_SECTION_CROSS_FOLIO
okam	micro_context	DY_RESOLUTION>TARGET[Q_OUTER_STATE]>EOS	0	2	0	2	2	SECTION_SPECIFIC_RECURRENT
okam	micro_context	CARRIER_STATE>TARGET[OTHER]>CARRIER_STATE	0	1	0	1	1	SINGLETON
okam	micro_context	DY_RESOLUTION>TARGET[OTHER]>EOS	1	0	1	0	1	SINGLETON
okam	micro_context	DY_RESOLUTION>TARGET[Q_OUTER_STATE]>OL_STATE	0	1	0	1	1	SINGLETON
okam	micro_context	OL_STATE>TARGET[CARRIER_STATE]>AL_STATE	0	1	0	1	1	SINGLETON
okam	micro_context	OL_STATE>TARGET[OTHER]>CARRIER_STATE	0	1	0	1	1	SINGLETON
okam	micro_context	OTHER>TARGET[DY_RESOLUTION]>EOS	0	1	0	1	1	SINGLETON
okam	micro_context	Q_OUTER_STATE>TARGET[Q_OUTER_STATE]>EOS	0	1	0	1	1	SINGLETON
okam	masked_field_template	TARGET[Q_OUTER_STATE]>OPEN	0	2	0	2	2	SECTION_SPECIFIC_RECURRENT
okam	masked_field_template	AR_REFERENCE>CARRIER_STATE>OTHER>OL_STATE>CARRIER_STATE>TARGET[OTHER]>CARRIER_STATE>DY_RESOLUTION	0	1	0	1	1	SINGLETON
okam	masked_field_template	AR_REFERENCE>TARGET[OTHER]>OPEN	1	0	1	0	1	SINGLETON
okam	masked_field_template	CARRIER_STATE>AL_STATE>ENTRY_STATE>AR_REFERENCE>OTHER>ENTRY_STATE>AR_REFERENCE>AR_REFERENCE>TARGET[OTHER]>OPEN	1	0	1	0	1	SINGLETON
okam	masked_field_template	CARRIER_STATE>CARRIER_STATE>OTHER>OTHER>TARGET[OTHER]>OPEN	1	0	1	0	1	SINGLETON
okam	masked_field_template	ED_MEDIUM>ED_MEDIUM>CARRIER_STATE>OTHER>OTHER>TARGET[DY_RESOLUTION]	0	1	0	1	1	SINGLETON
okam	masked_field_template	ENTRY_STATE>CARRIER_STATE>CARRIER_STATE>OL_STATE>ENTRY_STATE>CARRIER_STATE>OTHER>ENTRY_STATE>OT_AL_LOCAL>CARRIER_STATE>TARGET[Q_OUTER_STATE]>OPEN	1	0	1	0	1	SINGLETON
okam	masked_field_template	ENTRY_STATE>OTHER>OL_STATE>TARGET[OTHER]>CARRIER_STATE>DY_RESOLUTION	0	1	0	1	1	SINGLETON
okam	masked_field_template	OTHER>CARRIER_STATE>ED_MEDIUM>Q_OUTER_STATE>AR_REFERENCE>OL_STATE>OL_STATE>OTHER>TARGET[OTHER]>OPEN	0	1	0	1	1	SINGLETON
okam	masked_field_template	OTHER>OTHER>OTHER>OTHER>TARGET[OTHER]>OPEN	1	0	1	0	1	SINGLETON
okam	masked_field_template	OTHER>OTHER>OTHER>Q_OUTER_STATE>TARGET[Q_OUTER_STATE]>OPEN	0	1	0	1	1	SINGLETON
okam	masked_field_template	Q_OUTER_STATE>AR_REFERENCE>OL_STATE>TARGET[CARRIER_STATE]>AL_STATE>CARRIER_STATE>DY_RESOLUTION	0	1	0	1	1	SINGLETON
