scope	endpoint_panel	representation	descriptor_token	eligible_loci	positive_loci	gain_bits
AVERAGE_PROFILEABLE_GE1	ALL_19	PAGE_HOST_CHAR3	large	31	3	-0.910887296681
AVERAGE_PROFILEABLE_GE1	ALL_19	PAGE_HOST_CHAR3	leaf	31	18	2.76074260599
AVERAGE_PROFILEABLE_GE1	ALL_19	PAGE_HOST_CHAR3	level	31	0	3.38534560551
AVERAGE_PROFILEABLE_GE1	ALL_19	PAGE_HOST_CHAR3	light	31	19	-1.8074847175
AVERAGE_PROFILEABLE_GE1	ALL_19	PAGE_HOST_CHAR3	many	31	0	0.918418123798
AVERAGE_PROFILEABLE_GE1	ALL_19	PAGE_HOST_CHAR3	root	31	18	4.64737812335
AVERAGE_PROFILEABLE_GE1	ALL_19	PAGE_HOST_CHAR3	round	31	1	-2.01679797079
AVERAGE_PROFILEABLE_GE1	ALL_19	PAGE_HOST_CHAR3	serrated	31	2	-4.16933568825
AVERAGE_PROFILEABLE_GE1	ALL_19	PAGE_HOST_CHAR3	shaped	31	1	-2.20620383196
AVERAGE_PROFILEABLE_GE1	ALL_19	PAGE_HOST_CHAR3	stalk	31	0	-1.89949049619
AVERAGE_PROFILEABLE_GE1	ALL_19	PAGE_HOST_CHAR3	stem	31	13	-5.37931915708
AVERAGE_PROFILEABLE_GE1	ALL_19	RAW_CHAR3	base	31	0	-0.161777883683
AVERAGE_PROFILEABLE_GE1	ALL_19	RAW_CHAR3	bulb	31	1	-0.984170389434
AVERAGE_PROFILEABLE_GE1	ALL_19	RAW_CHAR3	coloured	31	1	-1.84670344529
AVERAGE_PROFILEABLE_GE1	ALL_19	RAW_CHAR3	dark	31	21	-1.43203565325
AVERAGE_PROFILEABLE_GE1	ALL_19	RAW_CHAR3	edge	31	1	-1.14410511988
AVERAGE_PROFILEABLE_GE1	ALL_19	RAW_CHAR3	finger	31	0	-0.484962100795
AVERAGE_PROFILEABLE_GE1	ALL_19	RAW_CHAR3	flower	31	7	1.83433079269
AVERAGE_PROFILEABLE_GE1	ALL_19	RAW_CHAR3	ground	31	0	2.46730478294
AVERAGE_PROFILEABLE_GE1	ALL_19	RAW_CHAR3	large	31	3	-2.7968823477
AVERAGE_PROFILEABLE_GE1	ALL_19	RAW_CHAR3	leaf	31	18	0.127236804532
AVERAGE_PROFILEABLE_GE1	ALL_19	RAW_CHAR3	level	31	0	2.96068191908
AVERAGE_PROFILEABLE_GE1	ALL_19	RAW_CHAR3	light	31	19	1.01874080086
AVERAGE_PROFILEABLE_GE1	ALL_19	RAW_CHAR3	many	31	0	0.963112734377
AVERAGE_PROFILEABLE_GE1	ALL_19	RAW_CHAR3	root	31	18	4.16482414978
AVERAGE_PROFILEABLE_GE1	ALL_19	RAW_CHAR3	round	31	1	0.143342872479
AVERAGE_PROFILEABLE_GE1	ALL_19	RAW_CHAR3	serrated	31	2	-0.816327464523
AVERAGE_PROFILEABLE_GE1	ALL_19	RAW_CHAR3	shaped	31	1	-1.01864231334
AVERAGE_PROFILEABLE_GE1	ALL_19	RAW_CHAR3	stalk	31	0	-0.257864220405
AVERAGE_PROFILEABLE_GE1	ALL_19	RAW_CHAR3	stem	31	13	0.680625165758
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	coloured	31	1	-2.46321691018
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	dark	31	21	-0.919881799754
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	flower	31	7	-9.6640949142
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	large	31	3	-0.584039667661
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	leaf	31	18	-3.53392799486
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	light	31	19	2.15409863582
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	root	31	18	-0.439350693183
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	stem	31	13	-8.27550553232
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	coloured	31	1	-0.842467483764
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	dark	31	21	-9.70628343022
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	flower	31	7	-7.42754533281
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	large	31	3	-0.910887296681
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	leaf	31	18	2.76074260599
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	light	31	19	-1.8074847175
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	root	31	18	4.64737812335
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	stem	31	13	-5.37931915708
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	coloured	31	1	-1.84670344529
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	dark	31	21	-1.43203565325
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	flower	31	7	1.83433079269
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	large	31	3	-2.7968823477
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	leaf	31	18	0.127236804532
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	light	31	19	1.01874080086
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	root	31	18	4.16482414978
AVERAGE_PROFILEABLE_GE1	TARGET_CAPACITY_GE3	RAW_CHAR3	stem	31	13	0.680625165758
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	base	27	0	1.1990557974
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	bulb	27	1	1.90960675391
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	coloured	27	1	-1.68324483215
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	dark	27	18	-1.57849570246
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	edge	27	1	-1.9272684285
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	finger	27	0	-2.09197326923
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	flower	27	6	-7.65310974076
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	ground	27	0	2.1008875937
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	large	27	3	-0.943133837688
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	leaf	27	18	-3.94429161672
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	level	27	0	3.22848902465
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	light	27	16	0.409348791193
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	many	27	0	0.672764752583
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	root	27	16	-0.132889646018
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	round	27	1	-2.34879456229
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	serrated	27	2	-5.00473098175
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	shaped	27	1	-5.74815363716
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	stalk	27	0	-1.55791078273
AVERAGE_PROFILEABLE_GE2	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	stem	27	12	-7.37865815997
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	base	27	0	1.0674868454
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	bulb	27	1	-1.62878347024
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	coloured	27	1	-0.716823625526
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	dark	27	18	-10.3943224896
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	edge	27	1	0.512153248084
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	finger	27	0	-2.95860100754
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	flower	27	6	-8.52056061318
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	ground	27	0	2.48460592617
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	large	27	3	-0.995321518083
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	leaf	27	18	1.47900692993
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	level	27	0	3.45883571987
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	light	27	16	-0.84840345363
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	many	27	0	0.780263578429
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	root	27	16	4.42580844521
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	round	27	1	-2.09861067733
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	serrated	27	2	-4.30749023362
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	shaped	27	1	-2.46164100481
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	stalk	27	0	-2.03764504156
AVERAGE_PROFILEABLE_GE2	ALL_19	PAGE_HOST_CHAR3	stem	27	12	-6.57968652467
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	base	27	0	-0.308371039547
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	bulb	27	1	-1.13600678557
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	coloured	27	1	-1.76560245499
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	dark	27	18	-1.96710896985
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	edge	27	1	-0.890556581624
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	finger	27	0	-0.531048411113
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	flower	27	6	-0.233793178145
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	ground	27	0	2.1711490804
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	large	27	3	-2.33130657327
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	leaf	27	18	-1.45844518291
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	level	27	0	2.63780713909
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	light	27	16	1.63908901549
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	many	27	0	0.811276338245
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	root	27	16	3.81271500177
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	round	27	1	0.0533995490483
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	serrated	27	2	-0.968163860655
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	shaped	27	1	-1.12852240031
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	stalk	27	0	-0.241821685995
AVERAGE_PROFILEABLE_GE2	ALL_19	RAW_CHAR3	stem	27	12	-0.570721531783
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	coloured	27	1	-1.68324483215
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	dark	27	18	-1.57849570246
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	flower	27	6	-7.65310974076
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	large	27	3	-0.943133837688
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	leaf	27	18	-3.94429161672
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	light	27	16	0.409348791193
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	root	27	16	-0.132889646018
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	stem	27	12	-7.37865815997
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	coloured	27	1	-0.716823625526
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	dark	27	18	-10.3943224896
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	flower	27	6	-8.52056061318
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	large	27	3	-0.995321518083
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	leaf	27	18	1.47900692993
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	light	27	16	-0.84840345363
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	root	27	16	4.42580844521
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	stem	27	12	-6.57968652467
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	RAW_CHAR3	coloured	27	1	-1.76560245499
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	RAW_CHAR3	dark	27	18	-1.96710896985
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	RAW_CHAR3	flower	27	6	-0.233793178145
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	RAW_CHAR3	large	27	3	-2.33130657327
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	RAW_CHAR3	leaf	27	18	-1.45844518291
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	RAW_CHAR3	light	27	16	1.63908901549
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	RAW_CHAR3	root	27	16	3.81271500177
AVERAGE_PROFILEABLE_GE2	TARGET_CAPACITY_GE3	RAW_CHAR3	stem	27	12	-0.570721531783
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	base	15	0	0.95486159768
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	bulb	15	1	2.00785586244
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	coloured	15	1	-1.9385633809
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	dark	15	10	-1.02913482231
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	edge	15	1	-2.34817806873
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	finger	15	0	-1.04907976152
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	flower	15	2	-3.64463151926
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	ground	15	0	1.28158158238
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	large	15	1	-3.67253137968
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	leaf	15	11	-4.59061304067
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	level	15	0	2.07157743781
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	light	15	11	1.34119004368
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	many	15	0	0.537757617041
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	root	15	9	-2.08358015411
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	round	15	0	0.472346122235
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	serrated	15	0	0.795692547861
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	shaped	15	1	-4.30335249865
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	stalk	15	0	-0.970005140298
AVERAGE_ALL3_GE1	ALL_19	BEHAVIOR_SELF_NEIGHBOR_NOPOS	stem	15	7	-7.21002704302
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	base	15	0	0.203207391788
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	bulb	15	1	-1.51517411668
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	coloured	15	1	-1.1858293725
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	dark	15	10	-4.5482789588
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	edge	15	1	-0.298871366937
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	finger	15	0	-2.31382234548
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	flower	15	2	-3.3360955649
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	ground	15	0	1.6396945807
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	large	15	1	0.627973734826
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	leaf	15	11	-2.02219768501
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	level	15	0	2.14016696469
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	light	15	11	0.783895130191
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	many	15	0	0.435867156238
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	root	15	9	0.161319232897
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	round	15	0	0.236802373353
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	serrated	15	0	0.495575048037
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	shaped	15	1	-0.610170768388
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	stalk	15	0	-1.6512305227
AVERAGE_ALL3_GE1	ALL_19	PAGE_HOST_CHAR3	stem	15	7	-4.6159316701
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	base	15	0	-0.440848345324
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	bulb	15	1	-1.35660500895
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	coloured	15	1	-1.60121912185
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	dark	15	10	-1.77798675394
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	edge	15	1	-0.951997466648
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	finger	15	0	-0.371862168055
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	flower	15	2	-0.125076720964
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	ground	15	0	0.994734247128
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	large	15	1	-1.38315220129
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	leaf	15	11	-1.32507004845
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	level	15	0	1.2832710274
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	light	15	11	2.17338866327
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	many	15	0	0.389530877196
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	root	15	9	0.807091378588
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	round	15	0	0.165711018199
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	serrated	15	0	0.247118599722
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	shaped	15	1	-1.37671827192
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	stalk	15	0	-0.140578830718
AVERAGE_ALL3_GE1	ALL_19	RAW_CHAR3	stem	15	7	-1.51585847106
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	coloured	15	1	-1.9385633809
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	dark	15	10	-1.02913482231
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	flower	15	2	-3.64463151926
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	large	15	1	-3.67253137968
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	leaf	15	11	-4.59061304067
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	light	15	11	1.34119004368
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	root	15	9	-2.08358015411
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	BEHAVIOR_SELF_NEIGHBOR_NOPOS	stem	15	7	-7.21002704302
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	coloured	15	1	-1.1858293725
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	dark	15	10	-4.5482789588
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	flower	15	2	-3.3360955649
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	large	15	1	0.627973734826
AVERAGE_ALL3_GE1	TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	leaf	15	11	-2.02219768501
