window	representation	feature	positive_pages	gain_bits	positive_gain_folios	local_permutation_p	max_feature_combo_p
BODY_AFTER_FIRST	RAW_CHAR3	BULB_OR_TUBER_ROOT	13	-2.30277701352	44	0.696730326967	0.643335666433
BODY_AFTER_FIRST	RAW_CHAR3	MULTIPLE_PLANTS	8	-2.07998030446	45	0.657934206579	0.643335666433
BODY_AFTER_FIRST	RAW_CHAR3	BLUE_FLOWERS_OR_BUDS	36	1.98882736383	36	0.761223877612	0.643335666433
BODY_AFTER_FIRST	RAW_CHAR3	MULTIPLE_STEMS_OR_STALKS	12	-3.05829419054	42	0.904309569043	0.643335666433
BODY_AFTER_FIRST	RAW_CHAR3	LARGE_OR_EXTENSIVE_ROOT	7	0.617167994096	43	0.228177182282	0.643335666433
LAST_LINE	PAGE_HOST_IDENTITY	DAISY_CUP	11	1.58281180422	53	0.1199880012	0.643335666433
LAST_LINE	PAGE_HOST_IDENTITY	BROAD_CALYX	10	0.642499404768	52	0.217278272173	0.643335666433
LAST_LINE	PAGE_HOST_IDENTITY	GRASS	8	1.05374916293	54	0.275572442756	0.643335666433
LAST_LINE	PAGE_HOST_IDENTITY	FUSED_PARALLEL_LEAVES	13	-2.79620350162	49	0.992700729927	0.643335666433
LAST_LINE	PAGE_HOST_IDENTITY	BULB_OR_TUBER_ROOT	13	-1.28804802883	44	0.715628437156	0.643335666433
LAST_LINE	PAGE_HOST_IDENTITY	MULTIPLE_PLANTS	8	-2.82657966095	46	0.851214878512	0.643335666433
LAST_LINE	PAGE_HOST_IDENTITY	BLUE_FLOWERS_OR_BUDS	36	11.4191414654	39	0.239176082392	0.643335666433
LAST_LINE	PAGE_HOST_IDENTITY	MULTIPLE_STEMS_OR_STALKS	12	0.635372802333	43	0.377462253775	0.643335666433
LAST_LINE	PAGE_HOST_IDENTITY	LARGE_OR_EXTENSIVE_ROOT	7	1.58033612218	35	0.221077892211	0.643335666433
LAST_LINE	PAGE_HOST_CHAR3	DAISY_CUP	11	1.45746718145	55	0.225877412259	0.643335666433
LAST_LINE	PAGE_HOST_CHAR3	BROAD_CALYX	10	1.26780919231	54	0.173082691731	0.643335666433
LAST_LINE	PAGE_HOST_CHAR3	GRASS	8	0.326941516518	53	0.48295170483	0.643335666433
LAST_LINE	PAGE_HOST_CHAR3	FUSED_PARALLEL_LEAVES	13	-1.7198095502	51	0.914908509149	0.643335666433
LAST_LINE	PAGE_HOST_CHAR3	BULB_OR_TUBER_ROOT	13	3.98484397005	41	0.432256774323	0.643335666433
LAST_LINE	PAGE_HOST_CHAR3	MULTIPLE_PLANTS	8	-2.10407125567	46	0.75502449755	0.643335666433
LAST_LINE	PAGE_HOST_CHAR3	BLUE_FLOWERS_OR_BUDS	36	9.48211985853	38	0.440555944406	0.643335666433
LAST_LINE	PAGE_HOST_CHAR3	MULTIPLE_STEMS_OR_STALKS	12	5.13541339335	43	0.0598940105989	0.643335666433
LAST_LINE	PAGE_HOST_CHAR3	LARGE_OR_EXTENSIVE_ROOT	7	0.333270422195	40	0.349465053495	0.643335666433
LAST_LINE	RAW_CHAR3	DAISY_CUP	11	0.250144088212	56	0.634336566343	0.643335666433
LAST_LINE	RAW_CHAR3	BROAD_CALYX	10	1.24108508561	55	0.214478552145	0.643335666433
LAST_LINE	RAW_CHAR3	GRASS	8	1.21854063499	55	0.315568443156	0.643335666433
LAST_LINE	RAW_CHAR3	FUSED_PARALLEL_LEAVES	13	-2.22116913577	50	0.965703429657	0.643335666433
LAST_LINE	RAW_CHAR3	BULB_OR_TUBER_ROOT	13	-2.14391135746	40	0.802719728027	0.643335666433
LAST_LINE	RAW_CHAR3	MULTIPLE_PLANTS	8	-2.74740162451	43	0.841315868413	0.643335666433
LAST_LINE	RAW_CHAR3	BLUE_FLOWERS_OR_BUDS	36	4.71922827802	35	0.727927207279	0.643335666433
LAST_LINE	RAW_CHAR3	MULTIPLE_STEMS_OR_STALKS	12	1.14373173969	42	0.40895910409	0.643335666433
LAST_LINE	RAW_CHAR3	LARGE_OR_EXTENSIVE_ROOT	7	-0.942372216656	41	0.503249675032	0.643335666433
ALL_PAGE	PAGE_HOST_IDENTITY	DAISY_CUP	11	0.437494432934	52	0.404859514049	0.643335666433
ALL_PAGE	PAGE_HOST_IDENTITY	BROAD_CALYX	10	1.48679659678	55	0.0723927607239	0.643335666433
ALL_PAGE	PAGE_HOST_IDENTITY	GRASS	8	1.75280116892	58	0.129887011299	0.643335666433
ALL_PAGE	PAGE_HOST_IDENTITY	FUSED_PARALLEL_LEAVES	13	-0.655883647453	53	0.504349565043	0.643335666433
ALL_PAGE	PAGE_HOST_IDENTITY	BULB_OR_TUBER_ROOT	13	-0.265589666573	46	0.624237576242	0.643335666433
ALL_PAGE	PAGE_HOST_IDENTITY	MULTIPLE_PLANTS	8	-0.60066887953	48	0.434456554345	0.643335666433
ALL_PAGE	PAGE_HOST_IDENTITY	BLUE_FLOWERS_OR_BUDS	36	-0.0145303308697	33	0.887911208879	0.643335666433
ALL_PAGE	PAGE_HOST_IDENTITY	MULTIPLE_STEMS_OR_STALKS	12	-2.64407442457	35	0.93600639936	0.643335666433
ALL_PAGE	PAGE_HOST_IDENTITY	LARGE_OR_EXTENSIVE_ROOT	7	-4.02120547675	39	0.814318568143	0.643335666433
ALL_PAGE	PAGE_HOST_CHAR3	DAISY_CUP	11	0.460557701862	53	0.319468053195	0.643335666433
ALL_PAGE	PAGE_HOST_CHAR3	BROAD_CALYX	10	1.08241687438	53	0.12098790121	0.643335666433
ALL_PAGE	PAGE_HOST_CHAR3	GRASS	8	0.252246932247	55	0.415058494151	0.643335666433
ALL_PAGE	PAGE_HOST_CHAR3	FUSED_PARALLEL_LEAVES	13	-0.645615271683	52	0.474252574743	0.643335666433
ALL_PAGE	PAGE_HOST_CHAR3	BULB_OR_TUBER_ROOT	13	1.43465108406	44	0.475152484752	0.643335666433
ALL_PAGE	PAGE_HOST_CHAR3	MULTIPLE_PLANTS	8	2.10495534878	49	0.156884311569	0.643335666433
ALL_PAGE	PAGE_HOST_CHAR3	BLUE_FLOWERS_OR_BUDS	36	7.66062371618	36	0.432556744326	0.643335666433
ALL_PAGE	PAGE_HOST_CHAR3	MULTIPLE_STEMS_OR_STALKS	12	-3.5226128281	40	0.953704629537	0.643335666433
ALL_PAGE	PAGE_HOST_CHAR3	LARGE_OR_EXTENSIVE_ROOT	7	-2.64020841967	44	0.56104389561	0.643335666433
ALL_PAGE	RAW_CHAR3	DAISY_CUP	11	-0.288654633722	53	0.47895210479	0.643335666433
ALL_PAGE	RAW_CHAR3	BROAD_CALYX	10	1.31259620122	55	0.040495950405	0.643335666433
ALL_PAGE	RAW_CHAR3	GRASS	8	0.349728196543	57	0.407859214079	0.643335666433
ALL_PAGE	RAW_CHAR3	FUSED_PARALLEL_LEAVES	13	-1.27751360804	54	0.665333466653	0.643335666433
ALL_PAGE	RAW_CHAR3	BULB_OR_TUBER_ROOT	13	0.905396327343	42	0.491450854915	0.643335666433
ALL_PAGE	RAW_CHAR3	MULTIPLE_PLANTS	8	0.996499734492	44	0.228477152285	0.643335666433
ALL_PAGE	RAW_CHAR3	BLUE_FLOWERS_OR_BUDS	36	5.91170410609	34	0.530146985301	0.643335666433
ALL_PAGE	RAW_CHAR3	MULTIPLE_STEMS_OR_STALKS	12	-2.6300428981	41	0.83701629837	0.643335666433
ALL_PAGE	RAW_CHAR3	LARGE_OR_EXTENSIVE_ROOT	7	-0.0167363544871	42	0.27597240276	0.643335666433
