scope	page	physical_folio	record_id	field_count	mixed_clause_argument	final_closer_like	instruction_fields	argument_fields	closer_fields	unresolved_fields	abstract_sequence
HERBAL_B2	f40v	f40	HERBAL_B2|f40v|R02	7	1	1	2	4	1	0	INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|RECORD_CLOSER_LIKE
HERBAL_B2	f43r	f43	HERBAL_B2|f43r|R01	6	1	1	1	4	1	0	SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|RECORD_CLOSER_LIKE
HERBAL_B2	f43r	f43	HERBAL_B2|f43r|R02	8	0	0	0	7	0	1	UNRESOLVED_EDGE_CLASS|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE
HERBAL_B2	f43v	f43	HERBAL_B2|f43v|R01	16	1	0	4	12	0	0	SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE
HERBAL_B2	f46r	f46	HERBAL_B2|f46r|R01	4	1	0	3	1	0	0	INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE
HERBAL_B2	f46v	f46	HERBAL_B2|f46v|R01	9	1	1	4	3	1	1	UNRESOLVED_EDGE_CLASS|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|RECORD_CLOSER_LIKE
HERBAL_B2	f50r	f50	HERBAL_B2|f50r|R01	13	1	1	4	7	1	1	UNRESOLVED_EDGE_CLASS|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|RECORD_CLOSER_LIKE
HERBAL_B2	f50v	f50	HERBAL_B2|f50v|R01	9	1	1	3	5	1	0	INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|RECORD_CLOSER_LIKE
HERBAL_B2	f55r	f55	HERBAL_B2|f55r|R01	2	0	1	1	0	1	0	INSTRUCTION_CLAUSE_LIKE|RECORD_CLOSER_LIKE
HERBAL_B2	f55v	f55	HERBAL_B2|f55v|R01	4	0	1	3	0	1	0	INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|RECORD_CLOSER_LIKE
Q13	f75r	f75	Q13|f75r|R01	40	1	1	10	29	1	0	INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|RECORD_CLOSER_LIKE
Q13	f75r	f75	Q13|f75r|R02	6	0	0	0	5	0	1	UNRESOLVED_EDGE_CLASS|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE
Q13	f75v	f75	Q13|f75v|R01	12	1	1	7	3	1	1	UNRESOLVED_EDGE_CLASS|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|RECORD_CLOSER_LIKE
Q13	f75v	f75	Q13|f75v|R02	12	1	1	1	10	1	0	SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|RECORD_CLOSER_LIKE
Q13	f76r	f76	Q13|f76r|R01	21	1	1	10	10	1	0	INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|RECORD_CLOSER_LIKE
Q13	f76v	f76	Q13|f76v|R01	57	1	0	19	38	0	0	INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE
Q13	f77r	f77	Q13|f77r|R01	49	1	0	14	35	0	0	SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE
Q13	f77r	f77	Q13|f77r|R02	13	1	1	5	6	1	1	UNRESOLVED_EDGE_CLASS|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|RECORD_CLOSER_LIKE
Q13	f77v	f77	Q13|f77v|R01	22	1	1	6	15	1	0	SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|RECORD_CLOSER_LIKE
Q13	f77v	f77	Q13|f77v|R02	21	1	0	10	11	0	0	INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE
Q13	f78r	f78	Q13|f78r|R01	42	1	0	3	39	0	0	SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE
Q13	f78v	f78	Q13|f78v|R01	47	1	0	17	30	0	0	SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE
Q13	f79r	f79	Q13|f79r|R01	1	0	0	1	0	0	0	INSTRUCTION_CLAUSE_LIKE
Q13	f79r	f79	Q13|f79r|R02	19	1	1	11	7	1	0	SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|RECORD_CLOSER_LIKE
Q13	f79r	f79	Q13|f79r|R03	13	1	1	4	7	1	1	UNRESOLVED_EDGE_CLASS|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|RECORD_CLOSER_LIKE
Q13	f79v	f79	Q13|f79v|R01	7	1	0	1	6	0	0	SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE
Q13	f79v	f79	Q13|f79v|R02	4	1	0	1	3	0	0	SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE
Q13	f79v	f79	Q13|f79v|R03	27	1	1	11	15	1	0	SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|RECORD_CLOSER_LIKE
Q13	f79v	f79	Q13|f79v|R04	10	1	1	6	3	1	0	INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|RECORD_CLOSER_LIKE
Q13	f80r	f80	Q13|f80r|R01	21	1	0	13	8	0	0	INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE
Q13	f80r	f80	Q13|f80r|R02	7	1	0	4	3	0	0	SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE
Q13	f80v	f80	Q13|f80v|R01	7	1	0	3	4	0	0	SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE
