cell_id	events	folios	wrapper_classes	wrapper_counts_json	line_start_events	prev_dy_events	license_state
230a8457bbd5a16080be	29	21	NONE|ch|che|d|q	"{""NONE"":19,""ch"":4,""che"":3,""d"":1,""q"":2,""s"":0,""sh"":0,""t"":0}"	0	1	OBSERVED_COMPATIBILITY_CELL
232195d6ff2f326322f7	45	31	NONE|q|s|t	"{""NONE"":14,""ch"":0,""che"":0,""d"":0,""q"":29,""s"":1,""sh"":0,""t"":1}"	5	14	OBSERVED_COMPATIBILITY_CELL
259b2b3b0bf859882e2c	28	14	d|s|t	"{""NONE"":0,""ch"":0,""che"":0,""d"":9,""q"":0,""s"":4,""sh"":0,""t"":15}"	20	2	OBSERVED_COMPATIBILITY_CELL
276a7c2d74d1143446f4	84	52	NONE|ch|che|d|q|t	"{""NONE"":25,""ch"":14,""che"":4,""d"":1,""q"":39,""s"":0,""sh"":0,""t"":1}"	5	18	OBSERVED_COMPATIBILITY_CELL
28ffbc88b97772a75f1e	22	13	NONE|ch|q|s	"{""NONE"":12,""ch"":1,""che"":0,""d"":0,""q"":6,""s"":3,""sh"":0,""t"":0}"	5	5	OBSERVED_COMPATIBILITY_CELL
2bf1ec7c4d9bd57e8734	13	11	che|sh|t	"{""NONE"":0,""ch"":0,""che"":2,""d"":0,""q"":0,""s"":0,""sh"":8,""t"":3}"	1	1	OBSERVED_COMPATIBILITY_CELL
2c1a5fd92b9e3c762242	13	10	che|sh	"{""NONE"":0,""ch"":0,""che"":5,""d"":0,""q"":0,""s"":0,""sh"":8,""t"":0}"	1	2	OBSERVED_COMPATIBILITY_CELL
2cc054357a929df85f64	81	44	NONE|ch|che|d|q|s|sh	"{""NONE"":7,""ch"":13,""che"":12,""d"":4,""q"":10,""s"":1,""sh"":34,""t"":0}"	23	5	OBSERVED_COMPATIBILITY_CELL
2cc8bb3c2af19607888f	72	41	NONE|ch|che|d|sh	"{""NONE"":14,""ch"":36,""che"":11,""d"":1,""q"":0,""s"":0,""sh"":10,""t"":0}"	0	11	OBSERVED_COMPATIBILITY_CELL
2d2e37ccb2dacc53ee5a	13	10	NONE|ch|q|s	"{""NONE"":6,""ch"":3,""che"":0,""d"":0,""q"":2,""s"":2,""sh"":0,""t"":0}"	0	1	OBSERVED_COMPATIBILITY_CELL
2f1c5e56e8f0ff459065	435	84	NONE|ch|che|d|q|s|sh|t	"{""NONE"":104,""ch"":20,""che"":1,""d"":249,""q"":1,""s"":37,""sh"":7,""t"":16}"	73	17	OBSERVED_COMPATIBILITY_CELL
308e8ea2d5d190c498e8	71	32	NONE|ch|q|sh	"{""NONE"":22,""ch"":2,""che"":0,""d"":0,""q"":46,""s"":0,""sh"":1,""t"":0}"	3	24	OBSERVED_COMPATIBILITY_CELL
322281bd391aa621f568	10	9	NONE|ch|q	"{""NONE"":4,""ch"":2,""che"":0,""d"":0,""q"":4,""s"":0,""sh"":0,""t"":0}"	2	0	OBSERVED_COMPATIBILITY_CELL
3ae9a121ba0045b913e8	74	30	NONE|ch|q|s|sh	"{""NONE"":23,""ch"":2,""che"":0,""d"":0,""q"":46,""s"":1,""sh"":2,""t"":0}"	5	14	OBSERVED_COMPATIBILITY_CELL
3b70942557b3a40e8030	15	10	NONE|ch|che|d|q|s	"{""NONE"":7,""ch"":1,""che"":1,""d"":1,""q"":3,""s"":2,""sh"":0,""t"":0}"	3	2	OBSERVED_COMPATIBILITY_CELL
3e945460f11ab6ffd158	11	10	che|sh	"{""NONE"":0,""ch"":0,""che"":10,""d"":0,""q"":0,""s"":0,""sh"":1,""t"":0}"	1	0	OBSERVED_COMPATIBILITY_CELL
417d136f40333cd5a1b3	14	11	d|sh|t	"{""NONE"":0,""ch"":0,""che"":0,""d"":6,""q"":0,""s"":0,""sh"":1,""t"":7}"	1	0	OBSERVED_COMPATIBILITY_CELL
491f99338a9df066a749	18	12	NONE|ch|q|sh	"{""NONE"":6,""ch"":1,""che"":0,""d"":0,""q"":10,""s"":0,""sh"":1,""t"":0}"	1	6	OBSERVED_COMPATIBILITY_CELL
497cbd9c7401810ff56b	52	34	NONE|ch|che|q|sh	"{""NONE"":27,""ch"":2,""che"":2,""d"":0,""q"":20,""s"":0,""sh"":1,""t"":0}"	11	9	OBSERVED_COMPATIBILITY_CELL
4a7a6326ac95a8809302	14	13	NONE|q	"{""NONE"":6,""ch"":0,""che"":0,""d"":0,""q"":8,""s"":0,""sh"":0,""t"":0}"	0	9	OBSERVED_COMPATIBILITY_CELL
4ad4d619324f60039817	10	9	NONE|d	"{""NONE"":9,""ch"":0,""che"":0,""d"":1,""q"":0,""s"":0,""sh"":0,""t"":0}"	4	0	OBSERVED_COMPATIBILITY_CELL
4d4559019a961b834aa1	175	58	NONE|ch|che|d|s|sh|t	"{""NONE"":63,""ch"":16,""che"":8,""d"":51,""q"":0,""s"":13,""sh"":13,""t"":11}"	22	12	OBSERVED_COMPATIBILITY_CELL
4de12cf322dfb76ded1e	16	8	NONE|q	"{""NONE"":7,""ch"":0,""che"":0,""d"":0,""q"":9,""s"":0,""sh"":0,""t"":0}"	0	5	OBSERVED_COMPATIBILITY_CELL
53cd0637c6820ba5e91f	90	48	NONE|ch|d|s|sh|t	"{""NONE"":7,""ch"":8,""che"":0,""d"":50,""q"":0,""s"":19,""sh"":3,""t"":3}"	26	3	OBSERVED_COMPATIBILITY_CELL
54d0e228ca346110af05	76	34	NONE|ch|q|s|sh	"{""NONE"":44,""ch"":4,""che"":0,""d"":0,""q"":26,""s"":1,""sh"":1,""t"":0}"	3	18	OBSERVED_COMPATIBILITY_CELL
58e8b9a836b9040452ed	21	11	ch|che|sh|t	"{""NONE"":0,""ch"":8,""che"":11,""d"":0,""q"":0,""s"":0,""sh"":1,""t"":1}"	1	4	OBSERVED_COMPATIBILITY_CELL
5c5da3e3c949588281d5	16	11	NONE|ch|che|d|sh	"{""NONE"":6,""ch"":4,""che"":2,""d"":2,""q"":0,""s"":0,""sh"":2,""t"":0}"	0	1	OBSERVED_COMPATIBILITY_CELL
5cb94bc48767e275d197	18	10	NONE|q	"{""NONE"":13,""ch"":0,""che"":0,""d"":0,""q"":5,""s"":0,""sh"":0,""t"":0}"	1	5	OBSERVED_COMPATIBILITY_CELL
5d5e0b288cf36864ed9d	41	21	NONE|q	"{""NONE"":30,""ch"":0,""che"":0,""d"":0,""q"":11,""s"":0,""sh"":0,""t"":0}"	3	13	OBSERVED_COMPATIBILITY_CELL
601b77449028deed39de	11	9	NONE|q|sh	"{""NONE"":6,""ch"":0,""che"":0,""d"":0,""q"":4,""s"":0,""sh"":1,""t"":0}"	1	4	OBSERVED_COMPATIBILITY_CELL
60ab50fb2e1960625614	17	12	d|s|t	"{""NONE"":0,""ch"":0,""che"":0,""d"":9,""q"":0,""s"":1,""sh"":0,""t"":7}"	8	1	OBSERVED_COMPATIBILITY_CELL
63c5eecb6beecf3e14f1	11	10	NONE|ch|che|q	"{""NONE"":3,""ch"":1,""che"":1,""d"":0,""q"":6,""s"":0,""sh"":0,""t"":0}"	0	2	OBSERVED_COMPATIBILITY_CELL
642b2bc11b535d949c84	15	12	NONE|ch|che|q	"{""NONE"":8,""ch"":1,""che"":1,""d"":0,""q"":5,""s"":0,""sh"":0,""t"":0}"	2	1	OBSERVED_COMPATIBILITY_CELL
649114f834120a334448	10	10	NONE|ch|t	"{""NONE"":8,""ch"":1,""che"":0,""d"":0,""q"":0,""s"":0,""sh"":0,""t"":1}"	1	1	OBSERVED_COMPATIBILITY_CELL
65df3cd9e59060042d47	10	8	NONE|che	"{""NONE"":9,""ch"":0,""che"":1,""d"":0,""q"":0,""s"":0,""sh"":0,""t"":0}"	7	1	OBSERVED_COMPATIBILITY_CELL
6b89d6dd70635bc60fe0	21	17	NONE|ch|che|q|sh	"{""NONE"":13,""ch"":1,""che"":2,""d"":0,""q"":1,""s"":0,""sh"":4,""t"":0}"	0	2	OBSERVED_COMPATIBILITY_CELL
6f7ff8287eddf4da9fdb	186	38	ch|che|sh	"{""NONE"":0,""ch"":43,""che"":132,""d"":0,""q"":0,""s"":0,""sh"":11,""t"":0}"	4	40	OBSERVED_COMPATIBILITY_CELL
77b6588a8060d12971eb	14	10	ch|che|sh	"{""NONE"":0,""ch"":4,""che"":6,""d"":0,""q"":0,""s"":0,""sh"":4,""t"":0}"	0	1	OBSERVED_COMPATIBILITY_CELL
78b3b3140714da19090d	11	10	NONE|d|s	"{""NONE"":4,""ch"":0,""che"":0,""d"":6,""q"":0,""s"":1,""sh"":0,""t"":0}"	1	1	OBSERVED_COMPATIBILITY_CELL
7a4bb8136330ee4e6e56	225	72	NONE|ch|che|d|q|s|sh|t	"{""NONE"":65,""ch"":65,""che"":21,""d"":15,""q"":7,""s"":13,""sh"":33,""t"":6}"	43	12	OBSERVED_COMPATIBILITY_CELL
7c519ca94b18cf6c0131	25	16	NONE|che|q	"{""NONE"":15,""ch"":0,""che"":1,""d"":0,""q"":9,""s"":0,""sh"":0,""t"":0}"	0	10	OBSERVED_COMPATIBILITY_CELL
7d25241b0e56c836372a	123	24	NONE|q	"{""NONE"":24,""ch"":0,""che"":0,""d"":0,""q"":99,""s"":0,""sh"":0,""t"":0}"	11	48	OBSERVED_COMPATIBILITY_CELL
7db18b2f0fb7ed0fcfd3	114	29	NONE|ch|q|s	"{""NONE"":18,""ch"":2,""che"":0,""d"":0,""q"":93,""s"":1,""sh"":0,""t"":0}"	5	49	OBSERVED_COMPATIBILITY_CELL
807591efc3d3f7ddbfab	11	9	NONE|ch|che|q|sh|t	"{""NONE"":4,""ch"":1,""che"":2,""d"":0,""q"":2,""s"":0,""sh"":1,""t"":1}"	6	1	OBSERVED_COMPATIBILITY_CELL
80ebbbbf238eee9f0aef	10	10	ch|che|sh	"{""NONE"":0,""ch"":4,""che"":5,""d"":0,""q"":0,""s"":0,""sh"":1,""t"":0}"	0	2	OBSERVED_COMPATIBILITY_CELL
829a9ac9244be8bffe61	14	11	NONE|q	"{""NONE"":8,""ch"":0,""che"":0,""d"":0,""q"":6,""s"":0,""sh"":0,""t"":0}"	3	2	OBSERVED_COMPATIBILITY_CELL
834825c61d048a6b5628	61	36	NONE|ch|che|q|s|sh|t	"{""NONE"":14,""ch"":20,""che"":3,""d"":0,""q"":11,""s"":2,""sh"":8,""t"":3}"	7	7	OBSERVED_COMPATIBILITY_CELL
87411f84689b4f93a303	19	13	NONE|q	"{""NONE"":3,""ch"":0,""che"":0,""d"":0,""q"":16,""s"":0,""sh"":0,""t"":0}"	2	10	OBSERVED_COMPATIBILITY_CELL
883a6708116c342cb10b	19	13	NONE|ch|che|d|s	"{""NONE"":12,""ch"":2,""che"":3,""d"":1,""q"":0,""s"":1,""sh"":0,""t"":0}"	1	3	OBSERVED_COMPATIBILITY_CELL
893c570f3fa3fce99711	11	9	NONE|ch	"{""NONE"":10,""ch"":1,""che"":0,""d"":0,""q"":0,""s"":0,""sh"":0,""t"":0}"	1	0	OBSERVED_COMPATIBILITY_CELL
8c5ca9626c05f425351c	14	13	NONE|ch|che|q|sh	"{""NONE"":1,""ch"":3,""che"":2,""d"":0,""q"":4,""s"":0,""sh"":4,""t"":0}"	0	3	OBSERVED_COMPATIBILITY_CELL
8c97dfde96fbc78e3355	13	11	NONE|ch	"{""NONE"":12,""ch"":1,""che"":0,""d"":0,""q"":0,""s"":0,""sh"":0,""t"":0}"	3	5	OBSERVED_COMPATIBILITY_CELL
90bcf0a9ec0ef56399e6	58	27	NONE|q	"{""NONE"":37,""ch"":0,""che"":0,""d"":0,""q"":21,""s"":0,""sh"":0,""t"":0}"	2	15	OBSERVED_COMPATIBILITY_CELL
92e43836d82f98bf02d3	41	27	d|sh|t	"{""NONE"":0,""ch"":0,""che"":0,""d"":1,""q"":0,""s"":0,""sh"":36,""t"":4}"	3	2	OBSERVED_COMPATIBILITY_CELL
9437caf104b94f823311	72	42	NONE|ch|che|q|s|sh	"{""NONE"":27,""ch"":14,""che"":1,""d"":0,""q"":25,""s"":1,""sh"":4,""t"":0}"	4	6	OBSERVED_COMPATIBILITY_CELL
94df4847b7b16c98394a	17	11	NONE|che|q|s|t	"{""NONE"":12,""ch"":0,""che"":1,""d"":0,""q"":1,""s"":2,""sh"":0,""t"":1}"	3	3	OBSERVED_COMPATIBILITY_CELL
96e6c65753d6cd9f8b95	16	15	NONE|ch|che|q|s|sh	"{""NONE"":6,""ch"":2,""che"":3,""d"":0,""q"":3,""s"":1,""sh"":1,""t"":0}"	2	0	OBSERVED_COMPATIBILITY_CELL
97cc9ac109148723c472	76	41	NONE|ch|che|d|q|s|sh|t	"{""NONE"":10,""ch"":21,""che"":18,""d"":2,""q"":4,""s"":2,""sh"":18,""t"":1}"	4	7	OBSERVED_COMPATIBILITY_CELL
9ad66e67803a12e745de	35	24	NONE|ch|q|sh	"{""NONE"":7,""ch"":6,""che"":0,""d"":0,""q"":21,""s"":0,""sh"":1,""t"":0}"	8	2	OBSERVED_COMPATIBILITY_CELL
9da1b6ac2c929daea697	17	11	NONE|ch|che|sh	"{""NONE"":10,""ch"":4,""che"":2,""d"":0,""q"":0,""s"":0,""sh"":1,""t"":0}"	0	2	OBSERVED_COMPATIBILITY_CELL
9eba24fdbcb1b7866de1	15	11	NONE|ch|q|s	"{""NONE"":12,""ch"":1,""che"":0,""d"":0,""q"":1,""s"":1,""sh"":0,""t"":0}"	3	1	OBSERVED_COMPATIBILITY_CELL
a06244ef1f2b37ca44c1	39	24	che|q|sh|t	"{""NONE"":0,""ch"":0,""che"":3,""d"":0,""q"":1,""s"":0,""sh"":30,""t"":5}"	1	1	OBSERVED_COMPATIBILITY_CELL
a48efd6c4491a046ba78	42	24	NONE|ch|q|s|sh	"{""NONE"":12,""ch"":6,""che"":0,""d"":0,""q"":22,""s"":1,""sh"":1,""t"":0}"	11	3	OBSERVED_COMPATIBILITY_CELL
a84fbe3ad380df345b97	13	10	NONE|ch|che	"{""NONE"":10,""ch"":1,""che"":2,""d"":0,""q"":0,""s"":0,""sh"":0,""t"":0}"	0	3	OBSERVED_COMPATIBILITY_CELL
aa570e7b3e37598989a9	11	10	NONE|q|s	"{""NONE"":8,""ch"":0,""che"":0,""d"":0,""q"":1,""s"":2,""sh"":0,""t"":0}"	3	2	OBSERVED_COMPATIBILITY_CELL
ac91887ff5954cb4ce63	15	13	che|sh|t	"{""NONE"":0,""ch"":0,""che"":4,""d"":0,""q"":0,""s"":0,""sh"":10,""t"":1}"	3	1	OBSERVED_COMPATIBILITY_CELL
ad91b63c0db563884b8e	20	15	NONE|ch	"{""NONE"":19,""ch"":1,""che"":0,""d"":0,""q"":0,""s"":0,""sh"":0,""t"":0}"	2	0	OBSERVED_COMPATIBILITY_CELL
aff35ec265e15b292c5b	37	26	NONE|ch|che|d|sh|t	"{""NONE"":5,""ch"":7,""che"":2,""d"":20,""q"":0,""s"":0,""sh"":2,""t"":1}"	1	5	OBSERVED_COMPATIBILITY_CELL
b2812c8283c3a62438bd	10	9	NONE|ch	"{""NONE"":8,""ch"":2,""che"":0,""d"":0,""q"":0,""s"":0,""sh"":0,""t"":0}"	0	0	OBSERVED_COMPATIBILITY_CELL
b2ff44579aba88529083	17	12	NONE|ch|che|q|sh|t	"{""NONE"":3,""ch"":3,""che"":3,""d"":0,""q"":5,""s"":0,""sh"":2,""t"":1}"	3	3	OBSERVED_COMPATIBILITY_CELL
b5df9126607030b95175	82	38	che|q|sh|t	"{""NONE"":0,""ch"":0,""che"":30,""d"":0,""q"":1,""s"":0,""sh"":48,""t"":3}"	2	4	OBSERVED_COMPATIBILITY_CELL
b5fcea1eaed06b2f2291	157	43	NONE|ch|che|q|s|sh	"{""NONE"":63,""ch"":5,""che"":2,""d"":0,""q"":85,""s"":1,""sh"":1,""t"":0}"	18	40	OBSERVED_COMPATIBILITY_CELL
b60667af681994a618e3	18	17	NONE|ch|che|sh	"{""NONE"":9,""ch"":6,""che"":1,""d"":0,""q"":0,""s"":0,""sh"":2,""t"":0}"	0	2	OBSERVED_COMPATIBILITY_CELL
b6b654722e55729cc947	52	29	NONE|ch|che|q	"{""NONE"":34,""ch"":2,""che"":1,""d"":0,""q"":15,""s"":0,""sh"":0,""t"":0}"	1	8	OBSERVED_COMPATIBILITY_CELL
b921a237be883a820352	227	67	NONE|ch|che|d|s|sh|t	"{""NONE"":26,""ch"":41,""che"":81,""d"":47,""q"":0,""s"":8,""sh"":23,""t"":1}"	10	14	OBSERVED_COMPATIBILITY_CELL
bc4f1f5c006c74a4d26d	144	29	che|sh|t	"{""NONE"":0,""ch"":0,""che"":17,""d"":0,""q"":0,""s"":0,""sh"":117,""t"":10}"	3	26	OBSERVED_COMPATIBILITY_CELL
bd3a0d490dddd19f8061	12	8	NONE|che|d	"{""NONE"":10,""ch"":0,""che"":1,""d"":1,""q"":0,""s"":0,""sh"":0,""t"":0}"	0	5	OBSERVED_COMPATIBILITY_CELL
be67da22871098b54e98	13	11	NONE|ch|q	"{""NONE"":5,""ch"":1,""che"":0,""d"":0,""q"":7,""s"":0,""sh"":0,""t"":0}"	6	2	OBSERVED_COMPATIBILITY_CELL
c45ebac60774620561e2	62	23	NONE|q	"{""NONE"":39,""ch"":0,""che"":0,""d"":0,""q"":23,""s"":0,""sh"":0,""t"":0}"	1	24	OBSERVED_COMPATIBILITY_CELL
c6790ca636af75735665	21	16	NONE|ch|che|q	"{""NONE"":9,""ch"":2,""che"":1,""d"":0,""q"":9,""s"":0,""sh"":0,""t"":0}"	4	5	OBSERVED_COMPATIBILITY_CELL
c8b6e56d0bf256e3e38a	13	10	NONE|q	"{""NONE"":4,""ch"":0,""che"":0,""d"":0,""q"":9,""s"":0,""sh"":0,""t"":0}"	0	5	OBSERVED_COMPATIBILITY_CELL
cbb42a4fe68068325d6b	14	13	d|s|t	"{""NONE"":0,""ch"":0,""che"":0,""d"":8,""q"":0,""s"":2,""sh"":0,""t"":4}"	13	1	OBSERVED_COMPATIBILITY_CELL
d665560c8ff80799a82c	18	14	d|s|t	"{""NONE"":0,""ch"":0,""che"":0,""d"":11,""q"":0,""s"":1,""sh"":0,""t"":6}"	4	2	OBSERVED_COMPATIBILITY_CELL
d68bc8de3bcee09db23c	10	6	ch|che|q|sh	"{""NONE"":0,""ch"":3,""che"":1,""d"":0,""q"":1,""s"":0,""sh"":5,""t"":0}"	0	4	OBSERVED_COMPATIBILITY_CELL
d904bf7b044dd3922781	27	21	NONE|ch|che|s|sh	"{""NONE"":4,""ch"":5,""che"":15,""d"":0,""q"":0,""s"":1,""sh"":2,""t"":0}"	0	6	OBSERVED_COMPATIBILITY_CELL
d9574a1a0e86fce1bc37	13	12	NONE|ch|q|s	"{""NONE"":4,""ch"":1,""che"":0,""d"":0,""q"":7,""s"":1,""sh"":0,""t"":0}"	6	0	OBSERVED_COMPATIBILITY_CELL
db729b598e89e11452e0	64	42	NONE|ch|che|d|sh	"{""NONE"":52,""ch"":4,""che"":6,""d"":1,""q"":0,""s"":0,""sh"":1,""t"":0}"	1	3	OBSERVED_COMPATIBILITY_CELL
dbf496943aa1814a4032	11	9	NONE|ch|che|d|sh	"{""NONE"":2,""ch"":5,""che"":1,""d"":2,""q"":0,""s"":0,""sh"":1,""t"":0}"	0	1	OBSERVED_COMPATIBILITY_CELL
dcda95c81a5460feb191	413	81	NONE|ch|che|d|q|s|sh|t	"{""NONE"":124,""ch"":107,""che"":35,""d"":21,""q"":44,""s"":15,""sh"":54,""t"":13}"	52	46	OBSERVED_COMPATIBILITY_CELL
dd0ecaf5e27d81befffc	137	50	NONE|ch|che|d|s|sh|t	"{""NONE"":33,""ch"":10,""che"":14,""d"":64,""q"":0,""s"":10,""sh"":2,""t"":4}"	3	16	OBSERVED_COMPATIBILITY_CELL
dec401773c1f0347793d	11	9	NONE|ch|che|s|sh|t	"{""NONE"":6,""ch"":1,""che"":1,""d"":0,""q"":0,""s"":1,""sh"":1,""t"":1}"	4	0	OBSERVED_COMPATIBILITY_CELL
df1098831679a8ad1b39	18	18	NONE|ch|che|sh	"{""NONE"":4,""ch"":6,""che"":4,""d"":0,""q"":0,""s"":0,""sh"":4,""t"":0}"	1	2	OBSERVED_COMPATIBILITY_CELL
e0b630cb1b5df5e7105b	100	50	NONE|ch|che|d|sh	"{""NONE"":41,""ch"":35,""che"":9,""d"":1,""q"":0,""s"":0,""sh"":14,""t"":0}"	0	9	OBSERVED_COMPATIBILITY_CELL
e2eb77ca9d9e1a8ba29a	10	7	NONE|ch|che|q|s	"{""NONE"":3,""ch"":1,""che"":1,""d"":0,""q"":4,""s"":1,""sh"":0,""t"":0}"	3	2	OBSERVED_COMPATIBILITY_CELL
e484968817914b0b49da	19	15	NONE|ch|d|s|sh	"{""NONE"":5,""ch"":6,""che"":0,""d"":3,""q"":0,""s"":3,""sh"":2,""t"":0}"	6	0	OBSERVED_COMPATIBILITY_CELL
e8a6105b5c3a6220b440	16	14	NONE|q	"{""NONE"":12,""ch"":0,""che"":0,""d"":0,""q"":4,""s"":0,""sh"":0,""t"":0}"	7	1	OBSERVED_COMPATIBILITY_CELL
f0db6d30cd34f4cb2a4d	11	11	NONE|ch|d	"{""NONE"":7,""ch"":3,""che"":0,""d"":1,""q"":0,""s"":0,""sh"":0,""t"":0}"	0	3	OBSERVED_COMPATIBILITY_CELL
f644a2f6f78233947323	13	10	NONE|ch|q|s|t	"{""NONE"":7,""ch"":2,""che"":0,""d"":0,""q"":2,""s"":1,""sh"":0,""t"":1}"	4	1	OBSERVED_COMPATIBILITY_CELL
f7dc90b2c31fd341f0a4	12	11	NONE|d|q|s	"{""NONE"":8,""ch"":0,""che"":0,""d"":2,""q"":1,""s"":1,""sh"":0,""t"":0}"	1	1	OBSERVED_COMPATIBILITY_CELL
faf321940aed922846a9	19	15	NONE|ch|che|q	"{""NONE"":8,""ch"":2,""che"":1,""d"":0,""q"":8,""s"":0,""sh"":0,""t"":0}"	6	3	OBSERVED_COMPATIBILITY_CELL
fcc1deda9e24ec268eb0	20	14	NONE|d|s|t	"{""NONE"":11,""ch"":0,""che"":0,""d"":7,""q"":0,""s"":1,""sh"":0,""t"":1}"	1	1	OBSERVED_COMPATIBILITY_CELL
fe0d46bb6e42ed04baf3	20	15	NONE|ch|che|q|sh|t	"{""NONE"":2,""ch"":6,""che"":3,""d"":0,""q"":7,""s"":0,""sh"":1,""t"":1}"	1	2	OBSERVED_COMPATIBILITY_CELL
ff178343c18e287ce3b7	56	19	NONE|q	"{""NONE"":29,""ch"":0,""che"":0,""d"":0,""q"":27,""s"":0,""sh"":0,""t"":0}"	7	16	OBSERVED_COMPATIBILITY_CELL
